"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","preparationType","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"45","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452366","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de","1966","03","29","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1452366","NL-U1452366",NA,"Est Parana Forest reserve of CMNP, W of Rio Ivai, ca 30 km SE of Jussara, 1 km N of coffee plantation of Fazenda Boa Esperanca, forest on slight E slope.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"46","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452367","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de","1966","06","14","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1452367","NL-U1452367",NA,"Est Parana Fazenda Estrela do Sul, S.E. of Xambre.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"47","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452368","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Lindeman JC; Haas JH de","1966","05","05","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1452368","NL-U1452368",NA,"Est Parana Low forest bordervegetation of stony campo near sawmillsettlement Brandalize, ca 20 km N of Clevelandia.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"48","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452369","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Bernardi L","1978","10","17","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1452369","NL-U1452369",NA,"Arbor 6-8 metralis haud recta cortice fulvescente, integro.Folia coriacea, elliptica acuminata. La Rosada circa Ybicui, Paraguari.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"49","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452370","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Haas JH de","1967","11","28","Argentina",NA,NA,NA,NA,NA,NA,"NL-U1452370","NL-U1452370",NA,"Transition forest to chaco vegetation ca 20 km N of Tucuman. N Argentina.alt ca 700m.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452370 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"50","2020-02-08 10:07:23-03","NBC","NL-BOTANY","U.1452371","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Woolston AL","1956","09","29","Paraguay",NA,NA,NA,NA,NA,NA,"NL-U1452371","NL-U1452371",NA,"Paraguay. Depto San Pedro, alto Paraguay: Primavera.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1452371 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"51","2020-02-08 10:07:23-03","NBC","NL-BOTANY","WAG.1116270","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Pedersen TM","1989","01","27","Argentina",NA,NA,NA,NA,NA,NA,"NL-WAG1116270","NL-WAG1116270",NA,"Estancia 'La Yela', Dep. Empedrado, Prov. Corrientes.",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1116270 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","Southern America",NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"52","2020-11-04 11:15:03-03","ESALQ","ESA","108852","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Mazine, F.F.","Zardini, E.M.","1994","09","16","Paraguai",NA,"Concepción",NA,NA,NA,NA,"ESA108852","ESA108852","41131.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-11-04 11:15:03-03","ESALQ","ESA","110000","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,NA,NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110000","ESA110000","4565.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-04 10:56:25-03","ESALQ","ESA","132726","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,"Souza, V.C.","2013","07","02","Brasil","São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,"ESA132726",NA,NA,"Canteiro Central da Avenida Brasil, próximo ao Instituto Plantarum.",NA,NA,"Árvore, ca. 5 m alt. Vegetativo.",NA,NA,NA,NA,NA,NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"55","2020-11-04 10:56:25-03","ESALQ","ESA","139225","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg) D.Legrand",NA,"Colletta, G.D","2016","05","24","Brasil","SC","Abelardo Luz","-52.3283004760742","-26.5646991729736",NA,NA,"ESA139225",NA,"2744.0","Mata Ombrófila Mista",NA,NA,"Árvore, 12m, estéril",NA,NA,NA,NA,NA,NA,NA,"35836","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-04 11:15:03-03","ESALQ","ESA","108844","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Mazine, F.F.","Zardini, E.M.","1994","10","14","Paraguai",NA,"Concepción",NA,NA,NA,NA,"ESA108844","ESA108844","41417.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-04 11:15:03-03","ESALQ","ESA","108571","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Mazine, F.F.","Jardim, A.","1994","12","29","Bolívia",NA,"Santa Cruz",NA,NA,NA,NA,"ESA108571","ESA108571","1487.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-04 11:15:03-03","ESALQ","ESA","103604","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Durigan, G. & Franco, G.A.D.C.","Gorenstein, M.R.","2005","06","15","Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA103604","ESA103604","15894.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"59","2020-11-04 11:15:03-03","ESALQ","ESA","108766","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Mazine, F.F.","Zardini, E.M.","1994","09","16","Paraguai",NA,"Concepción",NA,NA,NA,NA,"ESA108766","ESA108766","41126.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:15:03-03","ESALQ","ESA","51832","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,"Maria, V.R.B.","Maria, V.R.B.",NA,NA,NA,"Brasil","Mato Grosso do Sul","Bonito","-56.4818992614746","-21.1210994720459",NA,NA,"ESA051832",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:15:03-03","ESALQ","ESA","71695","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(Berg) Legrand",NA,"Fonseca, R.C.B.","1996","01","24","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,"ESA071695","ESA071695","36.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:15:03-03","ESALQ","ESA","110034","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,"Franco, G.A.D.C. ; Furlan, E.",NA,NA,NA,"Brasil","São Paulo","Gália","-49.5499992370605","-22.2900009155273",NA,NA,"ESA110034","ESA110034","4599.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"23314","auto",NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:15:03-03","ESALQ","ESA","1958","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens",NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.6399993896484","-22.7199993133545",NA,NA,"ESA001958","ESA001958",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:15:03-03","ESALQ","ESA","19985","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(Berg) Legrand","Jarenkow, J.A.","Jarenkow, J.A.","1988","12","01","Brasil","Rio Grande do Sul","Canguçu","-52.6755981445312","-31.3950004577637",NA,NA,"ESA019985","ESA019985","1069.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"68702","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:15:03-03","ESALQ","ESA","88745","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(Berg.) Legrand","Cordeiro, I.","Rambo, B.","1933","11","10","Brasil","Rio Grande do Sul","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"ESA088745","ESA088745","661.0",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:15:03-03","ESALQ","ESA","72855","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(Berg) Legrand","Barroso, G.M.","Hoehne, W.","1946","10","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"ESA072855","ESA072855",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-19 10:24:27-03","CPAP","CPAP","18999","PreserverdSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O.Berg.) D.Legrand.","M. L. Kawasaki","Resende, U. M.","1998","09","04","Brasil","MS","Bonito","-56.433611","-21.3","56°26'01 W","21°18'00'' S",NA,NA,"1591","Rio Mutum - logradouro",NA,NA,"Árvore. AMBIENTE: Mata ciliar. RELEVO: plano.",NA,NA,NA,NA,"1999","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-02-15 11:46:29-02","IPA","IPA","88599","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Soares-Silva, L.H.","Chagas; Silva, F. das","1992","10","21","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"IPA0088599",NA,"1171","Parque Estadual Mata dos Godoy, Área pasto.",NA,NA,"Árvore ca. 10m de altura; botão floral verde, flores amareladas, odoriferas; pouco frequente.","Plantae",NA,"Southern America",NA,"1997","05","27","63728","auto",NA,NA,NA,NA,NA,NA
"69","2019-02-15 11:46:29-02","IPA","IPA","9926","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Sobral, M.","Pickel, B.","1938","10","27","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0009926",NA,"4312","Chácara dos Morrinhos",NA,NA,"Árvore cultivada.","Plantae",NA,"Southern America",NA,"2006",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"70","2019-02-15 11:46:29-02","IPA","IPA","62284","S","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Sobral, M.","Hoehne, W.","1946","10","05","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"IPA0062284",NA,"2280","alto da lapa.",NA,NA,"Árvore frutífera cultivada no Rio Grande do Sul.","Plantae",NA,"Southern America",NA,"2006","12",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"71","2019-11-29 14:03:38-03","IAP","PACA-AGP","118861","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Soares-Silva, L.H.","Soares-Silva, L.H.","1995","12","08","Brasil","PR","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"PACA118861",NA,"561","margem direita do Rio Lageado",NA,NA,"FUEL 16083&nf;8m alt.; frutos imaturos verde-escuros com pelos acinzentados Habitat: floresta ciliar Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"1998","02",NA,"21990","auto","Magnoliatae",NA,NA,NA,NA,NA
"72","2019-08-27 13:31:34-03","IAP","PACA-AGP","59909","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Camargo, O. R.","1957","04","07","Brasil","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"PACA059909",NA,"1241","Estação Exp. de Silvicultura",NA,NA,"Habitat: in araucarieto Fenofase: estéril","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"19545","auto","Magnoliatae",NA,NA,NA,NA,NA
"73","2019-08-27 13:31:34-03","IAP","PACA-AGP","49120","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Rambo, B.","1950","11","13","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA049120",NA,NA,"Butterberg",NA,NA,"SEM MATERIAL. Habitat: in silva Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"74","2019-08-27 13:31:34-03","IAP","PACA-AGP","102625","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","L. Cappelatti","L. Cappelatti","2007","05","05","Brasil","RS","São Francisco de Paula","-50.55","-29.433333","50°33'W","29°26'S","PACA102625",NA,"142","Parque Municipal da Ronda.",NA,NA,"Habitat: mata","Magnoliophyta","Myrtales",NA,NA,"2007","05","06",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"75","2019-08-27 13:31:34-03","IAP","PACA-AGP","105065","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","Jagmin, N. & Sobral, M.","Jagmin, N.","1997","04","10",NA,NA,NA,NA,NA,NA,NA,"PACA105065",NA,NA,NA,NA,NA,"Xiloteca nº 799&nf;Altura: 9,00m; Circunferência: 0,47cm; Fuste: 2,40m.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"76","2019-08-27 13:31:34-03","IAP","PACA-AGP","114626","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","L. Cappelatti","L. Cappelatti","2007","08","23","Brasil","RS","São Francisco de Paula","-50.545578","-29.448672","50°32'44.08W","29°26'55.22S","PACA114626",NA,"9a","Parque Nacional da Ronda.",NA,NA,"Habitat: florestal","Magnoliophyta","Myrtales",NA,NA,"2007","11","20",NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"77","2020-12-21 16:37:26-03","IAP","PACA-AGP","66613","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","D. Legrand","Krapovickas, A.","1971","10","06","Argentina",NA,NA,NA,NA,NA,NA,"PACA066613",NA,"19985","Prov. Corrientes, Dep. San Cosme, Ensenada Grande, Ruta 12",NA,NA,"4m de altura e flores brancas. Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"1972",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"78","2019-08-27 13:31:34-03","IAP","PACA-AGP","33271","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Emrich, K.","1946","02","23","Brasil","RS","Canela","-50.815601348877","-29.3656005859375",NA,NA,"PACA033271",NA,NA,"Caracol",NA,NA,"Habitat: in silva Fenofase: fruto submaturo","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"16452","auto","Magnoliatae",NA,NA,NA,NA,NA
"79","2019-08-27 13:31:34-03","IAP","PACA-AGP","57781","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Pivetta","1953","09","30","Brasil","RS","Ijuí","-53.9146995544434","-28.3878002166748",NA,NA,"PACA057781",NA,"789","Dr. Pestana",NA,NA,"Flor branca e fruto roxo. Habitat: in silva Fenofase: flor Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"36807","auto","Magnoliatae",NA,NA,NA,NA,NA
"80","2019-08-27 13:31:34-03","IAP","PACA-AGP","33216","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Henz, E.","1945","10","29","Brasil","RS","Montenegro","-51.4611015319824","-29.6886005401611",NA,NA,"PACA033216",NA,NA,"Pareci",NA,NA,"Habitat: in silva Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"21601","auto","Magnoliatae",NA,NA,NA,NA,NA
"81","2019-08-27 13:31:34-03","IAP","PACA-AGP","48641","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","J. Mattos","Sehnem, A.","1945","10","03","Brasil","RS","Pareci Novo","-51.3974990844727","-29.6382999420166",NA,NA,"PACA048641",NA,"1517",NA,NA,NA,"Habitat: in silva Fenofase: flor subaperto Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"1998",NA,NA,"9951","auto","Magnoliatae",NA,NA,NA,NA,NA
"82","2019-08-27 13:31:34-03","IAP","PACA-AGP","661","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Rambo, B.","1933","11","10","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA000661",NA,NA,"Vila Manresa",NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"83","2019-08-27 13:31:34-03","IAP","PACA-AGP","29299","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Rambo, B.","1945","10","16","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA029299",NA,NA,"Vila Manresa",NA,NA,"SEM MATERIAL. Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"84","2019-08-27 13:31:34-03","IAP","PACA-AGP","57394","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Camargo, O. R.","1955","12","23","Brasil","RS","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,"PACA057394",NA,"61a","estação Exp. de Silvicultura",NA,NA,"Habitat: in silva Fenofase: fruto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"37819","auto","Magnoliatae",NA,NA,NA,NA,NA
"85","2019-08-27 13:31:34-03","IAP","PACA-AGP","35350","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Henz, E.","1946","09","10","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA035350",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"86","2019-08-27 13:31:34-03","IAP","PACA-AGP","7732","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"F. Theissen SJ","1907",NA,NA,"Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA007732",NA,NA,NA,NA,NA,"Habitat: in silva campestri Fenofase: flor","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"87","2019-08-27 13:31:34-03","IAP","PACA-AGP","94417","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","C. Steffen","C. Steffen","1989","10","22","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA094417",NA,NA,"N. campus, Unisinos",NA,NA,"HEDU 904&nf;Arboreta no início de floração, poucas flores Habitat: No campo","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"88","2019-08-27 13:31:34-03","IAP","PACA-AGP","69296","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","J. Mattos","Sehnem, A.","1945","10","03","Brasil","RS","Pareci Novo","-51.3974990844727","-29.6382999420166",NA,NA,"PACA069296",NA,"1517",NA,NA,NA,"Habitat: mata Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,"1973",NA,NA,"9951","auto","Magnoliatae",NA,NA,NA,NA,NA
"89","2019-08-27 13:31:34-03","IAP","PACA-AGP","51298","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"G. C. Leal","1950",NA,NA,"Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"PACA051298",NA,NA,NA,NA,NA,"Habitat: in silva Fenofase: flor semievoluto","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"29946","auto","Magnoliatae",NA,NA,NA,NA,NA
"90","2019-08-27 13:31:34-03","IAP","PACA-AGP","26155","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Rambo, B.","1945","01",NA,"Brasil","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"PACA026155",NA,NA,"Faz. do Jarau",NA,NA,"Habitat: in silva campestri Fenofase: fruto novo","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"74636","auto","Magnoliatae",NA,NA,NA,NA,NA
"91","2019-08-27 13:31:34-03","IAP","PACA-AGP","69295","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand",NA,"Sehnem, A.","1975","03","29","Brasil","RS","Santana da Boa Vista","-53.1152992248535","-30.8719005584717",NA,NA,"PACA069295",NA,"14592","Faz. Passo da Chácara",NA,NA,"Habitat: mata ciliar Hábito: árvore","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"47489","auto","Magnoliatae",NA,NA,NA,NA,NA
"92","2019-08-27 13:31:34-03","IAP","PACA-AGP","94416","PreservedSpecimen","Plantae","Myrtaceae","Myrcianthes","pungens","Myrcianthes pungens","(O. Berg) D. Legrand","A. C. Araújo","Ohlweiler, A. A.","1997","03","17","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,"PACA094416",NA,NA,"N. campus, Unisinos",NA,NA,"HASU 7706&nf;Mata ciliar do centro comunitário, 2 m de altura Habitat: Mata secundária Hábito: arvoreta","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
