"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","typeStatus","dayIdentified","class","previousCatalogNumber","fieldNumber","infraspecificEpithet","relatedCatalogItem"
"94","2019-08-20 10:26:46-03","UNICAMP","UEC","120930","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2001","12","Meireles, LD","571","2001","09","19","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"22140",NA,NA,NA,"Árvore, 1,5m, flores roxas,anteras amarelas,no sub-bosque.","auto",NA,NA,"UEC038889","UEC038889",NA,NA,NA,NA,NA,NA,NA
"95","2019-08-20 10:26:46-03","UNICAMP","UEC","120571","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2001","12","Meireles, LD","493","2001","08","22","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila Densa Alto-Montana","-46.1446990966797","-22.7553005218506",NA,NA,"22140",NA,NA,NA,"Arbusto, 2m, flores lilases, anteras amarelas.","auto",NA,NA,"UEC038888","UEC038888",NA,NA,NA,NA,NA,NA,NA
"96","2021-03-01 16:41:48-03","UNICAMP","UEC","180592","S","Plantae","Magnoliopsida",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2019","07","Scatigna, AV; Carmo, JAM; Simões, AO","433","2013","12","19","Brazil","Minas Gerais","Camanducaia","Monte Verde. Platô. Afloramento rochoso.","-46.1446990966797","-22.7553005218506",NA,NA,"22140",NA,NA,NA,"Arbusto, ca. 50cm. Corola roxa. Anteras amarelas.","auto",NA,NA,"UEC086654","UEC086654",NA,"10",NA,NA,NA,NA,NA
"97","2020-04-22 16:25:16-03","UFPB","JPB","53586","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","Sendtn.","Bovini, MG","2001","09","Quinet, A","29/58","2000","12","17","Brasil","Rio de Janeiro","Magé","Piabetá, Estrada do Matão nº100.","-43.121667","-22.588889","-43.121667","-22.588889",NA,"290","290",NA,"; HABITAT: Mata de encosta sobre solo argilo-arenoso, luminosidade baixa.; DESC: Arbusto, 1m de altura, 5cm de DAP, folha discolor verde, fruto verde rara no local.",NA,"Southern America",NA,"JPB0053586",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-04-22 16:25:31-03","UFPB","JPB","33798","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Agra, MF","1999","05","Agra, MF; Barbosa, MR; Cabral, S; Pontes, RA","5053","1998","02","07","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo arbórea, semicaducifolia, subxerofítica. Ao Norte da Telpa em direção Oeste.","-37.431389","-7.186111","-37.431389","-7.186111",NA,"800","1010",NA,"; DESC: Arbusto ca.2m. Flores com corola lilás; anteras roxas; conectivos avermelhados.",NA,"Southern America",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"99","2020-04-22 16:25:31-03","UFPB","JPB","21848","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Agra, MF","1999","06","Agra, MF; Cabral, SC; Medeiros, PC; Barros, W","4096","1997","07","12","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifolia, subxerofítica, com elementos da caatinga e da mata úmida. Picada em direção Oeste.","-37.431389","-7.186111","-37.431389","-7.186111",NA,"800","1010",NA,"; DESC: Arbusto a arvoreta, ca. 2m em frutos; fruto pendente, subcordiforme.",NA,"Southern America",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"100","2020-04-22 16:25:31-03","UFPB","JPB","34098-1","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Sampaio, VS","2013","03","Gadelha Neto, PC; Dantas, DHM; Emeri, WWS","1214","2004","07","31","Brasil","Paraíba","São José da Mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"; DESC: Solo areno-argiloso. Arbóreo. Folhas avermelhadas; flores não visualizadas.",NA,"Southern America",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"101","2020-04-22 16:25:31-03","UFPB","JPB","42171","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Agra, MF","2008","08","Agra, MF; Bohs, L; Stern, S; Lima, JR","7011","2008","08","12","Brasil","Paraíba","Areia","Outskirts of Areia, Mata ao lado da Universidade de Agronomia (CCA).","-35.725556","-6.976944","-35.725556","-6.976944",NA,"600","600",NA,"; HABITAT: Brejo de altitud forest, border of gap.; DESC: Single trunked tree 2 - 2,5 m tall. Pagoda shaped. Sterile. Strong rank odor.",NA,"Southern America",NA,NA,NA,NA,"12",NA,NA,NA,NA,NA
"102","2020-04-22 16:25:31-03","UFPB","JPB","33797","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Agra, MF","1999","05","Agra, MF; Rocha, EA; Pontes, RA; Silva, PC da","5237","1998","04","22","Brasil","Paraíba","Maturéia","Pico do Jabre, Vegetação arbustivo-arbórea, semicaducifólia, subxerofítica. Ao Leste da sede da Telpa.","-37.431389","-7.186111","-37.431389","-7.186111",NA,"800","1010",NA,"; DESC: Arvoreta ca. 3; fruto oboval, ca. 2,5-3 x 2 cm.",NA,"Southern America",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"103","2020-10-14 10:06:45-03","FURB","FURB","10100","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Sobral, M","2008","06","Dreveck, S.; Verdi, M. & Godoy, M.B.","902","2007","11","26","Brasil","Santa Catarina","Itaiópolis",NA,"-49.8583333","-26.4594444","-49.8583333","-26.4594444",NA,"932","932",NA,"Florística IFFSC 946. Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: flor estames roxos, pétalas amarelo-esverdeadas",NA,NA,NA,"FURB03608","FURB03608",NA,"21",NA,NA,NA,NA,NA
"104","2020-10-14 10:06:45-03","FURB","FURB","41400","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2016","04","Funez, L.A.; Zermiani, A.E.","2126","2013","05","12","Brasil","Santa Catarina","Ascurra","Rampa do 80#?#.","-49.4236111","-26.9127778","-49.4236111","-26.9127778",NA,"868","868",NA,"tricomas glandulares por todo o caule com forte odor desagradável quando tocada. Habitat: Floresta Ombrófila Densa; borda da mata Habito: arbustiva; flor pétalas roxas e anteras amarelas",NA,NA,NA,"FURB44236","FURB44236",NA,"20",NA,NA,NA,NA,NA
"105","2020-10-14 10:06:45-03","FURB","FURB","49440","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Schwirkowski, P","2015","12","Schwirkowski, P.","1372","2015","12","12","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Beira de Estrada, antes do CEPA Rugendas.","-49.3086111","-26.3194445","-49.3086111","-26.3194445",NA,"700","700",NA,NA,NA,NA,NA,"FURB49440","FURB49440",NA,"12",NA,NA,NA,NA,NA
"106","2020-10-14 10:06:45-03","FURB","FURB","44539","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2009",NA,"Silva, J.M.; Barbosa, E. & Ribas, O.S.","2044","1997","10","05","Brasil","Paraná","Campina Grande do Sul","Serra Ibitiraquire; Trilha para o Pico Paraná.","-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,NA,NA,"auto",NA,NA,"FURB44237","FURB44237",NA,NA,NA,NA,NA,NA,NA
"107","2020-10-14 10:06:45-03","FURB","FURB","4459","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Cordeiro, J","2000",NA,"Cordeiro, J.; Soares, A.A.",NA,"1993","12","08","Brasil","Paraná","Curitiba","Parque Iguaçu.","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto",NA,NA,"FURB44238","FURB44238",NA,NA,NA,NA,NA,NA,NA
"108","2020-10-14 10:06:45-03","FURB","FURB","44538","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Stehmann, JR","2009",NA,"Silva, J.M.; Abe, L.M.","3111","1999","12","14","Brasil","Paraná","Tunas do Paraná","Parque estadual das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,"41885",NA,NA,NA,NA,"auto",NA,NA,"FURB44239","FURB44239",NA,NA,NA,NA,NA,NA,NA
"109","2021-03-16 17:55:10-03","UCS","HUCS","28988","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Cordeiro, J.","2000",NA,"Cordeiro, J.","1130","1993","12","08","Brasil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,"Arbusto 1,50m - mata degradada.&nf;Herbário MBM","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-03-16 17:55:14-03","UCS","HUCS","8761","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Mentz, L.A.; Soares, E.L.C.",NA,NA,"Falkenberg, D.B.","3914","1986","11","14","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal Flor R. H. LTDA, beira de capoeirã","-49.0661010742188","-26.9193992614746",NA,NA,"34291",NA,NA,NA,"(ICN) Falkenberg, D. B. - 1987 det. como Cyphomandra cf. divaricata (Mart.) S.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-03-16 17:55:14-03","UCS","HUCS","12501","PreservedSpecimen","Plantae","Angiospermae","Solanales","Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Mentz, L.A.; Soares, E.L.C.","2006","06","Ribas, O.S.","2113","2006","06",NA,"Brasil","Paraná","Tijucas do Sul","Rio do Fojo, orla da mata.","-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,NA,"Hatschbach, G. 1998 - det. como Cyphomandra divarcata (Mart.) S. arbusto 1,5m.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2014-10-14 15:57:08-03","BS","M","M-0172090","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0172090",NA,"NOTATYPE",NA,"Magnoliopsida",NA,NA,NA,NA
"113","2014-10-14 15:57:08-03","BS","M","M-0172091","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0172091",NA,"NOTATYPE",NA,"Magnoliopsida",NA,NA,NA,NA
"114","2014-10-14 15:57:08-03","BS","M","M-0172092","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"St. Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0172092",NA,"NOTATYPE",NA,"Magnoliopsida",NA,NA,NA,NA
"115","2014-10-14 15:57:08-03","BS","M","M-0172093","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"St. Pauli.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0172093",NA,"NOTATYPE",NA,"Magnoliopsida",NA,NA,NA,NA
"116","2014-10-14 15:57:08-03","BS","M","M-0172094","S","Plantae","Magnoliophyta","Solanales","Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.",NA,NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in montosis sylvaticis ubi a Mineiros ad Lorenam descenditur; Provinciae S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M0172094",NA,"NOTATYPE",NA,"Magnoliopsida",NA,NA,NA,NA
"117","2020-04-27 16:11:47-03","UFES","VIES","10532","S","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Assis, A.M.","2010","07","Cribari, R.S.; Assis, A.M.","54","2010","07","23","Brasil","Espírito Santo","Serra","APA estre Álvaro, Vertente sudeste. Acesso pelo Bairro Jardim Tropical (FURNAS).","-40.520556","-20.303333","40º31'14''W","20º18'12''S",NA,"220","220",NA,NA,NA,NA,NA,"VIES010532","VIES010532",NA,"23",NA,NA,NA,NA,NA
"118","2019-08-16 08:41:14-03","UTFPR","HCF","23900","S","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","M.G. Caxambu","2017","10","M.G. Caxambu","7938","2017","10","06","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.824833","-25.133111","53°49'29,4 W","25°07'59,2 S",NA,"675","675",NA,"arbusto ca. 1 m, heliófito. Flores com cálice verde e corola rósea. Botões florais arroxeados. Frutos imaturos verdes. Orla da floresta.",NA,NA,NA,NA,NA,NA,"27",NA,NA,NA,NA,NA
"119","2019-08-16 08:41:14-03","UTFPR","HCF","1915","S","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","M.G. Caxambu","2005","07","M.G. Caxambu","745","2005","01","29","Brasil","PR","Campo Mourão","BR 369, Km 0,5","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"arbustiva, semi-ciófila, com flores brancas, cerca de 1m de altura.","auto",NA,NA,NA,NA,NA,"18",NA,NA,NA,NA,NA
"120","2019-08-16 08:41:14-03","UTFPR","HCF","606","S","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","G. Hatschbach","2004","04","A.E. Bianek","142","2003","12","03","Brasil","PR","Campo Mourão","Parque Municipal do Lago","-52.3830986022949","-24.0456008911133",NA,NA,"28572",NA,NA,NA,"planta herbácea, com flores branco-arroxeadas, frutos esverdeados, altura de 80 cm.","auto",NA,NA,NA,NA,NA,"16",NA,NA,NA,NA,NA
"121","2019-08-16 08:41:14-03","UTFPR","HCF","19891","S","Plantae",NA,NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","J.R. Stehmann","2009",NA,"J.M. Silva","3111","1999","12","14","Brasil","PR","Tunas do Paraná","Parque Estadual das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,"41885",NA,NA,NA,"arbusto, 1,50 m, flor lilás. Floresta atlântica.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-21 19:38:59-03","UFC","EAC","58347","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Sampaio, V.S.","2015","03","Sampaio, V.S.; Moura, R.L.; Fonseca, R.S.; Loiola, M.I.B.","133","2015","03","28","Brasil","Ceará","Guaramiranga","Pico alto.","-38.973306","-4.20825","-38.973306","-4.20825",NA,NA,NA,NA,"Arbusto, ca. 2 m; ramos horizontais; inflorescências pendentes, flores arroxeadas; fruto verde, elipsoide.; Floresta ombrófila.",NA,"Southern America",NA,"EAC0058347",NA,NA,"28",NA,NA,NA,NA,NA
"123","2021-03-21 19:38:59-03","UFC","EAC","42397","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","melissarum","Solanum melissarum","Bohs","Sampaio, V.S.","2015","06","Silveira, E.R.","s.n.","2008","03","26","Brasil","Ceará","Guaramiranga","Pico Alto","-38.9331016540527","-4.26332998275757",NA,NA,"13198",NA,NA,NA,"Arbusto.","auto","Southern America",NA,"EAC0042397",NA,NA,"16",NA,NA,NA,NA,NA
"124","2020-12-21 16:45:30-03","MBM","MBM","184447","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Mentz, L.A.",NA,NA,"Dombrowski, L.T.; et al.; et al.","2175",NA,NA,NA,"Brazil","Paraná","Curitiba","Bom Retiro","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto","Southern America",NA,"MBM184447","MBM184447",NA,NA,NA,NA,NA,NA,NA
"125","2020-12-21 16:45:30-03","MBM","MBM","2896","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Smith, L.B.",NA,NA,"Hatschbach, G.","15323",NA,NA,NA,"Brazil","Paraná","Morretes","Picada Engenheiro Lange - Marumbi","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,NA,NA,"auto","Southern America",NA,"MBM002896","MBM002896",NA,NA,NA,NA,NA,NA,NA
"126","2020-12-21 16:45:30-03","MBM","MBM","804","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Smith, S.F.; L.B.",NA,NA,"Hatschbach, G.","13144",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Passa Vinte","-49.1150016784668","-25.2061004638672",NA,NA,"61623",NA,NA,NA,NA,"auto","Southern America",NA,"MBM000804","MBM000804",NA,NA,NA,NA,NA,NA,NA
"127","2020-12-21 16:45:30-03","MBM","MBM","12865","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Hatschbach, G.","17820",NA,NA,NA,"Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,"55154",NA,NA,NA,NA,"auto","Southern America",NA,"MBM012865","MBM012865",NA,NA,NA,NA,NA,NA,NA
"128","2020-12-21 16:45:30-03","MBM","MBM","210029","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Dittrich, VA de O",NA,NA,"Kozera, C.; et al.; et al.","369",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,"= 203855","auto","Southern America",NA,"MBM210029","MBM210029",NA,NA,NA,NA,NA,NA,NA
"129","2020-12-21 16:45:30-03","MBM","MBM","29558","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Hatschbach, G.",NA,NA,"Hatschbach, G.","33525",NA,NA,NA,"Brazil","Paraná","Guarapuava","Turvo","-51.4580993652344","-25.395299911499",NA,NA,"53832",NA,NA,NA,NA,"auto","Southern America",NA,"MBM029558","MBM029558",NA,NA,NA,NA,NA,NA,NA
"130","2020-12-21 16:45:30-03","MBM","MBM","56658","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Hatschbach, G.","40426",NA,NA,NA,"Brazil","Paraná","Piraquara","Nova Tirol","-49.0633010864258","-25.4416999816895",NA,NA,"12577",NA,NA,NA,NA,"auto","Southern America",NA,"MBM056658","MBM056658",NA,NA,NA,NA,NA,NA,NA
"131","2020-12-21 16:45:30-03","MBM","MBM","12851","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Hatschbach, G.",NA,NA,"Hatschbach, G.","17980",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,"46557",NA,NA,NA,NA,"auto","Southern America",NA,"MBM012851","MBM012851",NA,NA,NA,NA,NA,NA,NA
"132","2020-12-21 16:45:30-03","MBM","MBM","219962","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Hatschbach, G.",NA,NA,"Ribas, O.S.; Cordeiro, J.; Pereira, L.B.S.; Cordeiro, J.; Pereira, L.B.S.","2113",NA,NA,NA,"Brazil","Paraná","Tijucas do Sul","Rio do Fojo","-49.1988983154297","-25.9281005859375",NA,NA,"25228",NA,NA,NA,NA,"auto","Southern America",NA,"MBM219962","MBM219962",NA,NA,NA,NA,NA,NA,NA
"133","2020-12-21 16:45:30-03","MBM","MBM","263079","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Smith, S.F.",NA,NA,"Kegler, A.","619",NA,NA,NA,"Brazil","Rio Grande do Sul","Caxias do Sul","Vila Oliva","-51.1794013977051","-29.1681003570557",NA,NA,"49662",NA,NA,NA,NA,"auto","Southern America",NA,"MBM263079","MBM263079",NA,NA,NA,NA,NA,NA,NA
"134","2020-12-21 16:45:30-03","MBM","MBM","67653","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Hatschbach, G.","43280",NA,NA,NA,"Brazil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,"38300",NA,NA,NA,NA,"auto","Southern America",NA,"MBM067653","MBM067653",NA,NA,NA,NA,NA,NA,NA
"135","2020-12-21 16:45:30-03","MBM","MBM","66263","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Hatschbach, G.","41913",NA,NA,NA,"Brazil","Paraná","Bocaiúva do Sul","Bocaiúva do Sul, arredores","-49.1150016784668","-25.2061004638672",NA,NA,"61623",NA,NA,NA,NA,"auto","Southern America",NA,"MBM066263","MBM066263",NA,NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:45:30-03","MBM","MBM","203855","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Dittrich, VA de O",NA,NA,"Kozera, C.; et al.; et al.","369",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,"= 210029","auto","Southern America",NA,"MBM203855","MBM203855",NA,NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:45:30-03","MBM","MBM","163776","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Hatschbach, G.",NA,NA,"Cordeiro, J.; Soares, A.A.; Soares, A.A.","1130",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto","Southern America",NA,"MBM163776","MBM163776",NA,NA,NA,NA,NA,NA,NA
"138","2020-12-21 16:45:30-03","MBM","MBM","125615","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Kummrow, R.; Soares, A.A.; Soares, A.A.","3102",NA,NA,NA,"Brazil","Paraná","Curitiba","Parque Iguaçu","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto","Southern America",NA,"MBM125615","MBM125615",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-21 16:45:30-03","MBM","MBM","129586","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Ribas, O.S.; Cordeiro, J.; Cordeiro, J.","99",NA,NA,NA,"Brazil","Paraná","Curitiba","Recanto das Araucárias","-49.2731018066406","-25.4277992248535",NA,NA,"25180",NA,NA,NA,NA,"auto","Southern America",NA,"MBM129586","MBM129586",NA,NA,NA,NA,NA,NA,NA
"140","2020-12-21 16:45:30-03","MBM","MBM","78096","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Bohs, L.",NA,NA,"Oliveira, P.I.","704",NA,NA,NA,"Brazil","Paraná","Lapa","Gruta do Monge","-49.7158012390137","-25.7696990966797",NA,NA,"49965",NA,NA,NA,NA,"auto","Southern America",NA,"MBM078096","MBM078096",NA,NA,NA,NA,NA,NA,NA
"141","2020-12-21 16:45:30-03","MBM","MBM","136720","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Carvalho, L.F. de",NA,NA,"Lindeman, J.; Haas, H.; Haas, H.","2861",NA,NA,NA,"Brazil","Paraná","Laranjeiras do Sul","Rio Iguaçu, ao sul de Campo Novo","-52.4160995483398","-25.4078006744385",NA,NA,"28404",NA,NA,NA,NA,"auto","Southern America",NA,"MBM136720","MBM136720",NA,NA,NA,NA,NA,NA,NA
"142","2020-12-21 16:45:30-03","MBM","MBM","12580","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Hatschbach, G.",NA,NA,"Hatschbach, G.; Koczicki, C.; Koczicki, C.","20903",NA,NA,NA,"Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,"30514",NA,NA,NA,NA,"auto","Southern America",NA,"MBM012580","MBM012580",NA,NA,NA,NA,NA,NA,NA
"143","2020-12-21 16:45:30-03","MBM","MBM","42975","PreservedSpecimen","Plantae",NA,NA,"Solanaceae","Cyphomandra","divaricata","Cyphomandra divaricata","(Mart.) Sendtn.","Smith, L.B.",NA,NA,"Hatschbach, G.","2049",NA,NA,NA,"Brazil","Paraná","Piraquara","Borda do Campo","-49.0633010864258","-25.4416999816895",NA,NA,"12577",NA,NA,NA,NA,"auto","Southern America",NA,"MBM042975","MBM042975",NA,NA,NA,NA,NA,NA,NA
