"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","verbatimLongitude","verbatimLatitude","class","monthIdentified","dayIdentified","typeStatus","eventTime","individualCount","relatedCatalogItem"
"195","2020-07-23 11:59:39-03","CEPLAC","CEPEC","16924","PreservedSpecimen","Plantae","Avicenniaceae","Lippia","alnifolia","Lippia alnifolia","S. A. Mori","12420","1979","07","21",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"W. R. Anderson","RIO DE CONTAS","4Km ao da cidade.","-41.766667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W46'0","13S32'0",NA,NA,NA,NA,NA,NA,"30/12/1979"
"196","2020-07-23 11:59:39-03","CEPLAC","CEPEC","17660","PreservedSpecimen","Plantae","Avicenniaceae","Lippia","alnifolia","Lippia alnifolia","S. A. Mori","12613","1979","07","26",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"W. R. Anderson","MUCUGÊ","3Km ao S Mucuge, na estrada p/ Jussiape.","-41.4","-13",NA,NA,NA,NA,NA,NA,NA,"41W24'0","13S0'0",NA,NA,NA,NA,NA,NA,"01/12/1979"
"197","2020-07-23 12:24:18-03","CEPLAC","CEPEC","19084","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","20147","1977","03","28",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"T. R. S. Silva","RIO DE CONTAS","Entre 3-5 Km ao S Vila Rio de Contas ao W Rod. Livramento do Brumado p/ Rio Brumado.","-41.833333","-13.6",NA,NA,NA,NA,NA,NA,NA,"41W50'0","13S36'0",NA,NA,NA,NA,NA,NA,"30/04/2008"
"198","2020-07-23 11:59:39-03","CEPLAC","CEPEC","19105","PreservedSpecimen","Plantae","Avicenniaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","16763","1977","03","20",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"H. N. Moldenke","RIO DE CONTAS","25Km a WNW da Vila do Rio de Contas. A NE da rampa baixa do Pico das Almas.","-41.95","-13.55",NA,NA,NA,NA,NA,NA,NA,"41W57'0","13S33'0",NA,NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:24:18-03","CEPLAC","CEPEC","35284","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","L. R. Noblick","2782","1982","11","19",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"I. N. Santana","palmeiras","Pai Inácio.","-41.466667","-12.45","1000","1000",NA,NA,NA,NA,NA,"41W28'","12S27'",NA,NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:24:18-03","CEPLAC","CEPEC","46394","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26424","1988","11","12",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Pico do Campo do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"201","2020-07-23 12:24:18-03","CEPLAC","CEPEC","46459","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26406","1988","11","12",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Campo do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"202","2020-07-23 12:24:18-03","CEPLAC","CEPEC","47262","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26175","1996","04","20",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"203","2020-07-23 12:24:18-03","CEPLAC","CEPEC","47279","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26136","1977","05","15",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico dasAlmas. Vertente leste. Trilho Faz. Silvina-Queiroz.","-41.933333","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W56'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"204","2020-07-23 12:24:18-03","CEPLAC","CEPEC","47299","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26135","1980","05","15",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico das Almas. vertente leste. Trilho Faz. Silvina-Queiroz.","-41.933333","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W56'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"205","2020-07-23 12:24:18-03","CEPLAC","CEPEC","48126","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","25765","1988","10","30",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"F. R. S. Pires","RIO DE CONTAS","Vertente leste. Trilho Faz. Silvina-Queiroz.","-41.933333","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W56'","13S32'",NA,NA,NA,NA,NA,NA,"30/03/1996"
"206","2020-07-23 12:24:18-03","CEPLAC","CEPEC","48239","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26989","1988","11","24",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"I. N. Santana","RIO DE CONTAS","Cachoeira do Fraga do Rio Brumado, arredores da cidade.","-41.8","-13.583333",NA,NA,NA,NA,NA,NA,NA,"41W48'","13S35'",NA,NA,NA,NA,NA,NA,NA
"207","2020-07-23 12:24:18-03","CEPLAC","CEPEC","48278","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26952","1988","11","18",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"I. N. Santana","BARRA DA ESTIVA","Morro do Ouro. 9Km ao S da cidade na estrada para Ituaçú.","-41.3","-13.7",NA,NA,NA,NA,NA,NA,NA,"41W18'","13S42'",NA,NA,NA,NA,NA,NA,NA
"208","2020-07-23 12:24:18-03","CEPLAC","CEPEC","49167","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26427","1988","11","12",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"Flora do Pico das Almas","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do pico do Campo do Queiroz. Foto.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1995"
"209","2020-07-23 12:24:18-03","CEPLAC","CEPEC","67647","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. P. Orlandi","431","1994","08","29",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"I. N. Santana","palmeiras","Pai Inácio.","-41.470833","-12.455556",NA,NA,NA,NA,NA,NA,NA,"41W28'15","12S27'20",NA,NA,NA,NA,NA,NA,NA
"210","2020-07-23 12:24:18-03","CEPLAC","CEPEC","67710","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","A. M. de Carvalho",NA,"1994","10","25",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"T. R. S. Silva","palmeiras","Pai Inácio.","-41.470833","-12.455556",NA,NA,NA,NA,NA,NA,NA,"41W28'15","12S27'20",NA,NA,NA,NA,NA,NA,"30/12/2008"
"211","2020-07-23 12:24:18-03","CEPLAC","CEPEC","68240","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","E. de Melo",NA,"1994","11","21",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"T. R. S. Silva","palmeiras","Pai Inácio.","-41.471389","-12.458611",NA,NA,NA,NA,NA,NA,NA,"41W28'17","12S27'31",NA,NA,NA,NA,NA,NA,"28/02/2008"
"212","2020-07-23 12:24:18-03","CEPLAC","CEPEC","69627","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","E. de Melo","1156","1994","11","21",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"I. N. Santana","palmeiras","Pai Inácio.","-41.471389","-12.458611",NA,NA,NA,NA,NA,NA,NA,"41W28'17","12S27'31",NA,NA,NA,NA,NA,NA,NA
"213","2020-07-23 12:24:18-03","CEPLAC","CEPEC","79124","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley",NA,"1974","02","02",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"T. R. S. Silva","RIO DE CONTAS","Pé da Serra Marsalina.","-41.841111","-13.578889",NA,NA,NA,NA,NA,NA,NA,"41W50'28","13S34'44",NA,NA,NA,NA,NA,NA,"30/04/2008"
"214","2020-07-23 12:24:18-03","CEPLAC","CEPEC","79930","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","A. M. de Carvalho","6616","1998","08","29",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"L. P. de Queiroz","RIO DE CONTAS","Pico do Itubira. Ca. De 31Km de Rio de Contas, caminho para o povoado de Mato Grosso.","-41.896944","-13.388889",NA,NA,NA,NA,NA,NA,NA,"41W53'49","13S23'20",NA,NA,NA,NA,NA,NA,"30/06/2005"
"215","2020-07-23 12:24:18-03","CEPLAC","CEPEC","79972","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","A. M. de Carvalho","6527","1998","08","02",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Minas Gerais",NA,NA,NA,"I. N. Santana","GRÃO MOGOL","Atrás da cidade.","-42.895","-16.55",NA,NA,NA,NA,NA,NA,NA,"42W53'42","16S33'",NA,NA,NA,NA,NA,NA,NA
"216","2020-07-23 12:24:18-03","CEPLAC","CEPEC","96904","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","R. M. Harley","26424","1988","11","12",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"S. Atkins","RIO DE CONTAS","Pico das Almas. Vertente leste. Subida do Pico do campo do Queiroz.","-41.966667","-13.533333",NA,NA,NA,NA,NA,NA,NA,"41W58'","13S32'",NA,NA,NA,NA,NA,NA,"30/12/1994"
"217","2020-07-23 12:24:18-03","CEPLAC","CEPEC","38918","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","G. Hatschbach","48329","1974","03","21",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"H. N. Moldenke","MUCUGÊ","Rod. p/ Andarai.","-41.3708000183105","-13.0052995681763",NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1985"
"218","2020-07-23 12:24:18-03","CEPLAC","CEPEC","136905","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Wilson Ganev","1311",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,"Bahia",NA,NA,NA,"S. Atkins","ABAÍRA",NA,"-41.6636009216309","-13.2496995925903",NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-07-23 12:24:18-03","CEPLAC","CEPEC","71992","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","G. Hatschbach","53457","1982","04","22",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"S. Atkins","RIO DE CONTAS","Cachoeira do Fraga.","-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"220","2020-07-23 12:24:22-03","CEPLAC","CEPEC","18087","PreservedSpecimen","Plantae","Verbenaceae","Lippia","rotundifolia","Lippia rotundifolia bahiensis","S. A. Mori","12919","1979","10","31",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,NA,"H. N. Moldenke","palmeiras","Pai Inacio. BR-242, Km 232. Ca. 15Km ao NE de Palmeiras.","-41.5588989257812","-12.5289001464844",NA,NA,NA,"20767","auto","bahiensis",NA,NA,NA,NA,NA,NA,"Isótipo",NA,NA,"30/05/1981"
"221","2019-11-01 15:11:29-03","UnB","UB","177238","PreservedSpecimen","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM; Giulietti, AM; Fierro, AF","H51271","1992","01","10","Southern America","Brasil",NA,NA,"Arbusto até 1.5m alt, folhas fortemente aromáticas. Bráteas involucrais verde-arroxeadas, corola rosa-intenso, fauce amarelo-alaranjada; Entre pedras",NA,"Bahia","Dicotyledoneae",NA,"Schauer","Atkins, S","Abaíra","Serra ao Sul do Riacho da Taquara","-41.916667","-13.25","1920","1920",NA,NA,NA,NA,"1997","-41.916667","-13.25",NA,NA,NA,NA,NA,NA,NA
"222","2017-09-11 16:28:49-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Octobri",NA,"Minas Gerais",NA,NA,"Mart. & Schauer",NA,"Minas Novas","In campis graminosis prov. Minarum, e. gr. ad Manducasdeserti Minarum novarum, Julio, nec non inter frutices montis Serra de Sincora prov. Bahiensis","-42.59","-17.22",NA,NA,NA,NA,NA,NA,NA,"-42.59","-17.22",NA,NA,NA,NA,NA,NA,NA
"223","2019-11-21 10:19:51-03","IBt","SP","234815","S","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Wanderley, MGL; Kral, R","1570","1988","11","09",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,"Lençóis","Estrada para Afrânio Peixoto","-41.3899993896484","-12.563099861145","1000","1000",NA,"47385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2020-11-05 09:52:42-03","IBt","SP","358424","S","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Noblick, LR","2782","1983","11","19",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,"Palmeiras",NA,"-41.5588989257812","-12.5289001464844",NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2020-11-05 09:52:42-03","IBt","SP","359497","S","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Harley, RM","26406","1988","11","12",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,"Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-21 10:19:51-03","IBt","SP","204969","S","Plantae","Verbenaceae","Lippia","alnifolia","Lippia alnifolia","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72730","1985","07","13",NA,"Brasil",NA,NA,NA,NA,"Bahia",NA,NA,"Schauer",NA,"Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
