"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relationshipType","relatedCatalogItem","individualCount","typeStatus","fieldNumber","previousCatalogNumber","sex"
"688","2008-05-27 22:02:00-03","MO","MOBOT","2922616","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Jardim","1995","7","29","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mun. de Una, Bahia. Brasil. Estacão Experimental Lemos Maia (ESMA/CEPLAC). Area de Primatas, próximo da cidade lado N. MATA HIGROFILA SUL BAIANA.",NA,"Jardim 673",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","2922694","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"W. Wayt Thomas","1996","3","25","Brazil","Bahia",NA,"-40.57472","-15.26472",NA,NA,NA,NA,NA,NA,NA,"Itambé: 37.5 km west of Itapetinga on BR 415 to Itambé. Semi-deciduous vine forest (Mata de Cipó) with arborescent cacti.",NA,"Thomas 11137",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2015-08-13 05:50:00-03","MO","MOBOT","2922821","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","T. Plowman","R.M. Harley","1974","2","20","Brazil","Bahia",NA,"-39.33333","-10.45",NA,NA,NA,NA,NA,NA,NA,"Monte Santo. Open scrub, among quartzite cliffs and rocks, dry woodland.",NA,"Harley 16432","610.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","2922904","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Timothy Plowman","Albert C. Smith","1938","3","4","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Western extremity of Kanuku Mountain, in drainage of Takutu River; dense forest.",NA,"Smith 3163","200.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2013-05-07 06:03:00-03","MO","MOBOT","2922979","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Ynés Mexia","1930","10","15","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Road to Barroso, about km. 6; overgrown slope above road, in partial sun",NA,"Mexia 5182","700.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2014-03-29 22:05:00-03","MO","MOBOT","2923138","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"A.L. Woolston","1955","9","11","Paraguay","San Pedro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colonia Primavera.",NA,"Woolston 571",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2009-07-10 17:57:00-03","MO","MOBOT","2923521","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Troels M. Pedersen","1957","9","23","Argentina","Corrientes","Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Estancia La Alicia Ana Rincon de Luna.",NA,"Pedersen 4625",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2010-05-13 21:22:00-03","MO","MOBOT","2949300","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","R. Spichiger","Armando C. Cervi|Rodolphe E. Spichiger|Pierre A. Loizeau|E. Cottier","1994","10","24","Brazil","Alagoas",NA,"-36.41666","-9.25",NA,NA,NA,NA,NA,NA,NA,"Mpio de Quebrangulo. Reserva Biológica de Pedra Talhada. Agreste, Area de transiçao Florestas Estacional Semidecidual/Decidual. Contrafortes da Borborema, solos argilosos profundos com aflor. de rochas (gneiss).",NA,"Cervi 7176",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2008-05-27 22:02:00-03","MO","MOBOT","456967","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee (NY)","David N. Smith|G. Quintana|Valentín García","1989","5","25","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.26666","-17.88333",NA,NA,NA,NA,NA,NA,NA,"50 km al norte de Mataral (en la carretera Santa Cruz-Comarapa) pasando por San Juan del Potrero y bajando a la cuenca del alto Río Ichilo. Bosque pluvial montano, estado primario, en fondo del valle. Especimenes preservados en alcohol.",NA,"Smith 13343","2000.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,"40",NA,NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","457849","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"David R. Brunner","1986","5","18","Paraguay","Paraguarí",NA,"-57.1","-25.58333",NA,NA,NA,NA,NA,NA,NA,"Cantera militar, 5.3 km al norte de Paraguarí hacia Piribebuy. Canyon rocosa con pendiente fuerte, roca arenisca. Suelo arenoso- arsilloso. Bosque mediano de 20 m de altura.",NA,"Brunner 1958",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"2",NA,"86-14",NA,NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","467541","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","M. Nee (NY)","Israel G. Vargas C.|et al.","1992","5","12","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.43333","-17.88333",NA,NA,NA,NA,NA,NA,NA,"Parque Nacional Amboró. San Juan del Potrero, Naranjos. Bosques nublados con Myrtaceae y Podocarpaceae en el estrato arbóreo entre las herbáceas de sotobosque se encuentra una especie de Croton y muchas epífitas. Disturbado por ganadería y algunos chacos, y barbechos aislados.",NA,"Vargas Caballero 1341","2150.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"5",NA,"134",NA,NA
"699","2020-07-25 16:16:00-03","MO","MOBOT","2920781","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Gert G. Hatschbach","1974","5",NA,"Brazil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,NA,NA,NA,"Borboletinha.",NA,"Hatschbach 256",NA,NA,NA,NA,"South America",NA,"37178","auto",NA,NA,NA,NA,"1",NA,NA,NA,NA
"700","2013-11-30 06:11:00-02","MO","MOBOT","3368407","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","D. Rivera","Alan Lisperguer","2003","9","20","Bolivia","Santa Cruz","Manuel Maria Caballero","-64.70277","-17.84361",NA,NA,NA,NA,NA,NA,NA,"Siberia Sud (Astilla). Mesobosque montano de yunga . Serie Mesotropical pluviestacional humeda de Blepharocalyx salicifolius - Prumnopitys exigua, entre algunas especies diferenciales: Myrcianthes callicoma, Weinmannia microphylla, W. sorbifolia, Clethra scabra, Oreopanax sp. y Dicksonia sellowiana. Sotobosque denso con melastomataceas y varias familias de pteridophytas",NA,"Lisperguer 8B","2850.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2011-12-22 05:01:00-02","MO","MOBOT","1007707","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora intermedia","Hassl.",NA,"Teodoro Rojas","1915","8",NA,"Paraguay","Cordillera",NA,"-57.31666","-25.26666",NA,NA,NA,NA,NA,NA,NA,"San Bernardino.",NA,"Rojas 1333",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"intermedia",NA,NA,"1","Syntype",NA,NA,NA
"702","2019-03-29 10:41:43-03","UFSM","HDCF","6059","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Scipioni, M. C.","Scipioni, M. C.","2006","01","20","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"2006","01","20","Reserva Ecológica do Ibicuí-Mirim",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2016-08-26 09:17:47-03","UFSM","HDCF","1902","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Longhi, S. J.","Longhi, S. J.; Marchiori, J. N. C.","1985","11","06","Brasil","Rio Grande do Sul","Passo Fundo","-52.184444","-28.316667","-52.184444","-28.316667",NA,NA,"1986","03","06","FLONA","Tratada com Hg. Flores azuis e brancas","568",NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2016-08-26 09:17:47-03","UFSM","HDCF","565","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Longhi, S. J.; Marchiori, J. N.","Longhi, S. J.; Marchiori, J. N. C.","1981","10","16","Brasil","Rio Grande do Sul","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"1981","11","12","Fazenda da Várzea - Invernada do Cedro - 4° Distrito","Inventario de nativas (am. 23). Amostra de madeira. Identificado segundo flora ilustrada catarinense","128",NA,NA,NA,NA,"América",NA,"56006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2019-03-29 10:41:43-03","UFSM","HDCF","5794","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Longhi, S. J.","Scipioni, M. C.","2007","01","12","Brasil","Rio Grande do Sul","Itaara","-54.358125","-29.900922","-54.358125","-29.900922",NA,NA,"2007","01","12","Reserva ecológica do Ibicuí-mirim",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2019-03-29 10:41:43-03","UFSM","HDCF","5488","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Kilca, R. V.","Kilca, R. V.","2002","11","20","Brasil","Rio Grande do Sul","Passo Fundo","-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,NA,NA,NA,"Coleção botânica da barragem Fazenda. Corsan","Interior da mata",NA,NA,NA,NA,NA,"América",NA,"25060","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2019-03-29 10:41:43-03","UFSM","HDCF","5460","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Longhi, S. J.","Narvaes, I.","2001","10",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,NA,"FLONA",NA,NA,NA,NA,NA,NA,"América",NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2016-08-26 09:17:47-03","UFSM","HDCF","2979","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Marchiori, J. N. C.","Marchiori, J. N. C.","1986","10","04","Brasil","Rio Grande do Sul","São Vicente do Sul","-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"1986","10","04","Cerro do Loreto","Muito abundante na sub mata. Madeira coletada","599",NA,NA,NA,NA,"América",NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2018-09-12 14:48:35-03","UNIOESTE","UNOP","888","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Giacomin, L.L.","Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","2010","10","19","Brasil","São Paulo","São Lourenço da Serra","-46.94825","-23.829722","-46.94825","-23.829722",NA,NA,"2011","09",NA,"Reserva Particular do Patrimônio Natural Paiol Maria, Trilha da Capela.","Trilha no interior de Mata Atlântica secundária. Arbusto, ca. 1m, folhas papiráceas, cálice verde, corola branca a lilás, boca branca.","7898","723","723",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2019-08-29 16:18:56-03","UNIOESTE","UNOP","5352","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Razini, D.; Martins, F.; Drusian, B.; Mendes, C.; Berticeli, L.; Ortega, L.; Kle; Martins, F.; Drusian, B.; Mendes, C.; Berticeli, L.; Ortega, L.; Kleihans, R.;","2009","08","21","Brasil","Paraná","Cascavel","-53.447206","-24.983586","-53.447206","-24.983586",NA,NA,"2009","08","21","arredores Unioeste, esquina rua Odontologia com Administração","Planta arbustiva com cerca de 1,5 m, tronco marrom-esverdeado, folhas verdes, mais escuras na parte superior da folha, membranáceas, cálice verde, na ponta do tubo da corola há um borda branca, estigma verde, ovário verde, estilete roxo claro, as flo","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2019-03-20 17:17:14-03","UNIOESTE","UNOP","10018","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Costa, G.O.N.","Costa, G.O.N.","2018","09","20","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"2018","09","25","Rua Presidente Getúlio Vargas","Arbusto, 3,5m. Folhas alternas membranáceaes com nervura central verde. Flores com pétalas roxa, cálice verde.","1",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2016-04-07 14:03:44-03","UNIOESTE","UNOP","4593","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Roman, J.C.","2008","09","13","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"2008","09","13","Zoológico municipal",NA,"1",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2016-04-04 17:00:39-03","UNIOESTE","UNOP","4665","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Roman, J.C.; Temponi, L.G.; Temponi, L.G.","2008","09","13","Brasil","Paraná","Cascavel","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"2008","09",NA,"Zoológico municipal","Arvoreta, 3 m, 2m diâm. Folhas pequenas e permanentes, crescimento de velocidade média. A floração decorre entre setembro a março e produz flores brancas e lilases. Fruto cápsula.","1",NA,NA,NA,NA,NA,NA,"47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2016-04-04 17:00:39-03","UNIOESTE","UNOP","2855","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don","Fernandez, C.M.M.","Fernandez, C.M.M.","2014","08","17","Brasil","Paraná","Umuarama","-53.3250007629395","-23.7663993835449",NA,NA,NA,NA,"2014","08","19","Horto Medicinal da UNIPAR.","Arbusto ca. 2m. Folhas concolor, membranáceas. Flores jovens roxas, maduras alvas. Planta com forte perfume adocicado.","4",NA,NA,NA,NA,NA,NA,"46517","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2015-05-20 10:37:17-03","UFERSA","MOSS","2221","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D. Don",NA,"Projeto Parque das Dunas","1980","09","18","Brasil","Rio Grande do Norte","Natal","-35.216667","-5.8","35W13'00","5S48'00",NA,NA,NA,NA,NA,"Dunas Costeiras.","arbusto; coletada nas dunas; n.v. manacá.","132",NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2020-08-31 08:59:49-03","INPA","INPA","114318","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Rumiz, DI","1981","09","15","Argentina","San Luis del Palmar","Corrientes",NA,NA,NA,NA,"INPA0114318",NA,NA,NA,NA,"Arroyo Riachuelito y confluencia con Ayo. Riachuelo.",NA,"105",NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2020-08-31 08:59:49-03","INPA","INPA","241870","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Meirelles, J","2011","10","17","Brasil","Roraima","Caracaraí","-61","1.28","-61","1.28","INPA0241870","INPA0241870 INPA0241870_e","2011","10","10","Parque Nacional do Viruá",NA,"748",NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2020-08-31 08:59:49-03","INPA","INPA","26690","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Plowman, TC","Prance, GT","1969","02","01","Brasil","Roraima","Boa Vista","-60.6731","2.8197","-60.6731","2.8197","INPA0026690",NA,"1973",NA,NA,"BR174, Road. Boa Vista to Venezuela ( BR-174) 20 km. N. of Boa Vista. Primary forest.",NA,"9553",NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2020-08-31 08:59:49-03","INPA","INPA","276403","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"Pilnik, MS","2017","03","29","Brasil","Amazonas","Manaus","-60.166667","-3.116667","-60.166667","-3.116667","INPA0276403",NA,NA,NA,NA,"Tarumã, Floresta do Tarumã",NA,"9",NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2020-08-31 08:59:49-03","INPA","INPA","199918","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","Miranda, AM","Oliveira, LB de","1997","01","23","Brasil","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,"INPA0199918",NA,"1997","05",NA,"Reserva Ecológica Serra Negra.",NA,"89",NA,NA,"Dicotyledon Asterids","Solanales","Southern America",NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"721","2020-08-31 08:59:49-03","INPA","INPA","35623","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora australis","(Benth.) Plowman",NA,"Plowman, T","1971","03","20","EUA","Florida","Miami",NA,NA,NA,NA,"INPA0035623",NA,NA,NA,NA,"Cultivated at Fairchild Tropical Garden, accession. X.-14-164A. Plot 25.",NA,"3073",NA,NA,"Dicotyledon Asterids","Solanales","Northern America",NA,NA,NA,NA,"australis",NA,NA,NA,NA,NA,NA,NA
"722","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","41328",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don",NA,"A.K.L. Venda; R.C. Forzza, J.R. Stehmann, A.M. Amorim","2010","12","03","Brasil","Minas Gerais","Alto Jequitibá","-41.849444","-20.423611","41W50'58","20S25'25","MBML041328",NA,NA,NA,NA,"Parque Nacional do Caparaó, Estrada para Cachoeira Bonita","Arbusto ca 2m. Folhas verdes, cálice verde rosada, flores senescentes esbranquiçadas","47","1388","1388",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"723","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","11746",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don","L.D.'A.F.Carv/J.Steh./M.F.Agra","V. Demuner; et al","1999","11","18","Brasil","Espírito Santo","Santa Teresa","-40.681389","-19.805556","40W40'53","19S48'20","MBML011746",NA,NA,NA,NA,"São João de Petrópolis, E.A.F.S.T.","Arbsuto 1m, cálice de cor verde claro, pétalas tubular de cor rosa. Interior de mata, trilha subindo a esquerda do riacho que fornece água a E.A.F.S.T.","249",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"724","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14308",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don.","L.L. Giacomin/fev.2011","L. Kollmann; et al","2000","12","11","Brasil","Espírito Santo","Barra de São Francisco","-40.890833","-18.738333","40W53'27","18S44'18","MBML014308",NA,NA,NA,NA,"Parque Municipal Sombra da Tarde","Arbusto 1m. Flores lilás.","3469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"725","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","35788",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don.","L. Kollmann/15-12-2007","L. Kollmann; M. Simonelli, L. Magnago e V. Mansano","2007","12","15","Brasil","Espírito Santo","Pinheiros","-40.162778","-18.301389","40W9'46","18S18'5","MBML035788",NA,NA,NA,NA,"Santa Rita","Arbusto 1m na meia sombra, flores lilás.","10192","130","130",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"726","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","38000",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D. Don","A. M. Assis/28-03-2008","A. M. Assis; Valdir G. Demuner; Karla Fabiola O. Faria","2008","01","24","Brasil","Espírito Santo","Itapemirim","-41.052778","-20.925833","41W3'10","20S55'33","MBML038000",NA,NA,NA,NA,"Fazenda do Ouvidor - Usina Paineiras. Fragmento 125 ha (altitude 20-100 m). Acesso pela Rodovia ES-490, entrada à esquerda, 2,5 km após o trevo da SAFRA, em direção à Marataízes","Arbusto 1 m. Botões e flores branca e lilas; frutos jovens verdes. Interior da Mata. Floresta Estacional Semidecidual em Estágio Avançado de Regeneração.","1320",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"727","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","49463",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don.","D.R. Couto/14-02-2008","D.R. Couto","2008","02","14","Brasil","Espírito Santo","Alegre","-41.555","-20.767","41W33'18","20S46'1,2","MBML049463",NA,NA,NA,NA,"ARIE Laerth Paiva Gama","Arbusto, ca.1m de altura. Flores roxas e brancas, exalando forte odor durante o dia. Mata alta.","469","531","531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"728","2020-07-10 09:49:28-03","MBML","MBML-HERBARIO","38108",NA,"Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","D.Don.","L.L. Giacomin/fev.2011","D.R. Couto; V. Manhães; Sobreira, R. & Suhett, K.","2008","10","17","Brasil","Espírito Santo","Alegre","-41.5331001281738","-20.763599395752",NA,NA,"MBML038108",NA,NA,NA,NA,"São João do Norte","Arbusto, flores lilás com odor durante o dia. Mata da Begonia, barragem de geração, PCH Santa Fé.","1015","198","198",NA,NA,NA,NA,"26101","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"729","2019-12-13 08:11:51-03","ICAUFMG","MCCA","465","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","ZUBA, S.N.","ZUBA, S.N.","2004","01","11","Brasil",NA,"Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,"MCCA00466","MCCA00466","2004","01","11","Avenida Osmane Barbosa.",NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"730","2019-12-13 08:11:51-03","ICAUFMG","MCCA","1847","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","ALMEIDA, L.V.O.","ALMEIDA, L.V.O.; ALMEIDA, M.S.O.","2017","09","11","Brasil","Minas Gerais","Carbonita","-43.0158004760742","-17.5268993377686",NA,NA,"MCCA01906","MCCA01906","2017","11","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,"31515","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"731","2019-07-11 08:31:09-03","ICAUFMG","MCCA","1814","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"FERREIRA, L.","2016","11","12","Brasil","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"MCCA01871","MCCA01871",NA,NA,NA,"Área residencial particular",NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"732","2020-12-28 10:31:34-03","ICAUFMG","MCCA","1381","S","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don",NA,"FONSECA, R.S.; DOS SANTOS F.A.","2010","11","12","Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541","-428586111.0","-208019444.0","MCCA01525","MCCA01525",NA,NA,NA,"Estação de Pesquisas, Treinamento e Educação Ambiental Mata do Paraíso.",NA,"838",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"733","2021-03-04 11:06:27-03","UFRB","HURB","5885","PreservedSpecimen","Plantae","Solanaceae","Brunfelsia","uniflora","Brunfelsia uniflora","(Pohl) D.Don","S. Knapp","Aona, L.Y.S.; Fonseca, W.O & Simões, S.S.","2013","07","21","Brasil","Bahia","Ubirataia","-39.670833","-13.879167","39°40'15'' W","13°52'45'' S","HURB000005885",NA,"2014",NA,NA,"Mata próxima a Torre, entre os povoados Mineiros e Algodão; Trilhas na fazenda do Sr Juju",NA,"2894","710","710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
