"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","phylum","order","individualCount","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"813","2020-09-12 05:00:02-03","US","US","2902646","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Seidel","1979","10","1","Brazil","Minas Gerais",NA,"In Mariana.",NA,NA,NA,NA,"1100",NA,NA,NA,NA,"809",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"814","2020-09-12 05:00:02-03","US","US","2121565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"J. G. Kuhlmann","1922","9","8","Brazil","Rio de Janeiro",NA,"E. do Rio - Lagoâ de Piratininga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73273",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"815","2020-09-12 05:00:02-03","US","US","1909798","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","9","9","Brazil","São Paulo",NA,"Near Santos.",NA,NA,NA,NA,"152",NA,NA,NA,NA,"486",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"816","2020-09-12 05:00:02-03","US","US","3366039","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"J. C. de Siqueira, P. I. S. Braga & T. S. M. G.","1985","11","4","Brazil",NA,NA,"Serra da Piedade - Caeté - MG.","-43.67","-19.82",NA,NA,NA,NA,NA,NA,NA,"7078?",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"817","2020-09-12 05:00:02-03","US","US","2557436","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Lourteig","1967","12","20","Brazil","Santa Catarina",NA,"Isla Santa Catarina, Saco Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2356",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"818","2020-09-12 05:00:02-03","US","US","209882","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Regnell","1869","8","14","Brazil","Minas Gerais",NA,"Prov. Minas Geraes, Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1727",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"819","2020-09-12 05:00:02-03","US","US","2026801","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"G. Tessmann",NA,NA,NA,"Brazil","Paraná",NA,"Paranaguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3577",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"820","2020-09-12 05:00:02-03","US","US","1906402","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","7","1","Brazil","Rio de Janeiro",NA,"Itatiaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"821","2020-09-12 05:00:02-03","US","US","2143539","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirante).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6813",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"822","2020-09-12 05:00:02-03","US","US","2173377","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirante).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6826",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"823","2020-09-12 05:00:02-03","US","US","2173379","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, S. L. Oliveira e Silva, A. Magnanini & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirantes).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6826",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"824","2020-09-12 05:00:02-03","US","US","1540482","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith","1929","2","28","Brazil","São Paulo",NA,"Guarujá.","-46.28","-24.02",NA,NA,NA,"50",NA,NA,NA,"2029",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"825","2020-09-12 05:00:02-03","US","US","3230160","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis nudicaulis","(L.) Griseb.","Spencer, M. A.",NA,NA,NA,"L. J. Gillespie & H. Persaud","1989","4","21","Guyana","Pomeroon-Supenaam",NA,"Mainstay Lake; shore opposite Mainstay Village","-58.5333","7.25",NA,NA,NA,"10",NA,NA,NA,"1111",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"nudicaulis","Monocotyledonae",NA,NA,NA,NA,NA
"826","2020-09-12 05:00:02-03","US","US","2960442","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aequalis","L.B. Sm. & Reitz",NA,NA,NA,NA,"T. C. Plowman, H. C. Lima, M. Lima, S. Mayo & A. Mayo","1983","2","18","Brazil","Rio de Janeiro",NA,"Municipio de Maricá: Praia de Maricá.","-42.9","-22.97",NA,NA,NA,NA,NA,NA,NA,"12835",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"aequalis","Monocotyledonae",NA,NA,NA,NA,NA
"827","2020-09-12 05:00:02-03","US","US","2427449","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis aequalis","L.B. Sm. & Reitz",NA,NA,NA,NA,"A. Seidel",NA,NA,NA,"Brazil","Espírito Santo",NA,"Cariacica.",NA,NA,NA,NA,NA,NA,NA,"US00131424","US00131424_01","6-14",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"aequalis","Monocotyledonae",NA,NA,NA,"Holotype",NA
"828","2020-09-12 05:00:02-03","US","US","2830272","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"-. Seidel","1977","1",NA,"Brazil","Minas Gerais",NA,"Carangola.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"751",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"829","2020-09-12 05:00:02-03","US","US","2552591","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"Segadas-Vianna","1950","4",NA,"Brazil","Distrito Federal",NA,"Guaratiba, Campos de Peixoto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3685",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"830","2020-09-12 05:00:02-03","US","US","2320805","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"G. Hatschbach","1959","10","30","Brazil","Paraná",NA,"Mun. Paranagua. Entre Matinhos e Caiobá.",NA,NA,NA,NA,"10",NA,NA,NA,NA,"6467",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"831","2020-09-12 05:00:02-03","US","US","1953782","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"O. Góes & D. Constantino","1943","12",NA,"Brazil",NA,NA,"Est. do Rio: Petropolis (Zona urbana). Jard. Bot. Rio no. 49.518.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1078",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"832","2020-09-12 05:00:02-03","US","US","2141928","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith","1952","4","10","Brazil","Rio de Janeiro",NA,"Estrada Velha de Petrópolis (W. Grw.).",NA,NA,NA,NA,"500","700",NA,NA,NA,"6494",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"833","2020-09-12 05:00:02-03","US","US","2141930","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, I. Vattimo, L. S. Silva & et al.","1952","4","10","Brazil","Rio de Janeiro",NA,"Estrada Velha de Petrópolis (W. Grw.).",NA,NA,NA,NA,"500","700",NA,NA,NA,"6496",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"834","2020-09-12 05:00:02-03","US","US","2045528","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"B. Rambo","1951","1","28","Brazil","Rio Grande do Sul",NA,"RGS, Lagoa dos Quadros p. Torres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49791",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"835","2020-09-12 05:00:02-03","US","US","2282820","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"F. Segadas-Vianna, L. Dau, W. T. Ormond, G. Machline & J. Lorêdo Jr.","1953","5","30","Brazil","Rio de Janeiro",NA,"St. of Rio de Janeiro, São João da Barra Co., Road Cam os-Atafona, 1 km south of the bifurcation to Guruçai borough.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"I411",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"836","2020-09-12 05:00:02-03","US","US","1234423","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"P. K. Dusén","1909","12","2","Brazil","Paraná",NA,"Jacarehý, in silvula ad trunc. et ram. arb.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9010",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"837","2020-09-12 05:00:02-03","US","US","2902646","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Seidel","1979","10","1","Brazil","Minas Gerais",NA,"In Mariana.",NA,NA,NA,NA,"1100",NA,NA,NA,NA,"809",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"838","2020-09-12 05:00:02-03","US","US","2121565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"J. G. Kuhlmann","1922","9","8","Brazil","Rio de Janeiro",NA,"E. do Rio - Lagoâ de Piratininga.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"73273",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"839","2020-09-12 05:00:02-03","US","US","1909798","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","9","9","Brazil","São Paulo",NA,"Near Santos.",NA,NA,NA,NA,"152",NA,NA,NA,NA,"486",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"840","2020-09-12 05:00:02-03","US","US","3366039","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"J. C. de Siqueira, P. I. S. Braga & T. S. M. G.","1985","11","4","Brazil",NA,NA,"Serra da Piedade - Caeté - MG.","-43.67","-19.82",NA,NA,NA,NA,NA,NA,NA,"7078?",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"841","2020-09-12 05:00:02-03","US","US","2557436","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Lourteig","1967","12","20","Brazil","Santa Catarina",NA,"Isla Santa Catarina, Saco Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2356",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"842","2020-09-12 05:00:02-03","US","US","209882","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"A. Regnell","1869","8","14","Brazil","Minas Gerais",NA,"Prov. Minas Geraes, Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1727",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"843","2020-09-12 05:00:02-03","US","US","2026801","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"G. Tessmann",NA,NA,NA,"Brazil","Paraná",NA,"Paranaguá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3577",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"844","2020-09-12 05:00:02-03","US","US","1906402","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"M. B. Foster & R. Foster","1939","7","1","Brazil","Rio de Janeiro",NA,"Itatiaya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"137",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"845","2020-09-12 05:00:02-03","US","US","2143539","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirante).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6813",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"846","2020-09-12 05:00:02-03","US","US","2173377","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, A. Magnanini, S. L. Oliveira e Silva & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirante).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6826",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"847","2020-09-12 05:00:02-03","US","US","2173379","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith, F. Segadas-Vianna, S. L. Oliveira e Silva, A. Magnanini & et al.","1952","4","4","Brazil","Distrito Federal",NA,"Praia de Sernambetiba (Recreio dos Bandeirantes).","-43.3469","-23.0036",NA,NA,NA,NA,NA,NA,NA,"6826",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"848","2020-09-12 05:00:02-03","US","US","1540482","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis cuspidata","Baker",NA,NA,NA,NA,"L. Smith","1929","2","28","Brazil","São Paulo",NA,"Guarujá.","-46.28","-24.02",NA,NA,NA,"50",NA,NA,NA,"2029",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,"cuspidata","Monocotyledonae",NA,NA,NA,NA,NA
"849","2020-09-12 05:00:02-03","US","US","1341695","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","sulcata","Aechmea sulcata","Lindm.",NA,NA,NA,NA,"A. F. Regnell","1865","6","23","Brazil","Minas Gerais",NA,"Caldas.",NA,NA,NA,NA,NA,NA,NA,"US00091530","US00091530_01","III 1255",NA,"Bromeliales","1",NA,NA,"South America - Neotropics",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"Isotype",NA
"850","2020-09-12 05:00:02-03","US","US","2530291","PreservedSpecimen","Plantae","Bromeliaceae","Pothuava","spicata","Pothuava spicata","Gaudich.",NA,NA,NA,NA,"C. Gaudichaud","1831",NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00091525","US00091525_01","131",NA,"Bromeliales","1",NA,NA,"South America",NA,NA,NA,"Monocotyledonae",NA,NA,NA,"Isotype",NA
"851","2019-12-09 17:29:36-03","UFPR","EFC","13269","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Völtz, R.R.","2014","10","12","Völtz, R.R.; et al.","2014","10","12","Brasil","Paraná","Paranaguá","Praia do Miguel - Ilha do Mel","-48.3042","-25.5581","-48.3042","-25.5581","5","5","Erva terrícola, crescendo sobre duna interiorizada, em subosque de restinga arbórea; frutos verde-amarelados; brácteas avermelhadas. __COMMOM_NAME__: Gravatá","EFC013269",NA,"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2019-11-13 11:17:07-03","USP","SPF","219532","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Wanderley, MGL; Coffani-Nunes, JV","1993","07","23","Coffani-Nunes, JV","1993","02","16","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00219532",NA,"s.n.",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"853","2021-03-25 13:51:52-03","UNIVILLE","JOI","7159","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","E. Barboza & J. Cordeiro","2008","02","29","M.C. Bartz","2008","01","18","Brasil","Santa Catarina","Guaramirim","BR-280","-48.977778","-26.448889","48º58'40''W","26º26'56''S","35","35","Frutos maduros Habito: Epífita","JOI007159",NA,"33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2021-03-25 13:51:52-03","UNIVILLE","JOI","16793","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","MANCINELLI, W.S.","2016","03","29","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.; SCHEGUSCHEWSKY, V.","2016","01","23","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.981111","-26.141389","48º58'52''W","26º8'29''S","215","215","epífita","JOI016793",NA,"157",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2021-03-25 13:51:52-03","UNIVILLE","JOI","16794","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","PAGANI, A.","2016","01","13","BILK, K.D.; CRUZ DE LIMA; A.R.; PAGANI, A.; SILVA, M.M. da; SILVA, J.C.S.","2016","01","13","Brasil","Santa Catarina","Joinville","Propriedade Marcos Merkle. Área de Proteção Ambiental da Serra Dona Francisca","-48.981944","-26.14","48º58'55''W","26º8'24''S","215","215","epífita","JOI016794",NA,"54",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2021-03-25 13:51:52-03","UNIVILLE","JOI","15500","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A. Korte","2011","01","11","A. Korte","2010","11","29","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual do Acaraí - Praia do Ervino.","-48.563333","-26.349722","48º33'48''W","26º20'59''S","5","5","; HABITO: erva terrícola; TIPO VEGETACIONAL: Restinga","JOI015500",NA,"5181",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2021-03-25 13:51:52-03","UNIVILLE","JOI","7307","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","F. Beilke","2008","02","29","C.M. Raimundo","2008","01","22","Brasil","Santa Catarina","Araquari","BR-280, em frente a Schneider.","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007307",NA,"11",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2021-03-25 13:51:52-03","UNIVILLE","JOI","837","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Jotham Ziffer Berger","2006","01","07","F.C.S. Vieira","2004","10","07","Brasil","Santa Catarina","Araquari","Ilha dos Barcos.","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","; HABITAT: sub bosque; HABITO: epífita, terrestre; TIPO VEGETACIONAL: Mata Secundária","JOI000837",NA,"500",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-03-25 13:51:52-03","UNIVILLE","JOI","254","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","A. Bächtold","2005","02","25","G. Casas","2004","11","06","Brasil","Santa Catarina","Araquari","Papagaios.","-48.7221984863281","-26.3700008392334",NA,NA,"8","8","; HABITAT: sub bosque; HABITO: epífita, aéreo; TIPO VEGETACIONAL: Mata Secundária","JOI000254",NA,"70",NA,NA,NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2021-03-25 13:51:52-03","UNIVILLE","JOI","17693","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.",NA,"1905","06","22","C. Hering Rinnert","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquaras.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"Heliófita, Umbrófila facultativa, Terrícola Habito: Herbácea","JOI017693",NA,"123",NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2021-03-25 13:51:52-03","UNIVILLE","JOI","238","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Hering-Rinnert, C.","1905","06","24","Hering-Rinnert, C.","2000",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000238",NA,"313",NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2021-03-25 13:51:52-03","UNIVILLE","JOI","685","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Hering-Rinnert, C.",NA,NA,NA,"Hering-Rinnert, C.","2002",NA,NA,"Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,NA,"JOI000685",NA,"339",NA,NA,NA,"8793","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2021-03-25 13:51:52-03","UNIVILLE","JOI","13565","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","10","21","Brasil","Santa Catarina","Joinville","Área de preservação na Rua dos Franceses.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: borda da mata; HABITO: Epífita","JOI013565",NA,"256",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2021-03-25 13:51:52-03","UNIVILLE","JOI","13566","PreservedSpecimen","Plantae","Bromeliaceae","Aechmea","nudicaulis","Aechmea nudicaulis","(L.) Griseb.","Schmoeller, F.","2011","01","01","Schmoeller, F","2011","09","28","Brasil","Santa Catarina","Joinville","Área de preservação na Rua dos Franceses.","-48.8456001281738","-26.3043994903564",NA,NA,NA,NA,"; HABITAT: sub bosque; HABITO: Epífita","JOI013566",NA,"219",NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
