"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","typeStatus"
"158","2021-02-08 12:38:34-03","UFRGS","ICN","182554","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Bordignon, SAL; et al.","s.n.","2011","05","07","América do Sul","Brasil","RS","Nova Santa Rita",NA,"-51.2738990783691","-29.8567008972168",NA,NA,NA,"Material testemunho dissertação de mestrado UFRGS; Em floração; Erva",NA,NA,"Bordignon, SAL",NA,NA,NA,NA,NA,"12374","auto",NA,NA,NA,NA
"159","2021-02-08 12:38:34-03","UFRGS","ICN","110437","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Marodin, SM; et al.","s.n.","1995","11","07","América do Sul","Brasil","RS","Porto Alegre","Morro do Osso.","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,NA,"Ritter, MR; Marodin, SM",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"160","2021-02-08 12:38:34-03","UFRGS","ICN","158248","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Fernandez, R","s.n.","2006","04","28","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Campo com capim-meloso, campo da Febem, na face Sul.",NA,NA,"Fernandes, AC",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"161","2021-02-08 12:38:34-03","UFRGS","ICN","158315","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Fernandes, AC; Ritter, MR","s.n.",NA,NA,NA,"América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"Campo com capim-meloso (campo da Febem), face Sul. S30°03'58 W51°07'41,3",NA,NA,"Fernandes, AC",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"162","2021-02-08 12:38:34-03","UFRGS","ICN","158316","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Fernandes, AC; Ritter, MR","s.n.","2008","03","05","América do Sul","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738","138","138",NA,"Material doado para o herbário HAS.; Planta com odor característico.; Borda entre campo com capim-meloso (campo da Febem) e mato grande, face Sul. S30°03'58 W51°07'41,3",NA,NA,"Fernandes, AC",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"163","2021-02-08 12:38:34-03","UFRGS","ICN","106531","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Marodin, SM; Franco, AJP","s.n.","1995","04","09","América do Sul","Brasil","RS","São Leopoldo","Campus Unissinos.","-51.1472015380859","-29.7602996826172",NA,NA,NA,"Erva.; Beira de lago.",NA,NA,"Marodin, SM","1995","04","09",NA,NA,"10287","auto",NA,NA,NA,NA
"164","2021-02-08 12:38:34-03","UFRGS","ICN","156207","S","Plantae","Dicotyledon",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","(Spreng.) Baker","Hagelund, K","15911","1986","03","19","América do Sul","Brasil","RS","Torres","Butiazal","-49.7268981933594","-29.3353004455566",NA,NA,NA,"Doação do Herbário Karner Hagelund.",NA,NA,"Marodin, SM","1995","04","27",NA,NA,"20837","auto",NA,NA,NA,NA
"165","2021-02-18 17:08:23-03","FEPAGRO","BLA","15555","PreservedSpecimen","Plantae","Spermatophyta",NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook.f.","O. R. Camargo",NA,"1957","12","10",NA,"Brasil","Rio Grande do Sul","Taquari","Est. Exp. Pomicultura","-51.8643989562988","-29.7996997833252","60","60",NA,"Habitat: NO campo seco","BLA015555",NA,"B. Rambo",NA,NA,NA,NA,NA,"21657","auto",NA,NA,NA,NA
"166","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","10710","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook. F.","Soares, Z.","201","1979","12",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,"erva; 20 cm; campo sujo; topo; solo granito","HAS0010710",NA,"Bueno, O.",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"167","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","11044","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth.& Hook. F.","Bueno, O.","2171","1980","01",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Morro Teresópolis","-51.2299995422363","-30.0331001281738",NA,NA,NA,"erva; 40 cm; flor rosada; altitude 260 m; pouco numerosa; dispersa; campo sujo; relevo no topo; solo granito; campo a direita da saída da Apamecor; próximo ao Portão","HAS0011044",NA,"Barroso, G.","1981","04","10",NA,NA,"29946","auto",NA,NA,NA,NA
"168","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","12665","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook.f.","Bueno, O.","2878","1981","01",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","53","53",NA,"Sub-arbusto com 70 cm de altura com flor rosada de perfume agradável, pouco numerosa e dispersa em campo sujo.","HAS0012665",NA,"Bueno, O.","1982","05",NA,"-51,178068","-30,051692",NA,NA,NA,NA,NA,NA
"169","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","14296","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","macrocephalum","Stenachaenium macrocephalum","Benth. ex Benth. & Hook.f.","Bueno, O.","3465","1982","04",NA,NA,"Brasil","Rio Grande do Sul","São Jerônimo","Polo Carboquímico, campo entre a Fazenda Capão e o Conde, à direita no sentido do Conde.","-51.7221984863281","-29.9591999053955",NA,NA,NA,"Sub-arbusto ereto, com aproximadamente 2 m de altura. Com flor rosada-vinhosa-papilionada, com perfume ativo. Pouco abundante. Disperso. Em campo sujo. Em campo de cultivo abandonado.","HAS0014296",NA,"Bueno, O.","1982",NA,NA,NA,NA,"78415","auto",NA,NA,NA,NA
"170","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","47622","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Fernandes, A.C.","s.n.","2008","03",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Depressão Central; Morro Santana.","-51.2299995422363","-30.0331001281738",NA,NA,NA,"; borda entre campo/Febem e mato, face Sul; S30º03'58 51º07'41,3; doação ICN 158316;","HAS0047622",NA,"Fernandes, A.C.",NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"171","2019-10-04 16:06:45-03","MCN-FZBRS","HAS","44555","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Schmidt, R.","1181","2005","04",NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Potreiro Velho; Estação Ecológica Estadual Aratinga","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0044555",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"172","2014-09-23 11:01:07-03","G","G-DC","G00456308","S","Plantae",NA,NA,"Asteraceae","Pluchea","macrocephala","Pluchea macrocephala","DC.","Anon.","747",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,NA,"-53.08972222","-10.77305556",NA,NA,NA,"Coordinate uncertainty: Precision at the level of country Image URL: No picture available on the institution's web site","G00456308",NA,"CAT.HERB.PRODR.","2013","01","01","-53.08972222","-10.77305556",NA,NA,NA,NA,NA,"ISOTYPUS of Pluchea macrocephala DC."
"173","2019-11-21 10:01:23-03","IBt","SP","53156","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Rosengurtt","B-4798","1945","03","19",NA,"Uruguai","Cerro Largo",NA,NA,NA,NA,NA,NA,NA,NA,"SP033002","SP033002","Monge, M","2016","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2019-11-21 10:01:23-03","IBt","SP","49105","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Eugenio Leite, J","2407","1940","12",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"SP033075","SP033075",NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA
"175","2019-11-21 10:01:23-03","IBt","SP","49106","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Eugenio Leite, J","2762","1947","03",NA,NA,"Brasil","Rio Grande do Sul","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"SP033003","SP033003","Monge, M","2016","07",NA,NA,NA,"10287","auto",NA,NA,NA,NA
"176","2019-11-21 10:01:23-03","IBt","SP","65013","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Campos, SM","104","1959","11","21",NA,"Brasil","São Paulo","Angatuba","Fazenda Boa Vista","-48.4099998474121","-23.4899997711182",NA,NA,NA,NA,"SP033005","SP033005","Monge, M","2016","07",NA,NA,NA,"29114","auto",NA,NA,NA,NA
"177","2019-11-21 10:01:23-03","IBt","SP","41832","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Handro, O","12","1948","11","26",NA,"Brasil","São Paulo","São Paulo","Jabaquara","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP033076","SP033076","Robinson, H",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"178","2019-11-21 10:01:23-03","IBt","SP","17078","S","Plantae",NA,NA,"Asteraceae","Stenachaenium","megapotamicum","Stenachaenium megapotamicum","Baker","Usteri, A","s.n.","1905","11","24",NA,"Brasil","São Paulo","São Paulo","Vila Mariana","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SP033004","SP033004","Monge, M","2016","07",NA,NA,NA,"53584","auto",NA,NA,NA,NA
