"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","coordinatePrecision","geoFlag","infraspecificEpithet","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","class","relatedCatalogItem","sex"
"144","2020-09-12 05:00:02-03","US","US","3363309","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"M. C. Assis, J. R. Pirani, R. Mello-Silva & I. Cordeiro","CFCR11657","1987","11","6","South America - Neotropics","Brazil","Minas Gerais","Brasil. Minas Gerais. Joaquim Felício: Serra do Cabral. Estrada para Torre de TV",NA,NA,NA,"US01768753",NA,"Asterales","S.F. Blake","-44.18","-17.75","US01768753_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"145","2020-09-12 05:00:02-03","US","US","2931808","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Hatschbach & A. Kasper","41672","1978","10","24","South America - Neotropics","Brazil","Minas Gerais","Corrego Rico (mun. Paracatu) Minas Gerais",NA,NA,NA,"US01768754",NA,"Asterales","S.F. Blake",NA,NA,"US01768754_01",NA,NA,"690",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"146","2020-09-12 05:00:02-03","US","US","3325728","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","59628","1993","6","16","South America - Neotropics","Brazil","Goiás","Bucaina (mun. Niquelândia) Goiás",NA,NA,NA,"US01768717",NA,"Asterales","S.F. Blake",NA,NA,"US01768717_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"147","2020-09-12 05:00:02-03","US","US","3387199","PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda",NA,"G. Hatschbach, R. Spichiger, A. C. Cervi & E. L. Barbosa","69381","1999","10","20","South America - Neotropics","Brazil","Minas Gerais","Serra do Cabral (Mun. Joaquim Felício) Minas Gerais",NA,NA,NA,"US01768752",NA,"Asterales","S.F. Blake",NA,NA,"US01768752_01",NA,NA,"800","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Dicotyledonae",NA,NA
"148","2020-09-02 16:20:46-03","Cenargen","CEN","57943","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Ernestino de S. Gomes Guarino","893","2001","10","31",NA,"Brasil","DF","Borda da margem direita do Córrego Sem Nome, Fazenda Sucupira.","Exsicatas",NA,NA,"CEN00057943",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.016666",NA,"CEN00057943","B. M. T. Walter","BRASILIA","1100","1100","2016",NA,NA,NA,"10","-48.016666","-1586667.0",NA,NA,"4",NA,NA,NA
"149","2020-09-02 16:20:46-03","Cenargen","CEN","40382","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Bruno Machado Teles Walter","4654","2000","11","09",NA,"Brasil","GO","Após a balsa Porto dos Paulistas, em direção ao HU/ Curral de Pedra; a 32 km da balsa (rio Tocantins).","Exsicatas",NA,"Área de influência da Hidrelétrica Cana Brava.","CEN00040382",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.008333",NA,"CEN00040382","G. H. Silva","CAVALCANTE","700","700","2015",NA,NA,NA,"04","-48.008333","-1338056.0",NA,NA,"4",NA,NA,NA
"150","2020-09-02 16:20:46-03","Cenargen","CEN","43797","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Glocimar Pereira-Silva","5509","2001","10","05",NA,"Brasil","DF","Condomínio Mini Chácaras, próximo á barragem do Paranoá.","Exsicatas",NA,"Capítulo verde.","CEN00043797",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00043797","B. M. T. Walter","BRASILIA","1100","1100","2016","70570","auto",NA,"10","-4779222.0","-1580556.0",NA,NA,"4",NA,NA,NA
"151","2020-09-02 16:20:46-03","Cenargen","CEN","55776","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"João Bernardo de Azevedo Bringel Jr.","194","2004","10","03",NA,"Brasil","DF","Estrada de terra derivada da DF-100 caminho para Fazenda Fênix.","Exsicatas",NA,NA,"CEN00055776",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00055776","B. M. T. Walter","BRASILIA",NA,NA,"2016","70570","auto",NA,"10",NA,NA,NA,NA,"4",NA,NA,NA
"152","2020-09-02 16:20:46-03","Cenargen","CEN","54889","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"João Bernardo de Azevedo Bringel Jr.","43","2003","09","07",NA,"Brasil","DF","Lago Norte (MI 3 - 4).","Exsicatas",NA,NA,"CEN00054889",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00054889","B. M. T. Walter","BRASILIA",NA,NA,"2016","70570","auto",NA,"10",NA,NA,NA,NA,"5",NA,NA,NA
"153","2020-09-02 16:20:46-03","Cenargen","CEN","287","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Antônio Costa Allem","287","1976","11","06",NA,"Brasil","DF","Ponte Alta - Gama.","Exsicatas",NA,"Caules hirsutos, viscosos. Caules urticantes. Capítulos amarelos. Entre Poaceae.","CEN00000287",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00000287","B. M. T. Walter","BRASILIA",NA,NA,"2016","70570","auto",NA,"10",NA,NA,NA,NA,"2",NA,NA,NA
"154","2020-09-02 16:20:46-03","Cenargen","CEN","36585","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Kátia Calago","313","1999","09","29",NA,"Brasil","DF","Próximo à entrada para o Riacho Fundo.","Exsicatas",NA,"Espécie ereta, folhas verde-claras, subcoriáceas, visitada por formigas.","CEN00036585",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00036585","B. M. T. Walter","BRASILIA",NA,NA,"2016","70570","auto",NA,"10",NA,NA,NA,NA,"1",NA,NA,NA
"155","2020-09-02 16:20:46-03","Cenargen","CEN","54894","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"João Bernardo de Azevedo Bringel Jr.","48","2003","09","25",NA,"Brasil","DF","Sobradinho dos Melos S.D.U.S.A. - Sítio Fazendinha - Lote 5.","Exsicatas",NA,NA,"CEN00054894",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.9296989440918","-15.7797002792358","CEN00054894","B. M. T. Walter","BRASILIA",NA,NA,"2016","70570","auto",NA,"10",NA,NA,NA,NA,"4",NA,NA,NA
"156","2020-09-02 16:20:46-03","Cenargen","CEN","54781","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"José Floriano Barêa Pastore","1076","2004","11","05",NA,"Brasil","GO","Povoado de São Jorge (logo após).","Unicata",NA,"Folhas largas.","CEN00054781",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.5099983215332","-14.1324996948242","CEN00054781","G. H. Silva","ALTO PARAISO DE GOIAS",NA,NA,"2015","44724","auto",NA,"04",NA,NA,NA,NA,"1",NA,NA,NA
"157","2020-09-02 16:20:46-03","Cenargen","CEN","89175","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"João Bernardo de Azevedo Bringel Jr.","399","2007","11","16",NA,"Brasil","GO","Proximidades da vila de São Jorge.","Exsicatas",NA,NA,"CEN00089175",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.5099983215332","-14.1324996948242","CEN00089175","B. M. T. Walter","ALTO PARAISO DE GOIAS",NA,NA,"2016","44724","auto",NA,"10",NA,NA,NA,NA,"5",NA,NA,NA
"158","2019-11-13 11:15:58-03","USP","SPF","219808","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Magenta, MAG","310","2001","11","04",NA,"Brasil","Goiás",NA,NA,NA,NA,"SPF00219808",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.174444","-15.955",NA,"Magenta, MAG","Abadiânia",NA,NA,"2016",NA,NA,NA,"10","-48.174444","-15.955",NA,NA,NA,NA,NA,NA
"159","2019-11-13 11:15:58-03","USP","SPF","214949","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Loeuille, B","738","2012","10","31",NA,"Brasil","Goiás","Serra Geral do Paranã, Rodovia BR 010 (GO 118), Brasília#?#Alto Paraíso de Goiás, km 58, a 66,3 km do trevo com a rodovia BR 020; margem esquerda.",NA,NA,NA,"SPF00214949",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.603056","-15.026",NA,"Magenta, MAG; Loeuille, B","Água Fria de Goiás","1152","1152","2012",NA,NA,NA,NA,"-47.603056","-15.026",NA,NA,NA,NA,NA,NA
"160","2019-11-13 11:15:58-03","USP","SPF","214951","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Loeuille, B","740","2012","10","31",NA,"Brasil","Goiás","Serra Geral do Paranã, Rodovia BR 010 (GO 118), Brasília#?#Alto Paraíso de Goiás, a 83,3 km do trevo com a rodovia BR 020; margem esquerda.",NA,NA,NA,"SPF00214951",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.578333","-14.875833",NA,"Magenta, MAG; Loeuille, B","Água Fria de Goiás","1158","1158","2012",NA,NA,NA,NA,"-47.578333","-14.875833",NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:15:58-03","USP","SPF","214960","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Loeuille, B","750","2012","11","01",NA,"Brasil","Goiás","Chapada dos Veadeiros, Estrada GO 239, Alto Paraíso de Goiás#?#Nova Roma, a nordeste de Alto Paraíso; 4,8 km da zona urbana. Estrada à direita que leva a pequena elevação.",NA,NA,NA,"SPF00214960",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.476833","-14.124722",NA,"Magenta, MAG; Loeuille, B","Alto Paraíso de Goiás","1166","1166","2012",NA,NA,NA,NA,"-47.476833","-14.124722",NA,NA,NA,NA,NA,NA
"162","2019-11-13 11:15:58-03","USP","SPF","214970","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Loeuille, B","761","2012","11","03",NA,"Brasil","Goiás","Estrada Colinas do Sul#?#Cavalcante; 600 m da ponte sobre o córrego na saída da área urbana de Colinas.",NA,NA,NA,"SPF00214970",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.076944","-14.140389",NA,"Magenta, MAG; Loeuille, B","Colinas do Sul","545","545","2012",NA,NA,NA,NA,"-48.076944","-14.140389",NA,NA,NA,NA,NA,NA
"163","2021-03-15 18:25:15-03","USP","SPF","216019","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Loeuille, B","843","2013","07","20",NA,"Brasil","Goiás","Chapada dos Veadeiros, Estrada de terra Alto Paraíso-São Jorge, saída para o Vale da Lua.",NA,NA,"Erva até 30 cm. Flores amarelas.; Cerrado.","SPF00216019",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.771683","-14.159417",NA,"Loeuille, B","Alto Paraíso de Goiás","1095","1095","2013",NA,NA,NA,NA,"-47.771683","-14.159417",NA,NA,NA,NA,NA,NA
"164","2021-03-15 18:25:15-03","USP","SPF","222712","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Siniscalchi, CM","417","2013","11","29",NA,"Brasil","Distrito Federal","Estação Ecológica Jardim Botânico de Brasília, Lago Sul. Área do Cristo Redentor.",NA,NA,"Arbustos eretos, folhas verde claras, concolores, rígidas e ásperas. Capítulos com flores amarelas.; Cerrado, campo limpo encharcado, próximo a mata.","SPF00222712",NA,NA,"(Gardner) E.E.Schill. & Panero","-47.881278","-15.913786",NA,"Magenta, MAG","Brasília","85","85","2016",NA,NA,NA,"10","-47.881278","-15.913786",NA,NA,NA,NA,NA,NA
"165","2019-11-13 11:15:58-03","USP","SPF","222616","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Souza, VC","21562","1998","09","12",NA,"Brasil","Goiás","Estrada Niquelândia Uruaçu, ca. 25 km de Uruaçu.",NA,NA,NA,"SPF00222616",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.4597015380859","-14.4738998413086",NA,"Loeuille, B","Niquelândia",NA,NA,"2015","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2019-11-13 11:15:58-03","USP","SPF","222620","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Souza, VC","23903","2000","07","15",NA,"Brasil","Goiás","Estrada Uruaçu - Niquelândia, ca. 50 km de Uruaçu.",NA,NA,NA,"SPF00222620",NA,NA,"(Gardner) E.E.Schill. & Panero","-48.4597015380859","-14.4738998413086",NA,"Loeuille, B","Niquelândia",NA,NA,"2015","74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2019-11-13 11:16:38-03","USP","SPF","219793","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora latifolia",NA,"Magenta, MAG","371","2002","01","23",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"SPF00219793",NA,NA,"Baker","-47.789417","-15.727889",NA,"Anônimo","Sobradinho","1194","1194",NA,NA,NA,"latifolia",NA,"-47.789417","-15.727889",NA,NA,NA,NA,NA,NA
"168","2020-12-02 09:06:54-03","UNITINS","HUTO","5806","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Guarino, E.S.G.","893","2001","10","31",NA,"Brasil","Distrito Federal","Borda da margem direita do córrego Sem Nome, Faz. Sucupira. Relevo suave/ondulado. Solo pedregoso.",NA,NA,"Herbácea com cerca de 70 cm de altura. Flor amarela; Cerrado stricto sensu","HUTO005806",NA,NA,"Gardner","-48.016667","-15.866667",NA,"Bringel, J.B.A.","Brasília","1100","1100","2007",NA,NA,NA,"03","-48.016667","-15.866667",NA,NA,NA,NA,NA,NA
"169","2019-10-07 09:11:03-03","UEFS","HUEFS","14014","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Hatschbach, G.","56012","1991","11","10",NA,"Brasil","Paraná",NA,NA,NA,NA,"HUEFS0014014","Angiospermae","Asterales","(Gardner) E.E.Schill. & Panero",NA,NA,"HUEFS0014014","M.Alves","Tocantins","500","500","2016",NA,NA,NA,"05",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"170","2019-10-07 09:11:03-03","UEFS","HUEFS","28842","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Harley, R.M.","PCD4296","1996","11","15",NA,"Brasil","Bahia","Pico do Itabira.",NA,NA,NA,"HUEFS0028842","Angiospermae","Asterales","(Gardner) E.E.Schill. & Panero","-41.884167","-13.368611","HUEFS0028842","M.Alves","Rio de Contas","1800","1800","2016",NA,NA,NA,"05","41W53'3''","13S22'7''",NA,NA,NA,"Asteranae",NA,NA
"171","2019-10-07 09:11:03-03","UEFS","HUEFS","36500","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Nascimento, F.H.F.","169","1999","03","24",NA,"Brasil","Bahia","rio de c Estrada Rio de Contas Caiambola, após casa de Dona Nenzinha.",NA,NA,"Campo cerrado.","HUEFS0036500","Angiospermae","Asterales","(Gardner) E.E.Schill. & Panero",NA,NA,"HUEFS0036500","M.Alves","Santana do Riacho",NA,NA,"2016",NA,NA,NA,"05",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"172","2019-10-07 09:11:03-03","UEFS","HUEFS","15093","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Salgado, O.A.","239","1981","11","17",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"HUEFS0015093","Angiospermae","Asterales","(Gardner) E.E.Schill. & Panero","-44.9622001647949","-17.3511009216309","HUEFS0015093 HUEFS0015093_01 HUEFS0015093_02","M.Alves","Buritizeiro","750","750","2016","88041","auto",NA,"05",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"173","2019-10-07 09:11:03-03","UEFS","HUEFS","34928","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Oliveira, R.P.","71","1998","11","14",NA,"Brasil","Bahia","Estrada para a Serrada Caiambola, ca. 25Km de Rio de Contas.",NA,NA,"Campo rupestre.","HUEFS0034928","Angiospermae","Asterales","(Gardner) E.E.Schill. & Panero","-41.8114013671875","-13.5789003372192","HUEFS0034928","M.Alves","Rio de Contas",NA,NA,"2016","49773","auto",NA,"05",NA,NA,NA,NA,NA,"Asteranae",NA,NA
"174","2019-09-04 19:37:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","Type [status unknown]","G. Gardner","3288",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"175","2019-09-04 19:37:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora acutifolia","Type [status unknown]","J. B. E. Pohl","2301",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Sch. Bip.","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"acutifolia",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"176","2019-09-04 19:37:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Asteraceae","Viguiera","macropoda","Viguiera macropoda","Type [status unknown]","A. Saint-Hilaire","1987",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA
"177","2019-01-25 15:34:08-02","IAC","IAC","9258","S","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"J.E. Rombouts","s/nº","1938","10","21",NA,"Brasil","Mato Grosso","Rio Miranda",NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,"S.F. Blake",NA,NA,NA,"1948",NA,NA,NA,"01",NA,NA,"16",NA,NA,NA,NA,NA
"178","2020-07-23 11:58:40-03","CEPLAC","CEPEC","131311","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"A.P. Duarte","9290",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,"SpeciesLink/lacunas","Paracatú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-07-23 11:58:40-03","CEPLAC","CEPEC","60356","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"O. A. Salgado","239","1981","11","17",NA,"Brasil","Minas Gerais","Sem informação.",NA,NA,"<ll>dwc_commonname:</ll> Margarida",NA,NA,NA,NA,"-45.2","-17.25",NA,"SpeciesLink/lacunas","buritizeiro",NA,NA,NA,NA,NA,NA,NA,"45W12'","17S15'",NA,NA,NA,NA,"29/06/1982",NA
"180","2020-07-23 11:58:40-03","CEPLAC","CEPEC","75696","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"R. M. Harley","4296","1996","11","15",NA,"Brasil","Bahia","Pico do Itobira.",NA,NA,NA,NA,NA,NA,NA,"-41.884167","-13.368611",NA,"SpeciesLink/lacunas","RIO DE CONTAS",NA,NA,NA,NA,NA,NA,NA,"41W53'3","13S22'7",NA,NA,NA,NA,"30/10/2000",NA
"181","2020-07-23 11:58:40-03","CEPLAC","CEPEC","79975","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"A. M. de Carvalho","6597","1998","08","29",NA,"Brasil","Bahia","Ca. 31Km ao SW da cidade, caminho para povoado de Mato Grosso. Pico do Itubira.",NA,NA,NA,NA,NA,NA,NA,"-41.896944","-13.388889",NA,"SpeciesLink/lacunas","RIO DE CONTAS",NA,NA,NA,NA,NA,NA,NA,"41W53'49","13S23'20",NA,NA,NA,NA,"30/10/2000",NA
"182","2019-11-13 16:04:27-03","UNISANTA","HUSC","8357","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Bombo, A.B.; Cardoso, D.D.","66","2012","09","08",NA,"Brasil","Goiás","Estrada para a torre de observação do PARNA, mata funda",NA,NA,"Erva 40-60cm de altura, capítulos amarelos",NA,"Magnoliophyta",NA,"(Gardner) E.E. Schill. & Penero",NA,NA,NA,"Bombo, A.B.","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-11-13 16:04:27-03","UNISANTA","HUSC","11883","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"M.Magenta; J.E. Magenta Neto","371","2002","01","23",NA,"Brasil","Distrito Federal","Rod DF-001 km 09, sentido Paranoá - Sobradinho, na entrada para o clube hípico de Brasília.",NA,NA,"Arbusto 50-70cm. Flores amarelas.; Cerrado sujo, beira da rodovia.",NA,"Magnoliophyta",NA,"(Gardner) E.E. Schill. & Penero","-47.789417","-15.727889",NA,"M.Magenta; J.R. Pirani","Sobradinho","1194","1194","2016",NA,NA,NA,NA,"-47.789417","-15.727889",NA,NA,NA,NA,NA,NA
"184","2019-11-13 16:04:27-03","UNISANTA","HUSC","10761","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Faleiro, D.P.V.","15","2012","12","13",NA,"Brasil","Minas Gerais","Serra da Canastra, após 4,6 km da portaria 1.",NA,NA,"Eva c.a. 60cm de altura, encontrada em toceiras, uma inflorescência por toceira, folhas grandes e pontiaguda, lado direito da estrada.",NA,"Magnoliophyta",NA,"(Gardner) E.E. Schill. & Penero","-46.440222","-20.246861",NA,"Magenta, M.A.G.","Sacramento","1350","1350",NA,NA,NA,NA,NA,"-46.440222","-20.246861",NA,NA,NA,NA,NA,NA
"185","2019-11-13 16:04:27-03","UNISANTA","HUSC","10762","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Faleiro, D.P.V.","7","2012","11","02",NA,"Brasil","Minas Gerais","Serra da Canastra, após 40 km da portaria 3.",NA,NA,"Erva c.a. 80m de altura, flores amareas, odor suave, folhas híspidas, ramos aéreos eretos.; Área de cerrado aberto, encontrada a beira de um córrego, solo arenoso.",NA,"Magnoliophyta",NA,"(Gardner) E.E. Schill. & Penero","-46.607972","-20.231972",NA,"Magenta, M.A.G.","Sacramento","1329","1329",NA,NA,NA,NA,NA,"-46.607972","-20.231972",NA,NA,NA,NA,NA,NA
"186","2019-11-13 16:04:27-03","UNISANTA","HUSC","10760","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"Faleiro, D.P.V.","10","2012","11","29",NA,"Brasil","Minas Gerais","Furnas, a 1,6 km da portaria Hidrelétrica de Furnas, sentido direito, rumo ao rancho Furnas.",NA,NA,"Erva, c.a. de 90cm de altura, flores creme, odor suave nas inflroescências, ramos aéreos eretos.; Área de cerrado aberto, encontrada do lado esquerdo da estrada.",NA,"Magnoliophyta",NA,"(Gardner) E.E. Schill. & Penero","-46.3114013671875","-20.7180995941162",NA,"Magenta, M.A.G.","São José da Barra",NA,NA,NA,"18099","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-11-13 16:04:31-03","UNISANTA","HUSC","8438","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Salles, A.H.; et al.","3177","2004","10","05",NA,"Brasil","Distrito Federal","Colorado - Paranoa - DF 001. Centro oeste",NA,NA,"Erva 70cm. Frequente. Flor amarela.",NA,"Magnoliophyta",NA,"(Gardner) Gardner","-47.9296989440918","-15.7797002792358",NA,"Magenta, M.A.G.","Brasília",NA,NA,"2008","70570","auto",NA,"11",NA,NA,NA,NA,NA,NA,NA,NA
"188","2016-08-23 10:58:55-03","NHMLondon","NHM-LONDON-BOT","BM000799749","S","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora","Isotype","George Gardner; b.1812; d.1849; Gardner","3288","1839","10",NA,NA,"Brasil","Goiás",NA,NA,"NHMUK:ecatalogue:4992096","<a href=http://www.nhm.ac.uk/services/media-store/asset/1ea71559f72a637afa5827a0bd7a1e21e165a197/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Gardner","-49.675","-15.883333",NA,"Sidney Fay Blake; b.1892; d.1959; S.F.Blake",NA,NA,NA,"1915",NA,NA,NA,"08","-49.675","-15.883333","03",NA,NA,NA,NA,NA
"189","2020-11-05 13:53:41-03","UNIRIO","HUNI","2589","PreservedSpecimen","Plantae","Asteraceae","Aldama","grandiflora","Aldama grandiflora",NA,"A.C.A. Soares; M.S. Oliveira","365","2014","11","12",NA,"Brasil","Distrito Federal","Área do Cristo Redentor, depois do Morro do Urubu. Estação Ecológica Jardim Botânico de Brasília",NA,NA,"Material doado pelo HEPH. Subarbusto, flor amarela. Habitat: Campo rupestre Habito: Subarbusto","HUNI00002589",NA,NA,"(Gardner) E.E.Schill. & Panero",NA,NA,NA,"M.S. Oliveira","Lago Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-12 16:58:33-03","UEL","FUEL","10483","PreservedSpecimen","Plantae","Asteraceae","Viguiera","grandiflora","Viguiera grandiflora",NA,"Eiten, G; Pruski, J","16000A3527","1987","10","24",NA,"Brasil","Distrito Federal","Grounds of the Jardim Botânico de Brasília, ca 9Km, Cerrado-Wet, campo intergrade (scrub savanna)",NA,NA,NA,NA,"Tracheophyta","Asterales","Gardner","-47.9296989440918","-15.7797002792358",NA,"França, F","Brasília",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
