"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","sex"
"2130","2020-11-12 17:00:23-03","UEL","FUEL","169","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","Torezan, JMD; Laurito, S","Vieira, AOS; Costa, MIG","s.n.","1983","11","09","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"2000",NA,NA,"63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2020-11-12 17:00:23-03","UEL","FUEL","1923","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry","Torezan, JMD; Laurito, S","A.C. de Amorim","s.n.","1986","03","13","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"FUEL009313",NA,"2000","07","20","63728","auto",NA,NA,NA,"Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2019-11-01 14:55:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","Castro, BM","Castro, BM","11","2013","10","21","Brasil","Minas Gerais","Sagarana","Crescertão.","-46.172911","-16.297177","-46.172911","-16.297177","553","553","Material testemunha do Trabalho de Conclusão de Curso (Ciências Ambientais). Aluno: Bruno Mesquita Castro (2015). Florística de Trepadeiras nativas do Bioma Cerrado. Orientação: Lucia Helena Soares-Silva; Trepadeira com flor amarela, fruto lenhoso",NA,NA,"2013","10",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","2019-11-01 14:55:02-03","UnB","UB","171175","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann","Faria, JEQ","Faria, JEQ","2119","2011","11","06","Brasil","Goiás","Uruaçu","Margem da BR-153 em frente à fazenda Três Corações","-49.1575","-14.406389","-49.1575","-14.406389","548","548","Liana trepadora, gavinha trífida, botão floral creme, flor com cálice verde e corola creme; Resquício de mata mesofítica",NA,NA,"2011","11",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2019-11-01 14:55:31-03","UnB","UB","11139","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Farias, R","Mecenas, VV; Leite, LQ; Augusto, MM","205","1997","12","02","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.1725","-15.523056","-48.1725","-15.523056","770","770","Flor creme; Mata.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","2019-11-01 14:55:31-03","UnB","UB","13536","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Proença, CEB; Silva Júnior, MC; Silva, PEN; Lemos, K","766","1992","07",NA,"Brasil","Distrito Federal","Brasília","Fazenda Palestina, Área de Proteção Ambiental do Cafuringa, ca. de 15 km ao N. de Brazlândia","-48.25","-15.583333","-48.25","-15.583333",NA,NA,"Ramos ca. de 4cm de diâmetro; marrons, inexpressivos; estéril.; .",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","2019-11-01 14:55:31-03","UnB","UB","118701","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Eiten, G","4627A","1962","05","19","Brasil","Maranhão","Loreto","Fazenda Morros","-45.066667","-7.383333","-45.066667","-7.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","2019-11-01 14:55:31-03","UnB","UB","179641","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Proença, CEB; Harris, SA; Caires, CS; Mendes, VC","4260","2012","03","26","Brasil","Goiás","Edéia","Usina Tropical, entre os Municípios de Edéia e Porteirão. Reserva legal da Fazenda Canadá","-50.1","-17.670833","-50.1","-17.670833","535","535","Convênio UnB/Oxford; Liana jovem estéril; Mata mesofítica com árvores emergentes até 20m",NA,NA,"2012","04",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","2019-11-01 14:55:31-03","UnB","UB","118702","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gentry, AH","Irwin, HS","10343","1965","11","16","Brasil","Goiás",NA,"Ca. 14km E of Cabeceiras","-47","-16","-47","-16",NA,NA,"Corolla white.; Liana 10m.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","2019-11-01 14:55:31-03","UnB","UB","1876","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gentry, AH","Irwin, HS; Grear Junior, JW; Santos, RR","17419","1966","06","18","Brasil","Mato Grosso","Xavantina","96 km S de Xavantina",NA,NA,NA,NA,"500","500","Liana 15m. Fruto verde.; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","2019-11-01 14:55:31-03","UnB","UB","20318","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Gomes Júnior, JC","1482","1963","11","23","Brasil","Mato Grosso do Sul",NA,"Serra de maracaju",NA,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","2019-11-01 14:55:31-03","UnB","UB","20319","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gentry, AH","Belém, RP","1916","1965","12","08","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,".",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","2019-11-01 14:55:31-03","UnB","UB","94028","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Proença, CEB; Kirkbride Junior, JH","74","1982","05","05","Brasil","Distrito Federal","Brasília","Perto do Córrego Vandinha, 1 km ao S de Brazlândia","-48.2","-15.7","-48.2","-15.7","1040","1040","Estéril, gavinhas bífidas ou trífidas.; Cipó; Mata de galeria.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","2019-11-01 14:55:31-03","UnB","UB","94148","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gomes, BM","Gomes, BM","392","2005","05","26","Brasil","Goiás","Crixás","Entre Crixás e Nova Crixás","-50.15","-14.35","-50.15","-14.35",NA,NA,"Trepadeira. Fruto verde, imaturo.; .",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","2019-11-01 14:55:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gentry, A","Irwin, HS; Fonseca, SF; Souza, R; Santos, RR; Ramos, J","27354","1970","03","10","Brasil","Minas Gerais",NA,"Serra do Cabral, ca. 2 Km N. of Joaquim Felício",NA,NA,NA,NA,"650","650","Liana ca. 10 m long. Corolla white. Fruit light green; Gallery margin. Gallery and adjacent cut - over cerrado",NA,NA,"1978",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","2019-11-01 14:55:31-03","UnB","UB","5322","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Gomes Júnior, JC","1482","1963","11","23","Brasil","Mato Grosso do Sul",NA,"Serra de Maracaju, Km 90 da Estrada de Bela Vista",NA,NA,NA,NA,NA,NA,"Trepadeira vigorosa. Flor creme; Mata seca.",NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","2019-11-01 14:55:31-03","UnB","UB","118700","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry",NA,"Brochado, AL","195","1991","03","28","Brasil","Bahia","Ibipeba",NA,"-42.011100769043","-11.6408004760742",NA,NA,NA,NA,"Fruto imaturo verde.; Trepadeira.; Caatinga",NA,NA,NA,NA,NA,"51532","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","2019-11-01 14:55:31-03","UnB","UB","118699","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Gentry, AH","Belém, RP","3108","1967","01","13","Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"Flores cremes.; Cipó 10m.; Mata costeira",NA,NA,NA,NA,NA,"47076","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","2019-11-01 14:55:31-03","UnB","UB","118698","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Hatschbach, G","Kummrow, R","1417","1980","12","30","Brasil","Paraná ","Bocaiúva do Sul","Bocaetava","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"Flor creme.; Trepadeira.",NA,NA,NA,NA,NA,"61623","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","2019-11-01 14:55:31-03","UnB","UB","118697","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Lohmann, L","Krieger, PL","9797","1970","12","28","Brasil","Paraná ","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Flores brancas.; Cipó.",NA,NA,NA,NA,NA,"46557","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","2019-11-01 14:55:31-03","UnB","UB","186112","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Proença, CEB","Oliveira, FCS; Santana Neto, LS; Barros, G","257","2008","02","15","Brasil","Piauí","Oeiras","Exu.","-42.1310997009277","-7.0252799987793",NA,NA,NA,NA,"Flor lilás, muito frequente, substrato argiloso.; Erva escandente.; Transição Cerrado/Caatinga.",NA,NA,"2011",NA,NA,"54774","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2019-11-01 14:55:31-03","UnB","UB","203188","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) Gentry","Udulutsch, RG","Udulutsch, RG","2608","2004","12","12","Brasil","São Paulo","Rio Claro",NA,"-47.560001373291","-22.4099998474121",NA,NA,NA,NA,"Liana. Flores com corola creme quando jovens e amarelo-ouro quando velhas; Cultivada em residência",NA,NA,"2004","12","12","21773","auto","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2019-10-03 10:03:27-03","UFSCar","SORO","6512","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","M. Sobral","Verdi, M.; Tomazi, A.L.; Klemz, G.","2967","2009","11","05","Brasil","Santa Catarina","Siderópolis","Barragem do Rio São Bento. Altitude: 479 m.","-49.59","-28.62","49°35'24W","28°37'12S",NA,NA,"Florística IFFSC 47 (Liana); Floresta Ombrófila Densa; Estádio Suces.: Avançado; Hábito: liana; Habitat: entorno do fragmento; Cor/Flor: amarela.",NA,NA,"2010","01","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2019-10-03 10:03:27-03","UFSCar","SORO","6893","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","A.L. de Gasper","Verdi, M.; Souza, N.L.; Klemz, G.; Klettenberg, D.H.","4339","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada Geral São Luiz/SC - 207. Floresta Ombrófila Densa; Estádio suces.: Avançado.","-48.958333","-28.168333","48°57'30,00W","28°10'06,00S","89","89","Florística IFFSC 147 (Liana), hábito: liana.",NA,NA,"2010","04","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2019-10-03 10:03:27-03","UFSCar","SORO","2805","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G. Lohmann",NA,NA,"1","2012","10","30","Brasil","São Paulo","Salto de Pirapora","Beira da estrada Municipal do Capão Redondo","-47.5699996948242","-23.6399993896484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","2019-05-06 11:54:30-03","UFU","HUFU","7748","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Gabrielli, A.C.","Tamashiro, J.Y.; et al.","s.n.","1981","10","28","Brasil","Minas Gerais","Poços de Caldas","Mata do Campo do Saco","-46.5614013671875","-21.7877998352051",NA,NA,NA,NA,"Capoeira.","HUFU00003217","HUFU00003217","1984","03",NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","2019-05-06 11:54:30-03","UFU","HUFU","53182","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"Hatschbach, G.; Hatschbach, M. & Silva, J.M.","73896","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Fazenda Espora de Prata, Rodovia Bonito - Campo dos Índios","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Flor alva e base creme.; Cerrado. Solo rochoso.","HUFU00003216","HUFU00003216",NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","2019-05-06 11:54:30-03","UFU","HUFU","51889","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Kaehler, M.","Pavão, O.C.","s.n.","1999","11","17","Brasil","Paraná","Apucarana","Parque da Raposa","-51.4608001708984","-23.5508003234863",NA,NA,NA,NA,"Cipó. Botões verdes, flores amarelas.; Borda da mata.","HUFU00003219","HUFU00003219","2007","09","03","23979","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","2020-08-20 14:56:41-03","UFSC","FLOR","2851","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Smith, L.B.; Klein, R.M.","13258","1964","11","14","Brasil","Santa Catarina","Chapecó","Moinho São Domingos, norte de Chapecó.","-52.6","-27.083333","52º36'W","27º5'S","400","400",NA,"FLOR0002851",NA,"2012","02","01",NA,NA,NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2020-08-20 14:56:41-03","UFSC","FLOR","27637","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Hatschbach, G.; Hatschbach, M.","54734","1990","10","18","Brasil","Goiás","Monte Alegre de Goiás","Rod. GO-118, próximo ao Paraná.","-46.9006004333496","-13.2564001083374",NA,NA,NA,NA,"escandente, flor alva","FLOR0027637",NA,"2012","02","01","53634","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2020-08-20 14:56:41-03","UFSC","FLOR","8296","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Hatschbach, G.","48828","1984","12","01","Brasil","Paraná","Curitiba","Umbará.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"escandente, flor amarela","FLOR0008296",NA,"2012","02","01","25180","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","2020-08-20 14:56:41-03","UFSC","FLOR","19934","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Oliveira, P.I.","693","1982","11","25","Brasil","Paraná","Rio Branco do Sul","Serra do Caeté.","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"trepadeira, flor amarela","FLOR0019934",NA,"2012","02","01","37352","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","2020-08-20 14:56:41-03","UFSC","FLOR","44","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Klein, R.M.","3292","1962","12","06","Brasil","Santa Catarina","Curitibanos","Marombas.","-50.584400177002","-27.2828006744385",NA,NA,"900","900","liana, flor amarelada","FLOR0000044",NA,"2012","02","01","25987","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","2020-08-20 14:56:41-03","UFSC","FLOR","1292","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Klein, R.M.","7136","1967","01","18","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"300","300","liana, flor amarelada","FLOR0001292",NA,"2012","02","01","27000","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","2020-08-20 14:56:41-03","UFSC","FLOR","42","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Klein, R.M.","3741","1962","12","10","Brasil","Santa Catarina","Irineópolis","Valões.","-50.7997016906738","-26.2385997772217",NA,NA,"750","750","liana, flor branco-amarelada. Dados de Município e Número do Coletor de acordo com FIC (BIGN)","FLOR0000042",NA,"2012","02","01","32192","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","2020-08-20 14:56:41-03","UFSC","FLOR","20669","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Durigon, J.","Silva, J.M.","661","1989","11","12","Brasil","Santa Catarina","Penha","Armação.","-48.6458015441895","-26.7693996429443",NA,NA,"3","3","trepadeira, flor creme","FLOR0020669",NA,"2012","02","01","9872","auto",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","2018-08-09 21:10:47-03","UFMT","UFMT","39854","S","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann","Caxambu, M.G.","Silva, C.Z.","s.n.","2011","10","31","Brasil","Paraná","Cascavel","Zoológico Municipal de Cascavel.","-53.4552993774414","-24.9557991027832",NA,NA,NA,NA,"trepadeira com gavinhas, heliófita, flores amarelas.",NA,NA,"2012","02","14","47841","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","2019-04-22 21:12:41-03","UFMT","UFMT","31079","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1156","1997","03","29","Brasil","Mato Grosso","Gaúcha do Norte","Estrada Gaúcha do Norte- Rio Coluene.","-53.034444","-13.382778","-53.034444","-13.382778",NA,NA,"Liana. Altura de 5m. Flor branca/amarela.; Floresta Ombrófila aberta/mata ciliar.",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","2019-04-16 18:43:33-03","UFMT","UFMT","31080","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Ivanauskas, N.M.; Roza, A.; Silva, M.M.R.; Vanini, A.","1921","1997","04","24","Brasil","Mato Grosso","São José do Rio Claro","Bairro Piracema.","-56.918056","-13.411389","-56.918056","-13.411389",NA,NA,"Liana lenhosa. Gavinha simples. Flores brancas com tubo amarelo.; Savana florestada. Relevo suave ondulado. Solo do tipo latossolo vermelho-escuro, textura média.",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","2019-04-22 21:12:41-03","UFMT","UFMT","31076","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Dário, F.R.; Nave, A.G.; Lopes, R.F.; Carneiro, P.H.M.","1016","1997","03","25","Brasil","Mato Grosso","Gaúcha do Norte",NA,"-53.256389","-13.170278","-53.256389","-13.170278",NA,NA,"Liana. Altura de 3m. Flor creme.; Contato floresta ombrófila aberta com floresta estacional.",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","2019-05-17 13:37:55-03","UFMT","UFMT","31075","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1041","1997","02","18","Brasil","Mato Grosso","Chapada dos Guimarães","Estrada próxima ao condomínio Village da Chapada.","-55.910028","-15.890611","-55.910028","-15.890611",NA,NA,"Liana a altura de 5m com flor branca.; Mata de Galeria. Borda da mata, solo latossolo vermelho escuro.",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2019-05-17 13:37:55-03","UFMT","UFMT","31077","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Carneiro, P.H.M.","1181","1997","02","23","Brasil","Mato Grosso","Chapada dos Guimarães","Rancho Paredão da Serra.","-55.908278","-15.891861","-55.908278","-15.891861",NA,NA,"Liana a altura de 10m. Flor creme.; Mata de Encosta. Interior da mata.",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2172","2018-07-27 21:52:56-03","UFMT","UFMT","31078","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Árbocz, G.F.","3761","1997","04","16","Brasil","Mato Grosso","Comodoro","Margem da BR-174.","-59.7858009338379","-13.6631002426147",NA,NA,NA,NA,"Liana semi-lenhosa. Flor branca com interior do tubo amarelo. Muito ornamental.; Floresta estacional perturbada, com grande incidência de lianas. Relevo plano. Solo do tipo P.V.A.",NA,NA,"1998",NA,NA,"187708","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2173","2018-07-27 21:52:56-03","UFMT","UFMT","31081","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry","Souza, V.C.","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18857","1997","07","13","Brasil","Mato Grosso","Juína","Beira da estrada Juína-Vilhena(RO).","-58.7411003112793","-11.3782997131348",NA,NA,NA,NA,"Trepadeira, corola creme.; Savana arborizada.",NA,NA,"1998",NA,NA,"188958","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2174","2018-07-27 21:52:56-03","UFMT","UFMT","1807","S","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H. Gentry",NA,"Guarim Neto, G.","630","1982","06","03","Brasil","Mato Grosso","Poconé","Rodovia Transpantaneira.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"Trepadeira robusta. Folhas compostas bifolioladas. Frutos grandes verrucosos.",NA,NA,"2008","10",NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2175","2020-01-31 10:37:40-03","IFAM","EAFM","13308","PreservedSpecimen","Plantae","Bignoniaceae","Amphilophium","crucigerum","Amphilophium crucigerum","(L.) L.G.Lohmann"," Avila, J.; Valadares, K.; Zank, S.","Avila, J.V.C.; Valadares, K. & Zank, S.","331","2014","03","25","Brasil","Santa Catarina","Garopaba","Comunidade Quilombola, Morro do Fortunato","-48.665278","-28.023056","-48.665278","-28.023056",NA,NA,NA,NA,NA,"2014","03","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2176","2020-01-31 10:37:40-03","IFAM","EAFM","C204","PreservedSpecimen","Plantae","Bignoniaceae","Pithecoctenium","crucigerum","Pithecoctenium crucigerum","(L.) A.H.Gentry",NA,"Hawes, J.","1486",NA,NA,NA,"Brasil","Amazonas","Carauari",NA,"-66.8957977294922","-4.88278007507324",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"202344","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
