"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1911","2020-01-27 18:24:27-03","IAC","IAC","46413","S","Plantae","Apocynaceae-2.Apocynoideae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","H. Lorenzi et al.","2005","05","21","H. Lorenzi; E.F. Souto & L.C. Bernacci","5394","2005","05","21","Brasil","Minas Gerais","Guarda-Mor",NA,"-47.056083","-17.881778","-47.056083","-17.881778","coordenadas do material: 47°03#?#21,9W, 17°52#?#54,4S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1912","2020-01-27 18:24:27-03","IAC","IAC","47059","S","Plantae","Apocynaceae-2.Apocynoideae","Mandevilla","hirsuta","Mandevilla hirsuta","(Rich.) K.Schum.","L.C. Bernacci & H. Lorenzi","2006","04","24","L.C. Bernacci & H. Lorenzi","4235","2006","04","24","Brasil","Roraima","Mucajaí","A partir da cidade para cachoeira do Rosinho","-60.973472","2.4375","-60.973472","2.4375","60d58#?#24.5w,02d26#?#15.0n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1913","2020-01-27 18:24:14-03","IAC","IAC","7357","S","Plantae","Apocynaceae-2.Apocynoideae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","E. Kuhn","1944","12","05","A.S. Lima","s/nº","1943","12","11","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1914","2020-01-27 18:24:27-03","IAC","IAC","55406","S","Plantae","Apocynaceae-2.Apocynoideae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F.Morales","L.C. Bernacci & M.T. Grombone","1988","01","25","L.C. Bernacci & M.T. Grombone","21387","1988","01","25","Brasil","São Paulo","Atibaia","Fazenda Gruta Funda","-46.5503","-23.1169","-46.5503","-23.1169","látex incolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1915","2020-01-27 18:24:15-03","IAC","IAC","36115","S","Plantae","Apocynaceae-2.Apocynoideae","Temnadenia","stellaris","Temnadenia stellaris","(Lindl.) Miers","L.S. Kinoshita-Gouvêa","1996","11","08","R. Costa et al.","72","1988","05","08","Brasil","São Paulo","Ubatuba","Trilha da Guarita, Picinguaba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1916","2020-07-23 11:57:26-03","CEPLAC","CEPEC","92265","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta",NA,"L. N. P. Sampaio",NA,NA,NA,"F. França","3616","2001","05","16","Brasil","Bahia","cocos","Ca. 2Km de Cococs. Tamanduá.","-44.717222","-14.288333","44W43'2","14S17'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/10/2007",NA,NA,NA,NA
"1917","2020-07-23 11:57:26-03","CEPLAC","CEPEC","35446","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta",NA,"F. Markgraf",NA,NA,NA,"G. Hatschbach","46984","1983","10","18","Brasil","Espírito Santo","SÃO MATEUS","BR-101; Rio Preto.","-39.8588981628418","-18.716100692749","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,"30/12/1984",NA,NA,NA,NA
"1918","2020-07-23 11:57:26-03","CEPLAC","CEPEC","67016","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta",NA,"B. F. Hansen",NA,NA,NA,"J. G. Jardim","731","1995","10","27","Brasil","Bahia","JACOBINA","Entrada a 8Km Rod. Jacobina/Capim Grosso. Itaitu, a 20Km Rod. p/ Cachoeira Véu da Noiva.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62396","auto",NA,NA,"30/12/1997",NA,NA,NA,NA
"1919","2020-07-23 11:57:36-03","CEPLAC","CEPEC","107973","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"J. G. Jardim","4637","2005","06","20","Brasil","Bahia","CANAVIEIRAS","Ilha de Atalaia, ca. 2,6Km da rótula.","-38.938889","-15.634722","38W56'20","15S38'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2006",NA,NA,NA,NA
"1920","2020-07-23 11:57:36-03","CEPLAC","CEPEC","12179","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"R. M. Harley","17434","1974","03","26","Brasil","Bahia","BELMONTE","Ao SW do outro lado da cidade.","-38.883333","-15.866667","38W53'","15S52'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"1921","2020-07-23 11:57:36-03","CEPLAC","CEPEC","134799","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"A. Rapini",NA,NA,NA,"Lacerda, V. D.","208","2011","09","22","Brasil","Bahia","ITACARÉ","Campo Cheiroso","-39.039722","-14.380556","39W2'23","14S22'50",NA,NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1922","2020-07-23 11:57:36-03","CEPLAC","CEPEC","19791","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"R. M. Harley","18020","1977","01","17","Brasil","Bahia","ALCOBAÇA","23Km ao S Rod. entre Alcobaça/Caravelas, BA-001.","-39.25","-17.733333","39W15'0","17S44'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2005",NA,NA,NA,NA
"1923","2020-07-23 11:57:36-03","CEPLAC","CEPEC","28491","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"A. M. de Carvalho","937","1981","12","08","Brasil","Bahia","ALCOBAÇA","2Km ao N da cidade.","-39.1955986022949","-17.5193996429443",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50074","auto",NA,NA,"30/12/2005",NA,NA,NA,NA
"1924","2020-07-23 11:57:36-03","CEPLAC","CEPEC","60249","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"S. C. de Sant'Ana","475","1993","11","29","Brasil","Sergipe","SANTA LUZIA DO ITANHI","Ca. de 500m. Ao S d distrito de Crasto. (passanro pelo cemitério).","-37.448299407959","-11.3507995605469",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26417","auto",NA,NA,"30/12/2005",NA,NA,NA,NA
"1925","2020-07-23 11:57:36-03","CEPLAC","CEPEC","67568","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"C. Farney","2646","2004","02","05","Brasil","Bahia","MUCURÍ","Rio Mucuri.","-39.5508003234863","-18.0863990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78440","auto",NA,NA,"30/12/2005",NA,NA,NA,NA
"1926","2020-07-23 11:57:36-03","CEPLAC","CEPEC","34851","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera",NA,"R. F. Souza-Silva",NA,NA,NA,"R. Callejas","1719","1984","12","08","Brasil","Bahia","PORTO SEGURO","Rod. ao povoado de Trancoso. 6Km de Trancoso.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,"30/12/2005",NA,NA,NA,NA
"1927","2020-07-23 11:57:36-03","CEPLAC","CEPEC","115031","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","stellaris","Temnadenia stellaris",NA,"Sem Informação",NA,NA,NA,"Lobão, A. Q.","89","1996","02","29",NA,"Rio de Janeiro","saquarema","Reserva Biológica Estadual de jacarepiá. Borda da mata de restinga recém-queimada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1928","2020-02-17 11:29:21-03","UEG","HUEG","6477","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A. Rich.) K. Schum.","Gomes, S.M.","2007","10","23","Poença, C.; Kirkbride, J.H.","231","1982","10","04","Brasil","Distrito Federal","Brasília",NA,"-48.333333","-15.766667","-48.333333","-15.766667","Trepadeira. Sobre arbustos de 1 m. Flores com calice verde claro; corola amarelo ouro com fauce vermelho sangue.; Estrada entre Taguatinga e Braslandia.","HUEG006477",NA,"1250","1250","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1929","2020-02-17 11:29:21-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A. Rich.) K. Schum.","Gomes, S.M.","2007","10","23","Proença, C.","231","1982","10","04","Brasil","Distrito Federal","Brasília","Estrada entre Taguatinga e Brazlândia 3 km ao norte de Taguatinga","-48.033333","-15.766667","-48.033333","-15.766667","Sobre arbustos de 1 metro. Flores com cálice verde claro; corola amarelo ouro com fauce vermelho sangue.",NA,NA,"1250","1250","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1930","2020-02-17 11:29:21-03","UEG","HUEG","6478","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A. Rich.) K. Schum.","Proença, C.","1999",NA,NA,"Taxonomy Class of Universidade de Brasília","1396","1999","11","22","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,"Trepadeira. Presença de flores com corola amarela, guias de néctar vermelhos no interior do tubo da corola. Presença dde frutos maduros marrons sem sementes.","HUEG006478",NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1931","2020-02-17 11:29:21-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A. Rich.) K. Schum.","Taxonomy Class of Universidade de Brasília",NA,NA,NA,"Taxonomy Class of Universidade de Brasília","1396","1999","11","14","Brasil","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-47.9296989440918","-15.7797002792358",NA,NA,"Corola amarela, guias de néctar vermelhos no interior do tubo da corola. Presença de frutos maduros marrons sem sementes.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1932","2019-04-02 09:30:34-03","URICER","HPBR","9487","S","Plantae","Apocynaceae","Temnadenia","stellaris","Temnadenia stellaris","Miers","SILVA,R.",NA,NA,NA,"SILVA,R.",NA,"2005","06","19","Brasil","RS","Floriano Peixoto",NA,"-52.084400177002","-27.8605995178223",NA,NA,NA,"HPBR009487",NA,NA,NA,NA,NA,NA,NA,NA,"15546","auto",NA,NA,NA,NA,"1",NA,NA
"1933","2021-04-08 17:12:13-03","UESB","HUESB","10712","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Souza, R.S.","2015","07","07","Souza, R.S.; Braga, T.S.; Silva, G.S.; Braga, T.S.; Silva, G.S.","785","2014","11","04","Brasil","Bahia","Piraí do Norte",NA,"-39.405972","-13.808917","-39.405972","-13.808917","Trepadeira latescente, caule avermelhado. Folhas simples, opostas, cartáceas, discolores. Flores gamopétalas, corola amarela com base avermelhada; botões amarelo avermelhado. Frutos imaturos, verde.; Floresta ombrófila.","HUESB000010712",NA,"237","237",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1934","2021-04-08 17:12:13-03","UESB","HUESB","394","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Souza, R.S.","2015","07","07","Moreira, R.S.; Silva, G.S.; Souza, R.S.; Silva, G.S.; Souza, R.S.","83","2013","04","26","Brasil","Bahia","Itamari","Fazenda Mesquita.","-39.6836013793945","-13.7781000137329",NA,NA,"Liana. Folhas simples, crassas; face adaxial verde escuro, face abaxial verde claro. Botões verde, flor amarelo com manchas vermelhas.; Mata Atlântica.","HUESB000000394",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"14620","auto",NA,NA,NA,NA,NA,NA,NA
"1935","2021-04-08 17:12:13-03","UESB","HUESB","12508","S","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Sobra-Leite, M.","2013","09","25","Sobral-Leite, M.; Silva, L.A.; Silva, R.B.; Nadia, T.C.L.; Silva, L.A.; Silva, R.B.; Nadia, T.C.L.","1295","2013","09","25","Brasil","Pernambuco","Recife","Bairro da Guabiraba, Santuário dos Três Reinos","-34.8810997009277","-8.05389022827148",NA,NA,"Floresta ombrófila densa.","HUESB000012508",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"1936","2021-04-08 17:12:13-03","UESB","HUESB","7270","S","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Miranda, A.M.","2014","11",NA,"M.M. Silva-Castro; P. Borges; A.C. Barreto; J.C. Oliveira; P. Borges; A.C. Barreto; J.C. Oliveira","1567","2011","12","16","Brasil","Bahia","Cândido Sales","Estrada para Divisa Alegre (MG), BR-116, na beira da estrada.","-41.323556","-15.682722","-41.323556","-15.682722","Liana. Folhas de cor verde claro na face adaxial e cinérea na face abaxial. Flores com lóbulos na cor magenta e esverdeada em direção ao tubo; interior esverdeado com estrias na cor magenta; cálice esverdeado.; Caatinga.","HUESB000007270",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1937","2019-11-13 16:04:24-03","UNISANTA","HUSC","8316","PreservedSpecimen","Plantae","Apocynaceae","Mandevila","hirsuta","Mandevila hirsuta","(Rich.) K.Schum.","Sampaio, P.S.P.","2008","08",NA,"Moraes, J.N.","5","2006","10","08","Brasil","São Paulo","Peruíbe","Estância Balneária Garça Vermelha, Praia do Guaraú","-46.9900016784668","-24.3199996948242",NA,NA,"Liana lenhosa, volúvel, flores amareladas.; Floresta alta de Restinga.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"1938","2019-11-13 16:04:24-03","UNISANTA","HUSC","4411","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Sampaio, P.S.P.","2002","05",NA,"Sampaio, P.S.P.; Martins, S.E.","636","2002","04","09","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,"Liana volúvel. Frutos vináceos. Látex incolor.; Borda da Floresta de Restinga Seca Alta.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1939","2019-11-13 16:04:24-03","UNISANTA","HUSC","4331","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Sampaio, P.S.P.","2002","04",NA,"Sampaio, P.S.P.; Barroso, F.","573","2002","01","10","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,"Liana volúvel. Flores com pétalas róseas com base amarelada, fauce do tubo da corola vinácea.; Borda da mata. Floresta de Restinga Seca Alta.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1940","2019-11-13 16:04:24-03","UNISANTA","HUSC","4405","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Sampaio, P.S.P.","2002","04",NA,"Sampaio, P.S.P.; Martins, S.E.","632","2002","03","11","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,"Liana com látex incolor. Frutos verdes imaturos passando a avermelhados maduros.; Borda da Floresta de Restinga Seca Alta.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1941","2019-11-13 16:04:24-03","UNISANTA","HUSC","1864","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Magenta, M.A.G.; Kossi, L.","1999","07",NA,"Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.; Boldrin, A.H.L.; Monteiro, A.C.S.","472","1999","06","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,"Trepadeira. Frutos imaturos verdes. Escrube.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1942","2019-11-13 16:04:24-03","UNISANTA","HUSC","4481","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Sampaio, P.S.P.","2002","11",NA,"Sampaio, P.S.P.; Waeny, S.; Alonso, M.B.; Lisboa, M.","699","2002","08","12","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,"Liana volúvel com látex incolor. Frutos maduros.; Borda da Floresta de Restinga Seca baixa.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1943","2019-11-13 16:04:24-03","UNISANTA","HUSC","1572","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Kossi, L.","1999","04",NA,"Sampaio, P.S.P.; Martins, S.M.; Magenta, M.A.G.; Anunciação, E.A.; Lima, E.S.","170","1999","01","14","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,"Trepadeira. Látex incolor. Pétalas alvas, tuvo da corola e fauce rosa-arroxeado.; Floresta restinga baixa.",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,"37616","auto",NA,NA,NA,NA,NA,NA,NA
"1944","2021-03-10 11:38:20-03","UNILA","EVB","810","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Hatschbach, G.",NA,NA,NA,"Buttura, E.","171","1979","08","28","Brasil","Paraná","Guaíra","Parque Nacional Sete Quedas. Parque Nacional das Sete Quedas","-54.295556","-24.068889","54º17'44''W","24º4'8''S",NA,"EVB000810","EVB000810",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1945","2020-11-05 13:53:41-03","UNIRIO","HUNI","2622","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","M.S. Oliveira",NA,NA,NA,"A.C.A. Soares; M.S Oliveira; K. Garay & T. Hermeto.","160","2014","02","13","Brasil","Distrito Federal","Brasília","Área lazer. Estação Ecológica Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Material doado pelo HEPH. Trepadeira, flor amarela, parte interna da corola vermelha, botões florais cor de rosa. Habitat: Mata de galeria Habito: Trepadeira","HUNI00002622",NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA
"1946","2020-11-05 13:53:41-03","UNIRIO","HUNI","2598","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","M.S. Oliveira",NA,NA,NA,"A.C.A. Soares; Colaboradores","348","2014","11","06","Brasil","Distrito Federal","Brasília","DF-140, sítio particular da Sra. Aline Bierri.","-47.799722","-15.970833","47º47'59''W","15º58'15''S","Material doado pelo HEPH. Trepadeira, corola amarela na face externa e vermelho escuro na face interna. Habitat: Borda de mata de galeria Habito: Trepadeira","HUNI00002598",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1947","2020-03-06 10:39:20-03","UNIRIO","HUNI","3928","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F.Morales","A.C.A. Defaveri",NA,NA,NA,"A.C.A. Defaveri",NA,"2016","01","28","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUNI00003928",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"1948","2020-03-06 10:39:20-03","UNIRIO","HUNI","3937","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F.Morales","A.C.A. Defaveri",NA,NA,NA,"A.C.A. Defaveri",NA,"2015","12","10","Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,NA,"HUNI00003937",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"1949","2020-11-12 16:59:50-03","UEL","FUEL","13717","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Marcondes-Ferreira, W","1984",NA,NA,"Leitão Filho, HF; Shepherd, GJ","1781","1982","12","01","Brasil","Minas Gerais","Poços de Caldas","Estrada de MG.; Rodovia Poços de Caldas-Campestre, Campestre.Mata.","-46.564722","-21.838889","-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1950","2020-11-12 16:59:50-03","UEL","FUEL","17660","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K.Schum.","Koch, I","2009","05","12","Arantes, AA","86","1993","10","08","Brasil","Minas Gerais","Uberlândia","Estação de Capt. da Sucupira","-48.2771987915039","-18.9186000823975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","58223","auto",NA,NA,NA,NA,NA,NA,NA
"1951","2020-11-12 16:59:53-03","UEL","FUEL","6677","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Koch, I","2009","05","11","Soares, ES","s.n.","1989","03","23","Brasil","Paraná","Guaraqueçaba","Antiga estrada para Superaguí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","37295","auto",NA,NA,NA,NA,NA,NA,NA
"1952","2020-11-12 16:59:53-03","UEL","FUEL","11221","PreservedSpecimen","Plantae","Apocynaceae","Temnadenia","odorifera","Temnadenia odorifera","(Vell.) J.F. Morales","Koch, I","2009","05","13","Torezan, JMD; et al.","s.n.","1993","06","26","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Gentianales","24916","auto",NA,NA,NA,NA,NA,NA,NA
"1953","2019-11-01 14:52:44-03","UnB","UB","115035","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Carvalho, JM",NA,NA,NA,"Carvalho, VM","26","1998","09","08","Brasil","Minas Gerais",NA,"Estrada entre e Gurinhatã (Rio da Prata)","-49.5","-12","-49.5","-12","Folhas pilosas abaxial e adaxial. Pecíolo e caule pilosos. Corola amarela com tubo vermelho.; Trepadeira sinistrosa 1m.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1954","2019-11-01 14:52:44-03","UnB","UB","11047","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Proença, CEB",NA,NA,NA,"Caires, CS; Gonçalves, R","61","2002","03","14","Brasil","Distrito Federal","Núcleo Bandeirante","Margem de lagoa muito antropizada","-47.95","-15.85","-47.95","-15.85","Liana. Flor roxo amarelada; Mata úmida.",NA,NA,"1039","1039","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1955","2019-11-01 14:52:44-03","UnB","UB","115036","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Morales, JF",NA,NA,NA,"Pires, JM","8205","1963","01",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1956","2019-11-01 14:52:44-03","UnB","UB","12001","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Gomes, SM","2003",NA,NA,"Ramalho, CL; Caires, CS; Mendes, VC","129","2002","10","04","Brasil","Distrito Federal",NA,"DF 310","-47.396389","-15.824167","-47.396389","-15.824167","Volúvel sinistrorsa de ramos pilosos, folhas coreáceas simples opostas cruzadas; tubo da corola vermelho.; Trepadeira 3m. Flor amarela; Mata de galeria.",NA,NA,"877","877","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1957","2019-11-01 14:52:44-03","UnB","UB","12152","PreservedSpecimen","Plantae","Apocynaceae","Mandevilla","hirsuta","Mandevilla hirsuta","(A.Rich.) K. Schum.","Fallen, M",NA,NA,NA,"Heringer, EP","16219","1976","10","18","Brasil","Distrito Federal","Brasília","Jardim Zoológico","-47.95","-15.85","-47.95","-15.85","Cipó trepador e, Árvore de 4m. Flor amarela; Vargem úmida, sujeita a fogo periódico,.",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
