"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"1687","2019-11-13 11:33:13-03","USP","SPF","106579","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Campos, MTVA","1994",NA,NA,"Campos, MTVA","CFSC13642","1994","03","03","Brasil","Minas Gerais","Morro do Pilar","Serra do Cipó, Estrada MG-010, cerca de 1,5 km antes da bifurcação entre Morro do Pilar e Conceição do Mato Dentro. Capão de mata direita próximo a rodovia.","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,NA,"SPF00106579","SPF00106579",NA,NA,NA,NA,NA,NA,NA,"18539","auto",NA,NA,NA,NA,NA,NA
"1688","2019-11-13 11:33:13-03","USP","SPF","201395","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I","2015","12",NA,"Colletta, GD","63","2009","05","06","Brasil","Minas Gerais","Ouro Branco","Serra de Ouro Branco.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"SPF00201395","SPF00201395",NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"1689","2019-11-13 11:33:13-03","USP","SPF","204534","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Aniceto, D","2004",NA,NA,"Paula, CC","184","2002","07","14","Brasil","Minas Gerais","Ouro Branco","Serra do Ouro Branco, área 2.","-43.6918983459473","-20.5207996368408",NA,NA,NA,NA,NA,"SPF00204534","SPF00204534",NA,NA,NA,NA,NA,NA,NA,"13809","auto",NA,NA,NA,NA,NA,NA
"1690","2019-11-13 11:33:13-03","USP","SPF","96179","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Esteves, GL","CFCR15454","1990","09","17","Brasil","Minas Gerais","Ouro Preto","Serra do Espinhaço, 5-8 m tall vegetation along a road (some parts recently burned) at the base of the Serra do Itacolomi, Fazenda Manso.","-43.5080986022949","-20.2875003814697",NA,NA,"1500","1680",NA,"SPF00096179","SPF00096179",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA
"1691","2019-11-13 11:33:13-03","USP","SPF","138451","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1999",NA,NA,"Mello-Silva, R","1704","1999","10","01","Brasil","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, 10 km da portaria de Sacramento, 57 km de Jaguarê (Jaguari). Nascentes do córrego Mata Cavalo.","-47.439998626709","-19.8652992248535",NA,NA,"1300","1300",NA,"SPF00138451","SPF00138451",NA,NA,NA,NA,NA,NA,NA,"69737","auto",NA,NA,NA,NA,NA,NA
"1692","2019-11-13 11:33:13-03","USP","SPF","76693","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Marcondes-Ferreira, W","197","1990","03","14","Brasil","Minas Gerais","Santa Bárbara","Colégio do Caraça, caminho da Cachoeirinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,NA,NA,"SPF00076693","SPF00076693",NA,NA,NA,NA,NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA
"1693","2019-11-13 11:33:13-03","USP","SPF","73895","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1991",NA,NA,"Giulietti, AM","CFSC12472","1991","07","27","Brasil","Minas Gerais","Santana do Riacho","Parque Nacional da Serra do Cipó, Serra das Bandeirinhas.","-43.7144012451172","-19.1688995361328",NA,NA,"1400","1500",NA,"SPF00073895","SPF00073895 SPF00073895_1",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1694","2019-11-13 11:33:13-03","USP","SPF","219211","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I",NA,NA,NA,"Ordones, J","2040","2012","11","26","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"Ponto 98 635943 7893554 1285m","SPF00219211","SPF00219211",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1695","2019-11-13 11:33:13-03","USP","SPF","219209","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I",NA,NA,NA,"Fernandes, MGC","1418","2012","07","09","Brasil","Minas Gerais","Santana do Riacho","RPPN Brumas do Espinhaço e Ermo dos Gerais","-43.7144012451172","-19.1688995361328",NA,NA,"1285","1285","Ponto 98, coordenadas: 635943 7893554","SPF00219209","SPF00219209",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1696","2019-11-13 11:33:13-03","USP","SPF","77936","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1991",NA,NA,"Pirani, JR","CFSC12415","1991","07","25","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Campo próximo a sede do IBAMA do Alto do Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00077936","SPF00077936",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1697","2019-11-13 11:33:13-03","USP","SPF","31981","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1991",NA,NA,"Forero, E","7892","1982","08","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Entre kms 120 e 121 da estrada Lagoa Santa a Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"CFSC8805","SPF00031981","SPF00031981",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1698","2019-11-13 11:33:13-03","USP","SPF","106764","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Campos, MTVA","1994",NA,NA,"Campos, MTVA","CFSC13515","1993","11","20","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG-010 cerca de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Primeiro capão W da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00106764","SPF00106764",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1699","2019-11-13 11:33:13-03","USP","SPF","106740","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Campos, MTVA","1994",NA,NA,"Campos, MTVA","CFSC13539","1993","11","21","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Estrada MG-010 cerca de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Segundo capão W da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00106740","SPF00106740",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1700","2019-11-13 11:33:13-03","USP","SPF","139593","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Costa, FN","2000","01",NA,"Costa, FN","136","2000","01","06","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 118 da Rodovia MG-010, Belo Horizonte - Conceição do Mato Dentro. Mata ciliar atrás da estátua do Juquinha.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00139593","SPF00139593",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1701","2019-11-13 11:33:13-03","USP","SPF","70693","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1990",NA,NA,"Freire-Fierro, A","CFSC11855","1990","08","01","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 130 (atual) da Rodovia Belo Horizonte - Conceição do Mato Dentro, a + ou - 500 m da bifurcação na estrada ao Morro do Pilar, a 200 m da estrada.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"A. Freire-Fierro 1610.","SPF00070693","SPF00070693",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1702","2019-11-13 11:33:13-03","USP","SPF","224483","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1983",NA,NA,"Mamede, MCH","CFSC5558","1979","08","14","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 132 ao longo da Rod. Belo Horizonte - Conceição do Mato Dentro. Km 132 antigo.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00224483","SPF00224483",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1703","2019-11-13 11:33:13-03","USP","SPF","143654","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1991",NA,NA,"Menezes, NL","CFSC6379","1980","07","23","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 133 ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro.","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00143654","SPF00143654",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1704","2019-11-13 11:33:13-03","USP","SPF","224482","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1993",NA,NA,"Pirani, JR","CFSC5952","1980","02","29","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 140 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Bifurcação da estrada (para Conceição e para Morro do Pilar).","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"SPF00224482","SPF00224482",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA
"1705","2019-11-13 11:33:13-03","USP","SPF","64165","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1991",NA,NA,"Zappi, DC","CFCR11271","1987","07","17","Brasil","Minas Gerais","Santo Antônio do Itambé","Pico do Itambé, a 18 km da cidade.","-43.3067016601562","-18.465799331665",NA,NA,NA,NA,NA,"SPF00064165","SPF00064165",NA,NA,NA,NA,NA,NA,NA,"19014","auto",NA,NA,NA,NA,NA,NA
"1706","2019-11-13 11:33:13-03","USP","SPF","192474","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Foresto, EB","2006",NA,NA,"Foresto, EB","310","2006","06","24","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Mata ciliar do córrego do Capão Azul.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,"SPF00192474","SPF00192474",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"1707","2019-11-13 11:33:13-03","USP","SPF","192473","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Foresto, EB","2006",NA,NA,"Foresto, EB","269","2006","04","24","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Mata ciliar do córrego do Capão Azul.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,"SPF00192473","SPF00192473",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"1708","2019-11-13 11:33:13-03","USP","SPF","192472","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Foresto, EB","2006",NA,NA,"Foresto, EB","227","2006","03","05","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Mata ciliar do córrego do Capão Azul.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,"SPF00192472","SPF00192472",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"1709","2019-11-13 11:33:13-03","USP","SPF","192471","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Foresto, EB","2006",NA,NA,"Foresto, EB","74","2005","08","20","Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Mata ciliar do córrego do Capão Azul.","-43.3908004760742","-18.0041999816895",NA,NA,NA,NA,NA,"SPF00192471","SPF00192471",NA,NA,NA,NA,NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA
"1710","2019-11-13 11:33:13-03","USP","SPF","133748","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1999",NA,NA,"Farinaccio, MA","214","1998","11","23","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca D'Anta, parte de cima.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"SPF00133748","SPF00133748",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1711","2019-11-13 11:33:13-03","USP","SPF","137629","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Farinaccio, MA","350","1999","07","08","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Estrada Sacramento-São Roque de Minas, três matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,NA,"SPF00137629","SPF00137629",NA,NA,NA,NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA,NA,NA
"1712","2019-11-13 11:33:13-03","USP","SPF","148414","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Handro, O","1950","05",NA,"Hoehne, FC","s.n.","1928","10","20","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"SPF00148414","SPF00148414",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"1713","2019-11-13 11:33:13-03","USP","SPF","16216a","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1999",NA,NA,"Sem coletor","s.n.","1939","01","10","Brasil","Paraná","Rolândia",NA,"-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"SPF00016216","SPF00016216",NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA,NA
"1714","2019-11-13 11:33:13-03","USP","SPF","38090","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1984",NA,NA,"Pirani, JR","942","1984","09","04","Brasil","Paraná","São Mateus do Sul","Estrada para Irati.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"SPF00038090","SPF00038090",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"1715","2019-11-13 11:33:13-03","USP","SPF","227988","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Gonzatti, F","2014","11","11","Wasum, R","2721","2005","04","19","Brasil","Paraná","São Mateus do Sul","Mina do Xisto.","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,NA,"SPF00227988","SPF00227988",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"1716","2019-11-13 11:33:13-03","USP","SPF","134285","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Dias, MC","1996",NA,NA,"Souza, LRM","34","1996","12","04","Brasil","Paraná","Teixeira Soares","Beira da estrada entre Teixeira Soares e Irati.","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,"SPF00134285","SPF00134285",NA,NA,NA,NA,NA,NA,NA,"31767","auto",NA,NA,NA,NA,NA,NA
"1717","2019-11-13 11:33:13-03","USP","SPF","206388","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Fraga","2011","06",NA,"Silva Neto, SJ","597","1995","05","29","Brasil","Rio de Janeiro","Itatiaia","Estrada para o Pico das Agulhas Negras. 22°15'00S, 44°34'00W / 22°28'00S, 44°45'00W.","-44.5633010864258","-22.4960994720459",NA,NA,"1900","1900",NA,"SPF00206388",NA,NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"1718","2019-11-13 11:33:13-03","USP","SPF","221310","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I","2015","09",NA,"Quinet, A","778b","2004","08","11","Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, Estrada para planalto.","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"SPF00221310","SPF00221310",NA,NA,NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA
"1719","2019-11-13 11:33:13-03","USP","SPF","148421","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR",NA,NA,NA,"Yano, O","s.n.","1983","06","23","Brasil","Rio de Janeiro","Resende","Estrada para Parque Nacional do Itatiaia (Abrigo Rebouças), no km 6 da estrada.","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,"SPF00148421","SPF00148421",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA
"1720","2019-11-13 11:33:13-03","USP","SPF","46469","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1983",NA,NA,"Pirani, JR","650","1983","04","28","Brasil","Rio Grande do Sul","Vacaria","Direção de Lajes.","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,NA,"SPF00046469","SPF00046469",NA,NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA,NA,NA
"1721","2019-11-13 11:33:13-03","USP","SPF","186660","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Dreveck, S; et al.; Verdi, M","2007","11",NA,"Dreveck, S","48","2007","11","26","Brasil","Santa Catarina","Itaiópolis","Latitude: 613802 S&nf;Longitude: 7072914 O","-49.9063987731934","-26.3363990783691",NA,NA,"932","932",NA,"SPF00186660","SPF00186660",NA,NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"1722","2019-11-13 11:33:13-03","USP","SPF","186704","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Verdi, M","2007","11",NA,"Verdi, M","28","2007","11","06","Brasil","Santa Catarina","Mafra","Arroio do Irara.&nf;&nf;Latitude: 604915 S&nf;Longitude: 7112851 O","-49.8053016662598","-26.111400604248",NA,NA,"797","797",NA,"SPF00186704","SPF00186704",NA,NA,NA,NA,NA,NA,NA,"66490","auto",NA,NA,NA,NA,NA,NA
"1723","2019-11-13 11:33:13-03","USP","SPF","190282","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Hatschbach, G","2007",NA,NA,"Hatschbach, G","79841","2008","02","09","Brasil","Santa Catarina","Urubici","Morro Parapante.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,"SPF00190282","SPF00190282",NA,NA,NA,NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA
"1724","2019-11-13 11:33:13-03","USP","SPF","198295","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I","2015","12",NA,"Polisel, RT","625","2008","03","29","Brasil","São Paulo","Bananal","Estação Ecológica de Bananal, na Trilha do Coqueiral, próximo ao Córrego Coqueiral (SAD 69, Zona 23K, 567380S, 7479358W).","-44.3199996948242","-22.6800003051758",NA,NA,"1146","1146",NA,"SPF00198295","SPF00198295",NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"1725","2019-11-13 11:33:13-03","USP","SPF","95937","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Catharino, ELM",NA,NA,NA,"Catharino, ELM","2050","1994","09","29","Brasil","São Paulo","Bananal","Serra da Bocaina, Alto Vale do Rio Paca (Bracuí).","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"SPF00095937","SPF00095937",NA,NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA,NA,NA
"1726","2019-11-13 11:33:13-03","USP","SPF","174784","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis brasiliensis","Miers","Souza, L","2003","10",NA,"Disciplina Princípios Métodos em Taxonomia Vegetal","216","2003","09","19","Brasil","São Paulo","Brotas","Estação Ecológica de Itirapina","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,NA,"SPF00174784","SPF00174784","brasiliensis",NA,NA,NA,NA,NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA
"1727","2019-11-13 11:33:13-03","USP","SPF","67486","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Cordeiro, I","670","1990","09","07","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00067486","SPF00067486",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1728","2019-11-13 11:33:13-03","USP","SPF","148423","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","1993",NA,NA,"Cordeiro, I","673","1990","09","07","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00148423","SPF00148423",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1729","2019-11-13 11:33:13-03","USP","SPF","96090","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Cordeiro, I","1309","1994","03","28","Brasil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00096090","SPF00096090",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1730","2019-11-13 11:33:13-03","USP","SPF","148419","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Handro, O","1950","05",NA,"Kuhlmann, M","2151","1949","11","25","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00148419","SPF00148419",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1731","2019-11-13 11:33:13-03","USP","SPF","162108","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Lobão, AQ","654","2002","02","22","Brasil","São Paulo","Campos do Jordão","Parque Estadual","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00162108","SPF00162108",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1732","2019-11-13 11:33:13-03","USP","SPF","148420","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Sugiyama, M","1983","08","18","Mattos, J","14722","1966","12","17","Brasil","São Paulo","Campos do Jordão","Perto de São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00148420","SPF00148420",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"1733","2019-11-13 11:33:13-03","USP","SPF","193453","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Souza, VC","1993",NA,NA,"Souza, VC","4056","1993","09",NA,"Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"Dia de coleta: 6-10/09/1993.","SPF00193453","SPF00193453",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA
"1734","2019-11-13 11:33:13-03","USP","SPF","150871","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Pirani, JR","2007",NA,NA,"Fantinati, MR","9","2001","08","26","Brasil","São Paulo","Itirapina","Estação Ecológica de Itirapina, Caminho estrada de ferro - ponte do Ribeirão do Lobo, distante 50 m da ponte do Ribeirão do Lobo.","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"SPF00150871","SPF00150871",NA,NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"1735","2019-11-13 11:33:13-03","USP","SPF","138858","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Anônimo",NA,NA,NA,"Queiroz, LP","5091","1998","05","27","Brasil","São Paulo","Mogi Guaçu","Distrito de Martinho Prado, Reserva Biológica da Fazenda Campininha (área do Instituto de Botânica).","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"SPF00138858","SPF00138858",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA
"1736","2019-11-13 11:33:13-03","USP","SPF","227096","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Akemi-Borges, I","2015","11",NA,"Nicolau, SA","519","1992","08","20","Brasil","São Paulo","Pindamonhangaba",NA,"-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,"SPF00227096","SPF00227096",NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"1737","2019-11-13 11:33:13-03","USP","SPF","148413","PreservedSpecimen","Plantae","Winteraceae","Drimys","brasiliensis","Drimys brasiliensis","Miers","Handev","1950","05",NA,"Hoehne, FC","s.n.","1922","01","05","Brasil","São Paulo","São Paulo","Bosque da Saúde.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00148413","SPF00148413",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
