"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","imagecode","identifiedBy","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","individualCount","typeStatus","eventTime","fieldNumber","infraspecificEpithet","relatedCatalogItem","sex"
"1191","2020-08-10 16:07:35-03","CEPLAC","CEPEC","147730","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","I. F. Santos","3","2013","02","11",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Bahia",NA,"I. F. Santos","Bom Jesus I, Fazenda Raio de Sol.","-39.5046997070312","-13.2285995483398",NA,NA,"MUTUÍPE",NA,NA,NA,NA,NA,"29136","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1192","2020-07-23 12:00:28-03","CEPLAC","CEPEC","34154","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","F. S. Santos","234","1984","01","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"T. S. dos Santos","16Km a W de Porto Seguro. Area da Estacao Ecologica do Pau-brasil.","-39.0247001647949","-16.2780990600586",NA,NA,"SANTA CRUZ CABRÁLIA","0*0'0","0*0'0",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"01/02/1984",NA
"1193","2020-07-23 12:00:28-03","CEPLAC","CEPEC","31477","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","H. S. Brito","244","1983","03","10",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Baba-de-boi",NA,NA,NA,NA,"Bahia",NA,"T. S. dos Santos","Area Estação Ecologica do Pau-brasil (ESPAB). Ca. 16Km a W Porto Seguro. Area de pousio, parcela 2","-39.0247001647949","-16.2780990600586",NA,NA,"SANTA CRUZ CABRÁLIA","0*0'0","0*0'0",NA,NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,"30/12/1983",NA
"1194","2020-07-23 12:00:28-03","CEPLAC","CEPEC","5271","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","T. S. dos Santos","412","1969","10","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"M. N. S. Stapf","18Km da estrada a Itajú do Colonia.","-39.8116989135742","-14.9610996246338",NA,NA,"SANTA CRUZ DA VITÓRIA","0W0'0","0S0'0",NA,NA,NA,"20471","auto",NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"1195","2020-07-23 12:00:28-03","CEPLAC","CEPEC","14953","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. A. de Jesus","338","1969","01","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"M. N. S. Stapf","Saida de Sta. Cruz da Vitória p/ Itajú do Colonia, Km 7.","-39.8116989135742","-14.9610996246338",NA,NA,"SANTA CRUZ DA VITÓRIA","0W0'0","0S0'0",NA,NA,NA,"20471","auto",NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"1196","2020-07-23 12:00:28-03","CEPLAC","CEPEC","57308","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J. G. Jardim","75","1993","02","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"J. A. Kallunki","Cachoeira do Paulista. Entrada no Km 10 da estrada Saúde/Jacobina. Ca. 6Km a partir da entrada.","-40.4188995361328","-10.9411001205444",NA,NA,"SAÚDE",NA,NA,NA,NA,NA,"21675","auto",NA,NA,NA,NA,NA,NA,"30/12/1997",NA
"1197","2020-07-23 12:00:28-03","CEPLAC","CEPEC","28834","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","A. M. de Carvalho","1142","1982","01","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"M. N. S. Stapf","5Km da estrada Aurelino Leal.","-39.323299407959","-14.3125",NA,NA,"ubaitaba",NA,NA,NA,NA,NA,"27575","auto",NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"1198","2020-07-23 12:00:28-03","CEPLAC","CEPEC","7345","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","R. S. Pinheiro","1395","1971","06","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"M;. N. S. Stapf","Rod. a Olivença.","-39.0752983093262","-15.2932996749878",NA,NA,"UNA",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"1199","2020-07-23 12:00:28-03","CEPLAC","CEPEC","9593","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","R. S. Pinheiro","2339","1973","11","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Espírito Santo",NA,"M. N. S. Stapf","Rod. Linhares para Barro Novo.","-40.0722007751465","-19.3910999298096",NA,NA,"LINHARES",NA,NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,"28/02/2007",NA
"1200","2020-07-23 12:00:28-03","CEPLAC","CEPEC","148391","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Martinelli, G.","17881",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Piauí",NA,"Guimarães, E.F.",NA,"-43.3300018310547","-9.27861022949219",NA,NA,"caracol",NA,NA,NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1201","2020-07-23 12:00:28-03","CEPLAC","CEPEC","148874","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Martinelli, G.","18028",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Piauí",NA,"Guimarães, E.F.",NA,"-43.3300018310547","-9.27861022949219",NA,NA,"caracol",NA,NA,NA,NA,NA,"21070","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1202","2020-07-23 12:00:28-03","CEPLAC","CEPEC","139876","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Fontella, J.","2899",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Rio de Janeiro",NA,"Paixão, R.",NA,"-42.5102996826172","-22.9200000762939",NA,NA,"saquarema",NA,NA,NA,NA,NA,"17036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1203","2020-11-19 14:06:04-03","Unimontes","MCMG","4170","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.","Minas Gerais",NA,NA,"Rio do Peixe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1204","2020-11-19 14:06:04-03","Unimontes","MCMG","4835","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1205","2020-11-19 14:06:04-03","Unimontes","MCMG","4823","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Cham.","Minas Gerais",NA,NA,"Silva, J.R.T e Estagiarios do LEVERio do Peixe","-43.8616981506348","-16.7350006103516",NA,NA,"Montes Claros",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1206","2020-09-22 13:46:51-03","USP","SPFW","5863","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Sem coletor","s.n.",NA,NA,NA,NA,NA,NA,NA,"F.I.",NA,NA,NA,"Cham.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1207","2021-04-08 17:12:24-03","UESB","HUESB","5417","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Alves, L. de J.; et al.; et al.","174","2001","06","04",NA,"Brasil",NA,NA,"Folhas coriáceas, discolores, face abaxial tomentosa.",NA,"Dicotyledoneae",NA,"Cham","Bahia",NA,"Guedes, M.L.","Chapada Diamantina, Assentamento Araruna, à margem do Rio Bonito de Cima. Área de Reserva Permanente.","-41.297222","-12.2825",NA,NA,"Lençóis","-41.297222","-12.2825","2001","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1208","2021-04-08 17:12:24-03","UESB","HUESB","2891","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Stapf, M.N.S.; Macedo, G.E.L.; D. Stapf.; Miranda, A.M. de; Macedo, G.E.L.; D. Stapf.; Miranda, A.M. de","296","2004","04","23",NA,"Brasil",NA,NA,"Polpa mucalaginosa. Doação da UEFS.; Árvore de 8,0 m. Corteza fisurada. Flores brancas. Frutos imaturos verdes, quando maduro branquecido",NA,"Dicotyledoneae",NA,"Cham","Bahia",NA,"M.N.S.Stapf","Fazenda Brejo Novo","-41.069444","-13.944444","613","613","Jequié","-41.069444","-13.944444","2004","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1209","2021-04-08 17:12:24-03","UESB","HUESB","8078","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Souza, R.S.; Silva, G.S.; Brandão, G.S.; Silva, G.S.; Brandão, G.S.","109","2012","11","22",NA,"Brasil",NA,NA,"Árvore. Folhas simples, alternas, crassas. Flores brancas, sépala verde. Caule oxida após o corte.; Mata Atlântica.","HUESB000008078","Dicotyledoneae",NA,"Cham","Bahia",NA,"Souza, R.S.","Parque Nacional de Boa Nova","-40.2075004577637","-14.3625001907349",NA,NA,"Boa Nova",NA,NA,"2013","06","11","31265","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1210","2021-04-08 17:12:24-03","UESB","HUESB","6557","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Moreira, R.S.; Menezes, D.; Silva, G.S.; Menezes, D.; Silva, G.S.","8","2011","07","08",NA,"Brasil",NA,NA,"Árvore, ca. 5m. Folhas simmples. Flores brancas. Fruto amarelo com presença de substância pegajosa.; Árvore Ca.5m de alt. Folhas simples, verticilada; Flor branca; Fruto amarelo,suculento;; Mata","HUESB000006557","Dicotyledoneae",NA,"Cham","Bahia",NA,"Souza, R.S.","Brejo Novo 9km do Mandacarú - Pasto","-40.0835990905762","-13.8575000762939",NA,NA,"Jequié",NA,NA,"2013","10","07","49443","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1211","2021-04-08 17:12:24-03","UESB","HUESB","12597","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Sobra-Leite, M.; Demétrio, K.M.; Silva, R.B.; Nadia, T.C.L.; Silva, L.A.; Demétrio, K.M.; Silva, R.B.; Nadia, T.C.L.; Silva, L.A.","1301","2013","09","25",NA,"Brasil",NA,NA,"Floresta ombrófila densa.","HUESB000012597","Dicotyledoneae",NA,"Cham","Pernambuco",NA,"Sobral-Leite, M.","Bairro da Guabiraba, Santuário dos Três Reinos","-34.8810997009277","-8.05389022827148",NA,NA,"Recife",NA,NA,"2013","09","25","18865","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1212","2020-11-04 17:28:47-03","UEM","HUEM","6099","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L.V.B.Bufo; P.C. Sabadim","17","1997",NA,NA,NA,"Brasil",NA,NA,NA,"HUEM000002554",NA,NA,"Cham.","São Paulo","HUEM000002554","Rodrigues, RR; L.V.B.Bufo","Mata ciliar do Ribeirão Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,"Porto Feliz",NA,NA,"1997",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1213","2020-11-04 17:28:47-03","UEM","HUEM","6100","S","Plantae","Boraginaceae","Cordia","superba","Cordia superba","L.V.B.Bufo; P.C. Sabadim","16","1997",NA,NA,NA,"Brasil",NA,NA,NA,"HUEM000002555",NA,NA,"Cham.","São Paulo","HUEM000002555","Rodrigues, RR; L.V.B.Bufo","Mata ciliar do Ribeirão Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,"Porto Feliz",NA,NA,"1997",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1214","2021-02-12 15:01:57-03","UFSCar","SPSC","7642","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","J.J. Soares",NA,"2004","08","19",NA,"Brasil",NA,NA,"n331;",NA,NA,NA,"Cham.","São Paulo",NA,NA,"Serra d'água.",NA,NA,NA,NA,"Rio Claro","9999","9999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1215","2020-11-05 13:53:42-03","UNIRIO","HUNI","2001","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","A.V. Santos; A. Sato",NA,"2011","08","18",NA,"Brasil",NA,NA,"Flores marfim, com fundo da corola translúcido. Habitat: Restinga Habito: Árvore","HUNI00002001",NA,NA,"Cham.","Rio de Janeiro",NA,"A.V. Santos","Horto. Parque Natural Municipal de Grumari (PNM Grumari)","-43.537222","-23.048611",NA,NA,"Rio de Janeiro","43º32'14''W","23º2'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2020-11-05 13:53:42-03","UNIRIO","HUNI","5748","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","M.C.V. Farias; E. Santos; A.F. Costa; M.N. Saka","367","2013","04","11",NA,"Brasil",NA,NA,"Vareta de 4 m. Flor branca, frutos imaturos verdes, maduros creme Habitat: Mata Habito: Arvoreta","HUNI00005748",NA,NA,"Cham.","Sergipe",NA,"D.D. Vieira","Fazenda de Zezé Rocha","-37.694167","-11.047222",NA,NA,"Riachão do Dantas","37º41'39''W","11º2'50''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2020-11-12 16:58:36-03","UEL","FUEL","39934","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Costa, J; Nunes, TS; Jardim, JG; Conceição, AS; Silva, BM","442","2004","01","23",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Minas Gerais",NA,"Jardim, JG","Almenara-Jacinto, ca. de 40 km de Almenara (BR 367). Coletas em uma fazenda entre os km 73 e 74, do lado direito da estreda (sentido Almenara-Jacinto).","-40.527778","-16.152222","379","379","Almenara","-40.527778","-16.152222","2004","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2020-11-12 16:58:36-03","UEL","FUEL","39938","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Carvalho-Sobrinho, JG; França, F; Melo, E; Lucca, CF","151","2003","12","02",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Bahia",NA,"Stapf, MNS","Ipuaçú, Inselberg em caatinga.","-38.966667","-12.25",NA,NA,"Feira de Santana","-38.966667","-12.25","2004","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2020-11-12 16:58:36-03","UEL","FUEL","55525","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Gomes Neto, LA; Ribeiro, AH","18","2014","09","24",NA,"Brasil",NA,NA,NA,"FUEL055525","Tracheophyta","Boraginales","Cham.","Rio Grande do Norte",NA,NA,"Bosque dos namorados, próximo a entrada da Peroba","-35.192089","-5.813097","54","54","Natal","-35.192089","-5.813097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2020-11-12 16:58:36-03","UEL","FUEL","21749","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lopes, WP","537","1998","03","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Minas Gerais",NA,"Lopes, WP","R. Olívia C. Almeida, nº45, Bairro Clélia Bernard, nº45, Bairro Clélia Bernardes Olívia C. Almeida","-42.8819007873535","-20.7539005279541",NA,NA,"Viçosa",NA,NA,"1998","03","26","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1221","2020-11-12 16:58:36-03","UEL","FUEL","21732","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Juliana S. Carneiro; et al.","s.n.","1998","03","20",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Minas Gerais",NA,"Lopes, WP","R. Olívia de C. Almeida, No. 45;B. Clélia Bernard, No. 45;B. Clélia Bernardes Olívia de C. Almeida","-42.8819007873535","-20.7539005279541",NA,NA,"Viçosa",NA,NA,"1998","03","26","13937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-11-12 16:58:36-03","UEL","FUEL","23377","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Tomé, MVF","778","1996","04","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Paraná",NA,"Taroda-Ranga, N",NA,"-50.5186004638672","-23.1508007049561",NA,NA,"Santa Mariana",NA,NA,"2000",NA,NA,"29409","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-11-12 16:58:36-03","UEL","FUEL","48708","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Lima, JLC","71","2009","01","18",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","Rio Grande do Norte",NA,"Lima, JLC","Parque da cidade, solo arenoso, escrube esclerófilo","-35.209400177002","-5.79500007629395",NA,NA,"Natal",NA,NA,"2009","01","29","12751","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1224","2019-10-16 14:11:23-03","UEL","FUEL","13391","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Rodrigues, RR","140","1988","03","13",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Rodrigues, RR","Cati- Avenida Brasil, Avenida Brasil","-47.060001373291","-22.8999996185303",NA,NA,"Campinas",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-11-12 16:58:36-03","UEL","FUEL","32020","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Souza, LC","236","1998","01","12",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Franco, GADC","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,"Itapetininga",NA,NA,"1998",NA,NA,"40712","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-11-12 16:58:36-03","UEL","FUEL","18344","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Barreto, KD; Fernandes, GD; Vitti, FX","s.n.","1993","03","24",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Souza, VC; Rodrigues, RR","Parque do ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,"Piracicaba",NA,NA,"1993","03","26","44778","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1227","2019-10-16 14:11:23-03","UEL","FUEL","27179","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ferreira, JA; Pavão, OC","17",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Bufo, LVB; Rodrigues, RR","Floresta ciliar","-47.5200004577637","-23.2099990844727",NA,NA,"Porto Feliz",NA,NA,"1997",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1228","2019-10-16 14:11:23-03","UEL","FUEL","27180","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Ferreira, JA; Pavão, OC","16",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Bufo, LVB; Rodrigues, RR","Floresta ciliar, Ribeirão Avecuia, Ribeirão Avecuia","-47.5200004577637","-23.2099990844727",NA,NA,"Porto Feliz",NA,NA,"1997",NA,NA,"19715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-11-12 16:58:36-03","UEL","FUEL","38827","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Guillaumon, JR","s.n.","2001","11","04",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Boraginales","Cham.","São Paulo",NA,"Pastore, JA","Condomínio Estância Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,"Vinhedo",NA,NA,"2001","11","14","9595","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1230","2019-11-01 14:55:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Silva, RM","IFN-49942.-","2017","07","14","Southern America","Brasil",NA,NA,"Inventário Florestal Nacional (IFN). Avaliação da regeneração natural. Conglomerado MA-499. Subunidade 2. Subparcela -. Indivíduo 4. (Coordenadas errôneas); Árvore. Base do caule reta. Casca externa amarronzada, interna avermelhada; es","UB0129766","Dicotyledoneae",NA,"Cham.","Maranhão","UB0129766","Oliveira, ALR",NA,"-48.970833","-5.3875",NA,NA,"Governador Eugênio Barros","-48.970833","-5.3875","2018","01","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2019-11-01 14:55:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Soares, AS","IFN-194388Extra","2017","12","18","Southern America","Brasil",NA,NA,"Conglomerado BA-194. Extra; Arbusto. 2,1 m de altura. Flores amarelas; Caatinga arbóreo-arbustiva densa, solo arenoso",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,"Schindler, B",NA,"-43.560011","-10.259997",NA,NA,"Buritirama","-43.560011","-10.259997","2018","09","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2019-11-01 14:55:43-03","UnB","UB","148887","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Sambuichi, RHR","1394A","2001","04","09","Southern America","Brasil",NA,NA,"Flores brancas, frutos verdes.; Árvore de 64,5cm.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,"Sambuichi, RHR","Fazenda Santa Maria. Estrada Ilhéus - Uruçuca.","-39.183333","-14.7",NA,NA,NA,"-39.183333","-14.7","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2019-11-01 14:55:43-03","UnB","UB","148892","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Gonçalves, LMC","111","1981","05","20","Southern America","Brasil",NA,NA,"Cálice verde-claro, corola creme.; Arvoreta de 1,20 a 1,60m.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,"Pinto, GCP",NA,"-38.416667","-10.6",NA,NA,"Cícero Dantas","-38.416667","-10.6","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2019-11-01 14:55:43-03","UnB","UB","16431","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","62*","2005","06","02","Southern America","Brasil",NA,NA,"Fuso 23M.; Arbusto 0,6m x 40cm; Bioma cerrado / área de transição.",NA,"Dicotyledoneae",NA,"Cham.","Piauí",NA,"Gomes, BM","Usina Hidrelétrica de Boa Esperança - Divisa dos estados do Piauí e Maranhão","-43.550278","-6.819167","142","142","Guadalupe","-43.550278","-6.819167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2019-11-01 14:55:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Sousa, CA","IFN-3827343.1","2017","09","04","Southern America","Brasil",NA,NA,"Conglomerado MA-382. Subunidade 3. Subparcela 1. Indivíduo 1. F6; Árvore com 1,6 m de altura. Base reta. Casca marrom, grossa e reticulada, internamente parda; Floresta com predominância de babaçus. Solo argiloso","UB0129770","Dicotyledoneae",NA,"Cham.","Maranhão","UB0129770","Bijos, NR; Braunner, LM",NA,"-45.002583","-4.679989",NA,NA,"Codó","-45.002583","-4.679989","2018","04","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2019-11-01 14:55:43-03","UnB","UB","17294","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Melo, E; França, F; Sobral, M","464","1991","01","18","Southern America","Brasil",NA,NA,"Árvore 2m; Mata.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,"Stapf, M","Piaba, Três Braços","-39.814998626709","-13.3585996627808",NA,NA,"Cravolândia",NA,NA,NA,NA,NA,"21331","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1237","2019-11-01 14:55:43-03","UnB","UB","148883","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Pirani, JR","2763","1993","02","08","Southern America","Brasil",NA,NA,"Folhas verde-escuras, opacas. Cálice verde, corola alva, fruto amarelo claro.; Arvoreta 3m.; Mata higrófila perturbada.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,"Kallunki, J","A 3km da cidade na rodovia para Tabela (BR 101).","-39.7827987670898","-16.5839004516602",NA,NA,"Guaratinga",NA,NA,"1993",NA,NA,"55290","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1238","2019-11-01 14:55:43-03","UnB","UB","148885","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Belém, RP","513","1965","03","24","Southern America","Brasil",NA,NA,"Flores brancas, frutos verdes.; Árvore de 8m x 30cm.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,NA,"Centro de Pesquisas do Cacau, CEPLAC.","-39.0494003295898","-14.7889003753662",NA,NA,"Ilhéus",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1239","2019-11-01 14:55:43-03","UnB","UB","148886","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Belém, RP","2928","1966","11","24","Southern America","Brasil",NA,NA,"Flores brancas, cálice verde.; Árvore de 10m x 20cm.",NA,"Dicotyledoneae",NA,"Cham.","Bahia",NA,NA,"Plantação de cacau.","-39.375","-14.6780996322632",NA,NA,"Itajuípe",NA,NA,NA,NA,NA,"21442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1240","2019-11-01 14:55:43-03","UnB","UB","216854","PreservedSpecimen","Plantae","Boraginaceae","Cordia","superba","Cordia superba","Kuhlmann, MP","266","2014","01","14","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 5 m, fruto amarelado maduro, 1 semente; flor branca.; Área antrópica",NA,"Dicotyledoneae",NA,"Cham.","Distrito Federal",NA,"Kuhlmann, MP","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"Brasília",NA,NA,"2014","01","14","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
