"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","stateProvince","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"278","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7614",NA,"Plantae",NA,NA,"Palmae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","H. Q. Boudet Fernandes; et al","3206","1997","05","21",NA,"Brasil","Aterro de lixo na entrada da cidade. Altitude 900 m/s.m. Mata ciliar degradada.","-47.716111","-20.184444",NA,"Planta masculina, 9m de altura. Inflorescência: raque 2.38cm, com 34 ramos secundários. Folhas não coletadas.","MBML007614",NA,NA,"São Paulo","Buritizal",NA,NA,NA,NA,NA,"47W42'58","20S11'4",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7625",NA,"Plantae",NA,NA,"Palmae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","H. Q. Boudet Fernandes; Luiz A. F. Mattes, Amauri C. Marcato e Roberto Bocaiuva","3205","1997","05","21",NA,"Brasil","Aterro de lixo na entrada da cidade. Altitude 900 m/s.m. Mata ciliar degradada.","-47.716111","-20.184444",NA,"Planta feminina, adulta com caule baixo, escondido por restos foliares. Folha: 12 contemporâneas. Bainha mais pecíolo ca. 4m x 7.7 cm de largura distal. Costa 80cm. Segmentos lateral 193 x 4.9-7 cm; apical 104 x 1.2cm; basal 166 x 2.3-","MBML007625",NA,NA,"São Paulo","Buritizal",NA,NA,NA,NA,NA,"47W42'58","20S11'4",NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-09-16 16:42:31-03","MBML","MBML-HERBARIO","7628",NA,"Plantae",NA,NA,"Palmae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","H. Q. Boudet Fernandes; Luiz A.F. Mattes, Amauri C.Marcato e Roberto Bocaiuva","3203","1997","05","21",NA,"Brasil","Fazenda a cerca de 10 km da sede do município, a beira da rodovia para Pedregulho (lado direito). Altitude 930 m/s.m. Mata ciliar","-47.641111","-20.205",NA,"Planta feminina, arborescente. Estipe 8.5 m x 35 cm com entrenós de 10-20 cm. Folhas 14 contemporâneas (não coletadas). Inflorescência: pedúnculo 1.35m x 9 x 7cm; raque 2.8m x 9 x 6.5cm, com 41 ramos secundários; ramo secundário median","MBML007628",NA,NA,"São Paulo","Buritizal",NA,NA,NA,NA,NA,"47W38'28","20S12'18",NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-06-15 15:28:38-03","UNESP-RC","HRCB","54881","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Scatena, V.L.","335","2009","10","28",NA,"Brasil","Estrada Mateiros-Mucumba","-46.456389","-10.452806",NA,"Exsicata da folha, comprimento limbo 1,43m, comprimento pecíolo 2,51m. Planta jovem, sem flor e fruto com aproximadamente 3m altura.",NA,NA,NA,"Tocantins",NA,"524","524",NA,NA,NA,"46º27'23W","10º27'10,1S",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-06-15 15:28:38-03","UNESP-RC","HRCB","56325","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Scatena, V.L.","434","2011","10","24",NA,"Brasil","Povoado do Prata","-46.6594009399414","-10.1682996749878",NA,"Macho. Apenas parte da folha jovem, utilizada no artesanato. Material fixado.",NA,NA,NA,"Tocantins","São Félix do Tocantins",NA,NA,NA,NA,NA,NA,NA,"49765","auto",NA,NA,NA,NA,NA,NA
"283","2020-06-15 15:28:38-03","UNESP-RC","HRCB","56326","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Scatena, V.L.","435","2011","10","24",NA,"Brasil","Povoado do Prata","-46.6594009399414","-10.1682996749878",NA,"Fêmea. Apenas parte da folha jovem utilizada no artesanato. Material fixado.",NA,NA,NA,"Tocantins","São Félix do Tocantins",NA,NA,NA,NA,NA,NA,NA,"49765","auto",NA,NA,NA,NA,NA,NA
"284","2020-09-17 10:39:45-03","UEPA","MFS-FRUTOS","MFSFR000098","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Germano, CM","103","2012","05","27",NA,"Brasil","Comunidade Rio Urubueua de Fátima.","-48.976111","-1.619167",NA,"Buriti, Miriti&nf;Fruto do tipo drupa, oblongo, globoso ou elipsóide. Epicarpo formado de escamas rombóides, castanho-avermelhado e lustroso. Mesocarpo comestível, contendo uma camada espessa de massa amarelada ou alaranjada. Endocarpo","MFSFR000098","MFSFR000098 MFSFR000098_e","Silva, CAS da","Pará","Abaetetuba",NA,NA,"2012","06",NA,"-48.976111","-1.619167",NA,NA,NA,"MFS001251",NA,NA,NA,NA
"285","2021-02-04 10:26:24-03","UFRPE","HST","22103","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","K. Martins; A.Figueredo","118","2017","11","13",NA,"Brasil",NA,"-44.9733009338379","-12.3633003234863",NA,NA,"HST022103",NA,"A.M.Miranda","Bahia","São Desidério",NA,NA,"2018",NA,NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA
"286","2019-07-31 14:32:06-03","CPATSA","HTSA","1146","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","Lin. F.","Lima, J.L.S.","55","1985","11","13",NA,"Brasil","Faz. Tatu.","-43.035278","-7.309167",NA,NA,NA,NA,NA,"Piauí","Floriano",NA,NA,NA,NA,NA,"-43.035278","-7.309167",NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-07-31 14:32:06-03","CPATSA","HTSA","1254","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","Lin. F.","Lima, J.L.S.","143","1988","10","27",NA,"Brasil","26 Km Oeste de Barreiras na BR 242., Ponto de Pedra.","-45.451944","-12.1425",NA,NA,NA,NA,NA,"Bahia","Barreiras",NA,NA,NA,NA,NA,"-45.451944","-12.1425",NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-07-31 14:32:06-03","CPATSA","HTSA","1258","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","Lin. F.","Lima, J.L.S.","147a","1988","10","29",NA,"Brasil","15 Km de São Marcelo. Brejo Grande.","-45.333333","-11.083333",NA,NA,NA,NA,NA,"Bahia","Formosa do Rio Preto",NA,NA,NA,NA,NA,"-45.333333","-11.083333",NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","3512420","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","G. Armistead","1231","1990","5","31","South America - Neotropics","Peru","Fernando Lores, Rio Amazonas, Isla de Aguajal.","-72.35","-4.1",NA,NA,NA,NA,NA,"Loreto","Maynas","90",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","1857799","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","H. F. Pittier","14833","1941","6","16","South America - Neotropics","Venezuela","Morichal, rio guaico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","1804917","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","H. M. Curran & M. Haman","1353","1917","7","18","South America - Neotropics","Venezuela","Cano pedernales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","3512419","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","G. Armistead","1292","1990","6","2","South America - Neotropics","Peru","Fernando Lores, Rio Amazonas, Isla de Aguajal.","-72.35","-4.1",NA,NA,NA,NA,NA,"Loreto","Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","2950103","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","E. P. Heringer","3153","1980","1","15","South America - Neotropics","Brazil","Bacia do rio sao bartolomeu",NA,NA,NA,NA,"US00011856","US00011856_01",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","3342948","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8128","1996","8","8","South America - Neotropics","Brazil","Amazonas: Along Araca River (a tributary of Río Negro); black water river. Boat stationed at Romao.","-62.9331","-0.4189",NA,NA,"US00590483","US00590483_01",NA,"Amazonas",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","3247765","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","B. W. Nelson","931-a","1980","12","23","South America - Neotropics","Brazil","Manaus",NA,NA,NA,NA,"US00422876","US00422876_01",NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"296","2020-09-12 05:00:02-03","US","US","3062081","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","G. Beck & R. Haase","10181","1984","3","3","South America - Neotropics","Bolivia","Luisita",NA,NA,NA,NA,NA,NA,NA,"La Paz","Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2620968","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","J. A. Steyermark","87708","1960","11","21","South America - Neotropics","Venezuela","Along rio amacuro, above san jose de amacuro",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","2780720","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","G. Davidse","5683","1974","1","10","South America - Neotropics","Colombia","7 km SE of Morelia",NA,NA,NA,NA,NA,NA,NA,"Caquetá",NA,"3000","3000",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","2620969","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","J. A. Steyermark","87708","1960","11","21","South America - Neotropics","Venezuela","Rio amacuro, above san jose de amacuro",NA,NA,NA,NA,NA,NA,NA,"Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","3329344","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","M. J. Jansen-Jacobs, B. Welle, H. J. M. Sipman & V. James","3151","1992","10","28","South America - Neotropics","Guyana","Kuyuwini Landing, Kuyuwini River, Rupununi District","-59.25","2.08",NA,NA,NA,NA,"Henderson, A.","U. Takutu-U. Essequibo",NA,"150","250",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","1730717","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","H. M. Curran","14","1918","4","2","South America - Neotropics","Brazil","Ceara",NA,NA,NA,NA,"US00292900","US00292900_01",NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","2906888","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","E. P. Heringer","401","1978","3","15","South America - Neotropics","Brazil","Reserva ecologica do ibge",NA,NA,NA,NA,"US00011879","US00011879_01",NA,"Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","2800684","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","J. Blydenstein","1501a","1963","8","19","South America - Neotropics","Colombia","Cravo Norte, 60 km SW, Cabecera del Cano Agua Clara.",NA,NA,NA,NA,NA,NA,"Bernal González, Rodrigo","Arauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","2800683","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","J. Blydenstein","1501a","1963","8","19","South America - Neotropics","Colombia","Cravo Norte, 60 km SW, Cabecera del Cano Agua Clara.",NA,NA,NA,NA,NA,NA,"Bernal González, Rodrigo","Arauca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","3318325","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","C. E. Smith Jr.","6051",NA,NA,NA,"South America - Neotropics","Venezuela","Hacienda el chaparral, middle orinoco river",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","1877542","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","Ll. Williams","15456","1942","5","17","South America - Neotropics","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","3342946","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8128","1996","8","8","South America - Neotropics","Brazil","Amazonas: Along Araca River (a tributary of Río Negro); black water river. Boat stationed at Romao.","-62.9331","-0.4189",NA,NA,"US00590481","US00590481_01",NA,"Amazonas",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"308","2020-09-12 05:00:02-03","US","US","3342947","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","P. Acevedo-Rodriguez, J. L. Santos & J. Guedes","8128","1996","8","8","South America - Neotropics","Brazil","Amazonas: Along Araca River (a tributary of Río Negro); black water river. Boat stationed at Romao.","-62.9331","-0.4189",NA,NA,"US00590482","US00590482_01","Henderson, A.","Amazonas",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","1730717","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L. f.","H. M. Curran","14","1918","4","2","South America - Neotropics","Brazil","Ceara",NA,NA,NA,NA,"US00292900","US00292900_01",NA,"Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","1460951","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","E. P. Killip & A. C. Smith","27171","1929","8","2","South America - Neotropics","Peru","Iquitos",NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","1854804","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","Ll. Williams","12665","1940","3","19","South America - Neotropics","Venezuela","Between Santa Barbara and el cristo",NA,NA,NA,NA,NA,NA,NA,"Bolivar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","1460953","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","E. P. Killip & A. C. Smith","27171","1929","8","2","South America - Neotropics","Peru","Iquitos",NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","1797949","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","J. Cuatrecasas","7768","1939","11","14","South America - Neotropics","Colombia","San Jose del Guaviare",NA,NA,NA,NA,NA,NA,NA,"Guaviare",NA,"240","240",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","1797948","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","J. Cuatrecasas","7768","1939","11","14","South America - Neotropics","Colombia","San Jose del Guaviare",NA,NA,NA,NA,NA,NA,NA,"Guaviare",NA,"240","240",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","1855630","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","E. P. Killip","37656","1943","4","27","South America - Neotropics","Venezuela","Between ciudad bolivar and el cristo",NA,NA,NA,NA,NA,NA,NA,"Bolivar",NA,"100","300",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","1460952","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","minor","Mauritia minor","Burret","E. P. Killip & A. C. Smith","27171","1929","8","2","South America - Neotropics","Peru","Iquitos",NA,NA,NA,NA,NA,NA,NA,"Loreto",NA,"100","100",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","1706247","PreservedSpecimen","Plantae",NA,"Arecales","Arecaceae","Mauritia","vinifera","Mauritia vinifera","Mart.","H. A. Weddell","1951","1844",NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,"1",NA,NA
"318","2020-09-02 16:20:36-03","Cenargen","CEN","20253","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Bruno Machado Teles Walter","2800","1995","10","09",NA,"Brasil","Região da fazenda Palmeiras do Maranhão. Após o córrego praia grande, cerca de 20 km deste na direção do rio Maranhão/Tocantins.","-48.337777","-13.925555","Exsicatas","Inflorescência ca. 3 m; pedicelo ca. 1 m; 13 pares de ramificações c/ frutos. Raque c/ 2.5 m; folíolos (120) concrescidos na base (30 cm); menores c/ 1.3 m; maiores c/ 1.5 m. Futuro reservatório do AHE Serra da Mesa.","CEN00020253","CEN00020253 CEN00020253_1 CEN00020253_2 CEN00020253_3 CEN00020253_4","B. M. T. Walter","GO","CAMPINACU","440","440","1998","01",NA,"-48.337777","-13.925555",NA,NA,NA,NA,NA,"3",NA,NA
"319","2020-09-02 16:20:36-03","Cenargen","CEN","93439","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Natália Alves Perigolo","183","2012","09","19",NA,"Brasil","12Km NW de Abunã, margem direita do rio Madeira, a 4km da margem do rio.","-65.33","-9.5966666","Exsicatas","Modulo RAPELD em Abunã, transecto 10, área de influência indireta da UHE Jirau (T10P5). Botão floral verde. Medidas: Número de pinas entre 180 - 201unidades. Raque da folha com 1,8 - 2 m. Raque da inflorescência entre 1,8 - 2 m. Inflorescência 26 - 30 cm.","CEN00093439","CEN00093439",NA,"RO","PORTO VELHO","108","108","2012","09",NA,"-65.33","-9.5966666",NA,NA,NA,NA,NA,"7",NA,NA
"320","2020-09-02 16:20:36-03","Cenargen","CEN","34612","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Michael Jeffrey Balick","1624","1983","09","13",NA,"Brasil","Posto Indígena São José, ca 20 km west of Tocantinópolis, (FUNAI Reservation - Apinajé Indians). Gallery forest along river margins.","-47.5","-6.5","Exsicatas","Young plant collected. Leaves palmate with 69 segments, each ca 81 cm long x 3,7 cm wide. Doação Botanical studies undertaken through the sponsorship of the U.S. Agency for Intern. Development and Conselho Nacional de Desenvolvimento Científico e Tecnológico.","CEN00034612","CEN00034612",NA,"TO","TOCANTINOPOLIS",NA,NA,NA,NA,NA,"-47.5","-6.5",NA,NA,NA,NA,NA,"1",NA,NA
"321","2020-09-02 16:20:36-03","Cenargen","CEN","102673","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Luiz Aquino Silva Santos","3358","2017","06","20",NA,"Brasil","Conglomerado: TO-173. Subunidade 2, subparcela 1, indivíduo 1.","-49.32","-8.82","Exsicatas","Projeto Inventário Florestal Nacional (IFN). Palmeira com 17,6 m de altura e 42,1cm de DAP, base reta. Fuste de casca externa grossa, do tipo lisa, cor cinza, cor interna amarela. Fruto maduro, 5cm de dimensão, cor interna amarela, consistência externa carnosa, possui polpa. Flores passadas.","CEN00102673","CEN00102673 CEN00102673_1 CEN00102673_2","G. Pereira-Silva","TO","ARAGUACEMA",NA,NA,"2017","08",NA,"-49.32","-8.82",NA,NA,NA,NA,NA,"4",NA,NA
"322","2020-09-02 16:20:36-03","Cenargen","CEN","106941","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Carlos Romero Martins","3033","2018","08","05",NA,"Brasil","Parque Nacional de Brasília, área encharcada no entorno do dreno que leva água para a lagoa da meditação","-47.929444","-15.734166","Exsicatas","om 6 pares de folhas, pecíolo com 1,7 m folhas com 1,4 m e 46 pares de folíolos, folíolo com 46 cm de comprimento e 3 cm de largura Doação Flora do Brasil - Distrito Federal.","CEN00106941","CEN00106941 CEN00106941_1 CEN00106941_2 CEN00106941_3","C. R. Martins","DF","BRASILIA",NA,NA,"2018","08",NA,"-47.929444","-15.734166",NA,NA,NA,NA,NA,"1",NA,NA
"323","2020-09-02 16:20:36-03","Cenargen","CEN","112834","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Equipe ESEC Serra Geral - TO","6","2019","08","06",NA,"Brasil","ESEC Serra Geral do Tocantins. Matança.","-46.887777","-11.220277","Unicata","Inflorescências masculinas, marrons.","CEN00112834",NA,"A. A. Santos","TO","ALMAS",NA,NA,"2019","08",NA,"-46.887777","-11.220277",NA,NA,NA,NA,NA,"1",NA,NA
"324","2020-09-02 16:20:36-03","Cenargen","CEN","12975","PreservedSpecimen","Plantae",NA,NA,"Arecaceae","Mauritia","flexuosa","Mauritia flexuosa","L.f.","Michelle Pinard","855","1989","11","07",NA,"Brasil","Seringal Cachoeira, 35 km Sudeste de Xapuri.","-68.5044021606445","-10.6517000198364","Exsicatas","Massive solitary stem, 10 m to apex, total height 13 m; trunk with serial roots along internodes near base.&nf;Doação da Universidade Federal do Acre - Rio Branco, Acre - Brasil.","CEN00012975","CEN00012975 CEN00012975_1 CEN00012975_2",NA,"AC","XAPURI",NA,NA,NA,NA,NA,NA,NA,"103965","auto",NA,NA,NA,"1",NA,NA
