"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","imagecode","decimalLongitude","decimalLatitude","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","coordinatePrecision","geoFlag","fieldNumber","individualCount","sex"
"204","2019-10-07 09:36:02-03","UEFS","HUEFS","120690","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rocha, D.","234","2006","11","02",NA,"Brasil","Bahia",NA,NA,"Caatinga arbustiva.","HUEFS0120690","Angiospermae","Myrtales","Mart.",NA,"Parque Estadual de Morro do Chapéu: Estrada do Prefeito.",NA,"-41.233889","-11.385278","Morro do Chapéu","1098","1098","41W14'2''","11S23'7''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"205","2019-10-07 09:36:02-03","UEFS","HUEFS","120696","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Rocha, D.","249","2006","11","03",NA,"Brasil","Bahia",NA,NA,"Caatinga arbustiva.","HUEFS0120696","Angiospermae","Myrtales","Mart.",NA,"Parque Estadual de Morro do Chapéu: Estrada do Prefeito.",NA,"-41.234444","-11.385278","Morro do Chapéu","1110","1110","41W14'4''","11S23'7''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:36:02-03","UEFS","HUEFS","12251","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ganev, W.","1187","1992","09","25",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0012251","Angiospermae","Myrtales","Mart.","F.França",NA,"HUEFS0012251","-41.85","-13.3","Abaíra","1000","1000","41W51'","13S18'","1997","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:36:02-03","UEFS","HUEFS","136755","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mota, N.F.O.","1064","2007","12","06",NA,"Brasil","Pará",NA,NA,NA,"HUEFS0136755","Angiospermae","Myrtales","Mart.",NA,"Canaã dos Carajás. Floresta Nacional de Carajás - Serra Sul - Corpo D, Canga Arbustiva.","HUEFS0136755","-50.3475","-6.399444",NA,NA,NA,"50W20'51''","6S23'58''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:36:02-03","UEFS","HUEFS","16596","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ganev, W.","2998","1994","03","03",NA,"Brasil","Bahia",NA,NA,"Cascalho arenoso.","HUEFS0016596","Angiospermae","Myrtales","Mart.","G.Challem","Morro do Cuscus - Água Limpa.","HUEFS0016596","-41.866667","-13.316667","Abaíra","1400","1400","41W52'","13S19'","1998","06",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"209","2019-10-07 09:36:02-03","UEFS","HUEFS","207217","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Santos, E.R.","1612","2008","07","02",NA,"Brasil","Tocantins",NA,NA,NA,"HUEFS0207217","Angiospermae","Myrtales","Mart.",NA,"Fazenda Capanga.","HUEFS0207217","-47.48","-9.982222","Rio Sono",NA,NA,"47W28'48''","9S58'56''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"210","2019-10-07 09:36:02-03","UEFS","HUEFS","229575","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Neves, D.M.","1345","2013","06","26",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUEFS0229575","Angiospermae","Myrtales","Mart.","D.M.Neves","Parque Nacional da Serra da Canastra","HUEFS0229575","-46.521944","-20.297222","São Roque de Minas","1184","1184","46W31'19''","20S17'50''","2013","06",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"211","2019-10-07 09:36:02-03","UEFS","HUEFS","232094","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, J.M.","9545","2016","10","29",NA,"Brasil","Paraná",NA,NA,"Floresta Ombrófila Mista.","HUEFS0232094","Angiospermae","Myrtales","Mart.","M.L.Brotto","PCH Rio Iapó, Fazenda Marumbi. Em margem de rio.","HUEFS0232094","-50.12","-24.737222","Castro","980","980","50W7'12''","24S44'14''","2016","11",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:36:02-03","UEFS","HUEFS","248262","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa-Lima, J.L.","1201","2014","05","14",NA,"Brasil","Paraíba",NA,NA,"Caatinga; Savana Estépica; Luvissolo Crômico Órtico. Nativa.","HUEFS0248262","Angiospermae","Myrtales","Mart.",NA,"Na subida da Serra do Quati. Trecho 1 do Ramal IV do Eixo Norte (PB-RN).",NA,"-38.699444","-6.914444","Cachoeira dos Índios","505","505","38W41'58''","6S54'52''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:36:02-03","UEFS","HUEFS","248263","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa-Lima, J.L.","1676","2014","08","28",NA,"Brasil","Pernambuco",NA,NA,"Caatinga; Nativa; Savana Estépica; Neossolo Regolítico Eutrófico.","HUEFS0248263","Angiospermae","Myrtales","Mart.",NA,"Serra do Arapuá, nas imediações do Sítio Boa Vista, afloramento rochoso e mata estacional a ca. De 1 Km a Sw do Sítio Boa Vista. Área degradada pela agricultura com dominância de catolés.",NA,"-38.755278","-8.444167","Carnaubeira da Penha","840","840","38W45'19''","8S26'39''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"214","2019-10-07 09:36:02-03","UEFS","HUEFS","26827","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Harley, R.M.","28591","1997","04","01",NA,"Brasil","Bahia",NA,NA,"Solo arenoso, um pouco avermelhado.","HUEFS0026827","Angiospermae","Myrtales","Mart.","F.França","27 km do entroncamento com Br 020 e Br 349.","HUEFS0026827 HUEFS0026827_01","-45.921389","-13.719167","Correntina","822","822","45W55'17''","13S43'9''","2004","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"215","2019-10-07 09:36:02-03","UEFS","HUEFS","26854","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mayworm, M.A.","79","1997","04","03",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0026854","Angiospermae","Myrtales","Mart.","F.França","5 km antes de Caeté-Açú, na estrada Palmeiras-Caeté-Açú.","HUEFS0026854",NA,NA,"Caeté-Açú",NA,NA,NA,NA,"2004","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"216","2019-10-07 09:36:02-03","UEFS","HUEFS","32441","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Blanchet, J.S.","2793",NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0032441","Angiospermae","Myrtales","Mart.",NA,"Serra d'Açuruá, Rio São Francisco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"217","2019-10-07 09:36:02-03","UEFS","HUEFS","38939","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lewis, G.P.","7105","1984","12","17",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0038939","Angiospermae","Myrtales","Mart.",NA,"Estrada Mucungê-Andaraí.","HUEFS0038939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"218","2019-10-07 09:36:02-03","UEFS","HUEFS","42592","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Melo, E.","3247","1999","12","07",NA,"Brasil","Bahia",NA,NA,"Cerrado.","HUEFS0042592","Angiospermae","Myrtales","Mart.",NA,"Ca. 105 km W de Correntina na BR 349 em direção a BR 020.","HUEFS0042592","-45.452222","-13.627778","Correntina","765","765","45W27'8''","13S37'40''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"219","2019-10-07 09:36:02-03","UEFS","HUEFS","43805","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Queiroz, L.P.de","6055","2000","02","15",NA,"Brasil","Bahia",NA,NA,"Cerrado com estrato arbóreo denso sobre solo arneoso.","HUEFS0043805","Angiospermae","Myrtales","Mart.","F.França","ca. 43 km W de Santa Maria da Vitória na estrada para Correntina.","HUEFS0043805","-44.581667","-13.386667","Correntina","610","610","44W34'54''","13S23'12''","2004","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"220","2019-10-07 09:36:02-03","UEFS","HUEFS","46097","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Simon, M.F.","268","1999","02","21",NA,"Brasil","Bahia",NA,NA,"Cerrado s.s. sob latossolo profundo.","HUEFS0046097","Angiospermae","Myrtales","Mart.","F.França","Estrada Correntina - Posse.","HUEFS0046097","-45.783333","-13.6575","Correntina","800","800","45W47'0''","13S39'27''","2004","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"221","2019-10-07 09:36:02-03","UEFS","HUEFS","56301","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Mendonça, R.C.","4425","2001","07","06",NA,"Brasil","Bahia",NA,NA,"Carrasco.","HUEFS0056301","Angiospermae","Myrtales","Mart.","F.França","Fazenda Trijunção. Área da antiga Fazenda Santa Luzia, estrada que dá acesso a Fazenda Olhos D'Água.","HUEFS0056301","-45.872222","-14.890556",NA,"830","830","45W52'20''","14S53'26''","2004","02",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"222","2019-10-07 09:36:02-03","UEFS","HUEFS","79516","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa-Lima, J.L.","2087","2015","01","29",NA,"Brasil","Pernambuco",NA,NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0079516","Angiospermae","Myrtales","Mart.",NA,"Serra próxima ao cruzamento da Ferrovia Transnordestina com o Canal de Integração do Rio São Francisco, ca. de 4 Km ao N da sede municipal de Salgueiro, margem esquerda da rodovia BR-116 sentido Salgueiro-Penaforte","HUEFS0079516","-39.145556","-8.033611","Salgueiro","636","636","39W8'44''","8S2'1''",NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"223","2019-10-07 09:36:02-03","UEFS","HUEFS","17800","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","França, F.","768","1992","08","08",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0017800","Angiospermae","Myrtales","Mart.",NA,NA,"HUEFS0017800","-44.6366996765137","-13.3432998657227","Correntina",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"182507","auto",NA,NA,NA
"224","2019-10-07 09:36:02-03","UEFS","HUEFS","51858","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paschoaletti, L.F.G.","SE3","2000","06","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0051858","Angiospermae","Myrtales","Mart.",NA,NA,"HUEFS0051858","-41.7703018188477","-12.4186000823975","Seabra",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"57155","auto",NA,NA,NA
"225","2019-10-07 09:36:02-03","UEFS","HUEFS","51846","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Paschoaletti, L.F.G.","SE8","2000","06","23",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0051846","Angiospermae","Myrtales","Mart.",NA,NA,"HUEFS0051846","-41.7703018188477","-12.4186000823975","Seabra",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"57155","auto",NA,NA,NA
"226","2019-10-07 09:36:02-03","UEFS","HUEFS","16625","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Cordeiro, J.","1110","1993","10","21",NA,"Brasil","Paraná",NA,NA,NA,"HUEFS0016625","Angiospermae","Myrtales","Mart.",NA,NA,"HUEFS0016625","-50.4136009216309","-24.5093994140625","Tibagi",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,"56988","auto",NA,NA,NA
"227","2016-03-28 11:40:33-03","F","FMNH-SEEDPLANTS","V0325789F","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325789F","Spermatophyta",NA,NA,NA,NA,"V0325789F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"228","2016-03-28 11:40:32-03","F","FMNH-SEEDPLANTS","V0325787F","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325787F","Spermatophyta",NA,NA,NA,NA,"V0325787F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"229","2016-03-28 11:40:33-03","F","FMNH-SEEDPLANTS","V0325788F","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325788F","Spermatophyta",NA,NA,NA,NA,"V0325788F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"230","2016-03-28 11:40:33-03","F","FMNH-SEEDPLANTS","V0325790F","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"V0325790F","Spermatophyta",NA,NA,NA,NA,"V0325790F_01","-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"231","2019-06-11 13:08:30-03","F","FMNH-SEEDPLANTS","V0389970F","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","H. S. Irwin","21080","1968","3","13","South America","Brazil","Goiás",NA,NA,NA,"V0389970F","Spermatophyta",NA,NA,"RRC ID Flag",NA,"V0389970F_01 V0389970F_02","-48","-12",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"21080",NA,NA
"232","2019-01-25 15:37:32-02","IAC","IAC","21300","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","J.C. Medina","s/nº","1965","09","15",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart.","J.R. Mattos (1)","estrada Itu a Cabreúva",NA,"-47.2992","-23.2642","Itu",NA,NA,"-47.2992","-23.2642","1970","06","15",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-01-25 15:37:32-02","IAC","IAC","21355","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","H.M. Souza","s/nº","1970","10","13",NA,"Brasil","São Paulo",NA,NA,"ex Dema",NA,NA,NA,"Mart.","H.F. Leitão Filho","nativa na Estação Experamental de Jundiaí",NA,"-46.8842","-23.1864","Jundiaí",NA,NA,"-46.8842","-23.1864","1970","10","21",NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-01-25 15:37:32-02","IAC","IAC","40796","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","F.C. Hoehne","s/nº","1933","10","04",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart.","F.C. Hoehne","Serra do Japy",NA,"-47.1328","-23.3075","Cabreúva",NA,NA,"-47.1328","-23.3075","1933","10","04",NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-01-25 15:37:32-02","IAC","IAC","42494","S","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","M. Kuhlmann","1305","1945","01","25",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"Mart.","M. Kuhlmann","Guareí, Fazenda Cachoeira",NA,"-48.2578","-23.1022","Bofete",NA,NA,"-48.2578","-23.1022","1945","01","25",NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-07-23 12:24:33-03","CEPLAC","CEPEC","104241","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","L. P. de Queiroz","6055","2000","02","15",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"F. França","Ca. 43Km W de Sta. Maria da Vitória, na estrada para Correntina.",NA,"-44.581667","-13.386667","CORRENTINA",NA,NA,"44W34'54","13S23'12",NA,NA,NA,NA,NA,"25/04/2013",NA,NA,NA,NA,NA
"237","2020-07-23 12:24:33-03","CEPLAC","CEPEC","107688","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","S. dos S. Lima","29","1999","03","30",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"F. França","Extremo Sul. Mata-cara-branca. Projeto CEDRO.",NA,"-39.016667","-16.266667","SANTA CRUZ CABRÁLIA",NA,NA,"39W1'","16S16'",NA,NA,NA,NA,NA,"25/04/2013",NA,NA,NA,NA,NA
"238","2020-07-23 12:24:33-03","CEPLAC","CEPEC","76373","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","L. P. de Queiroz","3805","1996","10","29",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"F. França","6Km ao N do Capao (Caete-Acu), na estrada p/ Palmeiras.",NA,"-41.5","-12.533333","palmeiras",NA,NA,"41W30'","12S32'",NA,NA,NA,NA,NA,"30/03/1999",NA,NA,NA,NA,NA
"239","2020-07-23 12:24:33-03","CEPLAC","CEPEC","104543","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","M. T. S. Stradmann","1015","1998","11","07",NA,"Brasil","Bahia",NA,NA,"<ll>dwc_commonname:</ll> Anjiquinho",NA,NA,NA,NA,"M. L. Guedes","Chapada Diamantina. Fazenda Caraíbas.",NA,"-41.3708000183105","-13.0052995681763","MUCUGÊ",NA,NA,"41W24'85","13S8'98",NA,NA,NA,NA,NA,"30/03/2005","52493","auto",NA,NA,NA
"240","2020-07-23 12:24:33-03","CEPLAC","CEPEC","83541","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","G. P. Lewis",NA,"1979","07","21",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,"F. França","Estrada Mucugê/Andaraí.",NA,"-41.3708000183105","-13.0052995681763","MUCUGÊ",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998","52493","auto",NA,NA,NA
"241","2020-11-19 14:06:35-03","Unimontes","MCMG","4618","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Mart",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-11-19 14:06:35-03","Unimontes","MCMG","4349","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor",NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"Mart.",NA,"Lagoa do Cajueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-11-19 14:06:35-03","Unimontes","MCMG","2276","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Costa, F.M. | Mota, G.S. | Silva, D.L. | Silva, W.A. |","74",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"Area do lado esquerdo ao entrar no ICA",NA,NA,NA,"Mart.","Santos, R.M.","Instituto de Ciências Agrarias (ICA) UFMGReserva Legal",NA,"-43.8616981506348","-16.7350006103516","Montes Claros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA
"244","2020-09-22 13:49:08-03","USP","SPFW","1177","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Reitz ;Klein","5610","1957","11","08",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,"Mart.","F.A. Stafleu 1958",NA,NA,"-48.6380996704102","-26.2432994842529","São Francisco do Sul","20","20",NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA
"245","2020-11-05 13:54:00-03","UNIRIO","HUNI","2527","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","A.E. Ramos; A.C.A. Soares; M.R. da Silva; M. Oliveira; R.F. do Rosário","2247","2010","09",NA,NA,"Brasil","Distrito Federal",NA,NA,"Material doado pelo HEPH. Árvore com frutos secos e pretos. Habitat: Cerrado rupestre Habito: Árvore","HUNI00002527",NA,NA,"Mart.","A.E. Ramos","Núcleo Rural Fazenda Larga. FL 61. Planaltina, Região Administrativa do Distrito Federal.",NA,"-47.453611","-15.531389","Brasília","960","960","47º27'13''W","15º31'53''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-12 17:02:16-03","UEL","FUEL","55405","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Silva, JM; Bayeri, I; Noguchi, G","9545","2016","10","29",NA,"Brasil","Paraná",NA,NA,NA,"FUEL055405","Tracheophyta","Myrtales","Mart.","Brotto, ML","Fazenda Marumbi, PCH Rio Iapó, em margem de rio",NA,"-50.12","-24.737222","Castro","980","980","-50.12","-24.737222","2016","11","22",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 15:11:43-03","UnB","UB","162422","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Maria, J","119","1969","10","21","Southern America","Brasil","Minas Gerais",NA,NA,"Planta de flores alvas pequenas, árvore de formação baixa porém primária.",NA,"Dicotyledoneae",NA,"Mart.","Heringer, EP","Vale do Rio Santo Antonio.",NA,NA,NA,NA,NA,NA,NA,NA,"1974","10","25",NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-01 15:11:43-03","UnB","UB","162423","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Fonseca, ML; Oliveira, FCA; Cardoso, E","5434","2004","05","26","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto heliófilo ca. 1,70m altura; folhas cartáceas; frutos imaturos verde arroxeados.; Solo arenoso. Relevo levemente ondulado. Vegetação carrasco.",NA,"Dicotyledoneae",NA,"Mart.","Fonseca, ML","RPPN Arara Vermelha - Estrada para Chapada Gaúcha. Local próximo à porteira de entrada.",NA,"-45.48467","-15.26416","Arinos","820","820","-45.48467","-15.26416","2004","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-01 15:11:43-03","UnB","UB","2627","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Viollati, LG; Machado, JWB; Eira, MTS","216","1991","03","03","Southern America","Brasil","Bahia",NA,NA,"Coordenadas entre 45°45'-46°15' e 13°-14°. Com frutos verdes e abertos.; Arbusto 2m; Escrube linha 10.",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Fazenda Jatobá",NA,"-44.6366996765137","-13.3432998657227","Correntina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA
"250","2019-11-01 15:11:43-03","UnB","UB","162419","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Hatschbach, G","39951","1977","05","27","Southern America","Brasil","Paraná ",NA,NA,"Árvore 8m.; Entre a mata de galeria e o cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Yamamoto, K","Rio Itararé.",NA,"-49.4636001586914","-24.1128005981445","Sengés",NA,NA,NA,NA,"1979",NA,NA,NA,NA,NA,"55682","auto",NA,NA,NA
"251","2019-11-01 15:11:43-03","UnB","UB","108698","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Proença, CEB; Munhoz, CBR; Fagg, JMF; Fagg, CW; Castro, AJ","3252","2007","07","20","Southern America","Brasil","Piauí",NA,NA,"Árvore. Fruto imaturo verde.; Cerrado aberto sobre afloramento rochoso com Combretum e Piptadenia moniiliformis.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB",NA,NA,"-42.1685981750488","-4.82777976989746","Campo Maior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41673","auto",NA,NA,NA
"252","2019-11-01 15:11:43-03","UnB","UB","162420","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Ratter, JA; et al.","8287","2000","08","07","Southern America","Brasil","Minas Gerais",NA,NA,"Wide-crowned, multi-trunked shrub, 4m tall. Trunks branching in a deliquescent fashion. Thickest trunk 12 cm dbh, with pale grey bark flaking in short irregular scales. Plant swarming with small ants.; Low campo cerrado on brownish sandy soil.",NA,"Dicotyledoneae",NA,"Mart.",NA,"Fazenda Trijunção, close to the Capela de São Francisco.",NA,"-46.02","-14.52","Formoso",NA,NA,"-46.02","-14.52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 15:11:43-03","UnB","UB","213490","PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Lemos, HL","52","2012","01","25","Southern America","Brasil","Tocantins",NA,NA,"Árvore 6m de altura com frutos vinho escuro; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Mart.",NA,"Morro do limpão",NA,"-48.279414","-10.178489","Palmas",NA,NA,"-48.279414","-10.178489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-01 15:11:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Araújo, JF","IFN-9895331.1","2017","09","01","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-989. Subunidade 1. Subparcela 1. Indivíduo 1. F8; Arbusto; 1,8m. Base do caule reta; Cerrado denso em regeneração, presença de pouca serrapilheira, solo areno-argiloso","UB0124102","Dicotyledoneae",NA,"Mart.","Bijos, NR; Oliveira, R",NA,"UB0124102","-45.9","-13.5","Correntina",NA,NA,"-45.9","-13.5","2018","10","02",NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-01 15:11:43-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Callisthene","minor","Callisthene minor","Neto, O","IFN-3489221.1","2017","12","16","Southern America","Brasil","Bahia",NA,NA,"Conglomerado BA-348. Subunidade 1. Subparcela 1. Indivíduo 1-RN. F8; Arbusto, altura 1,80m. Base reta. Casca de cor externa cinza, cor interna amarela, fina, áspera; Solo argiloso. Cerrado arbustivo","UB0125347","Dicotyledoneae",NA,"Mart.","Faria, JEQ",NA,"UB0125347","-45.72","-10.979722","Formosa do Rio Preto",NA,NA,"-45.72","-10.979722","2018","06","04",NA,NA,NA,NA,NA,NA,NA,NA
