"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","relatedCatalogItem","sex"
"826","2019-05-06 11:58:59-03","UFU","HUFU","51077","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Ferrucci, M.S.","Hatschbach, G.; Hatschbach, M. & Barbosa, E.","76323","2003","10","14",NA,"Brasil","Mato Grosso do Sul","Miranda","Fazenda Lagoão Fechado","-56.3782997131348","-20.2406005859375",NA,NA,NA,"Árvore, ca. 4 m. Flor creme.; Cerado.","HUFU00015521","HUFU00015521",NA,"92112","auto",NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-05-06 11:58:59-03","UFU","HUFU","6155","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Araújo, G.M.; et al.","s.n.","1994","08","27",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda Buriti","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore ca. de 6 m. Corola creme.; Mata decídua.","HUFU00015519","HUFU00015519",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-05-06 11:58:59-03","UFU","HUFU","2665","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Araújo, G.M.","797","1991","05","19",NA,"Brasil","Minas Gerais","Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 8 m.; Mata mesófila.","HUFU00015526","HUFU00015526",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-05-06 11:58:59-03","UFU","HUFU","55328","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Oliveira, R.S.; Alcântara, S.; Lobo, G.A.; Vasconcelos, A.R.; Machado, A.I.M.R.; et al.","20","2009","05","30",NA,"Brasil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,"Árvore ca. de 8 m. Frutos marrons.; Mata estacional semi decidual em regeneração.","HUFU00015524","HUFU00015524",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2020-09-23 12:35:20-03","UFSC","FLOR","48585","PreservedSpecimen","Plantae",NA,"Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Tschá, M.C.","Pordeus, R.B.","s.n.","1997","12","20",NA,"Brasil","Pernambuco","Recife","Jardim Botânico do Curado.","-34.8810997009277","-8.05389022827148",NA,NA,NA,"árvore com caule amarronzado; folhas discolor, verde visto adaxialmente, flores com senescência amarelo-amarronzada, Fruto Imaturo, verde","FLOR0048585",NA,NA,"18865","auto",NA,NA,"2000","02",NA,NA,NA,NA,NA,NA,NA,NA
"831","2021-03-05 18:39:18-03","UFMT","UFMT","21850","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Mig.; Lan","s.n.","1998","11","20",NA,"Brasil","Mato Grosso","Santo Antônio de Leverger","Loteamento Peixinho.",NA,NA,NA,NA,NA,"Material estéril.; Subarbusto de 3 metros de altura.; Cerrado. Solo argilo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2018-11-12 13:14:39-02","UFMT","UFMT","43815","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Verly, O.M.","Verly, O.M.; Viana, M.F.V.","50","2018","08","14",NA,"Brasil","Mato Grosso","Cáceres","Horto Florestal Prof.ª Michelle Carmelinda Pegorini Bordini, IFMT Campus Cáceres #?# Prof. Olegário Baldo","-57.695544","-16.131908",NA,NA,NA,"NEURODENDRO #?# Sistema Inteligente de Identificação de Espécies Florestais do Pantanal Matogrossense; Cerradão, relevo plano, com formação de dossel esparso",NA,NA,NA,NA,NA,"-57.695544","-16.131908","2018","09","14",NA,NA,NA,NA,NA,NA,NA
"833","2021-03-05 18:39:18-03","UFMT","UFMT","31992","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Nave, A.G.; Lopes, R.F.","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Bertani, D.F.","2174","1997","09","15",NA,"Brasil","Mato Grosso","Pontes e Lacerda","Estrada na Mineradora Santa Elina.","-59.867222","-14.490833",NA,NA,NA,"Arbóreo. altura de 8m e com flor branca com estames amarelos e fruto imaturo verde.; Savana arbórea aberta. Beira da estrada antropizado.",NA,NA,NA,NA,NA,"-59.867222","-14.490833","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2021-03-05 18:39:18-03","UFMT","UFMT","31994","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Maia, B.","Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.; Zanella, J.","1581","1997","03","19",NA,"Brasil","Mato Grosso","Barra do Garças","Distrito de Indianópolis, Fazenda Brasil (caminho para Fazenda Vale Verde).","-52.351667","-15.000278",NA,NA,NA,"Árvore de 4m, frutos marrons, velhos.; Contato Floresta Estacional Semidecidual/Savana Parque Florestada(cerradão). Borda de Floresta Secundária. Relevo Plano.",NA,NA,NA,NA,NA,"-52.351667","-15.000278","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2021-03-05 18:39:18-03","UFMT","UFMT","24465","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Costa, S.C.; Ferreira, H.","149","2001","10","29",NA,"Brasil","Mato Grosso",NA,"Pirizal Poconé - cordilheira.",NA,NA,NA,NA,NA,"Árvore.; Solo arenoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2021-03-05 18:39:18-03","UFMT","UFMT","31993","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Nave, A.G.; Lopes, R.F.","Nave, A.G.; Dario, F.R.; Lopes, R.F.; Bertani, D.F.","2054","1997","09","11",NA,"Brasil","Mato Grosso","Pontes e Lacerda","Estrada na Mineradora Santa Elina.","-59.779167","-14.516667",NA,NA,NA,"Arbóreo, altura de 3m e com fruto seco marrom, flor branca, estames amarelos.; Savana arbórea aberta. Beira da estrada antropizado.",NA,NA,NA,NA,NA,"-59.779167","-14.516667","1998",NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2021-03-05 18:39:18-03","UFMT","UFMT","16338","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Amorim Neto, L.","Macedo, M.; Somavilla, N.; Silva, A.","5531","1997","08","30",NA,"Brasil","Mato Grosso","Barra do Garças","Arredores do campus UFMT.","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Árvore +/- 5m de altura, folhas simples coriácea, flores alvas, frutos marrom imaturo.",NA,NA,NA,"123012","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2021-03-05 18:39:18-03","UFMT","UFMT","16339","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Amorim Neto, L.","Macedo, M.; Ferreira, A.; Somavilla, N.","5532","1997","06","23",NA,"Brasil","Mato Grosso","Barra do Garças","Arredores do Campus UFMT.","-52.2566986083984","-15.8900003433228",NA,NA,NA,"Árvore +/- 5m de altura, folhas alternas pilosas, botões florais com flores alvas aromáticas.; Cerrado; solo pedregoso.",NA,NA,NA,"123012","auto",NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2021-03-05 18:39:18-03","UFMT","UFMT","12858","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Ecol. Vegetal-Polo","1083","1984","10","22",NA,"Brasil","Mato Grosso","Cáceres","Distrito de Vila Nova, Faz. do Sr. Aparecido.","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Árvore ca. de 7m com folhas e frutos. Perímetro ca. de 66cm.",NA,NA,NA,"172193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2021-03-05 18:39:18-03","UFMT","UFMT","36097","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Cabral, C.D.O.","Carniello, M.A.; Santos-Silva, R.; Pedroga, J.A.; Cabral, C.D.O.; Ramos, O.F.","3","2003","08",NA,NA,"Brasil","Mato Grosso","Cáceres","Porto Limão, BR 070.","-57.6789016723633","-16.0706005096436",NA,NA,NA,"Arbóreo.; Cerrado perturbado com curtos períodos de algamento.",NA,NA,NA,"172193","auto",NA,NA,"2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"841","2021-03-05 18:39:18-03","UFMT","UFMT","25187","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Macedo, M.; Gonçalves, E.; et al.","7730","2001","12","05",NA,"Brasil","Mato Grosso","Chapada dos Guimarães","APM Manso.","-55.749698638916","-15.460599899292",NA,NA,NA,"Árvore. Folhas alternas, frutos maduros e imaturos esverdeados.; Cerrado. Solo arenoso.",NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2021-03-05 18:39:18-03","UFMT","UFMT","10311","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Guarim Neto, G.","Guarim Neto, G.; et al.","193","1979","08","23",NA,"Brasil","Mato Grosso","Cuiabá","Avenida Beira Rio, próximo à saída para Coxipó da Ponte.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Material coletado para Atlas Palinológico; Árvore de ca. 6m de altura, folhas coriáceas, serrilhadas. Flores alvo-amareladas, botões florais presentes.",NA,NA,NA,"74875","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2021-03-05 18:39:18-03","UFMT","UFMT","31120","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Antônio.; Janaína.","01","2004","06","03",NA,"Brasil","Mato Grosso","Cuiabá","Campus da UFMT.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore 6metros, flores brancas.; Cerrado. Solo pedregoso",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2021-03-05 18:39:18-03","UFMT","UFMT","18942","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Somavilla, N.; Loureiro, R.; Lopes, I.","s.n.","1997","10","08",NA,"Brasil","Mato Grosso","Cuiabá","Campus UFMT.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore de mais ou menos 8m. Frutos verdes, imaturos e folhas alternadas. Tronco rugoso.; Solo argilo-arenoso.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2021-03-05 18:39:18-03","UFMT","UFMT","18951","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Somavilla, N.; Loureiro, R.; Lopes, I.","s.n.","1997","10","21",NA,"Brasil","Mato Grosso","Cuiabá","Campus UFMT.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore de 7m. Folhas alternadas, frutos maduros deiscentes, amarronzados).; Solo argilo arenoso.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2021-03-05 18:39:18-03","UFMT","UFMT","18446","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Amorim Neto, L.","Cruz, S.; Santos, E.","s.n.","1998","09","30",NA,"Brasil","Mato Grosso","Cuiabá","Rio dos Peixes.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore aproximadamente 6m. Com frutos.; Terreno cascalhento. Cerrado.",NA,NA,NA,"74875","auto",NA,NA,"2007","11","22",NA,NA,NA,NA,NA,NA,NA
"847","2021-03-05 18:39:18-03","UFMT","UFMT","18099","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Lopes, I.; Cruz, S.","s.n.","1998","07","17",NA,"Brasil","Mato Grosso","Cuiabá","Rio dos Peixes.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore.; Cerradão; solo rochoso.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2021-03-05 18:39:18-03","UFMT","UFMT","22248","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Macedo, M.","s.n.","1998","11","18",NA,"Brasil","Mato Grosso","Cuiabá","Rio dos Peixes.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore 3m. Inflorescência alvo-amarelada.; Solo pedregoso.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2021-03-05 18:39:18-03","UFMT","UFMT","10309","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Cristina; Romildo; Sidnéa","s.n.","1986","10","03",NA,"Brasil","Mato Grosso","Cuiabá","Rod. Cuiabá - Chapada dos Guimarães.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Árvore alta com folhas grandes e de margem serrilhada com flores brancas, frutos capsular, pentacular.; Cerrado.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"850","2021-03-05 18:39:18-03","UFMT","UFMT","20199","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Rodrigues, S.","113","1998","08",NA,NA,"Brasil","Mato Grosso","Cuiabá","UHE Manso.","-56.0966987609863","-15.5960998535156",NA,NA,NA,"Arbóreo, flor branca e fruto verde.; Cerrado; solo arenoso.",NA,NA,NA,"74875","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"851","2021-03-05 18:39:18-03","UFMT","UFMT","18299","S","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Costa, C.P.","s.n.","2006","12","20",NA,"Brasil","Mato Grosso","Poconé","Pirizal.","-56.6227989196777","-16.2567005157471",NA,NA,NA,"Árvore, frutos maduros verde-musgo.; Cordilheira. Solo arenoso.",NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"852","2021-03-04 15:44:51-03","IF","SPSF","41364","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","M.S.Ferrucci","G.Hatschbach & M.Hatschbach & E.Barbosa","76323","2003","10","14","América do Sul","Brasil","MS","Miranda","fazenda Lagoão Fechado","-56.3782997131348","-20.2406005859375",NA,NA,NA,"COLETA: Cerrado.&nf;Árvore 4m altura; flor creme.;",NA,NA,NA,"92112","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"853","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Spruce, R","4880",NA,NA,NA,"Southern America","Peru",NA,NA,"prope Tarapoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"D'Orbigny","s.n.",NA,NA,NA,"Southern America","Bolivia",NA,NA,"in Chiquitos Boliviae.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Ruiz, H","s.n.",NA,NA,NA,"Southern America","Peru",NA,NA,"Chinchao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2017-09-11 16:27:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Claussen, P","135",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Gardner, G","1497","1838",NA,NA,"Southern America","Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Glaziou, AFM","10338",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Pohl, JBE","216",NA,NA,NA,"Southern America","Brazil",NA,NA,"locis haud accuratius addictis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo",NA,"in prov. S.Paulo prope Ytú et Pendamonhonhaba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"in provinci Minas Geraes in ascensu montis Itacolumi de Mariana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Burchell, WJ","5420","1827","08","28","Southern America","Brazil","São Paulo",NA,"Retiro to Servo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2017-09-11 16:27:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Riedel, L","1096",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Cuiabá","Cuiabá","-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-56.083333","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Gardner, G","2490",NA,NA,NA,"Southern America","Brazil","Piauí",NA,NA,NA,NA,NA,NA,NA,"Habitat inter frutices ad fluvios, inter sepes et in collibus apricis in provincia Brasiliae Piauhy meridionalis.; HABITAT: Habitat inter frutices ad fluvios, inter sepes et in collibus apricis in provincia Brasiliae Piauhy meridionalis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"865","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Southern America","Brazil","Espírito Santo",NA,"prope Cabo Frio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"866","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Weddell, HA","2825",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"ad Serra d'Amaro Leité.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"867","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil","Minas Gerais",NA,"inter Estroite et Antapadre ad Rio Jequetinhonha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Burchell, WJ","8138",NA,NA,NA,"Southern America","Brazil","Goiás",NA,"Rio Palma to Conceição","-47.266667","-12.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.266667","-12.233333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"869","2017-09-11 17:10:37-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.",NA,"Regnell, AF","289",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Uberaba",NA,"-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"870","2021-02-08 12:43:21-03","UFRGS","ICN","122820","S","Plantae","Dicotyledon",NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.","Libério Amorim Neto","Silveira, AL","51","2001","10","25","América do Sul","Brasil","RO","Alta Floresta d'Oeste",NA,"-61.9542007446289","-11.9680995941162","260","260",NA,"Árvore com 6,0m, estípulas nas folhas jovens, inflorescências terminais ou axilares, em cerrado.",NA,NA,NA,"144193","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2021-03-03 22:00:02-03","FLAS","FLAS","189190","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Luehea","paniculata","Luehea paniculata","Mart.",NA,"J. Richard Abbott","16389",NA,NA,NA,NA,"Bolivia","Santa Cruz","Ñuflo de Chavez",NA,NA,NA,NA,NA,"Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2020-03-04 16:05:01-03","UNESP-IS","HISA","5496","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P et al","1459","1995","08","07",NA,"Brasil","São Paulo","Guaraçaí","Fazenda Aroeiral","-51.200278","-21.020556",NA,NA,NA,"Reserva do INCRA.Cerrado com bastante Machaerium e ipê amarelo.Àrvore, ca 6m, flor branca esverdeada, ferrugínea por dentro.",NA,NA,NA,NA,NA,"51W12'01","21S01'14","1995","08","07","Magnoliopsida",NA,NA,NA,NA,NA,NA
"873","2020-03-04 16:05:01-03","UNESP-IS","HISA","1010","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Tiritan,O&Paiva,M","185","1990","10","11",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 7m, flores brancas.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1990","10","27","Magnoliopsida",NA,NA,NA,NA,NA,NA
"874","2020-03-04 16:05:01-03","UNESP-IS","HISA","10174","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Santos,J","Menandro,C.H.S","02","2004","07","13",NA,"Brasil","São Paulo","Turiúba","Fazenda Cachoeirinha","-50.100278","-20.930556",NA,NA,NA,"Floresta.Árvore, ca 4m, flor bege.",NA,NA,NA,NA,NA,"50W06'01","20S55'50","2004","12","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"875","2020-03-04 16:05:01-03","UNESP-IS","HISA","571","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Noronha,M.R.P","619 a","1986","06","05",NA,"Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,"Cerradão.Árvore, ca 6m, flores brancas.Nome vulgar: açoita cavalo.",NA,NA,NA,NA,NA,"51w24'38''","20s23'40''","1991","10",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"876","2020-03-04 16:05:01-03","UNESP-IS","HISA","2821","PreservedSpecimen","Plantae","Magnoliophyta","Malvales","Malvaceae","Luehea","paniculata","Luehea paniculata","Mart. & Zucc.","Noronha,M.R.P","Caliente,A.D","311","1993","05","13",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,NA,NA,"Cerrado.Arbusto, ca 1,80m, tronco 2cm, presença de botões, frequente.",NA,NA,NA,"150618","auto",NA,NA,"1993","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
