"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"261","2021-01-26 13:53:15-03","IMA","MAC","37462","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Microdesmia","rigida","Microdesmia rigida","(Benth.) Sothers et Prance","Chagas-Mota","2311","2009","03","01",NA,"Brasil","Alagoas","Fazenda Aniceto.",NA,NA,NA,"Árvore ca. 8 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037462",NA,"F.Gomes-Silva","Viçosa","-36.240828","-9.371389",NA,"2018","08","15","-36.240828","-9.371389",NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-04 10:27:02-03","UFRPE","HST","683","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","S.Tavares","683","1961","07","19",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,NA,"Árvore muito frondosa, tronco ramificando-se próximo ao solo.Cerca de 10m alt. por 0,80m de diâmetro na base. Folhas coriáceas, ásperas. Flores ainda em botão alvas.","HST000683",NA,"Lyman B.Smith","Margem do rio Açu",NA,NA,NA,"1962","09","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-04 10:27:02-03","UFRPE","HST","16627","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","S.Batista; E. Carla (indivíduo 246)","25","2008","01","04",NA,"Brasil","Pernambuco","campus da UFRPE",NA,NA,NA,"Árvore ca. 8-9 m alt.; caule marrom esbranquiçado; folhas crassa; flores com cálice e corola branco #?# amarelados; frutos imaturos verdes.","HST016627",NA,"R.G.Barbosa-Silva","Recife","-34.8810997009277","-8.05389022827148",NA,"2017","11","30",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"264","2021-02-04 10:27:02-03","UFRPE","HST","1744","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","J.S.Sobrinho","80","1965","08","13",NA,"Brasil","Rio Grande do Norte","Fazenda São José",NA,NA,NA,"Árvore de grande porte. Flores resumidíssimas, pétalas alvas, sem perfume. Frutos sêcos indeiscentes. Semente oleaginosa.","HST001744",NA,"S.Tavares","Jucurutú","-37.0203018188477","-6.03388977050781",NA,"1966","04","20",NA,NA,NA,"24072","auto",NA,NA,NA,NA,NA
"265","2021-03-01 11:54:44-03","UFPE","UFP","62587","PreservedSpecimen","Plantae",NA,"Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth","Lucena, MFA; Córdula, B; Pinheiro, K; Melo, Y","1623","2006","10","04",NA,"Brasil","Pernambuco",NA,"388","388",NA,"Árvore ca. 12 m alt; folhas coriáceas; frutos imaturos verdes.","UFP062587",NA,"Silva, JS","Mirandiba","-38.536667","-8.231667",NA,"2007",NA,NA,"-38.536667","-8.231667",NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-08-02 10:21:15-03","CPATSA","HTSA","7051","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pimentel, L.B.","1276","2014","08","18",NA,"Brasil","Ceará","sítio caiçara, Às margens do rio com o mesmo nome.",NA,NA,NA,"Árvore, ca 8 m de altura, flores cor creme, frutos em inicio de desenvolvimento de cor verde, folhas dicolor com face abaxial mais clara.; Caatinga",NA,NA,"Pimentel, L.B.","Missão Velha","-39.118611","-7.368611",NA,"2014","08","28","-39.118611","-7.368611",NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-08-02 10:21:15-03","CPATSA","HTSA","7091","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pimentel, L.B.","1323","2014","08","20",NA,"Brasil","Ceará","Sítio Santa Helena",NA,NA,NA,"Árvore, ca. 10 m altura, flores cor creme.; Caatinga",NA,NA,"Pimentel, L.B.","Aurora","-39.118611","-7.1425",NA,"2014","09","02","-39.118611","-7.1425",NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-08-02 10:21:15-03","CPATSA","HTSA","7092","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.","662","2014","07","09",NA,"Brasil","Ceará","Boqueirão de Lavras, Propriedade do Sr. Bosco.",NA,NA,NA,"Trepadeira volúvel. Folhas membranáceas, glaucas. Flores com corola azulada.; Caatinga",NA,NA,"Fontana, A.P.","Lavras da Mangabeira","-39.583333","-7.166667",NA,"2014","07","09","-39.583333","-7.166667",NA,NA,NA,NA,NA,NA,NA,NA
"269","2019-08-02 10:21:15-03","CPATSA","HTSA","7093","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.","691","2014","07","10",NA,"Brasil","Ceará","Estrada para Quitaurus, Córrego.",NA,NA,NA,"Árvore, ca. 6m. Botões verdes.; Caatinga",NA,NA,"Fontana, A.P.","Lavras da Mangabeira","-39.083333","-7.5",NA,"2014","07","10","-39.083333","-7.5",NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-08-02 10:21:15-03","CPATSA","HTSA","7050","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Costa-Lima, J.L.; Sena, F.M.S.; Oliveira, J.S.","1746","2014","09","24",NA,"Brasil","Paraíba","Localidade Olho D'Água, na estrada de acesso ao município de Carrapateira.",NA,NA,NA,"Arborescente, ca. 10 m alt., em rochas nas margens do córrego seco. Folhas coriáceas, discolores, face superior verde-escura, inferior verde-clara a verde cinérea. Flores com cálice e estames amarelados, intensamente visitadas por trigona spinipes (A",NA,NA,"Costa-Lima, J.L.","Carrapateira","-38.5","-7.6425",NA,"2014","09","24","-38.5","-7.6425",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-03-11 09:56:12-03","CPATSA","HTSA","8033","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lima, L.F.; Santos, J.M. dos","1182","2018","08","01",NA,"Brasil","Paraíba","Próximo ao MO2","407","407",NA,"Planta arbórea, ca. de 8m de altura, flores alvas, frutos no inicio do desenvolvimento, esverdeados.; caatinga",NA,NA,"Lima, L.F.","São José de Piranhas","-38.343056","-6.581667",NA,"2018","10","01","-38.343056","-6.581667",NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-08-02 10:21:15-03","CPATSA","HTSA","7052","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.; Batista, V.A.; Souza, E.A.","718","2014","07","09",NA,"Brasil","Ceará","Sítio Garra",NA,NA,NA,"Árvore, ca. 8m. Botões verdes.; Caatinga",NA,NA,"Fontana, A.P.","Lavras da Mangabeira","-39.451944","-7.416667",NA,"2014","07","09","-39.451944","-7.416667",NA,NA,NA,NA,NA,NA,NA,NA
"273","2019-08-02 10:21:15-03","CPATSA","HTSA","7049","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.; Sena, F.M.S.","2011","2014","11","26",NA,"Brasil","Paraíba","Rio do Peixe",NA,NA,NA,"Árvore, ca. 10m. Frutos pêndulos imaturos verdes.; Caatinga",NA,NA,"Fontana, A.P.","São João do Rio do Peixe","-38.701944","-7.225833",NA,"2014","11","26","-38.701944","-7.225833",NA,NA,NA,NA,NA,NA,NA,NA
"274","2019-07-31 14:32:21-03","CPATSA","HTSA","4158","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lützelburg, P. von","s.n.",NA,NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,"Material sem dados de coleta sobre a planta.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2019-08-02 10:21:15-03","CPATSA","HTSA","7048","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pimentel, L.B.","1276","2014","08","18",NA,"Brasil","Ceará","sítio caiçara, Às margens do rio com o mesmo nome.",NA,NA,NA,"Árvore, ca. 8m de altura, flores cor creme, frutos em inicio de desenvolvimento de cor verde, folhas dicolor com a face abaxial mais clara.; Caatinga",NA,NA,"Pimentel, L.B.","Missão Velha","-39.118611","-7.368611",NA,"2014","08","28","-39.118611","-7.368611",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","1699597","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","P. von Luetzelburg","26642",NA,NA,NA,"South America - Neotropics","Brazil","Paraíba","São Gonçalo",NA,NA,NA,NA,"US01352946","US01352946_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"277","2020-09-12 05:00:02-03","US","US","2577441","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","S. Tavares","683","1961","7","19","South America - Neotropics","Brazil","Rio Grande do Norte","À margem do rio Açu",NA,NA,NA,NA,"US01352939","US01352939_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"278","2020-09-12 05:00:02-03","US","US","3297078","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","P. von Luetzelburg","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Paraíba","São Gonçalo",NA,NA,NA,NA,"US01352945","US01352945_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"279","2020-09-12 05:00:02-03","US","US","1066625","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","G. Gardner","1592","1858","8",NA,"South America - Neotropics","Brazil","Ceará",NA,NA,NA,NA,NA,"US00130855","US00130855_01",NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"280","2020-09-12 05:00:02-03","US","US","3207551","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","P. von Luetzelburg","s.n.",NA,NA,NA,"South America - Neotropics","Brazil","Paraíba","[Icó]",NA,NA,NA,NA,"US01352947","US01352947_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"281","2020-09-12 05:00:02-03","US","US","1741071","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","V. Virgiliis","s.n.","1905","4","19","South America - Neotropics","Brazil","Ceará","Alto-Santo",NA,NA,NA,NA,"US01352943","US01352943_01",NA,"Alto Santo","-38.2717018127441","-5.52083015441895",NA,NA,NA,NA,NA,NA,NA,"42032","auto","Dicotyledonae",NA,"1",NA,NA
"282","2020-09-12 05:00:02-03","US","US","1741070","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","V. Virgiliis","s.n.","1905","4","19","South America - Neotropics","Brazil","Ceará","Riacho- Madeira (Sobral)",NA,NA,NA,NA,"US01352942","US01352942_01",NA,"Sobral","-40.3497009277344","-3.68611001968384",NA,NA,NA,NA,NA,NA,NA,"84289","auto","Dicotyledonae",NA,"1",NA,NA
"283","2020-09-12 05:00:02-03","US","US","1989700","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","H. C. Cutler","8264","1944","10","12","South America - Neotropics","Brazil","Ceará","Near Canindé","175",NA,NA,NA,"US01352941","US01352941_01",NA,"Caridade","-39.1925010681152","-4.23222017288208",NA,NA,NA,NA,NA,NA,NA,"30627","auto","Dicotyledonae",NA,"1",NA,NA
"284","2020-09-12 05:00:02-03","US","US","1741069","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","V. Virgiliis","s.n.","1905","4","19","South America - Neotropics","Brazil","Ceará","Limoeiro",NA,NA,NA,NA,"US01352944","US01352944_01",NA,"Limoeiro do Norte","-38.0980987548828","-5.14555978775024",NA,NA,NA,NA,NA,NA,NA,"35201","auto","Dicotyledonae",NA,"1",NA,NA
"285","2020-09-12 05:00:02-03","US","US","1989747","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","H. C. Cutler","8375","1945","7","6","South America - Neotropics","Brazil","Ceará","10km northwest of Iracuba","100",NA,NA,NA,"US01352940","US01352940_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"286","2020-09-12 05:00:02-03","US","US","1741120","PreservedSpecimen","Plantae",NA,"Rosales","Rosaceae","Licania","rigida","Licania rigida","Benth.","P. von Luetzelburg","12531",NA,NA,NA,"South America - Neotropics","Brazil","Piauí","Serra Araripe, Parnaíba do Norte",NA,NA,NA,NA,"US01352948","US01352948_01",NA,"Parnaíba","-41.7766990661621","-2.90472006797791",NA,NA,NA,NA,NA,NA,NA,"25571","auto","Dicotyledonae",NA,"1",NA,NA
"287","2019-11-13 11:17:53-03","USP","SPF","173159","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lemos, JR","186","2004","05","25",NA,"Brasil","Ceará","Estação Ecológica de Aiuaba","400","600",NA,NA,"SPF00173159",NA,"Lemos, JR","Aiuaba","-40.120833","-6.600278",NA,"2005","04",NA,"-40.120833","-6.600278",NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-15 18:26:27-03","USP","SPF","209461","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Paula-Souza, J; Ferreira, MAP; Silva, RER; Franco, JOR","10803","2012","04","23",NA,"Brasil","Ceará","1,5 km E da sede da Fazenta Itataia.",NA,NA,NA,"Árvore ca. 7 m alt. Frutos imaturos verdes.; Leito de rio em caatinga arbórea aberta.","SPF00209461",NA,"Paula-Souza, J","Santa Quitéria","-39.794589","-4.575389",NA,"2012","05",NA,"-39.794589","-4.575389",NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-11-13 11:17:53-03","USP","SPF","47476","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Ilegível","s.n.","1935","09",NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,"SPF00047476",NA,"Anônimo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-13 11:17:53-03","USP","SPF","175729","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Queiroz, EP","1682","2003","10","17",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"SPF00175729",NA,"Queiroz, EP","Salvador","-38.510799407959","-12.9710998535156",NA,"2003",NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA
"291","2019-11-13 11:17:53-03","USP","SPF","171728","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Camacho, RGV","59","1999","08","18",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,"SPF00171728",NA,"Camacho, RGV","Mossoró","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,NA,"38979","auto",NA,NA,NA,NA,NA
"292","2019-11-13 11:17:53-03","USP","SPF","138629","PreservedSpecimen","Plantae",NA,NA,"Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Camacho, RGV","59","1999","08","18",NA,"Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,"SPF00138629",NA,"Camacho, RGV","Mossoró","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,NA,"38979","auto",NA,NA,NA,NA,NA
"293","2019-10-07 09:30:02-03","UEFS","HUEFS","229758","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Souza, E.B.","4340","2016","08","12",NA,"Brasil","Ceará","Fazenda Experimental da UVA (FAEX).","55","55",NA,"Vegetação de Caatinga e de Floresta Mista Dicótilo-Palmácea (Floresta Ciliar do Rio Acaraú).","HUEFS0229758","HUEFS0229758",NA,"Sobral","-40.166667","-3.619444",NA,NA,NA,NA,"40W10'0''","3S37'10''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"294","2019-10-07 09:30:02-03","UEFS","HUEFS","9466","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Carvalho, A.M.de","2558","1989","10","26",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"HUEFS0009466","HUEFS0009466",NA,"Cruz das Almas","-39.1018981933594","-12.6700000762939",NA,NA,NA,NA,NA,NA,NA,"14660","auto","Rosanae",NA,NA,NA,NA
"295","2019-11-14 15:11:05-03","UEFS","HUEFS","253022","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Camacho, R.G.V.","59","1999","08","18",NA,"Brasil","Rio Grande do Norte","Margem do Rio Mossoró, próximo da Barragem do Genésio.",NA,NA,NA,NA,"HUEFS0253022",NA,NA,"Mossoró","-37.3442001342773","-5.1875",NA,NA,NA,NA,NA,NA,NA,"38979","auto","Rosanae",NA,NA,NA,NA
"296","2019-11-22 16:09:03-03","UEFS","HUEFS","134685","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.",NA,"32","2007","12","19",NA,"Brasil","Ceará","Pagujá.",NA,NA,NA,"Mata ciliar.","HUEFS0134685","HUEFS0134685",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA
"297","2019-10-07 09:30:02-03","UEFS","HUEFS","126468","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Araújo, G.","165","2007","06","16",NA,"Brasil","Bahia","Palmeiral.","602","602",NA,NA,"HUEFS0126468","HUEFS0126468","A.O.Moraes","São Desidério","-45.095556","-12.516944",NA,"2008","04",NA,"45W5'44''","12S31'1''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"298","2019-10-07 09:30:02-03","UEFS","HUEFS","127891","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Conceição, A.A.","2572","2007","10","12",NA,"Brasil","Bahia","Beira do Rio Paramirim.","491","491",NA,"Caatinga seca.","HUEFS0127891","HUEFS0127891",NA,"Ibipitanga","-42.491667","-12.767778",NA,NA,NA,NA,"42W29'30''","12S46'4''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"299","2019-10-07 09:30:02-03","UEFS","HUEFS","214319","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Guedes, M.L.","22314","2014","08","16",NA,"Brasil","Rio Grande do Norte","Próximo á Cidade.","198","198",NA,NA,"HUEFS0214319",NA,NA,"Apodí","-39.08","-4.977778",NA,NA,NA,NA,"39W4'48''","4S58'40''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"300","2019-10-07 09:30:02-03","UEFS","HUEFS","166756","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Souza, E.B.","1735","2009","08","26",NA,"Brasil","Ceará","Planalto da Ibiapaba. Mun. Pacujá, Serrinha, Distrito Bom Gosto. Área de Caatinga com transição para cerrado sobre relevo tabular residual limitado por escarpos erosivos. Próximo a Cachoeira.","164","164",NA,"Caatinga.","HUEFS0166756","HUEFS0166756",NA,"Pacujá","-40.710556","-4.048611",NA,NA,NA,NA,"40W42'38''","4S2'55''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"301","2019-10-07 09:30:02-03","UEFS","HUEFS","177769","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Melo, E.","10230","2011","08","18",NA,"Brasil","Ceará","Margem do Rio Solaman. APA Cachoeira da Missão Velha.","342","342",NA,NA,"HUEFS0177769","HUEFS0177769",NA,"Missão Velha","-39.143889","-7.2225",NA,NA,NA,NA,"39W8'38''","7S13'21''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"302","2019-10-07 09:30:02-03","UEFS","HUEFS","177780","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Melo, E.","10241","2011","08","18",NA,"Brasil","Ceará","Margem do Rio Solaman. APA Cachoeira da Missão Velha.","342","342",NA,NA,"HUEFS0177780","HUEFS0177780",NA,"Missão Velha","-39.143889","-7.2225",NA,NA,NA,NA,"39W8'38''","7S13'21''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"303","2019-10-07 09:30:02-03","UEFS","HUEFS","230926","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pimentel, L.B.","181","2014","08","18",NA,"Brasil","Ceará","Sitio Caiçara, às margens do rio com o mesmo nome.","343","343",NA,"Savana Estépica","HUEFS0230926","HUEFS0230926",NA,"Missão Velha","-39.080833","-7.225278",NA,NA,NA,NA,"39W4'51''","7S13'31''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"304","2019-10-07 09:30:02-03","UEFS","HUEFS","230927","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.","8860","2014","11","26",NA,"Brasil","Paraíba","Rio do Peixe.","243","243",NA,"Savana Estépica","HUEFS0230927","HUEFS0230927",NA,"São João do Rio do Peixe","-38.431389","-6.734444",NA,NA,NA,NA,"38W25'53''","6S44'4''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"305","2019-10-07 09:30:02-03","UEFS","HUEFS","230928","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Costa-Lima, J.L.","1844","2014","09","24",NA,"Brasil","Paraíba","Localidade Olho D#?#água, na estrada de acesso ao município de Carrapateira.","332","332",NA,"Savana Estépica","HUEFS0230928","HUEFS0230928",NA,"Carrapateira","-38.311944","-6.993056",NA,NA,NA,NA,"38W18'43''","6S59'35''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"306","2019-10-07 09:30:02-03","UEFS","HUEFS","230929","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.","8258","2014","07","09",NA,"Brasil","Ceará","Sítio Garra.","365","365",NA,"Savana Estépica","HUEFS0230929","HUEFS0230929",NA,"Lavras da Mangabeira","-38.870556","-6.852778",NA,NA,NA,NA,"38W52'14''","6S51'10''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"307","2019-10-07 09:30:02-03","UEFS","HUEFS","230930","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Fontana, A.P.","8201","2014","07","09",NA,"Brasil","Ceará","Boqueirão de Lavras, propriedade do Sr. Bosco.","240","240",NA,"Savana Estépica","HUEFS0230930","HUEFS0230930",NA,"Lavras da Mangabeira","-38.958611","-6.710556",NA,NA,NA,NA,"38W57'31''","6S42'38''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"308","2019-10-07 09:30:02-03","UEFS","HUEFS","230931","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Pimentel, L.B.","229","2014","08","20",NA,"Brasil","Ceará","Sítio Santa Helena.","236","236",NA,"Savana Estépica","HUEFS0230931","HUEFS0230931",NA,"Aurora","-39.0675","-7.096389",NA,NA,NA,NA,"39W4'3''","7S5'47''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"309","2019-10-07 09:30:02-03","UEFS","HUEFS","250342","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Lima, L.F.","1182","2018","08","01",NA,"Brasil","Paraíba","Próximo ao MO2.","407","407",NA,"Caatinga; Nativa; Savana Estépica; Luvissolo Crômico Órtico.","HUEFS0250342",NA,NA,"São José de Piranhas","-38.611389","-7.066111",NA,NA,NA,NA,"38W36'41''","7S3'58''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"310","2019-10-07 09:30:02-03","UEFS","HUEFS","214365","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Guedes, M.L.","22362","2014","08","18",NA,"Brasil","Rio Grande do Norte","Barragem Santa Cruz.","55","55",NA,NA,"HUEFS0214365",NA,NA,"Apodí","-17.850556","-5.798056",NA,NA,NA,NA,"17W51'2''","5S47'53''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"311","2019-11-14 15:11:05-03","UEFS","HUEFS","253024","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Paula-Souza, J.","10803","2012","04","13",NA,"Brasil","Ceará","A 1,5 Km E da sede da fazenda Itataia. Leito de rio em caatinga arbórea aberta.",NA,NA,NA,NA,"HUEFS0253024",NA,NA,"Santa Quitéria","-39.794722","-4.575278",NA,NA,NA,NA,"39W47'41''","4S34'31''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"312","2019-10-07 09:30:02-03","UEFS","HUEFS","46266","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Queiroz, L.P.de","6306","2000","06","17",NA,"Brasil","Bahia","Jardim da cidade.","225","225",NA,NA,"HUEFS0046266","HUEFS0046266",NA,"Santa Terezinha","-39.523889","-12.769722",NA,NA,NA,NA,"39W31'26''","12S46'11''",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"313","2019-10-07 09:30:02-03","UEFS","HUEFS","88737","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Chrysobalanaceae","Licania","rigida","Licania rigida","Benth.","Simon, M.F.","530","2003","08","12",NA,"Brasil","Rio Grande do Norte","Estação Ecológica do Seridó.","220","220",NA,"Caatinga Hiperxerófila. Solo Pedregoso.","HUEFS0088737","HUEFS0088737","M.Simon","Serra Negra do Norte","-37.266667","-6.6",NA,"2003",NA,NA,"37W16'","6S36'",NA,NA,NA,"Rosanae",NA,NA,NA,NA
