"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","county","minimumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","class","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount","fieldNumber"
"196","2016-02-01 13:21:34-02","F","FMNH-PTERIDOPHYTES","C0660019F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"J. Steinbach","1929","4","22","South America","Bolivia",NA,NA,NA,NA,NA,"C0660019F","9729","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660019F_01","-64.435","-16.7261",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"197","2016-02-01 13:22:08-02","F","FMNH-PTERIDOPHYTES","C0660020F","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"W. H. Camp","1944","12","16","South America","Ecuador",NA,NA,NA,NA,NA,"C0660020F","E-1599","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon",NA,NA,"C0660020F_01","-78.1869","-1.4628",NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"198","2016-01-06 13:11:22-02","F","FMNH-PTERIDOPHYTES","F2172709","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"A. Sagástegui A. et al.","1995","7","10","South America","Peru","Cajamarca","km 40 ruta Cajamarca - Hualgayoc",NA,NA,NA,"F2172709","15712","Pteridophyta","Polypodiales","(Sw.) A. F. Tryon","Cajamarca","3450","F2172709_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA
"199","2019-06-11 13:51:51-03","F","FMNH-PTERIDOPHYTES","C0675947F","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"I. G. Vargas C.","1992","5","8","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,"C0675947F","1321A","Pteridophyta","Polypodiales","(Sw.) Christenh.",NA,NA,"C0675947F_01","-61.5","-17.5","RRC ID Flag",NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,"1321"
"200","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"P. Acevedo-Rodriguez, A. Siaca, S. Ferrucci, H. Garcia & M. Fernández","1994","7","25","South America - Neotropics","Bolivia","Cochabamba","Depart. Cochabamba; Prov. Sacaba; new road from Cochabamba to Santa Cruz; Cruce to Tablas Monte, 5 km from Represa de Corani.",NA,NA,NA,NA,"6585",NA,"Polypodiales","(Sw.) A.F. Tryon","Sacaba","2900",NA,NA,NA,"Lellinger, D. B., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"201","2020-09-12 05:00:02-03","US","US","3697486","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"J. Clark, L. Clavijo & M. Overstreet","2010","5","29","South America - Neotropics","Peru","Cusco","Peru. Region Cusco. Provincia Paucartambo. Trek de Las Tres Cruces. Parque Nacional Manu.",NA,NA,NA,"US01920667","11633",NA,"Polypodiales","(Sw.) Christenh.",NA,"3400",NA,"-71.6125","-13.1206",NA,"3472","Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"202","2020-09-12 05:00:02-03","US","US","2083360","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"O. Buchtien","1910","11",NA,"South America - Neotropics","Bolivia",NA,"Unduavi, Nordyungas",NA,NA,NA,"US01475931","(2741) 1424",NA,"Polypodiales","(Sw.) Christenh.",NA,"3300",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"203","2020-09-12 05:00:02-03","US","US","1474695","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"A. Weberbauer","1910","6",NA,"South America - Neotropics","Peru","Ayacucho","Between Tambo and the Apurimac: above Yana onte (Dep. Ayacucho, prov. De La-Mar)",NA,NA,NA,"US01475925","5658",NA,"Polypodiales","(Sw.) Christenh.",NA,"2800","US01475925_01",NA,NA,NA,"2900","Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"204","2020-09-12 05:00:02-03","US","US","72133","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"M. Bang","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas",NA,NA,NA,"US01475934","693",NA,"Polypodiales","(Sw.) Christenh.",NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"205","2020-09-12 05:00:02-03","US","US","604541","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"O. F. Cook & G. B. Gilbert","1915","6","19","South America - Neotropics","Peru",NA,"Lucumayo Valley",NA,NA,NA,"US01475923","1360",NA,"Polypodiales","(Sw.) Christenh.",NA,"1800","US01475923_01",NA,NA,NA,"3600","Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"206","2020-09-12 05:00:02-03","US","US","827504","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"M. Bang","1890",NA,NA,"South America - Neotropics","Bolivia",NA,"Yungas",NA,NA,NA,"US01475832","693",NA,"Polypodiales","(Sw.) Christenh.",NA,NA,"US01475832_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"207","2020-09-12 05:00:02-03","US","US","1197711","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Bro. Julio","1924","3",NA,"South America - Neotropics","Bolivia","La Paz","Unduavi River, between La Paz and Coroies",NA,NA,NA,"US01475927","223",NA,"Polypodiales","(Sw.) Christenh.",NA,"2200",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"208","2020-09-12 05:00:02-03","US","US","3334679","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"V. A. Funk & N. Bernal H.","1995","4","12","South America - Neotropics","Bolivia","La Paz","Murillo, Zonga Valley, 15 km N of cumbre, around Lgn Viscachani",NA,NA,NA,"US01475930","11295",NA,"Polypodiales","(Sw.) Christenh.",NA,"3750",NA,"-68.1222","-16.1917",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"209","2020-09-12 05:00:02-03","US","US","2610471","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"H. E. Stork & O. B. Horton","1938","11","9","South America - Neotropics","Peru","Huanuco","Depto. Huanuco",NA,NA,NA,"US01475921","9910",NA,"Polypodiales","(Sw.) Christenh.",NA,"2800","US01475921_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"210","2020-09-12 05:00:02-03","US","US","3368833","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"R. Brummit, J. R. I. Wood & D. C. Wasshausen","1996","5","23","South America - Neotropics","Bolivia","Santa Cruz","Santa Cruz Dept., Caballero prov. 15 km N of Comarapa",NA,NA,NA,"US01475922","19256",NA,"Polypodiales","(Sw.) Christenh.",NA,"2500","US01475922_01","-64.67","-17.75",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"211","2020-09-12 05:00:02-03","US","US","1096584","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"O. Buchtien","1910","11",NA,"South America - Neotropics","Bolivia",NA,"Region: Andina, Unduavi, Nordyungas",NA,NA,NA,"US01475936","2736",NA,"Polypodiales","(Sw.) Christenh.",NA,"3300",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"212","2020-09-12 05:00:02-03","US","US","1464386","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"E. P. Killip & A. C. Smith","1929","5","4","South America - Neotropics","Peru","Ayacucho","Dept. Ayacucho: pPampalca, between Huanta and Río Apurimac",NA,NA,NA,"US01475924","23249",NA,"Polypodiales","(Sw.) Christenh.",NA,"3200",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"213","2020-09-12 05:00:02-03","US","US","700292","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"R. S. Williams","1901","9","11","South America - Neotropics","Bolivia",NA,"Above Solapampa",NA,NA,NA,"US01475935","1151",NA,"Polypodiales","(Sw.) Christenh.",NA,"3658",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"214","2020-09-12 05:00:02-03","US","US","1515507","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"C. Bues","1920","10",NA,"South America - Neotropics","Peru",NA,"Michi [illegible text] Huadquina[interpreted]",NA,NA,NA,"US01475926","978",NA,"Polypodiales","(Sw.) Christenh.",NA,"3048","US01475926_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"215","2020-09-12 05:00:02-03","US","US","3253551","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"A. Fay & L. Fay","1989","7","27","South America - Neotropics","Bolivia","La Paz","Nor Yungas Provincia Cotapata, roadside behind gas station",NA,NA,NA,"US01475929","2424",NA,"Polypodiales","(Sw.) Christenh.",NA,"3225",NA,"-67.83","-16.25",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"216","2020-09-12 05:00:02-03","US","US","1803908","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"J. Steinbach","1929","4","22","South America - Neotropics","Bolivia","Cochabamba","Cuchicanchi zwischen Steinen, Prov. Chapare, Dep. Cochabamba",NA,NA,NA,"US01475933","9729",NA,"Polypodiales","(Sw.) Christenh.",NA,"3100",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"217","2020-09-12 05:00:02-03","US","US","2259205","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"J. Steinbach","1929","6","18","South America - Neotropics","Bolivia","Cochabamba","Dept. Cochabamba, prov. Chapare, Standfort: Böschungen, Durazno, Quebrada de Corani",NA,NA,NA,"US01475932","9857",NA,"Polypodiales","(Sw.) Christenh.",NA,"2400",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"218","2020-09-12 05:00:02-03","US","US","3366986","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"M. Kessler","1995","10","18","South America - Neotropics","Bolivia","La Paz","Depto. La Paz, prov. Inquisivi, 7 km de Quime a Caxata",NA,NA,NA,"US01475928","5900",NA,"Polypodiales","(Sw.) Christenh.",NA,"3500",NA,"-67.17","-16.98",NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,"1",NA
"219","2019-11-07 11:19:50-03","UFMG","BHCB-SL","111321","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides x jamesoni","Eriosorus cheilanthoides x jamesoni",NA,"Salino, A","2007","07","11","América","Brasil","Minas Gerais",NA,NA,NA,"Terrestre na sombra de rocha.",NA,"12443",NA,NA,"A.F.Tryon","Itamonte","2300",NA,"-45.140817","-22.372667","Salino, A","2500",NA,"2007","07",NA,"-45.140817","-22.372667",NA,NA
"220","2021-01-12 15:24:50-03","UFMG","BHCB-SL","111315","PreservedSpecimen","Plantae","Pteridaceae","Eriosorus","cheilanthoides x jamesoni","Eriosorus cheilanthoides x jamesoni",NA,"Salino, A","2007","07","11","América","Brasil","Rio de Janeiro","Parque Nacional do Itatiaia, A caminho da nascente do rio Aiuruoca.",NA,NA,"Terrestre em baixo de rocha.",NA,"12437",NA,NA,"A.F.Tryon","Resende","2370",NA,"-44.668417","-22.384139","Almeida, TE","2370",NA,"2008","05","15","-44.668417","-22.384139",NA,NA
"221","2019-12-19 16:21:03-03","UFMG","BHCB-SL","111331","PreservedSpecimen","Plantae","Pteridaceae","Jamesonia","cheilanthoides","Jamesonia cheilanthoides",NA,"Salino, A; Almeida, TE; Heringer, G; Dittrich, VAO; Lara, DS","2007","07","11","América","Brasil","Minas Gerais","Parque Nacional do Itatiaia, Campo de altitude. a caminho da nascente do rio Aiuruoca.",NA,NA,"Terrestre na base de rocha.","BHCB002222","12453",NA,NA,"(Sw.) Christenh.","Itamonte","2300","BHCB002222","-44.678694","-22.372667","Salino, A","2500",NA,"2015","10",NA,"-44.678694","-22.372667",NA,NA
"222","2016-08-23 11:00:09-03","NHMLondon","NHM-LONDON-BOT","BM000936694","S","Plantae","Pteridaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides","Type","William Arthur Glasson; b.1828; d.1903",NA,NA,NA,NA,"Brasil",NA,NA,NA,"NHMUK:ecatalogue:457247","<a href=http://www.nhm.ac.uk/services/media-store/asset/972a698ef321c7450872fabe428b4868d61cc42c/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"7017",NA,NA,"(Sw.) A.F.Tryon",NA,NA,NA,"-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,"-53.08982","-10.773109",NA,NA
"223","2021-02-08 12:46:44-03","UFRGS","ICN","170992","S","Plantae","Polypodiaceae","Eriosorus","cheilanthoides","Eriosorus cheilanthoides",NA,"Windisch, PG","1991","05","24","América do Sul","Bolívia","La Paz","Descida de La Paz ao vale do rio Zongo, 11km de El Cumbre.",NA,NA,"Campo arbustivo rochoso, entre rochas.",NA,"6111","Fern",NA,"(Sw.) A. F. Tryon","Nor Yungas","3800",NA,NA,NA,NA,"3800",NA,NA,NA,NA,NA,NA,NA,NA
