"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"1078","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1079","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1080","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Goiás",NA,"Rio Bonafacio to Estiva",NA,NA,NA,NA,NA,NA,NA,"7467",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1081","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"Brazil","Goiás","Cavalcante",NA,"-47.4583","-13.7975",NA,NA,NA,NA,NA,"439",NA,NA,NA,NA,"Southern America",NA,"92497","auto",NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1082","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Goiás",NA,"in provincia Goyaz inter urbem",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1083","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Martius, CFP",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serro Frio versus Formigas",NA,NA,NA,NA,NA,NA,NA,"Iter Bras.s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1084","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1085","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"nec non a Kalkmann loco non indicato lecta.",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1086","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"?",NA,NA,"nec non a Kalkmann loco non indicato lecta",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1087","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria et Bahia.",NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1088","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Bahia",NA,"et Bahia",NA,NA,NA,NA,NA,NA,NA,"190",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1089","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis gracilis","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"gracilis",NA,NA,NA,NA
"1090","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"Taubaté",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1091","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1092","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1093","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1094","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5413",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1095","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo","Taubaté",NA,"-45.56","-23.03","-45.56","-23.03",NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1096","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1097","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"et alibi prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1098","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"III275",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1099","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"5096",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1100","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","Minas Gerais",NA,"et Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"1605",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1101","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis henningsii","K.Schum.",NA,NA,NA,NA,"Raben, FC",NA,NA,NA,"Brazil",NA,NA,"loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"551",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"henningsii",NA,NA,NA,NA
"1102","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1103","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1104","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil",NA,NA,"Locis haud indicato",NA,NA,NA,NA,NA,NA,NA,"793",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1105","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis lanata","(A.St.-Hil.) K.Schum.",NA,NA,NA,NA,"Glaziou, AFM",NA,NA,NA,"Brazil",NA,NA,"Locis haud indicato",NA,NA,NA,NA,NA,NA,NA,"12457",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"lanata",NA,NA,NA,NA
"1106","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"III275",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1107","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës ad Caldas",NA,NA,NA,NA,NA,NA,NA,"417",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1108","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis platyphylla","K.Schum.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"417",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"platyphylla",NA,NA,NA,NA
"1109","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"D'Orbigny",NA,NA,NA,"Bolivia",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,"920",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1110","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"Estancia das Pombas",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1111","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"?",NA,NA,"Estancia das Pombas",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1112","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"D'Orbigny, A",NA,NA,NA,"Bolivia",NA,NA,"Chiquitos",NA,NA,NA,NA,NA,NA,NA,"920",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1113","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil",NA,NA,"Loco haud indicato",NA,NA,NA,NA,NA,NA,NA,"1749",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1114","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"S. Ignacio",NA,NA,NA,NA,NA,NA,NA,"1438",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1115","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,"202",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"tomentella",NA,NA,NA,NA
"1116","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis tomentella","K.Schum.",NA,NA,NA,NA,"Lindberg, GA",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"202",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"tomentella",NA,NA,NA,NA
"1117","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais",NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1118","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia",NA,NA,NA,NA,NA,NA,NA,"3664",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1119","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Stephan, MD",NA,NA,NA,"Brazil",NA,NA,"Congonhas do Campo",NA,NA,NA,NA,NA,NA,NA,"457",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1120","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"?",NA,NA,"Serro do Capassete",NA,NA,NA,NA,NA,NA,NA,"1936",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1121","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1122","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.383333","-21.933333","-46.383333","-21.933333",NA,NA,NA,"22",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1123","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"Serro do Capacete",NA,NA,NA,NA,NA,NA,NA,"1936",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1124","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"370",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1125","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Claussen, P",NA,NA,NA,"Brazil",NA,NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"370",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1126","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Saint-Hilaire, AFCP",NA,NA,NA,"Brazil","Minas Gerais",NA,"in provincia Minas Geraës",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1127","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3664",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1128","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Stephan, MD",NA,NA,NA,"Brazil","Minas Gerais","Congonhas",NA,"-43.8578","-20.4997",NA,NA,NA,NA,NA,"457",NA,NA,NA,NA,"Southern America",NA,"16368","auto",NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1129","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Widgren, JF",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,"1056",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1130","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis vulgaris","K.Schum.",NA,NA,NA,NA,"Regnell, AF",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,"II22",NA,NA,NA,NA,"Southern America",NA,"25710","auto",NA,NA,NA,"vulgaris",NA,NA,NA,NA
"1131","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis dietrichii","A.St.-Hil.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"loco non indicato",NA,NA,NA,NA,NA,NA,NA,"dupl.1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dietrichii",NA,NA,NA,NA
"1132","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis dietrichii","A.St.-Hil.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"loco non indicato.",NA,NA,NA,NA,NA,NA,NA,"1325",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"dietrichii",NA,NA,NA,NA
"1133","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Pohl, JBE",NA,NA,NA,"?",NA,NA,"et Cavalcante",NA,NA,NA,NA,NA,NA,NA,"dupl.439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1134","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1135","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"?",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1136","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Sello, HL",NA,NA,NA,"Brazil","Bahia",NA,"et Bahia",NA,NA,NA,NA,NA,NA,NA,"1936",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1137","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil","Bahia",NA,"in provincia Bahia inter Victoria et Bahia.",NA,NA,NA,NA,NA,NA,NA,"1936",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1138","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Weddell, HA",NA,NA,NA,"Brazil","São Paulo",NA,"in provincia S. Paulo",NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
"1139","2017-09-11 17:10:47-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Malvaceae","Waltheria","communis","Waltheria communis glabriuscula","K.Schum.",NA,NA,NA,NA,"Weddell, HA",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1083",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"glabriuscula",NA,NA,NA,NA
