"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"603","2020-11-12 17:01:33-03","UEL","FUEL","23294","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Francisco, EM; Alves, J","s.n.","1998",NA,"Brasil","Sítio Baumindo",NA,NA,"FUEL019250",NA,"(Griseb.) Lillo","Ribeiro, RTM","09","02","Paraná","Primeiro de Maio","-51.0283012390137","-22.8505992889404",NA,NA,"18944","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"604","2020-11-12 17:01:33-03","UEL","FUEL","29790","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC; et al.","s.n.","1999",NA,"Brasil","Fazenda Santa Cecília do Bom Jesus, mata ciliar do rio Congonhas",NA,NA,"FUEL019215",NA,"(Griseb.) Lillo","Ribeiro, RTM","11","18","Paraná","Santo Antônio do Paraíso","-50.6455993652344","-23.4936008453369",NA,NA,"24994","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"605","2020-11-12 17:01:33-03","UEL","FUEL","12581","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Dias, MC; et al.","s.n.","1990",NA,"Brasil","Fazenda Bom Sucesso",NA,NA,"FUEL019253",NA,"(Griseb.) Lillo","Ribeiro, RTM","12","17","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"21990","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"606","2020-11-12 17:01:33-03","UEL","FUEL","29789","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pavão, OC; et al.","s.n.","1999",NA,"Brasil","Fazenda Tangará, mata ciliar do rio Tangará",NA,NA,"FUEL019214",NA,"(Griseb.) Lillo","Ribeiro, RTM","11","08","Paraná","Sertaneja","-50.8382987976074","-23.0368995666504",NA,NA,"31896","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-11-12 17:01:33-03","UEL","FUEL","11827","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Francisco das Chagas e Silva; et al.","s.n.","1990",NA,"Brasil","Fazenda Batavo, Rio Iapo; proximo area urbana., Rio Iapo; proximo area urbana.",NA,NA,"FUEL019245",NA,"(Griseb.) Lillo","Ribeiro, RTM","04","30","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"56988","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"608","2020-11-12 17:01:33-03","UEL","FUEL","5192","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J. da Cruz","s.n.","1987",NA,"Brasil","Fazenda Nossa Senhora Aparecida",NA,NA,"FUEL019251",NA,"(Griseb.) Lillo","Ribeiro, RTM","12","14","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"56988","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"609","2019-11-01 14:56:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Schulz, AG","18566","1973","Southern America","Argentina","Paso de los libres",NA,"Arbusto 1-2 metros de altura, flor branca",NA,NA,"(Grisebach) Lillo",NA,"03","04",NA,"Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-07-29 09:04:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Landrum, LR","8587","1995",NA,"?","Acosta Nu near Rio Paraguay",NA,"Tree ca. 6m high; flores witish-green, slightly fragant; Semideciduous, disturbed woodland on sandy soil",NA,NA,"(Grisebach) Lillo","Ribeiro, RTM","07","17",NA,NA,NA,NA,NA,NA,NA,NA,"2019",NA,NA,"11","07",NA,NA,NA,NA,NA
"611","2019-11-01 14:56:37-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Villarroel, D; Martinez, MT; Miranda, V","3997","2014","Southern America","Bolivia","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en las sabanas arbolada",NA,NA,NA,NA,"(Grisebach) Lillo","Villarroel, D","12","21","Santa Cruz","Prov. Vallegrande","-63.947167","-18.869917","155","155",NA,NA,NA,"-63.947167","-18.869917",NA,NA,NA,NA,NA,NA,NA
"612","2020-07-29 09:04:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Villarroel, D; Martinez, MT; Alemán, L","3829","2013","Southern America","Bolivia","Monumento Natural Espejillos. Zona de Alto Espejo. Cerrado ralo, con arboles dispersos sobre suelos pedregosos.",NA,NA,NA,NA,"(Grisebach) Lillo","Ribeiro, RTM","12","01","Santa Cruz","Prov. Andrés Ibáñez","-63.451667","-17.912778","880","880",NA,NA,"2019","-63.451667","-17.912778","11","07",NA,NA,NA,NA,NA
"613","2019-11-01 14:56:37-03","UnB","UB","121907","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Hatschbach, G","39279","1976","Southern America","Brasil","Arredores",NA,"Árvore.",NA,NA,"(Grisebach) Lillo","Stace, CA","11","30","Paraná ","Joaquim Távora","-49.9047012329102","-23.4993991851807",NA,NA,"21735","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-07-29 09:04:06-03","UnB","UB","121913","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Soares-Silva, LH","675","1996","Southern America","Brasil","Arredores, próximo da área do projeto",NA,"Botão floral verde-amarelado.; Árvore 20m.",NA,NA,"(Grisebach) Lillo","Ribeiro, RTM","08","20","Paraná ","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"21990","auto","2019",NA,NA,"11","07",NA,NA,NA,NA,NA
"615","2020-07-29 09:04:06-03","UnB","UB","121918","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Leitão Filho, HF","93","1985","Southern America","Brasil","Fazenda Lagoinha II",NA,"Árvore 8m.; Mata da lagoinha",NA,NA,"(Grisebach) Lillo","Ribeiro, RTM","11","07","São Paulo","Pereira Barreto","-51.0999984741211","-20.6299991607666",NA,NA,"36734","auto","2019",NA,NA,"11","07",NA,NA,NA,NA,NA
"616","2020-09-23 12:35:20-03","UFSC","FLOR","90","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","reitzii","Terminalia reitzii","Paratypus","Reitz, R.; Klein, R.M.","16138","1963",NA,"Brasil","Serra do Matador",NA,"árvore, 12m altura, flor esverdeada. Frequente. Paratypus de Terminalia reitzii Exell Habitat: Mata","FLOR0000090",NA,"Exell","Exell, A.W.","09","11","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","500","500","15163","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-08-20 20:39:55-03","UFSC","FLOR","89","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","reitzii","Terminalia reitzii","Isotypus","Reitz, R.; Klein, R.M.","12194","1962",NA,"Brasil","Serra do Matador",NA,"árvore, fruto Imaturo, verde, 15m altura. ISOTYPUS de Terminalia reitzii Habitat: Mata","FLOR0000089","FLOR0000089_1","Exell","Exell, A.W.","02","21","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","550","550","15163","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-09-23 12:35:20-03","UFSC","FLOR","30273","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Pastore, U.; Klein, R.M.","177","1986",NA,"Brasil","Rio Açu, BR-364.",NA,"arvoreta com 4m altura, diâmetro à altura do peito 0,10m, diâmetro da copa 3m, nanofanerófita. Frequência baixa. Folha SG.22-V-A; ponto 90. CONV. IBGE/ELETROSUL. Recebida de HRB 21874 Habitat: floresta estacional semidecidual submonta","FLOR0030273",NA,"(Griseb.) Lillo","Stace, C.A.","10","31","Paraná","Terra Roxa","-53.966667","-24.183333","300","300",NA,NA,"2002","53º58'W","24º11'S","05",NA,NA,NA,NA,NA,NA
"619","2020-09-23 12:35:20-03","UFSC","FLOR","46376","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Dias, M.C.; et alii","s.n.","1990",NA,"Brasil","Fazenda Bom Sucesso",NA,"árvore, 11m altura; CAP 40cm, ind. no. 1205, área de estudo. Duplicata de FUEL 12581","FLOR0046376",NA,"(Griseb.) Lillo","Ribeiro, R.T.M.","12","17","Paraná","Sapopema","-50.5802993774414","-23.9108009338379",NA,NA,"21990","auto","2019",NA,NA,"10","17",NA,NA,NA,NA,NA
"620","2020-08-20 14:57:38-03","UFSC","FLOR","5586","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, R.M.","8467","1969",NA,"Brasil","Canasvieiras, Ilha de Santa Catarina.",NA,"árvore, 12m altura, fruto imaturo, verde Habitat: mata de planície","FLOR0005586",NA,"(Griseb.) Lillo",NA,"11","19","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","10","10","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2020-08-20 14:57:38-03","UFSC","FLOR","5585","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, R.M.; Bresolin, A.","8428","1969",NA,"Brasil","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"árvore, 10m altura, fruto imaturo, verde. Flor da mesma árvore sob Klein & Bresolin 8349 (FLOR 5587). Habitat: Mata","FLOR0005585",NA,"(Griseb.) Lillo",NA,"11","18","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","250","250","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2020-08-20 14:57:38-03","UFSC","FLOR","5584","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, R.M.; Bresolin, A.","8495","1969",NA,"Brasil","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"árvore, 10m altura. Fruto imaturo, verde. Flor da mesma árvore sob Klein & Bresolin 8349 (FLOR 5587). Habitat: Mata","FLOR0005584",NA,"(Griseb.) Lillo",NA,"12","16","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","250","250","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2020-08-20 14:57:38-03","UFSC","FLOR","5587","PreservedSpecimen","Plantae",NA,"Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, R.M.; Bresolin, A.","8349","1969",NA,"Brasil","Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina.",NA,"árvore, 10m altura, flor creme. Frutos imaturos da mesma árvore sob Klein & Bresolin 8428 (FLOR 5585) e 8495 (FLOR 5584). Habitat: Mata","FLOR0005587",NA,"(Griseb.) Lillo",NA,"10","14","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335","250","250","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-04 15:44:53-03","IF","SPSF","39009","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"R.Cielo-Filho & O. T. Aguiar & J.B.Baitello","614","2007","América do Sul","Brasil","Estação Ecológica de Paranapanema",NA,"COLETA: Arvoreta 4m, frutos maduros marrons; GEOGRAFIA: Grevilea.;",NA,NA,"(Griseb.) Lillo","R.Cielo-Filho","12","05","SP","Paranapanema","-48.7375","-23.51","630","630",NA,NA,"2007",NA,NA,"12","17","Magnoliopsida",NA,NA,NA,NA
"625","2021-03-04 15:44:53-03","IF","SPSF","43043","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"N.Guerin & G.Durigan & E.Furlan","248","2008","América do Sul","Brasil","Estação Ecológica Águas de Sta.Bárbara",NA,"COLETA: Cerrado com Pinus.&nf;Arvoreta 2,5m altura; frutos alados.;",NA,NA,"(Griseb.) Lillo","G.Durigan","09","24","SP","Águas de Santa Bárbara","-49.235278","-22.8375",NA,NA,NA,NA,"2008",NA,NA,"09","24","Magnoliopsida",NA,NA,NA,NA
"626","2021-03-04 15:44:53-03","IF","SPSF","52144","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"I. Toffoli & T.M. Ribeiro","55","2009","América do Sul","Brasil","Estação Ecológica de Itaberá",NA,"COLETA: Estéril&nf;Árvore de 17 m, indivíduo 6684 da fito.; GEOGRAFIA: Floresta Ombrófila Mista;",NA,NA,"(Griseb.) Lillo","T.M.Ribeiro","11","05","SP","Itaberá","-49.144167","-23.833889","700","700",NA,NA,"2009",NA,NA,"01","10","Magnoliopsida",NA,NA,NA,NA
"627","2021-03-04 15:44:53-03","IF","SPSF","23995","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"L.Rossi","1281","1993","América do Sul","Brasil","Estação Ecológica Juréia-Itatins",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de planicie&nf;;",NA,NA,NA,"M.C.H.Mamede","02","11","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,"55628","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"628","2021-03-04 15:44:53-03","IF","SPSF","17379","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A.Bertoni","230","1993","América do Sul","Brasil","P.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"N.Marquete","11","10","SP","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"13859","auto","2001",NA,NA,"10","01","Magnoliopsida",NA,NA,NA,NA
"629","2021-03-04 15:44:53-03","IF","SPSF","17401","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A.Bertoni",NA,"1993","América do Sul","Brasil","P.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"W.M.Ferreira","09","16","SP","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"13859","auto","2001",NA,NA,"10","01","Magnoliopsida",NA,NA,NA,NA
"630","2021-03-04 15:44:53-03","IF","SPSF","13543","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.B.Baitello","358","1985","América do Sul","Brasil","P.E.Morro do Diabo",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"N.Marquete","11","26","SP","Teodoro Sampaio","-52.1599998474121","-22.5300006866455",NA,NA,"54606","auto","2001",NA,NA,"10","01","Magnoliopsida",NA,NA,NA,NA
"631","2021-03-04 15:44:53-03","IF","SPSF","20096","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"M.A.de Assis","572","1995","América do Sul","Brasil","mata de encosta",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"J.Teixeira","08","21","SP","Corumbatai","-47.6199989318848","-22.2199993133545",NA,NA,"14989","auto","2000",NA,NA,"02","14","Magnoliopsida",NA,NA,NA,NA
"632","2021-03-04 15:44:53-03","IF","SPSF","22719","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"A.Rozza","112","1995","América do Sul","Brasil","mata ciliar",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"A.Rozza","09","20","SP","Matão","-48.3600006103516","-21.6000003814697",NA,NA,"26922","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"633","2021-03-04 15:44:53-03","IF","SPSF","17687","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.B.Baitello","714","1994","América do Sul","Brasil","Região da Água da Cachoeira",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: primeiro braco&nf;;",NA,NA,NA,"J.Teixeira","10","26","SP","Paraguaçu Paulista","-50.5699996948242","-22.4099998474121",NA,NA,"36102","auto","2000",NA,NA,"02","14","Magnoliopsida",NA,NA,NA,NA
"634","2021-03-04 15:44:53-03","IF","SPSF","20792","PreservedSpecimen","Plantae","Magnoliophyta","Myrtales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"J.E.A.Bertoni","151","1992","América do Sul","Brasil","P.E.Instituto Florestal",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,"(Griseb.) Lillo","J.Teixeira Neto","09","17","SP","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"635","2021-02-08 12:39:19-03","UFRGS","ICN","004338","S","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","Paratypus","Reitz, R; Klein, RM","7076","1958","América do Sul","Brasil","Rio do Sul",NA,"Folhas da mesma árvore colhidas em 25-11-1958; Árvore, 15 m altura. Flor esverdeada.; Mato.","ICN00000158","ICN00000158 ICN00000158_1 ICN00000158_2","Exell","Exell, AW","09","11","SC","Serra do Matador",NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-02-08 12:39:19-03","UFRGS","ICN","126078","S","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii",NA,"Lovato, MC; et al.","230","2003","América do Sul","Brasil","Fazenda Figueira-Paiquerê 23°32'27S 50°58'32W. Fragmento 19",NA,"Doação FUEL (35837).; Árvore 5m, frutos verdes.",NA,NA,"Exell","Lovato, MC","09","25","PR","Londrina","-50.975556","-23.540833",NA,NA,NA,NA,NA,"-50.975556","-23.540833",NA,NA,NA,NA,NA,NA,NA
"637","2021-02-08 12:39:19-03","UFRGS","ICN","061462","S","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, RM; Bresolin, A","8428","1969","América do Sul","Brasil","Morro da Quebrada, Tapera, Ribeirão",NA,"Doação FLOR; Árvore 10m altura, fruto imaturo e verde.; Mata.",NA,NA,"(Griseb.) Lillo","Exell, AN","11","18","SC","Florianópolis","-48.5491981506348","-27.596700668335","250","250","27000","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-02-08 12:39:19-03","UFRGS","ICN","061548","S","Plantae","Dicotyledon",NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Klein, RM; Bresolin, A","8349","1969","América do Sul","Brasil","Ribeirão Tapera Morro da Quebrada",NA,"Árvore 10 alt., flor creme.; Mata.",NA,NA,"(Griseb.) Lillo","Exell, AX","10","14","SC","Florianópolis","-48.5491981506348","-27.596700668335","250","250","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2020-03-04 16:04:48-03","UNESP-IS","HISA","10067","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Santos,M.O","05","2003",NA,"Brasil","Fazenda Santa Madalena",NA,"Cerrado.Árvore ereta ca de 5 a 15 m de altura, casca enegrecida, flor agosto, setembro, fruto abril, setembro espalhado pelo vento.O fruto leva um ano para amadurecer.",NA,NA,"(Griseb.) Lillo","Cavalcante, A.S","10","15","São Paulo","Marília","-49.940278","-22.210556",NA,NA,NA,NA,"2018","49W56'25","22S12'38","02","05","Magnoliopsida",NA,NA,NA,NA
"640","2020-03-04 16:04:48-03","UNESP-IS","HISA","503","PreservedSpecimen","Plantae","Magnoliophyta","Malpighiales","Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Leitão Filho,H.F","93","1985",NA,"Brasil","Fazenda Santa Isabel",NA,"Mata da Lagoinha.Árvore ca de 8m de altura.",NA,NA,"(Griseb.) Lillo","Marquete,N.","11","07","São Paulo","Ilha Solteira","-51.3400001525879","-20.4300003051758",NA,NA,"31913","auto","2010",NA,NA,"10",NA,"Magnoliopsida",NA,NA,NA,NA
"641","2019-11-21 10:03:15-03","IBt","SP","97457","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","Isotype","Reitz, R; Klein, RM","12194","1962",NA,"Brasil","Serra do Matador",NA,"Árvore 15 m da mata. Frutos imaturos verdes. Flores da mesma árvore sob número Reitz & Klein 7076","SP000494","SP000494","Exell","Exell, AW","02","22","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","550","550","15163","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-21 10:03:15-03","IBt","SP","97459","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","Paratype","Reitz, R; Klein, RM","7076","1958",NA,"Brasil","Serra do Matador, Mata",NA,"Árvore 15 m, na mata. Flores esverdeadas","SP000497","SP000497","Exell","Exell, AW","09","11","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","550","550","15163","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-21 10:03:15-03","IBt","SP","97458","S","Plantae",NA,NA,"Combretaceae","Terminalia","reitzii","Terminalia reitzii","Paratype","Reitz, R; Klein, RM","16138","1963",NA,"Brasil","Serra do Matador, Mata",NA,"Árvore 12 m da mata. Flores esverdeadas. Frequente","SP000498","SP000498","Exell","Exell, AW","09","11","Santa Catarina","Rio do Sul","-49.6431007385254","-27.2141990661621","550","550","15163","auto","1964",NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2019-11-21 10:03:15-03","IBt","SP","234942","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Hahn, W","2778","1984",NA,"Paraguai","Parque Nacional Ybycui",NA,NA,NA,NA,"(Griseb.) Lillo",NA,"09","05","Paraguari",NA,"-56.666667","-26.083333",NA,NA,NA,NA,NA,"-56.666667","-26.083333",NA,NA,NA,NA,NA,NA,NA
"645","2019-11-21 10:03:15-03","IBt","SP","234941","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Hahn, W","705","1982",NA,"Paraguai",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"09","09","Presidente Hayes","Villa Hayes","-57.666667","-24.916667",NA,NA,NA,NA,NA,"-57.666667","-24.916667",NA,NA,NA,NA,NA,NA,NA
"646","2020-11-05 09:51:33-03","IBt","SP","358185","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Nee, M","50444","1999",NA,"Bolívia",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"11","03","Santa Cruz","Florida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2019-11-21 10:03:15-03","IBt","SP","497636","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Rigon, LGC","342","2015",NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo","Bonin Jr, P","06","24","Paraná","Inajá","-52.2","-22.68",NA,NA,NA,NA,"2015","-52.2","-22.68","09","14",NA,NA,NA,NA,NA
"648","2020-08-27 12:19:17-03","IBt","SP","308544","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Assis, PF","258","1996",NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"09","17","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2020-08-27 12:19:17-03","IBt","SP","308543","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Assis, PF","258","1996",NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"09","17","São Paulo","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,"52219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-05-07 17:14:01-03","IBt","SP","262115","S","Plantae",NA,NA,"Combretaceae","Terminalia","triflora","Terminalia triflora",NA,"Lorentz, H","s.n.","1991",NA,"Brasil",NA,NA,NA,NA,NA,"(Griseb.) Lillo",NA,"09","03","São Paulo","Brotas","-48.1199989318848","-22.2800006866455",NA,NA,"26585","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
