"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","identifiedBy","recordNumber","minimumElevationInMeters","maximumElevationInMeters","county","decimalLongitude","decimalLatitude","typeStatus","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","previousCatalogNumber","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount","relatedCatalogItem"
"142","2020-09-12 05:00:02-03","US","US","2690480","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","M. Kuhlmann & A. Gehrt","1939","3","17","South America - Neotropics","Brazil","Minas Gerais","Delfim Moreira, Fazenda Corrego Alegre",NA,NA,"US01382128","US01382128_01","(Spring) B. Øllg.",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"143","2020-09-12 05:00:02-03","US","US","600228","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Wacket","1906",NA,NA,"South America","Brazil",NA,"Est. S. Panto, Alto da Serra, ex arboribus dependens [interpreted]",NA,NA,"US01382123","US01382123_01","(Spring) B. Øllg.",NA,"341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"144","2020-09-12 05:00:02-03","US","US","3116768","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","C. R. Sperling","1980","8","21","South America - Neotropics","Ecuador","Carchi","7 km. NW of El Carmelo",NA,NA,"US01382118",NA,"(Spring) B. Øllg.",NA,"5194","3200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"145","2020-09-12 05:00:02-03","US","US","2293054","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","-- Reitz & Klein, --","1957","5","26","South America","Brazil","Santa Catarina","Estrada Dona Francisca, Joinville",NA,NA,"US01382119","US01382119_01","(Spring) B. Øllg.",NA,"4230","500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"146","2020-09-12 05:00:02-03","US","US","2257355","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","-- Reitz & Klein, --","1956","7","17","South America","Brazil",NA,"Horto Florestal I.N.P. Ibirama",NA,NA,"US01382120","US01382120_01","(Spring) B. Øllg.",NA,"3421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"147","2020-09-12 05:00:02-03","US","US","602648","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Riedel, --",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"US01382121","US01382121_01","(Spring) B. Øllg.",NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"148","2020-09-12 05:00:02-03","US","US","1284596","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","L. H. Bailey & E. Z. Bailey","1924","2",NA,"South America - Neotropics","Brazil","Rio de Janeiro","Jardim Botanico",NA,NA,"US01382126","US01382126_01","(Spring) B. Øllg.",NA,"1328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"149","2020-09-12 05:00:02-03","US","US","2083136","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","A. C. Brade","1941","10","1","South America - Neotropics","Brazil","Minas Gerais","Serra do Caparaó",NA,NA,"US01382122","US01382122_01","(Spring) B. Øllg.",NA,"17093","1900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,"1",NA
"150","2020-09-02 16:30:41-03","Cenargen","CEN","46261","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","E. Barbosa","2001","10","23",NA,"Brasil","PR","Serra Capivarí Grande. Paraná.","Exsicatas","Doação da Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","CEN00046261","CEN00046261","(Spring) Trevis.","A. R. Smith","684",NA,NA,"CAMPINA GRANDE DO SUL","-49.0553016662598","-25.3055992126465",NA,NA,"2002",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA
"151","2021-03-25 13:52:30-03","UNIVILLE","JOI","8911","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Mancinelli, W.S.","2006","10","05",NA,"Brasil","Santa Catarina","Morro da Tromba.",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: FODAM","JOI008911","JOI008911","(Spring) Trevis.","Mancinelli, W.S.","735","960","960","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"2007","05","06","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-25 13:52:30-03","UNIVILLE","JOI","16644","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Schmitt, J. L.; Caldorin, T. J & Caglioni, E.","2009","10","06",NA,"Brasil","Santa Catarina","Morro do Funil",NA,"Habito: Epífita","JOI016644",NA,"(Spring) B.Øllg.","Gasper, A.L. de","150","113","113","Ponte Alta","-50.132222","-27.275",NA,NA,"2010","04","13",NA,NA,"50º7'56''W","27º16'30''S",NA,NA,NA,NA,NA,NA,NA
"153","2021-03-25 13:52:30-03","UNIVILLE","JOI","17122","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","BILK, K.D.; CRUZ DE LIMA; A.R.; MANCINELLI, W.S.; PAGANI, A.","2016","03","24",NA,"Brasil","Santa Catarina","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca",NA,"epífita","JOI017122",NA,"(Spring) B.Øllg.","DE GASPER, A.","258","750","750","Joinville","-49.126389","-26.180556",NA,NA,"2016","10","06",NA,NA,"49º7'35''W","26º10'50''S",NA,NA,NA,NA,NA,NA,NA
"154","2021-03-25 13:52:30-03","UNIVILLE","JOI","16940","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","BILK, K.D.; MANCINELLI, W.S.; PAGANI, A.","2016","09","15",NA,"Brasil","Santa Catarina","Fazenda ABAETE. Área de Proteção Ambiental da Serra Dona Francisca",NA,"epífita","JOI016940",NA,"(Spring) B.Øllg.","DE GASPER, A.","365","750","750","Joinville","-49.101667","-26.141111",NA,NA,"2016","10","06",NA,NA,"49º6'6''W","26º8'28''S",NA,NA,NA,NA,NA,NA,NA
"155","2019-10-07 09:38:36-03","UEFS","HUEFS","73303","PreservedSpecimen","Plantae","Pteridophyta","Lycopodiales","Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Barbosa, E.","2001","10","23",NA,"Brasil","Paraná","Serra Capivari Grande",NA,NA,"HUEFS0073303","HUEFS0073303","(Spring) Trevis.",NA,"684",NA,NA,"Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"55154","auto",NA,NA,"Lycopodiopsida",NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:10:16-03","CEPLAC","CEPEC","122170","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","F. B. Matos","2006","05","17",NA,"Brasil","Paraná","Parque Nacional Saint-Hilaire (Serra da Prata).",NA,NA,NA,NA,NA,"F. B. Matos","1159",NA,NA,"guaratuba","-48.666667","-25.6",NA,NA,NA,NA,NA,NA,NA,"48W40'","25S36'",NA,NA,NA,NA,NA,NA,"30/12/2006"
"157","2019-07-03 20:06:31-03","UEM","HUEM","28109","S","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Ma.C.Souza","2013","04","07",NA,"Brasil","Paraná","Distrito de Faxinal do Céu., Jardim Botânico de Faxinal do Céu.",NA,"Epífita.","HUEM000019157","HUEM000019157","(Spring) B.Øllg.","F.B.Matos","2977",NA,NA,"Pinhão","-51.6596984863281","-25.6956005096436",NA,NA,"2017","08",NA,"37408","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-03-04 20:43:20-03","UFMG","BHCB-SL","123024","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Brugger, MC",NA,NA,NA,"América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Cachoeira Bonita",NA,"Epífita pendente. Fundo de vale, margem de riacho",NA,NA,"(Spring) B.Øllg.","Windsch, PG","s.n.",NA,NA,NA,NA,NA,NA,NA,"2016","10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-02-11 18:25:54-03","UFMG","BHCB-SL","162286","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Forzza, RC; Assis, LCS; Jardim, JG; Lima, R; Menini Neto, L; Lucas, E; Silva, BR; Edwards,","2004","03","11","América","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Trilha entre a Gruta do Fugitivo e Cascatinha.",NA,"Erva epífita com Rhipsalis 3240, ramos pendentes, 3 ex.",NA,NA,"(Spring) B.Øllg.","Salino, A","3211","1650","1650","Lima Duarte","-43.893611","-21.684444",NA,NA,NA,NA,NA,NA,NA,"-43.893611","-21.684444",NA,NA,NA,NA,NA,NA,NA
"160","2020-02-11 18:25:54-03","UFMG","BHCB-SL","109266","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Almeida, TE; Souza, DT; Heringer, G","2007",NA,NA,"América","Brasil","Minas Gerais",NA,NA,"Epífita pendente, a 2m, no interior de mata nebular",NA,NA,"(Spring) B.Øllg.","Salino, A","1178","166","166","Lima Duarte","-43.870972","-21.705611",NA,NA,NA,NA,NA,NA,NA,"-43.870972","-21.705611",NA,NA,NA,NA,NA,NA,NA
"161","2020-02-11 18:25:54-03","UFMG","BHCB-SL","170675","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Krieger, L","1970",NA,NA,"América","Brasil","Minas Gerais",NA,NA,"Epífitas em matas de galeria, pendentes. Ápice dos ramos com esporos.",NA,NA,"(Spring) B.Øllg.","Dittrich, VAO","9347",NA,NA,"Serra de Ibitipoca",NA,NA,NA,NA,"2014","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-02-11 18:25:54-03","UFMG","BHCB-SL","119022","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Viana, PL; Mota, NFO; Silva, LVC; Maciel, GM","2008","05","13","América","Brasil","Minas Gerais","Parque Estadual da Serra do Papagaio, ao longo do Rio Charco",NA,"Epífita. Ramos pendentes. Ramos basais vermelhos, tornando-se verdes em direção ao ápice.; Mata de araucárias e Podocarpus lambertii","BHCB001844","BHCB001844","(Spring) B.Øllg.","Salino, A","3514","1634","1634","Alagoa","-44.720278","-22.131389",NA,NA,NA,NA,NA,NA,NA,"-44.720278","-22.131389",NA,NA,NA,NA,NA,NA,NA
"163","2021-01-12 15:24:19-03","UFMG","BHCB-SL","90198","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Salino, A; Mota, RC; Negreiros, D; Garcia, PA; Santos, LMM dos; Zimmer, L; Gleide, E; Sall","2004","10","10","América","Brasil","Minas Gerais","Vale do Matutu, RPPN do Matutu e Parque Estadual da Serra do Papagaio. Área com Floresta Ombrófila Densa Montanan e Altomontana (Mata Nebular) e Campos de Altitude.",NA,"Epífita na borda de Mata Nebular.",NA,NA,"(Spring) B.Øllg.","Salino, A","9738","1700","2070","Aiuruoca","-45.1085","-22.133628",NA,NA,NA,NA,NA,NA,NA,"-45.1085","-22.133628",NA,NA,NA,NA,NA,NA,NA
"164","2020-02-11 18:25:54-03","UFMG","BHCB-SL","99484","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Salino, A; Almeida, TE","2005","05","17","América","Brasil","Minas Gerais","RPPN do Matutu, Vale do Matutu. Na região da Mecieira. Área com Matas Nebulares e Campos de Altitude.",NA,"Epífita em Mata Nebular.","BHCB016188",NA,"(Spring) B.Øllg.","Salino, A","10439",NA,NA,"Aiuruoca","-44.603099822998","-21.9755992889404",NA,NA,NA,NA,NA,"27460","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-02-11 18:25:54-03","UFMG","BHCB-SL","152229","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Magalhães, M","1940","09","19","América","Brasil","Minas Gerais","Serra da Ibitipoca, Baixada do Pião. Capoeira junto a campo úmido.",NA,"Herbácea epífita, pouco frequente.",NA,NA,"(Spring) B.Øllg.","Salino, A","503",NA,NA,"Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-02-11 18:25:54-03","UFMG","BHCB-SL","170659","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Krieger, L","1978","09","24","América","Brasil","Rio de Janeiro",NA,NA,"Epífita, longamente pendente.",NA,NA,"(Spring) B.Øllg.","Salino, A","2663",NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-02-11 18:25:54-03","UFMG","BHCB-SL","29674","PreservedSpecimen","Plantae",NA,NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Salino, A","1992","06","10","América","Brasil","São Paulo","Morro do Elefante",NA,"Epífita em tronco podre caído, no interior da floresta.",NA,NA,"(Spring) B.Øllg.","Salino, A","1431","1500","1500","Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-12 17:00:51-03","UEL","FUEL","54483","PreservedSpecimen","Plantae","Tracheophyta","Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Gasper, AL; Dreveck, S; Brogni, E","2008","03","25",NA,"Brasil","Santa Catarina","Morro do Funil, 58.586900 S 69.828050 W",NA,NA,"FUEL002543",NA,"(Spring) B.Øllg.",NA,"1654","1135","1135","Ponte Alta","-50.1325","-27.275",NA,NA,"2015","06","20",NA,NA,"-50.1325","-27.275",NA,NA,NA,NA,NA,NA,NA
"169","2020-08-20 20:39:32-03","UFSC","FLOR","4847","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Reitz, R.; Klein, R.M.","1957","05","26",NA,"Brasil","Santa Catarina","Estrada Dona Francisca.",NA,"epífito","FLOR0004847",NA,"(Spring) Trevis.","Gasper, A.L. de","4230","500","500","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"2010",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-08-20 20:39:32-03","UFSC","FLOR","24325","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Falkenberg, D.B.","1994","07","15",NA,"Brasil","Santa Catarina","Serra da Boa Vista, próximo da antena.",NA,"epífita pendente, 2 m acima do solo. Esporângios amarelados.","FLOR0024325",NA,"(Spring) Trevis.","Gasper, A.L. de","6709","1100","1100","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"2010",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-08-20 20:39:32-03","UFSC","FLOR","24322","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Falkenberg, D.B.","1994","07","15",NA,"Brasil","Santa Catarina","Serra da Boa Vista, próximo da antena.",NA,"epífita pendente, 3 m acima do solo. Esporângios amarelados.","FLOR0024322",NA,"(Spring) Trevis.","Gasper, A.L. de","6712","1100","1100","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"2010",NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-08-20 14:57:09-03","UFSC","FLOR","59458","PreservedSpecimen","Plantae",NA,"Lycopodiales","Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","03",NA,"Brasil","Santa Catarina","Campo dos Padres.",NA,"Epífita. Doação Herbário FURB 12228.","FLOR0059458","FLOR0059458","(Spring) B.Øllg.","Gasper, A.L. de","1922","148","148","Urubici","-49.412222","-27.992222",NA,NA,"2009","05","12",NA,NA,"49º24'44''W","27º59'32''S",NA,NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:46:39-03","UFRGS","ICN","167808","S","Plantae","Fern",NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Kieling-Rubio, MA","2009","10","13","América do Sul","Brasil","PR","Serra da Graciosa 25°°28' 37 S 48° 50' 04 W",NA,"Floresta Ombrófila Densa; epífito",NA,NA,"(Spring) Trevis.","Kieling-Rubio, MA","415","800","800","São João da Graciosa","-48.834444","-25.476944",NA,NA,NA,NA,NA,NA,NA,"-48.834444","-25.476944",NA,NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:46:39-03","UFRGS","ICN","157705","S","Plantae","Fern",NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Buzatto, CR","2008","06","14","América do Sul","Brasil","RS","Condomínio P.G. Windisch",NA,NA,NA,NA,"(Spring) Trevis.","Windisch, PG","381",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:46:39-03","UFRGS","ICN","157703","S","Plantae","Fern",NA,"Lycopodiaceae","Huperzia","fontinaloides","Huperzia fontinaloides","Buzatto, CR","2008","05","27","América do Sul","Brasil","RS","Fazenda Butiazal",NA,NA,NA,NA,"(Spring) Trevis.","Windisch, PG","375",NA,NA,"Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:46:41-03","UFRGS","ICN","187802","S","Plantae","Fern",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Nervo, MH; Velho, FSC","2012","10","07","América do Sul","Brasil","RS","Parque Nacional Aparados da Serra",NA,"Epífita.; Floresta Ombrófila Densa Altomontana. Interior de floresta.",NA,NA,"(Spring) B.Øllg.","Nervo, MH","1375","1051","1051","Cambará do Sul","-49.993889","-29.072778",NA,NA,"2012","10","07",NA,NA,"-49.993889","-29.072778",NA,NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:46:41-03","UFRGS","ICN","045479","S","Plantae","Fern",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Waechter, JL","1979","08","18","América do Sul","Brasil","RS","Lageadinho",NA,"Planta pendente; Epifíto no interior de mata úmida, sobre Geonoma schottiana",NA,NA,"(Spring) B.Øllg.",NA,"1318","1","1","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:46:41-03","UFRGS","ICN","197947","S","Plantae","Fern",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Sobral, M; et al.","1989","02",NA,"América do Sul","Brasil","SC","Desfiladeiro do Funil",NA,"Epífita em interior de mata.; Campos rupestres entremeados de banhados e capões de mata nebular",NA,NA,"(Spring) B.Øllg.","Gonzatti, F","6464",NA,NA,"Bom Jardim da Serra","-49.624698638916","-28.3369007110596",NA,NA,"2017","08","28","32577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","79989","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Ramos, R.A.","1994","01",NA,NA,"Brasil","Rio Grande do Sul","Fortaleza,",NA,"Epífita","HAS0079989",NA,"(Spring) B.Øllg.","Senna, R. M.","361",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"2015",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","27551","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Mondin, C.","1989","12",NA,NA,"Brasil","Rio Grande do Sul","Fortaleza, na mata ao lado da estrada",NA,"Epífita, pendente. Ornamental.","HAS0027551",NA,"(Spring) B.Øllg.",NA,"519",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","79970","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Silveira, N.","1994","01",NA,NA,"Brasil","Rio Grande do Sul","Próximo ao Canyon da Fortaleza,",NA,"Epífita, na matinha nebular","HAS0079970",NA,"(Spring) B.Øllg.","Øllgaard, B.","12212",NA,NA,"Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","45931","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Senna, R.M.","2006","11",NA,NA,"Brasil","Rio Grande do Sul","Fraga, APA Municipal de Caraá",NA,"epífita pendente na mata beira de cascata","HAS0045931",NA,"(Spring) B.Øllg.","Senna, R. M.","1259",NA,NA,"Caraá","-50.435001373291","-29.7900009155273",NA,NA,"2015",NA,NA,"21250","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","40598","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Nilson, A.D.","2000","12",NA,NA,"Brasil","Rio Grande do Sul","Linha Encantada,",NA,NA,"HAS0040598",NA,"(Spring) B.Øllg.",NA,"s.n.",NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","43618","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Senna, R.M.","2005","04",NA,NA,"Brasil","Rio Grande do Sul","Reserva Biológica da Serra Geral, no topo.",NA,"mata com araucária UTM 6726462/579329; epífita pendente; Projeto Mata Atlântica","HAS0043618",NA,"(Spring) B.Øllg.",NA,"840",NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","42595","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Bencke, C.","2003","11",NA,NA,"Brasil","Rio Grande do Sul","Reserva Biológica da Serra Geral; Vale Encantado até Sangão do Paraguaio",NA,"epífita; Projeto Mata Atlântica;","HAS0042595",NA,"(Spring) B.Øllg.",NA,"519",NA,NA,"Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","47475","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Konrad, E.","2009","04",NA,NA,"Brasil","Rio Grande do Sul",NA,NA,"epífita na mata","HAS0047475",NA,"(Spring) B.Øllg.","Senna, R. M.","s.n.",NA,NA,"Riozinho","-50.4524993896484","-29.6410999298096",NA,NA,"2015",NA,NA,"18583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","43582","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Senna, R.M.","2005","02",NA,NA,"Brasil","Rio Grande do Sul","Parque Estadual de Itapeva, Butiazal do prof. Baptista.",NA,"butiazal UTM 0619907/6753108; epífita; Projeto Mata Atlântica","HAS0043582",NA,"(Spring) B.Øllg.",NA,"805",NA,NA,"Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-08-26 10:51:17-03","MCN-FZBRS","HAS","37411","PreservedSpecimen","Plantae","Pteridophyta",NA,"Lycopodiaceae","Phlegmariurus","fontinaloides","Phlegmariurus fontinaloides","Spanholi, J.","2000","08",NA,NA,"Brasil","Santa Catarina","Barra do Rio Canoas,",NA,"epífita","HAS0037411",NA,"(Spring) B.Øllg.",NA,"s.n.",NA,NA,"Celso Ramos","-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
