"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus"
"270","2021-01-26 13:58:21-03","IMA","MAC","23631","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.C.O.Chagas","2009","02","10","M.N.Rodrigues; G.B.Araujo; S.Araújo","1876","2005","10","20","Brasil","Alagoas","São Miguel dos Campos","Lagoa Azeda.","-36.0936012268066","-9.78110980987549",NA,NA,NA,NA,"Árvore ca. de 2m de altura. Flores amarelas.; Mata Atlântica em tabuleiro.","MAC0023631","MAC0023631",NA,NA,NA,NA,"30539","auto",NA,NA,NA,NA
"271","2020-11-18 11:41:28-03","UERJ","HRJ","12200","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","S. J. Silva Neto","2011","07","19","L. P. G. Rosa; w. Silva, L. Mauad, M. C. Fraga, R. Cesar.","s.n.","2011","07","19","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"730","730",NA,"HRJ00012799",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA
"272","2021-02-25 10:12:24-03","CVRD","CVRD","12962","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Mario Gomes","2017","03","31","Folli, D.A.","6576","2010","03","19","BRASIL","ES","Serra",NA,"-40.306342","-20.182555","-40,306342","-20,182555","380","380","<ll>dwc_commonname:</ll> Jenipapinho preto","CVRD012962",NA,"Magnoliophyta","Gentianales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA
"273","2021-03-01 11:51:55-03","UFPE","UFP","47561","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Lyra-Lemos, RP","1998",NA,NA,"Lyra-Lemos, RP; Bayma, IA; Rodrgues, MN","4057",NA,NA,NA,"Brasil","Alagoas","Marechal Deodoro",NA,"-35.8950004577637","-9.710280418396",NA,NA,NA,NA,"Árvore, Aproximadamente 6m de altura, flores amarelase frutos verdes.; Arvoreta isolada junta as moitas e de vegetação com cerca de 2m altitude. Flores amarelas.","UFP047561",NA,NA,NA,NA,NA,"15565","auto",NA,NA,NA,NA
"274","2021-03-01 11:51:55-03","UFPE","UFP","30938","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Nascimento, MMP","2001","07","27","Lucena, MFA; Laurênio, A; Figueirêdo, LS","UFP432","1998","03","14","Brasil","Pernambuco","Itamacará",NA,NA,NA,NA,NA,NA,NA,"Arbusto ca. de 3m de altura. Folhas membranáceas. Pedicelo e tubo da corola externamente verdes-claros quando jovens e amarelos-cremes no estágio da abertura da flor. Ocasional.; Arbusto ca. de 3m de altura. Folhas membranáceas. Pedice","UFP030938",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 11:51:55-03","UFPE","UFP","51821","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Sobral-Leite, M","2008","06","11","Sobral-Leite, M; Wanderley, AM","681","2008","03","19","Brasil","Pernambuco","Cabo de Santo Agostinho",NA,"-35.004889","-8.2205","-35.004889","-8.2205","112","112","Arvoreta de ca. de 3m de alt., formadora de ilhas de vegetação no afloramento, junto com Tibouchina multiflora (Melastomataceae) e Clusia sp. (Clusiaceae). Início de floração. Flores tubulosas e alaranjadas.; Arvoreta de ca. de 3m de a","UFP051821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-03-01 11:51:55-03","UFPE","UFP","69390","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,"2011",NA,NA,"Cavalcanti, D; Amorim, BS; Oliveira, O; Lourenço, AR; Chagas, MA","513","2011","04","09","Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,"Árvore, Aproximadamente 6m de altura, flores amarelase frutos verdes.; Mata Atlântica.","UFP069390",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2021-03-01 11:51:55-03","UFPE","UFP","69391","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Jardim, J","2012","02",NA,"Cavalcanti, D; Amorim, BS; Chagas, MA","639","2011","11","29","Brasil","Pernambuco","Goiana",NA,"-34.820556","-7.606111","-34.820556","-7.606111",NA,NA,"Arbusto aproximadamente 4m de altura, frutos pretos e vermelhos.; Mata Atlântica.","UFP069391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2021-03-01 11:51:55-03","UFPE","UFP","24498","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Barbosa, RV de",NA,NA,NA,"Schlindwein, C; Oliveira, RS","UFP918","1999","01","14","Brasil","Paraíba","Mamanguape",NA,"-35.1260986328125","-6.83861017227173",NA,NA,NA,NA,"Nº Banco de dados: H902; Nº Banco de dados: H902","UFP024498",NA,NA,NA,NA,NA,"36853","auto",NA,NA,NA,NA
"279","2021-03-01 11:51:55-03","UFPE","UFP","58637","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Pessoa, MC","2008","02","16","Pessoa, MC; Barbosa, MR; Lima, IB; Lima, JR; Delgado-Júnior, GC","275","2008","02","16","Brasil","Paraíba","São José dos Cordeiros",NA,"-36.8078002929688","-7.39083003997803",NA,NA,NA,NA,"Arvoreta ca. 3,5m alt., botões florais verdes, flores amareladas, frutos negros na maturação. Fim de frutificação.; Arvoreta ca. 3,5m alt., botões florais verdes, flores amareladas, frutos negros na maturação. Fim de frutificação.","UFP058637",NA,NA,NA,NA,NA,"22592","auto",NA,NA,NA,NA
"280","2021-03-01 11:51:55-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Pessoa, MC","2008","02","16","Pessoa, MC; Barbosa, MR; Lima, IB; Lima, JR; Delgado-Júnior, GC","275","2008","02","16","Brasil","Paraíba","São José dos Cordeiros",NA,"-36.8078002929688","-7.39083003997803",NA,NA,NA,NA,"Arvoreta ca. 3,5m alt., botões florais verdes, flores amareladas, frutos negros na maturação. Fim de frutificação.; Arvoreta ca. 3,5m alt., botões florais verdes, flores amareladas, frutos negros na maturação. Fim de frutificação.",NA,NA,NA,NA,NA,NA,"22592","auto",NA,NA,NA,NA
"281","2021-03-01 11:51:55-03","UFPE","UFP","24442","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Schlindwein, C",NA,NA,NA,"Schlindwein, C","UFP928","1999","02","22","Brasil","Paraíba","Souza",NA,"-38.228099822998","-6.7591700553894",NA,NA,NA,NA,"Nº Banco de dados: P902; Nº Banco de dados: P902","UFP024442",NA,NA,NA,NA,NA,"21208","auto",NA,NA,NA,NA
"282","2021-03-01 11:51:55-03","UFPE","UFP","9948","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Nascimento, MMP","2001","07","27","Marcelo, Guerra","UFP846","1991","12","29","Brasil","Pernambuco","Rio Formoso",NA,"-35.1585998535156","-8.66361045837402",NA,NA,NA,NA,NA,"UFP009948",NA,NA,NA,NA,NA,"21734","auto",NA,NA,NA,NA
"283","2021-03-01 11:51:55-03","UFPE","UFP","63382","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Souza, EB","2010",NA,NA,"Sousa, MB","81","2008","12","11","Brasil","Rio Grande do Norte","Natal",NA,"-35.209400177002","-5.79500007629395",NA,NA,NA,NA,"Árvore, Flores presentes, de coloração amarela. Botões verdes. Frutos ausentes. População grande.; Restinga.","UFP063382",NA,NA,NA,NA,NA,"12751","auto",NA,NA,NA,NA
"284","2021-03-01 11:51:55-03","UFPE","UFP","43850","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Queiroz, RT","2006","03","10","A.Ribeiro; Silva, J","UFP229","2006","03","05","Brasil","Rio Grande do Norte","Parnamirim",NA,"-35.2627983093262","-5.91555976867676",NA,NA,NA,NA,"Árvore. 5m de altura.Flores amarelas, frutos pretos (putrefados).; Árvore. 5m de altura.Flores amarelas, frutos pretos (putrefados).","UFP043850",NA,NA,NA,NA,NA,"17237","auto",NA,NA,NA,NA
"285","2019-08-02 10:21:48-03","CPATSA","HTSA","650","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","K. Schum.","Rocha, R.F.A. de",NA,NA,NA,"Rocha, R.F.A. de","177","1982","03","17","Brasil","Alagoas","Piaçabuçu","Próximo ao Pontal do Peba.","-36.488056","-10.606389","-36.488056","-10.606389",NA,NA,"Arv., Flor amarela, comportamento independente.; Restinga, solo bem drenado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-07-31 14:33:21-03","CPATSA","HTSA","2287","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","selloana","Tocoyena selloana","K. Schum.",NA,NA,NA,NA,"Lima, J.L.S.","2287","1998","04","18","Brasil","Bahia","Jaguarari","Caraiba Metais. Distrito Pilar.","-40.19580078125","-10.2638998031616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60045","auto",NA,NA,NA,NA
"287","2020-09-12 05:00:02-03","US","US","2341336","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"A. Ducke","2447",NA,NA,NA,"Brazil","Ceará",NA,"Fortaleza, E. A. C., tabeleire [interpreted]",NA,NA,NA,NA,NA,NA,NA,"US02494222","US02494222_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"288","2020-09-12 05:00:02-03","US","US","3078613","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"L. A. Mattos Silva & E. J. Judziewicz","4159","1986","3","6","Brazil","Bahia",NA,"Municipio: Una. Ribeirao das Palmeiras, Serra Javi, Ramal com entrada no km 11 da rodovia Sao Jpse/Una, aldo S a 9 km âte cima da Serra. 9 km por ar SSE Sao Jose","-38.3083","-15.1583",NA,NA,"600","760",NA,"US02494215","US02494215_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"289","2020-09-12 05:00:02-03","US","US","2962793","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19084","1977","2","26","Brazil","Bahia",NA,"Serra Do Açuruá, Lagoa Itaparica 10km. West of the São Inácio-Xique Xique road at the turning 13.1km. North of São Inácio","-42.77","-11.02",NA,NA,"300","400",NA,"US02494216","US02494216_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"290","2020-09-12 05:00:02-03","US","US","1664861","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"B. A. Krukoff","2031","1933","3","11","Brazil","Maranhão",NA,"Brazilian Amazonia. On terra firma, low land on the bank of the River Mearim",NA,NA,NA,NA,NA,NA,NA,"US02494223","US02494223_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"291","2020-09-12 05:00:02-03","US","US","293124","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Riedel, --","1146",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US02494224","US02494224_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"292","2020-09-12 05:00:02-03","US","US","2251298","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"L. Smith, R. M. Klein & A. Gevieski","7597","1956","11","13","Brazil","Santa Catarina",NA,"Mun Ibirama: Along Rio Itajaí do Oeste above Ibirama",NA,NA,NA,NA,"100","150",NA,"US02494204","US02494204_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"293","2020-09-12 05:00:02-03","US","US","2743194","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"L. Smith, R. Reitz & R. M. Klein","11826","1957","2","25","Brazil","Santa Catarina",NA,"Mun Mondai: Ruderal, 9 km e of Mondai",NA,NA,NA,NA,"200","300",NA,"US02494205","US02494205_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"294","2020-09-12 05:00:02-03","US","US","2141988","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"-- Reitz & Klein, --","1192","1953","11","5","Brazil","Santa Catarina",NA,"Rio Tavares, Ilha S Catarina, Restinga, Arvoreta",NA,NA,NA,NA,"2",NA,NA,"US02494210","US02494210_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"295","2020-09-12 05:00:02-03","US","US","2252377","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"-- Reitz & Klein, --","3165","1956","4","19","Brazil","Santa Catarina",NA,"Braço Joaquim, Luis Alves, Itajaí, Mata, Árvore",NA,NA,NA,NA,"350",NA,NA,"US02494209","US02494209_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"296","2020-09-12 05:00:02-03","US","US","2120128","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. M. Klein","152","1951","3","1","Brazil","Santa Catarina",NA,"Mata da Azambuja. brusque Sta Cat",NA,NA,NA,NA,NA,NA,NA,"US02494212","US02494212_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"297","2020-09-12 05:00:02-03","US","US","2614986","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"G. Hatschbach","18254","1968","1","4","Brazil","Paraná",NA,"Mun Guaratuba, Serra de Araraquara",NA,NA,NA,NA,"100",NA,NA,"US02494220","US02494220_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"298","2020-09-12 05:00:02-03","US","US","2123057","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. M. Klein","310","1952","12","3","Brazil","Santa Catarina",NA,"Mata dry Azambreja, Brusque, Mata, arvore",NA,NA,NA,NA,"50",NA,NA,"US02494211","US02494211_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"299","2020-09-12 05:00:02-03","US","US","3674016","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"G. Hatschbach & E. L. Barbosa","78751","2004","10","30","Brazil","Bahia",NA,"Carinhanha, Rio São Francisco (Mun Carinhanha)",NA,NA,NA,NA,"450",NA,NA,"US02494214","US02494214_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"300","2020-09-12 05:00:02-03","US","US","2323813","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"-- Reitz & Klein, --","8625","1959","3","14","Brazil","Santa Catarina",NA,"Salto do Pilão, Lontras, Rio do Sul, Ilha no rio, Árvore",NA,NA,NA,NA,"300",NA,NA,"US02494207","US02494207_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"301","2020-09-12 05:00:02-03","US","US","2869125","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. S. Pinheiro","1787",NA,NA,NA,"Brazil","Bahia",NA,"BA. Itamaraju rod para F. S. José de baixo",NA,NA,NA,NA,NA,NA,NA,"US02494218","US02494218_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"302","2020-09-12 05:00:02-03","US","US","3071425","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. S. Pinheiro","1787",NA,NA,NA,"Brazil","Bahia",NA,"Região Cacaueira da Bahia, BA. Município de Itamaraju. Rodovia para F. São José de baixo. Pastaria",NA,NA,NA,NA,NA,NA,NA,"US02494219","US02494219_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"303","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Kirkbride, J. H.",NA,NA,NA,"R. M. Harley, S. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","19084","1977","2","26","Brazil","Bahia",NA,"Serra Do Açuruá, Lagoa Itaparica 10km. West of the São Inácio-Xique Xique road at the turning 13.1km. North of São Inácio","-42.77","-11.02",NA,NA,"300","400",NA,NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"304","2020-09-12 05:00:02-03","US","US","2784345","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","37053","1972","3","16","Brazil","Bahia",NA,"The Planalto do Brasil, Espigão Mestre, Extensive limestone outcrop 6km S of Cocos, and adjacent pastures",NA,NA,NA,NA,"520",NA,NA,"US02494217","US02494217_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"305","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.","Prado, A. L.",NA,NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","37053","1972","3","16","Brazil","Bahia",NA,"The Planalto do Brasil, Espigão Mestre, Extensive limestone outcrop 6km S of Cocos, and adjacent pastures",NA,NA,NA,NA,"520",NA,NA,NA,NA,NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"306","2020-09-12 05:00:02-03","US","US","2568607","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"Klein, -- & -- Bresolin","8145","1969","2","11","Brazil","Santa Catarina",NA,"Da Ilha de Santa Catarina - Florianópolis, Morro do Rio Vermelho, Mata, Árvore",NA,NA,NA,NA,"300",NA,NA,"US02494208","US02494208_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"307","2020-09-12 05:00:02-03","US","US","3357284","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"J. C. Gomes","2369","1964","10","20","Brazil","Mato Grosso do Sul",NA,"Três Lagoas","-40.48","-12.5",NA,NA,NA,NA,NA,"US02494221","US02494221_01",NA,"Rubiales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"308","2020-09-12 05:00:02-03","US","US","2271806","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"-- Reitz & Klein, --","5795","1957","12","21","Brazil","Santa Catarina",NA,"Três Barras, garuva, S. Francisco do Sul, Capoeira",NA,NA,NA,NA,"10",NA,NA,"US02494206","US02494206_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"309","2020-09-12 05:00:02-03","US","US","3075040","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"-- Reitz & Klein, --","6612","1958","3","26","Brazil","Santa Catarina",NA,"Três Barras, Garuva, S. Francisco do Sul, Mata, Árvore",NA,NA,NA,NA,"200",NA,NA,"US02494213","US02494213_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"310","2020-09-12 05:00:02-03","US","US","2123295","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K. Schum.",NA,NA,NA,NA,"R. Reitz","4803","1952","12","5","Brazil","Santa Catarina",NA,"Azambuja, Brusque, Mata",NA,NA,NA,NA,"50",NA,NA,"US02494203","US02494203_01",NA,"Rubiales","South America",NA,NA,NA,"Dicotyledonae",NA,"1",NA
"311","2020-09-02 16:39:13-03","Cenargen","CEN","60026","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Anderson Cássio Sevilha","2491","2002","08","29","Brasil","PE","RIO FORMOSO","Praia dos Carneiros.","-35.1585998535156","-8.66361045837402","-3508889.0","-872056.0","2","2",NA,"CEN00060026","CEN00060026",NA,NA,NA,"Exsicatas","21734","auto",NA,NA,"3",NA
"312","2019-11-13 11:30:37-03","USP","SPF","205033","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Gomes, M","2004","06",NA,"Farney, C","4359","2001","03","10","Brasil","Rio de Janeiro","Armação dos Búzios",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00205033",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-11-13 11:30:37-03","USP","SPF","38592","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Kirkbride, JH",NA,NA,NA,"Harley, RM","19084","1977","02","26","Brasil","Bahia",NA,"Serra do Açuruá","-42.766667","-11.016667","-42.766667","-11.016667","300","400",NA,"SPF00038592",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-11-13 11:30:37-03","USP","SPF","73564","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Campos, MTVA","1992","03",NA,"Carvalho, MG","89","1991","04","23","Brasil","Minas Gerais","Cristália",NA,"-42.8622016906738","-16.8003005981445",NA,NA,"300","400",NA,"SPF00073564",NA,NA,NA,NA,NA,"30029","auto",NA,NA,NA,NA
"315","2019-11-13 11:30:37-03","USP","SPF","205025","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Gomes, M","2006","12",NA,"Lima, HC","5547","1998","02","19","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba","-42.1027984619141","-22.8391990661621",NA,NA,"280","280",NA,"SPF00205025",NA,NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA
"316","2019-11-13 11:30:37-03","USP","SPF","205036","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Gomes, M","2004","06",NA,"Farney, C","4175","2000","09","11","Brasil","Rio de Janeiro","São Pedro da Aldeia","Serra de Sapiatiba","-42.1027984619141","-22.8391990661621",NA,NA,"100","300",NA,"SPF00205036",NA,NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA
"317","2021-03-25 13:53:33-03","UNIVILLE","JOI","17284","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","Verdi, M.","2010","05","26","Verdi, M.; Souza, N. L. de; Klemz, G. & Klettenberg, D. H.","4501","2010","04","28","Brasil","Santa Catarina","Garopaba","Morro da Ressecada","-48.69","-28.08","48º41'24''W","28º4'48''S","147","147","Habito: Arbórea","JOI017284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-06-15 07:53:28-03","UEFS","HUEFS","146907","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.","E.B.Souza","2012","06",NA,NA,"104","2008","05","15","Brasil","Ceará","Graça",NA,"-40.752799987793","-4.04611015319824",NA,NA,NA,NA,"Caatinga.","HUEFS0146907","HUEFS0146907","Angiospermae","Gentianales",NA,NA,"12534","auto","Asteranae",NA,NA,NA
"319","2020-06-15 07:53:28-03","UEFS","HUEFS","229353","PreservedSpecimen","Plantae","Rubiaceae","Tocoyena","sellowiana","Tocoyena sellowiana","(Cham. & Schltdl.) K.Schum.",NA,NA,NA,NA,"Souza, E.B.","3817","2016","02","23","Brasil","Ceará","Granja","Santa Terezinha São Miguel. Cachoeira de São Miguel.","-40.743056","-3.358889","40W44'35''","3S21'32''","60","60","Área de Cerrado sobre solos arenosos, com afloramentos quartzíticos.","HUEFS0229353","HUEFS0229353","Angiospermae","Gentianales",NA,NA,NA,NA,"Asteranae",NA,NA,NA
