"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","typeStatus","sex"
"206","2020-09-12 05:00:02-03","US","US","2440545","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"E. A. Moreira","145",NA,NA,NA,"South America","Brazil",NA,NA,"Estrada Curitiba- Ponta Grossa, Colonia Orleans, Beira da Estrada de Rodagem em campo sôbre pedras",NA,NA,NA,NA,NA,NA,"US02696767","US02696767_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"207","2020-09-12 05:00:02-03","US","US","2433912","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach & E. Pereira","10301/7684","1963","11","6","South America","Brazil","Paraná",NA,"Mun. Guarapuava, Rio Campo REal",NA,NA,NA,NA,NA,NA,"US02696764","US02696764_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"208","2020-09-12 05:00:02-03","US","US","3240236","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"O. S. Ribas & D. Guimaraes","440","1992","1","10","South America","Brazil","Santa Catarina",NA,"Rodeio Grande, subida para Serra do Quiriri (mun Campo Alegre)",NA,NA,"1100",NA,NA,NA,"US02696569","US02696569_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"209","2020-09-12 05:00:02-03","US","US","2445038","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","11653","1962","1","6","South America","Brazil","Santa Catarina",NA,"Pôrto União, Beira rio",NA,NA,"750",NA,NA,NA,"US02696593","US02696593_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"210","2020-09-12 05:00:02-03","US","US","2835304","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Kummrow","1161","1976","10","13","South America","Brazil","Paraná",NA,"Rio Iguaçu (mun Araucaria)",NA,NA,NA,NA,NA,NA,"US02696755","US02696755_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"211","2020-09-12 05:00:02-03","US","US","2743537","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","13702","1964","12","6","South America","Brazil","Santa Catarina",NA,"Mun Campo Erê: bog, 6 km west of Campo Erê","-53.1","-26.37","900","1000",NA,NA,"US02696578","US02696578_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"212","2020-09-12 05:00:02-03","US","US","2281230","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","7805","1956","11","21","South America","Brazil","Santa Catarina",NA,"Mun Bom Retiro: Campo between Fazenda Campo dos Padres and Fazenda Santo Antônio, Campo dos Padres",NA,NA,"1400","1650",NA,NA,"US02696624","US02696624_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"213","2020-09-12 05:00:02-03","US","US","2452668","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. M. Klein","4437","1963","11","1","South America","Brazil","Santa Catarina",NA,"Passo do Socorro, Lajes, Campo",NA,NA,"900",NA,NA,NA,"US02696559","US02696559_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"214","2020-09-12 05:00:02-03","US","US","2281250","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","10572","1957","2","1","South America","Brazil","Santa Catarina",NA,"Mun. Campo Alegre: bog, upper fazenda of Ernesto Scheide, Campo Alegre",NA,NA,"900","1100",NA,NA,"US02696609","US02696609_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"215","2020-09-12 05:00:02-03","US","US","2931968","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"R. Kummrow","1591","1981","12","16","South America","Brazil","Paraná",NA,"Rodeio (mun Tijucas do Sul)",NA,NA,NA,NA,NA,NA,"US02696754","US02696754_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"216","2020-09-12 05:00:02-03","US","US","2743178","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"L. B. Smith & R. M. Klein","13395","1964","12","2","South America","Brazil","Santa Catarina",NA,"Mun. Agua Doce: Campos de Palmas, near Caçador boundary","-51.38","-26.75","1000","1200",NA,NA,"US02696579","US02696579_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"217","2020-09-12 05:00:02-03","US","US","1954662","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz","2612","1948","12","20","South America","Brazil","Santa Catarina",NA,"Campo dos Padres, Mato",NA,NA,"1900",NA,NA,NA,"US02696627","US02696627_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"218","2020-09-12 05:00:02-03","US","US","3213639","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"-- Reitz & Klein, --","5456","1957","10","25","South America","Brazil","Santa Catarina",NA,"Bom Retiro, Capão do campo",NA,NA,"950",NA,NA,NA,"US02696606","US02696606_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"219","2020-09-12 05:00:02-03","US","US","3674012","PreservedSpecimen","Plantae",NA,"Rubiales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"G. Hatschbach, E. L. Barbosa & E. F. Costa","78979","2005","3","10","South America","Brazil","Santa Catarina",NA,"Serra do Corvo Branco (Mun. Grão Pará)",NA,NA,NA,NA,NA,NA,"US02696558","US02696558_01",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1",NA,NA
"220","2019-11-13 11:30:09-03","USP","SPF","65283","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Zappi, DC","Krapovickas, A","41991","1988","01","14",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00065283",NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-13 11:30:08-03","USP","SPF","159753","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Cabral, EL","Hatschbach, G","72661","2001","11","13",NA,"Brasil","Rio Grande do Sul","Bom Jesus",NA,"-50.4166984558105","-28.6678009033203","850","950",NA,NA,"SPF00159753",NA,"55856","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2014-04-04 18:28:32-03","PNFM","IRAI","2089","S","Plantae","Magnoliophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Cordeiro, J.","Ristow, R.","583","2010","04","21",NA,"Brasil","Paraná","Campo Largo","Setor 1, Cristo, São Luiz do Purunã","-49.645833","-25.4675",NA,NA,NA,"Herbácea, 40 cm, campo limpo seco","IRAI00002089",NA,NA,NA,"2011","01","01",NA,NA,"-49.645833","-25.4675",NA,NA,NA,NA,NA
"223","2021-03-25 13:53:29-03","UNIVILLE","JOI","5058","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","W.S. Mancinelli","Mancinelli, W.S.","183","2005","03","28",NA,"Brasil","Santa Catarina","Garuva","Serra Quiriri.","-48.8549995422363","-26.0266990661621","1100","1100",NA,"; HABITAT: mata nebular; HABITO: erva terrestre","JOI005058",NA,"22441","auto","2007","06","13",NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-10-07 09:14:28-03","UEFS","HUEFS","117361","PreservedSpecimen","Plantae","Angiospermae","Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Hatschbach, G.","78112","2004","10","16",NA,"Brasil","Santa Catarina","Urubici","Salto do Rio Avencal, base.","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"HUEFS0117361","HUEFS0117361","30102","auto",NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA,NA
"225","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261341F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261341F","V0261341F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"226","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261342F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261342F","V0261342F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"227","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261343F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261343F","V0261343F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"228","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261344F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261344F","V0261344F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261345F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261345F","V0261345F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261346F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261346F","V0261346F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"231","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261347F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261347F","V0261347F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"232","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261348F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261348F","V0261348F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"233","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261349F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261349F","V0261349F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261350F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261350F","V0261350F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"235","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261351F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261351F","V0261351F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"236","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261352F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0261352F","V0261352F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-03-17 13:27:11-03","F","FMNH-SEEDPLANTS","V0261353F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261353F","V0261353F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"238","2015-03-17 13:27:12-03","F","FMNH-SEEDPLANTS","V0261354F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261354F","V0261354F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-03-17 13:27:12-03","F","FMNH-SEEDPLANTS","V0261355F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0261355F","V0261355F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-04-02 15:08:41-03","F","FMNH-SEEDPLANTS","V0292586F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0292586F","V0292586F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-04-02 15:08:42-03","F","FMNH-SEEDPLANTS","V0292587F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0292587F","V0292587F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"242","2015-04-02 15:08:45-03","F","FMNH-SEEDPLANTS","V0292594F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0292594F","V0292594F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"243","2015-04-02 15:08:45-03","F","FMNH-SEEDPLANTS","V0292595F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0292595F","V0292595F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"244","2015-04-02 15:08:45-03","F","FMNH-SEEDPLANTS","V0292596F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"V0292596F","V0292596F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-09-05 17:48:13-03","F","FMNH-SEEDPLANTS","V0361450F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum",NA,NA,"J. E. Leite","3413","1945","2",NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,"V0361450F","V0361450F_01",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Holotype",NA
"246","2020-08-20 20:39:07-03","UFSC","FLOR","1080","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, L.B.","Reitz, R.; Klein, R.M.","11653","1962","01","06",NA,"Brasil","Santa Catarina","Porto União",NA,"-51.0783004760742","-26.2381000518799","750","750",NA,"erva, flor branca","FLOR0001080",NA,"41804","auto","1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-08-20 14:56:29-03","UFSC","FLOR","35879","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Souza, M.L.; Zanin, A.; Rieper, M. & Nardin, J.","1834","2007","03","14",NA,"Brasil","Santa Catarina","Urubici","Fazenda da Sra. Sônia Munaretto, trilha na mata para o campo Oeste do Canion Espraiado, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"erva terrestre, porém subindo em um arbusto, flor vermelho. Rara Habitat: borda de mata","FLOR0035879","FLOR0035879","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-08-20 14:56:29-03","UFSC","FLOR","35825","PreservedSpecimen","Plantae",NA,"Gentianales","Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Souza, M.L.","Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","1784","2006","12","06",NA,"Brasil","Santa Catarina","Urubici","Fazenda do Sr. Arno Philippe, proximidades da casa da fazenda, Campo dos Padres.","-49.5917015075684","-28.0149993896484",NA,NA,NA,"herbácea, flor branca. Rara Habitat: local encharcado","FLOR0035825","FLOR0035825","30102","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2021-02-08 12:45:08-03","UFRGS","ICN","179459","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Larocca, P","Motta, JT; et al.","4047","2013","09","23","América do Sul","Brasil","PR","Coronel Domingos Soares","Abarracamento","-51.899167","-26.396944","1038","1038",NA,"Doação Herbário MBM; erva apoiante, flores creme-esverdeadas; sobre arbustos",NA,NA,NA,NA,"2014","02","05",NA,NA,"-51.899167","-26.396944",NA,NA,NA,NA,NA
"250","2021-02-08 12:45:08-03","UFRGS","ICN","172862","S","Plantae","Dicotyledon",NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster",NA,"Lorscheitter, ML; Baptista, LRM","s.n.","2010","10","15","América do Sul","Brasil","RS","São Francisco de Paula","Turfeira do Banhado Amarelo","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2021-02-08 12:45:11-03","UFRGS","ICN","195265","S","Plantae","Dicotyledon",NA,"Rubiaceae","Relbunium","nigroramosum","Relbunium nigroramosum","Ehrend.",NA,"Arzivenco, L","297","1978","10","14","América do Sul","Brasil","RS","Esmeralda","Logo campo W.","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-08-26 10:50:48-03","MCN-FZBRS","HAS","10783","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","nigroramosum","Relbunium nigroramosum","Ehrend.","Mariath, J.E.","Bueno, O.","2035","1979","12",NA,NA,"Brasil","Rio Grande do Sul","Rolante (Riozinho - RS)","Riozinho",NA,NA,NA,NA,NA,"pouco numerosa; dispersa; beira de estrada; relevo no topo","HAS0010783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-26 10:50:48-03","MCN-FZBRS","HAS","12702","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Rubiaceae","Relbunium","nigroramosum","Relbunium nigroramosum","Ehrend.","Mariath, J.E.","Mariath, J.","895","1981","01",NA,NA,"Brasil","Rio Grande do Sul","Caxias do Sul",NA,"-51.234323","-29.141631","716","716",NA,"Fruto verde acinzentado, pouco numerosa, dispersa em beira de estrada não mexida, próximo a beira do mato e em exposição ao sol.","HAS0012702",NA,NA,NA,"1981","01","20",NA,NA,"-51,234323","-29,141631",NA,NA,NA,NA,NA
"254","2019-11-21 10:17:58-03","IBt","SP","250146","S","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Scaramuzza, CAM","Montes, JE","15104","1951","03","10","Southern America","Argentina","Misiones","Candelaria","Santa Ana, 216 msn.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-21 10:17:58-03","IBt","SP","390487","S","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Costa, CB","Mamede, MCH; Martins, SE; Santos, AL; Silva, GO; Peralta, DF","671","2006","06","22",NA,"Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá. Trilha do Rio Bonito","-45.020833","-23.236667",NA,NA,NA,NA,NA,NA,NA,NA,"2006","07",NA,NA,NA,"-45.020833","-23.236667",NA,NA,NA,NA,NA
"256","2019-11-21 10:17:58-03","IBt","SP","387955","S","Plantae",NA,NA,"Rubiaceae","Galium","nigroramosum","Galium nigroramosum","(Ehrend.) Dempster","Smith, SF","Hatschbach, G; et al.","78112","2004","10","16",NA,"Brasil","Santa Catarina","Urubici","Salto do Rio Avencal, base","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,NA,NA,"30102","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2010-08-16 16:36:03-03","GH","HU-HERB","GH 00069973","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrendorfer",NA,"J. Eugenio Leite","3413","1945","2",NA,"South America","Brazil","São Paulo",NA,"Campos do Jordao, in pascuis",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3413",NA,"Isotype","undetermined"
"258","2010-08-16 16:36:02-03","GH","HU-HERB","GH 00069974","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrendorfer",NA,"J. Eugenio Leite","3413","1945","2",NA,"South America","Brazil","São Paulo",NA,"Campos do Jordao, in pascuis",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3413",NA,"Isotype","undetermined"
"259","2010-08-16 16:36:03-03","GH","HU-HERB","GH 00095740","PreservedSpecimen","Plantae",NA,NA,"Rubiaceae","Relbunium","nigro-ramosum","Relbunium nigro-ramosum","Ehrendorfer",NA,"J. Eugenio Leite","3413","1945","2",NA,"South America","Brazil","São Paulo",NA,"Campos do Jordao, in sub-humidis",NA,NA,NA,NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3413",NA,"Isotype","undetermined"
