"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","coordinatePrecision","geoFlag","phylum","order","individualCount","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","previousCatalogNumber","sex"
"881","2020-09-12 05:00:02-03","US","US","2589282","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","G. Hatschbach","1962","3","14","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,"US01934334","US01934334_01 US01934334_02",NA,NA,NA,NA,"100",NA,NA,"8935","41937","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"882","2020-09-12 05:00:02-03","US","US","1616665","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","F. C. Hoehne","1919","12",NA,"Brazil","São Paulo","São Paulo","Alto da Serra","-46.6300010681152","-23.5400009155273",NA,NA,"US01934388","US01934388_01 US01934388_02",NA,NA,NA,NA,NA,NA,NA,"s.n.","53584","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"883","2020-09-12 05:00:02-03","US","US","1934577","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz","1948","1","29","Brazil","Santa Catarina","Itajaí","Morro do Baú","-48.6618995666504","-26.9078006744385",NA,NA,"US01934349","US01934349_01 US01934349_02",NA,NA,NA,NA,"400",NA,NA,"2039","27253","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"884","2020-09-12 05:00:02-03","US","US","1573698","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","L. Riedel","1832","6",NA,"Brazil","Rio de Janeiro","Macaé",NA,"-41.7868995666504","-22.3708000183105",NA,NA,"US01934381","US01934381_01 US01934381_02",NA,NA,NA,NA,NA,NA,NA,"412","47209","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"885","2020-09-12 05:00:02-03","US","US","2271724","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & D. Klein","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"US01934357","US01934357_01 US01934357_02",NA,NA,NA,NA,"750",NA,NA,"5082","21797","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"886","2020-09-12 05:00:02-03","US","US","2271873","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & D. Klein","1958","1","21","Brazil","Santa Catarina","São Francisco do Sul","Três Barras, Garuva","-48.6380996704102","-26.2432994842529",NA,NA,"US01934356","US01934356_01 US01934356_02",NA,NA,NA,NA,NA,NA,NA,"6243","23627","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"887","2020-09-12 05:00:02-03","US","US","2699213","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","-- Ule","1888","1",NA,"Brazil","Santa Catarina",NA,"Capoeira, Blumenau.",NA,NA,NA,NA,"US02845391","US02845391_01",NA,NA,NA,NA,NA,NA,NA,"718",NA,NA,NA,"Solanales","1","South America",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"888","2020-09-12 05:00:02-03","US","US","2197026","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","A. Macedo","1951","1","21","Brazil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,"US01934344","US01934344_01 US01934344_02",NA,NA,NA,NA,NA,NA,NA,"3050","44599","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"889","2020-09-12 05:00:02-03","US","US","1616752","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","F. C. Hoehne","1921","1","21","Brazil","Minas Gerais","Santa Bárbara",NA,"-43.4152984619141","-19.959400177002",NA,NA,"US01934366","US01934366_01 US01934366_02",NA,NA,NA,NA,NA,NA,NA,"5076","33136","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"890","2020-09-12 05:00:02-03","US","US","1573851","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","L. Riedel","1823","3",NA,"Brazil","Rio de Janeiro","Petrópolis","Serra Estrela","-43.1786003112793","-22.5049991607666",NA,NA,"US01934379","US01934379_01 US01934379_02",NA,NA,NA,NA,NA,NA,NA,"s.n.","36524","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"891","2020-09-12 05:00:02-03","US","US","2220618","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. M. Klein","1956","3","7","Brazil","Santa Catarina","Ibirama","Estação Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"US01934347","US01934347_01 US01934347_02",NA,NA,NA,NA,"400",NA,NA,"1913","18533","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"892","2020-09-12 05:00:02-03","US","US","1616777","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","F. C. Hoehne","1922","1","5","Brazil","São Paulo","São Paulo","Bosque da Saúde","-46.6300010681152","-23.5400009155273",NA,NA,"US01934367","US01934367_01 US01934367_02",NA,NA,NA,NA,NA,NA,NA,"s.n.","53584","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"893","2020-09-12 05:00:02-03","US","US","1335404","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","E. H. Ule","1888","1",NA,"Brazil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,"US01934345","US01934345_01 US01934345_02",NA,NA,NA,NA,NA,NA,NA,"718","34291","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"894","2020-09-12 05:00:02-03","US","US","2654933","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. M. Klein","1970","8","18","Brazil","Santa Catarina","Florianópolis","Tapera, Ribierão","-48.5491981506348","-27.596700668335",NA,NA,"US01934375","US01934375_01 US01934375_02",NA,NA,NA,NA,"150",NA,NA,"8715","27000","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"895","2020-09-12 05:00:02-03","US","US","1482991","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","G. Jammes","1914","6","19","Brazil","Paraná","Morretes","Serra doar","-48.834400177002","-25.476900100708",NA,NA,"US01934369","US01934369_01 US01934369_02",NA,NA,NA,NA,"200",NA,NA,"553 a","30514","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"896","2020-09-12 05:00:02-03","US","US","2536644","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","G. Hatschbach","1966","9","20","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"US01934339","US01934339_01 US01934339_02",NA,NA,NA,NA,NA,NA,NA,"14747","17116","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"897","2020-09-12 05:00:02-03","US","US","1482981","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","P. K. Dusén","1914","12","18","Brazil","Paraná",NA,"Serra doar, desvio ypiranga, in silva primaeva",NA,NA,NA,NA,"US01934371","US01934371_01 US01934371_02",NA,NA,NA,NA,"700",NA,NA,"16148",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"898","2020-09-12 05:00:02-03","US","US","2271580","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & R. M. Klein","1957","8","23","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"US01934350","US01934350_01 US01934350_02",NA,NA,NA,NA,"600",NA,NA,"4039","37150","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"899","2020-09-12 05:00:02-03","US","US","2252639","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","G. Hatschbach","1957","7","22","Brazil","Paraná","Cerro Azul","Morro Grande","-49.261100769043","-24.823600769043",NA,NA,"US01934389","US01934389_01 US01934389_02",NA,NA,NA,NA,NA,NA,NA,"4043","32006","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"900","2020-09-12 05:00:02-03","US","US","1570302","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","A. C. Brade","1930","6","14","Brazil","Rio de Janeiro","Rio de Janeiro","Rara da Carioca","-43.2075004577637","-22.9027996063232",NA,NA,"US01934368","US01934368_01 US01934368_02",NA,NA,NA,NA,NA,NA,NA,"10895","57442","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"901","2020-09-12 05:00:02-03","US","US","1482980","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","P. K. Dusén","1912","10","4","Brazil","São Paulo",NA,"Alto da Serra",NA,NA,NA,NA,"US01934358","US01934358_01 US01934358_02",NA,NA,NA,NA,NA,NA,NA,"14268",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"902","2020-09-12 05:00:02-03","US","US","1335406","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","A. F. Regnell","1862","9",NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01934361","US01934361_01 US01934361_02",NA,NA,NA,NA,NA,NA,NA,"1009","25710","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"903","2020-09-12 05:00:02-03","US","US","1742767","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","O. Handro","1937","1","7","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,"US01934384","US01934384_01 US01934384_02",NA,NA,NA,NA,NA,NA,NA,"494","53584","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"904","2020-09-12 05:00:02-03","US","US","2568811","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & R. M. Klein","1954","3","2","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"US01934336","US01934336_01 US01934336_02",NA,NA,NA,NA,"300",NA,NA,"1636","18533","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"905","2020-09-12 05:00:02-03","US","US","2631538","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","J. Lindmann & J. H. Haas","1966","1","18","Brazil","Paraná","Guaraniaçu","Serra doar","-52.878101348877","-25.1007995605469",NA,NA,"US01934374","US01934374_01 US01934374_02",NA,NA,NA,NA,NA,NA,NA,"385","38806","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"906","2020-09-12 05:00:02-03","US","US","2271755","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & D. Klein","1957","11","7","Brazil","Santa Catarina","Garuva","Três Barra, S. Francisco do Sul","-48.8549995422363","-26.0266990661621",NA,NA,"US01934355","US01934355_01 US01934355_02",NA,NA,NA,NA,"100",NA,NA,"5625","22441","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"907","2020-09-12 05:00:02-03","US","US","1572233","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Y. Mexia","1930","12","19","Brazil","Minas Gerais","Viçosa","Viçosa Agricultural College lands. Just outside western gate","-42.8819007873535","-20.7539005279541",NA,NA,"US01934387","US01934387_01 US01934387_02",NA,NA,NA,NA,"700",NA,NA,"5424","13937","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"908","2020-09-12 05:00:02-03","US","US","2568810","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. M. Klein","1950","9","1","Brazil","Santa Catarina","Brusque","Mata da Limeira","-48.9174995422363","-27.0981006622314",NA,NA,"US01345806","US01345806_01",NA,NA,NA,NA,"50",NA,NA,"243","19684","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"909","2020-09-12 05:00:02-03","US","US","2520171","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Vogel, --","1965","3","20","Brazil","Rio de Janeiro","Rio de Janeiro","Corcovado","-43.2075004577637","-22.9027996063232",NA,NA,"US01934340","US01934340_01 US01934340_02",NA,NA,NA,NA,"500",NA,NA,"802","57442","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"910","2020-09-12 05:00:02-03","US","US","2492173","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","L. Smith & R. Reitz","1964","10","12","Brazil","Santa Catarina","Catanduvas","East of Catanduvas","-51.75","-27.05",NA,NA,"US01934343","US01934343_01 US01934343_02",NA,NA,NA,NA,"700","800",NA,"12427",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"911","2020-09-12 05:00:02-03","US","US","2582301","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","H. S. Irwin, H. Maxwell & D. C. Wasshausen","1968","2","19","Brazil","Minas Gerais",NA,"Km 135 (ca. 150km N. of Belo Horizonte",NA,NA,NA,NA,"US01934341","US01934341_01 US01934341_02",NA,NA,NA,NA,"1300",NA,NA,"20539",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"912","2020-09-12 05:00:02-03","US","US","2458166","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & D. Klein","1963","12","28","Brazil","Santa Catarina","Joaçaba","Catanduvas","-51.5046997070312","-27.1781005859375",NA,NA,"US01934352","US01934352_01 US01934352_02",NA,NA,NA,NA,"900",NA,NA,"16371","18588","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"913","2020-09-12 05:00:02-03","US","US","2271555","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. Reitz & D. Klein","1956","10","11","Brazil","Santa Catarina","Ibirama","Hôrto Florestal","-49.5177993774414","-27.0569000244141",NA,NA,"US01934348","US01934348_01 US01934348_02",NA,NA,NA,NA,"350",NA,NA,"3871","18533","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"914","2020-09-12 05:00:02-03","US","US","2748272","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","O. Handro","1974","2","14","Brazil","São Paulo","São Paulo","Agua Funda","-46.6300010681152","-23.5400009155273",NA,NA,"US01934333","US01934333_01 US01934333_02",NA,NA,NA,NA,NA,NA,NA,"2243","53584","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"915","2020-09-12 05:00:02-03","US","US","2120106","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. M. Klein","1950","9","1","Brazil","Santa Catarina","Brusque","Mata da Limeira","-48.9174995422363","-27.0981006622314",NA,NA,"US01934346","US01934346_01 US01934346_02",NA,NA,NA,NA,NA,NA,NA,"114","19684","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"916","2020-09-12 05:00:02-03","US","US","2458207","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","R. M. Klein","1964","8","25","Brazil","Santa Catarina","Catanduvas","Joaçaba","-51.6617012023926","-27.0706005096436",NA,NA,"US01934351","US01934351_01 US01934351_02",NA,NA,NA,NA,"900",NA,NA,"5445","16067","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"917","2020-09-12 05:00:02-03","US","US","1498748","PreservedSpecimen","Plantae","Solanaceae","Cestrum","amictum","Cestrum amictum","Schltdl.","Y. Mexia","1930","5","3","Brazil","Minas Gerais","Viçosa","Beyond Areponga, Fazenda da Serra","-42.8819007873535","-20.7539005279541",NA,NA,"US01934382","US01934382_01 US01934382_02",NA,NA,NA,NA,"1300",NA,NA,"4662","13937","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"918","2020-09-12 05:00:02-03","US","US","3710768","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","C. Baez, T. Lima, D. Maurenza & F. Silva",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Rio de Janeiro. Parque Estadual Maciço da Pedra Branca. Bairro da Taquara. Trilha para a Pedra Branca.","-43.4653","-22.9397",NA,NA,"US02845390","US02845390_01",NA,NA,NA,NA,"630",NA,NA,"615",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"919","2020-09-12 05:00:02-03","US","US","1066376","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","G. Gardner","1905","1","11","Brazil","Rio de Janeiro",NA,"Adonte Serra dos Orgãos",NA,NA,NA,NA,"US01935666","US01935666_01 US01935666_02",NA,NA,NA,NA,NA,NA,NA,"550",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"920","2020-09-12 05:00:02-03","US","US","1592562","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","Y. Mexia","1930","11","29","Brazil","Minas Gerais","Viçosa","Agricultural College lands. Chacha Valley, upper road","-42.8819007873535","-20.7539005279541",NA,NA,"US01935663","US01935663_01 US01935663_02",NA,NA,NA,NA,"675",NA,NA,"5378","13937","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"921","2020-09-12 05:00:02-03","US","US","201339","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","A. F. Regnell","1868","3","23","Brazil","Minas Gerais","Caldas","Brasilia, prov.inas Geraës.","-46.386100769043","-21.9235992431641",NA,NA,"US01935667","US01935667_01 US01935667_02",NA,NA,NA,NA,NA,NA,NA,"III 1010","25710","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"922","2020-09-12 05:00:02-03","US","US","2822116","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","G. Eiten & L. T. Eiten","1966","7","24","Brazil","Rio de Janeiro","Resende","Itatiaia National Park, South face oft. Itatiaia in valley of the creek, Rio Campo Belo","-44.4467010498047","-22.468900680542",NA,NA,"US01935662","US01935662_01 US01935662_02",NA,NA,NA,NA,"1145",NA,NA,"7356","36089","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"923","2020-09-12 05:00:02-03","US","US","2822115","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","G. Eiten & L. T. Eiten","1966","7","24","Brazil","Rio de Janeiro","Resende","Itatiáia National Park, south face oft. Itatiáia in valley of the creek, Rio Campo Belo","-44.4467010498047","-22.468900680542",NA,NA,"US01935661","US01935661_01 US01935661_02",NA,NA,NA,NA,"1145",NA,NA,"7356","36089","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"924","2020-09-12 05:00:02-03","US","US","1335298","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","A. F. Regnell","1905","1","21","Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,"US01935670","US01935670_01 US01935670_02",NA,NA,NA,NA,NA,NA,NA,"1010","25710","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"925","2020-09-12 05:00:02-03","US","US","1573685","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","L. Riedel","1832","7",NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01935665","US01935665_01 US01935665_02",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"926","2020-09-12 05:00:02-03","US","US","1573852","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","L. Riedel","1824","7",NA,"Brazil",NA,NA,"Serra daantiqueira",NA,NA,NA,NA,"US01935664","US01935664_01 US01935664_02",NA,NA,NA,NA,NA,NA,NA,"319",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"927","2020-09-12 05:00:02-03","US","US","1593976","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","B. Lutz & D. Cocleram","1935","3",NA,"Brazil","Rio de Janeiro","Nova Friburgo",NA,"-42.5311012268066","-22.2819004058838",NA,NA,"US01935668","US01935668_01 US01935668_02",NA,NA,NA,NA,NA,NA,NA,"s.n.","33190","auto",NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"928","2020-09-12 05:00:02-03","US","US","1570431","PreservedSpecimen","Plantae","Solanaceae","Cestrum","stipulatum","Cestrum stipulatum","Vell.","C. A. W. Schwacke",NA,NA,NA,"Brazil","São Paulo",NA,"Serra da Bocaina",NA,NA,NA,NA,"US01935669","US01935669_01 US01935669_02",NA,NA,NA,NA,NA,NA,NA,"25928",NA,NA,NA,"Solanales","1","South America - Neotropics",NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA
"929","2020-10-15 09:54:06-03","UFPR","EFC","4459","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Lima, R.X.","1993","11","19","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,"EFC004459",NA,NA,NA,NA,NA,NA,NA,"19/03/2020 - DC - Correção sinônimo, antes Cestrum amictum - G.Dickel __COMMOM_NAME__: Canema","185","37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"930","2019-12-09 17:30:59-03","UFPR","EFC","11755","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Blum, C.T.","2013","09","19","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2404","-25.4481","-49.2404","-25.4481","EFC011755","EFC011755","Blum, C.T.; Völtz, R.R.","2013","09","19","920","920","Arbusto 1,1m alt. interior da mata; flores branco-amareladas. __COMMOM_NAME__: Coerana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","2019-12-09 17:30:59-03","UFPR","EFC","18066","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Cruz, K. B.","2018","11","22","Brasil","Paraná","Campo Largo","Condomínio Villa Pinha Carmin","-49.4266","-25.4644","-49.4266","-25.4644","EFC018066",NA,"Cruz, K. B.","2019","04","17","960","960","Arbusto em bordadura de remanescente de floresta ombrófila mista, frutos imaturos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","2019-12-09 17:30:59-03","UFPR","EFC","14914","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Völtz, R.R.","2016","04","08","Brasil","Paraná","Curitiba","Capão do Cifloma","-49.2397","-25.4477","-49.2397","-25.4477","EFC014914",NA,"Völtz, R.R.","2016","04","08","925","925","Arvoreta 3m alt.; frutos enegrecidos; sub-bosque da Floresta Ombrófila Mista em estágio médio. __COMMOM_NAME__: Coerana","842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"933","2020-10-15 09:54:06-03","UFPR","EFC","4339","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Kuniyoshi, Y.S.","1995","03","20","Brasil","Paraná","Colombo","Embrapa - CNPF","-49.1566","-25.3225","-49.1566","-25.3225","EFC004339",NA,"Blum, C.T.","2013","09","13","920","920","Arbusto pouco comum no interior de floresta com araucária, 920m s.n.m. Flores brancas a creme-esverdeado.","5582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"934","2019-12-09 17:30:59-03","UFPR","EFC","13148","PreservedSpecimen","Plantae","Solanaceae","Cestrum","bracteatum","Cestrum bracteatum","Link & Otto","Vieira, R.S.","2014","10","05","Brasil","Paraná","Curitiba","Bairro Campo Comprido","-49.3321","-25.4631","-49.3321","-25.4631","EFC013148",NA,"Blum, C.T.","2014","10","10",NA,NA,"Arbusto com 1,5 m. no subosque de floresta secundária. Com frutos verdes.","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
