"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"3415","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113615F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113615F","V0113615F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3416","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113609F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113609F","V0113609F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3417","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113621F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113621F","V0113621F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3418","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113623F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera",NA,NA,NA,NA,NA,NA,NA,"Bolivia",NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"V0113623F","V0113623F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3419","2020-03-28 22:05:35-03","F","FMNH-SEEDPLANTS","V0113598F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina",NA,NA,"P. C. Hutchison & J. K. Wright","6730","1964","10","1","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0113598F","V0113598F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"andina",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3420","2019-09-05 16:10:54-03","F","FMNH-SEEDPLANTS","V0042939F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina","H. S. Irwin & Barneby",NA,"P. C. Hutchison & J. K. Wright","3602","1964","1","18","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0042939F","V0042939F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"andina","Isotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3421","2018-04-04 16:36:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina",NA,"RRC ID Flag","P. C. Hutchison","6730",NA,NA,NA,"Peru","Cajamarca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"andina",NA,NA,NA,"Dicotyledoneae",NA,NA,"6730",NA
"3422","2020-03-28 22:07:00-03","F","FMNH-SEEDPLANTS","V0113599F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina",NA,NA,"D. N. Smith","6197","1984","2","24","Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"V0113599F","V0113599F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"andina",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3423","2015-03-07 01:33:54-03","F","FMNH-SEEDPLANTS","V0113600F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera andina",NA,"R. C. Barneby","E. Alayo","59","1990","5","20","Peru","La Libertad","Pataz",NA,NA,NA,NA,"2400",NA,"V0113600F","V0113600F_01","Quebrada Honda",NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"andina",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3424","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113601F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera lindeni",NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0113601F","V0113601F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"lindeni",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3425","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113617F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera lindeni",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113617F","V0113617F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"lindeni",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3426","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113653F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera lindeni",NA,NA,NA,NA,NA,NA,NA,"Colombia",NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,"V0113653F","V0113653F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"lindeni",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3427","2018-04-04 16:25:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera lindenii",NA,"RRC ID Flag","J. Cuatrecasas","1886",NA,NA,NA,"Colombia","Boyacá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"lindenii",NA,NA,NA,"Dicotyledoneae",NA,NA,"1886",NA
"3428","2018-04-04 16:32:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,"RRC ID Flag","Y. Mexía","4701",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,"4701",NA
"3429","2018-04-04 16:45:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,"RRC ID Flag","G. Hatschbach","31395",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,"31395",NA
"3430","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113624F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113624F","V0113624F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3431","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113602F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113602F","V0113602F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3432","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113603F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113603F","V0113603F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3433","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113604F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113604F","V0113604F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3434","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113605F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113605F","V0113605F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3435","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113606F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113606F","V0113606F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3436","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113607F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113607F","V0113607F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3437","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113608F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113608F","V0113608F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3438","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113610F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113610F","V0113610F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3439","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113611F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113611F","V0113611F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3440","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113612F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113612F","V0113612F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3441","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113613F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113613F","V0113613F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3442","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113614F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113614F","V0113614F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3443","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113616F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113616F","V0113616F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3444","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113618F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113618F","V0113618F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3445","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113620F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113620F","V0113620F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3446","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113622F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113622F","V0113622F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3447","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113625F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113625F","V0113625F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3448","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113626F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113626F","V0113626F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3449","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113627F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113627F","V0113627F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3450","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113628F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113628F","V0113628F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3451","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113629F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113629F","V0113629F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3452","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113654F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113654F","V0113654F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3453","2015-03-07 01:36:55-03","F","FMNH-SEEDPLANTS","V0113655F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera macranthera",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113655F","V0113655F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"macranthera",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3454","2018-04-19 09:36:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,"RRC ID Flag","A. P. Duarte","1422",NA,NA,NA,"Brazil","Ceará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"micans",NA,NA,NA,"Dicotyledoneae",NA,NA,"1422",NA
"3455","2015-03-07 01:36:57-03","F","FMNH-SEEDPLANTS","V0113630F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113630F","V0113630F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"micans",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3456","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113631F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera micans",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113631F","V0113631F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"micans",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3457","2018-04-04 16:45:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,"RRC ID Flag","H. S. Irwin","18254",NA,NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,"18254",NA
"3458","2018-04-04 16:15:21-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,"RRC ID Flag","J. H. Kirkbride, Jr.","25",NA,NA,NA,"Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,"25",NA
"3459","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113644F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113644F","V0113644F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3460","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113632F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113632F","V0113632F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3461","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113633F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113633F","V0113633F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3462","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113634F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113634F","V0113634F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3463","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113635F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113635F","V0113635F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3464","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113636F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113636F","V0113636F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3465","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113637F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113637F","V0113637F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3466","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113638F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113638F","V0113638F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3467","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113639F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113639F","V0113639F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3468","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113640F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113640F","V0113640F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3469","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113641F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113641F","V0113641F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3470","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113642F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113642F","V0113642F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3471","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113643F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113643F","V0113643F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"3472","2015-03-07 01:36:58-03","F","FMNH-SEEDPLANTS","V0113645F","PreservedSpecimen","Plantae","Fabaceae","Senna","macranthera","Senna macranthera nervosa",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0113645F","V0113645F_01",NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"nervosa",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
