"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","scientificNameAuthorship","maximumElevationInMeters","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"577","2020-08-31 09:09:48-03","INPA","INPA","180721","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Nee, MH","34532","1987","03","28","Southern America","Brasil",NA,NA,NA,"INPA0180721","Rondônia","Dicotyledon Com-Clade","Sapindales","Costa Marques","9.5 km. E of Forte Prince da Beira.","-64.333333","-12.433333",NA,"INPA0180721 INPA0180721_e","Planch.",NA,NA,NA,NA,"-64.333333","-12.433333",NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-08-31 09:09:48-03","INPA","INPA","180668","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Nee, MH","34561","1987","03","29","Southern America","Brasil",NA,NA,NA,"INPA0180668","Rondônia","Dicotyledon Com-Clade","Sapindales","Costa Marques","Ca. 5 Km. NW of Costa Marques.","-64.233333","-12.416667",NA,"INPA0180668 INPA0180668_e","Planch.",NA,"Kallunki, JA",NA,NA,"-64.233333","-12.416667","1990",NA,NA,NA,NA,NA,NA,NA
"579","2020-08-31 09:09:48-03","INPA","INPA","197581","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Claros, G","117","1992","06","22","Southern America","Brasil",NA,NA,NA,"INPA0197581","Acre","Dicotyledon Com-Clade","Sapindales","Rio Branco","Parque Zoobotânico, Parque Zoobotânico, bloco 01.","-67.874","-9.958",NA,"INPA0197581 INPA0197581_e INPA0197581_e1","Planch.",NA,"Ramos, JF",NA,NA,"-67.874","-9.958","1992",NA,NA,NA,NA,NA,NA,NA
"580","2020-08-31 09:09:48-03","INPA","INPA","23169","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Prance, GT","6411","1968","07","20","Southern America","Peru",NA,NA,NA,"INPA0023169","Acre","Dicotyledon Com-Clade","Sapindales",NA,"BR 364, km 242, Km 242-246, vicinity of Campinas.","-67.43652","-10.09946",NA,"INPA0023169 INPA0023169_e INPA0023169_e1","Planch.",NA,"Prance, GT; Hill, SR",NA,NA,"-67.43652","-10.09946","1972",NA,NA,NA,NA,NA,NA,NA
"581","2020-08-31 09:09:48-03","INPA","INPA","92593","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Coêlho, LF","1710","1980","05","10","Southern America","Brasil",NA,NA,NA,"INPA0092593","Acre","Dicotyledon Com-Clade","Sapindales",NA,"Campus UFAC","-67.954702","-9.829928",NA,"INPA0092593 INPA0092593_e INPA0092593_e1","Planch.",NA,"Albuquerque, BWP de",NA,NA,"-67.954702","-9.829928","1988","08","17",NA,NA,NA,NA,NA
"582","2020-08-31 09:09:48-03","INPA","INPA","23315","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Prance, GT","6557","1968","07","29","Southern America","Brasil",NA,NA,NA,"INPA0023315","Rondônia","Dicotyledon Com-Clade","Sapindales",NA,"1 km SW Ribeirão, road Abunã-Guajará-Mirim, Basin of rio Madeira. 1 km Sw of Ribeirão, road to Guajará-Mirim.","-65.487106","-10.442406",NA,"INPA0023315 INPA0023315_e INPA0023315_e1","Planch.",NA,"Cowan, RS",NA,NA,"-65.487106","-10.442406","1973",NA,NA,NA,NA,NA,NA,NA
"583","2020-08-31 09:09:48-03","INPA","INPA","21939","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Prance, GT","5179","1968","06","25","Southern America","Brasil",NA,NA,NA,"INPA0021939","Rondônia","Dicotyledon Com-Clade","Sapindales",NA,"Jaci-Paraná","-64.4","-9.25",NA,"INPA0021939 INPA0021939_e INPA0021939_e1","Planch.",NA,"Ramos, JF",NA,NA,"-64.4","-9.25","1988","08","17",NA,NA,NA,NA,NA
"584","2020-08-31 09:09:48-03","INPA","INPA","137126","S","Plantae","Rutaceae","Dictyoloma","peruvianum","Dictyoloma peruvianum","Santos, JL dos","798","1986","09","18","Southern America","Brasil",NA,NA,NA,"INPA0137126","Roraima","Dicotyledon Com-Clade","Sapindales",NA,"Ilha de Maracá","-61.7","3.4",NA,"INPA0137126 INPA0137126_1 INPA0137126_1e INPA0137126_e","Planch.",NA,NA,NA,NA,"-61.7","3.4",NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-08-31 09:09:48-03","INPA","INPA","131981","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Carreira, LMM","680","1983","05","04","Southern America","Brasil",NA,NA,NA,"INPA0131981","Mato Grosso","Dicotyledon Com-Clade","Sapindales",NA,"Pontes a Lacerda a Vila Bela, Estrada de Pontes e Lacerda a Vila Bela.","-59.6331","-15.1231",NA,"INPA0131981 INPA0131981_e INPA0131981_e1","A.Juss.",NA,"M.; Groppo Junior, M",NA,NA,"-59.6331","-15.1231","2001","12",NA,NA,NA,NA,NA,NA
"586","2020-08-31 09:09:48-03","INPA","INPA","173945","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Daly, DC","6847","1991","06","02","Southern America","Brasil",NA,NA,NA,"INPA0173945","Acre","Dicotyledon Com-Clade","Sapindales","Brasiléia","Seringal Porongaba, Colocaçao Sao Jose","-68.8","-10.85",NA,"INPA0173945 INPA0173945_e","A.Juss.",NA,"Pirani, JR",NA,NA,"-68.8","-10.85","1996",NA,NA,NA,NA,NA,NA,NA
"587","2021-01-10 20:47:45-03","INPA","INPA","188974","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Fernandez, A","HPBs.n.","1977","05","28","Southern America","Brasil",NA,NA,NA,"INPA0188974","Minas Gerais","Dicotyledon Com-Clade","Sapindales",NA,"Taiobeira",NA,NA,NA,"INPA0188974 INPA0188974_e INPA0188974_e1","A.Juss.",NA,"M.; Groppo Junior, M",NA,NA,NA,NA,"2001","12",NA,NA,NA,NA,NA,NA
"588","2020-08-31 09:09:48-03","INPA","INPA","244470","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Pereira-Silva, G da","14413","2009","06","08","Southern America","Brasil",NA,NA,NA,"INPA0244470","Rondônia","Dicotyledon Com-Clade","Sapindales","Porto Velho","UHE Jirau, Área próxima ao alojamento principal, margem direita do rio Madeira.","-64.621944","-9.245","80","INPA0244470 INPA0244470_e INPA0244470_e1 INPA0244470_nd INPA0244470_num","A.Juss.","80","Pereira-Silva, G da",NA,NA,"-64.621944","-9.245","2011","06",NA,NA,NA,NA,NA,NA
"589","2020-08-31 09:09:48-03","INPA","INPA","250955","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Pereira-Silva, G da","15907","2011","04","04","Southern America","Brasil",NA,NA,NA,"INPA0250955","Rondônia","Dicotyledon Com-Clade","Sapindales","Porto Velho","Ramal de FURNAS.","-64.704167","-9.348333","120","INPA0250955 INPA0250955_e","A.Juss.","120",NA,NA,NA,"-64.704167","-9.348333",NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-08-31 09:09:48-03","INPA","INPA","272156","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Rocha, GPE da","179","2011","11","01","Southern America","Brasil",NA,NA,NA,"INPA0272156","Rondônia","Dicotyledon Com-Clade","Sapindales","Porto Velho","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira","-64.677778","-9.321111","95",NA,"A.Juss.","95","Pereira-Silva, G da",NA,NA,"-64.677778","-9.321111","2011","11",NA,NA,NA,NA,NA,NA
"591","2020-08-31 09:09:48-03","INPA","INPA","272198","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Rocha, GPE da","233","2013","05","06","Southern America","Brasil",NA,NA,NA,"INPA0272198","Rondônia","Dicotyledon Com-Clade","Sapindales","Porto Velho","Área de Preservação Permanente do reservatório da UHE Jirau, margem direita do Rio Madeira","-59.675278","-9.316389","90",NA,"A.Juss.","90","Ramos, JF",NA,NA,"-59.675278","-9.316389","2016","07","22",NA,NA,NA,NA,NA
"592","2020-08-31 09:09:48-03","INPA","INPA","149765","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Lima, JCA de","67","1984","03","21","Southern America","Brasil",NA,NA,NA,"INPA0149765","Bahia","Dicotyledon Com-Clade","Sapindales","Botuporã",NA,"-42.383333","-13.266667","530","INPA0149765 INPA0149765_e INPA0149765_e1","A.Juss.","530","M.; Groppo Junior, M",NA,NA,"-42.383333","-13.266667","2001","12",NA,NA,NA,NA,NA,NA
"593","2020-08-31 09:09:48-03","INPA","INPA","105311","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Folli, DA","1","1978","05","16","Southern America","Brasil",NA,NA,NA,"INPA0105311","Espírito Santo","Dicotyledon Com-Clade","Sapindales","Linhares","Reserva Florestal da CVRD. Est. Flamengo, ant. X-1, Km 1,625, talhão 607","-40.0722007751465","-19.3910999298096",NA,"INPA0105311 INPA0105311_e INPA0105311_e1","A.Juss.",NA,"M.; Groppo Junior, M","48094","auto",NA,NA,"2001","12",NA,NA,NA,NA,NA,NA
"594","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","49863",NA,"Plantae","Rutaceae","Dictyoloma","incanescens","Dictyoloma incanescens","F.A.R. Matos; R. Altoé","195","2008","03","19",NA,"Brasil",NA,NA,"Botões verde, borda da mata, 8m de alt.","MBML049863","Espírito Santo",NA,NA,"Venda Nova do Imigrante","Alto Caxixe, Sitio Tucano","-41.071222","-20.387944",NA,NA,"DC.",NA,NA,NA,NA,"41W4'16,4","20S23'16,6",NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","19968",NA,"Plantae","Rutaceae","Dictyoloma","cf. vandellianum","Dictyoloma cf. vandellianum","L. Kollmann; et al","6065","2003","03","18",NA,"Brasil",NA,NA,"Árvore 8m, DAP 19cm, fuste 5m. Botões verdes.","MBML019968","Espírito Santo",NA,NA,"Santa Maria de Jetibá","Belém","-40.697222","-20.043333",NA,NA,"A.Juss.",NA,"M. Sobral/2004",NA,NA,"40W41'50","20S2'36",NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10333",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. D. Thomaz","1593","1995","04","27",NA,"Brasil",NA,NA,"Não amostrada, na trilha do Sagui, com odor. Altura 15m, flores creme com antenras amarelas.","MBML010333","Espírito Santo",NA,NA,"Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"A.Juss.",NA,"L. D. Thomaz/1995",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","10334",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. D. Thomaz","1592","1994","05","05",NA,"Brasil",NA,NA,"Não amostrada, na trilha principal perto da nascente da área 1, altura 9m, flores creme.","MBML010334","Espírito Santo",NA,NA,"Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"A.Juss.",NA,"L. D. Thomaz/1995",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","14349",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. Kollmann; et al","3948","2001","06","13",NA,"Brasil",NA,NA,"Arvoreto 5m no sol. Frutos verdes.","MBML014349","Espírito Santo",NA,NA,"Santa Teresa","Cabeceira do Rio Bonito","-40.583333","-19.984167",NA,NA,"A.Juss.",NA,"J.R.Pirani/Jan.2002",NA,NA,"40W34'60","19S59'3",NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","15044",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. Kollmann; et al","4402","2001","08","29",NA,"Brasil",NA,NA,"Arvoreto 9m DAP 18cm. Fuste 6m. Frutos verdes.","MBML015044","Espírito Santo",NA,NA,"Santa Teresa","Rio Saltinho","-40.506944","-19.936111",NA,NA,"A.Juss.",NA,"J.R.Pirani/Jan.2002",NA,NA,"40W30'25","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","15237",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. Kollmann; et al","4629","2001","09","18",NA,"Brasil",NA,NA,"Arvoreto 8m. Frutos verdes.","MBML015237","Espírito Santo",NA,NA,"Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"A.Juss.",NA,"J.R.Pirani/Jan.2002",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","20310",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","R.R. Vervloet; et al","2238","2003","04","16",NA,"Brasil",NA,NA,"Árvore de 12m, flores de cor branca, botões amarelados, frutos jovens. Topo de morro, dossel 14m.","MBML020310","Espírito Santo",NA,NA,"Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"A.Juss.",NA,"V. Demuner/15-05-2003",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","20743",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","R.R. Vervloet; et al","2443","2003","05","14",NA,"Brasil",NA,NA,"Árvore de 8m, flores de cor branca, anteras laranja, frutos imaturos de cor verde claro. Baixada, dossel 14m.","MBML020743","Espírito Santo",NA,NA,"Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"A.Juss.",NA,"V. Demuner/18-06-2003",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","20792",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","R.R. Vervloet; et al","2479","2003","05","22",NA,"Brasil",NA,NA,"Árvore de 13m, frutos de cor verde. Baixada, dossel 16m.","MBML020792","Espírito Santo",NA,NA,"Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"A.Juss.",NA,"M. Groppo/09-04-2008",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","21309",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","J. Rossini; et al","389","2003","07","15",NA,"Brasil",NA,NA,"Árvore de 9m, DAP 25cm, fruto alaranjado.","MBML021309","Espírito Santo",NA,NA,"Santa Teresa","Reserva Biológica Augusto Ruschi - Nova Lombardia","-40.553056","-19.9075",NA,NA,"A.Juss.",NA,"M. Groppo/09-04-2008",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","27229",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen","2737","2006","08","23",NA,"Brasil",NA,NA,"Árvore 12m, fuste 6m, Dap 25cm, frutos verdes. Vegetação secundária.","MBML027229","Espírito Santo",NA,NA,"Governador Lindenberg","Pedra de Santa Luzia, prop.: Firmino Sottele","-40.463333","-19.275833","350",NA,"A.Juss.","350","V. Demuner/24-08-2007",NA,NA,"40W27'48","19S16'33",NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","30235",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","V. Demuner; R. R. Vervloet, M. Belisario e Elias Bausen.","4081","2007","05","29",NA,"Brasil",NA,NA,"Árvore 25m, fuste 11m, Dap 40cm, botões florais, flores amarelas. Interior de mata.","MBML030235","Espírito Santo",NA,NA,"Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.442222","-20.107778","150",NA,"A.Juss.","150","V. Demuner/24-08-2007",NA,NA,"40W26'32","20S6'28",NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","3389",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","J. M. Vimercat","101","1984","05","08",NA,"Brasil",NA,NA,"Arbusto com 4m, flores amarelas, solo barro avermelhado.","MBML003389","Espírito Santo",NA,NA,"Santa Teresa","Aparecida","-40.593889","-19.973056",NA,NA,"A.Juss.",NA,"J. R. Pirani/1992",NA,NA,"40W35'38","19S58'23",NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","34341",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","A. P. Fontana; et al","5215","2008","05","06",NA,"Brasil",NA,NA,NA,"MBML034341","Espírito Santo",NA,NA,"Cariacica","Reserva Biológica Duas Bocas","-40.55","-20.3",NA,NA,"A.Juss.",NA,"A. Amorim/06-05-2008",NA,NA,"40W32'60","20S18'0",NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","41789",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","A. M. Assis; K.F.O. Faria","1593","2008","05","02",NA,"Brasil",NA,NA,"Arbusto 2 m. Botões esverdeados. Borda. Floresta Ombrofila Densa #?# estagio inicial de regeneração.","MBML041789","Espírito Santo",NA,NA,"São Gabriel da Palha","Bairro Jardim Vitória (Torre 73/3 - LT 230 Kv Mascarenhas x Verona)","-40.548583","-19.011833","192",NA,"A. Juss.","192",NA,NA,NA,"40W32'54,9","19S0'42,6",NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","4406",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","H. Q. Boudet Fernandes","2378","1988","02","26",NA,"Brasil",NA,NA,"Árvore de 10m, fuste 3m X 27cm, casca lisa com leves estrias transversais formando anéis claros. Frutos pós maturação. Ao sol, orla da mata. Carp/herb.","MBML004406","Espírito Santo",NA,NA,"Santa Teresa","Alto Santo Antônio","-40.575556","-19.887222",NA,NA,"A.Juss.",NA,"J. R. Pirani/1992",NA,NA,"40W34'32","19S53'14",NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","46866",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","A. M. Assis; Joel apicultor","2154","2009","10","09",NA,"Brasil",NA,NA,"Árvore 9m, frutos marrons","MBML046866","Espírito Santo",NA,NA,"Aracruz","Barra do Riacho - Aldeia Irajá I - flor. Tabuleiro em estágio médio","-40.211944","-19.903611","55",NA,"A. Juss.","55",NA,NA,NA,"40W12'43","19S54'13",NA,NA,NA,NA,NA,NA,NA,NA
"612","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","5627",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","H. Q. Boudet Fernandes","2774","1989","05","24",NA,"Brasil",NA,NA,"Árvore 12m, fuste 4m X 30cm, casca esbranquiçada, folha discolor, cinzenta inferiormente, inflorescência castanho esverdeada, flores verde claras, mata secundária, fundo de vale, divisor de águas entre o rio timbuí, (trecho da reserva)","MBML005627","Espírito Santo",NA,NA,"Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,NA,"A.Juss.",NA,"J. R. Pirani/1992",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA
"613","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","5935",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","H. Q. Boudet Fernandes; et al","2937","1990","05","27",NA,"Brasil",NA,NA,"Árvore 12m de altura, DAP 12cm, folha acinzentada inferiormente, flores amarelo-esverdeadas.","MBML005935","Espírito Santo",NA,NA,"Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,NA,"A.Juss.",NA,"J. R. Pirani/1992",NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","697",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","H. Q. Boudet Fernandes; W. Boone","1954","1986","05","07",NA,"Brasil",NA,NA,"Arbusto 4m, 8cm de diâmetro, folhas glaucas inferiormente, ramos com indumento castanho, corola amarelo clara, cálice castanho, heliófila, capoeira, encosta, visitada por abelhas.","MBML000697","Espírito Santo",NA,NA,"Santa Teresa","25 de Julho","-40.604167","-19.780556",NA,NA,"A.Juss.",NA,"J. R. Pirani/1992",NA,NA,"40W36'15","19S46'50",NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-07-10 09:49:14-03","MBML","MBML-HERBARIO","8628",NA,"Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","L. Kollmann; E. Bausen & W. Pizziolo","177","1998","07","08",NA,"Brasil",NA,NA,"Mata de encosta. Árvore 12m. DAP 30cm. Frutos ferrugíneos.","MBML008628","Espírito Santo",NA,NA,"Santa Teresa","São Lourenço. Mata Fria","-40.683611","-19.931111",NA,NA,"A.Juss.",NA,"J.R.Pirani/Jan.2002",NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA
"616","2020-07-15 14:43:41-03","UNESP-RC","HRCB","17016","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Ubatuba","Picinguaba","-44.866667","-23.35",NA,NA,"A. Juss. ",NA,"J. R. Pirani",NA,NA,"44°52'W","23°21'S",NA,NA,NA,NA,NA,NA,NA,NA
"617","2020-07-15 14:43:41-03","UNESP-RC","HRCB","11807","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Romero, R.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"A. Juss. ",NA,"J. R. Pirani","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2020-07-15 14:43:41-03","UNESP-RC","HRCB","8562","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Furlan, A.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"A. Juss. ",NA,"A. Furlan","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2020-07-15 14:43:41-03","UNESP-RC","HRCB","9214","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Ribeiro, J. E. L. S.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"A. Juss. ",NA,"J. R. Pirani","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2020-07-15 14:43:41-03","UNESP-RC","HRCB","9271","PreservedSpecimen","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Garcia, F. C. P.",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"São Paulo",NA,NA,"Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,"A. Juss. ",NA,"J. R. Pirani","34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2018-10-05 13:28:16-03","UFLA","ESAL","15357","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Fontes, MAL","24",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 10,0; ;; floresta",NA,"Minas Gerais",NA,NA,"Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455","1450",NA,"A.Juss.","1450",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2018-10-09 16:32:15-03","UFLA","ESAL","13220","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 8,0; ;; floresta",NA,"Minas Gerais",NA,NA,"Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,NA,"A.Juss.",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-06-07 18:05:09-03","UFLA","ESAL","27208","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Batista, TA; Naves, AR","283",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; 3,5m; flores verdes com tecas amarelas; frutos imaturos verdes com textura carmusadas send",NA,"Minas Gerais",NA,NA,"Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"A.Juss.",NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-06-07 18:05:09-03","UFLA","ESAL","27207","S","Plantae","Rutaceae","Dictyoloma","vandellianum","Dictyoloma vandellianum","Batista, TA; Naves, AR","284",NA,NA,NA,NA,"Brasil",NA,NA,"árvore; ; flores bastantes odoriferas com sépalas, pétalas,;",NA,"Minas Gerais",NA,NA,"Itamonte","Hotel casa alpina","-44.8699989318848","-22.283899307251",NA,NA,"A.Juss.",NA,"Sobral, M","26914","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
