"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"316","2019-12-09 17:30:34-03","UFPR","EFC","15734","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Barboza, E.","Cordeiro, J.","2014","08","12","Brasil","Paraná","Guaratuba","-48.5249","-25.5557","-48.5249","-25.5557","990","990","EFC015734",NA,"Pico Pedra Branca de Araraquara","Árvore 6m; flores alvas. Floresta Ombrófila Densa Altomontana","2014","08","21","5197",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-13 11:27:38-03","USP","SPF","141248","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Kummrow, R","1966","08","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1200","1200","SPF00141248","SPF00141248","Morro Mãe Catira.",NA,"2014","09",NA,"14555",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"318","2019-11-13 11:27:38-03","USP","SPF","139078","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Chagas-Silva, F; Chagas-Silva, F","1991","07","31","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"SPF00139078","SPF00139078","Fazenda Monte Alegre.",NA,"2014","09",NA,"1569",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"319","2019-11-13 11:27:38-03","USP","SPF","43097","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Martinelli, G","1984","10","11","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,"200","200","SPF00043097","SPF00043097","IIIº Distrito, Paraíso, Centro de Primatologia do RJ-FEEMA.",NA,"2014","09",NA,"10022",NA,NA,NA,NA,NA,"20531","auto",NA,NA,NA,NA,NA
"320","2019-11-13 11:27:38-03","USP","SPF","81804","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Handro, O","1968","07","25","Brasil","São Paulo","Santo André","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"SPF00081804","SPF00081804","Reserva Biológica Alto da Serra de Paranapiacaba, Paranapiacaba (via estação férrea São Paulo - Santos).",NA,"2015","09",NA,"2062",NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA
"321","2019-11-13 11:27:38-03","USP","SPF","32143","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Rossi, L","1979","08","07","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00032143","SPF00032143","Butantã. Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 1.",NA,"2014","09",NA,"15",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"322","2019-11-13 11:27:38-03","USP","SPF","32167","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Rossi, L","1979","08","30","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00032167","SPF00032167","Butantã. Mata da Reserva da Cidade Universitária Armando de Salles Oliveira - USP. Área 1.",NA,"2014","09",NA,"44",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"323","2019-11-13 11:27:38-03","USP","SPF","78095","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Rossi, L","1992",NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00078095","SPF00078095","Cidade Universitária Armando de Salles Oliveira, Mata da Reserva Florestal.",NA,"2015","09",NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"324","2019-11-13 11:27:38-03","USP","SPF","112293","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, JA","Cruz, AMR","1976","08","23","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"SPF00112293","SPF00112293","Parque do Morumbi.",NA,"2014","09",NA,"s.n.",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"325","2021-03-25 13:53:01-03","UNIVILLE","JOI","15536","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","A.A. de Oliveira","A. Korte","2010","08","24","Brasil","Santa Catarina","Corupá","-49.41","-26.46","49º24'36''W","26º27'36''S","938","938","JOI015536","JOI015536","Palmeiras II.","Herbário Dr. Roberto Miguel Klein - 30498; HABITAT: interior do fragmento; HABITO: arbórea; TIPO VEGETACIONAL: Floresta Ombrófila Densa","2010","10","14","4213",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2021-03-25 13:53:01-03","UNIVILLE","JOI","7532","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"F.C.S. Vieira","2005","07","31","Brasil",NA,"Brasil",NA,NA,NA,NA,"20","20","JOI007532","JOI007532","Monte Crista, rio do Cristo.","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"1177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2021-03-25 13:53:01-03","UNIVILLE","JOI","7533","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"F.C.S. Vieira","2005","10","20","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,"30","30","JOI007533","JOI007533","Monte Crista, rio do Cristo.","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"1347",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"328","2021-03-25 13:53:01-03","UNIVILLE","JOI","7267","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"F.C.S. Vieira","2006","07","20","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"JOI007267","JOI007267","Monte Crista, rio do Cristo.","; HABITAT: mata ciliar; HABITO: Árvore; TIPO VEGETACIONAL: FODTB",NA,NA,NA,"1839",NA,NA,NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"329","2019-10-07 09:16:42-03","UEFS","HUEFS","201413","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, J.M.","2013","08","29","Brasil","Paraná","Curitiba","-49.2375","-25.441667","49W14'15''","25S26'30''","925","925","HUEFS0201413","HUEFS0201413","Jardim Botânico Municipal, bosque.",NA,NA,NA,NA,"8331","Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"330","2019-10-07 09:16:42-03","UEFS","HUEFS","232611","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Brotto, M.L.","2015","08","24","Brasil","Paraná","Piraquara","-49.015556","-25.4475","49W0'56''","25S26'51''","990","990","HUEFS0232611","HUEFS0232611","Recreio da Serra.","Transição entre a Floresta Ombrófila Mista e Floresta Ombrófila Densa.",NA,NA,NA,"1986","Angiospermae","Lamiales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA
"331","2019-10-07 09:16:42-03","UEFS","HUEFS","73261","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, J.M.","2002","09","29","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"HUEFS0073261","HUEFS0073261","Bela Vista, Chácara Moxotó",NA,NA,NA,NA,"3663","Angiospermae","Lamiales",NA,NA,NA,"38172","auto","Asteranae",NA,NA,NA,NA
"332","2019-10-07 09:16:42-03","UEFS","HUEFS","64808","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Silva, J.M.","2000","08","22","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0064808","HUEFS0064808","Jardim Botânico Municipal.","Capão nativo com araucária.",NA,NA,NA,"3210","Angiospermae","Lamiales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA
"333","2019-10-07 09:16:42-03","UEFS","HUEFS","117303","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Nascimento, D.S.","2005","09","06","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"HUEFS0117303","HUEFS0117303","Jardim Botânico Municipal.",NA,NA,NA,NA,"199","Angiospermae","Lamiales",NA,NA,NA,"25180","auto","Asteranae",NA,NA,NA,NA
"334","2019-10-07 09:16:42-03","UEFS","HUEFS","44218","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green",NA,"Kummrow, R.","1996","08","04","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1200","1200","HUEFS0044218","HUEFS0044218","Morro Mãe Catira.","Mata nebular.",NA,NA,NA,"14555","Angiospermae","Lamiales",NA,NA,NA,"17116","auto","Asteranae",NA,NA,NA,NA
"335","2018-04-04 16:44:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis",NA,"RRC ID Flag","G. Hatschbach",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14582","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"14582",NA,NA
"336","2019-09-04 19:41:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana",NA,NA,"L. Riedel","1823",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,"Holotype",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"337","2019-01-25 15:35:35-02","IAC","IAC","43225","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","L.C. Bernacci et al.","L.C. Bernacci; G.A.D.C. Franco; G. Durigan; M. Siqueira & E. Furlan","2000","06","13","Brasil","São Paulo","Cotia","-46.956771","-23.695816","-46.956771","-23.695816",NA,NA,NA,NA,"Morro Grande, Reserva, área B, indivíduo B 27.4",NA,"2000","06","13","3518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2020-07-23 12:16:59-03","CEPLAC","CEPEC","131616","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis",NA,"Witt, N.G.P.M","D. F. S. Lima",NA,NA,NA,"Brasil","Paraná","curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"10",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"339","2020-09-22 13:49:00-03","USP","SPFW","1114","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","P.R. Reitz 1958","Reitz ;Klein","1956","08","02","Brasil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,"3558",NA,NA,NA,NA,NA,"31105","auto",NA,NA,NA,NA,NA
"340","2020-09-22 13:49:00-03","USP","SPFW","1115","PreservedSpecimen","Plantae","Oleaceae","Linociera","mandioccana","Linociera mandioccana","Eichler","P.R. Reitz 1958","Reitz ;Klein","1957","08","24","Brasil","Santa Catarina","São Francisco do Sul","-48.6380996704102","-26.2432994842529",NA,NA,"10","10",NA,NA,NA,NA,NA,NA,NA,"1958",NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"341","2020-11-04 17:30:08-03","UEM","HUEM","10980","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, AOS","E. Rotta","1979","07","06","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000009363","HUEM000009363",NA,"Coletada com frutos na Embrapa, CNPF.; Floresta Ombrófila Mista.","2000","03","17","77",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"342","2019-07-02 15:56:14-03","UEM","HUEM","10742","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","M.L. Brotto","M.M.Los","1985","07","09","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"HUEM000005004","HUEM000005004","Floresta Ombrófila Mista Montana",NA,"2017","08","17","s.n.",NA,NA,NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"343","2020-11-04 17:30:08-03","UEM","HUEM","5306","S","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","S.F.Andrade; Vieira, AOS","F.Chagas; Silva","1991","07","31","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"HUEM000009364","HUEM000009364","Fazenda Monte Alegre - KLABIN","Árvore com 12m de altura; botões florais e flores esverdeadas, pouco frequente.","1999",NA,NA,"1569",NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"344","2021-03-10 11:38:48-03","UNILA","EVB","3894","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Stica, P.V.","Stica, P.V.; Braga, A.V.; Nadaline, J.","2018","08","24","Brasil","Paraná","Curitiba","-49.237778","-25.441667","49º14'16''W","25º26'30''S",NA,NA,"EVB003894",NA,"Jardim Botânico de Curitiba.",NA,"2018","08","25","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2021-03-10 11:38:48-03","UNILA","EVB","3910","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Eikawa, D.","Bastos, B.; Abreu, L.; Eikawa, D.","2018","08","24","Brasil","Paraná","Curitiba","-49.2375","-25.441389","49º14'15''W","25º26'29''S",NA,NA,"EVB003910",NA,"Jardim Botânico.","Flores amarelas, não apresenta odor. Habitat: Floresta Ombrófila Mista. Habito: Arbórea","2018","08","25","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2020-11-12 17:00:30-03","UEL","FUEL","42997","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Estevan, DA","Estevan, DA; et al.","2005","07","05","Brasil","Paraná","Ventania","-50.308417","-24.143056","-50.308417","-24.143056","1050","1050","FUEL012745",NA,"Fazenda Califórnia de Henrique Sato",NA,"2006",NA,NA,"1091","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-11-12 17:00:30-03","UEL","FUEL","42998","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Estevan, DA","Estevan, DA; et al.","2005","07","27","Brasil","Paraná","Ventania","-50.308417","-24.143083","-50.308417","-24.143083",NA,NA,"FUEL012740",NA,"Fazenda Califórnia de Henrique Sato",NA,"2006",NA,NA,"1092","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-11-12 17:00:30-03","UEL","FUEL","51092","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Rossetto, EFS","Funez, LA","2012","08","06","Brasil","Santa Catarina","Rodeio","-49.401222","-26.877472","-49.401222","-26.877472","813","813","FUEL012742",NA,"Morro do Ipiranga, Eremitério, Floresta Ombrófila Densa, estágio sucessional avançado",NA,"2012",NA,NA,"757","Tracheophyta","Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-11-12 17:00:30-03","UEL","FUEL","4069","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, AOS; Andrade, SF","Cordeiro, J","1985","08","14","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FUEL012743",NA,"Rio Capivari",NA,"1999","02","25","81","Tracheophyta","Lamiales",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"350","2020-11-12 17:00:30-03","UEL","FUEL","36778","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, AOS","Rotta, E","1979","07","06","Brasil","Paraná","Colombo","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"FUEL012747",NA,"EMBRAPA CNPF",NA,"2000","03","17","77","Tracheophyta","Lamiales",NA,NA,NA,"13536","auto",NA,NA,NA,NA,NA
"351","2020-11-12 17:00:30-03","UEL","FUEL","6963","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, AOS; Andrade, SF","Silva, JM; Cordeiro, J","1986","08","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FUEL012690",NA,"Véu da Noiva",NA,"1999","02","25","159","Tracheophyta","Lamiales",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"352","2020-11-12 17:00:30-03","UEL","FUEL","11432","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Vieira, AOS; Andrade, SF","Francisco das Chagas e Silva","1991","07","31","Brasil","Paraná","Telêmaco Borba","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"FUEL012741",NA,"Fazenda Monte Alegre",NA,"1999",NA,NA,"1569","Tracheophyta","Lamiales",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"353","2020-11-12 17:00:30-03","UEL","FUEL","11861","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Sobral, MEG","Francisco das Chagas e Silva; et al.","1990","04","30","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"FUEL012686",NA,"Fazenda Batavo, rio Iapó, Rio Iapo. Área de estudo da floresta ciliar.",NA,"2000",NA,NA,"s.n.","Tracheophyta","Lamiales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA
"354","2020-11-12 17:00:30-03","UEL","FUEL","48503","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Korte, A","Korte, A; Kniess, A","2010","09","01","Brasil","Santa Catarina","Doutor Pedrinho","-49.4832992553711","-26.7143993377686",NA,NA,"957","957","FUEL012737",NA,"Cerro Azul, Floresta Ombrófila Mista (Estádio suces. avançado)",NA,"2010","09","01","4218","Tracheophyta","Lamiales",NA,NA,NA,"18739","auto",NA,NA,NA,NA,NA
"355","2020-11-12 17:00:30-03","UEL","FUEL","19404","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hatschbach, G","Silva, JM; Barbosa, E","1994","02","15","Brasil","Santa Catarina","Garuva","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"FUEL012689",NA,"Rio das Orquideas",NA,"1994",NA,NA,"1357","Tracheophyta","Lamiales",NA,NA,NA,"22441","auto",NA,NA,NA,NA,NA
"356","2020-11-12 17:00:30-03","UEL","FUEL","38889","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hatschbach, G","Silva, JM; Barbosa, E; Vaz, J","2002","09","29","Brasil","São Paulo","Barra do Turvo","-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"FUEL012748",NA,"Bela Vista, Chácara Moxotó, Chácara Moxotó",NA,"2002",NA,NA,"3663","Tracheophyta","Lamiales",NA,NA,NA,"38172","auto",NA,NA,NA,NA,NA
"357","2019-11-01 15:07:19-03","UnB","UB","185238","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Rossi, L","Rossi, L","1979","08","07","Brasil","São Paulo","São Paulo","-46.64","-23.55","-46.64","-23.55",NA,NA,NA,NA,"Butantã, Mata da Reserva da Cidade Universitária Armando Salles Oliveira- USP, área 1.","Árvore, 6-7m alt., DAP= 12cm, flores verde-claras, perfumadas, frutos vináceos a negros.; Mata de Reserva.&nf;&nf;Árvore, 6-7m alt., DAP= 12cm, flores verde-claras, perfumadas, frutos vináceos a negros.","1995",NA,NA,"15","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-01 15:07:19-03","UnB","UB","185239","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Smith, SF","Silva, JM","1992","09","28","Brasil","Paraná ","Curitiba","-49.27","-25.43","-49.27","-25.43",NA,NA,NA,NA,"Jardim Botânico.","Árvore de 6m, flor creme-esverdeada.; Capão com Araucária.","1994",NA,NA,"1150","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-01 15:07:19-03","UnB","UB","185237","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Hatschbach, G","Silva, JM; Poliquesi, CB","1994","09","01","Brasil","Paraná ","Bocaiúva do Sul","-49.12","-25.21","-49.12","-25.21",NA,NA,NA,NA,"Rio Capivari.","Árvore, 6m, flor esverdeada.; Mata pluvial na beira do rio.","1994",NA,NA,"1382","Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-08-20 14:56:50-03","UFSC","FLOR","63775","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Oliveira, A.A.","Korte, A.; Kniess, A.","2010","08","24","Brasil","Santa Catarina","Corupá","-49.41","-26.46","49º24'36''W","26º27'36''S","938","938","FLOR0063775","FLOR0063775","Local: Palmeiras II.","Fito IFFSC 951/L/45; Estádio suces.: avançado; Hábito: arbórea; Cor da flor: esverdeada","2010","10","14","4213",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-08-20 14:56:50-03","UFSC","FLOR","63860","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Barboza, E.","Cordeiro, J.; Barboza, E.; Brotto, M.L.","2014","08","12","Brasil","Paraná","Guaratuba","-48.880278","-25.9325","48º52'49''W","25º55'57''S","990","990","FLOR0063860","FLOR0063860","Pico Pedra Branca de Araraquara, próximo ao riacho.","Árvore; Flores alvas","2014","08","21","5197",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2020-08-20 20:39:23-03","UFSC","FLOR","19752","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Sampaio, D.","Cordeiro, J.; Silva, J.M.","1985","08","14","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"FLOR0019752","FLOR0019752","Rio Capivari.","árvore, flor creme, 5m altura Habitat: mata da beira de rio","2018",NA,NA,"81",NA,"Lamiales",NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA
"363","2020-08-20 20:39:23-03","UFSC","FLOR","25802","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Sampaio, D.","Silva, J.M.","1992","09","28","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0025802","FLOR0025802","Jardim Botânico.","árvore, 6m altura, flor creme-esverdeada Habitat: capão com araucária","2018",NA,NA,"1150",NA,"Lamiales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"364","2020-08-20 20:39:23-03","UFSC","FLOR","19818","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Sampaio, D.","Silva, J.M.; Cordeiro, J.","1986","08","28","Brasil","Paraná","Morretes","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"FLOR0019818","FLOR0019818","Véu de Noiva.","arvoreta, 5m altura, flor verde-pálido Habitat: mata pluvial","2018",NA,NA,"159",NA,"Lamiales",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"365","2020-08-20 20:39:23-03","UFSC","FLOR","15407","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Sampaio, D.","Oliveira, P.I.","1985","09","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"FLOR0015407","FLOR0015407","Santos Andrade.","árvore, 6m altura, flor creme Habitat: Mata","2018",NA,NA,"935",NA,"Lamiales",NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"366","2020-08-20 14:56:50-03","UFSC","FLOR","26570","PreservedSpecimen","Plantae","Oleaceae","Chionanthus","filiformis","Chionanthus filiformis","(Vell.) P.S.Green","Lombardi, J.A.","Jarenkow, J.A.; Sobral, M.","1992","08","27","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026570","FLOR0026570","Perdida.","árvore, 11m altura, cálice verde; corola amarela Habitat: mata atlântica de encosta","2015","09",NA,"2138",NA,"Lamiales",NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
