"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"196","2021-02-04 10:26:52-03","UFRPE","HST","18541","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","A.M.Miranda","A.M.Miranda; J.Ferraz","5847","2008","12","01",NA,"Brasil","Bahia","Mata de São João","próximo ao antigo aeroporto","-38.2991981506348","-12.5303001403809",NA,NA,NA,"Arbusto ca. 1,70 m alt.; caule marrom-acinzentado; folhas crassas, levemente naviformes; flores creme-amareladas, anteras amarelas a marrons; frutos imaturos verde-avermelhados; látex hialino.","HST018541",NA,NA,"47329","auto",NA,NA,NA,"2011","02",NA,NA,NA,NA
"197","2014-07-30 10:40:49-03","CITSF","HXBH","015281","S","Plantae",NA,NA,"Burseraceae","Protium","bahianum daly","Protium bahianum daly",NA,"Queiroz, L. P.","Queiroz, L. P. 2495",NA,"1991","10","30",NA,"BR","BA","Salvador","Dunas de Itapoã","-38.5108","-12.9711",NA,NA,NA,"Caule com forte odor de teberentina. Folhas coriáceas. Flores verde-amareladas",NA,NA,NA,"26018","auto",NA,NA,NA,"1994","07","01",NA,NA,NA
"198","2021-03-01 11:56:04-03","UFPE","UFP","30575","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly.","Guedes, MC","Souza, P; Scott, L","s.n.","1978","11","06",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"UFP030575",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 11:56:04-03","UFPE","UFP",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly.","Guedes, MC","Souza, P; Scott, L","s.n.","1978","11","06",NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2020-09-25 10:43:26-03","UFPE","UFP","51540","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly.","Stefano, MV","Cantarelli, JRR; Sacramento, AC; Souza, AC","7","1999","12","21",NA,"Brasil","Pernambuco","Tamandaré",NA,"-35.1046981811523","-8.75971984863281",NA,NA,NA,"Árvore; látex branco.","UFP051540",NA,NA,"16930","auto",NA,NA,NA,"2010","08","22",NA,NA,NA
"201","2020-09-12 05:00:02-03","US","US","3448300","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"R. M. Harley, S. J. Mayo, R. M. Storr, T. S. Santos & R. S. Pinheiro","18116","1977","1","20","South America - Neotropics","Brazil","Bahia",NA,"Reserva Biológica do Pau Brasil (CEPLAC), 17km W from Porto Seguro on road to Eunápolis","-39.18","-16.4",NA,"20",NA,NA,"US01858299","US01858299_01 US01858299_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"202","2020-09-12 05:00:02-03","US","US","2595728","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"R. P. Belém & R. S. Pinheiro","3189","1967","1","19","South America - Neotropics","Brazil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,NA,"US01858298","US01858298_01 US01858298_02",NA,"47076","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"203","2020-09-12 05:00:02-03","US","US","3713295","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"N. Roque & P. Acevedo-Rodriguez","2065","2009","6","24","South America - Neotropics","Brazil","Bahia",NA,"Mata de São João, Litoral Norte, Imbassaí, Pousada Bichelenga.","-38.28","-12.52",NA,NA,NA,NA,"US03314998","US03314998_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"204","2020-09-12 05:00:02-03","US","US","3685923","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"N. Roque & P. Acevedo-Rodriguez","2066","2009","6","24","South America - Neotropics","Brazil","Bahia","Mata de São João","Mata de São João, Litoral Norte, Imbassaí, Poudada Bichelenga","-38.28","-12.52",NA,NA,NA,NA,"US01858294","US01858294_01 US01858294_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"205","2020-09-12 05:00:02-03","US","US","2595727","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"R. P. Belém & R. S. Pinheiro","2769","1966","10","31","South America - Neotropics","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"US01858297","US01858297_01 US01858297_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"206","2020-09-12 05:00:02-03","US","US","1617788","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"H. M. Curran","108","1918","5","4","South America - Neotropics","Brazil","Bahia",NA,"Ilha de Cal",NA,NA,NA,NA,NA,NA,"US01858295","US01858295_01 US01858295_02",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"207","2020-09-12 05:00:02-03","US","US","2595726","PreservedSpecimen","Plantae",NA,"Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"R. P. Belém & J. M. Mendes","247","1965","1","24","South America - Neotropics","Brazil","Bahia","Salvador","Lagoa Abaeté","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"US01858296","US01858296_01 US01858296_02",NA,"26018","auto","Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1"
"208","2020-09-02 16:22:30-03","Cenargen","CEN","45598","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","M. L. Guedes","D. L. Santana- ALCB","80","2000","05","11",NA,"Brasil","BA","CONDE","Barra do Itariri (farol).","-37.6105995178223","-11.8135995864868",NA,NA,"Exsicatas","Folhas coriáceas, discolores. Doação Projeto Flora da Bahia (ALCB nº 48716). Projeto financiado pelo CNPq.","CEN00045598","CEN00045598",NA,"31737","auto",NA,"-3760000.0","-1180000.0","2000","08",NA,NA,NA,"1"
"209","2020-09-02 16:22:30-03","Cenargen","CEN","42567","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","L. P. Queiroz","Luciano Paganucci de Queiroz","2495","1991","10","30",NA,"Brasil","BA","SALVADOR","Dunas de Itapuã, próximo ao Condomínio Alameda da Praia, arredores da Lagoa do Urubu.","-38.510799407959","-12.9710998535156",NA,NA,"Exsicatas","O caule com forte odor de terebentina. Folhas coriáceas. Arbusto muito esgalhado. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (9988). Feira de Santana - Bahia.","CEN00042567","CEN00042567",NA,"26018","auto",NA,"-3835000.0","-1293333.0","1994","07",NA,NA,NA,"1"
"210","2020-09-02 16:22:30-03","Cenargen","CEN","30333","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","D.C.Daly","D. C. Daly","Glocimar Pereira-Silva","3660","1996","09","23",NA,"Brasil","PB","CONDE","Estrada Barra do Itariri - Conde, km 3.","-34.9075012207031","-7.25971984863281","8","8","Exsicatas",NA,"CEN00030333","CEN00030333",NA,"17858","auto",NA,"-3760000.0","-1190000.0","2001","05",NA,NA,NA,"6"
"211","2021-03-15 18:26:15-03","USP","SPF","168973","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Fiaschi, P","2687","2004","11","27",NA,"Brasil","Bahia","Ilhéus","Rod. Ilhéus-Itacaré (BA 001), na altura do km 20, estrada à esquerda. Acesso ao Retiro. Ramal vicinal ca. 5.5 km à direita, para a Lagoa Encantada. Flores ombrófila antropizada.","-40.2","-14.586111","170","170",NA,"Árvore ca. 15 m alt., muito odorífera. Folhas com nervação amarelada. Inflorescência verdes.","SPF00168973",NA,NA,NA,NA,NA,"-40.2","-14.586111","2005",NA,NA,NA,NA,NA
"212","2021-03-15 18:26:15-03","USP","SPF","188517","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lorenzi, H","Lombardi, JA","7203","2008","01","29",NA,"Brasil","Bahia","Mata de São João","Fazenda Sauípe. Complexo Hoteleiro e canteiro de obras da Odebrecht. Restinga arbustivo-arbórea.","-38.297528","-12.885194",NA,NA,NA,"Árvore ca. 5 m, folhas coriáceas, frutos imaturos verde-avermelhados.","SPF00188517",NA,NA,NA,NA,NA,"-38.297528","-12.885194","2008","01",NA,NA,NA,NA
"213","2019-11-13 11:17:07-03","USP","SPF","225963","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Matos, EN","1751","2011","11","23",NA,"Brasil","Bahia","Entre Rios",NA,"-37.804722","-12.273056",NA,NA,NA,NA,"SPF00225963",NA,NA,NA,NA,NA,"-37.804722","-12.273056",NA,NA,NA,NA,NA,NA
"214","2021-03-15 18:26:15-03","USP","SPF","157784","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Fiaschi, P","1171","2002","11","16",NA,"Brasil","Bahia","Camamu","Proximidades da Praia de Pratigi.","-39.001111","-13.713056","15","20",NA,"Árvore ca. 10 m alt. Folhas com face abaxial verde escura, nervação verde bem claro. Botões florais verdes. Flores creme-esverdeadas.","SPF00157784",NA,NA,NA,NA,NA,"-39.001111","-13.713056","2000",NA,NA,NA,NA,NA
"215","2021-03-15 18:26:15-03","USP","SPF","168972","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Fiaschi, P","2579","2004","10","26",NA,"Brasil","Bahia","Itacaré","Estrada Itacaré-Ubaitaba, km 8. Área do Inventário do Plano de Manejo do Parque Estadual da Serra do Conduru. Fazenda pertencente ao IESB.","-39.597222","-14.363889","140","140",NA,"Árvore ca. 20 m alt. Cheiro forte. Folíolos discolores, face abaxial com nervação amarelada. Botões florais verdes.","SPF00168972",NA,NA,NA,NA,NA,"-39.597222","-14.363889","2005",NA,NA,NA,NA,NA
"216","2021-03-15 18:26:15-03","USP","SPF","120562","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly, D","Arbo, MM","7168","1997","01","14",NA,"Brasil","Bahia","Valença","Camino a Guaibim, a 6 km de la rodovia Valença-Nazaré, y 1 km a la isquierda. Borde de mata de restinga, suelo arenoso.","-39.041667","-13.316667","100","100",NA,"Árbol 5-7 m.","SPF00120562",NA,NA,NA,NA,NA,"-39.041667","-13.316667","2004",NA,NA,NA,NA,NA
"217","2021-03-15 18:26:15-03","USP","SPF","144560","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Pereira-Silva, G","3660","1996","09","23",NA,"Brasil","Bahia","Conde","Estrada Barra do Itariri - Conde km 3. Dunas. Solo arenoso.","-37.6","-11.9",NA,NA,NA,"Arbusto até 60 cm. Flor verde amarelada.","SPF00144560",NA,NA,NA,NA,NA,"-37.6","-11.9","2001",NA,NA,NA,NA,NA
"218","2021-03-15 18:26:15-03","USP","SPF","154414","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Guedes, MLS","Santana, DL","80","2000","05","11",NA,"Brasil","Bahia","Conde","Barra do Itariri (Farol). Área antropizada.","-37.6","-11.8",NA,NA,NA,"Arbusto 2.0 m. Folhas coriáceas, discolores. Frutos imaturos verdes, maduros avermelhados.","SPF00154414",NA,NA,NA,NA,NA,"-37.6","-11.8","2000","08",NA,NA,NA,NA
"219","2021-03-15 18:26:15-03","USP","SPF","160790","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly, D","Arbo, MM","7168","1997","01","14",NA,"Brasil","Bahia","Valença","Camino a Guaibim, a 6 km de la rodovia Valença-Nazaré, y 1 km a la isquierda. Borde de mata de restinga, suelo arenoso.","-39.041667","-13.316667","100","100",NA,"Árbol 5-7 m.","SPF00160790",NA,NA,NA,NA,NA,"-39.041667","-13.316667","2004",NA,NA,NA,NA,NA
"220","2021-03-15 18:26:15-03","USP","SPF","171053","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Macedo, GEL","871","2004","05","19",NA,"Brasil","Bahia","Jequié","Fazenda Brejo Novo, a 10,5 km da Av. Otávio Mangabeira entrando pela Av. Exupério Miranda, no Bairro do Mandacaru. Floresta estacional (mata de cipó) zona de transição. Solo areno-argiloso pedregoso.","-40.109417","-13.944722","617","750",NA,"Terrestre na borda da mata. Ca. 15 m, com folhas coriáceas, cheiro desagradável, frutos imaturos vermelho intenso.","SPF00171053",NA,NA,NA,NA,NA,"-40.109417","-13.944722","2005",NA,NA,NA,NA,NA
"221","2021-03-15 18:26:15-03","USP","SPF","172044","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, LP","Santos, AKA","242","2004","01","22",NA,"Brasil","Bahia","Mata de São João","Dunas do Diogo. Restinga herbácea.","-37.936944","-12.46","42","42",NA,"Arbusto. Folhas crassas, verde discolores, face abaxial mais clara. Flores verdes a castanho. Coletada para DNA.","SPF00172044",NA,NA,NA,NA,NA,"-37.936944","-12.46","2004","01",NA,NA,NA,NA
"222","2021-03-15 18:26:15-03","USP","SPF","172045","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Anônimo","Souza, ER","452","2004","01","21",NA,"Brasil","Bahia","Entre Rios","Litoral Norte.","-37.831389","-12.316389","25","25",NA,"ARbusto ca. 3.5 m alt. Folhas coriáceas. Frutos imaturos verdes.","SPF00172045",NA,NA,NA,NA,NA,"-37.831389","-12.316389",NA,NA,NA,NA,NA,NA
"223","2021-03-15 18:26:15-03","USP","SPF","181209","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, EP","Ribeiro, T","455","2004","04","12",NA,"Brasil","Bahia","Mata de São João","Linha Verde, 1 km depois da entrada da praia do Forte a Diogo.","-38.011389","-12.560278",NA,NA,NA,"Arbusto, 2 m de alt.; folhas glabras, levemente discolores, cartáceas; frutos verdes e maduros vermelho arroxeado.","SPF00181209",NA,NA,NA,NA,NA,"-38.011389","-12.560278","2007","08","06",NA,NA,NA
"224","2021-03-15 18:26:15-03","USP","SPF","181236","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, EP","Jost, T","642","2004","04","19",NA,"Brasil","Bahia","Jandaíra","Estrada que liga Costa Azul à empresa Lusomar, viveiro de camarões. Restinga.","-37.483611","-11.666389",NA,NA,NA,"Arvoreta, 3,5 m alt.; folhas levemente discolores, cartáceas. Frutos imaturos verdes e maduros vináceos.","SPF00181236",NA,NA,NA,NA,NA,"-37.483611","-11.666389","2006","05",NA,NA,NA,NA
"225","2021-03-15 18:26:15-03","USP","SPF","184197","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly, D","Ribeiro, T","481","2004","04","15",NA,"Brasil","Bahia","Entre Rios","Massarandupió","-37.827778","-12.311389",NA,NA,NA,"Arbusto, 2 m de alt.; folhas cartáceas, levemente discolores; frutos imaturos verdes e maduros vináceos. Caule com resina quando misturada com água é digestivo.; Restinga.","SPF00184197",NA,NA,NA,NA,NA,"-37.827778","-12.311389","2011",NA,NA,NA,NA,NA
"226","2021-03-15 18:26:15-03","USP","SPF","188518","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lorenzi, H","Lombardi, JA","7200","2008","01","29",NA,"Brasil","Bahia","Lauro de Freitas","Condomínio Busca Vida, em frente ao Spa Salute Bahia. Restinga arbustivo-arbórea.","-38.271831","-12.876547","30","30",NA,"Arbusto ca. 2 m, folhas coriáceas, flores verde amareladas.","SPF00188518",NA,NA,NA,NA,NA,"-38.271831","-12.876547","2008","01",NA,NA,NA,NA
"227","2021-03-15 18:26:15-03","USP","SPF","177839","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Queiroz, LP","Cardoso, D","1086","2006","02","04",NA,"Brasil","Bahia","Camaçari","Arembepe. Condomínio Laguna. Restinga arbórea com áreas alagadas e áreas herbáceo-arbustiva em solo arenoso.","-38.35","-12.933333","2","9",NA,"Arbusto ramificado ca. 1.5 m alt. Folhas coriáceas e aromáticas. Frutos vermelhos com sementes com arilo branco.","SPF00177839",NA,NA,NA,NA,NA,"-38.35","-12.933333","2006","02",NA,NA,NA,NA
"228","2021-03-15 18:26:15-03","USP","SPF","170375","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Daly, D","Fiaschi, P","1171","2002","11","16",NA,"Brasil","Bahia","Camamu","Proximidade da Praia de Pratigi.","-39.001111","-13.713056","15","20",NA,"Árvore ca. 10 m alt. Folhas com face adaxial verde escura, nervação verde bem claro. Botões florais verdes. Flores creme-esverdeadas.","SPF00170375",NA,NA,NA,NA,NA,"-39.001111","-13.713056","2004",NA,NA,NA,NA,NA
"229","2019-11-13 11:17:07-03","USP","SPF","215496","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Carvalho, AMV","3620","1991","09","08",NA,"Brasil","Bahia","Uruçuca","Distrito de Serra Grande. 7,3km na estrada Serra Grande - Itacaré. Fazenda Lagoa do conjunto Fazenda Santa Cruz.","-39.016667","-14.416667",NA,NA,NA,NA,"SPF00215496",NA,NA,NA,NA,NA,"-39.016667","-14.416667","2015",NA,NA,NA,NA,NA
"230","2019-11-13 11:17:07-03","USP","SPF","221512","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Matos, EN","3433","2012","04","15",NA,"Brasil","Bahia","Vera Cruz","Catu.","-38.785","-13.096111",NA,NA,NA,NA,"SPF00221512",NA,NA,NA,NA,NA,"-38.785","-13.096111","2012",NA,NA,NA,NA,NA
"231","2019-11-13 11:17:07-03","USP","SPF","221514","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Jardim, JG","Matos, EN","834","2011","11","24",NA,"Brasil","Bahia","Conde","Faz. Fundão.","-37.586944","-11.877778",NA,NA,NA,NA,"SPF00221514",NA,NA,NA,NA,NA,"-37.586944","-11.877778",NA,NA,NA,NA,NA,NA
"232","2019-11-13 11:17:07-03","USP","SPF","221515","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Jardim, JG","Matos, EN","804","2011","11","20",NA,"Brasil","Bahia","Entre Rios","Alto do Curuí-Subaúma.","-37.789722","-12.251944",NA,NA,NA,NA,"SPF00221515",NA,NA,NA,NA,NA,"-37.789722","-12.251944",NA,NA,NA,NA,NA,NA
"233","2021-03-15 18:26:15-03","USP","SPF","63760","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Thomas, WW","6062","1988","02","20",NA,"Brasil","Bahia","Santa Cruz Cabrália","15-20 km N of Porto Seguro and 1.5 km W of road to Sta. Cruz Cabrália.","-39.083333","-16.333333",NA,NA,NA,"Tree at edge of restinga & in forest. Leaves shiny green atove with pale green midrib and secondary veins, trees in sunlight with smaller leaves, slightly coriaceous and somewhat revolute, flowers gree, perianth patent, anthers cream","SPF00063760",NA,NA,NA,NA,NA,"-39.083333","-16.333333",NA,NA,NA,NA,NA,NA
"234","2021-03-15 18:26:15-03","USP","SPF","81615","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Pirani, JR","2757","1993","02","08",NA,"Brasil","Bahia","Porto Seguro","Estrada Nossa Senhora da Ajuda a Porto Seguro, a 1.5 km de N. Sra. da Ajuda. Restinga. Habitat: Mata de restinga abarta, com agrupamento de plantas separados por áreas descobertas, solo arenoso-branco.","-39","-16.233333",NA,NA,NA,"Árvore 5 m alt., resinosa e odorífera. Folhas opacas. Flores verdes com anteras pequenas alvas, ovário e nectário verdes. Frutos imaturos verdes, maduros rubros expondo umidade de dispersão envolta em tecido alvo carnoso. Muito freqü","SPF00081615",NA,NA,NA,NA,NA,"-39","-16.233333","1993",NA,NA,NA,NA,NA
"235","2021-03-15 18:26:15-03","USP","SPF","81616","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Pirani, JR","2756","1993","02","08",NA,"Brasil","Bahia","Porto Seguro","Estrada Nossa Senhora da Ajuda a Porto Seguro, a 1.5 km de N. Sra. da Ajuda. Restinga. Habitat: Mata de restinga abarta, com agrupamento de plantas separados por áreas descobertas, solo arenoso-branco.","-39","-16.233333",NA,NA,NA,"Árvore 3 m alt., resinosa e odorífera. Flores estaminadas inteiramente verde-claras, apenas com a margem das pétalas alva e as anteras amarelas.","SPF00081616",NA,NA,NA,NA,NA,"-39","-16.233333","1993",NA,NA,NA,NA,NA
"236","2021-03-15 18:26:15-03","USP","SPF","65577","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Esteves, GL","2172","1989","02","21",NA,"Brasil","Alagoas","Marechal Deodoro","APA de Santa Rita, Sítio Campo Grande. Restinga, vegetação arbórea sobre cordões litorâneos.","-35.8950004577637","-9.710280418396",NA,NA,NA,"Árvore com ca. 12.0 m alt.; frutos maduros vináceos.","SPF00065577",NA,NA,"15565","auto",NA,NA,NA,"1990",NA,NA,NA,NA,NA
"237","2021-03-15 18:26:15-03","USP","SPF","43185","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Mori, S","219","1981","06","02",NA,"Brasil","Alagoas","Messias","Serra da Cachoeira. Engenho Horizonte. Mata pluvial tropical. Solo bemdrenado.","-35.8417015075684","-9.38333034515381",NA,NA,NA,"Árvore ca. 3 m. Fruto maduro vermelho.","SPF00043185",NA,NA,"13570","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA
"238","2021-03-15 18:26:15-03","USP","SPF","151417","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Lima, LR","Bautista, HP","1656","1992","02","22",NA,"Brasil","Bahia","Conde","Estrada do sítio.","-37.6105995178223","-11.8135995864868",NA,NA,NA,"Arbusto com frutos verdes imaturos e avermelhados, quando em processo de maturação.","SPF00151417",NA,NA,"31737","auto",NA,NA,NA,"2002","05",NA,NA,NA,NA
"239","2021-03-15 18:26:15-03","USP","SPF","31443","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Belem, RP","3189","1967","01","19",NA,"Brasil","Bahia","Maraú",NA,"-39.0147018432617","-14.103099822998",NA,NA,NA,"Árvore de 6 m x 8 cm de diam.; frutos róseos.; Mata costeira.","SPF00031443",NA,NA,"47076","auto",NA,NA,NA,"1991",NA,NA,NA,NA,NA
"240","2019-11-13 11:17:07-03","USP","SPF","193222","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Anônimo","Athayde, PA","s.n.","1961","03",NA,NA,"Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,NA,"SPF00193222",NA,NA,"26018","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-15 18:26:15-03","USP","SPF","31442","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Belem, RP","2769","1966","10","31",NA,"Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,NA,NA,"Árvore de 5 m x 15 cm de diam., flores esverdeadas, estames cremes.; Mata costeira.","SPF00031442",NA,NA,"49584","auto",NA,NA,NA,"1993",NA,NA,NA,NA,NA
"242","2019-11-13 11:17:07-03","USP","SPF","215490","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Carvalho, AMV","3818","1992","02","22",NA,"Brasil","Bahia","Una","Ca. 3 km SW da sede do município. Entrada para o distrito das Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,"SPF00215490",NA,NA,"36070","auto",NA,NA,NA,"2015",NA,NA,NA,NA,NA
"243","2021-03-15 18:26:15-03","USP","SPF","196860","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","bahianum","Protium bahianum","Daly","Pirani, JR","Farney, C","2925","1992","01","27",NA,"Brasil","Sergipe","Santo Amaro das Brotas","Restinga após o Rio Pomonga - margem da rodovia SE 226.","-37.0544013977051","-10.7889003753662",NA,NA,NA,"Arbusto 2 m, folhas sub-coriáceas, verdes, discolores, cocleariformes, frutos imaturos verdes, cheiro forte de terebentina.","SPF00196860",NA,NA,"21551","auto",NA,NA,NA,"2010",NA,NA,NA,NA,NA
"244","2019-10-07 09:36:48-03","UEFS","HUEFS","183009","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Matos, E.N.de","834","2011","11","24",NA,"Brasil","Bahia","Conde","Faz. Fundão.","-37.586944","-11.877778",NA,NA,NA,"NanoFloresta. e Moitas","HUEFS0183009","HUEFS0183009",NA,NA,NA,"Rosanae","37W35'13''","11S52'40''",NA,NA,NA,NA,NA,NA
"245","2019-10-07 09:36:48-03","UEFS","HUEFS","20416","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly","J.R.Pirani","França, F.","1134","1995","03","24",NA,"Brasil","Bahia","Entre Rios",NA,"-38.084400177002","-11.9419002532959",NA,NA,NA,NA,"HUEFS0020416","HUEFS0020416",NA,"52418","auto","Rosanae",NA,NA,"2002","04",NA,NA,NA,NA
"246","2019-10-07 09:36:48-03","UEFS","HUEFS","185104","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","bahianum","Protium bahianum","Daly",NA,"Miranda, A.M.","6257","2010","12","16",NA,"Brasil","Bahia","Mata de São João",NA,"-38.2991981506348","-12.5303001403809",NA,NA,NA,"Restinga.","HUEFS0185104","HUEFS0185104",NA,"47329","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
