FID,family,specie,Comparação,id,inst_code,col_code,catalog_n,recordedby,record_n,year,month,day,state,city,locality,longitude,latitude,precision,protocol,categoria,projeto
115,AMARANTHACEAE,Alternanthera tenella,,54c7ca220c7f4, ,UEC,26711,"Davis, P.H.",60411,0,0,0,SP,São Paulo,Instituto BotÃ¢nico reserve.,-46.618201,-23.642075, , ,LC,Livro Vermelho 2013
116,AMARANTHACEAE,Alternanthera tenella,,54c7ca220cadd, ,UEC,28728,"Makino, H.",12,0,0,0,SP,São Paulo,Parque Estadual das Fontes do Ipiranga.,-46.623,-23.654, , ,LC,Livro Vermelho 2013
117,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca220ee9b, ,ESA,26186,"Souza, V.C. Souza, J.P. et al.",9209,1995,10,7,SP,Itanhaém,Praia de Suarão. Dunas.,-46.833832,-24.198203, , ,LC,Livro Vermelho 2013
118,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca2210134, ,NYBG,493722,A. Usteri,11043,1907,7,25,SP,Santos,Santos,-46.33,-23.96, , ,LC,Livro Vermelho 2013
119,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca2210276, ,NYBG,493724,J. N. Rose,21140,1915,9,20,SP,Santos,Near Santos,-46.33,-23.96, , ,LC,Livro Vermelho 2013
120,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca2210700, ,SPSF,08535,C.R.Palombo, ,1977,10,2,SP,Santos,Bertioga,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
121,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca22107f9, ,SPSF,29441,J.A.Pastore & C.Moura,1144,2002,3,1,SP,São Vicente,P.E.Xixova-Japui,-46.501415,-23.94617, , ,LC,Livro Vermelho 2013
122,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca2210d46, ,UEC,76622,"Souza, V.C.",9209,0,0,0,SP,Itanhaém,Praia do Suarão. Dunas.,-46.833832,-24.198203, , ,LC,Livro Vermelho 2013
123,AMARANTHACEAE,Blutaparon portulacoides,,54c7ca2212252, ,SPSF,41670,C.de Moura & L.L.Novaes,294,2009,5,12,SP,Peruíbe,Reserva de Desenvolvimento Sustentável Barra do Una,-47.006425,-24.401561, , ,LC,Livro Vermelho 2013
124,AMARANTHACEAE,Celosia grandifolia,,54c7ca2213bac, ,ESA,52110,"Lima, R.A.F.",570,0,0,0,SP,Sete Barras,Parcela permanente - Parque Estadual de Carlos Botelho,-47.954378,-24.124503, , ,LC,Livro Vermelho 2013
125,AMARANTHACEAE,Celosia grandifolia,,54c7ca2214ed2, ,NYBG,493640,M. Kuhlmann,s.n.,1926,4,1,SP,Cubatao,Raiz da Serra,-46.42,-23.89, , ,LC,Livro Vermelho 2013
126,AMARANTHACEAE,Celosia grandifolia,,54c7ca2215230, ,SPSF,09934,T.P.Guerra & A.Custodio Filho,55,1983,7,7,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
127,AMARANTHACEAE,Celosia grandifolia,,54c7ca22152b8, ,SPSF,09938,A.Custodio Filho,1347,1983,5,10,SP,Biritiba Mirim,E.B.Boraceia,-45.866667,-23.633333, , ,LC,Livro Vermelho 2013
128,AMARANTHACEAE,Celosia grandifolia,,54c7ca22156f7, ,UEC,146580,"Arzolla, F.A.R.P.",1042,0,0,0,SP,São Paulo,"Parque Estadual da Cantareira-Proximidades da administração. Floresta ombrófila densa montana, área de clareira.",-46.634444,-23.446111, , ,LC,Livro Vermelho 2013
129,AMARANTHACEAE,Celosia grandifolia,,54c7ca2215ae0, ,SPSF,37403,F. A. R. D. P. Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & C.S.Nunes & V.Gregorato & J.R.dos Santos,1042,2006,12,27,SP,São Paulo,"P.E.Cantareira, região do Pau Furado",-46.634444,-23.446111, , ,LC,Livro Vermelho 2013
130,AMARANTHACEAE,Chamissoa acuminata,,54c7ca221868c, ,UEC,26752,"Mattos, J.",14571,0,0,0,SP,São Paulo,Sera da Cantareira,-46.645745,-23.444658, , ,LC,Livro Vermelho 2013
131,AMARANTHACEAE,Chamissoa altissima,,54c7ca22960db, ,UEC,72208,"Kiyama, C.Y.",89,0,0,0,SP,Jundiaí,Serra do Japi.,-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
132,AMARANTHACEAE,Gomphrena elegans,,54c7ca229d355, ,SP,11029,"Barbosa, J.",s.n.,1907,2,26,SP,São Paulo,Parada Zero,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
133,AMARANTHACEAE,Gomphrena graminea,,54c7ca229d793, ,HUEFS,72737,"Mimura, I.",613,1976,11,22,SP,São José dos Campos,"uma disjuntiva de cerrado, de várias centenas de km2, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW(ao longo da Rodovia Pres. Dutra) da saída para São José dos Campus, 100-500m ao lado",-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
134,AMARANTHACEAE,Gomphrena graminea,,54c7ca229d8a3, ,NYBG,1096327,I. Mimura,613,1967,11,22,SP,Sao José dos Campos,"Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saida para Sao José dos Campos, 100-500 m ao lado SE da rodovia",-45.88,-23.17, , ,LC,Livro Vermelho 2013
135,AMARANTHACEAE,Gomphrena graminea,,54c7ca229db37, ,NYBG,493371,I. Mimura,43,1961,10,17,SP,Sao José dos Campos,"Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6 1/2 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para SAO JOSÃ‰ DOS CAMPOS, 100-500 m ao lado SE da rodovia",-45.88,-23.17, , ,LC,Livro Vermelho 2013
136,AMARANTHACEAE,Hebanthe eriantha,,54c7ca232a001, ,IAC,34667,S.L. Jung-MendaÃ§olli et al.,727,1997,8,29,SP,Jundiaí,"IAC, Estação Experimental",-46.927972,-23.111861, , ,LC,Livro Vermelho 2013
137,AMARANTHACEAE,Hebanthe eriantha,,54c7ca232a72d, ,NYBG,487270,K. Mizoguchi,1625,1980,7,22,SP,Sao Roque,Linha Sorocabana,-47.13,-23.52, , ,LC,Livro Vermelho 2013
138,AMARANTHACEAE,Hebanthe eriantha,,54c7ca232a8e6, ,NYBG,487274,A. LÃ¶fgren,11052,1887,8,10,SP,Sao Paulo,Tiete,-46.63,-23.54, , ,LC,Livro Vermelho 2013
139,AMARANTHACEAE,Hebanthe eriantha,,54c7ca232acd3, ,NYBG,493566,K. Mizoguchi,1098,1979,8,16,SP,Jandira,"Near Oomoto Aizendo, Jandira",-46.9,-23.53, , ,LC,Livro Vermelho 2013
140,AMARANTHACEAE,Hebanthe pulverulenta,,54c7cb6e030d3, ,"SP, SPF", ,Pirani et al,736,1983,7,25,SP,Biritiba Ussu,"SP 98, ponte sobre o rio Guacá",-46.121944,-23.638333, , ,LC,Livro Vermelho 2013
141,AMARANTHACEAE,Hebanthe pulverulenta,,54c7cb6e031cc, ,SPF, ,Freire-Fiero,1631,1990,8,18,SP,Paranapiacaba,coleções aos lados da trilha para pedra Lisa,-46.304444,-23.778055, , ,LC,Livro Vermelho 2013
142,AMARANTHACEAE,Hebanthe pulverulenta,,54c7cb6e03272, ,SP, ,Makino,46,1977,5,21,SP,São Paulo,Km 67 da rodovia 139 entre São Miguel Arcanjo e Sete Barras,-46.636111,-23.5475, , ,LC,Livro Vermelho 2013
143,AMARANTHACEAE,Hebanthe pulverulenta,,54c7cb6e032c6, ,NY, ,Sucre  et al,2927,1968,5,5,SP,São Paulo,Reserva Florestal da Bocaína,-46.636111,-23.5475, , ,LC,Livro Vermelho 2013
144,AMARANTHACEAE,Pfaffia glomerata,,54c7ca232dec4, ,CPMA,494,glyn, ,1988,11,10,SP,Bragança Paulista,Farmaervas,-46.541944,-22.951944, , ,LC,Livro Vermelho 2013
145,AMARANTHACEAE,Pfaffia glomerata,,54c7ca23300b7, ,UPCB,25240,"Buras, J.S.",25,1995,2,12,SP,Atibaia,Fazenda Experimental da Agricultura Natural,-46.572982,-23.129536, , ,LC,Livro Vermelho 2013
146,AMARANTHACEAE,Pfaffia glomerata,,54c7cae311fd8, ,RB,38750,"Constantino, D.",116,0,0,0,SP,Cotia, ,-46.945978,-23.682659, , ,LC,Livro Vermelho 2013
147,AMARANTHACEAE,Pfaffia glomerata,,54c7cb6e7ada1, ,UB 14721, ,Gehrt,s/n,0,0,0,SP,Aldeia de Carapicuiba, ,-46.831111,-23.57, , ,LC,Livro Vermelho 2013
148,AMARANTHACEAE,Pfaffia glomerata,,54c7cb6e7aefb, ,ESA, ,Miyoshi,s/n,1991,0,0,SP,Jacarei, ,-45.965833,-23.305277, , ,LC,Livro Vermelho 2013
149,AMARANTHACEAE,Pfaffia glomerata,,54c7cb6e7b5ea, ,NY, ,Tamashiro,10863,0,0,0,SP,São José dos Campos, ,-45.886944,-23.179444, , ,LC,Livro Vermelho 2013
150,AMARANTHACEAE,Pfaffia glomerata,,54c7cb6e7b65f, ,MBM, ,Hashimoto,583,0,0,0,SP,São Paulo,Ponte Grande,-46.636111,-23.5475, , ,LC,Livro Vermelho 2013
151,AMARANTHACEAE,Pfaffia gnaphaloides,,54c7cb6e79675, ,SP, ,Brade,6766,0,0,0,SP,Osasco,Butantan,-46.791666,-23.5325, , ,LC,Livro Vermelho 2013
152,AMARANTHACEAE,Pfaffia jubata,,54c7ca233277f, ,SPSF,28370,J.B.Baitello,1008,2002,8,31,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
153,AMARANTHACEAE,Pfaffia jubata,,54c7ca23327ff, ,SPSF,35316,J.B.Baitello,1744,2005,9,23,SP,Franco da Rocha,P.E.Juqueri,-46.693792,-23.351547, , ,LC,Livro Vermelho 2013
154,AMARANTHACEAE,Pfaffia jubata,,54c7cb6e81b30, ,"HRCB, SPF", ,Handro,149,0,0,0,SP,Butantã,"Butantã, Cidade Universitária, atrás do Departamento de Botânica",-46.3175,-23.64, , ,LC,Livro Vermelho 2013
155,AMARANTHACEAE,Pfaffia jubata,,54c7cb6e81dd4, ,"HAS,SP,UB", ,Kuhlmann,1992,0,0,0,SP,São José dos Campos, ,-45.886944,-23.179444, , ,LC,Livro Vermelho 2013
156,AMARANTHACEAE,Pfaffia jubata,,54c7cb6e81e34, ,"CEPEC 44844, SPF 125", ,Hoehne,s/n,0,0,0,SP,São José dos Campos, ,-45.886944,-23.179444, , ,LC,Livro Vermelho 2013
157,AMARYLLIDACEAE,Hippeastrum morelianum,,54c7ca23b03c1, ,UEC,62938,"Bernacci, L.C.",28417,0,0,0,SP,Atibaia,Parque Municipal da Grota Funda,-46.526172,-23.181909, , ,VU,Livro Vermelho 2013
158,AMARYLLIDACEAE,Hippeastrum morelianum,,54c7ca23b042b, ,UEC,62939,"Bernacci, L.C.",28419,0,0,0,SP,Atibaia,Parque Municipal da Grota Funda,-46.526172,-23.181909, , ,VU,Livro Vermelho 2013
159,AMARYLLIDACEAE,Hippeastrum morelianum,,54c7ca23b0583, ,RB,469957,Paul C. Hutchison,8940,1985,8,22,SP,Atibaia,Summit of Pedra Grande.,-46.52844,-23.167878, , ,VU,Livro Vermelho 2013
160,AMARYLLIDACEAE,Hippeastrum psittacinum,,54c7cb771fe54, ,UEC,19774,"Dutilh, J.H.A.",s.n.,1987,9,0,SP,Atibaia, ,-46.572982,-23.129536, , ,EN,Livro Vermelho 2013
161,AMARYLLIDACEAE,Hippeastrum reginae,,54c7cae4b92bf, ,IAC,31983,A.F.C. Tombolato,17100,1994,9,22,SP,Juquiá, ,-47.6347,-24.3208, , ,EN,Livro Vermelho 2013
162,AMARYLLIDACEAE,Hippeastrum striatum,,54c7ca23b3267, ,NYBG,565068,F. C. Hoehne,30996,1933,9,25,SP,Santo André,Alto da Serra,-46.53,-23.66, , ,EN,Livro Vermelho 2013
163,AMARYLLIDACEAE,Hippeastrum striatum,Verificar,54c7ca23b34cf, ,SP,182955,"Custodio Filho, A.",991,1982,10,27,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.413092,-23.807015, , ,EN,Livro Vermelho 2013
164,AMARYLLIDACEAE,Hippeastrum striatum,,54c7ca23b3548, ,SP,194374,"Custodio Filho, A.",1677,1983,10,18,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,EN,Livro Vermelho 2013
165,AMARYLLIDACEAE,Hippeastrum striatum,,54c7ca23b35c2, ,SP,196000,"Sugiyama, M.",3562,1983,10,18,SP,Santo André,E.B. do Alto da Serra de Paranapiacaba,-46.316667,-23.783333, , ,EN,Livro Vermelho 2013
166,AMARYLLIDACEAE,Hippeastrum striatum,Verificar,54c7ca23b363c, ,UEC,137496,"Arzolla, F.A.R.P.",629,0,0,0,SP,São Paulo,Parque Estadual da Cantareira-Região da chapada.,-46.649655,-23.427408, , ,EN,Livro Vermelho 2013
167,AMARYLLIDACEAE,Hippeastrum striatum,,54c7cae4babf1, ,MBM,57228,"Shepherd, G.J.",5909,1977,10,5,SP,Jundiaí, ,-46.907097,-23.201207, , ,EN,Livro Vermelho 2013
168,ANACARDIACEAE,Anacardium humile,,54c7ca2450d91, ,NYBG,685167,W. Hoehne,s.n.,1949,8,2,SP,Sao Paulo,Brooklyn Paulista.,-46.63,-23.54, , ,LC,Livro Vermelho 2013
169,ANACARDIACEAE,Anacardium humile,,54c7ca23b56bd, ,HUEFS,68165,"Hoehne, W.",SPF12596,1949,8,2,SP,São Paulo,Brooklyn Paulista.,-46.676389,-23.626802, , ,LC,Livro Vermelho 2013
170,ANACARDIACEAE,Anacardium humile,,54c7ca244dcd8, ,HSJRP,19416,W. Hoehne,0,1949,8,2,SP,São Paulo,Brooklyn Paulista,-46.636111,-23.547778, , ,LC,Livro Vermelho 2013
171,ANACARDIACEAE,Anacardium humile,,54c7ca2450a3e, ,NYBG,436566,I. Mimura,538,1962,8,29,SP,Sao José dos Campos,"Uma área disjuntiva de cerrado, de várias centenas de km cuadrados, rodeada antigamente por mata. Ca. 7,1 km SSE em linha reta da praça principal de Sao José dos Campos.",-45.88,-23.17, , ,LC,Livro Vermelho 2013
172,ANACARDIACEAE,Anacardium humile,,54c7ca2450ab8, ,NYBG,436567,I. Mimura,570,1962,9,12,SP,Sao José dos Campos,"Uma área disjuntiva de cerrado, de várias centenas de km cuadrados, rodeada antigamente por mata. Ca. 7,4 km SSE em linha reta da praça principal de Sao José dos Campos. Ca. de 50 m ao oeste da estrada para Paraibuna.",-45.88,-23.17, , ,LC,Livro Vermelho 2013
173,ANACARDIACEAE,Anacardium humile,,54c7ca2450b33, ,NYBG,436568,I. Mimura,3,1961,10,10,SP,Sao José dos Campos,"Uma área disjuntiva de cerrado, de várias centenas de km cuadrados, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, 6.5 km ao SW (ao longo da Rodovia Pres. Dutra) da saída para Sao José dos Campos, 100-50",-45.88,-23.17, , ,LC,Livro Vermelho 2013
174,ANACARDIACEAE,Anacardium humile,,54c7ca2451246, ,SPF,12536,"Hoehne, W.",s.n.,1949,8,26,SP,São Paulo,Brooklyn Paulista.,-46.676389,-23.626802, , ,LC,Livro Vermelho 2013
175,ANACARDIACEAE,Anacardium humile,,54c7ca2456e7f, ,RB,39539,Sofgren, ,0,0,0,SP,São José dos Campos, ,-45.932337,-23.159998, , ,LC,Livro Vermelho 2013
176,ANACARDIACEAE,Anacardium humile,,54c7ca24578ef, ,IAC,19359,H.F. LeitÃ£o Filho,79,1967,9,3,SP,Itu,na beira da estrada,-47.2992,-23.2642, , ,LC,Livro Vermelho 2013
177,ANACARDIACEAE,Anacardium humile,,54c7cae545b90, ,ESA,83158,"Hoehne, W.",SPF 12596,1949,8,2,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
178,ANACARDIACEAE,Anacardium humile,,54c7cae547888, ,HRCB,39371,"Hoehne, W.",s.n.,1949,1,1,SP,São Paulo, ,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
179,ANACARDIACEAE,Anacardium humile,,54c7cae54aa4f, ,IPA,62141,"Hoehne, W.",IPA62141,1949,8,30,SP, ,Próximo a São José dos Campos.,-45.913422,-23.153068, , ,LC,Livro Vermelho 2013
180,ANACARDIACEAE,Anacardium humile,,54c7cae54bf40, ,MBM,270947,"Hoehne, W.",s.n.,1949,8,30,SP,São José dos Campos, ,-45.932337,-23.159998, , ,LC,Livro Vermelho 2013
181,ANACARDIACEAE,Anacardium humile,,54c7cae54f70b, ,MOBOT,2876243,Wilson Hoehne, ,0,0,0,SP, ,"Mun. São Paulo, Brooklyn Paulista.",-46.593792,-23.517735, , ,LC,Livro Vermelho 2013
182,ANACARDIACEAE,Anacardium humile,,54c7cae5c8c9a, ,SPF,18253,"Grotta, A.S.",259,1961,2,0,SP,Itu, ,-47.274735,-23.329922, , ,LC,Livro Vermelho 2013
183,ANACARDIACEAE,Anacardium humile,,54c7cae5c8e23, ,SPF,12543,"Hoehne, W.",s.n.,1949,8,30,SP,São José dos Campos, ,-45.932337,-23.159998, , ,LC,Livro Vermelho 2013
184,ANACARDIACEAE,Anacardium humile,,54c7cae5cd736, ,RB,39621,Wilson Hoehne, ,0,0,0,SP, ,"Mun. São Paulo, Brooklyn Paulista.",-46.593792,-23.517735, , ,LC,Livro Vermelho 2013
185,ANACARDIACEAE,Myracrodruon urundeuva,,54c7ca256ba9c, ,SPSF,02681,A. Rodrigues, ,0,0,0,SP,Sao Paulo,Horto Florestal,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
186,ANEURACEAE,Aneura pinguis,,54c7ca257972e, ,RB,577262,"Costa, D.P. et al.",5094,0,0,0,SP,São Luís do Paraitinga,"PE Serra do Mar, Núcleo Santa Virgínia, Base Vargem Grande, início da trilha do Corcovado, Floresta Montana. Sobre tronco em decomposição próximo ao solo.",-46.005069,-23.70454, , ,LC,Livro Vermelho 2013
187,ANNONACEAE,Annona cacans,,54c7ca257b3a2, ,HSJRP,09794,K.S.Brow Jr.,20949,1988,11,11,SP,Jundiaí,"Serra do Japi """"Paraiso"""" (1100m), logo acima da represa do DAE",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
188,ANNONACEAE,Annona cacans,,54c7ca257b498, ,HSJRP,09926,L.C.Bernacci,24400,1989,9,8,SP,Jundiaí,"Fazenda São Vicente, mata.",-46.907097,-23.201207, , ,LC,Livro Vermelho 2013
189,ANNONACEAE,Annona cacans,,54c7ca2602fa2, ,SP,31179,"Hoehne, F.C.",s.n.,1933,10,29,SP,São Paulo,Jardim BotÃ¢nico,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
190,ANNONACEAE,Annona cacans,,54c7ca2603189, ,UB, ,"Hoehne, F.C.",s.n.,1933,10,29,SP,São Paulo,Jardim BotÃ¢nico.,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
191,ANNONACEAE,Annona cacans,,54c7ca26034d8, ,UEC,40177,"Morellato-Fonzar, L.P.C.",17791,0,0,0,SP,Jundiaí,Serra do Japi-MIrante,-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
192,ANNONACEAE,Annona cacans,,54c7ca26035c9, ,UEC,50942,"KS, Brown Jr, K.S.",20949,0,0,0,SP,Jundiaí,Serra do Japi- Paraíso-Logo acima da represa do DAE.,-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
193,ANNONACEAE,Annona cacans,,54c7ca2603a14, ,UEC,80516,"Cardoso Leite, E.",310,0,0,0,SP,São Roque,Mata da CÃ¢mara.,-47.1125,-23.523889, , ,LC,Livro Vermelho 2013
194,ANNONACEAE,Annona cacans,,54c7ca2603f57, ,SPSF,39146,R.Esteves & R.C.Sousa & H.F.A.Pereira & Z.S.Costa,287,2007,11,23,SP,São Paulo,P.E.Jaragua,-46.771389,-23.471667, , ,LC,Livro Vermelho 2013
195,ANNONACEAE,Annona cacans,,54c7ca2603fd3, ,SPSF,39147,R.Esteves & R.C.Sousa & D.Souza & J.M.Silva,291,2008,1,28,SP,Sao Paulo,P.E.Jaragua,-46.771667,-23.473056, , ,LC,Livro Vermelho 2013
196,ANNONACEAE,Annona cacans,,54c7cae5d2b6e, ,ESA,26787,"Cardoso Leite, E. Oliveira, A.",310,1994,1,17,SP,São Roque, ,-47.098977,-23.562311, , ,LC,Livro Vermelho 2013
197,ANNONACEAE,Annona cacans,,54c7cae5d4f91, ,ESA,7219,"Morellato, L.P.C. Rodrigues, R.R.",17791,1984,11,6,SP,Jundiaí, ,-46.907097,-23.201207, , ,LC,Livro Vermelho 2013
198,ANNONACEAE,Annona cacans,,54c7cae764423, ,MOBOT,3410294,G. Fonseca, ,1961,2,15,SP, ,"Mpio. de São Paulo: Parque do Estado, grounds of the Instituto de Botanica. Ca. 10 km. south and 0.8 km. east of center of São Paulo (Praca da Sé). Sec. forest near lake.",-46.63,-23.6, , ,LC,Livro Vermelho 2013
199,ANNONACEAE,Annona coriacea,,54c7ca26063be, ,FUEL,38434,R.R. Rodrigues,97,1994,8,6,SP,Iperó,Fazenda Ipanema IBAMA,-47.683333,-23.4, , ,LC,Livro Vermelho 2013
200,ANNONACEAE,Annona coriacea,,54c7cae5d1fb7, ,BHCB,76662,"Rodrigues, R.R.",97,0,0,0,SP,Iperó, ,-47.638425,-23.408516, , ,LC,Livro Vermelho 2013
201,ANNONACEAE,Annona coriacea,,54c7cae5d20b0, ,ESA,71489,"Rodrigues, E.H.A. et al.",97,1994,8,6,SP,Iperó, ,-47.638425,-23.408516, , ,LC,Livro Vermelho 2013
202,ANNONACEAE,Annona coriacea,,54c7cae5d4562, ,ESA,15989,"Rodrigues, R.R. et al.",97,1994,8,6,SP,Iperó, ,-47.638425,-23.408516, , ,LC,Livro Vermelho 2013
203,ANNONACEAE,Annona coriacea,,54c7cae65ac5d, ,IAC,19737,H.F. LeitÃ£o Filho,295,1968,1,30,SP,Sorocaba, ,-47.4581,-23.5017, , ,LC,Livro Vermelho 2013
204,ANNONACEAE,Annona dioica,,54c7ca260e2e3, ,IAC,50675,M.F. Casali,209,2008,12,20,SP,Iperó,"Floresta Nacional de Ipanema, área 1",-47.683333,-23.4, , ,LC,Livro Vermelho 2013
205,ANNONACEAE,Annona emarginata,,54c7ca26b6870, ,SPSF,00827,D.Bento Pickel, ,1943,11,30,SP,Mogi das Cruzes,fazenda Paratei,-46.185121,-23.550958, , ,LC,Livro Vermelho 2013
206,ANNONACEAE,Annona emarginata,,54c7ca26b68e7, ,SPSF,01163,J.P.Coelho, ,1945,2,23,SP,São Paulo,Horto Florestal,-46.633963,-23.462716, , ,LC,Livro Vermelho 2013
207,ANNONACEAE,Annona emarginata,,54c7ca26b695e, ,SPSF,01716,D.Bento Pickel, ,1941,10,23,SP,São Paulo,chacara dos Morrinhos,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
208,ANNONACEAE,Annona emarginata,,54c7ca26b69d9, ,SPSF,04164,P.Dolgi, ,1951,1,19,SP,Sao Paulo,"serra da Cantareira, Nucleo Chapada",-46.645745,-23.444658, , ,LC,Livro Vermelho 2013
209,ANNONACEAE,Annona emarginata,,54c7ca26b6a53, ,SPSF,04192,M.A. Cunha, ,1951,4,3,SP,Itapecirica,Sitio S.Bento,-46.852707,-23.738785, , ,LC,Livro Vermelho 2013
210,ANNONACEAE,Annona emarginata,,54c7ca26b6b41, ,SPSF,07261,M.Koscinski,126,0,0,0,SP,Sao Paulo,Guarau,-46.593792,-23.517736, , ,LC,Livro Vermelho 2013
211,ANNONACEAE,Annona emarginata,,54c7ca26b6c83, ,SPSF,27678,F.A.R.D.P.Arzolla & J.R.Santos,230,2001,1,10,SP,Mairiporã,"P.E.Cantareira, regiao de águas Claras",-46.649655,-23.427408, , ,LC,Livro Vermelho 2013
212,ANNONACEAE,Annona emarginata,,54c7ca26b6dfe, ,SPSF,29336,P.L.B.Tomasulo,62,1990,10,27,SP,Mogi das Cruzes,serra do Itapety,-46.24287,-23.51098, , ,LC,Livro Vermelho 2013
213,ANNONACEAE,Annona emarginata,,54c7ca26b6f70, ,UEC,130198,"Arzolla, F.A.R.P.",230,0,0,0,SP,Mairaporã,Parque Estadual da Cantareira-Região de águas Claras,-46.649655,-23.427408, , ,LC,Livro Vermelho 2013
214,ANNONACEAE,Annona emarginata,,54c7ca26b70d8, ,UEC,21474,"LeitÃ£o Filho, H.F.",10612,0,0,0,SP,Joanópolis,"Rodovia para Montes-Verdes, em mata secu",-46.219195,-22.937108, , ,LC,Livro Vermelho 2013
215,ANNONACEAE,Annona emarginata,,54c7ca26b7435, ,UEC,26821,"LeitÃ£o Filho, H.F.",13097,0,0,0,SP,Jundiaí,Nativo em mata na Serra do Japi.,-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
216,ANNONACEAE,Annona emarginata,,54c7ca26b7613, ,UEC,33831,"Marcondes-Ferreira, W.",15069,0,0,0,SP,Atibaia,"Beira da estrada, quase chegando em cima",-46.572982,-23.129536, , ,LC,Livro Vermelho 2013
217,ANNONACEAE,Annona emarginata,,54c7ca26b7718, ,UEC,44069,"KS, Brown Jr, K.S.",18668,0,0,0,SP,Jundiaí,Serra do Japi.-3Âª ponte do caminho Represa Torres.,-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
218,ANNONACEAE,Annona emarginata,,54c7ca26b779b, ,UEC,50340,"KS, Brown Jr, K.S.",20951,0,0,0,SP,Jundiaí,"Serra do Japi-""""Paraíso"""".-2km na estrada da represa até as torres (3Âª travessa).",-46.934233,-23.29517, , ,LC,Livro Vermelho 2013
219,ANNONACEAE,Annona emarginata,,54c7ca26b79a1, ,UEC,61344,"Gandolfi, S.",8191,1984,1,1,SP,Guarulhos,"Aeroporto Internacional de São Paulo-Sítio 40, nÂº 5192.",-46.481389,-23.425, , ,LC,Livro Vermelho 2013
220,ANNONACEAE,Annona emarginata,,54c7ca26b7c30, ,UEC,79122,"Gandolfi, S.",1484,0,0,0,SP,Guarulhos,Aeroporto Internacional de São Paulo-Sítio - 98 NÂº 8191.,-46.481389,-23.425, , ,LC,Livro Vermelho 2013
221,ANNONACEAE,Annona emarginata,,54c7ca26b7d6b, ,UEC,80514,"Cardoso Leite, E.",309,0,0,0,SP,São Roque,Mata da CÃ¢mara.,-47.1125,-23.523889, , ,LC,Livro Vermelho 2013
222,ANNONACEAE,Annona emarginata,,54c7ca290823a, ,IAC,45425,"Bettiol Neto, J.E.", ,2005,3,11,SP,Jundiaí,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",-46.8842,-23.1864, , ,LC,Livro Vermelho 2013
223,ANNONACEAE,Annona emarginata,,54c7ca29082b9, ,IAC,45426,"Bettiol Neto, J.E.", ,2005,3,11,SP,Jundiaí,"IAC, Estação Experimental, em coleção (Banco de Germoplasma), procedente de cultivo em São Bento do Sapucaí (SP)",-46.8842,-23.1864, , ,LC,Livro Vermelho 2013
224,ANNONACEAE,Annona emarginata,,54c7ca2908337, ,IAC,45428,"Bettiol Neto, J.E.", ,2005,4,8,SP,Jundiaí,"IAC, Estação Experimental, em cultivo doméstico",-46.8842,-23.1864, , ,LC,Livro Vermelho 2013
225,ANNONACEAE,Annona emarginata,,54c7ca2908e2c, ,NYBG,395727,F. C. Hoehne,28420,1931,10,30,SP,Sao Paulo,Jardim Botanico,-46.63,-23.54, , ,LC,Livro Vermelho 2013
226,ANNONACEAE,Annona emarginata,,54c7ca29090d2, ,NYBG,395732,L. Gorgatti,1,1977,8,24,SP,Sao Paulo,"Sao Paulo, Parque do Estado",-46.63,-23.54, , ,LC,Livro Vermelho 2013
