"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","dayIdentified","fieldNumber","individualCount"
"125","2021-01-14 15:26:37-03","MN","R","51057","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Brade, A.C.",NA,"1913","03","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-01-14 15:26:37-03","MN","R","221526","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides var.parviflora","Prance, G.T. 12099; Mass, P.J.M.; Kubitzki, K.; Steward, W.C.; Ramos, J.F.; Pinheiro, W.S. & Lima, J.F.",NA,"1971","04","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"var.parviflora","(Benth.) Jonker","Acre",NA,NA,NA,NA,"Cruzeiro do Sul","-72.6699981689453","-7.63111019134521","123037","auto","Mass, P.J.M.","1972",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2021-01-14 15:26:37-03","MN","R","51058","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Sampaio, A.J.","2227","1917","04","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","Rio de Janeiro",NA,NA,NA,NA,"Teresópolis","-42.9655990600586","-22.4122009277344","38539","auto","Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2021-01-14 15:26:37-03","MN","R","48890","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Reitz, R.","1653","1945","04","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","Santa Catarina",NA,"10","10",NA,"Sombrio","-49.61669921875","-29.113899230957","16515","auto","Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2021-01-14 15:26:37-03","MN","R","22110","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Brade, A.C.","9076","1918","06",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","São Paulo",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395","55628","auto","Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2021-01-14 15:26:37-03","MN","R","22109","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Brade, A.C.","5731","1911","06",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","São Paulo",NA,NA,NA,NA,"Iguape","-47.5499992370605","-24.7000007629395","55628","auto","Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2021-01-14 15:26:37-03","MN","R","26656","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Brade, A.C. 11683; Lima, J.S.",NA,"1932","04",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Santo Antônio do Imbé",NA,NA,NA,"Santa Maria Madalena","-42.0080986022949","-21.9552993774414","30526","auto","Snelders, H.C.M. & Maas, P.J.M.","1977",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-02-15 11:35:42-02","IPA","IPA","27117","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Noblick, L.R.","1385","1979","06","29","Southern America","Brasil",NA,NA,NA,"IPA0027117","Plantae",NA,"orobanchoides","(Hook.) Miers","Bahia","Vale da Cachoeira Glass., com musgos.",NA,NA,NA,"Lençóis","-41.3899993896484","-12.563099861145","47385","auto","Maas, H.","1995","11",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-02-15 11:35:42-02","IPA","IPA","15811","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Andrade-Lima","66-4646","1966","06","24","Southern America","Brasil",NA,NA,"Flores alvas.","IPA0015811","Plantae",NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","mata à altura do km 52, na estrada Humaitá-Lábrea, na manta.",NA,NA,NA,"Humaitá","-63.0208015441895","-7.50611019134521","202650","auto","Maas, H.","1995","11",NA,NA,NA,NA,NA,NA,NA,NA
"134","2019-08-20 09:59:18-03","UNICAMP","UEC","30244","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides parviflora","Mantovani, W; Rocha, DMS","12768","1981","07","06",NA,"Brazil",NA,NA,"flor, Flores brancas, saprófita, mata de areia.","UEC043256","Liliopsida",NA,"parviflora","(Benth.) Snelders & Maas","Amazonas","Estação Experimental de Silvicultura Tro",NA,NA,"UEC043256",NA,NA,NA,NA,NA,"Maas, H","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-01 16:19:09-03","UNICAMP","UEC","146647","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","D#?#Apolito-Junior, C; Amaral, MCE","4","2008","07","11",NA,"Brazil",NA,NA,"Erva saprofítica pequena, de coloração branca, com flores diminutas; curtamente pediceladas.; Reserva Ducke, interior da mata, baixio, área 4.","UEC043257","Liliopsida",NA,NA,"(Hook.) Miers","Amazonas","Reserva Ducke, interior da mata, baixio, área 4.",NA,NA,"UEC043257","Manaus","-60.0250015258789","-3.10193991661072","138090","auto","D#?#Apolito-Junior, C","2008","07",NA,NA,NA,NA,NA,"11",NA,NA
"136","2019-08-20 09:59:18-03","UNICAMP","UEC","16014","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Hatschbach, G","14072","1966","11","18",NA,"Brazil",NA,NA,"flor, Saprófita alva, flor creme claro, interior da mata pluvial vertente atlântica.","UEC043255","Liliopsida",NA,"orobanchoides","(Hook.) Miers","Paraná","Pilão de Pedra",NA,NA,"UEC043255","Morretes","-48.834400177002","-25.476900100708","30514","auto","Smith, SF","1967",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-01 16:19:09-03","UNICAMP","UEC","110163","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Kozera, C; Dittrich, VAO","1045","1999","04","21",NA,"Brazil",NA,NA,"Herbácea saprófita com flores brancas.; Subosque. Floresta Ombrófila Densa de Encosta.",NA,"Liliopsida",NA,NA,"(Hook.) Miers","Paraná","Ilha do Mel, Morro Bento Alves.",NA,NA,NA,"Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Hatschbach, G","1999","05",NA,NA,NA,NA,NA,NA,NA,NA
"138","2019-08-20 09:59:18-03","UNICAMP","UEC","16013","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Davis, PH; Shepherd, GJ; Sakane, M","D60631","1976","09","07",NA,"Brazil",NA,NA,"flor, Coastal rain forest on white sand, wet. On litter or humus. Flowers and stems whitish (no chlorophyll).","UEC043254","Liliopsida",NA,"orobanchoides","(Hook.) Miers","São Paulo","Ilha do Cardoso Opposite Cananeia.",NA,NA,"UEC043254","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2019-08-20 09:59:18-03","UNICAMP","UEC","100030","S","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Pansarin, ER","278","1998","08","30",NA,"Brazil",NA,NA,NA,"UEC087773","Liliopsida",NA,"orobanchoides","(Hook.) Miers","São Paulo","Parque Estadual da Ilha do Cardoso",NA,NA,"UEC087773","Cananéia","-47.9199981689453","-25.0100002288818","37574","auto","Pansarin, ER","1998","09",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-04-22 16:26:03-03","UFPB","JPB","46790","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Gomes, LA; Santos, E dos","13","2010","09","21","Southern America","Brasil",NA,NA,"; HABITAT: Mata Atlântica.; DESC: Saprófita, ca. de 18cm de altura. Flor branca.","JPB0046790","Angiosperma","Monocotyledon",NA,"(Hook.) Miers","Sergipe","RPPN Mata do Crasto, Interior da mata. Trilha. Solo arenoso.",NA,NA,NA,"Santa Luzia do Itanhy","-37.423056","-11.38",NA,NA,"Gomes, LA","2010","12","-37.423056","-11.38",NA,NA,NA,"14",NA,NA
"141","2020-04-22 16:26:03-03","UFPB","JPB","61338","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Nusbaumer, L; et al.","4643","2015","10","18","Southern America","Brasil",NA,NA,"; HABITAT: Forêt ombrophile submontagnarde d'arête à gros arbres (Aspidosperma discolor) et petits bambous; DESC: herbacée saprophyte, 0.2 m; fl. blanches à 3+3 tépales, tige beige, bonne odeur de vanille; récolte photogr. in situ; r","JPB0061338","Angiosperma","Monocotyledon","orobanchoides","(Hook.) Miers","Alagoas","Serra de Murici, Localité de Flexeiras. Serra de Angilina.","490","490",NA,"Flexeiras","-35.846122","-9.190895",NA,NA,"Maas, P","2015","10","-35.846122","-9.190895",NA,NA,NA,"22",NA,NA
"142","2020-10-14 10:00:23-03","FURB","FURB","31850","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","5007","2010","06","15",NA,"Brasil",NA,NA,"Florística IFFSC 173 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: saprófita; flor branca","FURB01049",NA,NA,NA,"(Hook.) Miers","Santa Catarina","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","517","517","FURB01049","São Martinho","-48.87","-28.08",NA,NA,"Sobral, M","2010","10","-48.8700000","-28.0800000",NA,NA,NA,"25",NA,NA
"143","2020-12-21 16:19:38-03","MBM","MBM","23111","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.","21274","1969","03","15","Southern America","Brazil",NA,NA,NA,"MBM023111",NA,NA,NA,"(Hook.) Miers","Paraná","Serra de Araraquara",NA,NA,"MBM023111","Guaratuba","-48.5746994018555","-25.8827991485596","41937","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-12-21 16:19:38-03","MBM","MBM","23104","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.; Guimarães, O.; Guimarães, O.","29344","1972","03","22","Southern America","Brazil",NA,NA,NA,"MBM023104",NA,NA,NA,"(Hook.) Miers","Paraná","Rio da Aberta",NA,NA,"MBM023104","Guaratuba","-48.5746994018555","-25.8827991485596","41937","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-12-21 16:19:38-03","MBM","MBM","16904","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.","24032","1970","03","17","Southern America","Brazil",NA,NA,NA,"MBM016904",NA,NA,NA,"(Hook.) Miers","Paraná","Colônia Floresta",NA,NA,"MBM016904","Morretes","-48.834400177002","-25.476900100708","30514","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-12-21 16:19:38-03","MBM","MBM","1037","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.","14072",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM001037",NA,NA,NA,"(Hook.) Miers","Paraná","Pilão de Pedra",NA,NA,"MBM001037","Morretes","-48.834400177002","-25.476900100708","30514","auto","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-12-21 16:19:38-03","MBM","MBM","16905","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.; Guimarães, O.; Guimarães, O.","21408","1967","04","23","Southern America","Brazil",NA,NA,NA,"MBM016905",NA,NA,NA,"(Hook.) Miers","Paraná","Baía de Paranaguá, Piaçaguera",NA,NA,"MBM016905","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-12-21 16:19:38-03","MBM","MBM","250301","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Kozera, C.; et al.; et al.","1045","1999","04","21","Southern America","Brazil",NA,NA,NA,"MBM250301",NA,NA,NA,"(Hook.) Miers","Paraná","Ilha do Mel",NA,NA,"MBM250301","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-12-21 16:19:38-03","MBM","MBM","2642","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.; Imaguire, N.; Imaguire, N.","16356","1967","04","22","Southern America","Brazil",NA,NA,"Saprofita alva, encosta de morro, na mata pluvial, sombria","MBM002642",NA,NA,NA,"(Hook.) Miers","Paraná","Morro do Tabaquara","1500","1500","MBM002642","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Dettke, G.A.","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-12-21 16:19:38-03","MBM","MBM","53159","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.","14415","1966","05","01","Southern America","Brazil",NA,NA,NA,"MBM053159",NA,NA,NA,"(Hook.) Miers","Paraná","Pontal do Sul",NA,NA,"MBM053159","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Smith, L.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-12-21 16:19:38-03","MBM","MBM","23105","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Hatschbach, G.","19260","1968","05","28","Southern America","Brazil",NA,NA,NA,"MBM023105",NA,NA,NA,"(Hook.) Miers","Paraná","Rio Cambará",NA,NA,"MBM023105","Paranaguá","-48.5092010498047","-25.5200004577637","24916","auto","Hatschbach, G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086589","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Guillemin",NA,"1839","5","1",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086589' target='other'> <mi>dwc_moreinfo</mi></a>","P02086589",NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Serra dos Orgaos",NA,NA,"P02086589_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"912",NA
"153","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086590","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Gardner",NA,NA,NA,NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086590' target='other'> <mi>dwc_moreinfo</mi></a>","P02086590",NA,NA,NA,"(Hook.) Miers",NA,NA,NA,NA,"P02086590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"842",NA
"154","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086596","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Glaziou, A.",NA,"1893","2","19",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086596' target='other'> <mi>dwc_moreinfo</mi></a>","P02086596",NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Alto Macaé",NA,NA,"P02086596_01","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4886",NA
"155","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086591","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Glaziou, A.",NA,"1891","3","10",NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086591' target='other'> <mi>dwc_moreinfo</mi></a>","P02086591",NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Alto Macaé",NA,NA,"P02086591_01","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086594","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Glaziou, A.",NA,"1893","2","19",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907. Prelément de pollen jorn D BKOS RAS Osmania Univ., HYDERABAD J Maynal 19.1.1966 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086594' target='other'> <mi>dwc_moreinfo</mi></a>","P02086594",NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Alto Macahé",NA,NA,"P02086594_01","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4886",NA
"157","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086588","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Mosén, H.",NA,"1875","3","1",NA,"Brasil","hb",NA,"Reçu le en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086588' target='other'> <mi>dwc_moreinfo</mi></a>","P02086588",NA,NA,NA,"(Hook.) Miers","São Paulo","Brésil. Morro do Curupim",NA,"700","P02086588_01","Santos","-46.3300018310547","-23.9599990844727","26836","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3702",NA
"158","2015-09-03 19:23:34-03","MNHN","RECOLNAT_MNHN_P","P02086592","PreservedSpecimen",NA,"Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Glaziou, A.",NA,"1891","3","16",NA,"Brasil","hb",NA,"Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02086592' target='other'> <mi>dwc_moreinfo</mi></a>","P02086592",NA,NA,NA,"(Hook.) Miers","Rio de Janeiro","Brésil. R.J. Alto Macahé",NA,NA,"P02086592_01","Nova Friburgo","-42.5311012268066","-22.2819004058838","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18559",NA
"159","2020-12-11 11:43:37-03","UFMG","BHCB","121031","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Viana, PL; Carvalho, FA; Hopkins, MJG; Assunção, PACL","2678","2007","04","26","Southern America","Brasil",NA,NA,"Erva, espiguetas verdes; Transição de área savânica com florestal, campina","BHCB054727","Monocotyledon",NA,NA,"(Hook.) Miers","Amazonas","Joana D'Arce., 20Km depois de Joana D'Arce, estrada de barro","95","95",NA,"Canutama","-64.360833","-8.6575",NA,NA,NA,"2020","01","-64.360833","-8.6575",NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:43:37-03","UFMG","BHCB","155343","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Moreira, SN; Souza, JF; Saiter, FZ; Teixeira, CT; Lombardi, JA","60624","2012","03","21","Southern America","Brasil",NA,NA,"Erva com 15 cm de altura, flor branca","BHCB054728","Monocotyledon",NA,NA,"(Hook.) Miers","Minas Gerais","Distrito de Serra Nova. P.E. da Serra Nova.","845","845",NA,"Rio Pardo de Minas","-42.737222","-15.615833",NA,NA,NA,"2020","01","-42.737222","-15.615833",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:43:37-03","UFMG","BHCB","177134","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","455","2015","05","15","Southern America","Brasil",NA,NA,"Erva saprófita em serrapilheira; flores brancas; Mata Ciliar",NA,"Monocotyledon",NA,NA,"(Hook.) Miers","Minas Gerais","RPPN Capitão do Mato",NA,NA,NA,"Nova Lima","-43.924722","-20.147222",NA,NA,NA,"2015","11","-43.924722","-20.147222",NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:43:37-03","UFMG","BHCB","177135","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Paiva, JAM; Pivari, MOD; Tomich, S; Nascimento, L","456","2015","05","15","Southern America","Brasil",NA,NA,"Erva saprófita em serrapilheira; flores rosas; Mata Ciliar",NA,"Monocotyledon",NA,NA,"(Hook.) Miers","Minas Gerais","RPPN Capitão do Mato",NA,NA,NA,"Nova Lima","-43.924722","-20.147222",NA,NA,NA,"2015","11","-43.924722","-20.147222",NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:43:37-03","UFMG","BHCB","195063","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Silva, APRO; Paucar, JOA; Siriani-Oliveira, S; Moura, IO","34","2019","03","25","Southern America","Brasil",NA,NA,"Prensado em álcool. Disciplina Taxonomia de campo_2019; Herbácea; Mata ripária","BHCB195063","Monocotyledon",NA,NA,"(Hook.) Miers","Minas Gerais","Parque Estadual Mata do Limoeiro, Borda da trilha para a cachoeira do Derrubado e Gruta do Limoeiro","640","640",NA,"Itabira","-43.459722","-19.588333",NA,NA,NA,"2019","03","-43.459722","-19.588333",NA,NA,NA,"25",NA,NA
"164","2020-12-11 11:43:37-03","UFMG","BHCB","99063","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Tameirão Neto, E","4269","2004","10","04","Southern America","Brasil",NA,NA,"Vereda, planta coletada no solo, saprófita",NA,"Monocotyledon",NA,NA,"(Hook.) Miers","Minas Gerais","Fazenda Tamanduá - Córrego Brejinho.",NA,NA,NA,"Juramento","-43.5868988037109","-16.8481006622314","19357","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:43:37-03","UFMG","BHCB","53439","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides orobanchoides","Mota, RC da","241","2000","04","15","Southern America","Brasil",NA,NA,"Coletada como terrestre no interior de mata; inflorescência branca",NA,"Monocotyledon",NA,"orobanchoides",NA,"Minas Gerais","Serra do Caraça.",NA,NA,NA,"Catas Altas","-43.4075012207031","-20.0746994018555","11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-02-11 17:18:25-03","UFPR","UPCB","80668","PreservedSpecimen","Plantae","Burmanniaceae","Dictyostega","orobanchoides","Dictyostega orobanchoides","Oliveira, T.","sn","2014","09","27",NA,"Brasil",NA,NA,"Terrestre.",NA,NA,NA,NA,"(Hook) Miers","Paraná",NA,NA,NA,NA,"Ilha do Mel","-48.3082","-25.5406",NA,NA,NA,NA,NA,"-48.3082","-25.5406",NA,NA,NA,NA,NA,NA
