"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"451","2021-03-04 15:44:10-03","IF","SPSF","43080","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","F.A.G.Guilherme","F.A.G.Guilherme","305","2002","05","31","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.083333","-24.233333",NA,NA,NA,NA,"COLETA: Floresta Atlântica de Planície.&nf;Árvore 20m; botões florais brancos.; GEOGRAFIA: Base Saibadela.;",NA,NA,"2002","05","31","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"452","2021-03-04 15:44:10-03","IF","SPSF","43082","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","F.A.G.Guilherme","F.A.G.Guilherme","224","2001","07","17","Brasil","SP","Sete Barras","Parque Estadual Intervales","-48.083333","-24.233333",NA,NA,NA,NA,"COLETA: Floresta Atlântica de Terras Baixas.&nf;Árvore 12m; botões florais creme, cálice ferrugíneo, pétalas creme.; GEOGRAFIA: Base Saibadela;",NA,NA,"2002","02","28","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"453","2021-03-04 15:44:10-03","IF","SPSF","45166","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","S.V.A.Pessoa & A.Pintor & A.T.Oliveira","1105","2005","06","27","Brasil","RJ","Silva Jardim","fazenda Santa Helena, área I","-42.347778","-22.564167",NA,NA,NA,NA,"COLETA: Árvore com cerca de 9m altura; semi-umbrófila, folhas discolores verdes, frutos imaturos verdes.; GEOGRAFIA: EX-RB&nf;Floresta Submontana;",NA,NA,"2012","02","20","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"454","2021-03-04 15:44:10-03","IF","SPSF","46874","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees) Mez","J.B.Baitello","Eduardo",NA,NA,NA,NA,"Brasil","SP","Marsilac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2013","05","20","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"455","2021-03-04 15:44:10-03","IF","SPSF","50469","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","L.D.Thomaz","1193B",NA,NA,NA,"Brasil","ES","Santa Lucia","Estação Ecológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"COLETA: Árvore de 16m de caule interno creme com odor de pitanga e com botões verdes. A2P52N1352;",NA,NA,"2016","05","10","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"456","2021-03-04 15:44:10-03","IF","SPSF","50471","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","L.D.Thomaz","1203",NA,NA,NA,"Brasil","ES","Santa Lucia","Estação Ecológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,"COLETA: Árvore odorífera e com frutos verdes. A2P68N1623;",NA,NA,"2016","05","10","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"457","2021-03-04 15:44:10-03","IF","SPSF","51060","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","M.L.Brotto","M.L.Brotto","2271","2016","04","02","Brasil","PR","Guaratuba","Serra da Prata, trilha para o Salto Parati","-48.605833","-25.785833",NA,NA,"14","14","COLETA: Árvore com 7m de altura; flores de cor bege.; GEOGRAFIA: Floresta Ombrófila Densa Submontana;",NA,NA,"2016","04","15","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"458","2021-03-04 15:44:10-03","IF","SPSF","52028","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","M.G.K. Cornia & N.M.Ivanauskas & R.Esteves","487","2015","12","17","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.453056","-22.6825",NA,NA,"1467","1467","COLETA: Árvore 6m de altura. Indivíduo 736 da fitissociologia. Material infértil.; GEOGRAFIA: Trilha do córrego Galharada.Parcela da fitossociologia, Floresta Ombrófila Mista, (WGS84, Zona 23K);",NA,NA,"2016","06","03","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"459","2021-03-04 15:44:10-03","IF","SPSF","52039","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","N.M.Ivanauskas","M.G.K. Cornia & N.M.Ivanauskas & R. Esteves & M.C.Assis & L.N.Gonçalves et al.","498","2013","11","27","Brasil","MG","Delfim Moreira","Fazenda Bartira","-45.266389","-22.526667",NA,NA,"1307","1307","COLETA: Árvore de 6m de altura. Individuo nº 7052 da Fitossociologia. Material infértil.; GEOGRAFIA: Unidade Alegria. Parcela da Fitossociologia. Floresta Ombrófila Mista.;",NA,NA,"2014","06","10","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"460","2021-03-04 15:44:10-03","IF","SPSF","53674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","((Nees & Mart.)) Mez","J.B.Baitello","N.M.Ivanauskas & F.M.Souza & D.Souza","6858","2011","09","02","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.356944","-22.790556",NA,NA,"1353","1353","COLETA: Árvore. Coleta vegetativa 53 do Plano de Manejo.; GEOGRAFIA: Floresta Ombrófila Densa. PV.IV - Trilha da Pedra Vermelha.;",NA,NA,"2012","01","24","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"461","2021-03-04 15:44:10-03","IF","SPSF","53691","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","((Nees & Mart.)) Mez","J.B. Baitello","N.M.Ivanauskas & D.F.Bertani","6641","2014","02","12","Brasil","SP","Tapiraí",NA,"-47.819444","-23.964444",NA,NA,"743","743","COLETA: Arvoreta de 2 m de altura. Frutos imaturos verdes, com cúpula vermelha.; GEOGRAFIA: Floresta Ombrófila Densa. Estrada de terra de acesso à propriedade de Frederico, conhecido como Ford.;",NA,NA,"2014","02","12","Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"462","2021-03-04 15:44:10-03","IF","SPSF","20615","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","L.D.Thomaz","1193","1995","04","28","Brasil","ES","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"GEOGRAFIA: Mata Atlântica de Encosta;",NA,NA,"2013","08","23","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"463","2021-03-04 15:44:10-03","IF","SPSF","46217","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","L.D.Thomaz","1174D","1992","12","08","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"650","800","COLETA: Altura 13m, PAP 39cm, caule interno branco, flores pequenas brancas; GEOGRAFIA: Mata Atlântica de encosta;",NA,NA,"2013","08","23","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"464","2021-03-04 15:44:10-03","IF","SPSF","46220","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","L.D.Thomaz","1193A","1995","04","28","Brasil","ES","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"650","800","COLETA: Altura 16m. PAP 57cm, caule interno creme, odor de pitanga, botões verdes; GEOGRAFIA: Mata Atlântica de encosta;",NA,NA,"2013","08","23","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"465","2021-03-04 15:44:10-03","IF","SPSF","20594","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","J.B.Baitello","L.D.Thomaz","1174","1992","12","08","Brasil","ES","Santa Teresa","mata atlantica de encosta","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"2013","08","23","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"466","2021-03-04 15:44:10-03","IF","SPSF","46358","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","L.Kollmann & E.Bausen & W.Pizziolo","2554","1999","06","15","Brasil","ES","Santa Teresa","São Antônio","-40.6002998352051","-19.9356002807617",NA,NA,"850","850","COLETA: Arvoreto com 8m de altura, frutos verdes. Dap 11cm, fuste 7m.; GEOGRAFIA: Terreno do Boza. Mata de encosta.;",NA,NA,"2013","05","13","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"467","2021-03-04 15:44:10-03","IF","SPSF","46340","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","L.Kollmann & E.Bausen","2193","1999","03","19","Brasil","ES","Santa Teresa","Valsugana Velha","-40.6002998352051","-19.9356002807617",NA,NA,"650","650","COLETA: Arvoreto 9m. Dap 14cm. Fuste 6m. Flores brancas.&nf;Área 2. Parcela 84. Número 2076.; GEOGRAFIA: Estação Biológica de Santa Lúcia.&nf;Mata de encosta.;",NA,NA,"2013","05","14","Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA
"468","2021-03-04 15:44:10-03","IF","SPSF","13728","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","A.Quinet","M.A.Lopes & P.M.Andrade","412","1984","06","18","Brasil","MG","Caratinga","Mata do Sapo","-42.1391983032227","-19.7896995544434",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;mata atlantica&nf;Árvore frutos verdes;",NA,NA,"2008","02","13","Magnoliophyta","Laurales","América do Sul",NA,"49886","auto","Magnoliopsida",NA,NA,NA,NA
"469","2021-03-04 15:44:10-03","IF","SPSF","16252","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"R.Negrelle","A-283","1992","07","31","Brasil","SC","Itapoa",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA
"470","2021-03-04 15:44:10-03","IF","SPSF","16251","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"R.Negrelle","A-322","1992","08","28","Brasil","SC","Itapoa",NA,"-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"18121","auto","Magnoliopsida",NA,NA,NA,NA
"471","2021-03-04 15:44:10-03","IF","SPSF","28658","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"L.Rossi","2126","2000","09","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"472","2021-03-04 15:44:10-03","IF","SPSF","28659","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"L.Rossi","2147","2000","09","19","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"473","2021-03-04 15:44:10-03","IF","SPSF","28660","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"S.A.Nicolau","L.Rossi","2175","2000","09","21","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: Árvore 5 m, fruto verde com cúpula vermelha; GEOGRAFIA: Núcleo Caraguatatuba, Trilha do Poção&nf;Mata ombrofila densa em regeneracão.;",NA,NA,"2001","01","08","Magnoliophyta","Laurales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA
"474","2021-03-04 15:44:10-03","IF","SPSF","11704","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"F. Chagas e Silva",NA,"1986","03","08","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"38740","auto","Magnoliopsida",NA,NA,NA,NA
"475","2021-03-04 15:44:10-03","IF","SPSF","19919","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"L.C.Bernacci","275","1994","05","19","Brasil","SP","Pariquera-Açú","mata alta e pluriestratificada","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA
"476","2021-03-04 15:44:10-03","IF","SPSF","19867","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"G.D.Fernandes","33151","1995","02","10","Brasil","SP","Pariquera-Açú","mata atlantica de planicie","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"17990","auto","Magnoliopsida",NA,NA,NA,NA
"477","2021-03-04 15:44:10-03","IF","SPSF","45140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","P.L.R.de Moraes","P.L.R.Moraes & H.C. de Lima & C.C.Diniz & D.S.Farias","943","1994","04","23","Brasil","SP","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore 8m altura; botões brancos com odor.; GEOGRAFIA: Beira de estrada.&nf;EX-ESA;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"478","2021-03-04 15:44:10-03","IF","SPSF","51009","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"P.L.R.Moraes et al.","4060","2014","11","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: Árvore de 8m com frutos atropupúreos, cúpula vermelh e cotilédone arroxeado.;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"479","2021-03-04 15:44:10-03","IF","SPSF","35153","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,"P.L.R.Moraes","P.L.R.Moraes","1073","1994","11","29","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Arvoreta, 3m ,frutos maduros arroeado, cupula vermelha; GEOGRAFIA: beira de agua&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"480","2021-03-04 15:44:10-03","IF","SPSF","31215","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"A.P.Savassi","223","2002","04","20","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda da mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"481","2021-03-04 15:44:10-03","IF","SPSF","31213","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"S.Bortoleto","80","2002","04","22","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"482","2021-03-04 15:44:10-03","IF","SPSF","31212","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"S.Bortoleto","95","2002","04","22","Brasil","SP","São Miguel Arcanjo","P.E.Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem de rio&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27904","auto","Magnoliopsida",NA,NA,NA,NA
"483","2021-03-04 15:44:10-03","IF","SPSF","20002","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","S.A.Nicolau","R.J.F. Garcia","556","1995","02","14","Brasil","SP","São Paulo","Parelheiros","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"484","2021-03-04 15:44:10-03","IF","SPSF","51338","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"P.L.R. de Moraes & H. van der Werff & M. Vergne & H. Ribeiro & T. Arruda & L. Souza & D. Soares","4071","2014","11","20","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: Árvore 5 m, frutos atropurpúreos, cúpula vermelha;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA
"485","2021-03-04 15:44:10-03","IF","SPSF","49382","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","G.D.Colletta & T.B. Flores & M.A.P. Ferreira","1373","2014","04","16","Brasil","SP","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: Ávore, flores alvas.; GEOGRAFIA: Floresta Obrófila Densa.;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"41034","auto","Magnoliopsida",NA,NA,NA,NA
"486","2021-03-04 15:44:10-03","IF","SPSF","49383","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Ness) Mez","J.B.Baitello","G.D.Colletta & T.B. Flores & M.A.P. Ferreira","1389","2014","04","14","Brasil","SP","Tapiraí","Reserva CBA","-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: Árvore, 3,4 m, flores creme.; GEOGRAFIA: Floresta Obrófila Densa.;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"41034","auto","Magnoliopsida",NA,NA,NA,NA
"487","2021-03-04 15:44:10-03","IF","SPSF","21713","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"H.F.Leitao-Filho","34762","1996","02","01","Brasil","SP","Ubatuba","IAC","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"488","2021-03-04 15:44:10-03","IF","SPSF","14745","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"A.Furlan",NA,"1989","03","12","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"489","2021-03-04 15:44:10-03","IF","SPSF","21303","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"F.C.P.Garcia","96","1988","09","03","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"490","2021-03-04 15:44:10-03","IF","SPSF","21288","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"J.E.L.S. Ribeiro","449","1988","08","06","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"491","2021-03-04 15:44:10-03","IF","SPSF","16225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa",NA,NA,"M.Sanchez & F.Pedroni",NA,"1992","10","11","Brasil","SP","Ubatuba","P.E.Serra do Mar, Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA
"492","2021-02-08 12:42:57-03","UFRGS","ICN","062094","S","Plantae","Lauraceae","Ocotea","cf. dispersa","Ocotea cf. dispersa","(Nees) Mez","Assis (SPF), LCS","Stehmann, MSobral; J.R.","2645",NA,NA,NA,"Brasil","RS","Cambará do Sul","Faxinal","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"Arvoreta de 3-4m de altura.; Em interior de mata.","ICN00014354","ICN00014354","2005","03","01","Dicotyledon",NA,"América do Sul",NA,"30776","auto",NA,NA,NA,NA,NA
"493","2021-02-08 12:42:57-03","UFRGS","ICN","048121","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Moraes, P","Irgang, BE","s.n.",NA,NA,NA,"Brasil","RS","Guaíba",NA,"-51.3250007629395","-30.113899230957",NA,NA,NA,NA,NA,"ICN00014355","ICN00014355",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"28343","auto",NA,NA,NA,NA,NA
"494","2021-02-08 12:42:57-03","UFRGS","ICN","090696","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Moraes, P","Sobral, M; Attili, D","6655",NA,NA,NA,"Brasil","SP","Peruíbe","Parque Estadual da Juréia","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,"Arvoreta 5-7m altura, flores brancas; Região de mata atlântica, em beira de mata de restinga","ICN00014353","ICN00014353",NA,NA,NA,"Dicotyledon",NA,"América do Sul",NA,"21922","auto",NA,NA,NA,NA,NA
"495","2021-02-11 09:24:57-03","IBt","SP","146673","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez",NA,"Makino, H","43","1977","05","21","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho","-47.924722","-24.191389","-47.924722","-24.191389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"496","2019-11-21 10:07:29-03","IBt","SP","153421","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Sakane, M","553","1977","05","22","Brasil","São Paulo",NA,"Sede São Carlos Botelho, +- 55 km ao sul de Itapetininga",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"497","2019-11-21 10:07:29-03","IBt","SP","195317","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Custodio Filho, A","1769","1983","10","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"498","2019-11-21 10:07:29-03","IBt","SP","193337","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Custodio Filho, A","1521","1983","09","16","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950",NA,"SP055102","SP055102","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"499","2019-11-21 10:07:29-03","IBt","SP","192216","S","Plantae","Lauraceae","Ocotea","dispersa","Ocotea dispersa","(Nees & Mart.) Mez","Baitello, JB","Custodio Filho, A","1306","1983","04","26","Brasil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333",NA,NA,NA,"SP055103","SP055103","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
