"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"334","2017-10-24 15:05:22-02","F","FMNH-SEEDPLANTS","V0371691F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"H. S. Irwin et al.","16715","1966","6","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0371691F","V0371691F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"335","2017-10-24 15:05:23-02","F","FMNH-SEEDPLANTS","V0371692F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"H. S. Irwin et al.","17934","1966","6","28","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0371692F","V0371692F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"336","2017-10-24 15:05:23-02","F","FMNH-SEEDPLANTS","V0371693F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"H. S. Irwin et al.","16715","1966","6","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0371693F","V0371693F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"337","2017-10-24 15:05:23-02","F","FMNH-SEEDPLANTS","V0371694F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,NA,"N. L. Britton & H. H. Rusby","2175",NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0371694F","V0371694F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"338","2019-01-25 15:40:54-02","IAC","IAC","13927","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","W.A. Ducke","W.A. Ducke","2138","1948","06","19",NA,"Brasil","Amazonas","Manaus",NA,"-60.025","-3.1019",NA,"Plantas da Amazonas",NA,NA,NA,NA,NA,NA,NA,"1948","06","19","-60.0250","-3.1019",NA,NA,NA,NA
"339","2019-01-25 15:40:54-02","IAC","IAC","30522","S","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","M.V. Martins","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares","1651","1995","05","16",NA,"Brasil","São Paulo","Votuporanga","Fazenda vizinha da Estação Experimental do IAC","-50.07418","-20.46994",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2009","02","16","-50.07418","-20.46994",NA,NA,NA,NA
"340","2020-07-23 12:07:44-03","CEPLAC","CEPEC","71342","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"F. L. R. Filardi","R. Guillén","3627","1995","05","13",NA,"Brasil","BOLIVIA","SANTA CRUZ","Reserva Ecológica El Refúgio, a 1500m ao S do acampamento Toledo, sobre o caminho acima da comunidade do Campamento.","-61.153611","-14.724444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61W9'13","14S43'28",NA,NA,NA,"30/07/2008"
"341","2020-07-23 12:07:44-03","CEPLAC","CEPEC","49398","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"V. E. Rudd","G. Hatschbach","52446","1988","10","20",NA,"Brasil","Mato Grosso","ANASTÁCIO","BR-060.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"342","2020-07-23 12:07:44-03","CEPLAC","CEPEC","132588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"J. R. Lima","J. R. Lima","254","2007","10","09",NA,"Brasil","Ceará","ARATUBA","Sítio Fernandes.","-39.0449981689453","-4.41833019256592",NA,NA,NA,NA,NA,NA,NA,"11686","auto",NA,NA,NA,"95W13'242","4S9'924",NA,NA,NA,NA
"343","2020-07-23 12:07:44-03","CEPLAC","CEPEC","63798","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"F. L. R. Filardi","M. A. Lopes","100","1984","03","20",NA,"Brasil","Minas Gerais","MONTES CLAROS","Faz. Montes Claros. Mata Atlântica do Jaó.","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2008"
"344","2020-07-23 12:07:44-03","CEPLAC","CEPEC","73779","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"F. L. R. Filardi","Bernacci","1839","1995","05","18",NA,"Brasil","São Paulo","CARDOSO","Antigo Porto de Militão.","-49.9099998474121","-20.0799999237061",NA,NA,NA,NA,NA,NA,NA,"22486","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/01/2008"
"345","2020-07-23 12:07:44-03","CEPLAC","CEPEC","63533","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Machaerium","amplum","Machaerium amplum",NA,"M. Macedo","M. Macedo","2294","1989","08","15",NA,"Brasil","Distrito Federal","BRASÍLIA","Faz. Rosalina, prox. a 2a. Barragem.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989"
"346","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Saraiva, R","1069",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Daly, DC","7715",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Daly, DC","8099",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Daly, DC","7534",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Saraiva, R","307",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Walthier, F","26",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Walthier, F","26",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Kainer, KA","104",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Cid Ferreira, CA","10793",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Lima, L","535",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Rego, IF","852",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Lima, L","620",NA,NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2020-09-18 09:31:51-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Machaerium","amplum","Machaerium amplum","Silveira, M; Daly, DC; TOREZAN, J M; Oliveira, A R S; Lima,",NA,"Daly, DC","9831",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-11-12 16:59:31-03","UEL","FUEL","32944","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Stranghetti, V","706","1996","07","04",NA,"Brasil","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista, estação de coleta 1","-49.380556","-20.81",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.380556","-20.81",NA,NA,NA,NA
"360","2020-11-12 16:59:31-03","UEL","FUEL","17051","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Sartori, ALB","Stranghetti, V","343","1994","06","15",NA,"Brasil","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.3800010681152","-20.0300006866455",NA,NA,NA,NA,NA,NA,NA,"29574","auto","1997","08",NA,NA,NA,NA,NA,NA,NA
"361","2020-11-12 16:59:31-03","UEL","FUEL","13363","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Machaerium","amplum","Machaerium amplum","Benth.","Mansano, VF","Tamashiro, JY; Vieira, AOS","T273","1994","06","29",NA,"Brasil","São Paulo","São Paulo","Onda Verde. Faz. Sao Joao (Grupo Fisher), Grupo Fisher) Faz. Sao Joao","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"53584","auto","1994",NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-01 14:59:59-03","UnB","UB","42674","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd, V","Irwin, HS","15609","1966","05","04","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-01 14:59:59-03","UnB","UB","211583","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Harris, SA","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB; Mendes, VC","MCFPAA38","2012","08","16","Southern America","Brasil","Goiás","Edéia","Rio dos Bois, Fazenda Tupi (MCFPAA)","-50.1004","-17.7861",NA,"Mata seca próximo à mata ciliar. Latossolo pedregoso",NA,NA,"490","490",NA,NA,NA,"2012",NA,NA,"-50.1004","-17.7861",NA,NA,NA,NA
"364","2019-11-01 14:59:59-03","UnB","UB","17185","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Rudd","Irwin, HS; Souza, R; Grear Junior, JW; Santos, RR","16715","1966","06","07","Southern America","Brasil","Mato Grosso",NA,"Ca. 2km N.E. of Xavantina",NA,NA,NA,"Corolla lilac-purple.; Shrub 1,5m. Fruto green.; Cerrado. Solo: Cascalho.",NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-01 14:59:59-03","UnB","UB","17186","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.",NA,"Santos, RR; Souza, R; Ferreira, A","1254","1968","05","02","Southern America","Brasil","Mato Grosso",NA,"5km S of the Base Camp of the Expedition, close to the Xavantina - São Félix road","-51.866667","-12.9",NA,"Climbing 6m. Flor red; Growing in cerradão. Solo: Red sandy soil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-51.866667","-12.9",NA,NA,NA,NA
"366","2019-11-01 14:59:59-03","UnB","UB","211058","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Proença, CEB","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","BP429","2012","10","09","Southern America","Brasil","Goiás","Edéia","Fazenda Canadá (MSFCFC)","-50.078056","-17.728333",NA,"Árvore, 4m; Mata ciliar. Solo argiloso, avermelhado",NA,NA,"520","520",NA,NA,NA,"2012",NA,NA,"-50.078056","-17.728333",NA,NA,NA,NA
"367","2019-11-01 14:59:59-03","UnB","UB","211649","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Proença, CEB","Projeto Biodiversidade BP; Proença, CEB; Reis, PA; Concha, C; Mello, TRB","MCFPAC40","2012","08","17","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MCFPAC)","-50.1012","-17.788",NA,"Árvore, 5m; Mata seca/ciliar. Solo pedregoso, latossolo marrom escuro",NA,NA,"395","395",NA,NA,NA,"2012",NA,NA,"-50.1012","-17.788",NA,NA,NA,NA
"368","2019-11-01 14:59:59-03","UnB","UB","211886","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Harris, SA","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Mendes, VC; Oku, W","MSFPAB30","2012","08","16","Southern America","Brasil","Goiás","Edéia","Fazenda Tupi (MSFPAB)","-50.0804","-17.6872",NA,"Subarbusto, 0,8m; Mata seca. Solo argiloso, marrom com pequenas rochas",NA,NA,"461","461",NA,NA,NA,"2012",NA,NA,"-50.0804","-17.6872",NA,NA,NA,NA
"369","2019-11-01 14:59:59-03","UnB","UB","41488","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Liesner, RL","Heringer, EP","12183","1972","08","10","Southern America","Brasil","Goiás","Morrinhos","Morrinhos","-49.0994","-17.7311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.0994","-17.7311",NA,NA,NA,NA
"370","2019-11-01 14:59:59-03","UnB","UB","41489","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Duarte, AP","Duarte, AP","8186","1964",NA,NA,"Southern America","Brasil","Goiás","Goiânia","Goiânia","-49.2539","-16.6786",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-49.2539","-16.6786",NA,NA,NA,NA
"371","2019-11-01 14:59:59-03","UnB","UB","41490","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Incógnito","Ratter, JA","7342","1994","06","14","Southern America","Brasil","Goiás","Chapada dos Veadeiros","18 Km de Alto Paraíso para Nova Roma","-47.333333","-14.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-47.333333","-14.116667",NA,NA,NA,NA
"372","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Marinho, MAO","IFN-3869764.10","2018","07","04","Southern America","Brasil","Maranhão","Caxias","Povoado Centro da Lagoa","-43.379984","-4.680014",NA,"Conglomerado MA-386. Subunidade 4. Subparcela 10. indivíduo 31. F8; Arbusto; altura em m: 1,30; presença de acúleos; base reta; Floresta secundária com palmeiras, solo argiloso, pedregoso, com serrapilheira",NA,NA,"107","107",NA,NA,NA,"2018","10","23","-43.379984","-4.680014",NA,NA,NA,NA
"373","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Silva, JA","IFN-191410882.1","2018","05","29","Southern America","Brasil","Mato Grosso","Cuiabá",NA,"-55.98","-15.48",NA,"Conglomerado MT-1914. Subunidade 2. Subparcela 10. Indivíduo 19. F8; Arbusto, 2m de altura.Base reta. Casca cor externa verde, cor interna verde, fina, rugosa, odor do corte vagem; Pastagem abandonada com árvores esparsas, solo arenoso",NA,NA,NA,NA,NA,NA,NA,"2018","11","07","-55.98","-15.48",NA,NA,NA,NA
"374","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Faria, JEQ","Konopczyk, RMG","IFN-4632092.1","2017","07","03","Southern America","Brasil","Maranhão","Jenipapo dos Vieiras",NA,"-45.54","-5.22",NA,"Conglomerado MA_463. Subunidade 2. Subparcela 1. Indivíduo 2-RN.&nf;F8 - Avaliação da regeneração natural; Arbusto. Estruturas no caule/fuste tipo acúleos. Base do tipo reta. Casca de cor externa marrom, espessura externa fina, tipo lent","UB0128951",NA,NA,NA,NA,NA,NA,"2017","09","19","-45.54","-5.22",NA,NA,NA,NA
"375","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Barbosa, RAA","IFN-551114","2017","07","25","Southern America","Brasil","Maranhão","Parnarama","Fazenda Mata Escura","-43.559972","-5.759985",NA,"Conglomerado MA-551. Extra; Árvore; DAP em cm: 8,1; altura em m: 4,00; presença de espinhos; base reta; flor roxa; casca marron-acinzentada por fora, branca por dentro, fina, áspera,; Vegetação com predominância de palmeiras",NA,NA,"159","159",NA,NA,NA,"2018","01","27","-43.559972","-5.759985",NA,NA,NA,NA
"376","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Marinho, MAO","IFN-383442.1","2018","03","20","Southern America","Brasil","Maranhão","Codó",NA,"-43.920027","-4.679971",NA,"Conglomerado MA-383. Subunidade 2. Subparcela 1. indivíduo 2. F8; Arbusto; altura em m: 2,50; presença de espinhos; base reta; Solo arenoso com serrapilheira",NA,NA,"61","61",NA,NA,NA,"2018","11","13","-43.920027","-4.679971",NA,NA,NA,NA
"377","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Marinho, MAO","IFN-43511391.1","2018","08","29","Southern America","Brasil","Maranhão","São Raimundo do Doca Bezerra","Comunidade Lagoinha","-45.180013","-5.039995",NA,"Conglomerado MA-435. Subunidade 1. Subparcela 1. indivíduo 4. F8; Arbusto; altura em m: 2,00; presença de acúleos; base reta; floresta secundaria jovem, solo arenoso",NA,NA,"244","244",NA,NA,NA,"2018","11","09","-45.180013","-5.039995",NA,NA,NA,NA
"378","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Silva, KF","IFN-414-H3974.1","2017","08","08","Southern America","Brasil","Maranhão","Caxias",NA,"-43.470012","-4.905001",NA,"Conglomerado MA-414_H. Subunidade 4. Subparcela 1. indivíduo 6. F8; Arbusto; altura em m: 3,00; presença de espinhos; base reta; casca cinza por fora, amarela por dentro, fina, lisa, sem odor; Área com boa regeneração e diversidade florística, vegeta",NA,NA,"130","130",NA,NA,NA,"2018","03","29","-43.470012","-4.905001",NA,NA,NA,NA
"379","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Gomes, BM","Soares, J","IFN-80515111.9","2018","11","01","Southern America","Brasil","Mato Grosso","Juína",NA,"-58.5","-11.7",NA,"Conglomerado MT-805. Subunidade 1. Subparcela 9. Indivíduo 11. F8; Liana.Base reta. Casca cor externa cinza, cor interna verde, fina, lisa; misto entre área de pastagem e regeneração, solo arenoso",NA,NA,NA,NA,NA,NA,NA,"2018","12","05","-58.5","-11.7",NA,NA,NA,NA
"380","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, HC","Marinho, MAO","IFN-3339811.1","2018","07","06","Southern America","Brasil","Maranhão","Coelho Neto","Povoado São José dos Teles","-43.199958","-4.320024",NA,"Conglomerado MA-333. Subunidade 1. Subparcela 1. indivíduo 1. F8; Arbusto; altura em m: 1,80; base reta; Floresta em regeneração, solo argiloso e pedregoso",NA,NA,"105","105",NA,NA,NA,"2018","11","15","-43.199958","-4.320024",NA,NA,NA,NA
"381","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Silva, KF","IFN-414H3974.1","2017","08","08","Southern America","Brasil","Maranhão","Caxias",NA,"-43.470011","-4.905",NA,"Conglomerado MA-414H. Subunidade 4. Subparcela 1. Indivíduo 6. F8; Arbusto com 3,0 m de altura. Base reta. Espinhos no caule. Casca cinza, fina e lisa, e internamente amarela; Área em regeneração. Cerrado com babaçus","UB0129547","UB0129547",NA,NA,NA,NA,NA,"2018","03","29","-43.470011","-4.905",NA,NA,NA,NA
"382","2020-09-30 10:51:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Figueira, M; Schindler, B","Silva, JA","IFN-22031533.5","2018","03","22","Southern America","Brasil","Mato Grosso","Pedra Preta",NA,"-54.54","-16.74",NA,"Conglomerado MT-2203. Subunidade 3. Subparcela 5. Indivíduo 21. F6; Árvore, 3,8m de altura, DAP 26,2cm.Base digitada. Casca cor externa verde, cor interna verde, fina, rugosa, desprendimento em depressões; Encosta rochosa, APP",NA,NA,NA,NA,NA,NA,NA,"2019","11","08","-54.54","-16.74",NA,NA,NA,NA
"383","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Lima, HC","Marinho, MAO","IFN-3841883.10","2018","03","23","Southern America","Brasil","Maranhão","Codó","Fazenda Sipaúba","-43.740012","-4.679986",NA,"Conglomerado MA-384. Subunidade 3. Subparcela 10. indivíduo 32. F8; Liana; altura em m: 4,00; resina, vermelho, pouco abundante, pegajoso, com odor; presença de espinhos; Solo arenoso com serrapilheira",NA,NA,"114","114",NA,NA,NA,"2018","11","15","-43.740012","-4.679986",NA,NA,NA,NA
"384","2019-11-01 14:59:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Santos, RS","IFN-3032582.10","2018","03","26","Southern America","Brasil","Maranhão","Coroatá ",NA,"-44.100009","-4.139991",NA,"Conglomerado MA-303. Subunidade 2. Subparcela 10. indivíduo 15. F8; Liana; altura em m: 3,00; presença de acúleos; base reta; casca amarronzada por fora, esverdeada por dentro, fina, lenticelada, sem odor; Área antropizada com sinais de incêndio e si",NA,NA,"31","31",NA,NA,NA,"2018","06","19","-44.100009","-4.139991",NA,NA,NA,NA
"385","2019-11-01 14:59:58-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Machaerium","amplum","Machaerium amplum","Benth.","Bijos, NR","Santos, RS","IFN-2533821.10","2018","04","17","Southern America","Brasil","Maranhão","Vargem Grande","Fundamento","-43.920003","-3.780008",NA,"Conglomerado MA-253. Subunidade 1. Subparcela 10. indivíduo 30. F8; Liana; altura em m: 4,00; presença de espinhos; casca amarronzada por fora, esverdeada por dentro, fina, lisa, sem odor; Vegetação fechada com alta densidade de árvores, com palmeira",NA,NA,"85","85",NA,NA,NA,"2018","11","12","-43.920003","-3.780008",NA,NA,NA,NA
