"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","sex"
"873","2019-11-01 15:07:58-03","UnB","UB","156640","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Barbosa, JM","2004","12","06","Mendes, S; Araújo, GM","949","2003","07","04","Brasil","Minas Gerais","Perdizes","EPDA - Galheiro. Mata da Aparecida, Estação Ambiental Galheiro","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Arbusto 6m. Infrutescência creme.; Mata de galeria",NA,NA,"Dicotyledoneae",NA,"45889",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-01 15:07:58-03","UnB","UB","156642","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Hatschbach, G","1998",NA,NA,"Silva, JM; Barbosa, E","2393","1998","05","23","Brasil","Paraná ","Antonina","Rodovia Morretes - Antonina, próximo ao trevo para São João da Graciosa","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Arbusto 3m. Espiga creme.; Interior da floresta atlântica",NA,NA,"Dicotyledoneae",NA,"38300",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-11-01 15:07:58-03","UnB","UB","156639","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum","Vell.","Leoni, LS; Guimarães, E","1990","12","11","Leoni, LS; Leoni, AM","607","1989","02","04","Brasil","Minas Gerais","Carangola","Fazenda Santa Rita","-42.033333","-20.766667","-42.033333","-20.766667","6000","6000","Arbusto ereto 2,5m. Ramos cilíndricos, patentes; amentilhos pendentes; folhas sagitadas.; Mata de encosta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"Southern America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"876","2019-11-01 15:07:58-03","UnB","UB","169913","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Lourenço, JLM","2011","03",NA,"Lourenço, JLM; et al.;","6","2011","02","13","Brasil","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros. Mata de Galeria da Fazenda Portal da Chapada","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Arbusto de aproximadamente 2 m, com espigas gigantes e pendentes.",NA,NA,"Dicotyledoneae",NA,"44724",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-01 15:07:58-03","UnB","UB","178587","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Soares-Silva, LH","2012","04",NA,"Soares-Silva, LH; et al.","1408","2011","03","02","Brasil","Goiás","Alto Paraíso de Goiás","Portal da Chapada, Trilha","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"Arbusto 3m. espigas verdes. Tricomas ao longo das nervuras das folhas.",NA,NA,"Dicotyledoneae",NA,"44724",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-11-01 15:07:58-03","UnB","UB","156638","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum cernuum","Vell.","Callejas, R","1984","06","01","Melo, MRF","224","1980","03","26","Brasil","São Paulo","São Paulo","Reserva Biológica Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arbusto 5m. Folhas discolores. Espigas jovens com botões esverdeados. Espigas maduras marrons.",NA,NA,"Dicotyledoneae",NA,"53584",NA,"auto",NA,"Southern America",NA,NA,"cernuum",NA,NA,NA,NA,NA
"879","2019-11-01 15:08:00-03","UnB","UB","156694","PreservedSpecimen","Plantae","Piperaceae","Piper","gigantifolium","Piper gigantifolium","C.DC.",NA,NA,NA,NA,"Heringer, EP","11985","1971","07","27","Brasil","Minas Gerais","Manhuaçu",NA,"-42.0335998535156","-20.2581005096436",NA,NA,NA,NA,"Árvore 3m.; Subosque da mata virgem",NA,NA,"Dicotyledoneae",NA,"32626",NA,"auto",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-10-03 10:04:25-03","UFSCar","SORO","6178","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","R.J. Almeida-Scabbia","2013","10",NA,"Rossi, L.; Pastore, M.; Fortes, E.P.","2426","2013","07","23","Brasil","São Paulo","São Paulo","Área do trajeto do Rodoanel Mario Covas, norte, terrenos do clube da Sabesp. Área de mata em aclive, bem preservadas, embora com algumas espécies exóticas na borda. Alt:749m.","-46.629167","-23.445556","46°37'45W","23°26'44S",NA,NA,"Árvore ca. 3 m de altura, inflorescência pêndula, verde, folhas jovens esverdeadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2021-01-25 11:52:35-03","UFU","HUFU","65771","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Hatschbach, G.","2008",NA,NA,"Rodrigues, R.; Barbosa, E. & Cordeiro, J.","102","2008","05","16","Brasil","Santa Catarina","Guaruva","Monte Crista",NA,NA,NA,NA,NA,NA,"Arbusto, 2,50 m.; Floresta Ombrófila Densa de Terras Baixas. Mata Atlântica.","HUFU00019756",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-05-06 12:01:28-03","UFU","HUFU","34043","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Barbosa, J.M.","2004","12",NA,"Mendes, S.; Araújo, G.M.","949","2003","07","04","Brasil","Minas Gerais","Perdizes","Estação Ambiental Galheiro, EPDA - Galheiro, Mata da Aparecida.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"Arbusto, ca. de 6 m. Inflorescência creme.; Mata de galeria.","HUFU00019758",NA,NA,NA,"45889",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2021-03-03 15:27:58-03","MN","R-TIPOS","41420","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Yunck.","Velloso, H.","1944","08","05","Velloso, H.P.","818","1944","03","01","Brasil","Bahia","Ilhéus","Fazenda Pirataquissé","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,"R000041420","R000041420_001 R000041420_002 R000041420_003 R000041420_004 R000041420_005",NA,NA,"61245",NA,"auto","Paratypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2021-03-08 15:44:10-03","MN","R-TIPOS","110911","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Yunck.","Yuncker, T.G.","1962","02","27","Mello Filho, L.E.; Rente, J.A.","1955","1961","08","15","Brasil","Rio de Janeiro","Mangaratiba","Represa de Ribeirão das Lages","-44.040599822998","-22.9596996307373",NA,NA,NA,NA,NA,"R000110911","R000110911_001 R000110911_002 R000110911_003 R000110911_004 R000110911_005 R000110911_006",NA,NA,"17272",NA,"auto","Paratypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2021-03-08 15:44:10-03","MN","R-TIPOS","52032","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Yunck.","Guimarães, E. & Ichaso, C.","1975","06",NA,"Saldanha da Gama, J.","s.n.","1879",NA,NA,"Brasil","Rio de Janeiro","Petrópolis",NA,"-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,NA,"R000052032","R000052032_001 R000052032_002 R000052032_003",NA,NA,"36524",NA,"auto","Paratypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2021-03-08 15:44:10-03","MN","R-TIPOS","38819","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Yunck.","Yuncker, T.G.",NA,NA,NA,"Schwacke, C.A.W.","IV - 90","1884",NA,NA,"Brasil","Santa Catarina","Blumenau",NA,"-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,NA,"R000038819","R000038819_001",NA,NA,"34291",NA,"auto","Paratypus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","2020-08-20 14:58:48-03","UFSC","FLOR","43886","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Biral, L.","2012","04",NA,"Biral, L.","722","2012","04","05","Brasil","Paraná","Curitiba","Jardim Botânico Municipal.",NA,"-25.741944","49º23'83''W","25º44'31''S",NA,NA,"arbusto com folhas crassas, flor inflorescência branca, 2,5m altura. Recebido de HRCB Nª 57801.","FLOR0043886",NA,NA,"Piperales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"888","2020-08-20 20:40:56-03","UFSC","FLOR","30989","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Hatschbach, G.","1998",NA,NA,"Silva, J.M.; Barbosa, E.","2393","1998","05","23","Brasil","Paraná","Antonina","Rodovia Morretes-Antonina, próximo ao trevo para São João da Graciosa.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"arbusto, flor espiga creme, 3m altura","FLOR0030989",NA,NA,"Piperales","38300",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2020-08-20 20:40:56-03","UFSC","FLOR","29067","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Cervi, A.C.","1990",NA,NA,"Sobral, M.; et alii","6201","1990","04","01","Brasil","Paraná","Quatro Barras","Trilha dos Jesuítas.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"arbusto, flor inflorescência creme, 2 a 3m altura","FLOR0029067",NA,NA,"Piperales","17116",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2020-08-20 14:58:48-03","UFSC","FLOR","7043","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Ruschel, D.","2003","04","21","Souza, M.L.; D.B.Falkenberg & Silva Filho, F.A. da","668","1985","03","09","Brasil","Santa Catarina","Ilhota","Morro do Baú.","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"arbusto","FLOR0007043",NA,NA,"Piperales","18275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2020-08-20 14:58:48-03","UFSC","FLOR","43566","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Monteiro, D.","2012","11","22","Reis, A.","2489","1996","02","29","Brasil","Santa Catarina","Ilhota","P.B. Morro Baú.","-48.8272018432617","-26.8997001647949",NA,NA,"300","300","arbusto, Fruto Imaturo, verde, 3m altura. Trilha do chuchu.","FLOR0043566",NA,NA,"Piperales","18275",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2020-08-20 14:58:48-03","UFSC","FLOR","203","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Klein, R.M.","803","1954","08","12","Brasil","Santa Catarina","Itajaí","Morro da fazenda.","-48.6618995666504","-26.9078006744385",NA,NA,"30","30","arbusto, flor verde, 2m altura","FLOR0000203",NA,NA,"Piperales","27253",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2020-08-20 14:58:48-03","UFSC","FLOR","62787","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Mello, A.S.","2009","04","16","Mello, A.S.; Daltrini, C.; Aguiar, T.","144","2009","04","16","Brasil","Santa Catarina","Itapema","Ilhota, Local de diagnóstico para criação de Unidade de Conservação.","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,NA,"FLOR0062787","FLOR0062787",NA,"Piperales","9090",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2020-08-20 14:58:48-03","UFSC","FLOR","39119","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Citadini-Zanette, V.",NA,NA,NA,"Queiroz, M.H. de","s.n.","1991","06","13","Brasil","Santa Catarina","Tijucas",NA,"-48.6335983276367","-27.2413997650146",NA,NA,NA,NA,"3m altura","FLOR0039119",NA,NA,"Piperales","19338",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-08-20 14:58:48-03","UFSC","FLOR","39329","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.",NA,NA,NA,NA,"Queiroz, M.H. de","s.n.","1991","06","13","Brasil","Santa Catarina","Tijucas","Mata Sr. José Duarte, comunidade índia, Vale Tijucas.","-48.6335983276367","-27.2413997650146",NA,NA,NA,NA,"3m altura. Tombo original: 31729a.","FLOR0039329",NA,NA,"Piperales","19338",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2018-07-20 21:34:53-03","UFMT","UFMT","8438","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","LIeras, E.",NA,NA,NA,"LIeras, E.; Prance, G.T.; Berg, C.C.; Bisby, F.A.; Steward, W.C.","18353","1973","10","10","Brasil","Mato Grosso","Aripuanã","Mata, terra firme","-59.35","-10.2","-59.35","-10.2",NA,NA,NA,"UFMT00008438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2018-07-16 18:37:04-03","UFMT","UFMT","32604","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Souza, V.C.","1998",NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18291","1997","06","06","Brasil","Mato Grosso","Juína","Contato Floresta Ombrofilo-Floresta Estacional","-59.066667","-11.283333","-59.066667","-11.283333",NA,NA,NA,"UFMT00032604",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2018-07-20 21:34:56-03","UFMT","UFMT","32605","S","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","Souza, V.C.","1998",NA,NA,"Souza, V.C.; Souza, J.P.; Scalon, V.R.; Duarte, A.R.","18783","1997","06","11","Brasil","Mato Grosso","Juruena","Estrada Juruena-Castanheira, Contato Floresta Ombrófila-Floresta Etacional.","-58.633333","-10.633333","-58.633333","-10.633333",NA,NA,"BIRD/PRODEAGRO/SEPLAN-MT","UFMT00032605",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2021-03-04 15:45:46-03","IF","SPSF","10739","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,NA,NA,NA,NA,"J.M.Silva & E.Barbosa","2393","1998","05","23","Brasil","PR","Antonina","mata atlantica","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Piperales","38300",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"900","2021-03-04 15:45:46-03","IF","SPSF","27587","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J.A.Pastore","2009","06","09","N.M.Ivanauskas","4510","2000","04","18","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa de encosta&nf;;",NA,NA,"Magnoliophyta","Piperales","30093",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"901","2021-03-04 15:45:46-03","IF","SPSF","28920","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,NA,NA,NA,NA,"G.L.Esteves","2709","2000","08","09","Brasil","SP","Caraguatatuba","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila degradada&nf;;",NA,NA,"Magnoliophyta","Piperales","30093",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"902","2021-03-04 15:45:46-03","IF","SPSF","20415","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F.Guimarães",NA,NA,NA,"G.A.D.C. Franco & J.A.Pastore","1420","1996","05","15","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira, Núcleo Santana","-48.5900001525879","-24.5799999237061",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo de rio&nf;;",NA,NA,"Magnoliophyta","Piperales","38740",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"903","2021-03-04 15:45:46-03","IF","SPSF","27663","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,NA,NA,NA,NA,"N.M.Ivanauskas","4608","2000","04","24","Brasil","SP","Mogi das Cruzes","floresta ombrofila densa","-46.1883010864258","-23.5228004455566",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Piperales","28666",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"904","2021-03-04 15:45:46-03","IF","SPSF","19059","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J.A.Pastore","2009","06","09","R.Esteves","123","1995","05","23","Brasil","SP","São Paulo","Parque Estadual da Cantareira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;margens de riacho&nf;Arbusto 4m.; GEOGRAFIA: Região do Engordador;",NA,NA,"Magnoliophyta","Piperales","53584",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"905","2021-03-04 15:45:46-03","IF","SPSF","13627","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F.Guimarães",NA,NA,NA,"M. Kirizawa & J.A.Pastore","2163","1989","05","23","Brasil","SP","Ubatuba","P.E.Serra do Mar, Núcleo Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Piperales","34265",NA,"auto",NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"906","2021-03-04 15:45:46-03","IF","SPSF","11146","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","M.Carvalho-Silva",NA,NA,NA,"S.Romaniuc Neto & A.Custódio-Filho","109","1984","02","03","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.883333","-23.633333",NA,NA,"890","950","COLETA: Arbusto 4m altura; inflorescências esverdeadas.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"907","2021-03-04 15:45:46-03","IF","SPSF","18488","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F.Guimarães",NA,NA,NA,"M.A.de Assis & A.Furlan & C.E.Carneiro & M.A.Farinaccio & V.Scudeller & D.C.Cavalcante","355","1994","08","28","Brasil","SP","Ubatuba","trilha da Faz.Capricornio","-45.083333","-23.4",NA,NA,NA,NA,"COLETA: Arvoreta até 5m.&nf;Inflorescência pêndula, creme.; GEOGRAFIA: Plantação de cacau.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"908","2021-03-04 15:45:46-03","IF","SPSF","27563","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum",NA,"E.F.Guimarães","2004","07","30","J.A.Pastore & C.Moura","919","2001","01","19","Brasil","SP","São Vicente","Parque Estadual Xixová-Japuí","-46.371944","-23.976944",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;na mata.&nf;Arvoreta 2-3m., inflorescências esverdeadas;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"909","2021-03-04 15:45:46-03","IF","SPSF","36078","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","E.F.Guimarães",NA,NA,NA,"J.E.Meireles","300","2005","03","28","Brasil","SP","Eldorado","P.E.Jacupiranga- Núcleo Caverna do Diabo","-48.469444","-24.6175",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa baixo montana&nf;;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"910","2021-03-04 15:45:46-03","IF","SPSF","52666","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","L.Rossi","2017","06","01","L. Rossi et al.","3005","2017","05","22","Brasil","SP","Mogi Cruzes","Estação Ecológica de Itapeti","-46.244722","-23.514167",NA,NA,NA,NA,"COLETA: Arbusto, 3m de altura, folhas jovens avermelhadas, inflorescência creme.; GEOGRAFIA: Floresta Ombrófila densa montana, alterada. Trilha do Palmital.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"911","2021-03-04 15:45:46-03","IF","SPSF","37078","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J.A.Pastore","2009","06","09","F.A.R.D.P.Arzolla & G.C.R.de Paula & F.E.S.P.Vilela & M.O.Leite & C.S.Nunes & V.Gregorato & J.R.dos Santos","1020","2006","07","20","Brasil","SP","São Paulo",NA,"-46.626667","-23.4425",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta ombrofila densa montana&nf;;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"912","2021-03-04 15:45:46-03","IF","SPSF","38832","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J. A. Pastore","2007","09","30","C. de Moura & J. A. Pastore & F.E.S.P.Vilela","117","2007","09","18","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.531944","-23.392222",NA,NA,"820","820","COLETA: Arbusto 3m, inflorescência marrom; GEOGRAFIA: Trilha da Cachoeira;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"913","2021-03-04 15:45:46-03","IF","SPSF","38841","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","J. A. Pastore","2007","09","30","J. A. Pastore & C. de Moura & F.E.S.P.Vilela","1528","2007","09","18","Brasil","SP","Guarulhos","Parque Estadual da Cantareira, Núcleo Cabuçú","-46.531944","-23.392222",NA,NA,NA,NA,"COLETA: Arbusto alto, inflorescência castanho claro; GEOGRAFIA: Trilha da Cachoeira.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"914","2021-03-04 15:45:46-03","IF","SPSF","39434","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","F.A.R.D.P. Arzolla","2008","03","17","J.B.Baitello & R.Cielo-Filho & F. A. R. D. P. Arzolla & O. T. Aguiar & F.E.S.P.Vilela","2007","2008","03","04","Brasil","SP","São Paulo","Parque Estadual da Cantareira, Morro do Pavão","-46.681389","-23.415",NA,NA,"1086","1086","COLETA: Arbustiva, flores.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"915","2021-03-04 15:45:46-03","IF","SPSF","40062","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","G. A. D. C. Franco","2008","07","10","M. Delbel & R.T. Polisel & R.L.R.Santos","01","2008","05","08","Brasil","SP","Mairiporã","Parque Estadadual da Cantareira - Núcleo Águas Claras","-46.633611","-23.420556",NA,NA,NA,"1077","COLETA: Árvore com 7 m de altura.; GEOGRAFIA: Subosque de reflorestamento de Araucárias.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"916","2021-03-04 15:45:46-03","IF","SPSF","43282","PreservedSpecimen","Plantae","Piperaceae","Piper","cernuum","Piper cernuum","Vell.","G.A.D.C. Franco","2010","01","29","F.M.Souza & N.M.Ivanauskas & D.Souza & A.Modesto & L.H.Sartre","1125","2009","09","04","Brasil","SP","Iporanga","Parque Estadual Turistico do Alto Ribeira(PETAR)","-48.504444","-24.333611",NA,NA,"658","658","COLETA: Floresta Ombrófila Densa Montana.&nf;Arbusto 4m. Altura; inflorscência creme e frutos marrons.; GEOGRAFIA: Núcleo Bulha D'Água.&nf;Trilha do Bueno.;",NA,NA,"Magnoliophyta","Piperales",NA,NA,NA,NA,"América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
