"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"252","2020-09-12 05:00:02-03","US","US","943082","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"M. Bang","1987",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,"US02244696",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2724240","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Ellenberger","1448","1972","9","25","South America - Neotropics","Bolivia",NA,NA,"Ixiamas 3",NA,NA,NA,NA,"US02244693",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2552835","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. A. Ferreyra","17411","1968","8","31","South America - Neotropics","Peru","San Martin",NA,"Prov. Sanm Martin. arriba de Tarapoto",NA,NA,NA,NA,"US02244679","US02244679_01","500","650",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","1950529","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"Bro. Gines","135","1947","12",NA,"South America - Neotropics","Venezuela","Zulia",NA,"Ayapa, Sierra Perija, west of Machiques",NA,NA,NA,NA,"US02244708",NA,"1320",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2673779","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Oldenburger, F. H. F.","F. Oldenburger, R. Norde & J. P. Schulz","178 O","1968","9","25","South America - Neotropics","Suriname",NA,NA,"Sipaliwini Savanna, Brazilian frontier","-56.15","2.03",NA,NA,"US00653670","US00653670_01","300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","1143427","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell","5622","1922","5","13","South America - Neotropics","Colombia","Valle del Cauca",NA,"Department of El Valle, Dagua, Dagua Valley",NA,NA,NA,NA,"US02244745",NA,"1200","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","1357465","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. P. Killip & A. C. Smith","22516","1929","5","7","South America - Neotropics","Peru","Ayacucho",NA,"Aina, between Huanta and Rio Apurimac",NA,NA,NA,NA,"US02147035",NA,"750","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","3307267","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Grimes, J. W.","R. Callejas, R. Fonnegra, F. J. Roldán & A. Arbeláez Alvarez","5618","1987","11","18","South America - Neotropics","Colombia","Antioquia",NA,"Municipio Giraldo: Corregimiento Manglares, 8 Kms. N S, de Manglares, via Santa Fé-Mutatá","-75.92","6.67",NA,NA,"US01913051","US01913051_01","1350",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","988536","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. F. Pittier","7463","1917","10","7","South America - Neotropics","Venezuela","Miranda",NA,"Petare and Vicinity, near Caracas",NA,NA,NA,NA,"US02244701",NA,"800",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2102958","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. A. Molina & F. A. Barkley","18An367","1948","12","8","South America - Neotropics","Colombia","Antioquia",NA,"En terrenos abiertos con arboles en el cerro de El Volador al Oeste de Medellin",NA,NA,NA,NA,"US02244717","US02244717_01","1600",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"262","2020-09-12 05:00:02-03","US","US","1857362","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"K. von Sneidern","1413",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Austroamericanae, ad pag. El Tambo",NA,NA,NA,NA,"US02244729",NA,"1700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"263","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.","Barneby, R. C.","M. J. Jansen-Jacobs, B. Welle, A. S. Chanderbali, U. Raghoenandan & V. James","3282","1994","1","20","South America - Neotropics","Guyana","U. Takutu-U. Essequibo",NA,"Shea, N of, camp 1, Rupununi District","-59.15","2.95",NA,NA,NA,NA,"190",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"264","2020-09-12 05:00:02-03","US","US","2449071","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"C. Vargas Calderón","11311","1956","8","5","South America - Neotropics","Peru","Cusco",NA,"Provincia Paucartambo. Koromizata Pilopata, Atalaya [interpreted]",NA,NA,NA,NA,"US02244677","US02244677_01","450","550",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"265","2020-09-12 05:00:02-03","US","US","1859383","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. J. Seibert","2228","1945","3","25","South America - Neotropics","Peru","Huanuco",NA,"Km 85. Chinchas & Rio Huallapa [interpreted]",NA,NA,NA,NA,"US02244684",NA,"1829",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"266","2020-09-12 05:00:02-03","US","US","1706775","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","2430","1938","10","10","South America - Neotropics","Colombia","Tolima",NA,"Mariquita",NA,NA,NA,NA,"US02244739",NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"267","2020-09-12 05:00:02-03","US","US","2341968","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Cuatrecasas & R. R. Castañeda","25423","1959","11","17","South America - Neotropics","Colombia","Magdalena",NA,"Sierra de Perija, eastern of Manaure, slopes between Hacienda Nuevo Horizonte and Manaure",NA,NA,NA,NA,"US02244713",NA,"1100","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"268","2020-09-12 05:00:02-03","US","US","1851735","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. García Barriga","135","1933","7",NA,"South America - Neotropics","Colombia","Cundinamarca",NA,"Entre Santandercito y Coelgio",NA,NA,NA,NA,"US02244732","US02244732_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"269","2020-09-12 05:00:02-03","US","US","1518200","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Buchtien","798","1927","1","25","South America - Neotropics","Bolivia",NA,NA,"Mapiri Region, San Carlos",NA,NA,NA,NA,"US02244690","US02244690_01","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"270","2020-09-12 05:00:02-03","US","US","1022865","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. N. Rose, A. Pachano & G. Rose","23359","1918","10","3","South America - Neotropics","Ecuador","Loja",NA,"Between Loja and Portovelo.",NA,NA,NA,NA,"US02244670","US02244670_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"271","2020-09-12 05:00:02-03","US","US","1797063","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Cuatrecasas","7736","1939","11","13","South America - Neotropics","Colombia","Guaviare",NA,"Rio Guaviare, San Jose del Guaviare",NA,NA,NA,NA,"US02244736",NA,"240",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"272","2020-09-12 05:00:02-03","US","US","1541808","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"W. A. Archer","186","1930","6","17","South America - Neotropics","Colombia","Antioquia",NA,"Bello",NA,NA,NA,NA,"US02244723","US02244723_01","1500","1800",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"273","2020-09-12 05:00:02-03","US","US","1143495","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell, E. P. Killip & T. E. Hazen","8577","1922","7","23","South America - Neotropics","Colombia","Valle del Cauca",NA,"Departement of El Valle, Rio Agua Bonita to Rio Vieja, East of Zarzal, Cauca Valley",NA,NA,NA,NA,"US02244748","US02244748_01","1100","1300",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"274","2020-09-12 05:00:02-03","US","US","1041593","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. H. Rusby & F. W. Pennell","1047","1917","8","1","South America - Neotropics","Colombia","Huila",NA,"Cordillera Oriental, East of Neiva",NA,NA,NA,NA,"US02244751","US02244751_01","1000","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"275","2020-09-12 05:00:02-03","US","US","943087","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. H. Rusby","968","1886","4",NA,"South America - Neotropics","Bolivia",NA,NA,"Mapiri",NA,NA,NA,NA,"US02244695","US02244695_01","1524",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"276","2020-09-12 05:00:02-03","US","US","1457808","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"G. Klug","3402","1933","12",NA,"South America - Neotropics","Peru","San Martin",NA,"Zepelacio, near Moyobamba",NA,NA,NA,NA,"US02244671",NA,"1200","1600",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"277","2020-09-12 05:00:02-03","US","US","1708409","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","3899","1943","11","28","South America - Neotropics","Colombia","Magdalena",NA,"West of Valledupar",NA,NA,NA,NA,"US02244730",NA,"200",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"278","2020-09-12 05:00:02-03","US","US","1196273","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. S. Hitchcock","21286","1923","9","2","South America - Neotropics","Ecuador","El Oro",NA,"Province Oro. Between Portovelo (Gold Mine near Zaruma) and El Tambo",NA,NA,NA,NA,"US02244669",NA,"600","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"279","2020-09-12 05:00:02-03","US","US","1571030","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. Weberbauer","7931","1929","3","11","South America - Neotropics","Peru","Cusco",NA,"Lares Valley between Calca and Pasto Grande. Prov. Calca",NA,NA,NA,NA,"US02244673",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"280","2020-09-12 05:00:02-03","US","US","2741496","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Schunke Vigo","5284","1972","3","1","South America - Neotropics","Peru","Loreto",NA,"Prov. Coronel Portillo, Dtto. Calleria. Al borde de la carretera en campo abierto con abundante luz solar. Carretera Pucallpa (Neshuya) km. 29.",NA,NA,NA,NA,"US02244683",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"281","2020-09-12 05:00:02-03","US","US","2045856","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","6250","1948","6","17","South America - Neotropics","Colombia","Cundinamarca",NA,"San Antonio",NA,NA,NA,NA,"US02244718",NA,"300",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"282","2020-09-12 05:00:02-03","US","US","1933205","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"V. E. Rudd","488","1944","1","19","South America - Neotropics","Venezuela","Cojedes",NA,"Cojedas, El Limon, San Carlos",NA,NA,NA,NA,"US02244699","US02244699_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"283","2020-09-12 05:00:02-03","US","US","1706763","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Haught","2384","1938","10","23","South America - Neotropics","Colombia",NA,NA,"Caldas, on Ambalema-Ibague rr., Tolima",NA,NA,NA,NA,"US02244738",NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"284","2020-09-12 05:00:02-03","US","US","1058614","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. W. D. Holway & M. M. Holway","710","1920","6","4","South America - Neotropics","Bolivia",NA,NA,"Hacienda Aracuri Provincia de Nor Jungas [interpreted]",NA,NA,NA,NA,"US02244687",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"285","2020-09-12 05:00:02-03","US","US","3647466","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"B. Øllgaard, E. Asanza, J. Brandbyge, S. Roth & C. Sperling","34988","1980","7","22","South America - Neotropics","Ecuador","Pastaza",NA,"Rio Pastaza. River banks between the outlets of Rio Bobonaza and Rio Ishpingo","-76.72","-2.57",NA,NA,"US02244665",NA,"275",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"286","2020-09-12 05:00:02-03","US","US","1198967","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. Allart","22","1924","10",NA,"South America - Neotropics","Venezuela",NA,NA,"Between Cotiza and Los Venados, near Caracas",NA,NA,NA,NA,"US02244709",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"287","2020-09-12 05:00:02-03","US","US","2786823","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"G. Davidse & F. Llanos","5505","1973","1","3","South America - Neotropics","Colombia","Meta",NA,"20 km W of Puerto Lopes along the road to Villavicencio",NA,NA,NA,NA,"US02244712","US02244712_01","190",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"288","2020-09-12 05:00:02-03","US","US","3593768","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Estrada, J. Fernandez & J. Fuertes","406","1987","9","26","South America - Neotropics","Colombia","Meta",NA,"Mpio. de San Juan de Arama, carretera a Mesetas",NA,NA,NA,NA,"US02244710",NA,"520",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"289","2020-09-12 05:00:02-03","US","US","1143518","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. W. Pennell","10691","1922","9","18","South America - Neotropics","Colombia","Caldas",NA,"Supia, Cordillera Occidental",NA,NA,NA,NA,"US02244742","US02244742_01","1200","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"290","2020-09-12 05:00:02-03","US","US","1356063","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. P. Killip & A. C. Smith","21140","1926","12","11","South America - Neotropics","Colombia","Santander",NA,"Eastern Cordillera, northern slope of Mesa de los Santos",NA,NA,NA,NA,"US02244740","US02244740_01","1000","1500",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"291","2020-09-12 05:00:02-03","US","US","1068315","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. F. Pittier","9481","1921","4","24","South America - Neotropics","Venezuela",NA,NA,"Federal District, around Caracas, sabanas de Chacaito",NA,NA,NA,NA,"US02244703","US02244703_01","800","1200",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"292","2020-09-12 05:00:02-03","US","US","1879112","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. J. Hermann","11022","1944","1","21","South America - Neotropics","Colombia","Vichada",NA,"Edge of monte 6 km NE of Masaguaro on llanos along the Rio Vichada, ca 36 km. NE. San Jose de Ocune",NA,NA,NA,NA,"US02244725","US02244725_01","100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"293","2020-09-12 05:00:02-03","US","US","943086","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. H. Rusby","969","1886","6",NA,"South America - Neotropics","Bolivia",NA,NA,"Reis",NA,NA,NA,NA,"US02244688",NA,"457",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"294","2020-09-12 05:00:02-03","US","US","1853736","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. Dugand & R. Jaramillo M.","3907","1945","7","30","South America - Neotropics","Colombia","Cundinamarca",NA,"Cerca de Sasaima",NA,NA,NA,NA,"US02244727",NA,"1200","1400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"295","2020-09-12 05:00:02-03","US","US","1592836","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. F. Macbride","227","1923","8","10","South America - Neotropics","Peru",NA,NA,"La Merced",NA,NA,NA,NA,"US02244675",NA,"610",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"296","2020-09-12 05:00:02-03","US","US","2270952","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"-. Tamayo","4186","1956","7",NA,"South America - Neotropics","Venezuela",NA,NA,"Crece en formaciones secundarias a lo largo de la carretera panamericana al sur del Lago de Maracaibo",NA,NA,NA,NA,"US02244661","US02244661_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"297","2020-09-12 05:00:02-03","US","US","1903060","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Soukop","3389","1947","8",NA,"South America - Neotropics","Peru","Junin",NA,"La Merced",NA,NA,NA,NA,"US02244682",NA,"700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"298","2020-09-12 05:00:02-03","US","US","1850622","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. Cuatrecasas","13118","1941","11","13","South America - Neotropics","Colombia","Norte de Santander",NA,"Cordillera Oriental, region del Sarare, Hoya del rio Cubugon, El Indio",NA,NA,NA,NA,"US02244731",NA,"420","480",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"299","2020-09-12 05:00:02-03","US","US","1879129","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"F. J. Hermann","11138","1944","1","29","South America - Neotropics","Colombia","Meta",NA,"Opposite San Carlos, ½ km SW Villavicencio",NA,NA,NA,NA,"US02244726",NA,"500",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"300","2020-09-12 05:00:02-03","US","US","1796970","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"E. Pérez Arbeláez & J. Cuatrecasas","6498","1939","7","22","South America - Neotropics","Colombia","Tolima",NA,"Llanos del Tolima, curvas de Gualanday (Ibague Girardot)",NA,NA,NA,NA,"US02244734",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"301","2020-09-12 05:00:02-03","US","US","943085","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"M. Bang","1417","1892","4",NA,"South America - Neotropics","Bolivia",NA,NA,"Guanai",NA,NA,NA,NA,"US02147037",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"302","2020-09-12 05:00:02-03","US","US","1779494","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"H. García Barriga","8171","1939","11","28","South America - Neotropics","Colombia","Tolima",NA,"Entre Honda y Mariquita, bosque a la orilla de la carretera entre los kilometros 205 y 210",NA,NA,NA,NA,"US02244733",NA,"680",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"303","2020-09-12 05:00:02-03","US","US","1155981","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. S. Williams","785","1901","9","17","South America - Neotropics","Bolivia",NA,NA,"Mapiri [interpreted] river bottom",NA,NA,NA,NA,"US02244697","US02244697_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"304","2020-09-12 05:00:02-03","US","US","1177092","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"O. Buchtien","s.n.","1912","10",NA,"South America - Neotropics","Bolivia",NA,NA,"Polo-Polo bei Coroico, Nodyungas. Region subtropical",NA,NA,NA,NA,"US02244691","US02244691_01","1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"305","2020-09-12 05:00:02-03","US","US","1231201","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"A. Allart","223","1924","11",NA,"South America - Neotropics","Venezuela","Miranda",NA,"Los Mostazas, on RR. beyonf Los Teques",NA,NA,NA,NA,"US02244706",NA,"1100",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"306","2020-09-12 05:00:02-03","US","US","1857361","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"K. von Sneidern","1412",NA,NA,NA,"South America - Neotropics","Colombia","Cauca",NA,"Austroamericanae, ad pag. El Tambo",NA,NA,NA,NA,"US02244728",NA,"1700",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"307","2020-09-12 05:00:02-03","US","US","1859384","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"R. J. Seibert","2229","1945","11","25","South America - Neotropics","Peru","Huanuco",NA,"Km 85. Chichas & Rio Huallaga [interpreted]",NA,NA,NA,NA,"US02244685","US02244685_01","1829",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"308","2020-09-12 05:00:02-03","US","US","1561049","PreservedSpecimen","Plantae",NA,"Rosales","Fabaceae","Desmodium","cajanifolium","Desmodium cajanifolium","(Kunth) DC.",NA,"J. C. B. Mutis","2355","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,NA,NA,NA,NA,"US02244750","US02244750_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
