"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"406","2019-11-13 11:22:36-03","USP","SPF","200429","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Freitas, HS","Freitas, HS","152","2008","10","10",NA,"Brasil","São Paulo","Fazenda Atibaia.","-44.656667","-22.642778",NA,NA,"SPF00200429",NA,"São José do Barreiro","504","504",NA,"-44.656667","-22.642778",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"407","2019-11-13 11:22:36-03","USP","SPF","200431","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Freitas, HS","Freitas, HS","135","2008","02","18",NA,"Brasil","São Paulo","Fazenda São Domingos.","-44.726944","-22.640833",NA,NA,"SPF00200431",NA,"Areias","813","813",NA,"-44.726944","-22.640833",NA,NA,"2009",NA,NA,NA,NA,NA,NA
"408","2019-11-13 11:22:36-03","USP","SPF","215575","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Anônimo","Daneu, L","293","2010","03","12",NA,"Brasil","Bahia","RPPN Estação Veracel","-39.222222","-16.441667",NA,NA,"SPF00215575",NA,"Porto Seguro",NA,NA,NA,"-39.222222","-16.441667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-11-13 11:22:36-03","USP","SPF","151421","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Ferreira, MC","Ferreira, MC","583","1994","04","20",NA,"Brasil","Bahia","Fazenda Morro da Garça.","-37.6105995178223","-11.8135995864868",NA,NA,"SPF00151421",NA,"Conde",NA,NA,NA,NA,NA,"31737","auto","1994","05",NA,NA,NA,NA,NA
"410","2019-11-13 11:22:36-03","USP","SPF","147302","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mello-Barreto, HL","Mello-Barreto, HL","709","1934","06","16",NA,"Brasil","Minas Gerais",NA,"-43.937801361084","-19.9207992553711",NA,NA,"SPF00147302",NA,"Belo Horizonte",NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"411","2019-11-13 11:22:36-03","USP","SPF","117852","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Mendonça, CV","Mendonça, CV","273","1993","04","02",NA,"Brasil","Minas Gerais",NA,"-42.1391983032227","-19.7896995544434",NA,NA,"SPF00117852",NA,"Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"412","2019-11-13 11:22:36-03","USP","SPF","117850","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Lopes, MA","Lopes, MA","113","1984","03","21",NA,"Brasil","Minas Gerais",NA,"-42.1391983032227","-19.7896995544434",NA,NA,"SPF00117850",NA,"Caratinga",NA,NA,NA,NA,NA,"49886","auto",NA,NA,NA,NA,NA,NA,NA
"413","2019-11-13 11:22:36-03","USP","SPF","117851","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Melanoxylon","brauna","Melanoxylon brauna","Schott","Anônimo","Stehmann, JR","s.n.","1992","03","21",NA,"Brasil","Minas Gerais",NA,"-43.3622016906738","-19.826099395752",NA,NA,"SPF00117851",NA,"São Gonçalo do Rio Abaixo",NA,NA,NA,NA,NA,"17525","auto",NA,NA,NA,NA,NA,NA,NA
"414","2020-05-08 11:09:41-03","UEFS","HUEFS","214781","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Roque, N.","4548","2014","11","15",NA,"Brasil","Bahia","Estrada para assentamento Cafezal - Cafelândia.","-41.334167","-12.973333",NA,"Mata estacional decidual.","HUEFS0214781","HUEFS0214781","Morro do Chapéu",NA,NA,NA,"41W20'3''","12S58'24''",NA,NA,"2018","08",NA,"Rosanae",NA,NA,NA
"415","2020-05-08 11:09:41-03","UEFS","HUEFS","130425","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Barros, C.S.S.","192","1994","05","21",NA,"Brasil","Alagoas",NA,"-36.4921989440918","-9.57110977172852",NA,"Planta cultivada em estação experimental particular.","HUEFS0130425","HUEFS0130425","Belém",NA,NA,NA,NA,NA,"8349","auto","2010","04",NA,"Rosanae",NA,NA,NA
"416","2020-05-08 11:09:41-03","UEFS","HUEFS","4018","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Belém, R.P.","3288","1967","02","08",NA,"Brasil","Bahia",NA,"-39.0247001647949","-16.2780990600586",NA,NA,"HUEFS0004018","HUEFS0004018","Santa Cruz Cabrália",NA,NA,NA,NA,NA,"49584","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"417","2020-05-08 11:09:41-03","UEFS","HUEFS","72250","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Silva, L.N.","49","1995","05","31",NA,"Brasil","Bahia","Fazenda do Bu, próximo a cancela da trilha I da Mata da Maré.","-37.6105995178223","-11.8135995864868",NA,"Floresta Ombrófita Aberta","HUEFS0072250","HUEFS0072250","Conde",NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"418","2020-05-08 11:09:41-03","UEFS","HUEFS","61473","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Ferreira, M.C.","583","1994","04","20",NA,"Brasil","Bahia","Fazenda Morro da Graça.","-37.6105995178223","-11.8135995864868",NA,"Floresta Ombrófila.","HUEFS0061473","HUEFS0061473","Conde",NA,NA,NA,NA,NA,"31737","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"419","2020-05-08 11:09:41-03","UEFS","HUEFS","75247","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Oliveira, P.P.","58M","2000","03","01",NA,"Brasil","Rio de Janeiro","Reserva Biológica União.","-41.9449996948242","-22.5268993377686",NA,NA,"HUEFS0075247","HUEFS0075247","Rio das Ostras",NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"420","2020-05-08 11:09:41-03","UEFS","HUEFS","171829","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Carvalho-Sobrinho, J.G.de","2989","2011","03","16",NA,"Brasil","Bahia","estrada para Alagoinha.","-44.041389","-13.688611",NA,"Caatinga sobre afloramentos calcários.","HUEFS0171829","HUEFS0171829","Serra do Ramalho","760","760",NA,"44W2'29''","13S41'19''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"421","2020-05-08 11:09:41-03","UEFS","HUEFS","101123","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Queiroz, L.P.de","10982","2005","10","13",NA,"Brasil","Bahia","Ca. 37 Km S de São Félix do Coribe na estrada para Alagoinhas.","-44.042222","-13.691667",NA,"Caatinga arbórea.","HUEFS0101123","HUEFS0101123 HUEFS0101123_01","São Félix do Coribe","769","769",NA,"44W2'32''","13S41'30''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"422","2020-05-08 11:09:41-03","UEFS","HUEFS","120082","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Cardoso, D.","1995","2007","05","06",NA,"Brasil","Bahia","Cachoeira do Ferro-Doido.","-40.992778","-11.625278",NA,"Floresta estacional semidecídua.","HUEFS0120082","HUEFS0120082","Morro do Chapéu",NA,NA,NA,"40W59'34''","11S37'31''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"423","2020-05-08 11:09:41-03","UEFS","HUEFS","100264","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Santos, A.A.","845","2000","11","24",NA,"Brasil","Bahia","BA - BR 101, 4 km após Eunápolis, sentido Eunápolis - Salvador.","-39.584722","-16.323333",NA,"Antropizado, pastagem; original mata atlântica.","HUEFS0100264","HUEFS0100264","Porto Seguro","161","161",NA,"39W35'5''","16S19'24''",NA,NA,"2010","04",NA,"Rosanae",NA,NA,NA
"424","2020-05-08 11:09:41-03","UEFS","HUEFS","13798","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Queiroz, L.P.de","3367","1993","07","22",NA,"Brasil","Bahia","ca. 3 km S de Lagoa do Chure na estrada para Seabra (Seabra-Lagoa Boa Vista).","-41.769722","-12.33",NA,"Floresta Estacional semi-decídua.","HUEFS0013798","HUEFS0013798","Seabra","1000","1000",NA,"41W46'11''","12S19'48''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"425","2020-05-08 11:09:41-03","UEFS","HUEFS","13825","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","G.P.Lewis","Queiroz, L.P.de","3394","1993","07","23",NA,"Brasil","Bahia",NA,"-41.766667","-12.133333",NA,NA,"HUEFS0013825","HUEFS0013825","Iraquara","1000","1000",NA,"41W46'","12S8'",NA,NA,"1995","04",NA,"Rosanae",NA,NA,NA
"426","2020-05-08 11:09:41-03","UEFS","HUEFS","140800","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Fernandes, A.",NA,"1982","05","17",NA,"Brasil","Bahia","Estrada Barreiras-Ibotirama. Entre Cristopólis e Barreiras.",NA,NA,NA,"Mata seca / Carrasco.","HUEFS0140800","HUEFS0140800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"427","2020-05-08 11:09:41-03","UEFS","HUEFS","149349","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Cardoso, D.","2439","2009","03","30",NA,"Brasil","Minas Gerais","Serra do Ambrósio. Saindo de Itamarandiba, segue na estrada asfaltada em direção a Colina; após 3,5 Km, dobrar à direita em estrada de terra para o aeroporto; após 1,3 Km a estrada se divide em quatro, segue pela segunda estrada à direita sentido Tromba","-42.936389","-18.001667",NA,NA,"HUEFS0149349","HUEFS0149349","Itamarandiba","800","800",NA,"42W56'11''","18S0'6''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"428","2020-05-08 11:09:41-03","UEFS","HUEFS","188578","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.Queiroz","Daneu, L.","293","2010","03","12",NA,"Brasil","Bahia","Estrada da RPPN Estação Veracel 1,5 Km da Administração, sentido a saída da Reserva passando ao lado da plataforma. Borda de Mata.","-39.202222","-16.419167",NA,NA,"HUEFS0188578","HUEFS0188578","Porto Seguro",NA,NA,NA,"39W12'8''","16S25'9''",NA,NA,"2014","12",NA,"Rosanae",NA,NA,NA
"429","2020-05-08 11:09:41-03","UEFS","HUEFS","189130","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Saddi, E.M.","589","2011","11","22",NA,"Brasil","Minas Gerais","Itaúna. Parcela P22 dos estudos para o EIA do Complexo Serra Azul.","-44.472778","-20.142222",NA,"Floresta Estacional Semidecidual.","HUEFS0189130","HUEFS0189130 HUEFS0189130_01","Itaúna",NA,NA,NA,"44W28'22''","20S8'32''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"430","2020-05-08 11:09:41-03","UEFS","HUEFS","204567","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P. de Queiroz","Demuner, V.","3439","2007","04","02",NA,"Brasil","Espírito Santo","Córrego Taquaral, Santa Luzia, propr. José Rochinha.","-40.696111","-18.994167",NA,NA,"HUEFS0204567","HUEFS0204567","Águia Branca","200","250",NA,"40W41'46''","18S59'39''",NA,NA,"2014","12",NA,"Rosanae",NA,NA,NA
"431","2020-05-08 11:09:41-03","UEFS","HUEFS","204571","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P. de Queiroz","Demuner, V.","3536","2007","04","03",NA,"Brasil","Espírito Santo","Santa Luzia, propr.: Ciro Ferreira.","-40.662222","-18.984167",NA,"Mata secundária.","HUEFS0204571","HUEFS0204571","Águia Branca","150","300",NA,"40W39'44''","18S59'3''",NA,NA,"2014","12",NA,"Rosanae",NA,NA,NA
"432","2020-05-08 11:09:41-03","UEFS","HUEFS","209808","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Queiroz, L.P.de","15974","2014","08","10",NA,"Brasil","Bahia","Ca.8 Km SW de Bonito, assentamento Eugênio Lira.","-41.334722","-11.988056",NA,NA,"HUEFS0209808","HUEFS0209808 HUEFS0209808_01","Bonito","931","931",NA,"41W20'5''","11S59'17''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"433","2020-05-08 11:09:41-03","UEFS","HUEFS","210024","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Nascimento, F.H.F.","1121","2013","03","15",NA,"Brasil","Espírito Santo","Reserva Natural Vale.","-40.05","-19.15",NA,"Floresta Estacional Perenifólia.","HUEFS0210024","HUEFS0210024","Linhares","60","70",NA,"40W3'","19S9'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"434","2020-05-08 11:09:41-03","UEFS","HUEFS","231266","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Neves, D.M.","1819","2014","03","20",NA,"Brasil","Rio de Janeiro","Rodovia RJ 224, Km 43.","-41.136111","-21.428056",NA,"Borda de mata semidecidua de baixada, beira de rodovia.","HUEFS0231266","HUEFS0231266","São Francisco de Itabapoana",NA,NA,NA,"41W8'10''","21S25'41''",NA,NA,"2019","02",NA,"Rosanae",NA,NA,NA
"435","2020-05-08 11:09:41-03","UEFS","HUEFS","237480","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Fortes, E.A.","120","2019","02","18",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual Guaxindiba. EEEG. Na borda da mata, ponta norte da mata, condomínio.","-41.081944","-21.367222",NA,"Floresta Estacional Semidecidual sobre tabuleiro.","HUEFS0237480",NA,"São Francisco de Itabapoana","30","30",NA,"41W4'55''","21S22'2''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"436","2020-05-08 11:09:41-03","UEFS","HUEFS","246504","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Fortes, E.A.","33","2018","06","07",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba. Ponta norte da mata. Condomínio, próximo à estrada da Cobiça.","-41.081944","-21.367222",NA,"Floresta Estacional.","HUEFS0246504",NA,"São Francisco de Itabapoana","27","27",NA,"41W4'55''","21S22'2''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"437","2020-05-08 11:09:41-03","UEFS","HUEFS","246519","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Fortes, E.A.","45","2018","07","19",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Guaxindiba. Próximo à borda da mata onde passa a estrada da Cobiça.","-41.082222","-21.378889",NA,"Floresta estacional.","HUEFS0246519",NA,"São Francisco de Itabapoana","17","17",NA,"41W4'56''","21S22'44''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"438","2020-05-08 11:09:41-03","UEFS","HUEFS","185511","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Antar, G.M.","1581","2017","04","22",NA,"Brasil","Tocantins","Morro do Porco.","-44.624444","-10.354444",NA,"Afloramento rochoso. Cerrado rupestre. Solo arenoso seco.","HUEFS0185511",NA,"Mateiros","474","474",NA,"44W37'28''","10S21'16''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"439","2020-05-08 11:09:41-03","UEFS","HUEFS","226569","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Faria, J.E.Q.","5978","2016","06","08",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro: Margem da MG-10 próximo ao povoado do Sapo.","-43.4025","-18.907778",NA,"Mata semidecídua antropizada.","HUEFS0226569","HUEFS0226569","Diamantina",NA,NA,NA,"43W24'9''","18S54'28''",NA,NA,"2019","03",NA,"Rosanae",NA,NA,NA
"440","2020-05-08 11:09:41-03","UEFS","HUEFS","232746","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Neves, D.M.","1731","2014","03","13",NA,"Brasil","Bahia","Estação Pau-Brasil. CEPLAC","-19.181389","-16.386389",NA,"Mata ombrofila.","HUEFS0232746","HUEFS0232746","Porto Seguro","110","110",NA,"19W10'53''","16S23'11''",NA,NA,"2019","02",NA,"Rosanae",NA,NA,NA
"441","2020-05-08 11:09:41-03","UEFS","HUEFS","188729","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Matos, E.N.de","2241","2011","06","03",NA,"Brasil","Bahia","Jararaca (próximo da Fazenda Catita)","-39.186667",NA,NA,"Restinga. Floresta.","HUEFS0188729","HUEFS0188729","Canavieiras",NA,NA,NA,"39W11'12''","15S37'97''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"442","2020-05-08 11:09:41-03","UEFS","HUEFS","59572","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Leite, K.R.B","228","2002","04","22",NA,"Brasil","Bahia","Fazenda Vale Aprazível (propriedade do Sr. Fernando Carvalho)","-40.407222","-13.485",NA,"Mata de cipó fragmentada.","HUEFS0059572","HUEFS0059572","Maracás","1020","1020",NA,"40W24'26''","13S29'6''",NA,NA,"2002","06",NA,"Rosanae",NA,NA,NA
"443","2020-05-08 11:09:41-03","UEFS","HUEFS","9026","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","M.P.M.de Lima","Sarmento, A.C.","871","1986","04","07",NA,"Brasil","Bahia",NA,"-41.416667","-12.05",NA,NA,"HUEFS0009026","HUEFS0009026","Cafarnaum","990","990",NA,"41W25'","12S3'",NA,NA,"1988",NA,NA,"Rosanae",NA,NA,NA
"444","2020-05-08 11:09:41-03","UEFS","HUEFS","63113","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Costa, J.","351","2002","04","27",NA,"Brasil","Bahia","Próximo ao povoado de Costa Azul.","-37.783333","-11.55",NA,"Mata (com árvores de até 10m de altura; CAP entre 0,40-1,20m; serrapilheira ca. de 5-10cm de espessura e lianas com até 14cm de CAP).","HUEFS0063113","HUEFS0063113","Jandaíra",NA,NA,NA,"37W47'","11S33'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"445","2020-05-08 11:09:41-03","UEFS","HUEFS","72186","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Jost, T.","30","1994","10","25",NA,"Brasil","Bahia","Fazenda do Bu, Mata da Maré.","-37.715556","-12.046944",NA,"Floresta Ombrófila Aberta.","HUEFS0072186","HUEFS0072186","Conde",NA,NA,NA,"37W42'56''","12S2'49''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"446","2020-05-08 11:09:41-03","UEFS","HUEFS","6519","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Santos, M.M.","84","1984","05","21",NA,"Brasil","Bahia",NA,"-44.283333","-12.766667",NA,NA,"HUEFS0006519","HUEFS0006519","Serra Dourada","780","780",NA,"44W17'","12S46'",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"447","2020-05-08 11:09:41-03","UEFS","HUEFS","75290","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"França, G.S.","331","2003","05","09",NA,"Brasil","Minas Gerais","Lagoa das Piabas.","-42.508056","-19.857222",NA,NA,"HUEFS0075290","HUEFS0075290","Córrego Novo","260","260",NA,"42W30'29''","19S51'26''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"448","2020-05-08 11:09:41-03","UEFS","HUEFS","99332","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Queiroz, L.P.de","10836","2005","08","20",NA,"Brasil","Bahia","Serra do Orobó, caminho para o Pátio das Orquídeas.","-40.487222","-12.302778",NA,"Floresta estacional semidecidual.","HUEFS0099332","HUEFS0099332","Rui Barbosa","550","550",NA,"40W29'14''","12S18'10''",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"449","2020-05-08 11:09:41-03","UEFS","HUEFS","75948","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott",NA,"Irwin, H.S.","-31179-","1971","02","27",NA,"Brasil","Bahia","Ca. 8km N of Seabra, road to Agua de Rega.","-41.7703018188477","-12.4186000823975",NA,"Cut over gallery forest","HUEFS0075948",NA,"Seabra",NA,NA,"Isótipo",NA,NA,"57155","auto",NA,NA,NA,"Rosanae",NA,NA,NA
"450","2020-05-08 11:09:41-03","UEFS","HUEFS","130417","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Lyra-Lemos, R.P.","4561","2000","05","10",NA,"Brasil","Alagoas","Próx. A Usina Coruripe, veg. Secudária em vale.","-36.1755981445312","-10.125599861145",NA,"Mata Atlântica.","HUEFS0130417","HUEFS0130417","Coruripe",NA,NA,NA,NA,NA,"31269","auto","2009","01",NA,"Rosanae",NA,NA,NA
"451","2020-05-08 11:09:41-03","UEFS","HUEFS","52694","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Melanoxylon","brauna","Melanoxylon brauna","Schott","L.P.de Queiroz","Castro, R.M.","93","2001","02","11",NA,"Brasil","Minas Gerais","Reserva Biológica da Represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,"HUEFS0052694","HUEFS0052694 HUEFS0052694_01 HUEFS0052694_02","Descoberto",NA,NA,NA,NA,NA,"11991","auto","2001","08",NA,"Rosanae",NA,NA,NA
"452","2015-03-07 08:37:44-03","F","FMNH-SEEDPLANTS","V0110305F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0110305F","V0110305F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"453","2015-03-07 08:39:15-03","F","FMNH-SEEDPLANTS","V0112403F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0112403F","V0112403F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"454","2015-03-07 08:39:15-03","F","FMNH-SEEDPLANTS","V0112404F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0112404F","V0112404F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"455","2015-03-07 08:39:15-03","F","FMNH-SEEDPLANTS","V0112405F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0112405F","V0112405F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"456","2015-03-07 08:39:15-03","F","FMNH-SEEDPLANTS","V0112406F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Melanoxylon","brauna","Melanoxylon brauna",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0112406F","V0112406F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
