"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","sex"
"365","2019-10-07 09:35:53-03","UEFS","HUEFS","86807","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","lagoense","Psidium lagoense","Kiaersk.",NA,"Warming",NA,"1892",NA,NA,NA,"Brasil","Minas Gerais","Lagoa Santa.",NA,NA,NA,NA,NA,NA,"HUEFS0086807",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"366","2019-10-07 09:35:56-03","UEFS","HUEFS","86779","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","pilosum","Psidium pilosum","Vell.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0086779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"367","2019-10-07 09:35:56-03","UEFS","HUEFS","17741","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Harley, R.M.","27156","1988","12","13",NA,"Brasil","Bahia",NA,"-41.75","-13.533333","1250","1400",NA,NA,"HUEFS0017741",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W45'","13S32'","Rosanae",NA,NA,NA,NA,NA,NA
"368","2019-10-07 09:35:56-03","UEFS","HUEFS","182214","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","A.Stadnik","Nascimento, F.H.F.","638","2008","12",NA,NA,"Brasil","Bahia","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, caminho Caiambola-Catolés, após entrada para o Capão Redondo.","-41.886111","-13.365556","1550","1550",NA,"Floresta alto montana antropizada- área em regeneração.","HUEFS0182214","HUEFS0182214","Rio de Contas",NA,"2015","12",NA,NA,NA,"41W53'10''","13S21'56''","Rosanae",NA,NA,NA,NA,NA,NA
"369","2019-10-07 09:35:56-03","UEFS","HUEFS","182215","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","A.Stadnik","Nascimento, F.H.F.","639","2008","12",NA,NA,"Brasil","Bahia","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, caminho Caiambola-Catolés, descida para o Capão Redondo.","-41.886111","-13.365556","1550","1550",NA,"Floresta alto montana antropizada- área em regeneração.","HUEFS0182215","HUEFS0182215","Rio de Contas",NA,"2015","12",NA,NA,NA,"41W53'10''","13S21'56''","Rosanae",NA,NA,NA,NA,NA,NA
"370","2019-10-07 09:35:56-03","UEFS","HUEFS","182216","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","A.Stadnik","Nascimento, F.H.F.","640","2008","12",NA,NA,"Brasil","Bahia","Serra da Mesa, Bela Vista, Base do Pico do Itoibira, trilha Caiambola-Catolés, área em regeneração antes da descida para o Capão Redondo.","-41.886111","-13.365556","1550","1550",NA,"Floresta alto montana antropizada.","HUEFS0182216","HUEFS0182216","Rio de Contas",NA,"2015","12",NA,NA,NA,"41W53'10''","13S21'56''","Rosanae",NA,NA,NA,NA,NA,NA
"371","2019-10-07 09:35:56-03","UEFS","HUEFS","185291","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Faria, J.E.Q.","948","2010","11","11",NA,"Brasil","Minas Gerais","Margem da estrada entre Itabira e João Monlevade.","-43.191944","-19.695","771","771",NA,"Floresta ombrófila antropizada.","HUEFS0185291","HUEFS0185291","Itabira",NA,NA,NA,NA,NA,NA,"43W11'31''","19S41'42''","Rosanae",NA,NA,NA,NA,NA,NA
"372","2019-10-07 09:35:56-03","UEFS","HUEFS","231004","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Stadnik,A.","277","2015","01","21",NA,"Brasil","Bahia","Xaxa",NA,"-14.633333","1047","1047",NA,NA,"HUEFS0231004",NA,"Licínio de Almeida",NA,NA,NA,NA,NA,NA,"42W33'168''","14S38'","Rosanae",NA,NA,NA,NA,NA,NA
"373","2019-10-07 09:35:56-03","UEFS","HUEFS","250826","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1747","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Chiquinho","-41.936389","-13.532778","1400","1400",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250826",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W56'11''","13S31'58''","Rosanae",NA,NA,NA,NA,NA,NA
"374","2019-10-07 09:35:56-03","UEFS","HUEFS","250860","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1781","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1500","1500",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250860",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","Rosanae",NA,NA,NA,NA,NA,NA
"375","2019-10-07 09:35:56-03","UEFS","HUEFS","250861","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1782","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1500","1500",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250861",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","Rosanae",NA,NA,NA,NA,NA,NA
"376","2019-10-07 09:35:56-03","UEFS","HUEFS","250862","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1783","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Gambá.","-41.945278","-13.524167","1500","1500",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250862",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W56'43''","13S31'27''","Rosanae",NA,NA,NA,NA,NA,NA
"377","2019-10-07 09:35:56-03","UEFS","HUEFS","250886","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1807","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250886",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W57'45''","13S30'43''","Rosanae",NA,NA,NA,NA,NA,NA
"378","2019-10-07 09:35:56-03","UEFS","HUEFS","250887","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1808","2008","11",NA,NA,"Brasil","Bahia","Serra das Almas. Campo do Queiroz. Mata do Cafundó.","-41.9625","-13.511944","1550","1550",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250887",NA,"Rio de Contas",NA,NA,NA,NA,NA,NA,"41W57'45''","13S30'43''","Rosanae",NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:35:56-03","UEFS","HUEFS","250905","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Nascimento, F.H.F.","1826","2008","11",NA,NA,"Brasil","Bahia","Pedra Lisa. Campo do Cigano. Mata do Cigano.","-41.917778","-13.263889","1750","1750",NA,"Mata Atlântica lato sensu. Floresta Montana.","HUEFS0250905",NA,"Rio do Pires",NA,NA,NA,NA,NA,NA,"41W55'4''","13S15'50''","Rosanae",NA,NA,NA,NA,NA,NA
"380","2019-10-07 09:35:56-03","UEFS","HUEFS","34378","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L.Landrum","Nascimento, F.H.F.","3","1998","06","20",NA,"Brasil","Bahia","Base do Pico do Itoibira.",NA,NA,"1700","1700",NA,"Interior da mata.","HUEFS0034378","HUEFS0034378_01","Água Quente",NA,"2008","07",NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"381","2019-10-07 09:35:56-03","UEFS","HUEFS","230955","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Stadnik,A.","215","2014","05","28",NA,"Brasil","Bahia","Xaxá","-42.559167",NA,"969","969",NA,NA,"HUEFS0230955",NA,"Licínio de Almeida",NA,NA,NA,NA,NA,NA,"42W33'33''","14S39'111''","Rosanae",NA,NA,NA,NA,NA,NA
"382","2019-10-07 09:35:56-03","UEFS","HUEFS","86763","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Sem coletor","749",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"HUEFS0086763",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"383","2019-10-07 09:35:56-03","UEFS","HUEFS","86764","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Riedel","572","1824","10",NA,NA,"Brasil",NA,"Pr. Penha et Sabara.",NA,NA,NA,NA,NA,NA,"HUEFS0086764",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","Tipo",NA,NA,NA,NA,NA
"384","2019-10-07 09:35:56-03","UEFS","HUEFS","231223","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Tuler, A.C.","536","2015","09","19",NA,"Brasil","Rio de Janeiro","Área de Proteção Ambiental de Macaé de Cima.Proximidades do Sítio do Cedro.","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,"HUEFS0231223",NA,"Nova Friburgo",NA,NA,NA,NA,"33190","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"385","2019-10-07 09:35:56-03","UEFS","HUEFS","36451","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","L.Landrum","Nascimento, F.H.F.","120","1999","02","10",NA,"Brasil","Bahia","Mata da base do pico do Itoibira.","-41.8114013671875","-13.5789003372192","1700","1700",NA,"Mata de Altitude.","HUEFS0036451","HUEFS0036451","Rio de Contas",NA,"2008","07",NA,"49773","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"386","2019-10-07 09:35:56-03","UEFS","HUEFS","229981","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Stadnik,A.","178","2013","11","05",NA,"Brasil","Bahia","Mata do Xaxá","-42.5074996948242","-14.6822004318237",NA,NA,NA,NA,"HUEFS0229981",NA,"Licínio de Almeida",NA,NA,NA,NA,"31339","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"387","2019-10-07 09:35:56-03","UEFS","HUEFS","36481","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.Sobral","Nascimento, F.H.F.","150","1999","03","23",NA,"Brasil","Bahia","Trilha Catolés-Caiambola, área de regeneração na borda da mata do pico do Itoibira.","-41.8114013671875","-13.5789003372192","1700","1700",NA,"Vegetação secundária.","HUEFS0036481","HUEFS0036481","Rio de Contas",NA,"2003","09",NA,"49773","auto",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"388","2019-09-04 19:44:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","lagoense","Psidium lagoense",NA,NA,"J. E. B. Warming","112","1866","2","1","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA
"389","2019-09-04 19:13:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","macrospermum","Psidium macrospermum",NA,NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Isosyntype",NA,NA,NA,NA,NA
"390","2019-09-04 20:00:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,"C. F. P. von Martius",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Holotype",NA,NA,NA,NA,NA
"391","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120517F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120517F","V0120517F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"392","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120523F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120523F","V0120523F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"393","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120513F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120513F","V0120513F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"394","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120514F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120514F","V0120514F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"395","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120515F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120515F","V0120515F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"396","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120516F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120516F","V0120516F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"397","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120518F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120518F","V0120518F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"398","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120519F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120519F","V0120519F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"399","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120521F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120521F","V0120521F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"400","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120522F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120522F","V0120522F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"401","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120524F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120524F","V0120524F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"402","2015-03-07 08:57:26-03","F","FMNH-SEEDPLANTS","V0138924F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0138924F","V0138924F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"403","2015-03-07 08:57:36-03","F","FMNH-SEEDPLANTS","V0120520F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Myrtaceae","Psidium","rufum","Psidium rufum",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0120520F","V0120520F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"404","2020-04-29 16:30:15-03","UFVJM","HDJF","6650","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ; Gomes, RR; Santos, DMZ; Sousa, DN","7711","2017","05","04","Southern America","Brasil","Minas Gerais","RPPN Fartura da Cemig","-42.533611","-17.881111","815","815",NA,NA,"HDJF006650",NA,"Capelinha",NA,"2017","05",NA,NA,NA,"-42.533611","-17.881111",NA,NA,NA,NA,NA,NA,NA
"405","2020-10-14 16:35:27-03","UFVJM","HDJF","7617","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Paixão, FA","348P24","2018","11","13","Southern America","Brasil","Minas Gerais","Rio Doce, Margem Esquerda","-42.48","-19.750833","262","262",NA,NA,"HDJF007617","HDJF007617_01","Marliéria",NA,NA,NA,NA,NA,NA,"-42.48","-19.750833",NA,NA,NA,NA,NA,NA,NA
"406","2020-04-29 16:30:15-03","UFVJM","HDJF","4311","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","6362","2016","07","19","Southern America","Brasil","Minas Gerais","Estrada de terra saindo do distrito de Roças Novas chegando no hotel Tauá","-43.633889","-19.7675","1106","1106",NA,NA,"HDJF004311","HDJF004311_01","Caeté",NA,"2016","07",NA,NA,NA,"-43.633889","-19.7675",NA,NA,NA,NA,NA,NA,NA
"407","2020-10-14 16:35:27-03","UFVJM","HDJF","7648","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.",NA,"Paixão, FA","110P33","2018","11","27","Southern America","Brasil","Minas Gerais","Rio Doce, Margem Esquerda","-42.134111","-19.031833","193","193",NA,NA,"HDJF007648","HDJF007648_01","Governador Valadares",NA,NA,NA,NA,NA,NA,"-42.134111","-19.031833",NA,NA,NA,NA,NA,NA,NA
"408","2020-04-29 16:30:15-03","UFVJM","HDJF","3858","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","5901","2016","05","28","Southern America","Brasil","Minas Gerais","Margem da estrada de terra para a Formação","-43.612222","-18.268611","1122","1122",NA,NA,"HDJF003858","HDJF003858_01","Diamantina",NA,"2016","05",NA,NA,NA,"-43.612222","-18.268611",NA,NA,NA,NA,NA,NA,NA
"409","2020-04-29 16:30:15-03","UFVJM","HDJF","6774","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Faria, JEQ","Faria, JEQ","7836","2017","06","10","Southern America","Brasil","Minas Gerais","Próximo ao Ribeirão de Areia","-43.761111","-18.553056","1046","1046",NA,NA,"HDJF006774",NA,"Gouveia",NA,"2017","06",NA,NA,NA,"-43.761111","-18.553056",NA,NA,NA,NA,NA,NA,NA
"410","2020-04-29 16:30:15-03","UFVJM","HDJF","4822","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","rufum","Psidium rufum","Mart. ex DC.","Bünger, MO","Moreira, SN; Pereira, E","2064","2016","08","18","Southern America","Brasil","Minas Gerais",NA,"-43.426944","-18.904444","845","845",NA,NA,"HDJF004822","HDJF004822_01","Conceição do Mato Dentro",NA,"2016","08",NA,NA,NA,"-43.426944","-18.904444",NA,NA,NA,NA,NA,NA,NA
"411","2020-11-23 11:39:25-03","IAC","IAC","21290","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","J.C. Mattos","J.C. Medina","s/nº","1965","08",NA,NA,"Brasil","São Paulo","Na rodovia para Ribeirão Preto","-47.4258","-21.9961",NA,NA,NA,NA,NA,NA,"Pirassununga",NA,"1969","08",NA,NA,NA,"-47.4258","-21.9961",NA,NA,NA,NA,NA,NA,NA
"412","2020-11-23 11:39:25-03","IAC","IAC","28992","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","F.F. Mazine-Capelo","L.C. Bernacci; R. Pilati; O. Camargo & P.R.P. Andrade","373","1994","06","15",NA,"Brasil","São Paulo","Estação Experimental","-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,"Monte Alegre do Sul",NA,"2013","05","14",NA,NA,"-46.6808","-22.6819",NA,NA,NA,NA,NA,NA,NA
"413","2020-11-23 11:39:25-03","IAC","IAC","40372","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.E.G. Sobral","L.C. Bernacci & G. Durigan et al.","3055","2001","04","25",NA,"Brasil","São Paulo","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Japonês","-47.067224","-23.693939",NA,NA,NA,NA,NA,NA,"Ibiúna",NA,"2002","09","11",NA,NA,"-47.067224","-23.693939",NA,NA,NA,NA,NA,NA,NA
"414","2020-11-23 11:39:25-03","IAC","IAC","41040","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.E.G. Sobral","L.C. Bernacci & G.F. Árbocz et al.","3021","2001","01","11",NA,"Brasil","São Paulo","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Beto Borracheiro","-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,"Ibiúna",NA,"2002","09","11",NA,NA,"-47.072921","-23.715509",NA,NA,NA,NA,NA,NA,NA
"415","2020-11-23 11:39:25-03","IAC","IAC","45073","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.L. Kawasaki","S.L. Jung-Mendaçolli; A.M. Giulietti; W. Mantovani & M.M.R.F. Melo","299","1979","10","03",NA,"Brasil","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,"São Paulo",NA,"1999","06","03",NA,NA,"-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA
"416","2020-11-23 11:39:25-03","IAC","IAC","48627","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","M.E.G. Sobral","E. Ramos & T.B. Conforti","239","2007","04","21",NA,"Brasil","Minas Gerais","Pedra Branca","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"Caldas",NA,"2007","05","15",NA,NA,"-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,NA
"417","2020-11-23 11:39:25-03","IAC","IAC","51316","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","217","1987","06","08",NA,"Brasil","São Paulo","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,"nome popular: araçá",NA,NA,"Angatuba",NA,"1988","06","08",NA,NA,"-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,NA
"418","2020-11-23 11:39:25-03","IAC","IAC","51317","S","Plantae",NA,NA,"Myrtaceae-2.Myrtoideae","Psidium","rufum","Psidium rufum","Mart. ex DC.","G.M. Barroso","R.B. Torres; N. Figueiredo & A.R. Oliveira (2)","60","1986","10","30",NA,"Brasil","São Paulo","Estação Ecológica de Angatuba (IF)","-48.35056","-23.423889",NA,NA,NA,"nome popular: araçá",NA,NA,"Angatuba",NA,"1988","06","30",NA,NA,"-48.35056","-23.423889",NA,NA,NA,NA,NA,NA,NA
