"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","monthIdentified","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","typeStatus"
"101","2008-05-27 22:02:00-03","MO","MOBOT","3357716","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","H. Rainer","M.A. da Silva","Silva 3107","1996","9","18","South America","Brazil","Goiás",NA,"Mun. de Niquelândia, próximo ao povoado de Macedo, ca. 07 km da Mina de Níquel Tocantins.","-48.43083","-14.44527",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2008-05-27 22:02:00-03","MO","MOBOT","978219","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","H. Rainer (WU)","Timothy J. Killeen|T. Grinwood","Killeen 7704","1995","10","26","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado.; campamento Las Gamas. Paisaje variado, compo limpo, campo rupestre, campo cerrado y campo húmedo; suelos arenosos hasta franco arenosos, casi siempre superficial de 10 hasta 50 cm de profundidad. Todo recien quemado.","-60.36666","-14.8","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA
"103","2008-05-27 22:02:00-03","MO","MOBOT","1091051","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","S. Leigh-Hunt","S. Leigh-Hunt|N. Lorraine|L. Mottram","Leigh-Hunt 173","1996","8","8","South America","Bolivia","Beni","Mamore","San Joaquin, Vuelta Grande, Woodland Cerrado with patches of grass between clumps of trees.","-64.65166","-12.48","140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA
"104","2021-01-10 20:48:43-03","INPA","INPA","173584","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Reiner, H","Pessoal do L.P.F./Brasília","60","1990","01","11","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0173584","INPA0173584 INPA0173584_e INPA0173584_e1 INPA0173584_nd",NA,NA,"2014",NA,NA,NA,NA,"01",NA,NA,NA,NA,NA
"105","2020-08-31 09:11:59-03","INPA","INPA","113249","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Maas, PJM; Setten, AK van","Silva, MN da","128","1983","04","27","Southern America","Brasil","Pará","Itaituba","Base Aérea do Cachimbo, Serra do Cachimbo, Base aérea, depois do Aeroporto do Cachimbo, 5 km, margem do rio Formiga. Ilha de mata alta.","-55.9","-9.22",NA,NA,NA,NA,"INPA0113249","INPA0113249 INPA0113249_e INPA0113249_e1",NA,NA,"1987",NA,"-55.9","-9.22",NA,"09",NA,NA,NA,NA,NA
"106","2020-08-31 09:11:59-03","INPA","INPA","220290","S","Plantae","Dicotyledon Magnoliids","Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Walter, BMT; Guarino, ESG","Guarino, ESG","19","1999","11","08","Southern America","Brasil","Distrito Federal","Brasília","Lado direito da estrada que liga o Riacho Fundo ao Restaurante da Fazenda Sucupira. Campo sujo. Solo argiloso.","-47.9296989440918","-15.7797002792358","1100","1100",NA,NA,"INPA0220290",NA,"70570","auto","1999",NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"107","2019-12-13 08:11:24-03","ICAUFMG","MCCA","2207","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","XAVIER, M.V.B.","XAVIER, M.V.B.","200","2017","05","04",NA,"Brasil","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,"Local sombreado","MCCA02291",NA,"72568","auto","2018",NA,NA,NA,NA,"08","05",NA,NA,NA,NA
"108","2020-12-28 10:31:19-03","ICAUFMG","MCCA","1791","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","XAVIER, M.V.B.","XAVIER, M.V.B.","200",NA,NA,NA,NA,"Brasil","Minas Gerais","Montes Claros","ICA UFMG","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Local sombreado","MCCA01848","MCCA01848 MCCA01848_01 MCCA01848_v01 MCCA01848_v02 MCCA01848_v03 MCCA01848_v04 MCCA01848_v05","72568","auto",NA,NA,"-438419444.0","-166836111.0",NA,NA,NA,NA,NA,NA,NA
"109","2019-12-19 11:16:58-03","UFG","UFG","26110","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, A.F.","Silva, G.P.; et al.","4558","2001","01","23",NA,"Brasil","Goiás","Cavalcante",NA,"-48.135278","-13.395278","360","360",NA,NA,"UFG0026110","UFG0026110",NA,NA,"2002",NA,"-48.135278","-13.395278",NA,"09","03",NA,NA,NA,NA
"110","2019-12-19 11:16:58-03","UFG","UFG","27689","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Ferreira, H.D.","Rizzo, J.A.; et al.","12484","2004","11","19",NA,"Brasil","Goiás","Goiandira",NA,"-48.134167","-18.011944",NA,NA,NA,NA,"UFG0027689","UFG0027689",NA,NA,"2004",NA,"-48.134167","-18.011944",NA,"12","20",NA,NA,NA,NA
"111","2019-12-19 11:16:58-03","UFG","UFG","27897","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Ferreira, H.D.","Rizzo, J.A.; et al.","12688","2004","12","20",NA,"Brasil","Goiás","Goiandira",NA,"-48.135556","-18.011944",NA,NA,NA,NA,"UFG0027897","UFG0027897",NA,NA,"2005",NA,"-48.135556","-18.011944",NA,"01","18",NA,NA,NA,NA
"112","2019-12-19 11:16:58-03","UFG","UFG","46158","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Santos, A.A.","Santos, A.A.; et al.","1567","2002","11","05",NA,"Brasil","Minas Gerais","Cabeceira Grande",NA,"-47.32","-16.143056",NA,NA,NA,NA,"UFG0046158","UFG0046158",NA,NA,"2002",NA,"-47.32","-16.143056",NA,"11","01",NA,NA,NA,NA
"113","2019-12-19 11:16:58-03","UFG","UFG","46368","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Rodrigues, A.S.","Rezende, J.M.; et al.","791","2002","12","11",NA,"Brasil","Goiás","Luziânia",NA,"-48.211111","-16.316944","877","877",NA,NA,"UFG0046368","UFG0046368",NA,NA,"2007",NA,"-48.211111","-16.316944",NA,"01","05",NA,NA,NA,NA
"114","2020-04-28 12:33:28-03","UFG","UFG","62856","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Fonseca, M.L.","Mendonça, R.C.; et al.","5421","2003","03","19",NA,"Brasil","Goiás","Formosa",NA,"-47.4685","-15.136944","575","575",NA,"Subarbusto, 2,80 metros de altura, heliófilo; caule com casca lisa com líquens; folha cartácea discolor, superfície abaxial verde ferrugínea e a adaxial verde escuro; fruto imaturo marrom ferrugíneo.","UFG0062856",NA,NA,NA,"2003",NA,"-47.4685","-15.136944",NA,"03","30",NA,NA,NA,NA
"115","2019-12-19 11:16:58-03","UFG","UFG","23124","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, A.F.","Ferreira, H.D.","3925","1995","11","02",NA,"Brasil","Goiás","Mineiros",NA,"-52.5511016845703","-17.5694007873535",NA,NA,NA,NA,"UFG0023124","UFG0023124","100343","auto","2002",NA,NA,NA,NA,"09","03",NA,NA,NA,NA
"116","2019-12-19 11:16:58-03","UFG","UFG","16497","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, A.F.","Ferreira, G.A.; Leni","s.n.","1995","02","18",NA,"Brasil","Goiás","Orizona",NA,"-48.2957992553711","-17.031400680542",NA,NA,NA,NA,"UFG0016497","UFG0016497","38474","auto","2002",NA,NA,NA,NA,"09","03",NA,NA,NA,NA
"117","2019-12-19 11:16:58-03","UFG","UFG","25702","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Cruvinel, S.","Rizzo, J.A.","12306","2001","11","17",NA,"Brasil","Goiás","Santo Antônio do Descoberto",NA,"-48.2550010681152","-15.9397001266479",NA,NA,NA,NA,"UFG0025702","UFG0025702","42587","auto","2001",NA,NA,NA,NA,"11","17",NA,NA,NA,NA
"118","2019-12-19 11:16:58-03","UFG","UFG","16531","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Pontes, A.F.","Ferreira, H.D.; et al.","2808","1995","05","24",NA,"Brasil","Goiás","Silvânia",NA,"-48.6081008911133","-16.658899307251",NA,NA,NA,NA,"UFG0016531","UFG0016531","46044","auto","2002",NA,NA,NA,NA,"09","03",NA,NA,NA,NA
"119","2019-12-19 11:16:58-03","UFG","UFG","25807","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Cruvinel, S.","Cruvinel, S.","6","2000","11","15",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"UFG0025807","UFG0025807","30139","auto","2002",NA,NA,NA,NA,"06","11",NA,NA,NA,NA
"120","2019-12-19 11:16:58-03","UFG","UFG","25805","S","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","Cruvinel, S.","Cruvinel, S.","8","2000","11","15",NA,"Brasil","Goiás","Mossâmedes","Reserva Biológica da Serra Dourada","-50.2150001525879","-16.1266994476318",NA,NA,NA,NA,"UFG0025805","UFG0025805","30139","auto","2000",NA,NA,NA,NA,"11","15",NA,NA,NA,NA
"121","2020-11-18 11:39:39-03","UERJ","HRJ","354","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"T. Wendt; F.A. Vitta","s.n.","1987","02","03",NA,"Brasil","Minas Gerais","Santana do Riac",NA,NA,NA,NA,NA,NA,NA,"HRJ00000354",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 11:54:40-03","UFPE","UFP","18692","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.","Mello-Silva, R","Benko-Isepon, AM","s.n.","1993","11","03",NA,"Brasil","Minas Gerais","Gouveia",NA,"-43.7407989501953","-18.4543991088867",NA,NA,NA,"Planta com 50 cm; folhas verde-musgo.; Transição entre Campo Rupestre e Cerrado.","UFP018692",NA,"37970","auto","1994",NA,NA,NA,NA,"06",NA,NA,NA,NA,NA
"123","2020-09-12 05:00:02-03","US","US","2541081","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"H. S. Irwin, J. W. Grear & R. Souza","9687","1965","10","29","South America - Neotropics","Brazil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358","975",NA,NA,NA,"US01347034","US01347034_01","70570","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"124","2020-09-12 05:00:02-03","US","US","2556037","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","13891","1966","3","11","South America - Neotropics","Brazil","Distrito Federal","Brasília","West margin of Lagôa Paranoá","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01347032","US01347032_01","70570","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"125","2020-09-12 05:00:02-03","US","US","3352510","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"R. C. Mendonça, J. M. Felfili, M. C. Silva Jr. & N. R. Oliveira","2808","1996","9","12","South America - Neotropics","Brazil","Goiás","Alto Paraíso de Goiás","Parque Nacional Chapada dos Veadeiros-PNCV. Morro da Baleia.","-47.7689","-14.1394",NA,NA,NA,NA,"US01347029","US01347029_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"126","2020-09-12 05:00:02-03","US","US","2859340","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Taxonomy Class of Univ. of Brasília","551","1977","11","16","South America - Neotropics","Brazil","Distrito Federal","Brasília","South side of Campus of Universidade de Brasília","-47.85","-15.75",NA,NA,NA,NA,"US01347030","US01347030_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"127","2020-09-12 05:00:02-03","US","US","2556038","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"H. S. Irwin, J. W. Grear, R. Souza & R. G. P. Santos","12416","1966","2","9","South America - Neotropics","Brazil","Goiás",NA,"Chapada dos Veadeiros, ca. 20 km W of Veadeiros",NA,NA,"1000",NA,NA,NA,"US01347033","US01347033_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"128","2020-09-12 05:00:02-03","US","US","2822168","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"E. P. Heringer & G. Eiten","14132","1974","12","20","South America - Neotropics","Brazil","Goiás","Caldas Novas","At headwaters of the creek, Rio Quente, at the hotel Pousada do Rio Quente, at foot of west slope of the Serra de Caldas (a flat-topped Batholithic domo), 13 km WSW of city of Caldas Novas","-48.75","-17.8",NA,NA,NA,NA,"US01347031","US01347031_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"129","2020-09-12 05:00:02-03","US","US","2544182","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"E. P. Heringer","9118/1308","1963","4","10","South America - Neotropics","Brazil","Distrito Federal","Brasília","Plano Pilôto","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"US01347035","US01347035_01","70570","auto",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,"1",NA
"130","2020-09-02 16:19:35-03","Cenargen","CEN","75795","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. Roveratti","Juliene Roveratti Santos","276","2006","03","02",NA,"Brasil","DF","BRASILIA","DF 001 - Borda do Parque Nacional de Brasília - Brazlândia. Ca. 5 km antes do portão 9","-48.078888","-15.640833","1272","1272","Exsicatas",NA,"CEN00075795","CEN00075795",NA,NA,"2006",NA,"-48.078888","-15.640833",NA,"04",NA,NA,NA,"2",NA
"131","2020-09-02 16:19:35-03","Cenargen","CEN","22764","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","Bruno Machado Teles Walter","2737","1995","10","07",NA,"Brasil","GO","CAMPINACU","Região da fazenda Praia Grande, estrada de terra da balsa entre Niquelândia e Campinaçu à fazenda Praia Grande, cerca de 7 km da sede.","-48.416666","-13.983333","480","480","Exsicatas","Área de influência da AHE Serra da Mesa.","CEN00022764","CEN00022764",NA,NA,"1998",NA,"-48.416666","-13.983333",NA,"04",NA,NA,NA,"4",NA
"132","2020-09-02 16:19:35-03","Cenargen","CEN","26047","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","G. Pereira-Silva","Glocimar Pereira-Silva","949","1992","03","02",NA,"Brasil","DF","BRASILIA","Rodovia BR-060 - Santo Antônio do Descoberto, km 2.","-48.183333","-15.916666","1000","1000","Exsicatas",NA,"CEN00026047","CEN00026047",NA,NA,"1997",NA,"-48.183333","-15.916666",NA,"02",NA,NA,NA,"3",NA
"133","2020-09-02 16:19:35-03","Cenargen","CEN","30053","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Alves & M. M. R. Cunha","Glocimar Pereira-Silva","3367","1996","02","27",NA,"Brasil","GO","CALDAS NOVAS","Estrada de acesso à obra, próxima à vila de funcionários da obra.","-48.55","-17.916666","700","700","Exsicatas",NA,"CEN00030053","CEN00030053",NA,NA,"1999",NA,"-48.55","-17.916666",NA,"05",NA,NA,NA,"2",NA
"134","2020-09-02 16:19:35-03","Cenargen","CEN","39119","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter & E. S. G. Guarino","Ernestino de S. Gomes Guarino","19","1999","11","08",NA,"Brasil","DF","BRASILIA","Lado direito da estrada que liga o Riacho Fundo ao Restaurante da Fazenda Sucupira.","48","15.8666666","1100","1100","Exsicatas","Fruto piloso, folha abaxialmente pilosa.","CEN00039119","CEN00039119",NA,NA,"1999",NA,"48.0","15.8666666",NA,"11",NA,NA,NA,"4",NA
"135","2020-09-02 16:19:35-03","Cenargen","CEN","23847","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Alves & M. M. R. Cunha","Roberto Fontes Vieira","1668","1993","10","26",NA,"Brasil","GO","CALDAS NOVAS","Margem esquerda do córrego Gameleira, próximo à foz.","48.55","-17.85","720","720","Unicata","Cálice verde-ferrugíneo, corola creme-ferrugínea.","CEN00023847","CEN00023847",NA,NA,"1999",NA,"48.55","-17.85",NA,"05",NA,NA,NA,"1",NA
"136","2020-09-02 16:19:35-03","Cenargen","CEN","76069","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. Roveratti","Juliene Roveratti Santos","552","2006","10","19",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília - Entrada do portão 6","47.8994444","-15.661111","1262","1262","Exsicatas",NA,"CEN00076069","CEN00076069",NA,NA,NA,NA,"47.8994444","-15.661111",NA,NA,NA,NA,NA,"4",NA
"137","2020-09-02 16:19:35-03","Cenargen","CEN","47551","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter & W. L. Oliveira","Aécio Amaral-Santos","1567","2002","11","05",NA,"Brasil","MG","UNAI","Fazenda Palmital (proprietário Carlos de Oliveira Matos).","-47.32",NA,NA,NA,"Exsicatas","Área de influência da AHE Queimado.","CEN00047551","CEN00047551",NA,NA,"2002",NA,"-47.32","-1614306.0",NA,"11",NA,NA,NA,"4",NA
"138","2020-09-02 16:19:35-03","Cenargen","CEN","45050","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","507","2002","09","04",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira, beirando uma estrada de terra que se inicia próxima ao restaurante, na margem direita.",NA,"-15.924166","1214","1214","Exsicatas","Resto de flor / início de fruto. Tricomas da face dorsal da folha ferrugíneos.","CEN00045050","CEN00045050",NA,NA,"2002",NA,"-4803083.0","-15.924166",NA,"09",NA,NA,NA,"2",NA
"139","2020-09-02 16:19:35-03","Cenargen","CEN","17115","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","R. Mello-Silva","Bruno Machado Teles Walter","1331","1992","04","14",NA,"Brasil","GO","NIQUELANDIA","Estrada vicinal à GO-237 (Niquelândia / Colinas) entrada à 600 m da ponte sobre o Rio Bagagem, 32 Km desta, margem direita.","-48.216666","-14.15","450","450","Exsicatas","Folha discolor. Bacia de inundação da UHE Serra da Mesa.","CEN00017115","CEN00017115",NA,NA,"1995",NA,"-48.216666","-14.15",NA,"03",NA,NA,NA,"2",NA
"140","2020-09-02 16:19:35-03","Cenargen","CEN","17173","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","R. Mello-Silva","Bruno Machado Teles Walter","1397","1992","04","15",NA,"Brasil","GO","NIQUELANDIA","Proximidades da Serra Negra, à 1 Km da entrada da Fazenda da Niqueltocantins. Após a CODEMIN.","-48.366666","-14.083333","440","440","Exsicatas","Folha discolor, coriácea. Bacia de Inundação da UHE Serra da Mesa.","CEN00017173","CEN00017173",NA,NA,"1995",NA,"-48.366666","-14.083333",NA,"03",NA,NA,NA,"5",NA
"141","2020-09-02 16:19:35-03","Cenargen","CEN","22762","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","Bruno Machado Teles Walter","2734","1995","10","07",NA,"Brasil","GO","NIQUELANDIA","Região da Serra Negra, margem esquerda do rio Bagagem, próximo à fazenda Aroeira, após a CODEMIN, cerca de 15 km desta.","-48.399166","-14.066388","450","450","Unicata","Futuro Reservatório do AHE Serra da Mesa.","CEN00022762","CEN00022762",NA,NA,"1998",NA,"-48.399166","-14.066388",NA,"04",NA,NA,NA,"1",NA
"142","2020-09-02 16:19:35-03","Cenargen","CEN","25323","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","B. M. T. Walter","Taciana Barbosa Cavalcanti","1868","1995","10","08",NA,"Brasil","GO","NIQUELANDIA","Estrada Niquelândia - Rosariana. Área de influência da UHE Serra da Mesa.","48.3827777","-14.061111",NA,NA,"Exsicatas","Fruto na carpoteca.","CEN00025323","CEN00025323 CEN00025323_1",NA,NA,"1998",NA,"48.3827777","-14.061111",NA,"04",NA,NA,NA,"3",NA
"143","2020-09-02 16:19:35-03","Cenargen","CEN","33341","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Alexandre Bonesso Sampaio","63","1997","01","10",NA,"Brasil","DF","BRASILIA","Cerrados a leste da Fazenda Sucupira (CENARGEN/EMBRAPA).","-48.033333",NA,"1080","1080","Exsicatas","Margem direita da estrada principal, sentido Sede - Núcleo Bandeirante, onde passa córrego artificial. Parcelas 6 e 7 da Fitossocilogia de Cerrado.","CEN00033341","CEN00033341",NA,NA,"2003",NA,"-48.033333","-1592417.0",NA,"10",NA,NA,NA,"3",NA
"144","2020-09-02 16:19:35-03","Cenargen","CEN","45060","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","517","2002","09","05",NA,"Brasil","DF","BRASILIA","Margem direita da DF-130, próximo ao Núcleo Rural Sobradinho dos Melos.",NA,"-15.729444","965","965","Exsicatas","Fruto amarelo-esverdeado coberto por tricomas.","CEN00045060","CEN00045060",NA,NA,"2002",NA,"-4766639.0","-15.729444",NA,"09",NA,NA,NA,"1",NA
"145","2020-09-02 16:19:35-03","Cenargen","CEN","45052","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","509","2002","09","05",NA,"Brasil","DF","BRASILIA","Núcleo Rural Sobradinho dos Melos, em cerrado na margem direita na beira da estrada de terra.",NA,"-15.771111","1210","1210","Exsicatas","Botão densamente coberto por tricomas ferrugíneos.","CEN00045052","CEN00045052",NA,NA,"2002",NA,"-4773250.0","-15.771111",NA,"09",NA,NA,NA,"1",NA
"146","2020-09-02 16:19:35-03","Cenargen","CEN","45053","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","A. F. Pontes","Aline Fernandes Pontes","510","2002","09","05",NA,"Brasil","DF","BRASILIA","Núcleo Rural Sobradinho dos Melos, em cerrado na margem direita na beira da estrada de terra.",NA,"-15.771111","1008","1008","Exsicatas","Botão coberto por tricomas ferrugíneos densos.","CEN00045053","CEN00045053",NA,NA,"2002",NA,"-4773306.0","-15.771111",NA,"09",NA,NA,NA,"1",NA
"147","2020-09-02 16:19:35-03","Cenargen","CEN","46885","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.",NA,"Aline Fernandes Pontes","603","2003","04","04",NA,"Brasil",NA,NA,"Distrito Federal. Trevo de acesso à São Sebastião, borda da cerca do Jardim Botânico de Brasília. Campo sujo.",NA,NA,"1173","1173","Exsicatas","Fruto densamente velutino externamente.","CEN00046885","CEN00046885",NA,NA,NA,NA,"-4782139.0","-1588750.0",NA,NA,NA,NA,NA,"2",NA
"148","2020-09-02 16:19:35-03","Cenargen","CEN","58001","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","C. G. Fontes","Ernestino de S. Gomes Guarino","952","2002","03","05",NA,"Brasil","DF","BRASILIA","Estrada de entrada para a Fazenda Sucupira (EMBRAPA/CENARGEN), antes da ponte que corta o Riacho Fundo.","-48.016666","-15.866666","1100","1100","Unicata",NA,"CEN00058001","CEN00058001",NA,NA,"2007",NA,"-48.016666","-15.866666",NA,"02",NA,NA,NA,"1",NA
"149","2020-09-02 16:19:35-03","Cenargen","CEN","70070","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. B. Pereira","Glocimar Pereira-Silva","13953","2009","01","05",NA,"Brasil","RO","PORTO VELHO","Canteiro de obras da AHE Jirau, portão de acesso ao alojamento provisório.","-64.606111","-9.3116666","120","120","Exsicatas","Área de influência direta (canteiro).","CEN00070070","CEN00070070",NA,NA,"2010",NA,"-64.606111","-9.3116666",NA,"05",NA,NA,NA,"4",NA
"150","2020-09-02 16:19:35-03","Cenargen","CEN","74752","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","E. B. A. Dias","Eduarda Barreto Andrade Dias","244","2006","12","01",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.897222","-15.686666","1092","1092","Unicata",NA,"CEN00074752","CEN00074752",NA,NA,"2007",NA,"-47.897222","-15.686666",NA,"01",NA,NA,NA,"1",NA
"151","2020-09-02 16:19:35-03","Cenargen","CEN","75631","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","R. G. Chacon","Roberta Gomes Chacon","798","2010","11","01",NA,"Brasil","DF","BRASILIA","APA da Cafuringa, em frente à fazenda C - 1167 em direção à Padre Bernardo, 6 km depois do ribeirão Cafuringa.. Ponto 4.","-47.9296989440918","-15.7797002792358","867","867","Unicata","Cerrado pós-fogo.","CEN00075631","CEN00075631","70570","auto","2010",NA,"-48029722.0","-15479444.0",NA,"11",NA,NA,NA,"1",NA
"152","2020-09-02 16:19:35-03","Cenargen","CEN","76150","PreservedSpecimen","Plantae",NA,NA,"Annonaceae","Annona","monticola","Annona monticola","Mart.","J. Roveratti","Juliene Roveratti Santos","636","2006","12","07",NA,"Brasil","DF","BRASILIA","arque Nacional de Brasília - Próximo a área do exército.","-47.9296989440918","-15.7797002792358",NA,NA,"Unicata",NA,"CEN00076150","CEN00076150","70570","auto","2006",NA,NA,NA,NA,"12",NA,NA,NA,"1",NA
