"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem","sex"
"478","2019-10-07 09:19:19-03","UEFS","HUEFS","56971","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Moura, D.","1117","2000","03","28",NA,"Brasil","Sergipe","Fazenda Poço Verde.",NA,NA,NA,NA,NA,NA,"HUEFS0056971","HUEFS0056971","Canindé do São Francisco",NA,NA,NA,"2002","01",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"479","2019-10-07 09:19:19-03","UEFS","HUEFS","56976","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Moura, D.","1189","2000","05","25",NA,"Brasil","Sergipe","Fazenda Poço Verde.",NA,NA,NA,NA,NA,NA,"HUEFS0056976","HUEFS0056976","Canindé do São Francisco",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"480","2019-10-07 09:19:19-03","UEFS","HUEFS","56979","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Silva, R.A.","1231","1999","11","10",NA,"Brasil","Sergipe","Fazenda Jaburu.",NA,NA,NA,NA,NA,NA,"HUEFS0056979","HUEFS0056979","Canindé do São Francisco",NA,NA,NA,"2004","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"481","2019-10-07 09:19:19-03","UEFS","HUEFS","47633","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Harley, R.M.","53940","2000","05","28",NA,"Brasil","Bahia","São Gabriel Distrito de São Gabriel, Alto de Lagoa Nova.","-41.916667","-11.183333",NA,NA,NA,"Caatinga solo argiloso escasso, sobre rochas calcárias (Bambui), com afloramentos, entre cultivo.","HUEFS0047633","HUEFS0047633","Irecê",NA,NA,NA,"2001","06",NA,"Caryophyllanae","41W55'","11S11'",NA,NA,NA,NA,NA
"482","2019-10-07 09:19:19-03","UEFS","HUEFS","59119","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Correia, C.","125","2002","04","04",NA,"Brasil","Bahia","Cachoeira do Ferro Doido.","-41.200833","-11.616667","933","933",NA,NA,"HUEFS0059119","HUEFS0059119","Morro do Chapéu",NA,NA,NA,NA,NA,NA,"Caryophyllanae","41W12'3''","11S37'0''",NA,NA,NA,NA,NA
"483","2019-10-07 09:19:19-03","UEFS","HUEFS","72888","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Oliveira, A.A.de","199","2003","05","23",NA,"Brasil","Bahia","Estrada Euclides da Cunha - Monte Santo","-39.081389","-10.483333","434","434",NA,NA,"HUEFS0072888","HUEFS0072888","Monte Santo",NA,NA,NA,NA,NA,NA,"Caryophyllanae","39W4'53''","10S29'0''",NA,NA,NA,NA,NA
"484","2019-10-07 09:19:19-03","UEFS","HUEFS","66109","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Roque, N.","653","2002","03","14",NA,"Brasil","Bahia","Bom Despacho, 10 km após Riacho de Santana (estrada de terra).","-43.0025","-13.581667","600","600",NA,"Caatinga Arbórea Densa.","HUEFS0066109","HUEFS0066109","Riacho de Santana",NA,NA,NA,"2004","10",NA,"Caryophyllanae","43W0'9''","13S34'54''",NA,NA,NA,NA,NA
"485","2019-10-07 09:19:19-03","UEFS","HUEFS","63984","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Giulietti, A.M.","PCD2481","1996","03","17",NA,"Brasil","Bahia","Serra Azul.","-42.141389","-11.336111","600","600",NA,"Caatinga com muita jurema e outras espécies espinhosas. Solo muito pedregoso com blocos rochosos de 60cm de altura.","HUEFS0063984","HUEFS0063984","Uibaí",NA,NA,NA,"2003","04",NA,"Caryophyllanae","42W8'29''","11S20'10''",NA,NA,NA,NA,NA
"486","2021-03-04 11:15:45-03","UEFS","HUEFS","65113","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira-Paes Coelho","Roque, N.","653","2002","03","14",NA,"Brasil","Bahia","Bom Despacho, 10 km após Riacho de Santana (estrada de terra).","-43.0025","-13.581667","600","600",NA,"Caatinga arbórea densa.","HUEFS0065113","HUEFS0065113_e1","Riacho de Santana",NA,NA,NA,"2014","10",NA,"Caryophyllanae","43W0'9''","13S34'54''",NA,NA,NA,NA,NA
"487","2019-10-07 09:19:19-03","UEFS","HUEFS","66156","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Jost, T.","534","2002","05","05",NA,"Brasil","Bahia","Serra Azul, Fazenda Pedreira.","-43.288333","-13.074167",NA,NA,NA,"Savana Estépica (Caatinga).","HUEFS0066156","HUEFS0066156","Bom Jesus da Lapa",NA,NA,NA,"2003","07",NA,"Caryophyllanae","43W17'18''","13S4'27''",NA,NA,NA,NA,NA
"488","2019-10-07 09:19:19-03","UEFS","HUEFS","67089","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Lyra-Lemos, R.P.","6239","2002","03","22",NA,"Brasil","Alagoas","Sítio Lages, 3 km da entrada para Ilha do Ferro.","-37.561389","-9.699167",NA,NA,NA,"Caatinga.","HUEFS0067089","HUEFS0067089","Pão de Açúcar",NA,NA,NA,"2003","10",NA,"Caryophyllanae","37W33'41''","9S41'57''",NA,NA,NA,NA,NA
"489","2019-10-07 09:19:19-03","UEFS","HUEFS","67279","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Agra, M.F.",NA,"2002","04","25",NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,"HUEFS0067279","HUEFS0067279",NA,NA,NA,NA,"2003","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"490","2019-10-07 09:19:19-03","UEFS","HUEFS","67666","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Hatschbach, G.","65051","1996","04","19",NA,"Brasil","Bahia","Barauninha.",NA,NA,NA,NA,NA,"Solo arenoso; entre rochas.","HUEFS0067666","HUEFS0067666","Santana do Riacho",NA,NA,NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"491","2019-10-07 09:19:19-03","UEFS","HUEFS","69688","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","van den Berg, C.","910","2002","03","06",NA,"Brasil","Bahia","Maria Quitéria Maria Quitéria, Serra de São José","-38.966667","-12.25",NA,NA,NA,"Mata Estacional, afloramento rochoso no topo da Serra","HUEFS0069688","HUEFS0069688","Feira de Santana",NA,NA,NA,"2003","04",NA,"Caryophyllanae","38W58'","12S15'",NA,NA,NA,NA,NA
"492","2019-10-07 09:19:19-03","UEFS","HUEFS","72397","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Santos, A.K.A.","111","2003","05","06",NA,"Brasil","Bahia","Fazenda Jibóia. Plantas coletadas sobre rochas nos Inselbergs.","-39.060833","-12.271944",NA,NA,NA,NA,"HUEFS0072397","HUEFS0072397","Feira de Santana",NA,NA,NA,"2004","10",NA,"Caryophyllanae","39W3'39''","12S16'19''",NA,NA,NA,NA,NA
"493","2019-10-07 09:19:19-03","UEFS","HUEFS","72887","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Oliveira, A.A.de","198","2003","05","22",NA,"Brasil","Bahia","Biodiversitas - Base II","-39.014722","-9.943889","444","444",NA,NA,"HUEFS0072887","HUEFS0072887","Canudos",NA,NA,NA,NA,NA,NA,"Caryophyllanae","39W0'53''","9S56'38''",NA,NA,NA,NA,NA
"494","2019-10-07 09:19:19-03","UEFS","HUEFS","76338","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Macêdo, D.",NA,"1995","03","09",NA,"Brasil","Ceará","Pedra D água - Médio Jaguaribe; Jaguaribe.",NA,NA,NA,NA,NA,"Caatinga arbustiva; solo pedregoso; pelos (lã).","HUEFS0076338","HUEFS0076338",NA,NA,NA,NA,"2005","03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"495","2019-10-07 09:19:19-03","UEFS","HUEFS","76339","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Nunes, E.","11412","1982","05","22",NA,"Brasil","Ceará","Faz. Pau Preto; Parambu.",NA,NA,NA,NA,NA,"Capoeira.","HUEFS0076339","HUEFS0076339",NA,NA,NA,NA,"2004","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"496","2019-10-07 09:19:19-03","UEFS","HUEFS","84354","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","T.Vieira","Montes, J.E.","3362","1948","11","13",NA,"Argentina","Corrientes","Dpto. Libertador General San Martin, Puerto Rico.","-55.016667","-26.8","205","205",NA,NA,"HUEFS0084354","HUEFS0084354","Misiones",NA,NA,NA,"2017","08",NA,"Caryophyllanae","55W1'","26S48'",NA,NA,NA,NA,NA
"497","2019-10-07 09:19:19-03","UEFS","HUEFS","7776","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Oliveira Filho, L.C.de.","133","1984","03","27",NA,"Brasil","Bahia",NA,"-41.466667","-14.116667","485","485",NA,NA,"HUEFS0007776","HUEFS0007776","Brumado",NA,NA,NA,"2000","10",NA,"Caryophyllanae","41W28'","14S7'",NA,NA,NA,NA,NA
"498","2019-10-07 09:19:19-03","UEFS","HUEFS","77817","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Pereira, A.C.","21","2003","08","12",NA,"Brasil","Bahia","Platô mais alto. Distrito de João Durval Carneiro ( antigo distrito de Ipuaçu)","-39.076389","-12.231944",NA,NA,NA,"Inselberg Monte Alto.","HUEFS0077817","HUEFS0077817","Feira de Santana",NA,NA,NA,NA,NA,NA,"Caryophyllanae","39W4'35''","12S13'55''",NA,NA,NA,NA,NA
"499","2019-10-07 09:19:19-03","UEFS","HUEFS","80012","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Harley, R.M.","54456","2002","02","14",NA,"Brasil","Bahia","Logo depois o Rio de Contas na estrda de Rio de contas para Jussiape","-41.609722","-13.570556","502","502",NA,"Caatinga, em solo arenoso.","HUEFS0080012","HUEFS0080012","Jussiape",NA,NA,NA,"2004","07",NA,"Caryophyllanae","41W36'35''","13S34'14''",NA,NA,NA,NA,NA
"500","2019-10-07 09:19:19-03","UEFS","HUEFS","80072","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Harley, R.M.","54693","2004","01","12",NA,"Brasil","Bahia","Imbassai Beira da estrada.Perto da Pusada Bichalenga.",NA,NA,NA,NA,NA,"Restinga alterada.","HUEFS0080072","HUEFS0080072","São João da Mata",NA,NA,NA,"2007","05",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"501","2019-10-07 09:19:19-03","UEFS","HUEFS","81265","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","França, F.","4951","2004","04","06",NA,"Brasil","Bahia","Ipuaçu Distrito de Ipuaçu: Monte alto","-39.076667","-12.231667","280","280",NA,"Platô rochoso próximo ao ápice do Inselberg.","HUEFS0081265","HUEFS0081265","Feira de Santana",NA,NA,NA,"2004","10",NA,"Caryophyllanae","39W4'36''","12S13'54''",NA,NA,NA,NA,NA
"502","2019-10-07 09:19:19-03","UEFS","HUEFS","81502","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Nunes, T.S.","1096","2004","04","18",NA,"Brasil","Bahia","ca. 45,1 km W na estrada para Remanso.","-41.368611","-9.280278",NA,NA,NA,"Caatinga Arbórea.","HUEFS0081502","HUEFS0081502","Casa Nova",NA,NA,NA,"2004","07",NA,"Caryophyllanae","41W22'7''","9S16'49''",NA,NA,NA,NA,NA
"503","2019-10-07 09:19:19-03","UEFS","HUEFS","81562","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Carvalho-Sobrinho, J.G.de","228","2004","04","17",NA,"Brasil","Bahia","Estrada para Pitomba, ca 8,7 km de Campo Alegre de Lourdes numa fazenda à direita.","-43.0875","-9.479722","632","632",NA,NA,"HUEFS0081562","HUEFS0081562","Campo Alegre de Lourdes",NA,NA,NA,"2004","07",NA,"Caryophyllanae","43W5'15''","9S28'47''",NA,NA,NA,NA,NA
"504","2019-10-07 09:19:19-03","UEFS","HUEFS","82908","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Andrade, M.J.G.","473","2004","04","02",NA,"Brasil","Minas Gerais","Trilha do Barão.","-42.891111","-16.547778",NA,NA,NA,NA,"HUEFS0082908","HUEFS0082908","Grão Mogol",NA,NA,NA,"2004","05",NA,"Caryophyllanae","42W53'28''","16S32'52''",NA,NA,NA,NA,NA
"505","2019-10-07 09:19:19-03","UEFS","HUEFS","81467","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Nunes, T.S.","1060","2004","04","17",NA,"Brasil","Bahia","ca. 48,6 km de Campo Alegre de Lourdes para Remanso.","-42.708611","-9.623056","482","482",NA,"Caatinga Arbórea.","HUEFS0081467","HUEFS0081467","Campo Alegre de Lourdes",NA,NA,NA,"2004","10",NA,"Caryophyllanae","42W42'31''","9S37'23''",NA,NA,NA,NA,NA
"506","2019-10-07 09:19:19-03","UEFS","HUEFS","89066","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Krieger, L.",NA,"1971","12","18",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,"Campo arenoso.","HUEFS0089066",NA,"Vila Velha",NA,NA,NA,"2007","01",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"507","2019-10-07 09:19:19-03","UEFS","HUEFS","90957","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Pereira, E.","3840","1958","06","17",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"Restinga de Jacarepagua.","HUEFS0090957","HUEFS0090957",NA,NA,NA,NA,"2005","03",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"508","2019-10-07 09:19:19-03","UEFS","HUEFS","92437","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","T.Vieira","Harley, R.M.","55360","2005","12","01",NA,"Brasil","Mato Grosso","Lagoa na beira da estrada para Poconé, 35 km de Cuiabá.","-56.348333","-15.771389","221","221",NA,NA,"HUEFS0092437","HUEFS0092437 HUEFS0092437_e1","Nossa Senhora do Livramento",NA,NA,NA,"2019","02",NA,"Caryophyllanae","56W20'54''","15S46'17''",NA,NA,NA,NA,NA
"509","2019-10-07 09:19:19-03","UEFS","HUEFS","94396","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Carvalho-Sobrinho, J.G.de","512","2005","04","11",NA,"Brasil","Bahia","Estrada para Ibotirama.","-43.416667","-13.25","530","530",NA,"Caatinga.","HUEFS0094396","HUEFS0094396","Bom Jesus da Lapa",NA,NA,NA,"2005","06",NA,"Caryophyllanae","43W25'0''","13S15'0''",NA,NA,NA,NA,NA
"510","2019-10-07 09:19:19-03","UEFS","HUEFS","82351","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Barros, R.","1447","2002","04","25",NA,"Brasil","Piauí","Curral Velho.","-43.228333","-7.453889","405","405",NA,"Caatinga.","HUEFS0082351","HUEFS0082351","Bocaina",NA,NA,NA,"2004","10",NA,"Caryophyllanae","43W13'42''","7S27'14''",NA,NA,NA,NA,NA
"511","2019-10-07 09:19:19-03","UEFS","HUEFS","18755","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Melo, E.","1110","1994","06","04",NA,"Brasil","Bahia",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"HUEFS0018755","HUEFS0018755","Feira de Santana","46325","auto",NA,"2000","01",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"512","2019-10-07 09:19:19-03","UEFS","HUEFS","6572","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Pinto, G.C.P.","6484","1984","02","26",NA,"Brasil","Bahia",NA,"-40.2425003051758","-14.145299911499",NA,NA,NA,NA,"HUEFS0006572","HUEFS0006572","Manoel Vitorino","80138","auto",NA,"2000","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"513","2019-10-07 09:19:19-03","UEFS","HUEFS","43364","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Silva, M.M.da","338","2000","02","28",NA,"Brasil","Bahia","Ca. 14 km na estrada para o rio de Contas.","-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,"HUEFS0043364","HUEFS0043364","Contendas do Sincorá","27330","auto",NA,"2000","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"514","2019-10-07 09:19:19-03","UEFS","HUEFS","226524","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Oliveira, M.","6424","2016","03","16",NA,"Brasil","Pernambuco","Caatinga arbustiva aberta.PML 05 P03/herbáceas.","-37.2644004821777","-8.07361030578613","607","607",NA,"Savana Estépica. Neossolo Litólico Eutrófico","HUEFS0226524",NA,"Sertânia","53124","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"515","2019-10-07 09:19:19-03","UEFS","HUEFS","56981","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Silva, R.A.","1014","1999","09","09",NA,"Brasil","Alagoas","Fazenda Baixa Verde.","-37.7566986083984","-9.62360954284668",NA,NA,NA,NA,"HUEFS0056981","HUEFS0056981","Piranhas","32231","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"516","2019-10-07 09:19:19-03","UEFS","HUEFS","97035","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Miranda, A.M.","5025","2005","03","04",NA,"Brasil","Piauí","Fazenda Lagoa Grande.","-43.0224990844727","-6.76694011688232",NA,NA,NA,"Cerrado, sobre lajedo.","HUEFS0097035","HUEFS0097035","Floriano","78338","auto",NA,"2005","11",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"517","2019-10-07 09:19:19-03","UEFS","HUEFS","20309","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Bandeira, F.P.","183","1995","07","01",NA,"Brasil","Bahia","Povoado de Brejo do Burgo.","-38.2546997070312","-9.33806037902832",NA,NA,NA,"Solo arenoso; área antropizada (pasto).","HUEFS0020309","HUEFS0020309","Glória","51769","auto",NA,"2000","10",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"518","2019-10-07 09:19:19-03","UEFS","HUEFS","61250","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.Oliveira","Giulietti, A.M.","PCD5477","1997","02","10",NA,"Brasil","Bahia","Próximo a Milagres, 11 km antes do entrocamento para Iaçu.","-39.8588981628418","-12.8699998855591",NA,NA,NA,"Caatinga.","HUEFS0061250","HUEFS0061250","Milagres","24432","auto",NA,"2003","04",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"519","2019-10-07 09:19:19-03","UEFS","HUEFS","192535","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","T.Vieira","Silveira, N.","2992","1986","02","21",NA,"Brasil","Rio Grande do Sul","Próximo ao Rio Mampituba.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"HUEFS0192535","HUEFS0192535 HUEFS0192535_e1","Torres","20837","auto",NA,"2019","02",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"520","2019-10-07 09:19:19-03","UEFS","HUEFS","73267","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.",NA,"Hatschbach, G.","45062","1982","07","16",NA,"Brasil","Bahia","Rod. BR-116, 3 km N de Milagres","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,"HUEFS0073267","HUEFS0073267","Milagres","24432","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"521","2019-10-07 09:19:19-03","UEFS","HUEFS","57061","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Portulacaceae","Portulaca","halimoides","Portulaca halimoides","L.","A.O.Paes-Coelho","Nascimento, L.M.","525","2001","04","26",NA,"Brasil","Pernambuco","Serra do Ponto.","-36.3711013793945","-8.14583015441895","1050","1050",NA,"Mata estacional.","HUEFS0057061","HUEFS0057061","Brejo da Madre de Deus","34231","auto",NA,"2002","01",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA,NA
"522","2018-05-14 16:29:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"RRC ID Flag","J. Schunke V.","3026","1969","4","26","South America","Peru","Tumbes","en la carretera al caserio de Tutumo a 30 km de Tumbes. Dtto. Pampas de Hospital",NA,NA,"60",NA,NA,NA,NA,NA,"Tumbes",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"3026",NA,NA,NA
"523","2015-03-07 08:09:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"N. Hensold : Field Museum of Natural History","E. Alayo","81","1990","5","20","South America","Peru","La Libertad","Chagual-Pias",NA,NA,"1700",NA,NA,NA,NA,NA,"Pataz",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"524","2019-09-05 16:25:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Portulacaceae","Portulaca","rubricaulis","Portulaca rubricaulis",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"525","2019-09-05 16:25:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Portulacaceae","Portulaca","teretifolia","Portulaca teretifolia",NA,NA,"F. W. H. A. von Humboldt & A. J. A. Bonpland",NA,NA,NA,NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"526","2020-07-23 12:19:32-03","CEPLAC","CEPEC","37226","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Furlan","L. R. Noblick","3672","1985","03","13",NA,"Brasil","Bahia","Faz. Suíbra (Boa sorte), 18Km a leste de Iaçú, seguindo a ferrovia.","-40.116667","-12.716667",NA,NA,NA,NA,NA,NA,"IAÇÚ",NA,NA,NA,NA,NA,NA,NA,"40W7'","12S43'",NA,NA,NA,"30/12/1991",NA
"527","2020-07-23 12:19:32-03","CEPLAC","CEPEC","32014","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. Furlan","A. M. de Carvalho","1843","1983","04","19",NA,"Brasil","Bahia","35Km estrada Vtória da Conquista/Brumado.","-41.1356010437012","-14.6121997833252",NA,NA,NA,NA,NA,NA,"ANAGÉ","54364","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991",NA
"528","2020-07-23 12:19:32-03","CEPLAC","CEPEC","11236","PreservedSpecimen","Plantae",NA,NA,"Portulacaceae","Portulaca","halimoides","Portulaca halimoides",NA,"A. O. P. Coelho","R. M. Harley","16168","1974","02","18",NA,"Brasil","Bahia","6Km de Filadelfia, BA-385, p/ Itiúba.","-40.066667","-10.75",NA,NA,NA,NA,NA,NA,"ITIÚBA",NA,NA,NA,NA,NA,NA,NA,"40W4'","10S45'",NA,NA,NA,"10/11/2004",NA
