familia,especie_autor,cat_ameaca_br,fonte,especie_original
Marantaceae,Ischnosiphon ovatus Körn.,EN,Portaria 443/2014,Ischnosiphon ovatus
Marantaceae,Maranta subterranea J.M.A.Braga,VU,Portaria 443/2014,Maranta subterranea
Marantaceae,Saranthe composita (Link) K. Schum.,VU,Portaria 443/2014,Saranthe composita
Marchantiaceae,Marchantia berteroana Lehm. & Lindenb.,EN,Portaria 443/2014,Marchantia berteroana
Marsileaceae,Regnellidium diphyllum Lindm.,VU,Portaria 443/2014,Regnellidium diphyllum
Melastomataceae,Bertolonia angustifolia Cogn.,CR,Portaria 443/2014,Bertolonia angustifolia
Melastomataceae,Bertolonia formosa Brade,CR,Portaria 443/2014,Bertolonia formosa
Melastomataceae,Bertolonia foveolata Brade,EN,Portaria 443/2014,Bertolonia foveolata
Melastomataceae,Bertolonia hoehneana Brade,CR,Portaria 443/2014,Bertolonia hoehneana
Melastomataceae,Bertolonia leuzeana (Bonpl.) DC.,EN,Portaria 443/2014,Bertolonia leuzeana
Melastomataceae,Bertolonia paranaensis (Wurdack) Baumgratz,EN,Portaria 443/2014,Bertolonia paranaensis
Melastomataceae,Cambessedesia atropurpurea A.B.Martins,VU,Portaria 443/2014,Cambessedesia atropurpurea
Melastomataceae,Cambessedesia gracilis Wurdack,EN,Portaria 443/2014,Cambessedesia gracilis
Melastomataceae,Cambessedesia hermogenesii A.B.Martins,EN,Portaria 443/2014,Cambessedesia hermogenesii
Melastomataceae,Cambessedesia weddellii Naudin,VU,Portaria 443/2014,Cambessedesia weddellii
Melastomataceae,Cambessedesia wurdackii A.B.Martins,VU,Portaria 443/2014,Cambessedesia wurdackii
Melastomataceae,Eriocnema acaulis Triana,EN,Portaria 443/2014,Eriocnema acaulis
Melastomataceae,Eriocnema fulva Naudin,VU,Portaria 443/2014,Eriocnema fulva
Melastomataceae,Huberia carvalhoi Baumgratz,EN,Portaria 443/2014,Huberia carvalhoi
Melastomataceae,Huberia espiritosantensis Baumgratz,VU,Portaria 443/2014,Huberia espiritosantensis
Melastomataceae,Huberia pirani Baumgratz,EN,Portaria 443/2014,Huberia pirani
Melastomataceae,Lavoisiera cordata Cogn.,VU,Portaria 443/2014,Lavoisiera cordata
Melastomataceae,Leandra hatschbachii Brade,EN,Portaria 443/2014,Leandra hatschbachii
Melastomataceae,Lithobium cordatum Bong.,EN,Portaria 443/2014,Lithobium cordatum
Melastomataceae,Marcetia alba Ule,CR,Portaria 443/2014,Marcetia alba
Melastomataceae,Marcetia bahiana (Ule) A.B.Martins,EN,Portaria 443/2014,Marcetia bahiana
Melastomataceae,Marcetia formosa Wurdack,EN,Portaria 443/2014,Marcetia formosa
Melastomataceae,Marcetia hatschbachii A.B.Martins,EN,Portaria 443/2014,Marcetia hatschbachii
Melastomataceae,Marcetia luetzelburgii Markgr.,EN,Portaria 443/2014,Marcetia luetzelburgii
Melastomataceae,Marcetia lychnophoroides A.B.Martins,EN,Portaria 443/2014,Marcetia lychnophoroides
Melastomataceae,Marcetia nummularia Markgr.,EN,Portaria 443/2014,Marcetia nummularia
Melastomataceae,Marcetia oxycoccoides Wurdack & A.B.Martins,EN,Portaria 443/2014,Marcetia oxycoccoides
Melastomataceae,Marcetia semiriana A.B.Martins,EN,Portaria 443/2014,Marcetia semiriana
Melastomataceae,Marcetia shepherdii A.B.Martins,EN,Portaria 443/2014,Marcetia shepherdii
Melastomataceae,Marcetia viscida Wurdack,VU,Portaria 443/2014,Marcetia viscida
Melastomataceae,Meriania callophylla (Cham.) Triana,VU,Portaria 443/2014,Meriania callophylla
Melastomataceae,Merianthera burlemarxii Wurdack,EN,Portaria 443/2014,Merianthera burlemarxii
Melastomataceae,Merianthera pulchra Kuhlm.,VU,Portaria 443/2014,Merianthera pulchra
Melastomataceae,Miconia angelana R.Romero & R.Goldenb.,CR,Portaria 443/2014,Miconia angelana
Melastomataceae,Miconia capixaba R.Goldenb.,CR,Portaria 443/2014,Miconia capixaba
Melastomataceae,Miconia carvalhoana Baumgratz & Souza,CR,Portaria 443/2014,Miconia carvalhoana
Melastomataceae,Miconia cipoensis R.Goldenb.,EN,Portaria 443/2014,Miconia cipoensis
Melastomataceae,Miconia glazioviana Cogn.,VU,Portaria 443/2014,Miconia glazioviana
Melastomataceae,Miconia johnwurdackiana Baumgratz & Souza,EN,Portaria 443/2014,Miconia johnwurdackiana
Melastomataceae,Miconia mendoncae Cogn.,VU,Portaria 443/2014,Miconia mendoncae
Melastomataceae,Miconia penduliflora Cogn.,EN,Portaria 443/2014,Miconia penduliflora
Melastomataceae,Miconia picinguabensis R.Goldenb. & A.B.Martins,EN,Portaria 443/2014,Miconia picinguabensis
Melastomataceae,Miconia setosociliata Cogn.,VU,Portaria 443/2014,Miconia setosociliata
Melastomataceae,Microlicia canastrensis Naudin,EN,Portaria 443/2014,Microlicia canastrensis
Melastomataceae,Microlicia cuspidifolia Mart. ex Naudin,CR,Portaria 443/2014,Microlicia cuspidifolia
Melastomataceae,Microlicia flava R.Romero,EN,Portaria 443/2014,Microlicia flava
Melastomataceae,Microlicia glazioviana Cogn.,EN,Portaria 443/2014,Microlicia glazioviana
Melastomataceae,Microlicia humilis Naudin,VU,Portaria 443/2014,Microlicia humilis
Melastomataceae,Microlicia macedoi L.B.Sm. & Wurdack,EN,Portaria 443/2014,Microlicia macedoi
Melastomataceae,Microlicia microphylla (Naudin) Cogn.,CR,Portaria 443/2014,Microlicia microphylla
Melastomataceae,Microlicia obtusifolia Cogn. ex R.Romero,EN,Portaria 443/2014,Microlicia obtusifolia
Melastomataceae,Microlicia psammophila Wurdack,EN,Portaria 443/2014,Microlicia psammophila
Melastomataceae,Mouriri megasperma Morley,CR,Portaria 443/2014,Mouriri megasperma
Melastomataceae,Ossaea warmingiana Cogn.,VU,Portaria 443/2014,Ossaea warmingiana
Melastomataceae,Rhynchanthera latifolia Cogn.,VU,Portaria 443/2014,Rhynchanthera latifolia
Melastomataceae,Svitramia integerrima R.Romero & A.B.Martins,EN,Portaria 443/2014,Svitramia integerrima
Melastomataceae,Svitramia minor R.Romero & A.B.Martins,VU,Portaria 443/2014,Svitramia minor
Melastomataceae,Svitramia wurdackiana R.Romero & A.B.Martins,VU,Portaria 443/2014,Svitramia wurdackiana
Melastomataceae,Tibouchina apparicioi Brade,EN,Portaria 443/2014,Tibouchina apparicioi
Melastomataceae,Tibouchina bergiana Cogn.,EN,Portaria 443/2014,Tibouchina bergiana
Melastomataceae,Tibouchina boudetii P.J.F.Guim. & R.Goldenb.,VU,Portaria 443/2014,Tibouchina boudetii
Melastomataceae,Tibouchina castellensis Brade,CR,Portaria 443/2014,Tibouchina castellensis
Melastomataceae,Tibouchina quartzophila Brade,EN,Portaria 443/2014,Tibouchina quartzophila
Melastomataceae,Tibouchina riedeliana Cogn.,EN,Portaria 443/2014,Tibouchina riedeliana
Melastomataceae,Trembleya calycina Trembleya,EN,Portaria 443/2014,Trembleya calycina
Melastomataceae,Trembleya chamissoana Naudin,EN,Portaria 443/2014,Trembleya chamissoana
Melastomataceae,Trembleya hatschbachii Wurdack & E.Martins,EN,Portaria 443/2014,Trembleya hatschbachii
Melastomataceae,Trembleya pityoides Cham.,CR,Portaria 443/2014,Trembleya pityoides
Meliaceae,Cedrela fissilis Vell.,VU,Portaria 443/2014,Cedrela fissilis
Meliaceae,Cedrela lilloi C.DC.,EN,Portaria 443/2014,Cedrela lilloi
Meliaceae,Cedrela odorata L.,VU,Portaria 443/2014,Cedrela odorata
Meliaceae,Swietenia macrophylla King,VU,Portaria 443/2014,Swietenia macrophylla
Meliaceae,Trichilia blanchetii C.DC.,VU,Portaria 443/2014,Trichilia blanchetii
Meliaceae,Trichilia florbranca T.D.Penn.,CR,Portaria 443/2014,Trichilia florbranca
Meliaceae,Trichilia magnifoliola T.D.Penn.,EN,Portaria 443/2014,Trichilia magnifoliola
Meliaceae,Trichilia micropetala T.D.Penn.,EN,Portaria 443/2014,Trichilia micropetala
Meliaceae,Trichilia stellato-tomentosa Kuntze,VU,Portaria 443/2014,Trichilia stellato-tomentosa
Metzgeriaceae,Metzgeria hegewaldii Kuwah.,EN,Portaria 443/2014,Metzgeria hegewaldii
Monimiaceae,Macropeplus friburgensis (Perkins) I.Santos & Peixoto,EN,Portaria 443/2014,Macropeplus friburgensis
Monimiaceae,Mollinedia eugeniifolia Perkins,EN,Portaria 443/2014,Mollinedia eugeniifolia
Monimiaceae,Mollinedia longicuspidata Perkins,EN,Portaria 443/2014,Mollinedia longicuspidata
Monimiaceae,Mollinedia luizae Peixoto,VU,Portaria 443/2014,Mollinedia luizae
Moraceae,Dorstenia conceptionis Carauta,EN,Portaria 443/2014,Dorstenia conceptionis
Moraceae,Dorstenia hildegardis Carauta et al.,CR,Portaria 443/2014,Dorstenia hildegardis
Moraceae,Ficus cyclophylla (Miq.) Miq.,VU,Portaria 443/2014,Ficus cyclophylla
Moraceae,Maclura brasiliensis (Mart.) Endl.,EN,Portaria 443/2014,Maclura brasiliensis
Myristicaceae,Iryanthera campinae W.A.Rodrigues,VU,Portaria 443/2014,Iryanthera campinae
Myristicaceae,Virola bicuhyba (Schott ex Spreng.) Warb.,EN,Portaria 443/2014,Virola bicuhyba
Myristicaceae,Virola parvifolia Ducke,VU,Portaria 443/2014,Virola parvifolia
Myristicaceae,Virola surinamensis (Rol. ex Rottb.) Warb.,VU,Portaria 443/2014,Virola surinamensis
Myrtaceae,Accara elegans (DC.) Landrum,EN,Portaria 443/2014,Accara elegans
Myrtaceae,Calycolpus legrandii Mattos,VU,Portaria 443/2014,Calycolpus legrandii
Myrtaceae,Calyptranthes fusiformis M.L.Kawas.,VU,Portaria 443/2014,Calyptranthes fusiformis
Myrtaceae,Calyptranthes hatschbachii D.Legrand,EN,Portaria 443/2014,Calyptranthes hatschbachii
Myrtaceae,Calyptranthes pileata D.Legrand,VU,Portaria 443/2014,Calyptranthes pileata
Myrtaceae,Calyptranthes restingae Sobral,VU,Portaria 443/2014,Calyptranthes restingae
Myrtaceae,Campomanesia espiritosantensis Landrum,CR,Portaria 443/2014,Campomanesia espiritosantensis
Myrtaceae,Campomanesia hirsuta Gardner,EN,Portaria 443/2014,Campomanesia hirsuta
Myrtaceae,Campomanesia macrobracteolata Landrum,VU,Portaria 443/2014,Campomanesia macrobracteolata
Myrtaceae,Campomanesia prosthecesepala Kiaersk.,EN,Portaria 443/2014,Campomanesia prosthecesepala
Myrtaceae,Campomanesia reitziana D.Legrand,VU,Portaria 443/2014,Campomanesia reitziana
Myrtaceae,Eugenia blanda Sobral,EN,Portaria 443/2014,Eugenia blanda
Myrtaceae,Eugenia brunoi Mattos,EN,Portaria 443/2014,Eugenia brunoi
Myrtaceae,Eugenia bunchosiifolia Nied.,VU,Portaria 443/2014,Eugenia bunchosiifolia
Myrtaceae,Eugenia disperma Vell.,VU,Portaria 443/2014,Eugenia disperma
Myrtaceae,Eugenia hermesiana Mattos,CR,Portaria 443/2014,Eugenia hermesiana
Myrtaceae,Eugenia imaruiensis D.Legrand,EN,Portaria 443/2014,Eugenia imaruiensis
Myrtaceae,Eugenia itacarensis Mattos,EN,Portaria 443/2014,Eugenia itacarensis
Myrtaceae,Eugenia joenssonii Kausel,VU,Portaria 443/2014,Eugenia joenssonii
Myrtaceae,Eugenia leonorae Mattos,EN,Portaria 443/2014,Eugenia leonorae
Myrtaceae,Eugenia macrobracteolata Mattos,EN,Portaria 443/2014,Eugenia macrobracteolata
Myrtaceae,Eugenia malacantha D.Legrand,EN,Portaria 443/2014,Eugenia malacantha
Myrtaceae,Eugenia mattosii D.Legrand,EN,Portaria 443/2014,Eugenia mattosii
Myrtaceae,Eugenia myrciariifolia Soares-Silva & Sobral,EN,Portaria 443/2014,Eugenia myrciariifolia
Myrtaceae,Eugenia neosericea Morais & Sobral,EN,Portaria 443/2014,Eugenia neosericea
Myrtaceae,Eugenia neotristis Sobral,EN,Portaria 443/2014,Eugenia neotristis
Myrtaceae,Eugenia oxyoentophylla Kiaersk.,EN,Portaria 443/2014,Eugenia oxyoentophylla
Myrtaceae,Eugenia pachyclada D.Legrand,EN,Portaria 443/2014,Eugenia pachyclada
Myrtaceae,Eugenia peruibensis Mattos,EN,Portaria 443/2014,Eugenia peruibensis
Myrtaceae,Eugenia pruinosa D.Legrand,EN,Portaria 443/2014,Eugenia pruinosa
Myrtaceae,Eugenia pseudomalacantha D.Legrand,EN,Portaria 443/2014,Eugenia pseudomalacantha
Myrtaceae,Eugenia reitziana D.Legrand,EN,Portaria 443/2014,Eugenia reitziana
Myrtaceae,Eugenia rotundicosta D.Legrand,CR,Portaria 443/2014,Eugenia rotundicosta
Myrtaceae,Eugenia sclerocalyx D.Legrand,VU,Portaria 443/2014,Eugenia sclerocalyx
Myrtaceae,Eugenia vattimoana Mattos,VU,Portaria 443/2014,Eugenia vattimoana
Myrtaceae,Eugenia villaenovae Kiaersk.,EN,Portaria 443/2014,Eugenia villaenovae
Myrtaceae,Marlierea krapovickae D.Legrand,EN,Portaria 443/2014,Marlierea krapovickae
Myrtaceae,Marlierea lealcostae G.M.Barroso & Peixoto,CR,Portaria 443/2014,Marlierea lealcostae
Myrtaceae,Marlierea skortzoviana Mattos,CR,Portaria 443/2014,Marlierea skortzoviana
Myrtaceae,Myrceugenia bracteosa (DC.) D.Legrand & Kausel,EN,Portaria 443/2014,Myrceugenia bracteosa
Myrtaceae,Myrceugenia brevipedicellata (Burret) D.Legrand & Kausel,EN,Portaria 443/2014,Myrceugenia brevipedicellata
Myrtaceae,Myrceugenia foveolata (O.Berg) Sobral,EN,Portaria 443/2014,Myrceugenia foveolata
Myrtaceae,Myrceugenia franciscensis (O.Berg) Landrum,EN,Portaria 443/2014,Myrceugenia franciscensis
Myrtaceae,Myrceugenia gertii Landrum,EN,Portaria 443/2014,Myrceugenia gertii
Myrtaceae,Myrceugenia hamoniana (Mattos) Sobral,EN,Portaria 443/2014,Myrceugenia hamoniana
Myrtaceae,Myrceugenia hatschbachii Landrum,VU,Portaria 443/2014,Myrceugenia hatschbachii
Myrtaceae,Myrceugenia hoehnei (Burret) D.Legrand & Kausel,VU,Portaria 443/2014,Myrceugenia hoehnei
Myrtaceae,Myrceugenia kleinii D.Legrand & Kausel,VU,Portaria 443/2014,Myrceugenia kleinii
Myrtaceae,Myrcia almasensis NicLugh.,EN,Portaria 443/2014,Myrcia almasensis
Myrtaceae,Myrcia diaphana (O.Berg) N.Silveira,VU,Portaria 443/2014,Myrcia diaphana
Myrtaceae,Myrcia follii G.M.Barroso & Peixoto,CR,Portaria 443/2014,Myrcia follii
Myrtaceae,Myrcia gilsoniana G.M.Barroso & Peixoto,CR,Portaria 443/2014,Myrcia gilsoniana
Myrtaceae,Myrcia hexasticha Kiaersk.,EN,Portaria 443/2014,Myrcia hexasticha
Myrtaceae,Myrcia isaiana G.M.Barroso & Peixoto,EN,Portaria 443/2014,Myrcia isaiana
Myrtaceae,Myrcia limae G.M.Barroso & Peixoto,EN,Portaria 443/2014,Myrcia limae
Myrtaceae,Myrcia lineata (O.Berg) Nied.,EN,Portaria 443/2014,Myrcia lineata
Myrtaceae,Myrcia magnifolia (O.Berg) Kiaersk.,CR,Portaria 443/2014,Myrcia magnifolia
Myrtaceae,Myrcia neocambessedeana E.Lucas & Sobral,CR,Portaria 443/2014,Myrcia neocambessedeana
Myrtaceae,Myrcia riodocensis G.M.Barroso & Peixoto,CR,Portaria 443/2014,Myrcia riodocensis
Myrtaceae,Myrcia rupicola D.Legrand,EN,Portaria 443/2014,Myrcia rupicola
Myrtaceae,Myrciaria plinioides D.Legrand,VU,Portaria 443/2014,Myrciaria plinioides
Myrtaceae,Neomitranthes amblymitra (Burret) Mattos,VU,Portaria 443/2014,Neomitranthes amblymitra
Myrtaceae,Neomitranthes cordifolia (D.Legrand) D.Legrand,VU,Portaria 443/2014,Neomitranthes cordifolia
Myrtaceae,Neomitranthes gracilis (Burret) N.Silveira,EN,Portaria 443/2014,Neomitranthes gracilis
Myrtaceae,Neomitranthes langsdorffii (O.Berg) Mattos,EN,Portaria 443/2014,Neomitranthes langsdorffii
Myrtaceae,Neomitranthes obtusa Sobral & Zambom,EN,Portaria 443/2014,Neomitranthes obtusa
Myrtaceae,Neomitranthes pedicellata (Burret) Mattos,EN,Portaria 443/2014,Neomitranthes pedicellata
Myrtaceae,Neomitranthes sctictophylla (G.M.Barroso & Peixoto) M.Souza,EN,Portaria 443/2014,Neomitranthes sctictophylla
Myrtaceae,Plinia callosa Sobral,EN,Portaria 443/2014,Plinia callosa
Myrtaceae,Plinia complanata M.L.Kawas. & B.Holst,EN,Portaria 443/2014,Plinia complanata
Myrtaceae,Plinia edulis (Vell.) Sobral,VU,Portaria 443/2014,Plinia edulis
Myrtaceae,Plinia hatschbachii (Mattos) Sobral,EN,Portaria 443/2014,Plinia hatschbachii
Myrtaceae,Plinia ilhensis G.M.Barroso,EN,Portaria 443/2014,Plinia ilhensis
Myrtaceae,Plinia muricata Sobral,EN,Portaria 443/2014,Plinia muricata
Myrtaceae,Plinia rara Sobral,EN,Portaria 443/2014,Plinia rara
Myrtaceae,Plinia renatiana G.M.Barroso & Peixoto,EN,Portaria 443/2014,Plinia renatiana
Myrtaceae,Psidium giganteum Mattos,EN,Portaria 443/2014,Psidium giganteum
Myrtaceae,Psidium reptans (D.Legrand) Soares-Silva & Proença,EN,Portaria 443/2014,Psidium reptans
Myrtaceae,Siphoneugena kuhlmannii Mattos,VU,Portaria 443/2014,Siphoneugena kuhlmannii
Ochnaceae,Luxemburgia angustifolia Planch.,VU,Portaria 443/2014,Luxemburgia angustifolia
Ochnaceae,Luxemburgia corymbosa A.St.-Hil.,VU,Portaria 443/2014,Luxemburgia corymbosa
Ochnaceae,Luxemburgia flexuosa Sastre,VU,Portaria 443/2014,Luxemburgia flexuosa
Ochnaceae,Ouratea hatschbachii K.Yamam.,EN,Portaria 443/2014,Ouratea hatschbachii
Ochnaceae,Sauvagesia nitida Zappi & E.Lucas,VU,Portaria 443/2014,Sauvagesia nitida
Oleaceae,Chionanthus fluminensis (Miers) P.S.Green,CR,Portaria 443/2014,Chionanthus fluminensis
Oleaceae,Chionanthus subsessilis (Eichler) P.S.Green,VU,Portaria 443/2014,Chionanthus subsessilis
Oleaceae,Chionanthus tenuis P.S.Green,CR,Portaria 443/2014,Chionanthus tenuis
Orchidaceae,Acianthera adiri (Brade) Pridgeon & M.W.Chase,CR,Portaria 443/2014,Acianthera adiri
Orchidaceae,Acianthera heringeri (Hoehne) F.Barros,CR,Portaria 443/2014,Acianthera heringeri
Orchidaceae,Acianthera langeana (Kraenzl.) Pridgeon & M.W.Chase,EN,Portaria 443/2014,Acianthera langeana
Orchidaceae,Acianthera papillosa (Lindl.) Pridgeon & M.W.Chase,VU,Portaria 443/2014,Acianthera papillosa
Orchidaceae,Adamantinia miltonioides van den Berg & C.N.Gonç.,CR,Portaria 443/2014,Adamantinia miltonioides
Orchidaceae,Alatiglossum croesus (Rchb.f.) Baptista,CR,Portaria 443/2014,Alatiglossum croesus
Orchidaceae,Anathallis colnagoi (Pabst) F.Barros & L.Guimarães,CR,Portaria 443/2014,Anathallis colnagoi
Orchidaceae,Anathallis gehrtii (Hoehne & Schltr.) F.Barros,VU,Portaria 443/2014,Anathallis gehrtii
Orchidaceae,Anathallis pabstii (Garay) Pridgeon & M.W.Chase,EN,Portaria 443/2014,Anathallis pabstii
Orchidaceae,Anathallis tigridens (Loefgr.) F.Barros & Barberena,VU,Portaria 443/2014,Anathallis tigridens
Orchidaceae,Baptistonia kautskyi (Pabst) Chiron & V.P.Castro,EN,Portaria 443/2014,Baptistonia kautskyi
Orchidaceae,Baptistonia truncata (Pabst) Chiron & V.P.Castro,CR,Portaria 443/2014,Baptistonia truncata
Orchidaceae,Barbosella trilobata Pabst,EN,Portaria 443/2014,Barbosella trilobata
Orchidaceae,Bifrenaria silvana V.P.Castro,CR,Portaria 443/2014,Bifrenaria silvana
Orchidaceae,Bifrenaria wittigii (Rchb.f.) Hoehne,EN,Portaria 443/2014,Bifrenaria wittigii
Orchidaceae,Bipinnula biplumata (L.f.) Rchb.f.,CR,Portaria 443/2014,Bipinnula biplumata
Orchidaceae,Bipinnula penicillata (Rchb.f.) Cisternas & Salazar,EN,Portaria 443/2014,Bipinnula penicillata
Orchidaceae,Brachionidium restrepioides (Hoehne) Pabst,VU,Portaria 443/2014,Brachionidium restrepioides
Orchidaceae,Brachystele camporum (Lindl.) Schltr.,VU,Portaria 443/2014,Brachystele camporum
Orchidaceae,Brasilaelia crispa (Lindl.) Campacci,VU,Portaria 443/2014,Brasilaelia crispa
Orchidaceae,Brasilaelia grandis (Lindl. & Paxton) Gutfreund,VU,Portaria 443/2014,Brasilaelia grandis
Orchidaceae,Brasilaelia lobata (Lindl.) Gutfreund,EN,Portaria 443/2014,Brasilaelia lobata
Orchidaceae,Brasilaelia perrinii (Lindl.) Campacci,VU,Portaria 443/2014,Brasilaelia perrinii
Orchidaceae,Brasilaelia purpurata (Lindl. & Paxton) Campacci,VU,Portaria 443/2014,Brasilaelia purpurata
Orchidaceae,Brasilaelia tenebrosa (Rolfe) Campacci,EN,Portaria 443/2014,Brasilaelia tenebrosa
Orchidaceae,Brasilaelia xanthina (Lindl.) Campacci,EN,Portaria 443/2014,Brasilaelia xanthina
Orchidaceae,Brasilidium marshallianum (Rchb.f.) Campacci,CR,Portaria 443/2014,Brasilidium marshallianum
Orchidaceae,Brasilidium pectorale (Lindl.) Campacci,CR,Portaria 443/2014,Brasilidium pectorale
Orchidaceae,Brasiliorchis schunkeana (Campacci & Kautsky) R.B.Singer et al.,EN,Portaria 443/2014,Brasiliorchis schunkeana
Orchidaceae,Brassia arachnoidea Barb.Rodr.,VU,Portaria 443/2014,Brassia arachnoidea
Orchidaceae,Bulbophyllum arianeae Fraga & E.C.Smidt,CR,Portaria 443/2014,Bulbophyllum arianeae
Orchidaceae,Bulbophyllum boudetianum Fraga,EN,Portaria 443/2014,Bulbophyllum boudetianum
Orchidaceae,Bulbophyllum kautskyi Toscano,VU,Portaria 443/2014,Bulbophyllum kautskyi
Orchidaceae,Campylocentrum pernambucense Hoehne,EN,Portaria 443/2014,Campylocentrum pernambucense
Orchidaceae,Catasetum mattosianum Bicalho,EN,Portaria 443/2014,Catasetum mattosianum
Orchidaceae,Cattleya aclandiae Lindl.,VU,Portaria 443/2014,Cattleya aclandiae
Orchidaceae,Cattleya dormaniana Rchb.f.,EN,Portaria 443/2014,Cattleya dormaniana
Orchidaceae,Cattleya granulosa Lindl.,VU,Portaria 443/2014,Cattleya granulosa
Orchidaceae,Cattleya guttata Lindl.,VU,Portaria 443/2014,Cattleya guttata
Orchidaceae,Cattleya harrisoniana Batem. ex Lindl.,VU,Portaria 443/2014,Cattleya harrisoniana
Orchidaceae,Cattleya intermedia Grah.,VU,Portaria 443/2014,Cattleya intermedia
Orchidaceae,Cattleya labiata Lindl.,VU,Portaria 443/2014,Cattleya labiata
Orchidaceae,Cattleya porphyroglossa Linden & Rchb.f.,CR,Portaria 443/2014,Cattleya porphyroglossa
Orchidaceae,Cattleya schilleriana Rchb.f.,EN,Portaria 443/2014,Cattleya schilleriana
Orchidaceae,Cattleya schofieldiana Rchb.f.,CR,Portaria 443/2014,Cattleya schofieldiana
Orchidaceae,Cattleya tenuis Campacci & Vedovello,EN,Portaria 443/2014,Cattleya tenuis
Orchidaceae,Cattleya tigrina A.Rich.,VU,Portaria 443/2014,Cattleya tigrina
Orchidaceae,Cattleya velutina Rchb.f.,VU,Portaria 443/2014,Cattleya velutina
Orchidaceae,Cattleya walkeriana Gardner,VU,Portaria 443/2014,Cattleya walkeriana
Orchidaceae,Cattleya warneri T.Moore,VU,Portaria 443/2014,Cattleya warneri
Orchidaceae,Centroglossa castellensis Brade,CR,Portaria 443/2014,Centroglossa castellensis
Orchidaceae,Chloraea membranacea Lindl.,EN,Portaria 443/2014,Chloraea membranacea
Orchidaceae,Cirrhaea fuscolutea Lindl.,EN,Portaria 443/2014,Cirrhaea fuscolutea
Orchidaceae,Cirrhaea loddigesii Lindl.,CR,Portaria 443/2014,Cirrhaea loddigesii
Orchidaceae,Cirrhaea longiracemosa Hoehne,VU,Portaria 443/2014,Cirrhaea longiracemosa
Orchidaceae,Cleistes aphylla (Barb.Rodr.) Hoehne,EN,Portaria 443/2014,Cleistes aphylla
Orchidaceae,Codonorchis canisioi Mansf.,CR,Portaria 443/2014,Codonorchis canisioi
Orchidaceae,Constantia cipoensis Porto & Brade,CR,Portaria 443/2014,Constantia cipoensis
Orchidaceae,Coppensia macronyx (Rchb.f.) F.Barros & V.T.Rodrigues,VU,Portaria 443/2014,Coppensia macronyx
Orchidaceae,Coppensia majevskyi (Toscano & V.P.Castro) Campacci,EN,Portaria 443/2014,Coppensia majevskyi
Orchidaceae,Cyclopogon dutrae Schltr.,EN,Portaria 443/2014,Cyclopogon dutrae
Orchidaceae,Cycnoches pentadactylum Lindl.,EN,Portaria 443/2014,Cycnoches pentadactylum
Orchidaceae,Cyrtopodium caiapoense L.C.Menezes,VU,Portaria 443/2014,Cyrtopodium caiapoense
Orchidaceae,Cyrtopodium hatschbachii Pabst,EN,Portaria 443/2014,Cyrtopodium hatschbachii
