familia,especie,cat_ameaca_br,fonte
Fabaceae,Mimosa macedoana Burkart,EN,Portaria 443/2014
Fabaceae,Mimosa mensicola Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa montis-carasae Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa myuros Barneby,VU,Portaria 443/2014
Fabaceae,Mimosa paucifolia Benth.,VU,Portaria 443/2014
Fabaceae,Mimosa psittacina Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa skinneri var. carajarum Barneby,CR,Portaria 443/2014
Fabaceae,Mimosa suburbana Barneby,CR,Portaria 443/2014
Fabaceae,Mimosa thomista Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa uniceps Barneby,EN,Portaria 443/2014
Fabaceae,Mimosa urticaria Barneby,EN,Portaria 443/2014
Fabaceae,Moldenhawera papillanthera L.P.Queiroz et al.,VU,Portaria 443/2014
Fabaceae,Neptunia pubescens Benth.,VU,Portaria 443/2014
Fabaceae,Peltogyne maranhensis Huber ex Ducke,VU,Portaria 443/2014
Fabaceae,Sellocharis paradoxa Taub.,VU,Portaria 443/2014
Fabaceae,Swartzia glazioviana (Taub.) Glaz.,VU,Portaria 443/2014
Fabaceae,Swartzia linharensis Mansano,VU,Portaria 443/2014
Fabaceae,Tachigali beaurepairei (Harms) L.G.Silva & H.C.Lima,VU,Portaria 443/2014
Fabaceae,Vicia pampicola Burkart,CR,Portaria 443/2014
Fabaceae,Vouacapoua americana Aubl.,EN,Portaria 443/2014
Fabaceae,Zollernia magnifica A.M.Carvalho & Barneby,VU,Portaria 443/2014
Gelsemiaceae,Mostuea muricata Sobral & Lc.Rossi,VU,Portaria 443/2014
Gentianaceae,Prepusa hookeriana Gardner,EN,Portaria 443/2014
Gentianaceae,Prepusa viridiflora Brade,EN,Portaria 443/2014
Gentianaceae,Senaea coerulea Taub.,EN,Portaria 443/2014
Gentianaceae,Senaea janeirensis Brade,EN,Portaria 443/2014
Gentianaceae,Zygostigma australe (Cham. & Schltdl.) Griseb.,EN,Portaria 443/2014
Gesneriaceae,Besleria umbrosa Mart.,VU,Portaria 443/2014
Gesneriaceae,Codonanthe carnosa (Gardner) Hanst.,VU,Portaria 443/2014
Gesneriaceae,Codonanthe venosa Chautems,VU,Portaria 443/2014
Gesneriaceae,Goyazia petraea (S.M.Phillips) Wiehler,EN,Portaria 443/2014
Gesneriaceae,Nematanthus monanthos (Vell.) Chautems,EN,Portaria 443/2014
Gesneriaceae,Paliavana werdermannii Mansf.,VU,Portaria 443/2014
Gesneriaceae,Sinningia aghensis Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia araneosa Chautems,VU,Portaria 443/2014
Gesneriaceae,Sinningia carangolensis Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia cardinalis (Lehm.) H.E.Moore,CR,Portaria 443/2014
Gesneriaceae,Sinningia cochlearis (Hook.) Chautems,CR,Portaria 443/2014
Gesneriaceae,Sinningia defoliata (Malme) Chautems,VU,Portaria 443/2014
Gesneriaceae,Sinningia glazioviana (Fritsch) Chautems,CR,Portaria 443/2014
Gesneriaceae,Sinningia guttata Lindl.,EN,Portaria 443/2014
Gesneriaceae,Sinningia harleyi Wiehler & Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia hatschbachii Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia hirsuta (Lindl.) G.Nicholson,EN,Portaria 443/2014
Gesneriaceae,Sinningia iarae Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia insularis (Hoehne) Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia kautskyi Chautems,VU,Portaria 443/2014
Gesneriaceae,Sinningia lindleyi Schauer,EN,Portaria 443/2014
Gesneriaceae,Sinningia lineata (Hjelmq.) Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia micans (Fritsch) Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia piresiana (Hoehne) Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia rupicola (Mart.) Wiehler,EN,Portaria 443/2014
Gesneriaceae,Sinningia striata (Fritsch) Chautems,VU,Portaria 443/2014
Gesneriaceae,Sinningia tuberosa (Mart.) H.E.Moore,VU,Portaria 443/2014
Gesneriaceae,Sinningia valsuganensis Chautems,EN,Portaria 443/2014
Gesneriaceae,Sinningia villosa Lindl.,EN,Portaria 443/2014
Gesneriaceae,Sphaerorrhiza burchellii (S.M.Phillips) Roalson & Boggan,EN,Portaria 443/2014
Gesneriaceae,Vanhouttea lanata Fritsch,EN,Portaria 443/2014
Gesneriaceae,Vanhouttea leonii Chautems,EN,Portaria 443/2014
Gesneriaceae,Vanhouttea pendula Chautems,EN,Portaria 443/2014
Gunneraceae,Gunnera herteri Osten,EN,Portaria 443/2014
Hedwigiaceae,Braunia plicata (Mitt.) A.Jaeger,VU,Portaria 443/2014
Humiriaceae,Humiriastrum spiritu-sancti Cuatrec.,CR,Portaria 443/2014
Hymenophyllaceae,Hymenophyllum sampaioanum Brade & Rosenst.,CR,Portaria 443/2014
Hymenophyllaceae,Hymenophyllum silveirae Christ,CR,Portaria 443/2014
Hypericaceae,Hypericum mutilum L.,VU,Portaria 443/2014
Iridaceae,Pseudotrimezia brevistamina Chukr,CR,Portaria 443/2014
Iridaceae,Pseudotrimezia concava Ravenna,CR,Portaria 443/2014
Iridaceae,Pseudotrimezia elegans Ravenna,CR,Portaria 443/2014
Iridaceae,Pseudotrimezia gracilis Chukr,CR,Portaria 443/2014
Iridaceae,Pseudotrimezia synandra Ravenna,EN,Portaria 443/2014
Iridaceae,Pseudotrimezia tenuissima Ravenna,EN,Portaria 443/2014
Iridaceae,Trimezia exillima Ravenna,EN,Portaria 443/2014
Iridaceae,Trimezia fistulosa Foster,EN,Portaria 443/2014
Iridaceae,Trimezia fistulosa var. longifolia Chukr,CR,Portaria 443/2014
Iridaceae,Trimezia plicatifolia Chukr,EN,Portaria 443/2014
Isoetaceae,Isoetes bradei Herter,EN,Portaria 443/2014
Isoetaceae,Isoetes luetzelburgii U. Weber,EN,Portaria 443/2014
Jungermanniaceae,Jungermannia decolor Schiffn.,EN,Portaria 443/2014
Lamiaceae,Cyanocephalus apertiflorus (Epling) Harley & J.F.B.Pastore,VU,Portaria 443/2014
Lamiaceae,Cyanocephalus caprariifolius (Pohl ex Benth.) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Cyanocephalus delicatulus (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Cyanocephalus digitatus (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Cyanocephalus tagetifolius (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Cyanocephalus viaticus (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Eriope anamariae Harley,EN,Portaria 443/2014
Lamiaceae,Eriope blanchetii (Benth.) Harley,VU,Portaria 443/2014
Lamiaceae,Eriope crassipes subsp. cristalinae Harley,CR,Portaria 443/2014
Lamiaceae,Eriope luetzelburgii Harley,VU,Portaria 443/2014
Lamiaceae,Eriope machrisae (Epling) Harley,EN,Portaria 443/2014
Lamiaceae,Eriope obovata var. gracilis Harley,EN,Portaria 443/2014
Lamiaceae,Hesperozygis ringens (Benth.) Epling,VU,Portaria 443/2014
Lamiaceae,Hypenia aristulata (Epling) Harley,CR,Portaria 443/2014
Lamiaceae,Hypenia crispata (Pohl ex Benth.) Harley,EN,Portaria 443/2014
Lamiaceae,Hypenia micrantha (Benth.) Harley,EN,Portaria 443/2014
Lamiaceae,Hypenia subrosea (Harley) Harley,EN,Portaria 443/2014
Lamiaceae,Hyptidendron claussenii (Benth.) Harley,EN,Portaria 443/2014
Lamiaceae,Hyptidendron conspersum (Benth.) Harley,EN,Portaria 443/2014
Lamiaceae,Hyptis alpestris A.St.-Hil. ex Benth.,EN,Portaria 443/2014
Lamiaceae,Hyptis angustifolia Pohl ex Benth.,EN,Portaria 443/2014
Lamiaceae,Hyptis arenaria Benth.,VU,Portaria 443/2014
Lamiaceae,Hyptis bahiensis Harley,EN,Portaria 443/2014
Lamiaceae,Hyptis colligata Epling & Játiva,EN,Portaria 443/2014
Lamiaceae,Hyptis cruciformis Epling,EN,Portaria 443/2014
Lamiaceae,Hyptis frondosa S.Moore,VU,Portaria 443/2014
Lamiaceae,Hyptis hamatidens Epling & Játiva,VU,Portaria 443/2014
Lamiaceae,Hyptis imbricatiformis Harley,EN,Portaria 443/2014
Lamiaceae,Hyptis pachyphylla Epling,VU,Portaria 443/2014
Lamiaceae,Hyptis penaeoides Taub. ex Ule,EN,Portaria 443/2014
Lamiaceae,Hyptis rhypidiophylla Briq.,EN,Portaria 443/2014
Lamiaceae,Leptohyptis pinheiroi (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Martianthus sancti-gabrielii (Harley) Harley & J.F.B.Pastore,EN,Portaria 443/2014
Lamiaceae,Medusantha carvalhoi (Harley) Harley & J.F.B.Pastore,VU,Portaria 443/2014
Lamiaceae,Oocephalus piranii (Harley) Harley & J.F.B.Pastore,CR,Portaria 443/2014
Lauraceae,Aiouea benthamiana Mez,EN,Portaria 443/2014
Lauraceae,Aiouea bracteata Kosterm.,VU,Portaria 443/2014
Lauraceae,Aiouea lehmannii (O.C.Schmidt) S.S.Renner,EN,Portaria 443/2014
Lauraceae,Aniba ferrea Kubitzki,VU,Portaria 443/2014
Lauraceae,Aniba rosaeodora Ducke,EN,Portaria 443/2014
Lauraceae,Aniba santalodora Ducke,VU,Portaria 443/2014
Lauraceae,Beilschmiedia rigida (Mez) Kosterm.,EN,Portaria 443/2014
Lauraceae,Cinnamomum erythropus (Nees & Mart.) Kosterm.,EN,Portaria 443/2014
Lauraceae,Cinnamomum hatschbachii Vattimo-Gil,VU,Portaria 443/2014
Lauraceae,Cinnamomum quadrangulum Kosterm.,VU,Portaria 443/2014
Lauraceae,Dicypellium caryophyllaceum (Mart.) Nees,CR,Portaria 443/2014
Lauraceae,Mezilaurus itauba (Meisn.) Taub. ex Mez,VU,Portaria 443/2014
Lauraceae,Mezilaurus navalium (Allemão) Taub. ex Mez,EN,Portaria 443/2014
Lauraceae,Nectandra barbellata Coe-Teix.,VU,Portaria 443/2014
Lauraceae,Nectandra grisea Rohwer,VU,Portaria 443/2014
Lauraceae,Nectandra paranaensis Coe-Teix.,VU,Portaria 443/2014
Lauraceae,Ocotea basicordatifolia Vattimo-Gil,EN,Portaria 443/2014
Lauraceae,Ocotea beulahiae Baitello,EN,Portaria 443/2014
Lauraceae,Ocotea beyrichii (Nees) Mez,VU,Portaria 443/2014
Lauraceae,Ocotea bragai Coe-Teix.,EN,Portaria 443/2014
Lauraceae,Ocotea catharinensis Mez,VU,Portaria 443/2014
Lauraceae,Ocotea confertiflora (Meisn.) Mez,VU,Portaria 443/2014
Lauraceae,Ocotea cryptocarpa Baitello,EN,Portaria 443/2014
Lauraceae,Ocotea felix Coe-Teix.,EN,Portaria 443/2014
Lauraceae,Ocotea mosenii Mez,VU,Portaria 443/2014
Lauraceae,Ocotea odorifera (Vell.) Rohwer,EN,Portaria 443/2014
Lauraceae,Ocotea porosa (Nees & Mart.) Barroso,EN,Portaria 443/2014
Lauraceae,Ocotea serrana Coe-Teix.,EN,Portaria 443/2014
Lauraceae,Ocotea tabacifolia (Meisn.) Rohwer,EN,Portaria 443/2014
Lauraceae,Persea glabra van der Werff,CR,Portaria 443/2014
Lauraceae,Persea obovata Nees & Mart.,CR,Portaria 443/2014
Lauraceae,Persea pedunculosa Meisn.,EN,Portaria 443/2014
Lauraceae,Rhodostemonodaphne capixabensis Baitello & Coe-Teix.,EN,Portaria 443/2014
Lauraceae,Rhodostemonodaphne parvifolia Madriñán,CR,Portaria 443/2014
Lauraceae,Rhodostemonodaphne recurva van der Werff,EN,Portaria 443/2014
Lauraceae,Urbanodendron bahiense (Meisn.) Rohwer,VU,Portaria 443/2014
Lauraceae,Williamodendron cinnamomeum van der Werff,CR,Portaria 443/2014
Lecythidaceae,Bertholletia excelsa Bonpl.,VU,Portaria 443/2014
Lecythidaceae,Cariniana ianeirensis R.Knuth,EN,Portaria 443/2014
Lecythidaceae,Cariniana legalis (Mart.) Kuntze,EN,Portaria 443/2014
Lecythidaceae,Cariniana parvifolia S.A.Mori et al.,EN,Portaria 443/2014
Lecythidaceae,Couratari asterotricha Prance,EN,Portaria 443/2014
Lecythidaceae,Couratari pyramidata (Vell.) Kunth,EN,Portaria 443/2014
Lecythidaceae,Eschweilera alvimii S.A.Mori,EN,Portaria 443/2014
Lecythidaceae,Eschweilera compressa (Vell.) Miers,EN,Portaria 443/2014
Lecythidaceae,Eschweilera subcordata S.A.Mori,EN,Portaria 443/2014
Lecythidaceae,Eschweilera tetrapetala S.A.Mori,EN,Portaria 443/2014
Lecythidaceae,Lecythis schwackei (R.Knuth) S.A.Mori,EN,Portaria 443/2014
Lejeuneaceae,Blepharolejeunea securifolia (Steph.) R.M.Schust.,EN,Portaria 443/2014
Lejeuneaceae,Bromeliophila natans (Steph.) R.M.Schust.,EN,Portaria 443/2014
Lejeuneaceae,Drepanolejeunea aculeata Bischl.,EN,Portaria 443/2014
Lejeuneaceae,Myriocoleopsis fluviatilis (Steph.) E.Reiner & Gradst.,VU,Portaria 443/2014
Lentibulariaceae,Genlisea lobata Fromm,EN,Portaria 443/2014
Lentibulariaceae,Utricularia tridentata SylvÃ©n,VU,Portaria 443/2014
Lepidoziaceae,Paracromastigum dusenii (Steph.) R.M.Schust.,EN,Portaria 443/2014
Linaceae,Linum smithii Mildner,EN,Portaria 443/2014
Loasaceae,Aosa uleana (Urb. & Gilg) Weigend,CR,Portaria 443/2014
Loganiaceae,Spigelia aceifolia Woodson,EN,Portaria 443/2014
Loganiaceae,Spigelia amplexicaulis E.F.Guim. & Fontella,EN,Portaria 443/2014
Loganiaceae,Spigelia cipoensis Zappi,CR,Portaria 443/2014
Loganiaceae,Spigelia flava Zappi & Harley,VU,Portaria 443/2014
Loganiaceae,Spigelia kuhlmannii E.F.Guim. & Fontella,EN,Portaria 443/2014
Loganiaceae,Spigelia lundiana A.DC.,EN,Portaria 443/2014
Loganiaceae,Spigelia reitzii L.B.Sm.,EN,Portaria 443/2014
Loganiaceae,Spigelia vestita L.B.Sm.,EN,Portaria 443/2014
Lycopodiaceae,Diphasium jussiaei (Desv. ex Poiret) Presl ex Rothmaler,EN,Portaria 443/2014
Lycopodiaceae,Palhinhaea bradei (Herer) Holub,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus aqualupianus (Spring) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus christii (Silveira) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus hemleri (Nessel) B.Øllg.,CR,Portaria 443/2014
Lycopodiaceae,Phlegmariurus itambensis (B.Øllg. & P.G.Windisch) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus martii (Wawra) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus mollicomus (Spring) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus mooreanus (Baker) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus nudus (Nessel) B.Øllg.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus regnellii (Maxon) B.Øllg.,CR,Portaria 443/2014
Lycopodiaceae,Phlegmariurus ruber (Cham. & Schlecht.) B.Øllg.,CR,Portaria 443/2014
Lycopodiaceae,Phlegmariurus sellowianus (Herter) B.Øllg.,VU,Portaria 443/2014
Lycopodiaceae,Phlegmariurus taxifolius (Sw.) Á. Löve & D. Löve.,EN,Portaria 443/2014
Lycopodiaceae,Phlegmariurus treitubensis (Silveira) B.Øllg.,CR,Portaria 443/2014
Lycopodiaceae,Pseudolycopodiella benjaminiana (P.G.Wndisch) B.Øllg.,EN,Portaria 443/2014
Lythraceae,Cuphea adenophylla T.B.Cavalc.,CR,Portaria 443/2014
Lythraceae,Cuphea arenarioides A.St.-Hil.,VU,Portaria 443/2014
Lythraceae,Cuphea bahiensis (Lour.) T.B.Cavalc. & S.A.Graham,EN,Portaria 443/2014
Lythraceae,Cuphea cipoensis T.B.Cavalc.,EN,Portaria 443/2014
Lythraceae,Cuphea cuiabensis Koehne,EN,Portaria 443/2014
Lythraceae,Cuphea glaziovii Koehne,EN,Portaria 443/2014
Lythraceae,Cuphea lindmaniana Bacig.,EN,Portaria 443/2014
Lythraceae,Cuphea rubro-virens T.B.Cavalc.,CR,Portaria 443/2014
Lythraceae,Cuphea teleandra Lourteig,CR,Portaria 443/2014
Lythraceae,Diplusodon aggregatifolius T.B.Cavalc.,EN,Portaria 443/2014
Lythraceae,Diplusodon argyrophyllus T.B.Cavalc.,CR,Portaria 443/2014
Lythraceae,Diplusodon ericoides Lourteig,CR,Portaria 443/2014
Lythraceae,Diplusodon glaziovii Koehne,CR,Portaria 443/2014
Lythraceae,Diplusodon gracilis Koehne,CR,Portaria 443/2014
Lythraceae,Diplusodon hatschbachii Lourteig,VU,Portaria 443/2014
Lythraceae,Diplusodon minasensis Lourteig,EN,Portaria 443/2014
Lythraceae,Diplusodon orbicularis Koehne,VU,Portaria 443/2014
Lythraceae,Diplusodon ovatus Pohl,EN,Portaria 443/2014
Lythraceae,Diplusodon panniculatus Koehne,CR,Portaria 443/2014
Lythraceae,Diplusodon retroimbricatus Koehne,CR,Portaria 443/2014
Lythraceae,Diplusodon villosissimus Pohl,VU,Portaria 443/2014
Lythraceae,Lafoensia nummularifolia A.St.-Hil.,VU,Portaria 443/2014
Malpighiaceae,Banisteriopsis andersonii B.Gates,VU,Portaria 443/2014
Malpighiaceae,Banisteriopsis basifixa B.Gates,VU,Portaria 443/2014
Malpighiaceae,Banisteriopsis cipoensis B.Gates,EN,Portaria 443/2014
Malpighiaceae,Banisteriopsis hatschbachii B.Gates,EN,Portaria 443/2014
Malpighiaceae,Banisteriopsis hirsuta B.Gates,EN,Portaria 443/2014
Malpighiaceae,Banisteriopsis magdalenensis B.Gates,EN,Portaria 443/2014
Malpighiaceae,Banisteriopsis pseudojanusia (Nied.) B.Gates,CR,Portaria 443/2014
Malpighiaceae,Banisteriopsis sellowiana (A.Juss.) B.Gates,VU,Portaria 443/2014
Malpighiaceae,Bunchosia itacarensis W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Bunchosia macilenta Dobson,VU,Portaria 443/2014
Malpighiaceae,Bunchosia pernambucana W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Byrsonima alvimii W.R.Anderson,VU,Portaria 443/2014
Malpighiaceae,Byrsonima brachybotrya Nied.,VU,Portaria 443/2014
Malpighiaceae,Byrsonima cipoensis Mamede,EN,Portaria 443/2014
Malpighiaceae,Byrsonima fonsecae W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Byrsonima lanulosa W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Byrsonima microphylla A.Juss.,EN,Portaria 443/2014
Malpighiaceae,Byrsonima onishiana W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Camarea elongata Mamede,VU,Portaria 443/2014
Malpighiaceae,Camarea humifusa W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Camarea linearifolia A.St.-Hil.,CR,Portaria 443/2014
Malpighiaceae,Diplopterys sepium (A.Juss.) W.R.Anderson & C.C.Davis,EN,Portaria 443/2014
Malpighiaceae,Heladena multiflora (Hook. & Arn.) Nied.,EN,Portaria 443/2014
Malpighiaceae,Heteropterys admirabilis Amorim,EN,Portaria 443/2014
Malpighiaceae,Heteropterys aliciae W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Heteropterys bahiensis Nied.,CR,Portaria 443/2014
Malpighiaceae,Heteropterys brasiliensis Regnell & Körn.,EN,Portaria 443/2014
Malpighiaceae,Heteropterys bullata Amorim,EN,Portaria 443/2014
Malpighiaceae,Heteropterys capixaba Amorim,EN,Portaria 443/2014
Malpighiaceae,Heteropterys conformis W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Heteropterys crinigera Griseb.,VU,Portaria 443/2014
Malpighiaceae,Heteropterys dusenii Nied.,VU,Portaria 443/2014
Malpighiaceae,Heteropterys fragilis Amorim,EN,Portaria 443/2014
Malpighiaceae,Heteropterys hatschbachii W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Heteropterys marginata W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Heteropterys megaptera A.Juss.,EN,Portaria 443/2014
Malpighiaceae,Heteropterys oberdanii Amorim,VU,Portaria 443/2014
Malpighiaceae,Heteropterys occhionii Amorim,CR,Portaria 443/2014
Malpighiaceae,Heteropterys sanctorum W.R.Anderson,CR,Portaria 443/2014
Malpighiaceae,Heteropterys ternstroemiifolia A.Juss.,EN,Portaria 443/2014
Malpighiaceae,Heteropterys thyrsoidea (Griseb.) A.Juss.,EN,Portaria 443/2014
Malpighiaceae,Hiraea bullata W.R.Anderson,VU,Portaria 443/2014
Malpighiaceae,Hiraea wiedeana A.Juss.,EN,Portaria 443/2014
Malpighiaceae,Janusia linearifolia (A.St.-Hil.) A.Juss.,VU,Portaria 443/2014
Malpighiaceae,Janusia occhionii W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Janusia schwannioides W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Mezia araujoi Nied.,EN,Portaria 443/2014
Malpighiaceae,Peixotoa adenopoda C.E.Anderson,EN,Portaria 443/2014
Malpighiaceae,Peixotoa andersonii C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Peixotoa bahiana C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Peixotoa barnebyi C.E.Anderson,EN,Portaria 443/2014
Malpighiaceae,Peixotoa catarinensis C.E.Anderson,EN,Portaria 443/2014
Malpighiaceae,Peixotoa cipoana C.E.Anderson,EN,Portaria 443/2014
Malpighiaceae,Peixotoa psilophylla C.E.Anderson,VU,Portaria 443/2014
Malpighiaceae,Stigmaphyllon bradei C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Stigmaphyllon carautae C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Stigmaphyllon crenatum C.E.Anderson,EN,Portaria 443/2014
Malpighiaceae,Stigmaphyllon glabrum C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Stigmaphyllon harleyi W.R.Anderson,EN,Portaria 443/2014
Malpighiaceae,Stigmaphyllon macedoanum C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Stigmaphyllon mattogrossense C.E.Anderson,CR,Portaria 443/2014
Malpighiaceae,Stigmaphyllon vitifolium A.Juss.,CR,Portaria 443/2014
Malpighiaceae,Thryallis laburnum S.Moore,VU,Portaria 443/2014
Malpighiaceae,Thryallis parviflora C.E.Anderson,EN,Portaria 443/2014
Malvaceae,Abutilon anodoides A.St.-Hil. & Naudin,CR,Portaria 443/2014
Malvaceae,Abutilon nigricans G.L.Esteves & Krapov.,CR,Portaria 443/2014
Malvaceae,Calyculogygas uruguayensis Krapov.,EN,Portaria 443/2014
Malvaceae,Calyptraemalva catharinensis Krapov.,EN,Portaria 443/2014
Malvaceae,Hochreutinera hasslerana (Hochr.) Krapov.,EN,Portaria 443/2014
Malvaceae,Monteiroa smithii Krapov.,EN,Portaria 443/2014
Malvaceae,Pavonia almasana Ulbr.,EN,Portaria 443/2014
Malvaceae,Pavonia grazielae Krapov.,VU,Portaria 443/2014
Malvaceae,Pavonia hatschbachii Krapov.,EN,Portaria 443/2014
Malvaceae,Pavonia spiciformis Krapov.,EN,Portaria 443/2014
Marantaceae,Goeppertia tuberosa (Vell.) Borchs. & S.Suárez,EN,Portaria 443/2014
Marantaceae,Goeppertia widgrenii (Körn.) Borchs. & S.Suárez,EN,Portaria 443/2014
Marantaceae,Ischnosiphon ovatus Körn.,EN,Portaria 443/2014
Marantaceae,Maranta subterranea J.M.A.Braga,VU,Portaria 443/2014
Marantaceae,Saranthe composita (Link) K. Schum.,VU,Portaria 443/2014
Marchantiaceae,Marchantia berteroana Lehm. & Lindenb.,EN,Portaria 443/2014
Marsileaceae,Regnellidium diphyllum Lindm.,VU,Portaria 443/2014
Melastomataceae,Bertolonia angustifolia Cogn.,CR,Portaria 443/2014
Melastomataceae,Bertolonia formosa Brade,CR,Portaria 443/2014
Melastomataceae,Bertolonia foveolata Brade,EN,Portaria 443/2014
Melastomataceae,Bertolonia hoehneana Brade,CR,Portaria 443/2014
Melastomataceae,Bertolonia leuzeana (Bonpl.) DC.,EN,Portaria 443/2014
Melastomataceae,Bertolonia paranaensis (Wurdack) Baumgratz,EN,Portaria 443/2014
Melastomataceae,Cambessedesia atropurpurea A.B.Martins,VU,Portaria 443/2014
Melastomataceae,Cambessedesia gracilis Wurdack,EN,Portaria 443/2014
Melastomataceae,Cambessedesia hermogenesii A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Cambessedesia weddellii Naudin,VU,Portaria 443/2014
Melastomataceae,Cambessedesia wurdackii A.B.Martins,VU,Portaria 443/2014
Melastomataceae,Eriocnema acaulis Triana,EN,Portaria 443/2014
Melastomataceae,Eriocnema fulva Naudin,VU,Portaria 443/2014
Melastomataceae,Huberia carvalhoi Baumgratz,EN,Portaria 443/2014
Melastomataceae,Huberia espiritosantensis Baumgratz,VU,Portaria 443/2014
Melastomataceae,Huberia pirani Baumgratz,EN,Portaria 443/2014
Melastomataceae,Lavoisiera cordata Cogn.,VU,Portaria 443/2014
Melastomataceae,Leandra hatschbachii Brade,EN,Portaria 443/2014
Melastomataceae,Lithobium cordatum Bong.,EN,Portaria 443/2014
Melastomataceae,Marcetia alba Ule,CR,Portaria 443/2014
Melastomataceae,Marcetia bahiana (Ule) A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia formosa Wurdack,EN,Portaria 443/2014
Melastomataceae,Marcetia hatschbachii A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia luetzelburgii Markgr.,EN,Portaria 443/2014
Melastomataceae,Marcetia lychnophoroides A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia nummularia Markgr.,EN,Portaria 443/2014
Melastomataceae,Marcetia oxycoccoides Wurdack & A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia semiriana A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia shepherdii A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Marcetia viscida Wurdack,VU,Portaria 443/2014
Melastomataceae,Meriania callophylla (Cham.) Triana,VU,Portaria 443/2014
Melastomataceae,Merianthera burlemarxii Wurdack,EN,Portaria 443/2014
Melastomataceae,Merianthera pulchra Kuhlm.,VU,Portaria 443/2014
Melastomataceae,Miconia angelana R.Romero & R.Goldenb.,CR,Portaria 443/2014
Melastomataceae,Miconia capixaba R.Goldenb.,CR,Portaria 443/2014
Melastomataceae,Miconia carvalhoana Baumgratz & Souza,CR,Portaria 443/2014
Melastomataceae,Miconia cipoensis R.Goldenb.,EN,Portaria 443/2014
Melastomataceae,Miconia glazioviana Cogn.,VU,Portaria 443/2014
Melastomataceae,Miconia johnwurdackiana Baumgratz & Souza,EN,Portaria 443/2014
Melastomataceae,Miconia mendoncae Cogn.,VU,Portaria 443/2014
Melastomataceae,Miconia penduliflora Cogn.,EN,Portaria 443/2014
Melastomataceae,Miconia picinguabensis R.Goldenb. & A.B.Martins,EN,Portaria 443/2014
Melastomataceae,Miconia setosociliata Cogn.,VU,Portaria 443/2014
Melastomataceae,Microlicia canastrensis Naudin,EN,Portaria 443/2014
Melastomataceae,Microlicia cuspidifolia Mart. ex Naudin,CR,Portaria 443/2014
