taxonid,especie,subespecie,rank,subpopulation,cat_ameaca_iucn
41558,Plecturocebus brunneus,s.i.,s.i.,s.i.,VU
41552,Plecturocebus caligatus,s.i.,s.i.,s.i.,LC
41557,Plecturocebus cinerascens,s.i.,s.i.,s.i.,LC
127530593,Plecturocebus cupreus,s.i.,s.i.,s.i.,LC
41548,Plecturocebus donacophilus,s.i.,s.i.,s.i.,LC
3549,Plecturocebus dubius,s.i.,s.i.,s.i.,LC
172272064,Plecturocebus grovesi,s.i.,s.i.,s.i.,CR
41559,Plecturocebus hoffmannsi,s.i.,s.i.,s.i.,LC
127530569,Plecturocebus miltoni,s.i.,s.i.,s.i.,DD
41556,Plecturocebus moloch,s.i.,s.i.,s.i.,LC
41549,Plecturocebus pallescens,s.i.,s.i.,s.i.,LC
172274032,Plecturocebus parecis,s.i.,s.i.,s.i.,NT
41555,Plecturocebus stephennashi,s.i.,s.i.,s.i.,DD
127530624,Plecturocebus toppini,s.i.,s.i.,s.i.,LC
70330181,Plecturocebus vieirai,s.i.,s.i.,s.i.,DD
22697426,Plegadis chihi,s.i.,s.i.,s.i.,LC
145706919,Pleradenophora membranifolia,s.i.,s.i.,s.i.,LC
177823074,Pleroma canescens,s.i.,s.i.,s.i.,LC
177823221,Pleroma fissinervium,s.i.,s.i.,s.i.,LC
148760241,Pleroma mutabile,s.i.,s.i.,s.i.,LC
148760297,Pleroma pulchrum,s.i.,s.i.,s.i.,LC
161699,Plesiotrygon iwamae,s.i.,s.i.,s.i.,DD
151830119,Pleuranthodendron lindenii,s.i.,s.i.,s.i.,LC
57281,Pleurodema bibroni,s.i.,s.i.,s.i.,NT
57283,Pleurodema brachyops,s.i.,s.i.,s.i.,LC
57286,Pleurodema diplolister,s.i.,s.i.,s.i.,LC
135758,Pleurodema fuscomaculatum,s.i.,s.i.,s.i.,DD
22486335,Pleurothallis carinifera,s.i.,s.i.,s.i.,LC
22486241,Pleurothallis elegantula,s.i.,s.i.,s.i.,DD
22486542,Pleurothallis miniatolineolata,s.i.,s.i.,s.i.,DD
180245291,Pleurothyrium amplifolium,s.i.,s.i.,s.i.,CR
145660769,Pleurothyrium cuneifolium,s.i.,s.i.,s.i.,LC
145706837,Pleurothyrium insigne,s.i.,s.i.,s.i.,LC
145661076,Pleurothyrium parviflorum,s.i.,s.i.,s.i.,LC
145692492,Pleurothyrium poeppigii,s.i.,s.i.,s.i.,LC
180245417,Pleurothyrium prancei,s.i.,s.i.,s.i.,VU
44579844,Plica plica,s.i.,s.i.,s.i.,LC
44579859,Plica umbra,s.i.,s.i.,s.i.,LC
148756263,Plinia cauliflora,s.i.,s.i.,s.i.,LC
163479455,Plinia grandifolia,s.i.,s.i.,s.i.,NT
176134411,Plinia hatschbachii,s.i.,s.i.,s.i.,EN
163466742,Plinia longiacuminata,s.i.,s.i.,s.i.,CR
163484388,Plinia phitrantha,s.i.,s.i.,s.i.,NT
152941266,Plinia rivularis,s.i.,s.i.,s.i.,LC
180246488,Plinia rogersiana,s.i.,s.i.,s.i.,CR
176132017,Plinia silvestris,s.i.,s.i.,s.i.,EN
163484244,Plinia spiciflora,s.i.,s.i.,s.i.,EN
169287038,Plinia spirito-santensis,s.i.,s.i.,s.i.,EN
22693740,Pluvialis dominica,s.i.,s.i.,s.i.,LC
22693749,Pluvialis squatarola,s.i.,s.i.,s.i.,LC
44393603,Poa lanigera,s.i.,s.i.,s.i.,LC
176440,Poa pratensis,s.i.,s.i.,s.i.,LC
22696596,Podiceps major,s.i.,s.i.,s.i.,LC
22696574,Podilymbus podiceps,s.i.,s.i.,s.i.,LC
145708568,Podocalyx loranthoides,s.i.,s.i.,s.i.,LC
38321,Podocarpus acuminatus,s.i.,s.i.,s.i.,NT
42487,Podocarpus aracensis,s.i.,s.i.,s.i.,LC
42490,Podocarpus brasiliensis,s.i.,s.i.,s.i.,LC
42493,Podocarpus celatus,s.i.,s.i.,s.i.,LC
34086,Podocarpus lambertii,s.i.,s.i.,s.i.,NT
42530,Podocarpus salicifolius,s.i.,s.i.,s.i.,LC
34099,Podocarpus sellowii,s.i.,s.i.,s.i.,EN
18153749,Podocarpus sellowii var. angustifolius,angustifolius,var.,s.i.,CR
18153739,Podocarpus sellowii var. sellowii,sellowii,var.,s.i.,EN
34104,Podocarpus transiens,s.i.,s.i.,s.i.,EN
17821,Podocnemis erythrocephala,s.i.,s.i.,s.i.,VU
17822,Podocnemis expansa,s.i.,s.i.,s.i.,LR/cd
17824,Podocnemis sextuberculata,s.i.,s.i.,s.i.,VU
17825,Podocnemis unifilis,s.i.,s.i.,s.i.,VU
201725,Podostemum ovatum,s.i.,s.i.,s.i.,LC
201727,Podostemum saldanhanum,s.i.,s.i.,s.i.,VU
201728,Podostemum scaturiginum,s.i.,s.i.,s.i.,LC
17831,Podoxymys roraimae,s.i.,s.i.,s.i.,VU
180074559,Poecilandra retusa,s.i.,s.i.,s.i.,LC
177832647,Poecilanthe grandiflora,s.i.,s.i.,s.i.,LC
170267083,Poecilanthe hostmannii,s.i.,s.i.,s.i.,LC
177797933,Poecilanthe itapuana,s.i.,s.i.,s.i.,VU
34659,Poecilanthe parviflora,s.i.,s.i.,s.i.,DD
163478003,Poecilanthe subcordata,s.i.,s.i.,s.i.,LC
148764586,Poecilanthe ulei,s.i.,s.i.,s.i.,LC
190364,Poecilopsetta beanii,s.i.,s.i.,s.i.,LC
190299,Poecilopsetta inermis,s.i.,s.i.,s.i.,LC
22698839,Poecilotriccus capitalis,s.i.,s.i.,s.i.,LC
22699000,Poecilotriccus fumifrons,s.i.,s.i.,s.i.,LC
22698993,Poecilotriccus latirostris,s.i.,s.i.,s.i.,LC
22698986,Poecilotriccus plumbeiceps,s.i.,s.i.,s.i.,LC
22698979,Poecilotriccus russatus,s.i.,s.i.,s.i.,LC
22698972,Poecilotriccus senex,s.i.,s.i.,s.i.,LC
22699007,Poecilotriccus sylvia,s.i.,s.i.,s.i.,LC
159145751,Pogonias courbina,s.i.,s.i.,s.i.,VU
162912433,Pogonias cromis,s.i.,s.i.,s.i.,LC
179299474,Pogonophora schomburgkiana,s.i.,s.i.,s.i.,LC
22699484,Pogonotriccus chapmani,s.i.,s.i.,s.i.,LC
22724696,Pogonotriccus eximius,s.i.,s.i.,s.i.,NT
19892330,Poiretia latifolia,s.i.,s.i.,s.i.,LC
22711614,Polioptila dumicola,s.i.,s.i.,s.i.,LC
106020330,Polioptila guianensis,s.i.,s.i.,s.i.,LC
22711605,Polioptila lactea,s.i.,s.i.,s.i.,NT
103882288,Polioptila plumbea,s.i.,s.i.,s.i.,LC
190087,Pollichthys mauli,s.i.,s.i.,s.i.,LC
136637664,Polycarpon prostratum,s.i.,s.i.,s.i.,LC
185026,Polycheles typhlops,s.i.,s.i.,s.i.,LC
203159,Polychrus acutirostris,s.i.,s.i.,s.i.,LC
203163,Polychrus liogaster,s.i.,s.i.,s.i.,LC
203164,Polychrus marmoratus,s.i.,s.i.,s.i.,LC
16778475,Polydactylus oligodon,s.i.,s.i.,s.i.,LC
190426,Polydactylus virginicus,s.i.,s.i.,s.i.,LC
180216844,Polygonanthus punctulatus,s.i.,s.i.,s.i.,DD
64321477,Polygonum punctatum,s.i.,s.i.,s.i.,LC
190457,Polyipnus laternatus,s.i.,s.i.,s.i.,LC
190258,Polymetme thaeocoryla,s.i.,s.i.,s.i.,LC
190175,Polymixia lowei,s.i.,s.i.,s.i.,LC
15622706,Polymixia nobilis,s.i.,s.i.,s.i.,LC
164232,Polypogon monspeliensis,s.i.,s.i.,s.i.,LC
43972,Polyprion americanus,s.i.,s.i.,s.i.,DD
43973,Polyprion americanus Brazilian subpopulation,s.i.,s.i.,Brazilian subpopulation,CR
22699420,Polystictus pectoralis,s.i.,s.i.,s.i.,NT
22699423,Polystictus superciliaris,s.i.,s.i.,s.i.,LC
158915,Polythore aurora,s.i.,s.i.,s.i.,LC
49254507,Polythore batesi,s.i.,s.i.,s.i.,DD
49254546,Polythore beata,s.i.,s.i.,s.i.,LC
22687482,Polytmus guainumbi,s.i.,s.i.,s.i.,LC
22687485,Polytmus milleri,s.i.,s.i.,s.i.,LC
22687488,Polytmus theresiae,s.i.,s.i.,s.i.,LC
165887,Pomacanthus arcuatus,s.i.,s.i.,s.i.,LC
165898,Pomacanthus paru,s.i.,s.i.,s.i.,LC
189088,Pomacea bridgesii,s.i.,s.i.,s.i.,LC
166261,Pomacea canaliculata,s.i.,s.i.,s.i.,LC
189783,Pomacea lineata,s.i.,s.i.,s.i.,LC
189613,Pomacea megastoma,s.i.,s.i.,s.i.,LC
189339,Pomacea paludosa,s.i.,s.i.,s.i.,LC
203563,Pomacea pealiana,s.i.,s.i.,s.i.,DD
189461,Pomacea pulchra,s.i.,s.i.,s.i.,DD
190279,Pomatomus saltatrix,s.i.,s.i.,s.i.,VU
151954107,Pombalia prunifolia,s.i.,s.i.,s.i.,LC
17976,Ponticyclops boscoi,s.i.,s.i.,s.i.,LR/cd
190086,Pontinus longispinis,s.i.,s.i.,s.i.,LC
16779096,Pontinus nematophthalmus,s.i.,s.i.,s.i.,LC
17977,Pontinus nigropunctatus,s.i.,s.i.,s.i.,LC
16779138,Pontinus rathbuni,s.i.,s.i.,s.i.,LC
17978,Pontoporia blainvillei,s.i.,s.i.,s.i.,VU
41761,Pontoporia blainvillei Rio Grande do Sul/Uruguay subpopulation,s.i.,s.i.,Rio Grande do Sul/Uruguay subpopulation,VU
22723252,Poospiza nigrorufa,s.i.,s.i.,s.i.,LC
134706,Poppiana argentiniana,s.i.,s.i.,s.i.,LC
134589,Poppiana bulbifer,s.i.,s.i.,s.i.,LC
134943,Poppiana dentata,s.i.,s.i.,s.i.,LC
145566301,Poraqueiba sericea,s.i.,s.i.,s.i.,LC
145708651,Porcelia ponderosa,s.i.,s.i.,s.i.,LC
154881,Porichthys oculofrenum,s.i.,s.i.,s.i.,DD
16441799,Porichthys pauciradiatus,s.i.,s.i.,s.i.,LC
133680,Porites astreoides,s.i.,s.i.,s.i.,LC
132921,Porites branneri,s.i.,s.i.,s.i.,NT
60482715,Porogadus abyssalis,s.i.,s.i.,s.i.,DD
135396309,Porogadus catena,s.i.,s.i.,s.i.,LC
135431816,Poromitra atlantica,s.i.,s.i.,s.i.,LC
190239,Poromitra crassiceps,s.i.,s.i.,s.i.,LC
135432051,Poromitra kukuevi,s.i.,s.i.,s.i.,DD
60482859,Poromitra megalops,s.i.,s.i.,s.i.,DD
22692848,Porphyrio flavirostris,s.i.,s.i.,s.i.,LC
22692827,Porphyrio martinicus,s.i.,s.i.,s.i.,LC
22692887,Porphyriops melanops,s.i.,s.i.,s.i.,LC
22700868,Porphyrolaema porphyrolaema,s.i.,s.i.,s.i.,LC
22723966,Porphyrospiza caerulescens,s.i.,s.i.,s.i.,NT
22692690,Porzana albicollis,s.i.,s.i.,s.i.,LC
22692330,Porzana fasciata,s.i.,s.i.,s.i.,LC
136791302,Posoqueria latifolia,s.i.,s.i.,s.i.,LC
145687690,Posoqueria longiflora,s.i.,s.i.,s.i.,LC
145496805,Potalia amara,s.i.,s.i.,s.i.,LC
179275723,Potalia resinifera,s.i.,s.i.,s.i.,LC
44578695,Potamites ecpleopus,s.i.,s.i.,s.i.,LC
163982,Potamogeton pusillus,s.i.,s.i.,s.i.,LC
189345,Potamolithus lapidum,s.i.,s.i.,s.i.,LC
161687,Potamotrygon brachyura,s.i.,s.i.,s.i.,DD
161572,Potamotrygon castexi,s.i.,s.i.,s.i.,DD
165302,Potamotrygon constellata,s.i.,s.i.,s.i.,DD
161353,Potamotrygon falkneri,s.i.,s.i.,s.i.,DD
39402,Potamotrygon henlei,s.i.,s.i.,s.i.,LC
161657,Potamotrygon histrix,s.i.,s.i.,s.i.,DD
39403,Potamotrygon leopoldi,s.i.,s.i.,s.i.,DD
39404,Potamotrygon motoro,s.i.,s.i.,s.i.,DD
165303,Potamotrygon ocellata,s.i.,s.i.,s.i.,DD
161609,Potamotrygon orbignyi,s.i.,s.i.,s.i.,LC
161365,Potamotrygon schroederi,s.i.,s.i.,s.i.,DD
44593,Potamotrygon schuemacheri,s.i.,s.i.,s.i.,DD
44594,Potamotrygon scobina,s.i.,s.i.,s.i.,DD
161467,Potamotrygon signata,s.i.,s.i.,s.i.,DD
59589,Potamotyphlus kaupii,s.i.,s.i.,s.i.,LC
42927566,Potimirim brasiliana,s.i.,s.i.,s.i.,LC
197709,Potimirim potimirim,s.i.,s.i.,s.i.,LC
41679,Potos flavus,s.i.,s.i.,s.i.,LC
61890160,Poulsenia armata,s.i.,s.i.,s.i.,LC
146766080,Pourouma bicolor,s.i.,s.i.,s.i.,LC
145590526,Pourouma cecropiifolia,s.i.,s.i.,s.i.,LC
179287494,Pourouma guianensis,s.i.,s.i.,s.i.,LC
63079,Pourouma melinonii,s.i.,s.i.,s.i.,LC
149933766,Pourouma minor,s.i.,s.i.,s.i.,LC
179274757,Pourouma mollis,s.i.,s.i.,s.i.,LC
179287509,Pourouma tomentosa,s.i.,s.i.,s.i.,LC
179274741,Pourouma velutina,s.i.,s.i.,s.i.,LC
179287535,Pourouma villosa,s.i.,s.i.,s.i.,LC
35800,Pouteria amapaensis,s.i.,s.i.,s.i.,EN
145584793,Pouteria ambelaniifolia,s.i.,s.i.,s.i.,LC
35801,Pouteria andarahiensis,s.i.,s.i.,s.i.,EN
35806,Pouteria atabapoensis,s.i.,s.i.,s.i.,LR/nt
163470383,Pouteria atlantica,s.i.,s.i.,s.i.,CR
154664328,Pouteria bangii,s.i.,s.i.,s.i.,LC
35808,Pouteria bapeba,s.i.,s.i.,s.i.,VU
35809,Pouteria beaurepairei,s.i.,s.i.,s.i.,LR/cd
154664340,Pouteria bilocularis,s.i.,s.i.,s.i.,LC
35817,Pouteria brevensis,s.i.,s.i.,s.i.,EN
35819,Pouteria bullata,s.i.,s.i.,s.i.,VU
35820,Pouteria butyrocarpa,s.i.,s.i.,s.i.,EN
149891727,Pouteria caimito,s.i.,s.i.,s.i.,LC
35827,Pouteria cicatricata,s.i.,s.i.,s.i.,LR/nt
154664407,Pouteria cladantha,s.i.,s.i.,s.i.,LC
35829,Pouteria coelomatica,s.i.,s.i.,s.i.,EN
154664419,Pouteria coriacea,s.i.,s.i.,s.i.,LC
35832,Pouteria crassiflora,s.i.,s.i.,s.i.,VU
35834,Pouteria decussata,s.i.,s.i.,s.i.,DD
146704305,Pouteria durlandii,s.i.,s.i.,s.i.,LC
145585523,Pouteria egregia,s.i.,s.i.,s.i.,LC
154664468,Pouteria elegans,s.i.,s.i.,s.i.,LC
154664479,Pouteria eugeniifolia,s.i.,s.i.,s.i.,LC
35840,Pouteria exstaminodia,s.i.,s.i.,s.i.,EN
154664500,Pouteria filipes,s.i.,s.i.,s.i.,LC
35842,Pouteria franciscana,s.i.,s.i.,s.i.,LR/lc
35843,Pouteria fulva,s.i.,s.i.,s.i.,EN
35844,Pouteria furcata,s.i.,s.i.,s.i.,VU
35845,Pouteria gabrielensis,s.i.,s.i.,s.i.,LR/nt
154664586,Pouteria gardneri,s.i.,s.i.,s.i.,LC
154664634,Pouteria gardneriana,s.i.,s.i.,s.i.,LC
154664639,Pouteria gongrijpii,s.i.,s.i.,s.i.,LC
35849,Pouteria grandiflora,s.i.,s.i.,s.i.,LR/nt
149891758,Pouteria guianensis,s.i.,s.i.,s.i.,LC
35851,Pouteria juruana,s.i.,s.i.,s.i.,EN
35854,Pouteria krukovii,s.i.,s.i.,s.i.,VU
154664733,Pouteria laevigata,s.i.,s.i.,s.i.,LC
35855,Pouteria latianthera,s.i.,s.i.,s.i.,EN
35857,Pouteria lucens,s.i.,s.i.,s.i.,VU
35858,Pouteria macahensis,s.i.,s.i.,s.i.,EN
34407,Pouteria macrocarpa,s.i.,s.i.,s.i.,VU
179275057,Pouteria macrophylla,s.i.,s.i.,s.i.,LC
35859,Pouteria maguirei,s.i.,s.i.,s.i.,LR/nt
35863,Pouteria microstrigosa,s.i.,s.i.,s.i.,VU
35864,Pouteria minima,s.i.,s.i.,s.i.,EN
163483721,Pouteria nordestinensis,s.i.,s.i.,s.i.,LC
35867,Pouteria nudipetala,s.i.,s.i.,s.i.,VU
154664853,Pouteria oblanceolata,s.i.,s.i.,s.i.,LC
35869,Pouteria oppositifolia,s.i.,s.i.,s.i.,VU
35871,Pouteria oxypetala,s.i.,s.i.,s.i.,EN
35872,Pouteria pachycalyx,s.i.,s.i.,s.i.,CR
35873,Pouteria pachyphylla,s.i.,s.i.,s.i.,VU
35874,Pouteria pallens,s.i.,s.i.,s.i.,CR
35875,Pouteria peduncularis,s.i.,s.i.,s.i.,DD
35878,Pouteria petiolata,s.i.,s.i.,s.i.,VU
35881,Pouteria platyphylla,s.i.,s.i.,s.i.,LR/nt
145586575,Pouteria plicata,s.i.,s.i.,s.i.,LC
35882,Pouteria polysepala,s.i.,s.i.,s.i.,CR
154664883,Pouteria procera,s.i.,s.i.,s.i.,LC
35883,Pouteria psammophila,s.i.,s.i.,s.i.,EN
35885,Pouteria pubescens,s.i.,s.i.,s.i.,VU
35887,Pouteria putamen-ovi,s.i.,s.i.,s.i.,VU
154664944,Pouteria ramiflora,s.i.,s.i.,s.i.,LC
180260599,Pouteria resinosa,s.i.,s.i.,s.i.,EN
35889,Pouteria reticulata subsp. surinamensis,surinamensis,subsp.,s.i.,LR/lc
35891,Pouteria retinervis,s.i.,s.i.,s.i.,LR/cd
62416,Pouteria rigida,s.i.,s.i.,s.i.,LC
35892,Pouteria rigida subsp. rigida,rigida,subsp.,s.i.,LR/nt
35896,Pouteria rodriguesiana,s.i.,s.i.,s.i.,LR/nt
154752176,Pouteria rostrata,s.i.,s.i.,s.i.,LC
35898,Pouteria sagotiana,s.i.,s.i.,s.i.,LR/lc
35899,Pouteria scrobiculata,s.i.,s.i.,s.i.,LR/lc
35903,Pouteria stenophylla,s.i.,s.i.,s.i.,EX
35904,Pouteria subsessilifolia,s.i.,s.i.,s.i.,CR
145586703,Pouteria surumuensis,s.i.,s.i.,s.i.,LC
35905,Pouteria tarumanensis,s.i.,s.i.,s.i.,EN
35906,Pouteria tenuisepala,s.i.,s.i.,s.i.,LR/lc
154665080,Pouteria trilocularis,s.i.,s.i.,s.i.,LC
180254922,Pouteria velutinicarpa,s.i.,s.i.,s.i.,CR
61966172,Pouteria venosa,s.i.,s.i.,s.i.,LC
35908,Pouteria vernicosa,s.i.,s.i.,s.i.,VU
35910,Pouteria virescens,s.i.,s.i.,s.i.,LR/lc
35914,Pradosia atroviolacea,s.i.,s.i.,s.i.,LR/nt
35919,Pradosia decipiens,s.i.,s.i.,s.i.,CR
35920,Pradosia glaziovii,s.i.,s.i.,s.i.,EX
35921,Pradosia granulosa,s.i.,s.i.,s.i.,VU
35924,Pradosia kuhlmannii,s.i.,s.i.,s.i.,EN
180255580,Pradosia lahoziana,s.i.,s.i.,s.i.,CR
61966193,Pradosia schomburgkiana,s.i.,s.i.,s.i.,LC
35927,Pradosia subverticillata,s.i.,s.i.,s.i.,VU
145653558,Pradosia surinamensis,s.i.,s.i.,s.i.,LC
35928,Pradosia verrucosa,s.i.,s.i.,s.i.,CR
35929,Pradosia verticillata,s.i.,s.i.,s.i.,LR/lc
151800,Praecereus euchlorus,s.i.,s.i.,s.i.,LC
152756,Praecereus saxicola,s.i.,s.i.,s.i.,LC
151211019,Preslianthus pittieri,s.i.,s.i.,s.i.,LC
38640,Prestoea tenuiramosa,s.i.,s.i.,s.i.,LR/nt
198558,Priacanthus arenatus,s.i.,s.i.,s.i.,LC
22685628,Primolius auricollis,s.i.,s.i.,s.i.,LC
22685593,Primolius couloni,s.i.,s.i.,s.i.,VU
22685606,Primolius maracana,s.i.,s.i.,s.i.,NT
18144,Priodontes maximus,s.i.,s.i.,s.i.,VU
186044,Priolepis dawsoni,s.i.,s.i.,s.i.,LC
186045,Priolepis hipoliti,s.i.,s.i.,s.i.,LC
39381,Prionace glauca,s.i.,s.i.,s.i.,NT
109222927,Prionacris viridipennis,s.i.,s.i.,s.i.,LC
179310127,Prionostemma aspera,s.i.,s.i.,s.i.,LC
134328,Prionothelphusa eliasi,s.i.,s.i.,s.i.,LC
16779444,Prionotus beanii,s.i.,s.i.,s.i.,LC
16781050,Prionotus punctatus,s.i.,s.i.,s.i.,LC
16781072,Prionotus roseus,s.i.,s.i.,s.i.,LC
16781085,Prionotus stearnsi,s.i.,s.i.,s.i.,LC
189138,Prisodon obliquus,s.i.,s.i.,s.i.,DD
189780,Prisodon syrmatophorus,s.i.,s.i.,s.i.,LC
49829652,Pristigaster cayana,s.i.,s.i.,s.i.,LC
49829560,Pristigaster whiteheadi,s.i.,s.i.,s.i.,LC
56407,Pristimantis altamazonicus,s.i.,s.i.,s.i.,LC
46086220,Pristimantis aureoventris,s.i.,s.i.,s.i.,EN
56480,Pristimantis buccinator,s.i.,s.i.,s.i.,LC
56496,Pristimantis carvalhoi,s.i.,s.i.,s.i.,LC
56509,Pristimantis chiastonotus,s.i.,s.i.,s.i.,LC
56521,Pristimantis conspicillatus,s.i.,s.i.,s.i.,LC
56558,Pristimantis diadematus,s.i.,s.i.,s.i.,LC
56573,Pristimantis dundeei,s.i.,s.i.,s.i.,DD
56594,Pristimantis eurydactylus,s.i.,s.i.,s.i.,LC
56599,Pristimantis fenestratus,s.i.,s.i.,s.i.,LC
56644,Pristimantis gutturalis,s.i.,s.i.,s.i.,LC
136172,Pristimantis jester,s.i.,s.i.,s.i.,LC
56695,Pristimantis lacrimosus,s.i.,s.i.,s.i.,LC
56700,Pristimantis lanthanites,s.i.,s.i.,s.i.,LC
56739,Pristimantis malkini,s.i.,s.i.,s.i.,LC
56743,Pristimantis marmoratus,s.i.,s.i.,s.i.,LC
56746,Pristimantis martiae,s.i.,s.i.,s.i.,LC
56758,Pristimantis memorans,s.i.,s.i.,s.i.,DD
56803,Pristimantis ockendeni,s.i.,s.i.,s.i.,LC
191001,Pristimantis orcus,s.i.,s.i.,s.i.,LC
56835,Pristimantis paulodutrai,s.i.,s.i.,s.i.,LC
56848,Pristimantis peruvianus,s.i.,s.i.,s.i.,LC
56887,Pristimantis pulvinatus,s.i.,s.i.,s.i.,LC
56898,Pristimantis ramagii,s.i.,s.i.,s.i.,LC
135773,Pristimantis saltissimus,s.i.,s.i.,s.i.,LC
56970,Pristimantis skydmainos,s.i.,s.i.,s.i.,LC
57010,Pristimantis toftae,s.i.,s.i.,s.i.,LC
57029,Pristimantis variabilis,s.i.,s.i.,s.i.,LC
57044,Pristimantis vilarsi,s.i.,s.i.,s.i.,LC
57045,Pristimantis vinhai,s.i.,s.i.,s.i.,LC
57064,Pristimantis zeuctotylus,s.i.,s.i.,s.i.,LC
57066,Pristimantis zimmermanae,s.i.,s.i.,s.i.,LC
180076330,Pristimera nervosa,s.i.,s.i.,s.i.,LC
190156,Pristipomoides aquilonaris,s.i.,s.i.,s.i.,LC
154682,Pristipomoides freemani,s.i.,s.i.,s.i.,LC
190372,Pristipomoides macrophthalmus,s.i.,s.i.,s.i.,LC
18175,Pristis pectinata,s.i.,s.i.,s.i.,CR
43398250,Pristis pectinata Western Atlantic subpopulation,s.i.,s.i.,Western Atlantic subpopulation,CR
18584848,Pristis pristis,s.i.,s.i.,s.i.,CR
43508845,Pristis pristis Western Atlantic subpopulation,s.i.,s.i.,Western Atlantic subpopulation,CR
153877,Procambarus clarkii,s.i.,s.i.,s.i.,LC
22698140,Procellaria aequinoctialis,s.i.,s.i.,s.i.,VU
22698159,Procellaria cinerea,s.i.,s.i.,s.i.,NT
22728437,Procellaria conspicillata,s.i.,s.i.,s.i.,VU
134886139,Procellosaurinus erythrocercus,s.i.,s.i.,s.i.,LC
57293,Proceratophrys appendiculata,s.i.,s.i.,s.i.,LC
57294,Proceratophrys avelinoi,s.i.,s.i.,s.i.,LC
57295,Proceratophrys bigibbosa,s.i.,s.i.,s.i.,NT
57296,Proceratophrys boiei,s.i.,s.i.,s.i.,LC
57297,Proceratophrys brauni,s.i.,s.i.,s.i.,LC
57298,Proceratophrys concavitympanum,s.i.,s.i.,s.i.,DD
57299,Proceratophrys cristiceps,s.i.,s.i.,s.i.,LC
57300,Proceratophrys cururu,s.i.,s.i.,s.i.,DD
57301,Proceratophrys fryi,s.i.,s.i.,s.i.,LC
57302,Proceratophrys goyana,s.i.,s.i.,s.i.,LC
57303,Proceratophrys laticeps,s.i.,s.i.,s.i.,LC
57304,Proceratophrys melanopogon,s.i.,s.i.,s.i.,LC
57305,Proceratophrys moehringi,s.i.,s.i.,s.i.,DD
57192,Proceratophrys moratoi,s.i.,s.i.,s.i.,CR
57306,Proceratophrys palustris,s.i.,s.i.,s.i.,DD
135815,Proceratophrys paviotii,s.i.,s.i.,s.i.,DD
57307,Proceratophrys phyllostomus,s.i.,s.i.,s.i.,DD
57308,Proceratophrys schirchi,s.i.,s.i.,s.i.,LC
57309,Proceratophrys subguttata,s.i.,s.i.,s.i.,LC
48086041,Proceratophrys vielliardi,s.i.,s.i.,s.i.,DD
22700957,Procnias albus,s.i.,s.i.,s.i.,LC
22700965,Procnias averano,s.i.,s.i.,s.i.,LC
22700968,Procnias nudicollis,s.i.,s.i.,s.i.,NT
41685,Procyon cancrivorus,s.i.,s.i.,s.i.,LC
18275,Proechimys brevicauda,s.i.,s.i.,s.i.,LC
18279,Proechimys cuvieri,s.i.,s.i.,s.i.,LC
29463,Proechimys echinothrix,s.i.,s.i.,s.i.,LC
29466,Proechimys gardneri,s.i.,s.i.,s.i.,DD
18282,Proechimys goeldii,s.i.,s.i.,s.i.,LC
18277,Proechimys guyannensis,s.i.,s.i.,s.i.,LC
18287,Proechimys hoplomyoides,s.i.,s.i.,s.i.,DD
29464,Proechimys kulinae,s.i.,s.i.,s.i.,DD
18289,Proechimys longicaudatus,s.i.,s.i.,s.i.,LC
29465,Proechimys pattoni,s.i.,s.i.,s.i.,LC
18296,Proechimys quadruplicatus,s.i.,s.i.,s.i.,LC
18294,Proechimys roberti,s.i.,s.i.,s.i.,LC
18299,Proechimys simonsi,s.i.,s.i.,s.i.,LC
18300,Proechimys steerei,s.i.,s.i.,s.i.,LC
165613,Prognathodes brasiliensis,s.i.,s.i.,s.i.,LC
165646,Prognathodes guyanensis,s.i.,s.i.,s.i.,LC
4363,Prognathodes obliquus,s.i.,s.i.,s.i.,DD
22712110,Progne chalybea,s.i.,s.i.,s.i.,LC
22731723,Progne elegans,s.i.,s.i.,s.i.,LC
22712098,Progne subis,s.i.,s.i.,s.i.,LC
22712092,Progne tapera,s.i.,s.i.,s.i.,LC
20885921,Prognichthys glaphyrae,s.i.,s.i.,s.i.,LC
20885924,Prognichthys occidentalis,s.i.,s.i.,s.i.,LC
158984,Progomphus adaptatus,s.i.,s.i.,s.i.,DD
158861,Progomphus amazonicus,s.i.,s.i.,s.i.,DD
158871,Progomphus angeloi,s.i.,s.i.,s.i.,DD
158836,Progomphus complicatus,s.i.,s.i.,s.i.,LC
159115,Progomphus costalis,s.i.,s.i.,s.i.,LC
158895,Progomphus intricatus,s.i.,s.i.,s.i.,LC
158820,Progomphus nigellus,s.i.,s.i.,s.i.,DD
49254319,Progomphus perpusillus,s.i.,s.i.,s.i.,DD
158812,Progomphus pijpersi,s.i.,s.i.,s.i.,LC
158929,Progomphus pygmaeus,s.i.,s.i.,s.i.,LC
158932,Progomphus recurvatus,s.i.,s.i.,s.i.,DD
16509297,Promethichthys prometheus,s.i.,s.i.,s.i.,LC
88087651,Promops centralis,s.i.,s.i.,s.i.,LC
18341,Promops nasutus,s.i.,s.i.,s.i.,LC
16759242,Pronotogrammus martinicensis,s.i.,s.i.,s.i.,LC
107450852,Proracris insignis,s.i.,s.i.,s.i.,LC
64322022,Proserpinaca palustris,s.i.,s.i.,s.i.,LC
