"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","typeStatus","previousCatalogNumber"
"150","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789050","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Tortosa","Gaudichaud, C.",NA,NA,NA,"Brésil",NA,NA,"Province de Rio Grande",NA,NA,NA,NA,"P06789050","P06789050_01 P06789050_02",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789050' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1648",NA,NA
"151","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789059","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Nadeaud",NA,NA,NA,"Brasil",NA,NA,"Bresil",NA,NA,NA,NA,"P06789059","P06789059_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789059' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789061","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Nadeaud",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P06789061","P06789061_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2016-09-30 10:53:57-03","MNHN","RECOLNAT_MNHN_P","P06789062","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,"Brésil. Province de Rio-Grande.",NA,NA,NA,NA,"P06789062","P06789062_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789062' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"C2 1873",NA,NA
"154","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789063","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Saint-Hilaire, A. de","1816",NA,NA,"Brésil",NA,NA,"Province de Rio Grande",NA,NA,NA,NA,"P06789063","P06789063_01 P06789063_02",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789063' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"C2 1873",NA,NA
"155","2015-09-05 12:06:50-03","MNHN","RECOLNAT_MNHN_P","P06789064","PreservedSpecimen",NA,"Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"P06789064","P06789064_01",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06789064' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"C2 1873",NA,NA
"156","2020-10-01 14:24:38-03","JBB","HEPH","17893","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Hatschbach, G","Silva, JM; Ribas, OS","2001","10","05","Brasil","Paraná","Porto Amazonas","Rod. BR-277, Recanto dos Papagaios","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"2001",NA,NA,"14684",NA,"auto","Dicotyledon","Rosales","3490","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-10-01 14:24:38-03","JBB","HEPH","17897","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Hatschbach, G","Hatschbach, G","2001","11","10","Brasil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"2001",NA,NA,"48290",NA,"auto","Dicotyledon","Rosales","72557","Southern America",NA,NA,NA,NA,"1150","1150",NA,NA,NA,NA
"158","2020-12-11 11:40:33-03","UFMG","BHCB","29035","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:40:33-03","UFMG","BHCB","29035","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:40:33-03","UFMG","BHCB","27302","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:40:33-03","UFMG","BHCB","27302","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:40:33-03","UFMG","BHCB","71104","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Hatschbach, G",NA,NA,NA,"Brasil","Santa Catarina","São Joaquim",NA,"-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,NA,"48290",NA,"auto","Dicotyledon",NA,"72557","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:40:33-03","UFMG","BHCB","31214","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","BR 293, em direção à Quaraí","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,"79795",NA,"auto","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:40:33-03","UFMG","BHCB","31214","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","BR 293, em direção à Quaraí","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,NA,NA,NA,"79795",NA,"auto","Dicotyledon",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:40:33-03","UFMG","BHCB","75075","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Stehmann, JR; Lorenz, AP; Santos, PK","2002","10","08","Brasil","Rio Grande do Sul","Caçapava do Sul","Estrada para Bagé, trecho BR290-Caçapava do Sul, UTM 22 J 0270928 6615836","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,NA,NA,NA,"50525","Arbusto, em beira da estrada; flores esbranquiçadas","auto","Dicotyledon",NA,"3149","Southern America",NA,NA,NA,NA,"137","137",NA,NA,NA,NA
"166","2021-02-11 17:21:27-03","UFPR","UPCB","50833","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Hatschbach, G.","2004","10","17","Brasil","Santa Catarina","São Joaquim","Pericó, arredores","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"2005","01","01","48290","Arbusto 1m, flor alva. Campo rochoso, próximo ao córrego. Alt.: 1150m s.n.m..","auto",NA,NA,"78145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2021-02-11 17:21:27-03","UFPR","UPCB","2846","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Flora Ilustrada Catarinense","Hatschbach, G.","1960","08","05","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1972","01","01","35166","Sub-arbusto, flor alva. Campo..","auto",NA,NA,"7134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2021-02-11 17:21:27-03","UFPR","UPCB","17034","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Cordeiro, J.","1988","08","31","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"1988","01","01","35166","Xilopodífera, ramosa, até 50cm, flor alva, odorífera. Campo limpo, seco..","auto",NA,NA,"566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2021-02-11 17:21:27-03","UFPR","UPCB","32446","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Cervi, A.C.","Cervi, A.C.","1997","11","12","Brasil","Paraná","Ponta Grossa","Rio dos Papagaios","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"1997","12",NA,"46557","Ereta, fruto amarelado, planta rara. Campo limpo..","auto",NA,NA,"6428",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2021-02-11 17:21:27-03","UFPR","UPCB","45679","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gill. & Hook.","Hatschbach, G.","Hatschbach, G.","2001","11","10","Brasil","Santa Catarina","São Joaquim","Rio Pericó, Distrito de Pericó","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,"2001","01","01","48290","Arbusto 1,5m, flor alva. Margem de rio. Alt.: 1150m s.n.m..","auto",NA,NA,"72557",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2013-08-23 04:12:00-03","MO","MOBOT","100181337","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","G. Hatschbach","Gert G. Hatschbach|Armando C. Cervi|E.L. Barbosa","2001","11","10","Brazil","Santa Catarina",NA,"Rio Pericó, Distrito de Pericó (Mun. São Joaquim).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 72557","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"172","2011-02-28 18:18:00-03","MO","MOBOT","2228945","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Lima, R., IV-","A.L. Pastore","1937","11","21","Argentina","Buenos Aires","Tandil","Los Nogales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pastore 1161","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2009-07-15 12:23:00-03","MO","MOBOT","2342916","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Fortunato, R. H.","Renée H. Fortunato","1994","12","17","Argentina","Chubut",NA,"Península Valdés, cerca de Punta Delgada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fortunato 4793","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2011-03-01 10:04:00-03","MO","MOBOT","2476078","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Balduino Rambo","1946","12","30","Brazil","Rio Grande do Sul",NA,"Fazenda Bernardo Velho, in campo dumetoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rambo 35014","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-08-12 05:57:00-03","MO","MOBOT","2513985","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Florentino Felippone",NA,NA,NA,"Uruguay","Montevideo",NA,"Cuchilla Pereyra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Felippone 3628","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2015-08-11 21:36:00-03","MO","MOBOT","2998757","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","L. Barattini","1938",NA,NA,"Uruguay","Montevideo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Barattini s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2011-03-16 22:13:00-03","MO","MOBOT","3009275","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Bernardo Rosengurtt|Juan P. Gallinal H.","1946","9","29","Uruguay","Florida",NA,"Estancia Rincon de Santa Elenea. Picada Castro. Arroyo Mansavillagra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosengurtt 5684","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2012-03-17 08:27:00-03","MO","MOBOT","3009277","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Ronald Liesner (MO)","P.G. Lorentz","1877","9",NA,"Uruguay",NA,NA,"Concepcion del Uruguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lorentz 1091","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"179","2014-11-25 15:58:00-02","MO","MOBOT","3009284","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Jim Conrad","1974","1","22","Argentina","La Pampa","Toay","Savanna-like plant community where cattle graze during parts of the year. 10 km S of Santa Rosa in Toay District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conrad 2391","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2015-02-07 14:07:00-02","MO","MOBOT","3009286","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.",NA,"Roberto D. Tortosa|Diego Medan","1979","5","16","Argentina","Chubut","Biedma","R.P. 2 a Punta Delgada, 56 km de la bit con R.P. 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tortosa 270","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2012-03-17 08:19:00-03","MO","MOBOT","3009288","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Armando T. Hunziker","1946","10","17","Argentina","Córdoba",NA,"Camino a Copina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hunziker 6952","South America",NA,NA,NA,NA,"1300.00000000",NA,"1",NA,NA,NA
"182","2011-12-09 12:31:00-02","MO","MOBOT","3009289","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","1943","10","2","Uruguay","Florida",NA,"Cerro Colorado. Laderas pratenses.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallinal H. PE-5032","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2011-12-09 12:31:00-02","MO","MOBOT","3009292","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","1940","11",NA,"Uruguay","Soriano",NA,"Juan Jackson, Monzón-Heber.","-57.2","-33.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallinal H. PE-4461","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2011-02-26 20:54:00-03","MO","MOBOT","3009293","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","W.G. Herter|Strahl","1925","10",NA,"Uruguay","Montevideo",NA,"Atahualpa. Camp. Sicc. Soli expos. Sax./Arcill.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herter 79138","South America",NA,NA,NA,NA,"25.00000000","50.00000000",NA,NA,NA,NA
"185","2011-12-09 12:31:00-02","MO","MOBOT","3009294","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","1945","10","2","Uruguay","Florida",NA,"Arroyo Timote. San Pedro del timote. Cerro Colorado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gallinal H. PE-5477","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2015-08-11 21:31:00-03","MO","MOBOT","3009297","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","O.V. Aplin","1892",NA,NA,"Uruguay","Soriano",NA,"Sta. Elena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aplin s.n.","South America",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"187","2013-08-23 04:12:00-03","MO","MOBOT","3009298","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","W.G. Herter","1929","10","12","Uruguay","Maldonado",NA,"Abra Perdomo. camp. argill., sicc., soli exp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herter 704a","South America",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA
"188","2008-05-27 22:02:00-03","MO","MOBOT","3009300","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","R.E. Gereau","J. Koslowsky","1902","12","16","Argentina","Chubut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Koslowsky 30","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2008-05-27 22:02:00-03","MO","MOBOT","3009302","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M. Sobral","Marcos Sobral","1984","10","5","Brazil",NA,NA,"Mina Volta Grande, Lavras do Sul, RS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sobral 3090","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2009-07-31 05:59:00-03","MO","MOBOT","3009303","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","M.C. Johnston","James West","1935","12","15","Argentina","Río Negro",NA,"Pampa de Bariloche, 10 km S of San Carlos de Bariloche; brush covered plains and hills.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"West 4736","South America",NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA
"191","2012-05-15 15:41:00-03","MO","MOBOT","3022345","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Mc. Johnston","Jim Conrad","1974","1","22","Argentina","La Pampa",NA,"Savanna-like plant community where cattlke graza during parts of the year; 10 km south of Santa Rosa in Toay District.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Conrad 2391","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2015-12-27 21:46:00-02","MO","MOBOT","3315594","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Stephen F. Smith em","M. Rossato|et al.","1988","10","1","Brazil",NA,NA,"RS- Caçapava do Sul.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rossato 4584","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2008-05-27 22:02:00-03","MO","MOBOT","3316218","PreservedSpecimen","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","G. Hatschbach","J. Cordeiro","1988","8","31","Brazil","Paraná",NA,"Rio dos Papagaios (mu. Palmeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 566","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2016-08-26 09:17:30-03","UFSM","HDCF","2582","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Longhi, S. J.","Longhi, S. J.","1986","12","29","Brasil","Rio Grande do Sul","Uruguaiana","Imbaá","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"1987","12","16","93142","Coletado nos campos Falcone","auto",NA,NA,"761","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2019-03-29 10:41:37-03","UFSM","HDCF","5709","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","; Deble, L. P.; Oliveira, A. S.","Deble, L. P.; Oliveira, A. S.; Marchiori, J. N. C.","2003","12","05","Brasil","Rio Grande do Sul","São Joaquim","Próximo ao rio Pericó ( Distrito Pericó)",NA,NA,NA,NA,NA,NA,"2003","12","05",NA,NA,NA,NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2016-08-26 09:17:30-03","UFSM","HDCF","2699","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Longhi, S. J.","1987","08","30","Brasil","Rio Grande do Sul","Uruguaiana","Touro Passo","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"1987","09","12","93142","Flores rosadas","auto",NA,NA,"871","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-03-29 10:41:37-03","UFSM","HDCF","1406","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Marchiori, J. N. C.","1983","12","01","Brasil","Rio Grande do Sul","Alegrete","Estância do Ten. Cel. Augusto Ferreira da Costa","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"1985","09","18","89305","Arbusto espinhoso com frutos do tipo tricoco","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-03-29 10:41:37-03","UFSM","HDCF","1567","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Marchiori, J. N. C.","1984","09","09","Brasil","Rio Grande do Sul","Alegrete","Ibirocaí","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"1984","12","03","89305","Com flores","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-03-29 10:41:39-03","UFSM","HDCF","5710","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Deble, L. P.","Deble, L. P.; Oliveira, A. S.","2006","07","01","Brasil","Rio Grande do Sul","Bagé","18 Km do Rio Camaquã","-54.1068992614746","-31.3313999176025",NA,NA,NA,NA,"2006","07","01","74087","Arbusto mais ou menos de 70 cm. Flores brancas","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2016-08-26 09:17:30-03","UFSM","HDCF","2197","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Marchiori, J. N. C.","1986","01","14","Brasil","Rio Grande do Sul","Caçapava do Sul","Pedra do Segredo","-53.4914016723633","-30.5121994018555",NA,NA,NA,NA,"1986","01","14","50525","Madeira coletada","auto",NA,NA,"245","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-03-29 10:41:37-03","UFSM","HDCF","1779","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Marchiori, J. N. C.","1985","07","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,NA,NA,"1985","08","12","70026","Madeira coletada. Coletado no potreiro da Capororoca","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-03-29 10:41:39-03","UFSM","HDCF","5720","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Marchiori, J. N. C.","Marchiori, J. N. C.","2006","03","10","Brasil","Rio Grande do Sul","Quaraí","Palmar da Coatepe","-56.4514007568359","-30.3875007629395",NA,NA,NA,NA,"2006","03","10","74636","Arbusto lenhoso com mais ou menos 1,3 m de Altura. Madeira coletada","auto",NA,NA,NA,"América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-03-29 10:41:37-03","UFSM","HDCF","4584","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Figueira, M.","Longhi, S. J.","1991","10","30","Uruguai",NA,"Artigas","Tres Cerros de Catalán",NA,NA,NA,NA,NA,NA,"2016","02","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2015-10-22 10:03:20-02","UNIOESTE","UNOP","5053","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies & Hook.","Hatschbach, G.","Barbosa, E.; Cunha, E.M.; Cunha, E.M.","2006","10","28","Brasil","Paraná","Palmeira","Recanto dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"2006",NA,NA,"35166","Xilopodífera, 1,50 m, flor alva. Campo limpo.","auto",NA,NA,"1794",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-08-31 09:17:25-03","INPA","INPA","156110","S","Plantae","Rhamnaceae","Discaria","americana","Discaria americana","Gillies ex Hook.","Hatschbach, GG","Cordeiro, J","1988","08","31","Brasil","Paraná","Palmeira","Rio dos Papagaios","-50.0064010620117","-25.4293994903564",NA,NA,"INPA0156110","INPA0156110 INPA0156110_e","1988",NA,NA,"35166",NA,"auto","Dicotyledon Rosids","Rosales","566","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
