"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","individualCount","class","fieldNumber"
"135","2021-03-15 18:27:42-03","USP","SPF","86541","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Faria, GM","87","1990","05",NA,NA,"Brasil","Minas Gerais","Serra do Cipó, Rodovia Belo Horizonte - Conceição do Mato Dentro, km 106.",NA,NA,NA,"Arbusto. Flor amarela, floresce de maio a outubro, especialmente em junho e julho.; Campo rupestre.","SPF00086541",NA,"Mello-Silva, R","Santana do Riacho","-43.6","-19.283333",NA,NA,"1991","-43.6","-19.283333","03",NA,NA,NA,NA
"136","2019-11-13 11:21:51-03","USP","SPF","211479","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","1012","2011","10","13",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00211479",NA,NA,"Jaboticatubas","-43.7449989318848","-19.513599395752","31264","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 18:27:42-03","USP","SPF","119345","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC","11559","1996","07","03",NA,"Brasil","Minas Gerais","Serra do Cipó, Ca. de 1-2 km acima do Córrego Chapéu de Sol.",NA,NA,NA,"Arbusto, ca. 1,5 m alt.; pétalas passando de amarelas para alaranjadas.; Campo rupestre.","SPF00119345",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"05",NA,NA,NA,NA
"138","2021-03-15 18:27:42-03","USP","SPF","47806","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Kameyama, C","CFSC10202","1987","06","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Córrego Três Pontinhas ao longo da Rodovia Belo Horizonte - Conceição do Mato Dentro, km 123.",NA,NA,NA,"Arbusto viscoso, flores amarelas.; Em solo arenoso. Campo rupestre, entre rochas.","SPF00047806",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1996",NA,NA,"12",NA,NA,NA,NA
"139","2021-03-15 18:27:42-03","USP","SPF","123548","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","89","1997","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada MG-010 - Rod. Belo Horizonte - Conceição do Mato Dentro, ao lado esquerdo da estradinha que percorre o córrego 2 Pontinhas.",NA,NA,NA,"Arbusto ca. 1 m alt., bastante viscoso. Sépalas avermelhadas, algumas verdes, pétalas e estames amarelos. Pétala assimétrica envolvendo parcialmente os estames. Frutos verdes a vináceos com tricomas glandulares vináceos. Botões flora","SPF00123548",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"06","25",NA,NA,NA
"140","2021-03-15 18:27:42-03","USP","SPF","120492","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","72","1997","05","06",NA,"Brasil","Minas Gerais","Serra do Cipó, km 100 da Rodovia MG-10, Belo Horizonte - Conceição do Mato Dentro, subindo a Trilha dos Escravos.",NA,NA,NA,"Arbusto ca. 1 m alt., folhas concolores, folíolos paralelos com as faces voltadas umas às outras, margens com tricomas glandulares. Flores de cálice verde-vináceo, pétalas laranja-vivo, estames e estiletes amarelos.; Em solo arenoso,","SPF00120492",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"05","06",NA,NA,NA
"141","2021-03-15 18:27:42-03","USP","SPF","73217","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, JR","CFSC12334","1991","05","31",NA,"Brasil","Minas Gerais","Serra do Cipó, km 124 da Rodovia Belo Horizonte - Conceição do Mato Dentro. Alto do Palácio, curva da estrada ao sul da Estátua do Velho Juca.",NA,NA,NA,"Arbusto, 1,2 m alt., levemente viscoso, heliófilo, entre rochas, em solo arenoso. Sépalas rubras, pétalas e estames amarelos. Legume verde com tricomas vermelhos.; Entre rochas, em solo arenoso.","SPF00073217",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2000",NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 18:27:42-03","USP","SPF","218077","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","400","2007","07","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 113 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à Pedra do Elefante.","1226","1226",NA,"Arbusto. Raque pilosa. Frutos pilosos verdes com pontuações pretas.","SPF00218077",NA,"Pena, MA","Santana do Riacho","-43.560833","-19.456389",NA,NA,"2009","-43.560833","-19.456389",NA,NA,NA,NA,NA
"143","2021-03-15 18:27:42-03","USP","SPF","175847","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mello-Silva, R","2896","2006","04","22",NA,"Brasil","Minas Gerais","Serra do Cipó, Lapinha. Contrafortes ocidentais da Serra do Cipó. Trilha para o alto do paredão.","1315","1315",NA,"Arbusto ca. 50 cm alt. Cálice verde-amarelado. Corola, androceu e gineceu amarelos.; Elevações imediatamente a nordeste da Lapinha, nas nascentes do Córrego do Boqueirão, que abastace o arraial.","SPF00175847",NA,"Rando, JG","Santana do Riacho","-43.675556","-19.105833",NA,NA,"2009","-43.675556","-19.105833","04",NA,NA,NA,NA
"144","2019-11-13 11:21:57-03","USP","SPF","185768","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Irwin, HS","2501","1959","01","21",NA,"Brasil","Minas Gerais","20 km S of Ouro Preto on road to Ouro Branco.",NA,NA,NA,NA,"SPF00185768",NA,"Rando, JG",NA,NA,NA,NA,NA,"2008",NA,NA,"09",NA,NA,NA,NA
"145","2021-03-15 18:27:42-03","USP","SPF","193548","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC","28537","2002","02","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada Belo Horizonte - Conceição do Mato Dentro, ca. de 2 km após a bifurcação para Morro do Pilar.","1250","1250",NA,"Arbusto, ca. 1,5 m alt.; pétalas amarelas.; Área perturbada.","SPF00193548",NA,"Rando, JG","Santana do Riacho","-43.5005","-19.20425",NA,NA,"2007","-43.5005","-19.20425","12",NA,NA,NA,NA
"146","2019-11-13 11:21:57-03","USP","SPF","199921","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Borges, LM","450","2010","06","16",NA,"Brasil","Minas Gerais","Serra do Cipó","1201","1201",NA,NA,"SPF00199921",NA,"Rando, JG","Santana do Riacho","-43.670611","-19.111444",NA,NA,"2011","-43.670611","-19.111444","02",NA,NA,NA,NA
"147","2019-11-13 11:21:57-03","USP","SPF","204616","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, JR","6011","2009","07","12",NA,"Brasil","Minas Gerais","APA Morro da Pedreira","1230","1230",NA,NA,"SPF00204616",NA,"Rando, JG","Santana do Riacho","-43.533333","-19.25",NA,NA,"2014","-43.533333","-19.25","01",NA,NA,NA,NA
"148","2021-03-15 18:27:42-03","USP","SPF","210406","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","939","2010","03","11",NA,"Brasil","Minas Gerais","Serra do Cipó, Trilha do João Carrinho, ao sul do Rio das Pedras.","1143","1143",NA,"Subarbusto muito ramificado, folhas avermelhadas, voucher de anatomia.; Campo rupestre com afloramentos rochosos.","SPF00210406",NA,"Rando, JG","Santana do Riacho","-43.730872","-19.047261",NA,NA,"2014","-43.730872","-19.047261","12",NA,NA,NA,NA
"149","2021-03-15 18:27:42-03","USP","SPF","211430","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","1130","2012","01","09",NA,"Brasil","Minas Gerais","Serra do Cipó","1377","1377",NA,"Campo rupestre.","SPF00211430",NA,"Rando, JG","Santana do Riacho","-46.543278","-20.244833",NA,NA,"2012","-46.543278","-20.244833","06","09",NA,NA,NA
"150","2021-03-15 18:27:42-03","USP","SPF","216234","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","923","2009","11","27",NA,"Brasil","Minas Gerais","Serra do Cipó, Subida da Serra, perto de Inhame.",NA,NA,NA,"Arbusto 40 cm alt., folhas avermelhadas.; Afloramento rochoso.","SPF00216234",NA,"Rando, JG","Santana de Pirapama","-43.784053","-18.929764",NA,NA,"2010","-43.784053","-18.929764","12",NA,NA,NA,NA
"151","2021-03-15 18:27:42-03","USP","SPF","216235","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","909","2009","11","18",NA,"Brasil","Minas Gerais","Serra do Cipó, Fazenda Toucan Cipó. Subida da Captação de água.",NA,NA,NA,"Arbusto delicado, ramificado, folhas avermelhadas.; Afloramento rochoso.","SPF00216235",NA,"Klitgaard, BB","Santana de Pirapama","-43.753893","-19.005972",NA,NA,"2010","-43.753893","-19.005972","12",NA,NA,NA,NA
"152","2021-03-15 18:27:42-03","USP","SPF","218062","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","194","2007","05","30",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","1280","1280",NA,"Arbusto, pétalas laranja no ápice e com mancha branca na base, estames amarelos.","SPF00218062",NA,"Pena, MA","Morro do Pilar","-43.511667","-19.247222",NA,NA,"2009","-43.511667","-19.247222",NA,NA,NA,NA,NA
"153","2021-03-15 18:27:42-03","USP","SPF","218072","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","337","2007","07","07",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","1280","1280",NA,"Arbusto. Flores amarelas. Raque da inflorescência e fruto verde pilosos.","SPF00218072",NA,"Pena, MA","Morro do Pilar","-43.511667","-19.247222",NA,NA,"2009","-43.511667","-19.247222",NA,NA,NA,NA,NA
"154","2021-03-15 18:27:42-03","USP","SPF","218082","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","438","2007","07","08",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","1370","1370",NA,"Arbusto. Raque pilosa. Flores amarelas. Frutos pilosos verdes com pontuações pretas.","SPF00218082",NA,"Pena, MA","Santana do Riacho","-43.551944","-19.261111",NA,NA,"2009","-43.551944","-19.261111",NA,NA,NA,NA,NA
"155","2021-03-15 18:27:42-03","USP","SPF","218250","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","766","2008","03","11",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","1370","1370",NA,"Arbusto. Sépalas verdes. Pétalas amarelas.","SPF00218250",NA,"Pena, MA","Santana do Riacho","-43.551944","-19.261111",NA,NA,"2009","-43.551944","-19.261111",NA,NA,NA,NA,NA
"156","2021-03-15 18:27:42-03","USP","SPF","218264","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","734","2008","03","11",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010. Próximo à estátua do Juquinha.","1326","1326",NA,"Arbusto ca. 1 m. Flores amarelas.","SPF00218264",NA,"Pena, MA","Santana do Riacho","-43.550556","-19.261389",NA,NA,"2009","-43.550556","-19.261389",NA,NA,NA,NA,NA
"157","2021-03-15 18:27:42-03","USP","SPF","218272","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","859","2008","05","15",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó, Acesso pelo km 123 da rodovia MG 010, lado direito, sentido Morro do Pilar.","1280","1280",NA,"Arbusto. Botões esverdeados. Pétalas amarelas. Sépalas verdes.","SPF00218272",NA,"Pena, MA","Morro do Pilar","-43.511667","-19.247222",NA,NA,"2009","-43.511667","-19.247222",NA,NA,NA,NA,NA
"158","2021-03-15 18:27:42-03","USP","SPF","218298","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pena, MA","22A","2007","11","13",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 118 da rodovia MG 010, lado direito, sentido Morro do Pilar. Próximo à estátua do Juquinha.","1370","1370",NA,"Arbusto ca. 1 m alt. Corola amarela, cálice esverdeado piloso. Frutos marrons pilosos.","SPF00218298",NA,"Pena, MA","Santana do Riacho","-43.551944","-19.261111",NA,NA,"2009","-43.551944","-19.261111",NA,NA,NA,NA,NA
"159","2021-03-15 18:27:42-03","USP","SPF","219207","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Akemi-Borges, I","7","2014","12","18",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 117 da Rodovia Santana do Riacho - Conceição do Mato Dentro (MG-010).","1290","1290",NA,"Subarbusto ca. 40 cm alt. Folhas compostas verde-claras. Cálice verde-claro. Corola amarela.; Campo rupestre. Entre rochas.","SPF00219207",NA,"Antar, GM; Akemi-Borges, I","Santana do Riacho","-43.554111","-19.259889",NA,NA,NA,"-43.554111","-19.259889",NA,NA,NA,NA,NA
"160","2019-11-13 11:21:57-03","USP","SPF","211491","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, JG","1037","2011","10","16",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"SPF00211491",NA,NA,"Santana de Pirapama","-44.043098449707","-19.0060997009277","43251","auto",NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-11-13 11:21:57-03","USP","SPF","136721","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","132","1998","10","01",NA,"Brasil","Minas Gerais","Serra do Cipó",NA,NA,NA,NA,"SPF00136721",NA,"Anônimo","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 18:27:42-03","USP","SPF","220240","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Escaramai, M","12","2012","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Afloramento rochoso em frente à estátua do Juquinha.",NA,NA,NA,"Árvore, pequeno porte. Flores com corola amarela e cálice vináceo a verde com tricomas. Fruto do tipo vagem com muitos tricomas mucilaginosos com odor específico.; Afloramento rochoso.","SPF00220240",NA,"Cota, MMT","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 18:27:42-03","USP","SPF","119341","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Souza, VC","3428","1993","05","02",NA,"Brasil","Minas Gerais","Serra do Cipó, Alto do palácio. Próximo à Estátua do Juquinha.",NA,NA,NA,"Erva ascendente; flores alaranjadas.; Campo rupestre.","SPF00119341",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"04",NA,NA,NA,NA
"164","2021-03-15 18:27:42-03","USP","SPF","123551","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","93","1997","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada MG-010. Rod. Belo Horizonte - Conceição do Mato Dentro, km 119, estrada para a Serra da Salitreira, ca. 3,0 km adentro, em afloramentos rochosos à esquerda.",NA,NA,NA,"Arbusto ca. 0,5 m alt. Frutos com tricomas vináceos viscosos.; Na sombra, entre rochas em solo areno-pedregoso.","SPF00123551",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"06","25",NA,NA,NA
"165","2021-03-15 18:27:42-03","USP","SPF","120494","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","75","1997","05","06",NA,"Brasil","Minas Gerais","Serra do Cipó, km 118-119 da Rod. MG-010, Belo Horizonte - Conceição do Mato Dentro, ca. 1 km atrás da estátua do velho Juca.",NA,NA,NA,"Arbusto lenhoso, ca. 1,20 m alt., bastante ramificado. Folíolos com suas faces voltadas umas às outras, concolores. Cálice verde-vináceo, pétalas, estames e estiletes amarelos, frutos maduros castanhos com valvas enroladas. Tricomas","SPF00120494",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"05","06",NA,NA,NA
"166","2021-03-15 18:27:42-03","USP","SPF","120495","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P","76","1997","05","07",NA,"Brasil","Minas Gerais","Serra do Cipó, km 119 da Rod. MG 010. Belo Horizonte- Conceição do Mato Dentro, Estrada da Usina. No ponto mais alto em frente a Cachoeira da Capivara.",NA,NA,NA,"Arbusto 60 cm alt., folíolos com suas faces voltadas umas às outras, concolores. Flores com sépalas verde-amareladas ou verde-vináceas, pétalas amarelas, margem das unhas avermelhadas, pétala assimétrica reduzida e não envolvendo com","SPF00120495",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"05","07",NA,NA,NA
"167","2021-03-15 18:27:44-03","USP","SPF","49938","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Zappi, DC","CFSC10169","1987","05","10",NA,"Brasil","Minas Gerais","Serra do Cipó, km 124 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,NA,NA,"Subarbusto 0,5 m alt. Flores amarelas.; Campo rupestre.","SPF00049938",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","1997",NA,NA,"01",NA,NA,NA,NA
"168","2021-03-15 18:27:44-03","USP","SPF","73219","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, JR","CFSC12081","1991","03","26",NA,"Brasil","Minas Gerais","Serra do Cipó, km 125 da Rodovia Belo Horizonte - Conceição do Mato Dentro. Elevação em frente à estátua do Velho Juca.","1370","1370",NA,"Arbusto densamente ramificado, 60 cm alt. Sépalas verdes com glândulas, pétalas e estames amarelos, frutos verdes com tricomas vermelhos.; Entre as fendas das rochas.","SPF00073219",NA,"Hervencio, P","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2000",NA,NA,NA,NA,NA,NA,NA
"169","2020-05-08 11:09:20-03","UEFS","HUEFS","244278","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Pirani, J.R.","6003","2009","07","11",NA,"Brasil","Minas Gerais","Serra do Cipó, APA do Morro da Pereira, Estrada da Usina Dr. Pacífico Mascarenhas (ramal da Rodovia MG 010), além do Rio Capivara rumo ao Vau da Lagoa, terras de propriedade da Companhia Cedro & Cachoeira, próximo à Casa da Turbina.","1200","1200",NA,"Campo sujo e campo rupestre, cerrado e mata ciliar.","HUEFS0244278","HUEFS0244278","J.G.Rando","Santana do Riacho","-43.588333","-19.217778",NA,NA,"2014","43W35'18''","19S13'4''","01",NA,NA,"Rosanae",NA
"170","2020-05-08 11:09:20-03","UEFS","HUEFS","171258","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Mota, N.F.O.","1531","2010","04","27",NA,"Brasil","Minas Gerais","Parque Nacional da Serra do Cipó.","1200","1200",NA,NA,"HUEFS0171258","HUEFS0171258",NA,"Santana do Riacho","-43.548333","-19.272222",NA,NA,NA,"43W32'54''","19S16'20''",NA,NA,NA,"Rosanae",NA
"171","2021-03-04 11:16:34-03","UEFS","HUEFS","226826","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Cota, M.M.T.","765","2014","09","03",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre vivas. Entrada do distrito de Macacos, trilha próximo ao rio Jequitaí, na divisa com a cidade de Bocaiúva","1303","1303",NA,"Campo rupestre.","HUEFS0226826",NA,"M.M.T.Cota","Buenópolis","-43.844444","-17.93",NA,NA,"2016","43W50'40''","17S55'48''","01",NA,NA,"Rosanae",NA
"172","2020-05-08 11:09:20-03","UEFS","HUEFS","186841","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Rando, J.G.","1012","2011","10","13",NA,"Brasil","Minas Gerais","Serra do Cipó. Trilha para a lagoa Azul, próximo ao alojamento do IBAMA, coletada no início da subida da trilha.",NA,NA,NA,"Cerrado com solo pedregoso.","HUEFS0186841","HUEFS0186841",NA,"Jaboticatubas","-43","-19.350278",NA,NA,NA,"43W","19S21'1''",NA,NA,NA,"Rosanae",NA
"173","2020-05-08 11:09:20-03","UEFS","HUEFS","173091","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Francino, D.M.T.","22","2009","06","22",NA,"Brasil","Minas Gerais","Estrada para Santana do Riacho, ambos os lados da estrada, trecho de estrada com calçamento de paralelepípedo.","1076","1076",NA,"Campo Cerrado.","HUEFS0173091","HUEFS0173091","D.M.T.Francino","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2009",NA,NA,"08",NA,NA,"Rosanae",NA
"174","2020-05-08 11:09:20-03","UEFS","HUEFS","243237","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","cipoana","Chamaecrista cipoana","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Hervencio, P.","89","1997","06","25",NA,"Brasil","Minas Gerais","Serra do Cipó. Estrada MG-010-Rod. Belo Horizonre-Conceição do Mato Dentro, em afloramentos rochosos ao lado esquerdo da estradinha que percorre o Córrego 25 portinhas.",NA,NA,NA,NA,"HUEFS0243237","HUEFS0243237",NA,"Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto",NA,NA,NA,NA,NA,NA,"Rosanae",NA
"175","2020-05-08 11:09:28-03","UEFS","HUEFS","173090","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Caesalpinioideae","Chamaecrista","multipennis","Chamaecrista multipennis","(H.S.Irwin & Barneby) H.S.Irwin & Barneby",NA,"Francino, D.M.T.","24","2009","06","22",NA,"Brasil","Minas Gerais","Estrada para Santana do Riacho, ambos os lados da estrada, antes de chegar a estátua do Juquinha.","1188","1188",NA,"Campo Cerrado a pleno sol. Solo Pedregoso.","HUEFS0173090","HUEFS0173090","D.M.T.Francino","Santana do Riacho","-43.7144012451172","-19.1688995361328","26557","auto","2009",NA,NA,"08",NA,NA,"Rosanae",NA
