"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber"
"419","2015-03-07 08:53:59-03","F","FMNH-SEEDPLANTS","V0139269F","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0139269F","V0139269F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"420","2019-01-25 15:42:42-02","IAC","IAC","20290","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","R. Goldenberg","1994","06","09","C. Aranha","44","1968","11","18","Brasil","São Paulo",NA,"Chacara Atibaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantas de local úmido, floresce em outubro-novembro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2019-06-24 08:13:00-03","IAC","IAC","38810","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","R. Goldenberg","2000","02","15","R.B. Torres & R.F. Santos et al.","1000","1999","12","02","Brasil","São Paulo","Cotia","Mata Ciliar do Rio Cotia","-46.9192","-23.6039","-46.9192","-23.6039",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"422","2019-01-25 15:42:42-02","IAC","IAC","45068","S","Plantae","Melastomataceae-2.Melastomoideae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","F.C. Hoehne","1905","11","30","A. Usteri","s/nº","1905","11","30","Brasil","São Paulo","São Paulo","Ponte Grande","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,NA,NA,NA,NA,NA,NA,"Ex. Herb. Polyt. de São Paulo s/n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2020-07-23 12:13:17-03","CEPLAC","CEPEC","103477","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,"R. Goldenberg",NA,NA,NA,"D. F. Pereira","137","1995","03","08","Brasil","São Paulo","MOGI GUAÇÚ","Martinho Prado. Fazenda Campininha. Mata da Figueira.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,"30/12/1998",NA
"424","2020-07-23 12:13:17-03","CEPLAC","CEPEC","5560","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,"J. J. Wurdack",NA,NA,NA,"J. A. de Jesus","576","1970","02","22","Brasil","Bahia","CANAVIEIRAS","Estrada Canavieiras/Ouricana, marg. Do Rio Pardo.","-38.9472007751465","-15.6750001907349","0*0'0","0*0'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48203","auto",NA,NA,NA,NA,NA,"30/12/1971",NA
"425","2020-07-23 12:13:24-03","CEPLAC","CEPEC","122451","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,"C. Luchiari",NA,NA,NA,"C. Luchiari","611",NA,NA,NA,"Brasil","Rio de Janeiro","silva jardim",NA,"-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"426","2020-09-22 13:48:54-03","USP","SPFW","3418","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Tomy Fisher",NA,NA,NA,"Melo Jr, J.C.F. Andreacci, F.; Weiers, M.S.; Gouveia, C.; Ronchi, E.K.; Raimundo, C.M.","722","2007","12","20","Brasil","Santa Catarina",NA,NA,"-48.821139","-26.447972","48º49'16,1''W","26º26'52,7''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2020-11-04 17:29:46-03","UEM","HUEM","15619","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","R. Gondenberg","2008","03",NA,"Ma.C.Souza; K.K. Kita; V.C. Harthman; L.F. Viana; Z. Marchetti; S. Rodrigues","1877","2008","03","25","Brasil","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, proximidades do Porto de Areia","-53.164722","-22.7075","-53.164722","-22.7075","257","257",NA,NA,NA,NA,NA,NA,"Arvoreta, cerca de 6,0m de altura; botões florais e flores de coloração rosada, odoríferas, frutos de coloração preta. Barranca da margem do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2020-11-04 17:29:46-03","UEM","HUEM","15620","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Ma.C.Souza","2009","03",NA,"K.K. Kita; V.C. Harthman; L.F. Viana; Z. Marchetti; S. Rodrigues; Ma.C.Souza","706","2008","03","25","Brasil","Paraná","Marilena","Rio Areia, margem direita, próximo à ponte da estrada Porto São José-Marilena","-53.113611","-22.723056","-53.113611","-22.723056","259","259",NA,NA,NA,NA,NA,NA,"Arvoreta; botões florais e flores de coloração branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2020-11-04 17:29:46-03","UEM","HUEM","21178","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","J.G.Servilheri","2011","10","24","L.M.Garcia; Bento Fernandes, CE; J.M.Garcia","670","2011","08","23","Brasil","Paraná","Marilena","rio Areia, margem direita","-53.113056","-22.722778","-53.113056","-22.722778","258","258",NA,NA,NA,NA,NA,NA,"Arbustiva, cerca de 2m de altura; botões florais coloração verde e branco, flores coloração branca; frutos imaturos coloração verde e vináceo e maturos coloração preto; área afetada pelas geadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2020-11-04 17:29:46-03","UEM","HUEM","16832","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Ma.C.Souza","2009","12","12","S.Rodrigues; K.Kawakita; G.S.Rosa; C.G.Almeida; Ma.C.Souza","110","2009","12","10","Brasil","Mato Grosso do Sul","Novo Horizonte do Sul","Rio Guiraí","-53.8605995178223","-22.6721992492676",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto, cerca de 3,5 m de altura; botões florais coloração alaranjada; corola coloração branca, anteras brancas com o dorso marrom; pendente sobre o leito do rio; solo alagado.",NA,"36700","auto",NA,NA,NA,NA,NA,NA,NA
"431","2020-11-04 17:29:46-03","UEM","HUEM","14592","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","K. Kawakita","2009","03",NA,"K.K. Kita; D.N.M. Zeidan; G.S.Rosa; A. Soares","765","2008","07","01","Brasil","Paraná","São Pedro do Paraná","rio Paraná, margem esquerda, jusante do Porto de Areia Cristo Rei","-53.2200012207031","-22.8239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta, cerca de 2m de altura; botões florais e flores coloração rosa e branca, anteras coloração amarela e frutos coloração marrom.",NA,"25063","auto",NA,NA,NA,NA,NA,NA,NA
"432","2020-11-04 17:29:46-03","UEM","HUEM","12256","S","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Sakuragui, CM",NA,NA,NA,"Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","314","2006","01","28","Brasil","Paraná","Querência do Norte","rio Paraná, Porto Brasílio, APA, Ilha: Mexirica; Trilha: A.","-53.552833","-22.901444","-53.552833","-22.901444",NA,NA,"HUEM000007253","HUEM000007253",NA,NA,NA,NA,"arvoreta; até 2 m de altura; flores brancas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2016-08-23 09:45:36-03","NHMLondon","NHM-LONDON-BOT","K000006310","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,"Richard Spruce; b.1817; d.1893; Spruce",NA,NA,NA,"Richard Spruce; b.1817; d.1893; Spruce","2757","1852","12",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,"NHMUK:ecatalogue:4681324"
"434","2020-11-05 13:53:53-03","UNIRIO","HUNI","3626","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","A.C.A. Defaveri",NA,NA,NA,"A.C.A. Defaveri; L.R. Forain; L.G. Silva",NA,"2014","10","29","Brasil","Rio de Janeiro","Rio de Janeiro","Barra da Tijuca. Bosque do Condomínio Mansões.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"HUNI00003626",NA,NA,NA,NA,NA,"Habitat: Restinga Habito: Arbusto",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"435","2020-11-12 17:01:41-03","UEL","FUEL","28840","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R","2001","02",NA,"Dias, MC; Luz, BB","s.n.","1995","11","17","Brasil","Paraná","Ribeirão Claro",NA,"-49.7580986022949","-23.1942005157471",NA,NA,NA,NA,"FUEL008560",NA,"Tracheophyta","Myrtales",NA,NA,NA,NA,"28076","auto",NA,NA,NA,NA,NA,NA,NA
"436","2019-11-01 15:04:17-03","UnB","UB","77307","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Wurdack, JJ",NA,NA,NA,"Ratter, JA","3280","1976","07","17","Brasil","Goiás",NA,"80km ao N de Barra do Garças, Vale de Sonhos","-52.333333","-15.233333","-52.333333","-15.233333",NA,NA,NA,NA,"Dicotyledoneae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"437","2019-05-06 11:59:45-03","UFU","HUFU","29803","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","1997","01",NA,"Moura, C.","s.n.","1997","01",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"HUFU00063301","HUFU00063301",NA,NA,NA,NA,"Arbusto com cerca de 2 m de altura. Flores alvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2019-05-06 11:59:45-03","UFU","HUFU","29808","S","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Goldenberg, R.","1996","04",NA,"Hoehne, F.C.","s.n.","1917","12","29","Brasil","São Paulo","Butantan",NA,NA,NA,NA,NA,NA,NA,"HUFU00063302","HUFU00063302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"439","2020-08-20 20:40:08-03","UFSC","FLOR","24003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.","Hatschbach, G.","1992",NA,NA,"Hatschbach, G.; Silva, J.M.","56151","1991","12","07","Brasil","Paraná","Guaraqueçaba","Rio Murato.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FLOR0024003",NA,NA,"Myrtales",NA,NA,"arbusto, flor alva, anteras amarelas, 2m altura","olfersiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"440","2020-08-20 14:57:56-03","UFSC","FLOR","793","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.","958","1955","01","04","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","FLOR0000793",NA,NA,"Myrtales",NA,NA,"arbusto, Fruto Maduro, roxeado, 3m altura","olfersiana","27253","auto",NA,NA,NA,NA,NA,NA,NA
"441","2020-08-20 20:40:08-03","UFSC","FLOR","23421","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda","(DC.) Triana","Souza, M.L.","1994",NA,NA,"Souza, M.L.; Lopes, I.L.","1302","1992","12","29","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"FLOR0023421",NA,NA,"Myrtales",NA,NA,"arbusto, pétalas brancas, anteras e filetes amarelos, 2m altura. Ramos da infl. vinho.",NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA
"442","2020-08-20 14:57:56-03","UFSC","FLOR","24814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10880","1973","02","20","Brasil","Santa Catarina","Paulo Lopes","Proximidades de Penha.","-48.6836013793945","-27.9617004394531",NA,NA,"20","20","FLOR0024814",NA,NA,"Myrtales",NA,NA,"arbusto, flor branca, 2m altura","olfersiana","23385","auto",NA,NA,NA,NA,NA,NA,NA
"443","2020-08-20 20:40:08-03","UFSC","FLOR","24003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.","Hatschbach, G.","1992",NA,NA,"Hatschbach, G.; Silva, J.M.","56151","1991","12","07","Brasil","Paraná","Guaraqueçaba","Rio Murato.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"FLOR0024003",NA,NA,"Myrtales",NA,NA,"arbusto, flor alva, anteras amarelas, 2m altura","olfersiana","37295","auto",NA,NA,NA,NA,NA,NA,NA
"444","2020-08-20 14:57:56-03","UFSC","FLOR","793","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.","958","1955","01","04","Brasil","Santa Catarina","Itajaí","Cunhas.","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","FLOR0000793",NA,NA,"Myrtales",NA,NA,"arbusto, Fruto Maduro, roxeado, 3m altura","olfersiana","27253","auto",NA,NA,NA,NA,NA,NA,NA
"445","2020-08-20 14:57:56-03","UFSC","FLOR","24814","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana","Cogn.",NA,NA,NA,NA,"Klein, R.M.; Bresolin, A.","10880","1973","02","20","Brasil","Santa Catarina","Paulo Lopes","Proximidades de Penha.","-48.6836013793945","-27.9617004394531",NA,NA,"20","20","FLOR0024814",NA,NA,"Myrtales",NA,NA,"arbusto, flor branca, 2m altura","olfersiana","23385","auto",NA,NA,NA,NA,NA,NA,NA
"446","2020-08-20 20:40:11-03","UFSC","FLOR","33146","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Baumgratz, J.F.A.","1995",NA,NA,"Lima, H.C. de; et alii","4984","1995","01","11","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, aterro para o rio São João.","-42.25","-22.5","42º15'W","22º30'S",NA,NA,"FLOR0033146",NA,NA,"Myrtales",NA,NA,"árvore, flor jovem ferrugíneo, 6m altura. Látex branco. Recebido de RB Nª 309596.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2020-08-20 14:57:59-03","UFSC","FLOR","64954","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Rosa, P.; Baumgratz, J.F.A.","2013","10","31","Rosa, P.; Pintor, A.M.","587","2013","10","31","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do rio Pau-Preto. Margem esquerda do rio em direção à Casimiro de Abreu.População de ca. 30 indivíduos.","-42.273889","-22.515833","42º16'26''W","22º30'57''S","21","21","FLOR0064954","FLOR0064954",NA,"Myrtales",NA,NA,"Arbusto, 1,3m altura. Folhas verde-médio. Inflorescência avermelhada. Flores, cálice esverdeado, pétalas albas, estames amarelados (amarelo ouro), filetes e pistilo albos a fracamente amarelados. Coleta de frutos imaturos esverdeados",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2020-08-20 14:57:59-03","UFSC","FLOR","64955","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Rosa, P.; Baumgratz, J.F.A.","2014","01","15","Rosa, P.; Baumgratz, J.F.A.; Pintor, A.M.","627","2014","01","15","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha para a Ponte de Ferro. Margem direita, beira do alagado. População de ca. 10 indivíduos.","-42.285833","-22.578889","42º17'9''W","22º34'44''S","17","17","FLOR0064955","FLOR0064955",NA,"Myrtales",NA,NA,"Arbusto, 1,7m altura. Folhas verde-médio. Inflorescência avermelhada. Flores, sépalas esverdeadas, pétalas albas, estames amarelo ouro, filetes e pistilo amarelo pálido. Frutos imaturos esverdeados com manchas avermelhadas. Mestrado A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2020-08-20 14:57:59-03","UFSC","FLOR","64956","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Rosa, P.; Baumgratz, J.F.A.","2014","01","16","Rosa, P.; Baumgratz, J.F.A.; Pintor, A.M.","631","2014","01","16","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas. Trilha do rio Pau-Preto. Margem esquerda do rio em direção à Casimiro de Abreu. População de ca. 30 indivíduos.","-42.273889","-22.515833","42º16'26''W","22º30'57''S","21","21","FLOR0064956","FLOR0064956",NA,"Myrtales",NA,NA,"Arbusto, 1,8m altura. Adulto: Folhas verde-médio. Flores albas com estames fortemente amarelados. Inflorescência avermelhada. Frutos intermediários (II) avermelhados, maduros (III) arroxeados a nigrescentes. Juvenil: Cultivados no Hor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2020-08-20 20:40:11-03","UFSC","FLOR","33145","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Baumgratz, J.F.A.","1995",NA,NA,"Farias, D.S.; et alii","319","1994","10","17","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas, trilha atrás do prédio da Educação Ambiental.","-42.25","-22.5","42º15'W","22º30'S",NA,NA,"FLOR0033145",NA,NA,"Myrtales",NA,NA,"arbusto, corola alva e estames com anteras amarelas; cálice verde. Recebido de RB Nª 309599.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2020-08-20 14:57:59-03","UFSC","FLOR","57637","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Baumgratz, J.F.A.","2004","09","21","Luchiari, C.; et alii","573","1994","11","28","Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica Poço das Antas. Est. Juturnaiba, direita - km 4. Área FP014.","-42.25","-22.5","42º15'W","22º30'S",NA,NA,"FLOR0057637",NA,NA,"Myrtales",NA,NA,"2,5m, arbusto, folha discolor, face superior verde escuro, face inferior verde, botões alvos, hipanto alongado, sépalas concrescidas, corola alva e estames amarelo canário, flor velha, filete e conectivos tijolo, perfume suave e adoci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-08-20 14:57:59-03","UFSC","FLOR","43008","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.","Baumgratz, J.F.A.",NA,NA,NA,"Carauta, J.P.P.; et alii","2312","1977","02","16","Brasil","Rio de Janeiro","Silva Jardim","Reserva Bilógica de Poço das Antas, à margem de alagados do Vale do Rio São João.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"FLOR0043008",NA,NA,"Myrtales",NA,NA,"arbusto, flor brancavermelho escuro. Recebido de RB Nº 177454.",NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA
"453","2021-03-04 15:45:02-03","IF","SPSF","24482","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,NA,NA,NA,NA,"M.R.Gorenstein","109","1999","01","11","Brasil","SP","Iguape","E.Ecol.Chauás","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"454","2021-03-04 15:45:02-03","IF","SPSF","24474","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,NA,NA,NA,NA,"M.R.Gorenstein","3","1999","01","05","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta ombrofila densa&nf;;",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"455","2021-03-04 15:45:02-03","IF","SPSF","24499","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda",NA,NA,NA,NA,NA,"M.Sztutman","157","1999","01","07","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: margem de rio&nf;;",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"456","2021-03-04 15:45:02-03","IF","SPSF","15084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda var. olfersiana",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva","56151","1991","12","07","Brasil","PR","Guaraqueçaba","rio Murato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","var. olfersiana","37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"457","2021-03-04 15:45:02-03","IF","SPSF","15084","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda var. olfersiana",NA,NA,NA,NA,NA,"G. Hatschbach & J.M.Silva","56151","1991","12","07","Brasil","PR","Guaraqueçaba","rio Murato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFAntigo;","var. olfersiana","37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"458","2021-03-04 15:45:05-03","IF","SPSF","34230","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"C.M. Vieira","510","1994","01","12","Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFNovo; Arbusto 2m, cálice verde, corola alva e frutos avermelhados; GEOGRAFIA: vegetação de capoeirinha&nf;;",NA,"29995","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"459","2021-03-04 15:45:05-03","IF","SPSF","34250","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea",NA,NA,NA,NA,NA,"C.M. Vieira","751","1995","11","27","Brasil","RJ","Silva Jardim","Reserva Biológica de Poço das Antas","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","América do Sul",NA,"COLETA: XLS: SPSFNovo; Arbusto, 3m, folhas discolores, flores perfumadas, frutos vinosos; GEOGRAFIA: Mata do rio Pau Preto&nf;;",NA,"29995","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"460","2013-09-03 09:34:17-03","CAS","CAS-BOT","297825","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana",NA,NA,NA,NA,NA,"Hatschbach, G.; Silva, J. M.","56151","1991","12",NA,"Brazil","Paraná","Guaraquecaba","Rio Murato. Paraná.",NA,NA,NA,NA,"3","5",NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Arbusto 2 m, flores alvas, anteras amarelas.","olfersiana",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"461","2013-09-03 09:34:17-03","CAS","CAS-BOT","297825","PreservedSpecimen","Plantae","Melastomataceae","Miconia","jucunda","Miconia jucunda olfersiana",NA,NA,NA,NA,NA,"Hatschbach, G.; Silva, J. M.","56151","1991","12",NA,"Brazil","Paraná","Guaraquecaba","Rio Murato. Paraná.",NA,NA,NA,NA,"3","5",NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Arbusto 2 m, flores alvas, anteras amarelas.","olfersiana",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"462","2014-04-22 11:15:08-03","CAS","CAS-BOT","352653","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Tressens, S. G.; Norrmann, G.; Schinini, A.","3189","1985","3",NA,"Argentina","Provincia de Corrientes","Departamento de Ituzaingo","Río Aguapey y Ruta 38.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Frutos y ejes de la inflorescencia rojos. Botanical Garden, University of California, Los Angeles. Origin: Neotropics, further details not known. Acq. # 78-134. [n.v.: guayaba de danto de tierra firme (PM)]. Peruviae (loci A usque G) et Venezuela (loci H usque M). Project: PBI Miconieae",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"463","2014-04-22 11:32:38-03","CAS","CAS-BOT","352902","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Renner, Susanne S.","2143","1989","1",NA,"Brazil","Rio de Janeiro",NA,"Road toward Recreio dos Bandeirantes.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Treelet, ca. 4 m tall; petals white, stamens yellow. Project: PBI Miconieae",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"464","2014-04-22 11:11:38-03","CAS","CAS-BOT","352652","PreservedSpecimen","Plantae","Melastomataceae","Miconia","staminea","Miconia staminea","(Desr.) DC.",NA,NA,NA,NA,"Tressens, S. G.; Vanni, R.; Cabral, E.; Radovancich, A.; Cáceres, S.","1714","1981","12",NA,"Argentina","Provincia de Corrientes","Departamento de Ituzaingo","Río Aguapey y Ruta 38.",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","South America",NA,"Arbusto de 2,50 m alt; flores blancas; hojas lustrosas en el epifilo. Botanical Garden, University of California, Los Angeles. Origin: Neotropics, further details not known. Acq. # 78-134. [n.v.: guayaba de danto de tierra firme (PM)]. Peruviae (loci A usque G) et Venezuela (loci H usque M). Project: PBI Miconieae",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
