"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","year","month","day","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","previousCatalogNumber"
"301","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Procópio, LC; Soler, JG","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 30m alt. x 110cm DAP; tronco e base reto; ritidoma marrom-avermelhado com fissuras esparsas; casca morta marrom-escuro; casca viva mermelho; alburno branco; látex abundante.",NA,NA,"2001","06","21",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"302","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 40cm DAP; base digitada; ritidoma marrom vermelho com fissuras; casca viva vermelha; alburno creme escuro.",NA,NA,"2001","06","18",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"303","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 40cm DAP; base digitada; ritidoma marrom vermelho com fissuras; casca viva vermelha; alburno creme escuro.",NA,NA,"2001","06","18",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"304","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Soler, JG; Procópio, LC","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 40cm DAP; base digitada; ritidoma marrom vermelho com fissuras; casca viva vermelha; alburno creme escuro.",NA,NA,"2001","06","18",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"305","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Procópio, LC; Soler, JG","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-30 da rodovia PA-150, ramal do Km-34.","-48.7689018249512","-1.88389003276825",NA,"Aprox. 30m alt. x 110cm DAP; tronco e base reto; ritidoma marrom-avermelhado com fissuras esparsas; casca morta marrom-escuro; casca viva mermelho; alburno branco; látex abundante.",NA,NA,"2001","06","21",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"306","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Freitas, JC","Silva, SS da; Ribeiro, JS; Freitas, JC; Carmo, NAS do; Nascimento, MP do","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazonia Oriental, Km -34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 25m alt. x 114,5cm DAP; base com sapopemas retas e assimétricas, a 1m do solo; tronco cilindrico; ritidoma marrom-escuro, com fendas grandes e fundas; casca morta marrom-escura, 1,5cm espess.; casca viva vermelho-vinho, com ondulações, maio",NA,NA,"2003","12","11",NA,NA,NA,NA,NA,"2003","12",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"307","2021-03-30 12:49:15-03","EAO","IAN","175765","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Freitas, JC; Soler, JG","62","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 30m alt. x 2m CAP; base digitada; fuste reto, rugoso, com 20m alt.; ritidoma marrom-escuro com fissura profundas em linhas verticais; lenticelas não evidentes; casca morta marrom-escura com 1mm espess.; casca viva vermelha c","IAN175765",NA,"2002","06","14",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"308","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 27m alt. x 32cm DAP; base digitada; fuste reto, com 18m alt.; ritidoma marrom-avermelhado, rugoso, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm es",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"309","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 28m alt. x 48cm DAP; base tortuosa; fuste tortuoso com 20m alt.; ritidoma rugoso, marrom- claro, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm espes",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"310","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 27m alt. x 32cm DAP; base digitada; fuste reto, com 18m alt.; ritidoma marrom-avermelhado, rugoso, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm es",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"311","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 28m alt. x 48cm de DAP; base tortuosa; fuste tortuoso com 20m alt.; ritidoma rugoso, marrom- claro, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm es",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"312","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 28m alt. x 48cm DAP; base tortuosa; fuste tortuoso com 20m alt.; ritidoma rugoso, marrom- claro, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm espes",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"313","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 27m alt. x 32cm DAP; base digitada; fuste reto, com 18m alt.; ritidoma marrom-avermelhado, rugoso, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm es",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"314","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 28m alt. x 48cm DAP; base tortuosa; fuste tortuoso com 20m alt.; ritidoma rugoso, marrom- claro, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm espes",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"315","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Ferreira, AM; Soler, JG; Freitas, JC; Nascimento, MP do; Carvalho, ACM","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 27m alt. x 32cm DAP; base digitada; fuste reto, com 18m alt.; ritidoma marrom-avermelhado, rugoso, com fissuras leves em linhas verticais, lenticelas não evidentes; casca morta marrom-escura com 2mm espess.; casca viva vermelha com 1cm es",NA,NA,"2002","06","13",NA,NA,NA,NA,NA,"2002","07",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"316","2021-04-08 17:44:03-03","EAO","IAN","FLOR320","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Oliveira, JCL de","Carmo, NAS do; Carvalho, ACM; Nascimento, MP do; Oliveira, JCL de; Lima, APR de; Ribeiro, J","38","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental; km 34 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 31,84cm DAP; base com sapopemas retas; fuste cilindrico; ritidoma marrom acinzentado, estriado; casca morta marrom, 1mm espess.; casca viva vermelha 1cm espess.; alburno vermelho; cheiro amargo; látex branco. Frut","IANFLOR320",NA,"2003","09","18",NA,NA,NA,NA,NA,"2003","09",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"317","2021-03-30 12:49:15-03","EAO","IAN","179058","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Oliveira, JCL de","Carmo, NAS do; Carvalho, ACM; Nascimento, MP do; Oliveira, JCL de; Lima, APR de; Ribeiro, J","38","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental; km 34 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m alt. x 31,84cm DAP; base com sapopemas retas; fuste cilindrico; ritidoma marrom acinzentado, estriado; casca morta marrom, 1mm espess.; casca viva vermelha 1cm espess.; alburno vermelho; cheiro amargo; látex branco. Fruto","IAN179058",NA,"2003","09","18",NA,NA,NA,NA,NA,"2003","09",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"318","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Soler, JG; Ferreira, GC","s.n","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 26m alt. x 57,9cm DAP; tronco reto, cônico com briófitas desde a base, pequenas manchas de líquens; base do tronco digitada ou com pequenas sapopemas até 50cm do solo; ritidoma fissurado (fissuras em valas), marrom; casca morta marrom-averm",NA,NA,"2002","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"319","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Soler, JG; Ferreira, GC","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 26m x 57,9cm DAP; tronco reto, cônico com briófitas desde a base, pequenas manchas de líquens; base do tronco digitada ou com pequenas sapopemas até 50cm do solo; ritidoma fissurado (fissuras em valas), marrom; casca morta marrom-avermelhad",NA,NA,"2002","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"320","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Soler, JG; Ferreira, GC","s.n.","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, Km-34 da rodovia PA-150.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 26m alt. x 57,9cm DAP; tronco reto, cônico com briófitas desde a base, pequenas manchas de líquens; base do tronco digitada ou com pequenas sapopemas até 50cm do solo; ritidoma fissurado (fissuras em valas), marrom; casca morta marrom-averm",NA,NA,"2002","03","21",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"321","2021-03-30 12:49:15-03","EAO","IAN","178322","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Cordeiro, MR","Carvalho, ACM; Oliveira, JCL de","48","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, km 34 da rodovia PA-150 , trilha Gabriela Barroso, marco 250 à 20m. Vegetação: mata fechada. Solo areno-argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore com 20m alt. x 1,5m de CAP; forma da árvore reta, caule fissurado; base digitada; coloração da casca marrom e exsudado branco; casca viva vermelha; casca morta castanho escuro; alburno vemelho-esbranquiçado.","IAN178322",NA,"2003","01","09",NA,NA,NA,NA,NA,"2003","02",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"322","2021-03-30 12:49:15-03","EAO","IAN","175138","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Procópio, LC","Procópio, LC; Oliveira, JCL de","447","Southern America","Brasil","Pará","Moju","Campo experimental da Embrapa Amazônia Oriental- Moju, PA-150, km 34.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 28m de alt. x 50cm DAP; base reta, com raízes baixas pé de elefante; tronco circular, reto; ritidoma marrom-escuro com fissuras paralelas, sem desprendimento; casca morta grossa (3cm), marrom-clara; casca viva vermelha com","IAN175138",NA,"2002","01","25",NA,NA,NA,NA,NA,"2002","01",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"323","2021-04-08 17:44:03-03","EAO","IAN","FRUTO260","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Nascimento, MP do","Procópio, LC; Oliveira, JCL de","435","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental - Moju, PA-150, km 34","-48.7689018249512","-1.88389003276825",NA,"Árvore com aproximadamente 48m de alt. x 65cm de DAP; base circular, com sapopemas retas, até 80cm de alt.; tronco cilíndrico, reto; ritidoma marrom-acinzentado; com fissuras profundas formando placas regulares, retangulares, sem des","IANFRUTO260",NA,"2002","01","22",NA,NA,NA,NA,NA,"2002","01",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"324","2021-03-30 12:49:15-03","EAO","IAN","175126","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Nascimento, MP do","Procópio, LC; Oliveira, JCL de","435","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental - Moju, PA-150, km 34","-48.7689018249512","-1.88389003276825",NA,"Árvore com aproximadamente 48m de alt. x 65cm de DAP; base circular, com sapopemas retas, até 80cm de alt.; tronco cilíndrico, reto; ritidoma marrom-acinzentado; com fissuras profundas formando placas regulares, retangulares, sem despr","IAN175126",NA,"2002","01","22",NA,NA,NA,NA,NA,"2002","01",NA,"186920","auto",NA,NA,NA,NA,NA,NA
"325","2021-03-30 12:49:15-03","EAO","IAN","164575","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2147","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo arenoso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 46m de altura e 90cm de diâmetro. Estéril.","IAN164575",NA,"1996","03","25",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"326","2021-03-30 12:49:15-03","EAO","IAN","164576","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2148","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m de altura e 97cm de diâmetro.","IAN164576",NA,"1996","03","25",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"327","2021-03-30 12:49:15-03","EAO","IAN","164595","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2167","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 42m de altura e 102cm de diâmetro. Material estéril.","IAN164595",NA,"1996","03","26",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"328","2021-03-30 12:49:15-03","EAO","IAN","164804","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2174","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 53m de altura e 106cm de diâmetro. Material estéril.","IAN164804",NA,"1996","03","27",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"329","2021-03-30 12:49:15-03","EAO","IAN","164801","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2171","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 40m de altura e 86cm de diâmetro. Material estéril.","IAN164801",NA,"1996","03","26",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"330","2021-03-30 12:49:15-03","EAO","IAN","164597","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2169","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m de altura e 82cm de diâmetro. Material estéril.","IAN164597",NA,"1996","03","26",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"331","2021-03-30 12:49:15-03","EAO","IAN","164596","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS","2168","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental, no Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 30m de altura e 86cm de diâmetro. Material estéril.","IAN164596",NA,"1996","03","26",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"332","2021-03-30 12:49:15-03","EAO","IAN","164548","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS; Oliveira, JCL de","2120","Southern America","Brasil","Pará","Moju","Campo Experimental Embrapa Amazônia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argila arenosa. Area 01","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m de altura e 80cm de diâmetro.","IAN164548",NA,"1996","03","11",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"333","2021-03-30 12:49:15-03","EAO","IAN","164565","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS; Oliveira, JCL de","2137","Southern America","Brasil","Pará","Moju","Campo Experimental Embrapa Amazônia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 34m de altura e 75cm de diâmetro. Material estéril.","IAN164565",NA,"1996","03","28",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"334","2021-03-30 12:49:15-03","EAO","IAN","164557","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS; Oliveira, JCL de","2129","Southern America","Brasil","Pará","Moju","Campo Experimental Embrapa Amazônia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso. Area 02","-48.7689018249512","-1.88389003276825",NA,"Árvore de 36m de altura e 80cm de diâmetro. Material estéril.","IAN164557",NA,"1996","03","28",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"335","2021-03-30 12:49:15-03","EAO","IAN","164594","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.",NA,"Ribeiro, BGS; Oliveira, JCL de","2165","Southern America","Brasil","Pará","Moju","Campo Experimental Embrapa Amazônia Oriental, Km-30 da rodovia PA-150. Mata alta de terra firme, solo argiloso. Area 02","-48.7689018249512","-1.88389003276825",NA,"Árvore de 40m de altura e 96cm de diâmetro. Material estéril.","IAN164594",NA,"1996","03","28",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"336","2021-03-30 12:49:15-03","EAO","IAN","150784","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Pires, JM","Silva, NT da","3914","Southern America","Brasil","Pará","Moju","Estrada do Acará, km 60. Mata de terra firme.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m e 180cm de circunferência. 2-P-27-87.","IAN150784",NA,"1975","08","15",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
"337","2021-04-08 17:44:03-03","EAO","IAN","XILO4221","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Manilkara","huberi","Manilkara huberi","(Ducke) A.Chev.","Pires, JM","Silva, NT da","3914","Southern America","Brasil","Pará","Moju","Estrada do Acará, km 60. Mata de terra firme.","-48.7689018249512","-1.88389003276825",NA,"Árvore de 35m e 180cm de circunferência. 2-P-27-87.","IANXILO4221",NA,"1975","08","15",NA,NA,NA,NA,NA,NA,NA,NA,"186920","auto",NA,NA,NA,NA,NA,NA
