"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","typeStatus","eventTime"
"299","2020-07-23 12:08:36-03","CEPLAC","CEPEC","41566","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","E. L. M. Catharino","1981","05","22","Brasil","São Paulo","IGUAPÉ","Peropava, Faz. Boa Vista.","-47.616667","-24.566667","47W37'","24S34'",NA,NA,NA,NA,NA,"481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/1987",NA,NA,NA,NA
"300","2020-07-23 12:08:36-03","CEPLAC","CEPEC","66459","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. M. Amorim","A. M. de Carvalho","1995","09","13","Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada no KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,NA,NA,"6090",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1997",NA,NA,NA,NA
"301","2020-07-23 12:08:33-03","CEPLAC","CEPEC","24269","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. M. de Carvalho","1974","01","30","Brasil","Bahia","CAIRÚ","5Km ao S da estrada Cairu/Itubera.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,"784",NA,NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,"20/02/1984",NA,NA,NA,NA
"302","2020-07-23 12:08:36-03","CEPLAC","CEPEC","31991","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. M. de Carvalho","1993","01","24","Brasil","Bahia","CAMACAN","2Km ao S de Camacã, estrada para Pau-brasil.","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,NA,NA,NA,"1895",NA,NA,NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"303","2020-07-23 12:08:33-03","CEPLAC","CEPEC","5991","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","T. S. dos Santos","1993","02","22","Brasil","Bahia","ILHÉUS","Area do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,"998",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"20/02/1984",NA,NA,NA,NA
"304","2020-07-23 12:08:36-03","CEPLAC","CEPEC","32495","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. Chautems","1983","03","10","Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"305","2020-07-23 12:08:33-03","CEPLAC","CEPEC","16618","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. M. de Carvalho","1979","08","28","Brasil","Bahia","ILHÉUS","Área do CEPEC.","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,"135",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"20/02/1984",NA,NA,NA,NA
"306","2020-07-23 12:08:33-03","CEPLAC","CEPEC","24762","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. M. de Carvalho","1980","04","01","Brasil","Bahia","ILHÉUS","Estrada Pontal/Buerarema. Repartimento.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"842",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"20/02/1984",NA,NA,NA,NA
"307","2020-07-23 12:08:33-03","CEPLAC","CEPEC","24878","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","T. S. dos Santos","1992","12","28","Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"3648",NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"20/02/1984",NA,NA,NA,NA
"308","2020-07-23 12:08:33-03","CEPLAC","CEPEC","11785","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"H. Wiehler","T. S. dos Santos","1974","09","04","Brasil","Bahia","UNA","Faz. Dendhevea, Km 40 da Rod. Rio Branco/Una.","-39.0752983093262","-15.2932996749878","0W0'0","0S0'0",NA,NA,NA,NA,NA,"2765",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,"30/12/1979",NA,NA,NA,NA
"309","2020-07-23 12:08:36-03","CEPLAC","CEPEC","32403","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","G. Hatschbach","1982","09","30","Brasil","Paraná","antonina","Mergulhao. Encosta de morro.","-48.7118988037109","-25.4286003112793","0W0'0","0S0'0",NA,NA,NA,NA,NA,"45267",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"310","2020-07-23 12:08:36-03","CEPLAC","CEPEC","32325","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","G. Hatschbach","1982","09","30","Brasil","Paraná","antonina","Mergulhao. Encosta de morro.","-48.7118988037109","-25.4286003112793","0W0'0","0S0'0",NA,NA,NA,NA,NA,"45267",NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"311","2020-07-23 12:08:36-03","CEPLAC","CEPEC","39180","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","A. M. de Carvalho","1965","01","24","Brasil","Paraná","SÃO JOSÉ DOS PINHAIS","Estrada liga a Rod. Curitiba/Joinvile a Usina Guaricana., 8Km da entrada.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"2351",NA,NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"312","2020-07-23 12:08:36-03","CEPLAC","CEPEC","32722","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","D. Sucre","1973","05","31","Brasil","Rio de Janeiro","rio de janeiro","Morro do Rangel, Recreio dos Bandeirantes.","-43.2075004577637","-22.9027996063232","0W0'0","0S0'0",NA,NA,NA,NA,NA,"10006",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,"28/02/1987",NA,NA,NA,NA
"313","2020-07-23 12:08:36-03","CEPLAC","CEPEC","49387","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,"A. Chautems","G. Hatschbach","1988","01","01","Brasil","Santa Catarina","laguna","Praia da Teresa.","-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,NA,NA,NA,"52351",NA,NA,NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,"30/12/1989",NA,NA,NA,NA
"314","2021-04-08 17:12:48-03","UESB","HUESB","7936","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Silva, G.S.; Chagas, M.A.; Chagas, M.A.","2012","09","26","Brasil","Bahia","Jequié","Fazenda Itiúba., Divisa entre a Fazenda Brejo Novo e Município Nova Esperança. BR-220.","-40.111222","-13.956806","-40.111222","-13.956806","678","678","HUESB000007936",NA,"Epífita. Folhas carnosas. Flores amarelas com pontoações.; Mata de Cipó.","113",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-13 16:04:44-03","UNISANTA","HUSC","786","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Sampaio, P.S.P.","Souza, V.C.","1988","10","01","Brasil","São Paulo","Peruíbe","Estação ecológica Juréia-Itatins, praia do arpoador","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"Epífita com pétalas alvas com interior do tubo pintalgado de vinho e fauce com manchas amarelas; mata de restinga","s.n.",NA,NA,NA,"Magnoliophyta",NA,"2014","10",NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA
"316","2021-02-12 15:02:10-03","UFSCar","SPSC","8491","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","F.A. Botoghin","F.A. Botoghin","2012","12","01","Brasil","São Paulo",NA,"BH-5MT.",NA,NA,NA,NA,NA,NA,NA,NA,"Planta de hábito epífito.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-11-12 17:00:26-03","UEL","FUEL","38834","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Pastore, JA","Moura, C; Clementino, J","2001","06","26","Brasil","São Paulo","Santo André","Parque Estadual da Serra do Mar","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Tracheophyta","Lamiales","2001","08","01","27258","auto",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:07:28-03","UnB","UB","208219","PreservedSpecimen","Plantae","Orobanchaceae","Orobanche","crenata","Orobanche crenata","Forssk.","Feinbrun, Z","Zohary; Feinbrun, Z; Raiss","1939","04","07","Palestine",NA,NA,"Sharon Plain, Kefan Vitkin",NA,NA,NA,NA,NA,NA,NA,NA,"Sandy clay soil","s.n",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-08-04 12:48:09-03","UFU","HUFU","76176","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Cruz, I.D.C.","Araujo, B.R.; Blanco, M.C. & Cruz, I.D.C.","2017","10","19","Brasil","Paraná","Pontal do Paraná","Ilha do Mel","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,"HUFU00074091","HUFU00074091",NA,"47",NA,NA,NA,NA,NA,"2017","11",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"320","2020-08-20 14:56:43-03","UFSC","FLOR","38096","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Dias, F.P.","2010","10","25","Brasil","Santa Catarina","Florianópolis","Horto Botânico da Universidade Federal de Santa Catarina, Ilha de Santa Catarina.","-48.525278","-27.602778","48º31'31''W","27º36'10''S",NA,NA,"FLOR0038096",NA,"epífita sobre tipuana a 2-2,5m, pétalas esbranquiçadas por fora, porção proximal da corola com manchas castanhas e cor amarelo claro (vista externa), degradê de creme a marrom claro em uma mancha próxima ao lábio inferior em vista int","4",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2020-08-20 14:56:43-03","UFSC","FLOR","38097","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Dias, F.P.","2010","10","25","Brasil","Santa Catarina","Florianópolis","Horto Botânico da Universidade Federal de Santa Catarina, Ilha de Santa Catarina.","-48.525278","-27.602778","48º31'31''W","27º36'10''S",NA,NA,"FLOR0038097",NA,"epífita sobre tipuana a 2-2,5m, pétalas esbranquiçadas por fora, porção proximal da corola com manchas castanhas e cor amarelo claro (vista externa), degradê de creme a marrom claro em uma mancha próxima ao lábio inferior em vista int","5",NA,NA,NA,NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-08-20 14:56:43-03","UFSC","FLOR","68051","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Goebel, G.","Goebel, G.; Giuffre, P.M.W.","2019","09","27","Brasil","Santa Catarina","Florianópolis","Campus da UFSC. Departamento de Botânica.","-48.525","-27.603056","48º31'30''W","27º36'11''S","20","20","FLOR0068051",NA,"Erva epífita de 6 m próxima ao jardim do Departamento de Botânica com flores brancas com pontuações no interior da corola e folhas um pouco suculentas","142",NA,NA,NA,NA,"Lamiales","2019","09","27",NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-08-20 14:56:43-03","UFSC","FLOR","68200","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Giuffre, P.M.W.","Giuffre, P.M.W.","2020","01","20","Brasil","Santa Catarina","Florianópolis","Universidade Federal de Santa Catarina, Departamento de Botânica.","-48.525","-27.602222","48º31'30''W","27º36'8''S",NA,NA,"FLOR0068200",NA,NA,"86",NA,NA,NA,NA,"Lamiales","2020","01","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-08-20 20:39:18-03","UFSC","FLOR","28455","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Chautems, A.","Silva, J.M.; Saldanha, J.","1996","11","01","Brasil","Paraná","Guaratuba","Rio Arraial, fazenda Bamerindus.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"FLOR0028455",NA,"epífita, pendente, flor alva. Tubo interior com máculas vinosas.","1773",NA,NA,NA,NA,"Lamiales","1997",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
"325","2020-08-20 14:56:43-03","UFSC","FLOR","41419","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Hassemer, G.N.","Hassemer, G.N.","2009","09","23","Brasil","Santa Catarina","Florianópolis","Campus da UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0041419",NA,"trepadeira, flor branca","108",NA,NA,NA,NA,"Lamiales","2009","09","23","27000","auto",NA,NA,NA,NA,NA,NA,NA
"326","2020-08-20 20:39:18-03","UFSC","FLOR","26052","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Falkenberg, D.B.","Souza, M.L.; et alii","1984","09","14","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0026052",NA,"epífito, flor branca, internamente com pigmentos marrons","249",NA,NA,NA,NA,"Lamiales","1995",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"327","2020-08-20 14:56:43-03","UFSC","FLOR","53325","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","06","24","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.611400604248","-27.0902996063232",NA,NA,"30","30","FLOR0053325",NA,"Epífita, flor branca","363",NA,NA,NA,NA,"Lamiales",NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"328","2020-08-20 14:56:43-03","UFSC","FLOR","53319","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","07","21","Brasil","Santa Catarina","Itapema","Praia Grossa.","-48.611400604248","-27.0902996063232",NA,NA,"60","60","FLOR0053319",NA,"Epífita","207",NA,NA,NA,NA,"Lamiales",NA,NA,NA,"9090","auto",NA,NA,NA,NA,NA,NA,NA
"329","2020-08-20 14:56:43-03","UFSC","FLOR","54606","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Mello, A.S.","Mello, A.S.","2011","12","18","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,"20","20","FLOR0054606",NA,"epífita. Coordenadas aproximadas.","644",NA,NA,NA,NA,"Lamiales","2011","12","18","18121","auto",NA,NA,NA,NA,NA,NA,NA
"330","2018-07-20 21:34:42-03","UFMT","UFMT","43219","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Caxambu, M.G.","2014","03","24","Brasil","Paraná","Guaraqueçaba","Agropecuária Bananal. Propriedades do Sr Werner.","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Erva semi ciófita, epífita. Flores com cálice verde e corola alva.&nf;frutos maduros, laranjados. Relevo suave ondulado.&nf;vegetação floresta ombrófila densa.; Terra baixas","5046",NA,NA,NA,NA,NA,NA,NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA
"331","2018-07-27 21:52:59-03","UFMT","UFMT","43473","S","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.","Cruz, I.D.C.","Araujo, B.R.; Blanco, M.C.; Cruz, I.D.C.","2017","10","19","Brasil","Paraná","Pontal do Paraná","Ilha do Mel.","-48.511100769043","-25.6735992431641",NA,NA,NA,NA,NA,NA,"Coordenada geográfica: -25.542407S; -48.297146W","47",NA,NA,NA,NA,NA,"2017","11",NA,"19508","auto",NA,NA,NA,NA,NA,NA,NA
"332","2021-03-04 15:46:37-03","IF","SPSF","24717","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"C.Kozera","1999","01","08","Brasil","SP","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","794","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"37574","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"333","2021-03-04 15:46:37-03","IF","SPSF","10936","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"A.Custodio Filho","1986","10","18","Brasil","SP","Salesópolis","Casa Grande, E.B.Boraceia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2792","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"334","2021-03-04 15:46:37-03","IF","SPSF","36589","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"J.A.Pastore & F.A.R.D.P.Arzolla & G.C.R.de Paula","2006","06","06","Brasil","SP","São Bernardo do Campo","P.E.Serra do Mar","-46.560001373291","-23.6900005340576",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: Caminho do Mar, margem da estrada&nf;;","1367","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"31119","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"335","2021-03-04 15:46:37-03","IF","SPSF","25222","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"M.Sztutman","1999","01","05","Brasil","SP","Pariquera Açu","P.E.Pariquera Abaixo",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: floresta Ombrofila densa&nf;;","113","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"336","2021-03-04 15:46:37-03","IF","SPSF","10338","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"A.Custodio Filho","1986","04","19","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2585","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"337","2021-03-04 15:46:37-03","IF","SPSF","10436","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"A.Custodio Filho","1986","05","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","2636","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"338","2021-03-04 15:46:37-03","IF","SPSF","31444","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"R.Farias","2002","04","22","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho - Núcleo Sete Barras","-47.926389","-24.183611",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: borda de floresta&nf;;","679","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"339","2021-03-04 15:46:37-03","IF","SPSF","24108","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"I.Cordeiro","1995","08","16","Brasil","SP","Itanhaém","Estação Ecológica Juréia-Itatins","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata de encosta&nf;;","1570","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"26998","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"340","2021-03-04 15:46:37-03","IF","SPSF","12548","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"G.A.D.C. Franco & A.Custodio Filho","1988","09","28","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","724","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"341","2021-03-04 15:46:37-03","IF","SPSF","11813","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"G.A.D.C. Franco & A.Custodio Filho","1988","02","04","Brasil","SP","Salesópolis","Reserva Florestal, Guaratuba","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","438","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"18032","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"342","2021-03-04 15:46:37-03","IF","SPSF","28319","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"C.Moura & J.Clementino","2001","06","26","Brasil","SP","Santo André","P.E.Serra do Mar, Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"343","2021-03-04 15:46:37-03","IF","SPSF","31545","PreservedSpecimen","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis",NA,NA,"L.C.Q.M.P.Sampaio","1999","01","28","Brasil","SP","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutú","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","155","América do Sul",NA,NA,"Magnoliophyta","Scrophulariales",NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"344","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, AB",NA,NA,NA,"Brazil",NA,NA,"oppidum Barra do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Pl. Vaga","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, AB",NA,NA,NA,"Brazil",NA,NA,"oppidum Barra do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Floret","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"e. g. prope Rio de Janeiro, Lagoa de Freitas, versus lacum Jacarepagua, prope Oeiras, in prov. Piahiensi, ad Maranhao, Para.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"?",NA,NA,NA,"Brazil","Maranhão",NA,"e. g. prope Rio de Janeiro, Lagoa de Freitas, versus lacum Jacarepagua, prope Oeiras, in prov. Piahiensi, ad Maranhao, Para",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:10:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Gesneriaceae","Codonanthe","gracilis","Codonanthe gracilis","(Mart.) Hanst.",NA,"Martins, AB",NA,NA,NA,"Brazil",NA,NA,"oppidum Barra do Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Novembri","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
