"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","previousCatalogNumber"
"540","2020-09-12 05:00:02-03","US","US","3020858","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. Hatschbach & O. Guimarães","46901","1983","10","16","Brazil","Espírito Santo",NA,"Rod. BR-101; 20 km S de Linhares.",NA,NA,NA,NA,"100",NA,NA,"US00778829","US00778829_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"541","2020-09-12 05:00:02-03","US","US","3064170","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"J. E. de Paula & A. A. Conceição","1636","1982","11","8","Brazil","Mato Grosso do Sul",NA,"Mun. de Ladário, pantanal.",NA,NA,NA,NA,NA,NA,NA,"US00778832","US00778832_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"542","2020-09-12 05:00:02-03","US","US","3581914","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. E. Schatz, J. U. Santos, E. Taylor, N. A. Rosa, C. S. Rosário, T. Rebbeck, J. B Silva & M. Rosa","807","1983","3","2","Brazil","Maranhão",NA,"Municipio Barra do Corda, Cachoerinha, 57 km SSW of Barra do Corda, along the Rio Corda.","-45.37","-5.88",NA,NA,NA,NA,NA,"US01114674","US01114674_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"543","2020-09-12 05:00:02-03","US","US","3439514","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"W. Hoehne","6041","1965","8","17","Brazil","Rio de Janeiro",NA,"Guanabara, Barra da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"US00727037","US00727037_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"544","2020-09-12 05:00:02-03","US","US","2221687","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"J. de Moraes","671","1953","5","10","Brazil","Paraíba",NA,"Areia, Paraiba.",NA,NA,NA,NA,NA,NA,"Common name: Treis irmãos","US00779003","US00779003_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"545","2020-09-12 05:00:02-03","US","US","3676431","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"R. Coelho & M. Zoca","441","2011","4",NA,"Brazil","Bahia",NA,"Conde. Estrada para Sitio do Conde",NA,NA,NA,NA,NA,NA,NA,"US01319365","US01319365_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"546","2020-09-12 05:00:02-03","US","US","17681","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00778837","US00778837_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"547","2020-09-12 05:00:02-03","US","US","3345600","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"M. S. Ferrucci & Somner, G. V. (Determiner), Barroso, G. M. (Determiner)","936","1996","7","31","Brazil","Rio de Janeiro",NA,"Mun. de Saquarema: Reserva Estadual de Jacarepía.",NA,NA,NA,NA,NA,NA,NA,"US00778826","US00778826_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"548","2020-09-12 05:00:02-03","US","US","1573668","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"L. Riedel & B. Luschnath","1071","1832",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00778838","US00778838_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"549","2020-09-12 05:00:02-03","US","US","2438418","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. F. J. Pabst","7389","1963","8","25","Brazil","Rio de Janeiro",NA,"Guanabara, Ilha do Governador, Tubiacanga.",NA,NA,NA,NA,NA,NA,NA,"US00778975","US00778975_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"550","2020-09-12 05:00:02-03","US","US","2541781","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"F. Paiva","3361","1965","11","19","Brazil","Pernambuco",NA,"Prov. De Bernardo Lopes Pilar.",NA,NA,NA,NA,NA,NA,NA,"US00760977","US00760977_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"551","2020-09-12 05:00:02-03","US","US","3697434","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"J. H. Kirkbride & E. Lleras","2988","1977","3","2","Brazil","Mato Grosso",NA,"Fazienda Santa Catarina, 3-6 km N; on the road S of Serra do Aguapei",NA,NA,NA,NA,"300","400",NA,"US01864393","US01864393_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"552","2020-09-12 05:00:02-03","US","US","3581915","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. E. Schatz, R. Vilhena, E. Taylor, C. S. Rosário, J. B Silva, T. Rebbeck & M. Rosa","907","1983","3","11","Brazil","Maranhão",NA,"Municipio de Grajaú, 15 km NE of Arame along road from Arame to Vitorino Freire.","-45.9","-4.67",NA,NA,NA,NA,NA,"US01114675","US01114675_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"553","2020-09-12 05:00:02-03","US","US","2342741","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"J. de Moraes","2268","1959","10","11","Brazil","Paraíba",NA,"Rio Linto, Paraiba.",NA,NA,NA,NA,NA,NA,NA,"US00779001","US00779001_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"554","2020-09-12 05:00:02-03","US","US","3680585","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"R. Coelho & P. Bertini","373","2011","1",NA,"Brazil","Paraíba",NA,"Joã Pessoa. Campus I da UFPB, atrás do prédio do Herbário",NA,NA,NA,NA,NA,NA,"ESA 114466","US01319496","US01319496_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"555","2020-09-12 05:00:02-03","US","US","2999614","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. Martinelli & T. R. Soderstrom","9789","1983","11","2","Brazil","Rio de Janeiro",NA,"Mun. de Cabo Frio: Aramação dos Búzios.",NA,NA,NA,NA,"30","50",NA,"US00778831","US00778831_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"556","2020-09-12 05:00:02-03","US","US","2839802","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"E. Pereira","4046","1958","7","28","Brazil","Rio de Janeiro","Guanabara","Restinga de Jarapaguá.",NA,NA,NA,NA,NA,NA,NA,"US00778835","US00778835_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"557","2020-09-12 05:00:02-03","US","US","3680576","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"R. Coelho, J. L. Costa Lima & P. Bertini","366","2011","1",NA,"Brazil","Rio Grande do Norte",NA,"Natal. Parque Estudual Dunas do Natal",NA,NA,NA,NA,NA,NA,"ESA 114459","US01319494","US01319494_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"558","2020-09-12 05:00:02-03","US","US","3475651","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. V. Somner & M. S. Ferrucci","1069","2002","10","15","Brazil","Rio de Janeiro",NA,"Ilha de Marumbaia.",NA,NA,NA,NA,NA,NA,NA,"US00842838","US00842838_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"559","2020-09-12 05:00:02-03","US","US","2771601","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"W. Hoehne","5986","1965","5","20","Brazil","Rio de Janeiro",NA,"Guanabara: Barra da Tijuca.",NA,NA,NA,NA,NA,NA,NA,"US00778988","US00778988_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"560","2020-09-12 05:00:02-03","US","US","2999618","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. Martinelli & T. R. Soderstrom","9774","1983","11","2","Brazil","Rio de Janeiro",NA,"Mun. de Cabo Frio, Aramação dos Búzios.",NA,NA,NA,NA,"50",NA,NA,"US00778983","US00778983_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"561","2020-09-12 05:00:02-03","US","US","1055437","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"P. K. Dusén","7006","1908","11","6","Brazil","Paraná",NA,"Morretes.",NA,NA,NA,NA,NA,NA,NA,"US00778827","US00778827_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"562","2020-09-12 05:00:02-03","US","US","2439127","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"R. L. Fróes","19972","1942","12","21","Brazil","Bahia",NA,"Entre Rio Pardo e Itambé.",NA,NA,NA,NA,NA,NA,NA,"US00778971","US00778971_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"563","2020-09-12 05:00:02-03","US","US","2829055","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"Miers, --","3843",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00778836","US00778836_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"564","2020-09-12 05:00:02-03","US","US","3680586","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"R. Coelho, J. L. Costa Lima & P. Bertini","367","2011","1",NA,"Brazil","Rio Grande do Norte",NA,"Natal. Parque Estudual Dunas do Natal",NA,NA,NA,NA,NA,NA,"ESA 114460","US01319495","US01319495_01",NA,"Sapindales","South America",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"565","2020-09-12 05:00:02-03","US","US","3408735","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"G. Hatschbach & J. M. Silva","48716","1984","12","8","Brazil","Bahia",NA,"Mun. Nova Viçosa: 87.",NA,NA,NA,NA,NA,NA,NA,"US00727078","US00727078_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"566","2020-09-12 05:00:02-03","US","US","1473238","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"B. J. Pickel","2239","1929","8","30","Brazil","Pernambuco",NA,"Tapera.",NA,NA,NA,NA,NA,NA,NA,"US00760980","US00760980_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"567","2020-09-12 05:00:02-03","US","US","1573669","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, R. L. G.",NA,NA,NA,"L. Riedel & B. Luschnath","1071","1932",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00778828","US00778828_01",NA,"Sapindales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"568","2020-09-02 16:39:26-03","Cenargen","CEN","59903","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","M. S. Ferrucci","2013","01",NA,"Anderson Cássio Sevilha","2225","2002","08","19","Brasil","PB","MAMANGUAPE","Reserva biológica Guaribas. Área II - Mata da Cabeça de Boi.","-35.1260986328125","-6.83861017227173","-3518222.0","-672028.0","142","142","Mata Atlântica secundária.","CEN00059903","CEN00059903",NA,NA,NA,"Exsicatas","36853","auto",NA,NA,NA,"4",NA,NA
"569","2020-09-02 16:39:26-03","Cenargen","CEN","59883","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","M. S. Ferrucci","2013","01",NA,"Anderson Cássio Sevilha","2181","2002","08","18","Brasil","PB","MAMANGUAPE","Reserva biológica Guaribas, Área II - Palmeiral - Mata do Pau Brasil.","-35.1260986328125","-6.83861017227173","-3518056.0","-670611.0","68","68","Mata Atlântica secundária.","CEN00059883","CEN00059883",NA,NA,NA,"Exsicatas","36853","auto",NA,NA,NA,"4",NA,NA
"570","2020-09-02 16:39:26-03","Cenargen","CEN","55391","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","M. S. Ferrucci","2013","01",NA,"Anderson Cássio Sevilha","2373","2002","08","23","Brasil","PB","MAMANGUAPE","Reserva Biológica Guaribas - Área II - Tabuleiro Grande.","-35.1260986328125","-6.83861017227173","-3516222.0","-669472.0","190","190","Mata Atlântica Secundária.","CEN00055391","CEN00055391",NA,NA,NA,"Exsicatas","36853","auto",NA,NA,NA,"2",NA,NA
"571","2020-09-02 16:39:26-03","Cenargen","CEN","62646","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","cf. puberulus","Allophylus cf. puberulus","(Cambess.) Radlk.","B. M. T. Walter","2007","10",NA,"Glocimar Pereira-Silva","10392","2006","06","05","Brasil","TO","PARANA","Margem direita do Rio Tocantins, canteiro de obras do UHE São Salvador.","-48.249166","-12.7825","-48.249166","-12.7825","280","280","Área de influência direta (canteiro).","CEN00062646","CEN00062646",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"572","2020-09-02 16:39:26-03","Cenargen","CEN","89427","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","cf. puberulus","Allophylus cf. puberulus","(Cambess.) Radlk.","B. M. T. Walter","2015","07",NA,"Ricardo Flores Haidar","727","2007","07","08","Brasil","TO","GURUPI",NA,"-48.996388","-11.764722","-48.996388","-11.764722",NA,NA,"Frutos. Licenciamento Ambiental da Ferrovia Norte-Sul. VALEC / OIKOS Pesquisa Aplicada. Doação","CEN00089427","CEN00089427",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"2",NA,NA
"573","2020-09-02 16:39:26-03","Cenargen","CEN","67228","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"Glocimar Pereira-Silva","10222","2005","10","19","Brasil","MA","ESTREITO","Margem direita do rio Tocantins, próximo à pedra do Pirarara.","-47.458611","-6.5908333","-47.458611","-6.5908333","141","141","Botão floral verde.","CEN00067228","CEN00067228",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"574","2020-09-02 16:39:26-03","Cenargen","CEN","22312","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","M. S. Ferrucci","1997","07",NA,"Terezinha Aparecida Borges Dias","344","1993","02","10","Brasil","GO","CALDAS NOVAS","Próximo ao rio Corumbá, pela via de acesso à UHE Corumbá, virando à esquerda, cerca de 3,9 km, na via de acesso à alternativa 4.","-48.516666","-17.9","-48.516666","-17.9",NA,NA,"Botões florais verde, filete branco e anteras amarela.","CEN00022312","CEN00022312",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"5",NA,NA
"575","2020-09-02 16:39:26-03","Cenargen","CEN","22741","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"Bruno Machado Teles Walter","2686","1995","10","06","Brasil","GO","CAMPINACU","Pequeno afluente estacional da margem esquerda do córrego Praia Grande, próximo à sede da fazenda Praia Grande.",NA,NA,"-4838333.0","-1398333.0","410","410","Futuro reservatório do AHE Serra da Mesa.","CEN00022741","CEN00022741",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"6",NA,NA
"576","2020-09-02 16:39:26-03","Cenargen","CEN","67533","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","E. B. A. Dias","2007","08",NA,"Glocimar Pereira-Silva","11291","2007","03","08","Brasil","MA","ESTREITO","Canteiro de obras próximo a pedreira.","-47.455833","-6.5902777","-47.455833","-6.5902777","150","150","Área de influência direta (canteiro).","CEN00067533","CEN00067533",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"577","2020-09-02 16:39:26-03","Cenargen","CEN","68106","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","B. M. T. Walter","2009","07",NA,"Glocimar Pereira-Silva","12528","2008","01","11","Brasil","MA","SÃO PEDRO DOS CRENTES","Margem do rio Panela, estrada São Pedro dos Crentes - Estreito, km 7.","-46.599444","-6.7880555","-46.599444","-6.7880555","320","320",NA,"CEN00068106","CEN00068106",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"578","2020-09-02 16:39:26-03","Cenargen","CEN","72259","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"João Benedito Pereira","39","2008","02","26","Brasil","TO","PALMEIROPOLIS","Fazenda do Sr. José Novato dos Santos. Torre 136.","-48.258611","-12.9425","-48.258611","-12.9425","1256","1256",NA,"CEN00072259","CEN00072259",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"4",NA,NA
"579","2020-09-02 16:39:26-03","Cenargen","CEN","17403","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","M. S. Ferrucci","1997","07",NA,"Bruno Machado Teles Walter","1679","1992","07","06","Brasil","GO","BARRO ALTO","Fazenda Buritizinho, cerca de 9 km da GO - 342, em local próximo ao córrego Pombal no rio das Almas, margem direita.","-48.9157981872559","-14.9708003997803","-4905000.0","-1471667.0","440","440","Bacia de inundação da UHE Serra da Mesa.","CEN00017403","CEN00017403",NA,NA,NA,"Exsicatas","39532","auto",NA,NA,NA,"6",NA,NA
"580","2020-09-02 16:39:26-03","Cenargen","CEN","24325","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","B. M. T. Walter","2001","11",NA,"Glocimar Pereira-Silva","1921","1993","09","22","Brasil","GO","CALDAS NOVAS","MARGEM DIREITA DO RIO CORUMBA NO CAMINHO QUE DA ACESSO A ESTACAO DE REGUA S.O.4","-48.625","-17.74169921875","-4848333.0","-1781667.0","550","550","BOTOES VERDE; FILETES BRANCO; ANTERA AMARELA","CEN00024325","CEN00024325",NA,NA,NA,"Exsicatas","36612","auto",NA,NA,NA,"4",NA,NA
"581","2020-09-02 16:39:26-03","Cenargen","CEN","15367","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"Bruno Machado Teles Walter","1020","1991","12","12","Brasil","GO","COLINAS DO SUL","Abaixo da linha de transmissão que liga Niquelândia a Serra da Mesa, entrada a 2 km da entrada sul do canteiro.","-48.0783004760742","-14.1513996124268","-4830000.0","-1383333.0","360","360","Folhas discolores verde escura na face adaxial. Inflorescência verde clara. Afluente do rio Tocantins. Bacia de inundação da UHE Serra da Mesa.","CEN00015367","CEN00015367",NA,NA,NA,"Exsicatas","58154","auto",NA,NA,NA,"5",NA,NA
"582","2020-09-02 16:39:26-03","Cenargen","CEN","42087","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","A. C. Oliveira","2002","10",NA,"Glocimar Pereira-Silva","4893","2001","04","16","Brasil","GO","COLINAS DO SUL","Estrada de acesso á fazenda Vale das Araras, próximo ao córrego, cerca de 1,8 km da estrada principal.","-48.0783004760742","-14.1513996124268","-4812833.0","-1374111.0","300","300","Área de influência da futura Hidrelétrica de Cana Brava, influência direta (lago).","CEN00042087","CEN00042087",NA,NA,NA,"Exsicatas","58154","auto",NA,NA,NA,"4",NA,NA
"583","2020-09-02 16:39:26-03","Cenargen","CEN","64644","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"Sandra Martins Verboonen","182","1999","12","02","Brasil","GO","NIQUELANDIA","Próximo ao rio Maranhão (travessia da balsa) sentido Barro Alto, margem direita.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Área de influência da UHE Serra da Mesa.","CEN00064644","CEN00064644",NA,NA,NA,"Exsicatas","74171","auto",NA,NA,NA,"3",NA,NA
"584","2020-09-02 16:39:26-03","Cenargen","CEN","64503","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","J. B. Pereira","2013","02",NA,"Sandra Martins Verboonen","85","1999","04","27","Brasil","GO","NIQUELANDIA","Rio Traíras, margem esquerda.","-48.4597015380859","-14.4738998413086",NA,NA,NA,NA,"Área de influência da UHE Serra da Mesa.","CEN00064503","CEN00064503",NA,NA,NA,"Exsicatas","74171","auto",NA,NA,NA,"4",NA,NA
"585","2019-12-09 17:30:56-03","UFPR","EFC","635","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Rosado","2015","12","02","Kuniyoshi, Y.S.","4839","1985","02","05","Brasil","Paraná","Guaraqueçaba","Faz. Madezzati","-48.3994","-25.0013","-48.3994","-25.0013",NA,NA,"Árvore no interior de floresta primária, 700m s.n.m. Botões florais __COMMOM_NAME__: Vacum","EFC000635",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2019-12-09 17:30:56-03","UFPR","EFC","11283","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Sobral, M.","2011","11","30","Saueressig, D.; Henke, J.M.","1521","2011","10","05","Brasil","Rio Grande do Sul","Nonoai","Nonoai/RS","-52.7714004516602","-27.3617000579834",NA,NA,NA,NA,"__COMMOM_NAME__: vacum-folha-peluda","EFC011283",NA,NA,NA,NA,NA,"35080","auto",NA,NA,NA,NA,NA,NA
"587","2019-11-13 11:31:26-03","USP","SPF","201715","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","laevigatus","Allophylus laevigatus","(Turcz.) Radlk.","Miranda, AM","2006",NA,NA,"Miranda, AM","3215","1999","04","08","Brasil","Pernambuco","Fernando de Noronha",NA,"-32.4108009338379","-3.84028005599976",NA,NA,NA,NA,NA,"SPF00201715",NA,NA,NA,NA,NA,"8269","auto",NA,NA,NA,NA,NA,NA
"588","2019-11-13 11:31:26-03","USP","SPF","143907","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Ferrucci, MS","2002",NA,NA,"Fiaschi, P","452","2000","11","03","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales.","-48.416667","-24.266667","-48.416667","-24.266667",NA,NA,NA,"SPF00143907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2019-11-13 11:31:26-03","USP","SPF","150731","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, RLG","2014","06","03","Pirani, JR","4970","2002","02","03","Brasil","Bahia",NA,NA,"-38.037778","-11.898472","-38.037778","-11.898472","154","154",NA,"SPF00150731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-11-21 10:12:50-03","USP","SPF","159942","PreservedSpecimen","Plantae","Sapindaceae","Allophylus","puberulus","Allophylus puberulus","(Cambess.) Radlk.","Coelho, RLG","2014","06","03","Guedes, MLS","10044","2001","01","20","Brasil","Bahia","Camaçari",NA,"-38.316667","-12.683333","-38.316667","-12.683333",NA,NA,NA,"SPF00159942",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
