"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"335","2019-09-05 14:19:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Richard",NA,NA,NA,NA,"South America","French Guiana",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA,NA
"336","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488839F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. E. Huber","97","1896","4","15","South America","Brazil",NA,NA,NA,"V0488839F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0488839F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"337","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488840F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","M. Guédès","2013","1901","3","19","South America","Brazil",NA,NA,NA,"V0488840F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0488840F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"338","2020-03-15 15:18:49-03","F","FMNH-SEEDPLANTS","V0488841F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Mello Barreto","6554","1934","4","21","South America","Brazil",NA,NA,NA,"V0488841F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0488841F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"339","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488842F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. Steinbach","5506","1921","3","31","South America","Bolivia",NA,NA,NA,"V0488842F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-64.435","-16.7261","V0488842F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"340","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488843F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. Cuatrecasas","19834","1945","11","14","South America","Colombia",NA,NA,NA,"V0488843F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0488843F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"341","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488844F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. H. Kirkbride, Jr. & E. Lleras","2795","1977","2","15","South America","Brazil",NA,NA,NA,"V0488844F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339","V0488844F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"342","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488847F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","S. Galen Smith","1285","1950","7","28","South America","Colombia",NA,NA,NA,"V0488847F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0488847F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"343","2019-06-11 13:52:25-03","F","FMNH-SEEDPLANTS","V0492492F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","G. T. Prance et al.","4487","1967","2","18","South America","Brazil",NA,NA,NA,"V0492492F","Spermatophyta",NA,NA,"RRC ID Flag","Roraima",NA,NA,"-61","1","V0492492F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4487",NA,NA
"344","2019-06-11 13:51:53-03","F","FMNH-SEEDPLANTS","V0492493F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. B. Drew",NA,"1944",NA,NA,"South America","Ecuador",NA,NA,NA,"V0492493F","Spermatophyta",NA,NA,"RRC ID Flag","Imbabura",NA,NA,"-78.4167","0.3667","V0492493F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"345","2019-06-07 12:49:06-03","F","FMNH-SEEDPLANTS","V0488845F","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. A. Steyermark & J. J. Wurdack","153","1955","1","17","South America","Venezuela",NA,NA,NA,"V0488845F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0488845F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"346","2020-07-23 12:09:54-03","CEPLAC","CEPEC","25734","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley","21267","1980","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. L. campos","Bahia","CAETITÉ","8.5Km ao N de Brejinho das Ametistas, Rod. p/ Caetite. Serra Geral de Caetité.","-42.483333","-14.133333",NA,NA,NA,NA,NA,NA,"42W29'","14S8'",NA,NA,NA,NA,"05/10/1999",NA,NA,NA
"347","2020-07-23 12:09:54-03","CEPLAC","CEPEC","101355","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley","21267","1980","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Taylor","Bahia","CAETITÉ","Serra Geral de Caetité. 8,5Km ao N de Brejinho das Ametistas, Rod. P/ Caetité.","-42.483333","-14.133333",NA,NA,NA,NA,NA,NA,"42W29'","14S8'",NA,NA,NA,NA,NA,NA,NA,NA
"348","2020-07-23 12:09:54-03","CEPLAC","CEPEC","101356","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley","21652","1980","04","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Taylor","Bahia","CORRENTINA","Chapadão Ocidental da Bahia, lado do Rio Corente próximoa Correntina.","-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,NA,NA,NA,NA
"349","2020-07-23 12:09:54-03","CEPLAC","CEPEC","20063","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley","17526","1974","03","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Taylor","Bahia","ITACARÉ","6Km ao SW Itacare, lado da Rod. próx. pequena usina hidroeletrica.","-39.05","-14.316667",NA,NA,NA,NA,NA,NA,"39W3'0","14S19'0",NA,NA,NA,NA,"30/12/1995",NA,NA,NA
"350","2020-07-23 12:09:54-03","CEPLAC","CEPEC","27925","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. M. Harley","21652","1980","01","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. L. campos","Bahia","CORRENTINA","Chapadão Ocidental da Bahia, lado do Rio Corrente.","-44.633333","-13.333333",NA,NA,NA,NA,NA,NA,"44W38'","13S20'",NA,NA,NA,NA,"05/10/1999",NA,NA,NA
"351","2020-07-23 12:09:54-03","CEPLAC","CEPEC","58536","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. W. Thomas","9699","1993","02","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"G. L. campos","Bahia","ILHÉUS","6Km da Rod. Olivença p/ Serra das Trempes.","-39.05","-14.983333",NA,NA,NA,NA,NA,NA,"39W3'","14S59'",NA,NA,NA,NA,"05/10/1999",NA,NA,NA
"352","2020-07-23 12:09:54-03","CEPLAC","CEPEC","58548","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","W. W. Thomas","9528","1984","08","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"P. Taylor","Bahia","ILHÉUS","Lagoa Encantada, Caldeiras.","-39.166667","-14.6",NA,NA,NA,NA,NA,NA,"39W10'","14S36'",NA,NA,NA,NA,"30/12/1994",NA,NA,NA
"353","2020-07-23 12:09:54-03","CEPLAC","CEPEC","12583","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. S. dos Santos","2976","1978","11","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"F. M. Guedes","Bahia","BELMONTE","Km 71 da Rod. Itapebi/Belmonte. Entrada p/ Faz. Nova Vida.","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,"05/10/1999",NA,NA,NA
"354","2020-07-23 12:09:54-03","CEPLAC","CEPEC","125311","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","A. P. Fontana","4840",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. M. Guedes","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"355","2020-07-23 12:09:54-03","CEPLAC","CEPEC","125889","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","A. P. Fontana","4860",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"F. M. Guedes","Espírito Santo","NOVA VENÉCIA",NA,"-40.4006004333496","-18.710599899292",NA,NA,NA,NA,NA,NA,NA,NA,"42400","auto",NA,NA,NA,NA,NA,NA
"356","2020-07-23 12:09:54-03","CEPLAC","CEPEC","20381","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","A. M. de Carvalho","221","1984","06","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Pessoal de Kew","Bahia","MARACÁS","6Km ao SW da cidade.","-40.4308013916016","-13.4411001205444",NA,NA,NA,NA,NA,NA,NA,NA,"50558","auto",NA,NA,"30/12/1983",NA,NA,NA
"357","2013-02-07 10:18:45-02","UMC","HUMC","1657","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Miranda, V. F. O. de","1220","2005","07","12","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia","Ibicoara","Beira do Rio Jibóia","-41.2847","-13.4106",NA,NA,NA,NA,NA,NA,NA,NA,"34188","auto",NA,NA,NA,NA,NA,NA
"358","2013-02-07 10:18:45-02","UMC","HUMC","1704","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Miranda, V. F. O. de","1183","2005","07","11","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Bahia",NA,"Estrada que liga Ituaçu a Barra da Estiv",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2013-02-07 10:18:45-02","UMC","HUMC","5315","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Y. Domíngues, R. Nov","311","2011","02","11","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"São Paulo","Mogi das Cruzes","Laguna de los Paredones cerca de la presa El Punto","-46.1883","-23.5228",NA,NA,NA,"2011","02","11",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA
"360","2013-02-08 17:14:05-02","UMC","HUMC","5328","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Y. Domínguez, C.M Pa","316","2012","01","04","Southern America","Cuba",NA,NA,NA,NA,NA,NA,NA,"Y. Domínguez, C.M Panfet & R. Novo","Provincia de Pinar del Rio","Municipio de Mantua. Isla de ","Reserva Ecológica Los Pretiles",NA,NA,NA,NA,NA,"2012","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-12-09 10:45:55-03","UFSJ","HUFSJ","7597","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Oliveira, G","172","2015","01","10",NA,"Brasil",NA,NA,"Em solo arenoso encharcado, haviam indivíduos imersos. Flor amarela.","HUFSJ007597",NA,NA,"Vahl","Oliveira, G","Minas Gerais","Ritápolis","Ribeirão da Carioca","-44.3180999755859","-21.021900177002",NA,NA,NA,"2015","03","26",NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA
"362","2020-11-05 13:53:51-03","UNIRIO","HUNI","6234","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","C.P. Bove; W. Costa; B.B. Costa","824","2001","01","18",NA,"Brasil",NA,NA,"Flor amarela com lábio superior indiviso e inferior trilobado com o centro bem maior que as laterias. Calcar com o dobro do tamanho. Folhas obavadas.","HUNI00006234",NA,NA,"Vahl","A. Moreira","Bahia","Rio das Contas","Município do Rio das Contas. Trilha para a cachoeira do Jiló e Poço Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2020-11-05 13:53:51-03","UNIRIO","HUNI","6233","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","C.P. Bove; S. Koehler; R. Lisbôa","250","1997","10","11",NA,"Brasil",NA,NA,"Flores amarelas","HUNI00006233",NA,NA,"Vahl","R.M. Lisbôa","Mato Grosso","Água Boa","Estrada da Água Boa - Cocalinho, km 14","-52.1585998535156","-14.0500001907349",NA,NA,NA,NA,NA,NA,NA,NA,"108287","auto",NA,NA,NA,NA,NA,NA
"364","2020-11-12 17:00:30-03","UEL","FUEL","20308","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Saridakis, DP; Kinupp, VF","s.n.","1997","02","17",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","Vahl","Saridakis, DP","Minas Gerais",NA,"Parque Estadual Chapada dos Guimarães",NA,NA,NA,NA,NA,"2013","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2020-11-12 17:00:30-03","UEL","FUEL","47661","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Ribeiro, JELS; Mesquita, JR; Amaral, MC","2848","2007","07","26",NA,"Brasil",NA,NA,NA,NA,"Tracheophyta","Lamiales","Vahl","Saridakis, DP","Amazonas","Presidente Figueiredo","Ramal da Morena, entorno, estrada Balbina direção sul; solo alagado","-59.353639","-2.068139",NA,NA,NA,"2014","04","25","-59.353639","-2.068139",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-01 15:02:06-03","UnB","UB","27105","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Irwin, HS; Harley, RM; Smith, GL","31035","1971","02","25","Southern America","Brasil",NA,NA,"Inflorescences to ca. 5cm tall. Corolla yellow.; Wet sand at margin of riacho. Cut-over gallery, exposed rocks, and adjacent cerrado.",NA,"Dicotyledoneae",NA,"Vahl","Taylor, P","Bahia",NA,"Rio Riachão, ca. 27km S of Seabra, road to Água de Rega",NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-01 15:02:06-03","UnB","UB","27106","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25900","1970","02","03","Southern America","Brasil",NA,NA,"Slender srect terrestrial herb, the inflorescence to 7cm tall. Corolla light yellow.; Wet places. Rocky hillside.",NA,"Dicotyledoneae",NA,"Vahl","Taylor, P","Minas Gerais",NA,"Ca. 2km N of Paracatu",NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-03-16 09:43:01-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Faria, JEQ","10474","2020","04","02","Southern America","Brasil",NA,NA,"Erva com flores amarelas; Brejo antropizado",NA,"Dicotyledoneae",NA,"Vahl","Gonella, PSM","Goiás","Alto Horizonte","Região da Sururuca, fazenda da mineração divisa com a fazenda do senhor Jair Eustáquio","-49.296944","-14.196667",NA,"382","382","2020","05",NA,"-49.296944","-14.196667",NA,NA,NA,NA,NA,NA,NA,NA
"369","2020-05-19 17:19:39-03","UFMT","UFMT","36364","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Equipe Vegetação","AER502","2006","04","04",NA,"Brasil",NA,NA,"Herbácea, flores verdes, corola amarela.; Vereda. Solo hidromórfico.",NA,NA,NA,"Vahl",NA,"Mato Grosso","Chapada dos Guimarães","Rio Claro - sítio 2.","-55.749698638916","-15.460599899292",NA,NA,NA,NA,NA,NA,NA,NA,"107042","auto",NA,NA,NA,NA,NA,NA
"370","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Luschnath, B","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Bahia",NA,"Habitat in prov. Soteropolitana ad Cruz de Cosma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Salzmann, P","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Bahia",NA,"Habitat in prov. Soteropolitana ad Cruz de Cosma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Bahia",NA,"Habitat in prov. Soteropolitana ad Cruz de Cosma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2017-09-11 17:10:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Saint-Hilaire, AFCP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Vahl",NA,"Minas Gerais",NA,"Minas Geraes in parte dicta Minas Novas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2020-10-26 09:32:25-03","UNEMAT","NX-FANEROGAMAS","8577","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Jancoski H., Marimon B.S.; Lima H.; Franczak D. D.; Moresco M.C.; Mews H.A.","HJ133","2005","06","05",NA,"Brasil",NA,NA,"Ocasional. Corola amarela.[HABITAT=Campo de Murundum.]",NA,NA,NA,"Vahl.","V.Pott","Mato Grosso","Novo Santo Antônio","Parque Estadual do Araguaia. Fazenda Silvana.","-50.916666667","-12.58025",NA,NA,NA,NA,NA,NA,"-50.916666667","-12.58025",NA,NA,NA,NA,NA,NA,NA,NA
"375","2014-09-23 11:01:44-03","G","G-DC","G00147695","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Salzmann, P.","456","1830",NA,"00","AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=115038&base=img&lang=en","G00147695",NA,NA,"Vahl","CAT.HERB.PRODR.","Bahia",NA,NA,"-41.99722222","-12.18305556","G00147695",NA,NA,"2007","01","01","-41.99722222","-12.18305556",NA,NA,NA,NA,NA,NA,NA,NA
"376","2021-04-05 12:35:14-03","UNIVASF","HVASF","15873","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","C.R.S. Oliveira","367","2012","07","04","América do Sul","Brasil",NA,NA,"Erva ca. de 0,1 m de alt. Flor amarela. Início de frutificação.","HVASF015873",NA,NA,"Vahl","E.V.R. Ferreira","Pernambuco","Buíque","Parque Nacional do Vale do Catimbau, margem de riacho temporário na propriedade do Sr. Nilton.","-37.228083","-8.545444","HVASF015873_v01","718","718","2012","08","14","-37.228083","-8.545444",NA,NA,NA,NA,NA,NA,NA,"U"
"377","2020-03-05 09:44:42-03","IBt","SP","129380","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Eiten, G; Eiten, LT","4614","1962","05","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vahl","Guedes, FM","Maranhão","Loreto","Ilha de Balsas","-45.066667","-7.4",NA,"300","300","2018","04","13","-45.066667","-7.4",NA,NA,NA,NA,NA,NA,NA,NA
"378","2020-03-05 09:44:42-03","IBt","SP","340353","S","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","Nicolau, SA; et al.","1583","1998","01","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Vahl","Guedes, FM","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande, São José dos Alpes","-45.4599990844727","-22.9200000762939",NA,NA,NA,"2018","04","13",NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA
"379","2019-12-02 14:40:16-03","A","HU-HERB","A 01976638","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. M. Pedersen",NA,NA,NA,NA,"South America","Paraguay","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"San Pedro",NA,"Estancia Carumbé. Distr. Lima.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"380","2019-12-02 14:38:57-03","A","HU-HERB","A 01976639","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. M. Pedersen","7623","1965","12","21","South America","Paraguay","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"Misiones",NA,"San Juan Bautista.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7623",NA,"undetermined"
"381","2019-12-02 14:37:29-03","GH","HU-HERB","GH 01976640","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","F. W. R. Hostmann","980",NA,NA,NA,"South America","Surinam","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"980",NA,"undetermined"
"382","2019-12-02 14:28:06-03","GH","HU-HERB","GH 01976642","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. Steinbach","5506","1921","3","31","South America","Bolivia","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"Santa Cruz","Sara","Buena Vista.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5506",NA,"undetermined"
"383","2019-12-02 14:33:13-03","GH","HU-HERB","GH 01976643","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","J. Steinbach","5506","1921","3","31","South America","Bolivia","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"Santa Cruz","Sara","Buena Vista.",NA,NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5506",NA,"undetermined"
"384","2019-12-02 14:23:33-03","GH","HU-HERB","GH 01976644","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","T. Morong","332",NA,NA,NA,"South America","Paraguay","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"332",NA,"undetermined"
"385","2019-12-02 14:15:55-03","GH","HU-HERB","GH 01976645","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","K. Fiebrig","5281",NA,NA,NA,"South America","Paraguay","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,NA,NA,"N. Paraguay: Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5281",NA,"undetermined"
"386","2019-12-02 14:13:02-03","GH","HU-HERB","GH 01976647","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","[no data available]",NA,NA,NA,NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"Rio de Janeiro",NA,"[no additional data]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
"387","2019-12-02 14:12:37-03","GH","HU-HERB","GH 01976648","PreservedSpecimen","Plantae","Lentibulariaceae","Utricularia","pusilla","Utricularia pusilla","R. Spruce",NA,"1850","8",NA,"South America","Brazil","Sheet",NA,NA,NA,NA,NA,"Vahl",NA,"Pará",NA,"In vicinibus Santarem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"undetermined"
