"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount","sex"
"352","2019-11-13 11:23:30-03","USP","SPF","135513","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Rivadavia, F","804","1999","01","20","Southern America","Venezuela","Bolívar","Kavanayen","-61.42958","5.3787",NA,NA,"SPF00135513","SPF00135513","Gran Sabana","1250","1250","1999",NA,NA,"-61.42958","5.3787",NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-13 11:23:30-03","USP","SPF","136795","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Rivadavia, F","1044","1999","05","03",NA,"Brasil","Goiás","Parque Nacional das Emas","-52.54904","-17.38442",NA,NA,"SPF00136795","SPF00136795","Mineiros","725","725","1999",NA,NA,"-52.54904","-17.38442",NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-13 11:23:30-03","USP","SPF","171965","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Rivadavia, F","2111","2005","10","08",NA,"Brasil","Bahia",NA,"-39.0141","-13.42843",NA,NA,"SPF00171965","SPF00171965","Ituberá",NA,NA,"2005",NA,NA,"-39.0141","-13.42843",NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-13 11:23:30-03","USP","SPF","169907","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Rivadavia, F","1967","2005","03","26",NA,"Brasil","Bahia",NA,"-39.0139","-16.224",NA,NA,"SPF00169907","SPF00169907","Porto Seguro",NA,NA,"2018","06",NA,"-39.0139","-16.224",NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-03-15 18:28:02-03","USP","SPF","215910","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Baleeiro, PC","Antar, GM","247","2013","08","08",NA,"Brasil","Tocantins","Jalapão, Estrada rumo à comunidade da Boa Esperança, partindo da comunidade da Mumbuca.","-46.589417","-10.287306",NA,"Erva ca. 30 cm alt, com a parte vegetativa dentro d'água. Cálice esverdeado, corola amarela.","SPF00215910","SPF00215910","Mateiros","384","384","2013","08",NA,"-46.589417","-10.287306",NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-11-13 11:23:30-03","USP","SPF","136805","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Guedes, FM","Rivadavia, F","986","1999","04","30",NA,"Brasil","Goiás",NA,"-48.45363","-17.16004",NA,NA,"SPF00136805","SPF00136805","Santa Cruz de Goiás","850","850","2018","04",NA,"-48.45363","-17.16004",NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-13 11:23:30-03","USP","SPF","152306","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Rivadavia, F","1215","2000","11","18",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba","-41.35086","-22.14995",NA,NA,"SPF00152306","SPF00152306","Carapebus",NA,NA,"2000",NA,NA,"-41.35086","-22.14995",NA,NA,NA,NA,NA,NA,NA,NA
"359","2021-03-15 18:28:02-03","USP","SPF","221358","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Baleeiro, PC","Baleeiro, PC","383","2015","07","22",NA,"Brasil","Bahia","Peninsula de Maraú. Estrada de terra, Itacaré-Barra Grande, próximo à base da península; ca. 2km antes da entrada para cidade de Maraú.","-39.0147018432617","-14.103099822998",NA,"Flor amarela.; Restinga do lado direiro, sentido Barra Grande. Ambiente encharcado.","SPF00221358","SPF00221358","Maraú",NA,NA,"2015",NA,NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA
"360","2021-03-15 18:28:02-03","USP","SPF","223607","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Baleeiro, PC","Baleeiro, PC","357","2013","11","20",NA,"Brasil","Bahia","Trancoso, Beira da estrada BA 283.","-39.0647010803223","-16.4496994018555",NA,"Flor amarela.; Ambiente brejoso.","SPF00223607","SPF00223607","Porto Seguro",NA,NA,"2013","11","24",NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA
"361","2021-03-15 18:28:02-03","USP","SPF","223606","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Baleeiro, PC","Baleeiro, PC","356","2013","11","19",NA,"Brasil","Bahia","Sul da Bahia. BR 101.","-39.7419013977051","-17.5349998474121",NA,"Flor amarela.; Campo úmido na beira da estrada.","SPF00223606","SPF00223606","Teixeira de Freitas",NA,NA,"2013","11","24",NA,NA,NA,NA,"44841","auto",NA,NA,NA,NA
"362","2019-11-13 11:23:30-03","USP","SPF","180157","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Batista, V","2","2007","06","27",NA,"Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"SPF00180157","SPF00180157","Brasília","1000","1000","2007",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"363","2019-11-13 11:23:30-03","USP","SPF","169924","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","Rivadavia, F","Rivadavia, F","1950","2005","10","08",NA,"Brasil","Santa Catarina","Praia da Joaquina","-48.5491981506348","-27.596700668335",NA,NA,"SPF00169924","SPF00169924","Florianópolis",NA,NA,"2005",NA,NA,NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA
"364","2019-11-13 11:23:33-03","USP","SPF","157230","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1453","2002","11","30",NA,"Brasil","Bahia",NA,"-38.12881","-12.41897",NA,NA,"SPF00157230","SPF00157230","Camaçari","50","50","2002",NA,NA,"-38.12881","-12.41897",NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-11-13 11:23:33-03","USP","SPF","157231","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1454","2002","11","30",NA,"Brasil","Bahia",NA,"-38.12881","-12.41897",NA,NA,"SPF00157231","SPF00157231","Camaçari","50","50","2002",NA,NA,"-38.12881","-12.41897",NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-11-13 11:23:33-03","USP","SPF","135523","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","795","1999","01","19","Southern America","Venezuela","Bolívar","Kavanayen","-61.45061","5.35282",NA,NA,"SPF00135523","SPF00135523","Gran Sabana","1300","1300","1999",NA,NA,"-61.45061","5.35282",NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-13 11:23:33-03","USP","SPF","157232","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1460","2002","12","01",NA,"Brasil","Bahia",NA,"-38.18862","-12.4551",NA,NA,"SPF00157232","SPF00157232","Camaçari","45","45","2002",NA,NA,"-38.18862","-12.4551",NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-13 11:23:33-03","USP","SPF","157234","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1522","2003","01","18",NA,"Brasil","Bahia",NA,"-37.51511","-12.14823",NA,NA,"SPF00157234","SPF00157234","Mata de São João","35","35","2003",NA,NA,"-37.51511","-12.14823",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-13 11:23:33-03","USP","SPF","157233","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1470","2002","12","30","Southern America","Venezuela","Bolívar","Monte Roraima, Trilha para o Alto do Monte Roraima, entre rio Kukenán e Campamento Base.","-60.47515","5.08038",NA,NA,"SPF00157233","SPF00157233",NA,"1625","1625","2002",NA,NA,"-60.47515","5.08038",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-13 11:23:33-03","USP","SPF","165508","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1774","2003","08","27","Southern America","Venezuela","Bolívar","Parque Nacional Canaima",NA,NA,NA,NA,"SPF00165508","SPF00165508","Gran Sabana","1100","1100","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-03-15 18:28:02-03","USP","SPF","223614","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Baleeiro, PC","Baleeiro, PC","364","2013","11","24",NA,"Brasil","Bahia","Beira da estrada BA 884.","-39.0438995361328","-13.4869003295898",NA,"Flor amarelo ouro.; Ambiente alagado na beira da estrada.","SPF00223614","SPF00223614","Cairu",NA,NA,"2013","11","24",NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA
"372","2021-03-15 18:28:02-03","USP","SPF","221361B","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Baleeiro, P","386","2015","07","22",NA,"Brasil","Bahia","Peninsula de Maraú. Estrada de terra, Itacaré-Barra Grande, próximo à base da península; ca. 2km antes da entrada para cidade de Maraú.","-39.0147018432617","-14.103099822998",NA,"Coleta mista.; Flor amarela.; Restinga do lado direiro, sentido Barra Grande. Ambiente encharcado.","SPF00221361",NA,"Maraú",NA,NA,"2018","04",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA
"373","2021-03-15 18:28:02-03","USP","SPF","221360","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Guedes, FM","Baleeiro, PC","385","2015","07","22",NA,"Brasil","Bahia","Peninsula de Maraú. Estrada de terra, Itacaré-Barra Grande, próximo à base da península; ca. 2km antes da entrada para cidade de Maraú.","-39.0147018432617","-14.103099822998",NA,"Flor amarela.; Restinga do lado direiro, sentido Barra Grande. Ambiente encharcado.","SPF00221360","SPF00221360","Maraú",NA,NA,"2018","04",NA,NA,NA,NA,NA,"47076","auto",NA,NA,NA,NA
"374","2019-11-13 11:23:33-03","USP","SPF","157235","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Rivadavia, F","Rivadavia, F","1540","2003","02","07",NA,"Brasil","Paraíba",NA,"-35.1164016723633","-7.401939868927",NA,NA,"SPF00157235","SPF00157235","Pedras de Fogo","100","100","2003",NA,NA,NA,NA,NA,NA,"19663","auto",NA,NA,NA,NA
"375","2021-03-15 18:28:02-03","USP","SPF","206253","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Vahl","Baleeiro, PC","Baleeiro, PC","259","2012","04","07",NA,"Brasil","Roraima","Igarapé na cidade de Boa Vista.","-60.6733016967773","2.81972002983093",NA,"Flor amarela.; Ambiente úmido.","SPF00206253",NA,"Boa Vista",NA,NA,"2012","04","07",NA,NA,NA,NA,"90031","auto",NA,NA,NA,NA
"376","2019-11-13 11:23:33-03","USP","SPF","184598","PreservedSpecimen","Plantae",NA,NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri","Pilg.","Cardoso, MRF","Cardoso, MRF","120","2008","04","05",NA,"Brasil","Mato Grosso",NA,"-56.047722","-15.724639",NA,NA,"SPF00184598","SPF00184598","Santo Antônio do Leverger","189","189","2008",NA,NA,"-56.047722","-15.724639",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-10-07 09:16:39-03","UEFS","HUEFS","199921","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora","A.St.-Hil. & Girard","F.M.Guedes","Jardim, J.G.","5631","2010","03","20",NA,"Brasil","Rio Grande do Norte","Apa Jenipabu, entorno do ECOPOSTO.","-35.208056","-5.701111",NA,"Restinga , entorno do lago.","HUEFS0199921","HUEFS0199921","Extremoz","20","20","2017","09",NA,"35W12'29''","5S42'4''","Asteranae",NA,NA,NA,NA,NA,NA,NA
"378","2019-10-07 09:16:41-03","UEFS","HUEFS","105571","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Standl.","F.M.Guedes","Cardoso, D.","1127","2006","02","04",NA,"Brasil","Bahia","Arembepe. Condomínio Laguna.","-38.35","-12.933333",NA,"Restinga arbórea com áreas alagadas e áreas herbáceo-arbustiva em solo arenoso.","HUEFS0105571","HUEFS0105571","Camaçari","2","9","2017","09",NA,"38W21'","12S56'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"379","2019-10-07 09:16:41-03","UEFS","HUEFS","191268","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Standl.",NA,"Popovkin, A.V.","1260",NA,NA,NA,NA,"Brasil","Bahia","Areial","-37.883333","-12.25",NA,NA,"HUEFS0191268","HUEFS0191268","Entre Rios",NA,NA,NA,NA,NA,"37W53'","12S15'","Asteranae",NA,NA,NA,NA,NA,NA,NA
"380","2019-10-07 09:16:41-03","UEFS","HUEFS","42390","PreservedSpecimen","Plantae","Angiospermae","Lamiales","Lentibulariaceae","Utricularia","juncea","Utricularia juncea","Standl.","F.M.Guedes","Cavalcanti, T.B.","2422","1999","01","04",NA,"Brasil","Bahia","Estrada Maraú-Ubaitaba.","-39.0147018432617","-14.103099822998",NA,"Restinga. Ambiente de brejo. Solo arenoso. Relevo plano.","HUEFS0042390","HUEFS0042390","Maraú","45","45","2017","09",NA,NA,NA,"Asteranae",NA,"47076","auto",NA,NA,NA,NA
"381","2019-09-05 14:19:14-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","angulosa","Utricularia angulosa",NA,NA,"Jos. Martin",NA,NA,NA,NA,"South America","French Guiana",NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"382","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0061986F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","cearana","Utricularia cearana",NA,NA,"H. C. Cutler","8365","1945","6","10","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0061986F","V0061986F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Holotype",NA,NA,NA
"383","2019-09-04 18:57:51-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"384","2019-07-09 11:30:33-03","F","FMNH-SEEDPLANTS","V0061992F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"A. Saint-Hilaire","302",NA,NA,NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0061992F","V0061992F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Isotype",NA,NA,NA
"385","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470049F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"H. S. Irwin et al.","17005","1966","6","12","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470049F","V0470049F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"386","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470050F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"G. T. Prance et al.","9124","1969","1","8","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470050F","V0470050F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"387","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470051F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"G. T. Prance et al.","9124","1969","1","8","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470051F","V0470051F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"388","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470052F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"P. J. M. Maas & L. Y. T. Westra","3697","1979","10","21","South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0470052F","V0470052F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"389","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470053F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"L. Aristeguieta","7334","1970","1",NA,"South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470053F","V0470053F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"390","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470054F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"H. S. Irwin et al.","16462","1966","6","2","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470054F","V0470054F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"391","2019-06-07 12:48:59-03","F","FMNH-SEEDPLANTS","V0470055F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"P. G. Taylor","16380",NA,NA,NA,"South America","Ecuador",NA,NA,"-78.1869","-1.4628",NA,NA,"V0470055F","V0470055F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"392","2019-09-12 16:36:05-03","F","FMNH-SEEDPLANTS","V0470056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"E. H. G. Ule","7650","1908","10",NA,"South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470056F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"393","2019-09-12 16:36:05-03","F","FMNH-SEEDPLANTS","V0470057F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,NA,"G. T. Prance et al.","9574","1969","2","1","South America","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0470057F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"394","2019-01-24 13:58:08-02","F","FMNH-SEEDPLANTS","V0470177F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","erectiflora","Utricularia erectiflora",NA,"RRC ID Flag","H. S. Irwin et al.","21345A","1968","3","18","South America","Brazil","Goiás","10 km S of Guara",NA,NA,NA,NA,"V0470177F","V0470177F_01 V0470177F_02",NA,"550",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"21345 A",NA,NA
"395","2019-09-05 14:20:32-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"Richard",NA,NA,NA,NA,"South America","French Guiana",NA,NA,"-52.9708","3.8558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA,NA,NA
"396","2019-03-19 16:36:57-03","F","FMNH-SEEDPLANTS","V0492489F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,"RRC ID Flag","E. H. G. Ule","7884","1908","7",NA,"South America","Brazil","Roraima",NA,"-61","1",NA,NA,"V0492489F","V0492489F_01 V0492489F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"7884",NA,NA
"397","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470360F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"R. G. Burgess","2",NA,NA,NA,"South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0470360F","V0470360F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"398","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470361F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"J. A. Steyermark","59268","1944","10","3","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470361F","V0470361F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"399","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470362F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"E. P. Killip","37687","1943","4","27","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470362F","V0470362F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"400","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470363F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"G. T. Prance & O. Huber","28456","1983","8","31","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470363F","V0470363F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"401","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470364F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"P. J. M. Maas & L. Y. T. Westra","3681","1979","10","20","South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0470364F","V0470364F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"402","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470365F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"J. S. de la Cruz","1543","1922","6","16","South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0470365F","V0470365F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"403","2019-09-12 16:36:12-03","F","FMNH-SEEDPLANTS","V0470366F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"T. G. Tutin","697","1933","9","3","South America","British Guiana [Guyana]",NA,NA,"-59","5",NA,NA,"V0470366F",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"404","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470367F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"J. A. Steyermark","58629","1944","9","25","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470367F","V0470367F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"405","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470368F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"T. W. Henkel & M. Chin","4557","1994","2","18","South America","Guyana",NA,NA,"-58.7017","4.7364",NA,NA,"V0470368F","V0470368F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"406","2019-06-07 12:49:02-03","F","FMNH-SEEDPLANTS","V0470369F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","juncea","Utricularia juncea",NA,NA,"J. A. Steyermark & J. J. Wurdack","11","1955","1","8","South America","Venezuela",NA,NA,"-65.9119","7.0758",NA,NA,"V0470369F","V0470369F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"407","2019-03-19 16:37:08-03","F","FMNH-SEEDPLANTS","V0492505F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lentibulariaceae","Utricularia","meyeri","Utricularia meyeri",NA,"RRC ID Flag","M. C. Peña","159","1991","5","23","South America","Bolivia","Santa Cruz",NA,"-61.5","-17.5",NA,NA,"V0492505F","V0492505F_01 V0492505F_02",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"159",NA,NA
