"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","county","minimumElevationInMeters","imagecode","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","typeStatus"
"649","2020-09-05 06:23:00-03","MO","MOBOT","2880631","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","L. Cayola|et al.","2005","10","5","South America","Bolivia","La Paz","Parque Nacional Madidi, Azariamas, 1 km al E del rio Azariamas. Bosque de yungas subandino pluviestacional con Oxandra espintana y Eugenia sp. Ladera pronunciada, exposicion NW. Parcela temporal de muestreo (0,1 ha). Plantas NO alcoholizadas.","-68.5383333","-14.2408333",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","A. Araujo-M. (LPB)","Cayola Pérez 1910","Franz Tamayo","699.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-33","3",NA
"650","2020-07-17 00:45:00-03","MO","MOBOT","2880971","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Alejandro Araujo M.|et al.","2005","12","4","South America","Bolivia","La Paz","Parque Nacional Madidi, rio Tuichi, arroyo Pintata. Bosque andino semideciduo chaparro con Tabebuia aurea, Astronium urundeuva, Anadenanthera colubrina, Trichilia elegans, Jacaranda cuspidifolia. Plantas secadas en campo.","-68.5797223","-14.4427777",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","A. Araujo-M (LPB)","Araujo Murakami 2638","Franz Tamayo","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-20","5",NA
"651","2008-05-27 22:02:00-03","MO","MOBOT","2881555","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","J.R.I. Wood","1998","6","14","South America","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Engl.",NA,"Wood 13695",NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2012-03-18 05:12:00-03","MO","MOBOT","2995815","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Fabiana Mamani M.","1995","7","3","South America","Bolivia","Santa Cruz","Lomerio. 12 km al Norte de la comunidad Las Trancas Area de estudio del proyecto BOLFOR. Bosque semideciduo chiquitano con pequeñas afloramiento rocosos y valles.","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","F. Mamani","Mamani M. 935","Nuflo de Chavez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2009-12-04 16:17:00-02","MO","MOBOT","3464975","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Gert G. Hatschbach","2000","5","9","South America","Brazil","Goiás","Curitiba. Rod. GO-118, próximo a Brejo (Mun. Monte de Oiás)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","Pirana","Hatschbach 70776",NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2013-02-13 05:33:00-02","MO","MOBOT","940138","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Mario Saldias P.|Luzmila Arroyo P.|Bonifacio Mostacedo C.|René Guillén V.|E. Gutiérrez|G. Zapata","1993","6","22","South America","Bolivia","Santa Cruz","Santa Rosa de la Roca. Cerca de 1-2 km NW de Santa Rosa de la Roca, en el camino a Piso Firme. Bosque semideciduo de 12-15 m de altura, con; Anadenanthera macrocarpa, Acacia polyphylla y Astronium urundeuva.","-61.43333","-15.86666",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Saldias Paz 2656","Velasco","350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2012-03-18 05:12:00-03","MO","MOBOT","965474","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Fabiana Mamani M.|et al.","1995","4","15","South America","Bolivia","Santa Cruz","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación del bajio.","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Mamani M. 840","Nuflo de Chavez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21",NA
"656","2012-03-18 05:12:00-03","MO","MOBOT","965512","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Fabiana Mamani M.|et al.","1995","4","15","South America","Bolivia","Santa Cruz","Area de estudio del proyecto BOLFOR, Las Trancas-95. Bosque semideciduo chiquitano, vegetación de laderas y fondo de valles húmedos.","-61.84638","-16.52027",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Mamani M. 857","Nuflo de Chavez","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","968916","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Antony Jardim","1995","3","30","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio cerca las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera con afloramientos grandes de laja abierto.","-61.83916","-16.54583",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Jardim 1923","Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2008-07-02 03:32:00-03","MO","MOBOT","968920","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Antony Jardim","1995","3","30","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio cerca de las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera con afloramientos grandes de laja abierto.","-61.83916","-16.54583",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Jardim 1927","Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2013-10-13 05:48:00-03","MO","MOBOT","969271","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Antony Jardim|Timothy J. Killeen|Corine Vriesendorp|Cabrera, *|Medina*|Fabiana Mamani M.","1994","11","15","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.83916","-16.54583",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.",NA,"Jardim 1189","Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","978831","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Antony Jardim|A. Cadden","1995","7","5","South America","Bolivia","Santa Cruz","Cerro Bocamina, Serranía de Sunsas, Tucavaca, el area de exploracion de RTZ/Comsur. Bosque seco chiquitano de Anadenanthera con influencia chaquena. Suelos con mucho piedra caliza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Engl.","J.D. Mitchell (NY)","Jardim 2232","Chiquitos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13",NA
"661","2008-05-27 22:02:00-03","MO","MOBOT","969272","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis glabra","Antony Jardim|G. Moscoso","1995","3","15","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.83916","-16.54583",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.",NA,"Jardim 1768","Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA
"662","2008-05-27 22:02:00-03","MO","MOBOT","969272","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis glabra","Antony Jardim|G. Moscoso","1995","3","15","South America","Bolivia","Santa Cruz","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.83916","-16.54583",NA,NA,NA,NA,NA,NA,NA,NA,"Engl.",NA,"Jardim 1768","Nuflo de Chavez","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"glabra",NA,NA,NA
"663","2014-08-23 05:35:00-03","MO","MOBOT","2867887","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","glabra","Schinopsis glabra","L. Coradín|et al.",NA,NA,NA,"South America","Brazil","Bahia","Mun. Brumado. Caatinga. Solo Areno-Argiloso. Ondulado. Hab: Ereto.","-41.48333","-14.16666",NA,NA,NA,NA,NA,NA,NA,NA,"(Engl.) F.A. Barkley & T. Mey.","D.E. Prado","Coradín 6366",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2008-05-27 22:02:00-03","MO","MOBOT","2867990","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","glabra","Schinopsis glabra","Elias","1981",NA,NA,"South America","Brazil","Pernambuco","Município de Salgueiros, Fazenda Cedro, pernambuco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Engl.) F.A. Barkley & T. Mey.","D. Brunner","Elias 1477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2008-05-27 22:02:00-03","MO","MOBOT","2868106","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","glabra","Schinopsis glabra","Isabel Basualdo","1987",NA,NA,"South America","Paraguay","Boquerón","Camino Tte Ochora. Mcul Estigaeribra. Habitat: A orillas de bosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Engl.) F.A. Barkley & T. Mey.","D. Sankin","Basualdo 840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2015-05-20 10:33:28-03","UFERSA","MOSS","3849","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Figueiredo, M.A.","1991","06","20","América do Sul","Brasil","Ceará","Várzea da Onça.","-40.1236","-6.57361",NA,NA,NA,NA,"Árvore; n.v. baraúna.",NA,NA,NA,"Engl.","Fernandes, A.G.","176","Aiuaba",NA,NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"667","2015-05-20 10:33:28-03","UFERSA","MOSS","2888","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Figueiredo, M.A.","1991","08","13","América do Sul","Brasil","Ceará","Várzea da Onça.","-40.1236","-6.57361",NA,NA,NA,NA,"Árvore; coletada na caatinga.",NA,NA,NA,"Engl.","Fernandes, A.G.","463","Aiuaba",NA,NA,NA,NA,NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA
"668","2015-05-20 10:33:28-03","UFERSA","MOSS","2885","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Figueiredo, M.A.","1991","07","22","América do Sul","Brasil","Rio Grande do Norte","Pé da Serra de Santana","-36.6844","-6.21722",NA,NA,NA,NA,"Árvore; coletada na caatinga.",NA,NA,NA,"Engl.","Fernandes, A.G.","352","São Vicente","352",NA,"352",NA,NA,NA,NA,"14392","auto",NA,NA,NA,NA,NA,NA
"669","2015-05-20 10:33:28-03","UFERSA","MOSS","12701","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Andrade-Lima, D. de","1978","08","24","América do Sul","Brasil","Sergipe",NA,"-37.6844","-9.805",NA,NA,NA,NA,"árvore com 8 m.; coletada na caatinga; solo arenoso; flor branco-esverdeada; n.v. braúna.",NA,NA,NA,"Engl.","Andrade-Lima, D. de","645","Poço Redondo",NA,NA,NA,"1978","08","24",NA,"32343","auto",NA,NA,NA,NA,NA,NA
"670","2015-05-20 10:33:28-03","UFERSA","MOSS","10939","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Oliveira, M.","2007","07","19","América do Sul","Brasil","Pernambuco","Mãe Rosa; no Eixo Norte do Projeto de Integração do Rio São Francisco.","-39.31","-8.51417",NA,NA,NA,NA,"Árvore espinescente com cerca de 10m de altura; coletada na caatinga arbustivo-arborea densa; área alagada; solo argiloso; freqüente; botões florais esverdeados; n.v.: baraúna.HABITAT:Caatinga.;",NA,NA,NA,"Engl.",NA,"2980","Cabrobó","320",NA,"320",NA,NA,NA,NA,"40602","auto",NA,NA,NA,NA,NA,NA
"671","2020-08-31 09:08:49-03","INPA","INPA","217128","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Hatschbach, GG","2004","06","19","Southern America","Brasil","Minas Gerais","Rodovia Jaíba - Itacarambi, próximo de Mocambinho. Caatinga.","-43.6744003295898","-15.3382997512817",NA,NA,NA,NA,NA,"INPA0217128","Dicotyledon Com-Clade","Sapindales","Engl.",NA,"77995","Jaíba",NA,"INPA0217128 INPA0217128_e",NA,NA,NA,NA,NA,"47016","auto",NA,NA,NA,NA,NA,NA
"672","2020-08-31 09:08:49-03","INPA","INPA","198423","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Carvalho, GH de","1971","07","26","Southern America","Brasil","Bahia","Casa Nova, Margem do Riacho dos Canudos.",NA,NA,NA,NA,NA,NA,NA,"INPA0198423","Dicotyledon Com-Clade","Sapindales","Engl.",NA,"443",NA,NA,"INPA0198423 INPA0198423_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2021-01-10 20:47:23-03","INPA","INPA","223666","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Queiróz, LP de","2002","06","28","Southern America","Brasil","Bahia","Ca. 3,6km E de Canudos na estrada para Jeremoabo. Caatinga degradada.","-38.999722","-9.878889","-38.999722","-9.878889",NA,NA,NA,"INPA0223666","Dicotyledon Com-Clade","Sapindales","Engl.",NA,"7254","Canudos","349","INPA0223666 INPA0223666_e","349",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"674","2020-08-31 09:08:49-03","INPA","INPA","245434","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Campos, MBS",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Parque Olhos d'Água","-47.883333","-15.733333","-47.883333","-15.733333",NA,NA,NA,"INPA0245434","Dicotyledon Com-Clade","Sapindales","Engl.","Proença, CEB","1","Brasília","1050",NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2021-01-10 20:47:23-03","INPA","INPA","223665","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Queiróz, LP de","2002","06","15","Southern America","Brasil","Bahia","Ca. 6km W da estrada Livramento para Brumado, entrando ca. 13,4km S de Livramento. Caatinga arbórea com solo arenoso.","-41.809722","-13.779722","-41.809722","-13.779722",NA,NA,NA,"INPA0223665","Dicotyledon Com-Clade","Sapindales","Engl.",NA,"7081","Livramento do Brumado","497","INPA0223665 INPA0223665_e","497",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2021-01-10 20:47:23-03","INPA","INPA","142762","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Andrade-Lima, AD","1980","05","28","Southern America","Brasil","Paraíba","Pau Ferro.","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,"INPA0142762","Dicotyledon Com-Clade","Sapindales","Engl.","Lima, A","11","Areia",NA,"INPA0142762 INPA0142762_e",NA,"1980","07",NA,NA,"15425","auto",NA,NA,NA,NA,NA,NA
"677","2019-12-13 08:11:23-03","ICAUFMG","MCCA","1654","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","MACHADO, R.S.R.","2017","11","02",NA,"Brasil","Minas Gerais","Serra do Cabral, Fazenda Lagoinha, Zona rural de Joaquim Felício.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"Campo cerrado; época chuvosa; árvore localizada a beira de rio intermitente com aproximadamente 3 metros, folíolos verdes, fruto seco indeiscente.","MCCA01709",NA,NA,"Engl.","MACHADO, R.S.R.",NA,"Joaquim Felício",NA,NA,NA,"2017","11","02",NA,"37503","auto",NA,NA,NA,NA,NA,NA
"678","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4169","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Miranda-Melo, A.A.","2005","02","06",NA,"Brasil","Minas Gerais","Margem do Rio Piedosa.","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,NA,"MCCA04434",NA,NA,"Engl.","Tamashiro, J.",NA,"Juramento",NA,"MCCA04434",NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA,NA
"679","2019-07-11 08:30:48-03","ICAUFMG","MCCA","1502","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","SOUZA, M.E.F.; ALVES, T.F.","2016","09","07",NA,"Brasil","Minas Gerais",NA,"-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"MCCA03211",NA,NA,"Engl.",NA,NA,"Montes Claros",NA,"MCCA03211",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"680","2019-07-11 08:30:48-03","ICAUFMG","MCCA","2712","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis",NA,"2017","06","10",NA,"Brasil","Minas Gerais","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"MCCA02838",NA,NA,"Engl.","IGLESIAS, D.T.",NA,"Montes Claros",NA,"MCCA02838",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"681","2019-07-11 08:30:48-03","ICAUFMG","MCCA","2718","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis",NA,"2017","07","08",NA,"Brasil","Minas Gerais","Fazenda Pequi Porteirinha","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,NA,"MCCA02844",NA,NA,"Engl.",NA,NA,"Montes Claros",NA,"MCCA02844",NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"682","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4089","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Durães, M.C.O.; Miranda-Melo, A.A.","2009","02","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516","-439411111.0","-167083333.0",NA,NA,NA,"MCCA04435",NA,NA,"Engl.","Sobral, M.",NA,"Montes Claros",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"683","2019-12-13 08:11:23-03","ICAUFMG","MCCA","1716","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","MACHADO, R.S.R.","2017","11","02",NA,"Brasil","Minas Gerais","Serra do Cabral, Fazenda Lagoinha, Zona Rural de Joaquim Felício.","-44.1721992492676","-17.7574996948242",NA,NA,NA,NA,"Época chuvosa, árvore localizada à beira de rio intermitente.","MCCA01773",NA,NA,"Engl.","MACHADO, R.S.R.",NA,"Joaquim Felício",NA,"MCCA01773",NA,"2017","11","02",NA,"37503","auto",NA,NA,NA,NA,NA,NA
"684","2021-03-09 10:46:51-03","ICAUFMG","MCCA","4071","S","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Durães, M.C.O.; Miranda-Melo, A.A.","2009","02","01",NA,"Brasil","Minas Gerais","Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande","-43.8616981506348","-16.7350006103516","-439411111.0","-167083333.0",NA,NA,NA,"MCCA04436",NA,NA,"Engl.","Sobral, M.",NA,"Montes Claros",NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"685","2021-03-04 11:04:17-03","UFRB","HURB","6476","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Zappi, D. C.; Jardim, J.G.","2013","08","13",NA,"Brasil","Bahia","Parque Nacional de Boa Nova; Setor Leste do Parque e área de refúgio","-40.261389","-14.346389","40°15'41 W","14°20'47S",NA,NA,"Foto.","HURB000006476",NA,NA,"Engl.",NA,"3480","Boa Nova","550",NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2021-03-04 11:04:17-03","UFRB","HURB","7852","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Guedes, M.L.; Silva, M.S.dos; et al.","2013","08","17",NA,"Brasil","Bahia","Próximo à cidade;","-39.516667","-12.766667","39º31'W","12º46'S",NA,NA,NA,"HURB000007852",NA,NA,"Engl.",NA,"20748","Santa Teresinha",NA,"HURB000007852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2021-03-04 11:04:17-03","UFRB","HURB","17628","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Silva, T.T.; Fonseca, G.V.; Sousa, N.X.M.; Carvalho, J.","2018","04","24",NA,"Brasil","Bahia","Fazenda 7 voltas;","-39.103056","-12.662222","39º06'11W","12º39'44S",NA,NA,NA,"HURB000017628",NA,NA,"Engl.",NA,"243","Laje",NA,"HURB000017628",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2021-03-04 11:04:17-03","UFRB","HURB","17008","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Silva, A.F.","2014","03","23",NA,"Brasil","Rio Grande do Norte",NA,"-35.999722","-6.480278","35º59'59W","6º28'49S",NA,NA,"UFRN 22230. <ll>dwc_commonname:</ll> barauna","HURB000017008",NA,NA,"Engl.","G.C.Delgado Jr.","144","Japi",NA,NA,NA,"2015","02","23",NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2021-03-04 11:04:17-03","UFRB","HURB","11727","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Costa, G.; Simões, S.S. & Vitório, C.D.","2016","08","05",NA,"Brasil","Bahia","Floresta Nacional;","-41.105","-13.99","41º06'18W","13º59'24S",NA,NA,NA,"HURB000011727",NA,NA,"Engl.","C.D.P.Vitório","1974","Contendas do Sincorá",NA,"HURB000011727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2021-03-04 11:04:17-03","UFRB","HURB","15646","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Costa, G.; Correia, F.R.; Vitório, C.D.P.","2017","08","02",NA,"Brasil","Bahia","FLONA;","-41.095","-13.927222","41º05'42W","13º55'38S",NA,NA,NA,"HURB000015646",NA,NA,"Engl.","C.D.P.Vitório","2634","Contendas do Sincorá",NA,"HURB000015646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2021-03-04 11:04:17-03","UFRB","HURB","21441","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Guedes, M.L.; Alunos de BIOC05 do semestre de 2017.1","2017","08","12",NA,"Brasil","Bahia","Caminho para o Rio Verde","-42.6","-11.816667","42º36'W","11º49'S",NA,NA,NA,"HURB000021441",NA,NA,"Engl.","M.L.Guedes","25919","Ipupiara",NA,"HURB000021441",NA,"2017","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2021-03-04 11:04:17-03","UFRB","HURB","21502","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Dantas, R.A.","2014","11","03",NA,"Brasil","Rio Grande do Norte","Conglomerado RN 132 03-06-09;","-36.54","-6.66","36º32'24W","6º39'36S",NA,NA,"UFRN 18342.","HURB000021502",NA,NA,"Engl.","Delgado Junior","97","Parelhas",NA,"HURB000021502",NA,"2014","12","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2021-03-04 11:04:17-03","UFRB","HURB","3574","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Costa, G","2012","04","06",NA,"Brasil","Bahia","Salgadália; Comunidade Esgoto","-39.2827987670898","-11.5638999938965",NA,NA,NA,NA,NA,"HURB000003574",NA,NA,"Engl.",NA,"667","Conceição do Coité",NA,"HURB000003574",NA,NA,NA,NA,NA,"39025","auto",NA,NA,NA,NA,NA,NA
"694","2021-03-04 11:04:17-03","UFRB","HURB","15478","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Costa, G.; Correia, F.R.; Vitório, C.D.P.","2017","05","25",NA,"Brasil","Bahia","FLONA;","-41.0410995483398","-13.7628002166748",NA,NA,NA,NA,NA,"HURB000015478",NA,NA,"Engl.","C.D.P.Vitório","2476","Contendas do Sincorá",NA,"HURB000015478",NA,NA,NA,NA,NA,"27330","auto",NA,NA,NA,NA,NA,NA
"695","2021-03-04 11:04:08-03","UFRB","HURB","25989","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","Campos, A.C.M; Rocha, M.; Costa, G. & Pereira, L.","2019","09","03",NA,"Brasil","Bahia","Serra do Jatobá;","-39.8588981628418","-12.8699998855591",NA,NA,NA,NA,NA,"HURB000025989",NA,NA,"Engl.",NA,"140","Milagres",NA,NA,NA,NA,NA,NA,NA,"24432","auto",NA,NA,NA,NA,NA,NA
"696","2021-02-08 13:25:19-03","UFBA-IMS","HVC","4232","PreservedSpecimen","Plantae","Anacardiaceae","Schinopsis","brasiliensis","Schinopsis brasiliensis","M.L.Guedes; Alunos da disciplina botânica econômica","2018","06","29",NA,"Brasil","Bahia",NA,"-39","-9","39º0'W","9º0'S",NA,NA,"Folhas com folíolos cartáceos, discolores, aromáticos. Flores em botões.","HVC00004232",NA,NA,"Engl.","Guedes, M.L.","30611","Canudos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
