"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber"
"211","2020-05-08 11:12:31-03","UEFS","HUEFS","90780","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Wahnschaffe",NA,"1932","09","19",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0090780","HUEFS0090780",NA,NA,"53584","auto","2005","06",NA,NA,NA,"Rosanae",NA,NA,NA
"212","2020-05-08 11:12:31-03","UEFS","HUEFS","15085","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Salgado, O.A.","144","1981","08","05",NA,"Brasil","Minas Gerais","Nova Ponte",NA,"-47.05","-19.083333",NA,NA,"HUEFS0015085",NA,NA,NA,NA,NA,"2009","01",NA,"47W3'","19S5'","Rosanae",NA,NA,NA
"213","2020-05-08 11:12:31-03","UEFS","HUEFS","207874","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.",NA,"Lima, H.C.de","7700","2013","07","27",NA,"Brasil","Rio de Janeiro","Duas Barras","Monerat, RJ-116, Km 116. Fragmento de Mata degradada.","-42.405278","-22.080556",NA,NA,"HUEFS0207874",NA,"643","643",NA,NA,NA,NA,NA,"42W24'19''","22S4'50''","Rosanae",NA,NA,NA
"214","2020-05-08 11:12:31-03","UEFS","HUEFS","58946","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Fiaschi, P.","862","2001","07","08",NA,"Brasil","Minas Gerais","Bocaiúva","Estrada de Montes Claros para Joaquim Felício (BR-135), na altura do km 473, pouco após o acesso para Engenheiro Navarro.","-44.051389","-17.570833",NA,NA,"HUEFS0058946","HUEFS0058946","675","675",NA,NA,"2009","01",NA,"44W3'5''","17S34'15''","Rosanae",NA,NA,NA
"215","2020-05-08 11:12:31-03","UEFS","HUEFS","252609","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.",NA,"Fonseca, M.L.","6913","2016","08","03",NA,"Brasil","Distrito Federal","Brasilia","Reserva Ecológia do IBGE. Em frente ao restaurante da Recor.","-47.877778","-15.947222",NA,"Arboreto em área antropizada.","HUEFS0252609",NA,"1100","1100",NA,NA,NA,NA,NA,"47W52'40''","15S56'50''","Rosanae",NA,NA,NA
"216","2020-05-08 11:12:31-03","UEFS","HUEFS","48205","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Vieira, J.G.","53","1981","07","29",NA,"Brasil","Goiás","Luziânia","Margem do rio Vermelho: 11 Km ao sul de Luziânia.","-47.883333","-16.366667",NA,"Cerradão-Beira de Mata Ciliar. Latossolo vermelho-amarelo.","HUEFS0048205",NA,NA,NA,NA,NA,"2000","12",NA,"47W53'","16S22'","Rosanae",NA,NA,NA
"217","2020-05-08 11:12:31-03","UEFS","HUEFS","50890","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Fiaschi, P.","426","2000","08","01",NA,"Brasil","Minas Gerais","São João Evangelista","Estrada de São joão Evangelista para Gunhães.","-42.833333","-18.583333",NA,"Beira de estrada.","HUEFS0050890",NA,NA,NA,NA,NA,"2009","01",NA,"42W50'","18S35'","Rosanae",NA,NA,NA
"218","2020-05-08 11:12:31-03","UEFS","HUEFS","48093","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","L.P.de Queiroz","Walter, B.M.T.","3824","1997","08","07",NA,"Brasil","Goiás","Campinaçu","Região do córrego. Boa Nova. Antiga estrada Minaçu - AHE Serra da Mesa. Cerca de 9 Km da GO-241.","-48.383611","-13.765833",NA,"Mata seca antropizada.","HUEFS0048093",NA,"450","450",NA,NA,"2000","12",NA,"48W23'1''","13S45'57''","Rosanae",NA,NA,NA
"219","2019-06-11 13:10:00-03","F","FMNH-SEEDPLANTS","V0354888F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,"RRC ID Flag","J. Steinbach","6700","1924","11","21","South America","Bolivia","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,"V0354888F","V0354888F_01 V0354888F_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6700"
"220","2018-01-23 14:59:04-02","F","FMNH-SEEDPLANTS","V0448432F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"A. Glaziou","12586",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448432F","V0448432F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"221","2018-01-23 14:59:04-02","F","FMNH-SEEDPLANTS","V0448433F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,NA,"132218","1966","10","7","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448433F","V0448433F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"222","2018-01-23 14:59:05-02","F","FMNH-SEEDPLANTS","V0448434F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"B. A. Krukoff","5334","1933","8","8","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0448434F","V0448434F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"223","2018-01-23 14:59:05-02","F","FMNH-SEEDPLANTS","V0448435F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"I. Steinbach","6486","1924","9","28","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448435F","V0448435F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"224","2018-01-23 14:59:05-02","F","FMNH-SEEDPLANTS","V0448436F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"I. Steinbach","6507","1924","9","29","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448436F","V0448436F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"225","2018-01-23 14:59:06-02","F","FMNH-SEEDPLANTS","V0448437F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"J. Steinbach","3192","1916","9","25","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448437F","V0448437F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"226","2018-01-23 14:59:08-02","F","FMNH-SEEDPLANTS","V0448443F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"T. J. Killeen","2136","1986","8","25","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,"V0448443F","V0448443F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"227","2020-10-14 16:35:23-03","UFVJM","HDJF","7798","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.",NA,"Paixão, FA","8P83","2019","06","26","Southern America","Brasil","Minas Gerais","Rio Casca","Rio Doce, Margem Direita","-42.759028","-20.095528",NA,NA,"HDJF007798","HDJF007798_01","274","274",NA,NA,NA,NA,NA,"-42.759028","-20.095528",NA,NA,NA,NA
"228","2019-01-25 15:40:48-02","IAC","IAC","11604","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","N.F. Mattos","J.M. Pires & G.A. Black","1583","1949","07","30",NA,"Brasil","Maranhão",NA,"Ilha do Botes",NA,NA,NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr J.M.Pires em abril de 1950. Nome popular: mulugú",NA,NA,NA,NA,NA,NA,"1961","06","30",NA,NA,NA,NA,NA,NA
"229","2019-01-25 15:40:48-02","IAC","IAC","15384","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","N.F. Mattos","M. Koscinski","14","1949","09","09",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6361","-23.5475",NA,"Plantas recebidas do Serviço Florestal do Estado. Nome popular: mulungu",NA,NA,NA,NA,NA,NA,"1949","09","09","-46.6361","-23.5475",NA,NA,NA,NA
"230","2019-01-25 15:40:48-02","IAC","IAC","18442","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","D.M. Dedecca","H.M. Souza","s/nº","1957","08","15",NA,"Brasil","São Paulo","Campinas",NA,"-47.0608","-22.9056",NA,"Nome popular: mulungú",NA,NA,NA,NA,NA,NA,"1957","08","15","-47.0608","-22.9056",NA,NA,NA,NA
"231","2019-01-25 15:40:48-02","IAC","IAC","19575","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","H.F. Leitão Filho","H.F. Leitão Filho","44","1967","08","02",NA,"Brasil","São Paulo",NA,"Aparecida do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1967","08","22",NA,NA,NA,NA,NA,NA
"232","2019-01-25 15:40:48-02","IAC","IAC","20127","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","H.F. Leitão Filho","H.F. Leitão Filho","468","1968","08","01",NA,"Brasil","São Paulo","Ribeirão Preto",NA,"-47.8103","-21.1775",NA,NA,NA,NA,NA,NA,NA,NA,"1968","08","04","-47.8103","-21.1775",NA,NA,NA,NA
"233","2020-01-27 18:25:02-03","IAC","IAC","56552","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","M.V. Martins & M. Monge","M.V. Martins & M. Monge","166","2010","08","05",NA,"Brasil","São Paulo","Campinas","Rodovia Dom Pedro, sentido Campinas, Km 130","-47.0608","-22.9056",NA,NA,NA,NA,NA,NA,NA,NA,"2010","08","05","-47.0608","-22.9056",NA,NA,NA,NA
"234","2020-07-23 12:07:33-03","CEPLAC","CEPEC","103431","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,"M. Kirizawa","M. Kirizawa","1896","1987","08","20",NA,"Brasil","Bahia","SÃO JOSÉ DO BARREIRO","Entre Areias e São José do Barreiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/10/1987",NA,NA
"235","2020-07-23 12:07:33-03","CEPLAC","CEPEC","67400","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,"H. C. de Lima","H. Q. B. Fernandes","2233","1987","10","08",NA,"Brasil","Espírito Santo","SANTA TERESA","Parque do MBML, prox. ao auditorio.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,"30/12/1990",NA,NA
"236","2020-07-23 12:07:33-03","CEPLAC","CEPEC","67453","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna",NA,"J. G. Jardim","H. Q. B. Fernandes","2551","1988","09","22",NA,"Brasil","Espírito Santo","SANTA TERESA","Rio 5 de Novembro, arredores do afluente, estr. que sobe p/ 25 Julho e 15 Novembro.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,"30/08/1996",NA,NA
"237","2020-09-22 13:48:50-03","USP","SPFW","574","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","W. Mantovani","Ceccantini, G.C.T. Paiva, M.R.A.B.","336","1994","03","24",NA,"Brasil","Minas Gerais","Araxá","Barreiro","-46.993611","-18.944722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA
"238","2020-09-22 13:48:50-03","USP","SPFW","575","PreservedSpecimen","Plantae",NA,NA,"Leguminosae Papilionoideae","Erythrina","verna","Erythrina verna","Vell.","W. Mantovani","Ceccantini, G.C.T. Paiva, M.R.A.B.","337","1994","03","24",NA,"Brasil","Minas Gerais","Araxá","Barreiro","-46.993611","-18.944722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46º59'37''W","18º56'41''S",NA,NA,NA,NA
"239","2019-07-03 20:06:26-03","UEM","HUEM","14167","S","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","E.D.Mauri; Ma.C.Souza","Ma.C.Souza; col.","3294","2007","09","15",NA,"Brasil","Paraná","Maringá","Parque do Ingá., próximo ao lago","-51.930653","-23.428267",NA,"Flores coletadas no chão.","HUEM000018692",NA,NA,NA,NA,NA,"2007","12",NA,"-51.930653","-23.428267",NA,NA,NA,NA
"240","2019-07-03 20:06:26-03","UEM","HUEM","14168","S","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","E.D.Mauri; Ma.C.Souza","E.D. Mauri; col.","11","2007","12","13",NA,"Brasil","Paraná","Maringá","Parque do Ingá.","-51.930653","-23.428267",NA,"Cerca de 20m de altura; folhas e ramos com forte odor.","HUEM000018693",NA,NA,NA,NA,NA,"2007","12",NA,"-51.930653","-23.428267",NA,NA,NA,NA
"241","2019-07-02 15:55:39-03","UEM","HUEM","28699","S","Plantae",NA,NA,"Leguminosae","Erythrina","verna","Erythrina verna","Vell.","E.D.Mauri","K.K. Kita; col.","1910","2008","08","29",NA,"Brasil","Paraná","Maringá","Parque do Ingá.","-51.930653","-23.428267",NA,"Arbórea; flores coloração vermelha.","HUEM000018694",NA,NA,NA,NA,NA,"2008","08",NA,"-51.930653","-23.428267",NA,NA,NA,NA
"242","2020-09-18 09:31:49-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Erythrina","verna","Erythrina verna","(Huber) Standl",NA,"Claros, G","85",NA,NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-09-18 09:31:49-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Erythrina","verna","Erythrina verna","(Huber) Standl",NA,"Daly, D C; Silveira, M; Saraiva, R; Walthier, F; GEBHARDS, J","7672",NA,NA,NA,NA,"Brasil","Acre","Marechal Thaumaturgo","Rio Juruá, Reserva Extrativista do Alto Juruá, S of confluence with Rio Acuriá and N of São João do Breu. Colocação Tapaúna.","-73","-9",NA,"Tree 10 m, flowers white. Edge of clearing.; Primary upland forest on undulating terrain, tertiary sediments.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-73","-9",NA,NA,NA,NA
"244","2020-09-18 09:31:49-03","UFAC","UFACPZ","3398","PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Erythrina","verna","Erythrina verna","(Huber) Standl",NA,"Claros, G; Leonildo; REGINALDO","85","1992","04","30",NA,"Bolívi","Acre","Rio Branco","Parque Zoobotânico - UFAC, bloco 02, placa 255, capoeira alta, terra firme.",NA,NA,NA,"Árvore de 7 m de altura, fruto verde.","UFACPZ003398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-09-18 09:31:49-03","UFAC","UFACPZ","3398","PreservedSpecimen","Plantae",NA,"Alismatales","Limnocharitaceae","Erythrina","verna","Erythrina verna","(Huber) Standl",NA,"Claros, G; Leonildo; REGINALDO","85","1992","04","30",NA,"Bolívi","Acre","Rio Branco","Parque zoobotânico, Bloco 02, placa 255. Terra firme.",NA,NA,NA,"Árvore 7m de altura, fruto verde, capoeira alta.","UFACPZ003398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-11-12 16:59:28-03","UEL","FUEL","38422","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Erythrina","verna","Erythrina verna","Vell.","Kaukf, BA","Wahnschaffe","s.n.","1932","09","19",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,"53584","auto","1978",NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-11-01 14:59:39-03","UnB","UB","11140","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Mecenas, VV","Mecenas, VV; Leite, LQ; Augusto, MM","206","1998","07","30","Southern America","Brasil","Distrito Federal","Brasília","APA de Cafuringa. Fazenda Palestina","-48.1725","-15.523056",NA,"Árvore 11m; Mata.",NA,NA,"770","770",NA,NA,NA,NA,NA,"-48.1725","-15.523056",NA,NA,NA,NA
"248","2019-11-01 14:59:39-03","UnB","UB","175525","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Pereira, BAS","Pereira, BAS","3705","2010","09","20","Southern America","Brasil","Distrito Federal","Brasília","Região Administrativa de Brazlândia. Vale do rio do Sal, APA de Cafuringa","-48.166667","-15.516667",NA,"Árvore decídua, ca. 8-10m altura e 25-40cm DAP. Casca com ritidoma cinzento, relativamente liso, com protuberâncias verrucosas, esparsas. Flores vermelhas, frutos imaturos cor verde; Solo vermelho-escuro, eutrófico. Floresta Estacional Decídua associ",NA,NA,"820","820",NA,NA,"2010","09","20","-48.166667","-15.516667",NA,NA,NA,NA
"249","2019-11-01 14:59:39-03","UnB","UB","152942","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krunoff, BA","Salles, AJH","69","1979","07","01","Southern America","Brasil","Distrito Federal","Brasília","Córrego Papuda","-47.9296989440918","-15.7797002792358",NA,"Árvore 15m. Flores vermelhas.; Mata ciliar",NA,NA,NA,NA,"70570","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-11-01 14:59:39-03","UnB","UB","141897","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krunoff, BA","Heringer, EP","7777A","1960","11","15","Southern America","Brasil","Minas Gerais","Paraopeba","Fazenda do Funil do Sr. Carlos","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-11-01 14:59:39-03","UnB","UB","141898","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krunoff, BA","Gomes, V","2809A","1969","06","10","Southern America","Brasil","Minas Gerais","Piau","Fazenda São Clemente","-43.3227996826172","-21.5093994140625",NA,"Flor branca.; Árvore 20m.",NA,NA,NA,NA,"12556","auto","1979",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-01 14:59:39-03","UnB","UB","141896","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krunoff, BA","Heringer, EP","Herb7603","1960","06","03","Southern America","Brasil","Minas Gerais",NA,"Fazenda do Funil do Sr. Carlos, 15km de Paraopeba",NA,NA,NA,"Cerrado",NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"253","2019-11-01 14:59:39-03","UnB","UB","141895","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krunoff, BA","Heringer, EP","15166","1975","09","23","Southern America","Brasil","Minas Gerais","Bom Jesus do Galho","On east bank of the Rio Doce, ca. 25km east of Marliéria","-42.466667","-19.766667",NA,NA,NA,NA,NA,NA,NA,NA,"1979",NA,NA,"-42.466667","-19.766667",NA,NA,NA,NA
"254","2019-11-01 14:59:39-03","UnB","UB","194988","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Martins, MV","Pereira, AMS","2414","2013","08","13","Southern America","Brasil","São Paulo","Jardinópolis","Jurecê - Jardinópolis","-47.735556","-21.198611",NA,"Planta 4m. Flor vermelha",NA,NA,"566","566",NA,NA,NA,NA,NA,"-47.735556","-21.198611",NA,NA,NA,NA
"255","2019-11-01 14:59:39-03","UnB","UB","41196","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Krukoff, BA","Heringer, EP","10519","1965",NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Zoobotânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-05-06 11:57:45-03","UFU","HUFU","38943","S","Plantae",NA,NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.",NA,"Pereira, W.F.","s.n.","2004","10","01",NA,"Brasil","Minas Gerais","Santa Maria do Suaçuí","Fazenda Estrela D'alva, A 47 km de Santa Maria do Suaçuí, no Norte de Minas.","-42.4141998291016","-18.190299987793",NA,NA,"HUFU00008971","HUFU00008971",NA,NA,"36948","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-04 15:43:13-03","IF","SPSF","00014","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna",NA,"M.V.Martins","M.Koscinski","128",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: Nome popular Mulungú. Nunca deu fruto.;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"258","2021-03-04 15:43:13-03","IF","SPSF","03804","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna","Vell.","M.V.Martins","B.Costa",NA,"1945","09","10","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","2011","01","30",NA,NA,"Magnoliopsida",NA,NA,NA
"259","2021-03-04 15:43:13-03","IF","SPSF","06450","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"A. Rodrigues",NA,"1940","11","01","América do Sul","Brasil","SP","Cachoeira",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"260","2021-03-04 15:43:13-03","IF","SPSF","33567","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"Wahnschaffe",NA,"1932","09","19","América do Sul","Brasil","SP","São Paulo","cultivada","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"261","2021-03-04 15:43:13-03","IF","SPSF","02133","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna","Vell.","M.V.Martins","A. Rodrigues",NA,"1945","05","14","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","2011","01","30",NA,NA,"Magnoliopsida",NA,NA,NA
"262","2021-03-04 15:43:13-03","IF","SPSF","02239","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna","Vell.","M.V.Martins","B.Silva",NA,"1945","09","10","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto","2011","01","30",NA,NA,"Magnoliopsida",NA,NA,NA
"263","2021-03-04 15:43:13-03","IF","SPSF","03350","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"A. Rodrigues",NA,"1948","12","06","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"264","2021-03-04 15:43:13-03","IF","SPSF","33504","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Erythrina","verna","Erythrina verna",NA,NA,"M.Koscinski","104",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: cultivada&nf;;",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"265","2021-02-08 12:41:48-03","UFRGS","ICN","017781","S","Plantae","Dicotyledon",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.","Lima, HC","de Souza, B","s.n.","1945","09","10","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,"ICN00022344","ICN00022344",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86253","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.",NA,"Mattos, J.","s.n.",NA,NA,NA,NA,"Brasil","São Paulo",NA,"Estado de São Paulo,",NA,NA,NA,NA,"HAS0086253",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2020-08-26 10:48:57-03","MCN-FZBRS","HAS","86254","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Erythrina","verna","Erythrina verna","Vell.",NA,"Mattos, J.","s.n.","1962","02",NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico,","-46.6300010681152","-23.5400009155273",NA,"árvore; Cerca de 10m. de altura.","HAS0086254",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
