"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","minimumElevationInMeters","maximumElevationInMeters","imagecode","recordNumber","locality","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"344","2017-11-24 14:11:25-02","UFLA","ESAL","15858","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","Richieri Sartori",NA,NA,NA,"Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,"árvore; 10 m; ;; floresta",NA,NA,NA,NA,"s.n.","Bairro dos Farias",NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"345","2017-11-24 14:11:25-02","UFLA","ESAL","18098","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Passos","-46.6096992492676","-20.718900680542",NA,NA,"árvore; 15,0 m; ;; floresta",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,"37279","auto",NA,NA,NA,NA,NA
"346","2017-11-24 14:11:25-02","UFLA","ESAL","25098","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"s.n.","Bosque Rangel Pietraróia",NA,NA,NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
"347","2019-12-19 11:17:50-03","UFG","UFG","22500","S","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","César, R.","1996","11","11","Oliveira, J.P.","1996","09","11","Brasil","Goiás","Goiânia","-49.2538986206055","-16.6786003112793",NA,NA,"Árvore cerca de 10m de altura. Flores com cálice verde na parte inferior e vinoso na parte superior. Glândulas (9) na base do cálice vermelhas vinosas com centro amarelo claro. Pétalas externamente com 2 listas longitudinais principais, uma vinosa no",NA,NA,NA,NA,"s.n.","Mata da Macumba, próximo à Escola de Agronômia da UFG. Cerrado alterado.",NA,NA,NA,NA,NA,NA,"25250","auto",NA,NA,NA,NA,NA
"348","2019-06-10 10:11:05-03","FZB-BH","BHZB","6744","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"R.C. Mota","2008","06",NA,"Ordones, J. et al.","2008","05","21","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"Nº 452. Outros coletores: Andrade, I.R; Alves, A.S; Felix, D.F; Machado, G.C. Com duplicata.",NA,NA,NA,NA,"1386","FZBBH/ Praça Nacional - Aquário",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"349","2019-06-10 10:11:05-03","FZB-BH","BHZB","5253","S","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"A. Massensini Jr.","2008","08",NA,"Echternacht, L.A.","2005","06","15","Brasil","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"Próximo a borda de mata. Cálice verde musgo, corola com face abaxial branca e verde e a adxial apenas branca. Estames e estigma brancos, anteras marrons. Glândulas na base do cálice vermelhas. Com duplicata.",NA,NA,NA,NA,"166","FZB/BH",NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"350","2021-01-26 13:56:02-03","IMA","MAC","29941","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","M.C.Duarte","2006","10",NA,"M.L.Guedes; G.Carvalho; J.S.Santos","2006","09","15","Brasil","Bahia","Ituberá","-39.133333","-13.716667","-39.133333","-13.716667","Árvore ca. de 6m de altura. Flores alvas.; Restinga.","MAC0029941",NA,NA,"MAC0029941","12659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2021-01-26 13:56:02-03","IMA","MAC","55528","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"A.Costa","2010","08","12","Brasil","Alagoas","Traipu","-37.003333","-9.970833","-37.003333","-9.970833","Árvore ca. 18 m de alt. Frutos imaturos.; Caatinga.","MAC0055528",NA,NA,"MAC0055528","423","Serra-da-Mão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2021-01-26 13:56:02-03","IMA","MAC","45038","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","E.C.O.Chagas","2009","11","28","Chagas-Mota; S.Brasileiro","2009","11","28","Brasil","Alagoas","Viçosa","-36.2407989501953","-9.3713903427124",NA,NA,"Árvore ca. 20 m de altura. Frutos maduros, abertos.; Mata Atlântica.","MAC0045038",NA,NA,"MAC0045038","6542","Serra Dois Irmãos.",NA,NA,NA,NA,NA,NA,"18701","auto",NA,NA,NA,NA,NA
"353","2014-09-09 14:08:41-03","UNIVILLE","JOIW","532","S","Plantae","Malvaceae","Pseudobombax","cf. grandiflorum","Pseudobombax cf. grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"G.Q.Freire","2007","04","11","Brasil","MG","Matozinhos","-44.010778","-19.476861","44º00'38,8'' W","19º28'36,7'' S","Árvore, h=7m, DAP=35cm. Flor de pétalas brancas internamente, odor desagradável, estames de filete branco.Coleta de pólen para De Oliveira e madeira de galho para SPFw",NA,"680","680",NA,"267","Sitio Paleontológico Cuvieri. Afloramento calcário. Mata seca / semidecídua. Em solo raso sobre afloramento calcário",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2021-03-03 13:56:18-03","UFF","NIT","NIT132","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"A. Lobão","2011","06","03","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,"NIT00000132",NA,NA,NA,"1581",NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"355","2021-03-03 13:56:18-03","UFF","NIT","NITw1443","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.P. Albuquerque; L.B. Nascimento; M. Bovini","2015","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"costão rochoso; 13cm DAP","NITw00003382",NA,NA,NA,"24","Ilha de Palmas. Monumento Natural Ilhas Cagarras",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"356","2021-03-03 13:56:18-03","UFF","NIT","NIT492","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"G.C. Lopes Paes","2012","04","25","Brasil","Rio de Janeiro","Niterói","-43.1035995483398","-22.88330078125",NA,NA,NA,"NIT00000491",NA,NA,NA,"47",NA,NA,NA,NA,NA,NA,NA,"14785","auto",NA,NA,NA,NA,NA
"357","2021-03-03 13:56:18-03","UFF","NIT","NITw1441","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.P. Albuquerque; L.B. Nascimento; M. Bovini","2015","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"costão rochoso; caule ramificado; 12cm DAP","NITw00003384",NA,NA,NA,"22","Ilha de Palmas. Monumento Natural Ilhas Cagarras",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"358","2021-03-03 13:56:18-03","UFF","NIT","NITw1444","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.P. Albuquerque; L.B. Nascimento; M. Bovini","2015","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"costão; 17cm DAP","NITw00003381",NA,NA,NA,"25","Ilha de Palmas. Monumento Natural Ilhas Cagarras",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"359","2021-03-03 13:56:18-03","UFF","NIT","NITw1440","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.P. Albuquerque; L.B. Nascimento; M. Bovini","2015","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"arvore em declive; 14cm DAP","NITw00003385",NA,NA,NA,"21","Ilha de Palmas. Monumento Natural Ilhas Cagarras",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"360","2021-03-03 13:56:18-03","UFF","NIT","NITw1442","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"R.P. Albuquerque; L.B. Nascimento; M. Bovini","2015","09","15","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,"inclnado; 20cm DAP","NITw00003383",NA,NA,NA,"23","Ilha de Palmas. Monumento Natural Ilhas Cagarras",NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA
"361","2021-02-09 10:13:26-03","UENF","HUENF","4074","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.","2003","12","10","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.204167","-21.554722","41º12'15''W","21º33'17''S",NA,"HUENF00004077","31","31",NA,"76","Mata do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-02-09 10:13:26-03","UENF","HUENF","4068","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.","2003","12","03","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.204167","-21.554722","41º12'15''W","21º33'17''S",NA,"HUENF00004071","31","31",NA,"42","Mata do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2021-02-09 10:13:26-03","UENF","HUENF","887","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.; et al.","1996","03","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S","T1 P33","HUENF00000889","6","6",NA,"11","Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-02-09 10:13:26-03","UENF","HUENF","771","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.","1996","04","03","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S","T3-26; Igual 11","HUENF00000773","18","18",NA,"106","Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2021-02-09 10:13:26-03","UENF","HUENF","7390","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","D.R. Couto","2020","09","21","Roberta; Ribeiro, A.C.C.","2005","11","22","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S",NA,"HUENF00007393","18","18",NA,"3","Mata do Mergulhão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2021-02-09 10:13:26-03","UENF","HUENF","396","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.; Da Silva, G.C.","1996","12","05","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.094444","-21.391389","41º5'40''W","21º23'29''S","MP3","HUENF00000398","39","39",NA,"337","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2021-02-09 10:13:26-03","UENF","HUENF","1158","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.","1996","03","20","Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.2575","-21.778333","41º15'27''W","21º46'42''S","T1 P3.3","HUENF00001160","6","6",NA,"11","Mata do Mergulhão - Mata da Isaura",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2021-02-09 10:12:20-03","UENF","HUENF","2364","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","D.R. Couto","2020","11","12","Procópio-de-Oliveira, P.","2006","09","28","Brasil","Rio de Janeiro","Rio das Ostras","-42.035556","-22.428333","42º2'8''W","22º25'42''S","FE 18","HUENF00002366","56","56",NA,"759","Reserva Biológica União",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2021-02-09 10:13:26-03","UENF","HUENF","235","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Nascimento, M.T.; Assumpção, J.","1996","09","28","Brasil","Rio de Janeiro","São João da Barra","-41.031111","-21.74","41º1'52''W","21º44'24''S","Q3, Aproximadamente +- 2100m","HUENF00000237","4","4",NA,"168","Restinga de Iquipari Reserva Particular do Patrimônio Natural Fazenda Caruara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2021-02-09 10:13:26-03","UENF","HUENF","5195","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","D.R. Couto","2020","09","22","Nascimento, M.T.; Miranda, C.C.","2004","10","20","Brasil","Rio de Janeiro","São Francisco de Itabapoana","-41.204167","-21.554722","41º12'15''W","21º33'17''S",NA,"HUENF00005198","31","31",NA,NA,"Mata do Funil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2021-02-09 10:13:26-03","UENF","HUENF","6736","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns","D.R. Couto","2020","09","28","Melo, L.V.","2003","07","30","Brasil","Rio de Janeiro","Arraial do Cabo","-42.0278015136719","-22.966100692749",NA,NA,"P5","HUENF00006739",NA,NA,NA,"121","Álcalis",NA,NA,NA,NA,NA,NA,"25964","auto",NA,NA,NA,NA,NA
"372","2021-02-09 10:13:26-03","UENF","HUENF","10984","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A.Robyns",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Moraes, V.B.; Toledo, E.","2010","01","28","Brasil","Rio de Janeiro","Natividade","-41.9733009338379","-21.042200088501",NA,NA,"Parcela 9","HUENF00011631",NA,NA,NA,"3801","Mata São Vicente.",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA
"373","2021-02-25 10:12:57-03","CVRD","CVRD","4606","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","João Semir","2001","08","13","Farias, G.L.","1993","09","23","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Paineira rosa","CVRD004606",NA,NA,"CVRD004606","641",NA,"Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"374","2021-02-25 10:12:57-03","CVRD","CVRD","2081","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","João Semir","2001","08","13","Folli, D.A.","1988","10","26","BRASIL","BA","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Paineira rosa","CVRD002081",NA,NA,NA,"809",NA,"Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"68835","auto","Magnoliopsida",NA,NA,NA,NA
"375","2021-02-25 10:12:57-03","CVRD","CVRD","11391","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Domingos A. Folli","2008","07","31","Siqueira, G.S.","2008","07","31","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Paineira rosa","CVRD011391",NA,NA,NA,"424",NA,"Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"376","2021-02-25 10:12:57-03","CVRD","CVRD","4542","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","João Semir","2001","08","13","Folli, D.A.","1993","08","23","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Paineira rosa","CVRD004542",NA,NA,NA,"1956",NA,"Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"377","2021-02-25 10:12:57-03","CVRD","CVRD","29","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","João Semir","2001","08","13","Folli, D.A.","1978","08","17","BRASIL","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,"<ll>dwc_commonname:</ll> Paineira rosa","CVRD000029",NA,NA,NA,"29",NA,"Magnoliophyta","Malvales","América do Sul",NA,NA,NA,"48094","auto","Magnoliopsida",NA,NA,NA,NA
"378","2019-07-31 14:33:01-03","CPATSA","HTSA","5329","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum","(Cav.) A. Robyns","Correa, A.M.D.",NA,NA,NA,"Matos, E.N. de","2011","10","30","Brasil","Bahia","Valença","-39.038056","-13.566944","-39.038056","-13.566944","Árvore até 12m alt. Flores brancas.",NA,NA,NA,NA,"3361","Estrada para Manicultura Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2020-09-12 05:00:02-03","US","US","USw25481","PreservedSpecimen","Plantae","Bombacaceae","Bombax","cyathophorum","Bombax cyathophorum",NA,NA,NA,NA,NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"380","2020-09-12 05:00:02-03","US","US","2270924","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01226791",NA,NA,"US01226791_01","4578",NA,NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"381","2020-09-12 05:00:02-03","US","US","1690012","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum majus","A. Robyns",NA,NA,NA,NA,"Y. Mexia","1930","5","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,"US00101966",NA,NA,"US00101966_01","4711",NA,NA,"Malvales","South America - Neotropics",NA,"majus","Isotype",NA,NA,"Dicotyledonae",NA,"1",NA,NA
"382","2020-09-12 05:00:02-03","US","US","2173829","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"L. Smith","1952","4","4","Brazil","Distrito Federal",NA,"-43.3469","-23.0036",NA,NA,NA,"US01226778",NA,NA,"US01226778_01","6354","Praia de Sernambetiba (Recreio dos Bandeirantes) ao nivel de mar.",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"383","2020-09-12 05:00:02-03","US","US","2403546","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1959","4","17","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01226779","350",NA,"US01226779_01","8764","Matador, Rio do Sul",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"384","2020-09-12 05:00:02-03","US","US","3595607","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"W. W. Thomas, A. M. Carvalho, A. M. Amorim, J. Jardim & S. C. Sant'Ana","1992","11","15","Brazil","Bahia",NA,"-39.07","-14.37",NA,NA,NA,"US01226785",NA,NA,"US01226785_01","9472","Mun. Itacare. Campo Cheiroso, 14 km N of Serra Grande off of road to Itacare",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"385","2020-09-12 05:00:02-03","US","US","1483371","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"P. K. Dusén",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,"US01226776",NA,NA,"US01226776_01","s.n.","Paranagua, Tonbirosu",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"386","2020-09-12 05:00:02-03","US","US","2120097","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"R. M. Klein","1951","6","21","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01226781",NA,NA,"US01226781_01","100","Mata do Hoffmann. Brusque.",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"387","2020-09-12 05:00:02-03","US","US","2282901","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"G. Hatschbach","1959","8","9","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US01226787",NA,NA,"US01226787_01","6277","Mun. Senges, Fda. Morungava, Rio do Funil",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"388","2020-09-12 05:00:02-03","US","US","2059544","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"Collector unknown","1951","12","6","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01226775",NA,NA,"US01226775_01","4040","Brusque",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"389","2020-09-12 05:00:02-03","US","US","1544359","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"A. Gehrt","1925","5","29","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,"US01226783",NA,NA,"US01226783_01","12191","Butantan",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"390","2020-09-12 05:00:02-03","US","US","2270923","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"G. Hatschbach","1958","5","22","Brazil","Paraná",NA,NA,NA,NA,NA,NA,"US01226782","150",NA,"US01226782_01","4578","Bocaiuva do Sul",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"391","2020-09-12 05:00:02-03","US","US","762432","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01226777",NA,NA,"US01226777_01","20189","On Corcovado",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"392","2020-09-12 05:00:02-03","US","US","2143465","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,"Robyns, A. G. M.",NA,NA,NA,"R. Reitz","1953","11","28","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"Common name: Embiruçú",NA,"100",NA,NA,"5.824","S. Luzia.",NA,"Malvales","South America",NA,NA,NA,"19684","auto","Dicotyledonae",NA,"1",NA,NA
"393","2020-09-12 05:00:02-03","US","US","2321301","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"R. M. Klein & R. Reitz","1955","12","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,"US01226789","10","15","US01226789_01","1367","Cunhas, Itajai",NA,"Malvales","South America",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"394","2020-09-12 05:00:02-03","US","US","2954497","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"I. S. Gottsberger","1970","10","5","Brazil","São Paulo",NA,"-48.42","-22.75",NA,NA,NA,"US01226786","550",NA,"US01226786_01","391","Mun. de Botucatu: 18 km N of Botucatu, (14 km E of Sao Manuel). Along the S. Manuel-Piracicaba highway. Near ex-RR station, 13 de Maio",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"395","2020-09-12 05:00:02-03","US","US","762431","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","grandiflorum","Pseudobombax grandiflorum",NA,NA,NA,NA,NA,"J. N. Rose & P. G. Russell","1915","7","10","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"US01226788",NA,NA,"US01226788_01","20189","Corcovado",NA,"Malvales","South America - Neotropics",NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
