"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","locality","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"1152","2019-11-13 11:21:18-03","USP","SPF","32272","PreservedSpecimen","Plantae","Lauraceae","Ocotea","variabilis","Ocotea variabilis","Mart.","Rohwer, JG","Menezes, NL","1980","07","21","Brasil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"SPF00032272",NA,"CFSC6334",NA,NA,NA,NA,NA,NA,NA,"Serra do Cipó","26557","auto","1984",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1153","2014-04-04 18:27:39-03","PNFM","IRAI","2646","S","Plantae","Lauraceae","Ocotea","lanceolata","Ocotea lanceolata","Nees","Cordeiro, J.; Barbosa, E.","Temponi, L.G.","2009","10","12","Brasil","Paraná","Foz do Iguaçu",NA,NA,NA,NA,NA,NA,"IRAI00002646",NA,"679",NA,NA,NA,"Árvore, 7 m, flor alvacenta, beira da rodovia. Floresta Estacional Semidecidual","Magnoliophyta",NA,NA,"Parque Nacional do Iguaçu, BR-469 interior do Parque",NA,NA,"2010","01","01",NA,NA,NA,NA,NA,NA,NA
"1154","2014-04-04 18:27:39-03","PNFM","IRAI","2544","S","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Werff, H. van der","Barbosa, E.","2006","05","04","Brasil","Paraná","Jaguariaíva",NA,NA,NA,NA,NA,NA,"IRAI00002544",NA,"1320",NA,NA,NA,"Arbusto, 2 m, flor creme-esverdeada. Solo arenoso; campo cerrado","Magnoliophyta",NA,NA,"Rio das Mortes",NA,NA,"2008","01","01",NA,NA,NA,NA,NA,NA,NA
"1155","2021-03-25 13:52:26-03","UNIVILLE","JOI","10027","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Brotto, M.L.","Brotto M.L.","2010","05","05","Brasil","Paraná","Campina Grande do Sul","-48.833611","-25.238056","48º50'1''W","25º14'17''S","1550","1550","JOI010027",NA,"440",NA,NA,NA,"; HABITO: Árvore; TIPO VEGETACIONAL: FOD Alto montana",NA,NA,NA,"Serra do Ibitiraquire, pico Caratuva.",NA,NA,"2010","05","05",NA,NA,NA,NA,NA,NA,NA
"1156","2021-03-25 13:52:26-03","UNIVILLE","JOI","18137","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Vieira, F.C.S.","Vieira, F.C.S.","2019","03","04","Brasil","Paraná","Tijucas do Sul","-49.060278","-25.998056","49º3'37''W","25º59'53''S","870","870","JOI018137",NA,"2549",NA,NA,NA,"Flor Branca Habitat: Floresta Ombrófila Mista Habito: Árvore",NA,NA,NA,"Postinho, próximo da divisa com SC.",NA,NA,"2019","03","05",NA,NA,NA,NA,NA,NA,NA
"1157","2021-03-25 13:52:26-03","UNIVILLE","JOI","17385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","Pastório, FF","Oliveira, A. A. de","2015","01","03","Brasil","Santa Catarina","Urubici","-49.498333","-28.082778","49º29'54''W","28º4'58''S","154","154","JOI017385",NA,"949",NA,NA,NA,"Floresta Ombrófila Mista Alto Montana; Estágio Médio de regeneração.",NA,NA,NA,"Morro da Igreja - Parque Nacional São Joaquim",NA,NA,"2015","02","03",NA,NA,NA,NA,NA,NA,NA
"1158","2021-03-25 13:52:26-03","UNIVILLE","JOI","4736","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","L.C.S. Assis","F.C.S. Vieira","2006","02","23","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"800","800","JOI004736",NA,"1659",NA,NA,NA,"; HABITO: ramo caído; TIPO VEGETACIONAL: FOD Alto montana",NA,NA,NA,"Morro da Tromba.","37150","auto","2007","12","23",NA,NA,NA,NA,NA,NA,NA
"1159","2019-10-07 09:23:02-03","UEFS","HUEFS","123114","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Funch, R.","2005","02","06","Brasil","Bahia","Mucugê","-41.1525","-13.223889","41W9'9''","13S13'26''",NA,NA,"HUEFS0123114","HUEFS0123114","585",NA,NA,NA,"Floresta Secundária.","Angiospermae","Laurales",NA,"Chapadinha.",NA,NA,"2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1160","2019-10-07 09:23:02-03","UEFS","HUEFS","69927","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","França, F.","2003","02","05","Brasil","Bahia","Ibicoara","-41.544444","-13.301389","41W32'40''","13S18'5''","1155","1247","HUEFS0069927","HUEFS0069927","4314",NA,NA,NA,"Vegetação herbáceo-arbustiva baixa, antropizada.","Angiospermae","Laurales",NA,"Estrada entre Brejo de Cima e a rodovia Mucugê-Barra da Estiva, c. 5-10km de Brejo de Cima.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1161","2019-10-07 09:23:02-03","UEFS","HUEFS","132590","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Ibrahim, M.","2007","12","20","Brasil","Bahia","Mucugê","-41.6775","-13.249722","41W40'39''","13S14'59''","724","724","HUEFS0132590","HUEFS0132590","63",NA,NA,NA,"Campo ruprestre, Substrato arenoso.","Angiospermae","Laurales",NA,"Estrada Mucugê - Abaíra.",NA,NA,"2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1162","2019-10-07 09:23:02-03","UEFS","HUEFS","152106","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","03","29","Brasil","Minas Gerais","Itamarandiba","-40.293889","-16.150833","40W17'38''","16S9'3''",NA,NA,"HUEFS0152106","HUEFS0152106","2609",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"estrada para Serra do Ambrósio",NA,NA,"2010","03",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1163","2019-10-07 09:23:02-03","UEFS","HUEFS","152202","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","07","18","Brasil","Bahia","Esplanada","-37.706667","-12.014167","37W42'24''","12S0'51''","47","47","HUEFS0152202","HUEFS0152202","2707",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Fazenda Bu, Mata do Bu",NA,NA,"2010","08",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1164","2019-10-07 09:23:02-03","UEFS","HUEFS","57458","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","S.O.Santos","Nascimento, L.M.","1999","10","19","Brasil","Pernambuco","Brejo da Madre de Deus","-36.577222","-8.223333","36W34'38''","8S13'24''","565","960","HUEFS0057458","HUEFS0057458","277",NA,NA,NA,"Mata estacional.","Angiospermae","Laurales",NA,"Mata do Malhada.",NA,NA,"2011","05",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1165","2019-10-07 09:23:02-03","UEFS","HUEFS","10890","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Ganev, W.","1992","06","08","Brasil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,"1270","1270","HUEFS0010890","HUEFS0010890","447",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"26531","auto","2009","03",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1166","2019-10-07 09:23:02-03","UEFS","HUEFS","152368","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Moraes, P.L.R.de","2009","08","27","Brasil","Bahia","Jussiape","-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,"HUEFS0152368","HUEFS0152368","2939",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,"26624","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1167","2019-10-07 09:23:02-03","UEFS","HUEFS","159482","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","12","11","Brasil","Bahia","Abaíra","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"HUEFS0159482","HUEFS0159482","3006",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Catolés","26531","auto","2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1168","2019-10-07 09:23:02-03","UEFS","HUEFS","35114","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Carneiro-Torres, D.S.","1998","11","11","Brasil","Bahia","Morro do Chapéu","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"HUEFS0035114","HUEFS0035114","38",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Estrada para Morrão, ca. 5Km da entrada.","98143","auto","2010","08",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1169","2019-10-07 09:23:03-03","UEFS","HUEFS","212464","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H.L.Ribeiro","Azevêdo-Gonçalves, C.F.de","2006","04","22","Brasil","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0212464","HUEFS0212464","781",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Fazenda 4-Campo rupestre do Hélio Guiné.","52493","auto","2016","10",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1170","2019-10-07 09:23:03-03","UEFS","HUEFS","212527","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Azevêdo-Gonçalves, C.F.de","2006","01","20","Brasil","Bahia","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"HUEFS0212527","HUEFS0212527","1024",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Guiné, Mata.","52493","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1171","2019-11-22 16:08:21-03","UEFS","HUEFS","165127","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,NA,"2006","08","10","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0165127","HUEFS0165127","8281",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Reserva Natural Vale. Estrada Aceiro Mme c/ Córrego Pau Atravessado","48094","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1172","2019-10-07 09:23:02-03","UEFS","HUEFS","165125","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Quinet, A.","1982","08","18","Brasil","Espírito Santo","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"HUEFS0165125","HUEFS0165125","338",NA,NA,NA,"Mata de Tabuleiro","Angiospermae","Laurales",NA,"Reserva Natural Vale. Estrada Oiticica","48094","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1173","2019-10-07 09:23:02-03","UEFS","HUEFS","159481","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Moraes, P.L.R.de","2009","12","11","Brasil","Bahia","Jussiape","-41.5924987792969","-13.5166997909546",NA,NA,NA,NA,"HUEFS0159481","HUEFS0159481","3005",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Serra de Jussiape","26624","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1174","2019-10-07 09:23:02-03","UEFS","HUEFS","118634","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Mello-Barreto, H.L.","1938","02","06","Brasil","Minas Gerais","Conceição do Mato Dentro","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,"HUEFS0118634","HUEFS0118634","8983",NA,NA,NA,"Margem de córrego.","Angiospermae","Laurales",NA,"Serra do Cipó, Km 149, estrada de Conceição do Mato Dentro.","60318","auto","2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1175","2019-10-07 09:23:02-03","UEFS","HUEFS","164493","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Soares-Filho, A.O.","1999","09","26","Brasil","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,"1000","1000","HUEFS0164493","HUEFS0164493","HUESB-VC935",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Serra do Periperi.","70493","auto",NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1176","2019-10-07 09:23:02-03","UEFS","HUEFS","152149","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Moraes, P.L.R.de","2009","07","10","Brasil","Bahia","Morro do Chapéu","-41.155556","-11.526389","41W9'20''","11S31'35''",NA,NA,"HUEFS0152149","HUEFS0152149","2654",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Associação",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1177","2019-10-07 09:23:02-03","UEFS","HUEFS","100733","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Carneiro-Torres, D.S.","2005","06","27","Brasil","Bahia","Souto Soares","-41.504444","-12.032222","41W30'16''","12S1'56''","1090","1090","HUEFS0100733","HUEFS0100733","571",NA,NA,NA,"Cerrado. Solo argiloso com afloramentos.","Angiospermae","Laurales",NA,"20 Km para o povoado de Várzea do Cerco sentido Bonito.",NA,NA,"2010","08",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1178","2020-11-03 11:00:07-03","UEFS","HUEFS","104239","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Nunes, T.S.","2006","01","08","Brasil","Bahia","Piatã","-41.5625","-13.311667","41W33'45''","13S18'42''",NA,NA,"HUEFS0104239","HUEFS0104239","1469",NA,NA,NA,"Cerrado","Angiospermae","Laurales",NA,"ca. 1 km de Brejo de Cima.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1179","2019-10-07 09:23:02-03","UEFS","HUEFS","102444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Carvalho, A.M.de","1994","09","24","Brasil","Bahia","Ilhéus","-39.069167","-14.781944","39W4'9''","14S46'55''",NA,NA,"HUEFS0102444","HUEFS0102444","5129",NA,NA,NA,"Mata Higrófila sul Baiana.","Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1180","2019-10-07 09:23:02-03","UEFS","HUEFS","102778","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Carvalho-Sobrinho, J.G.de","2005","10","29","Brasil","Bahia","Mucugê","-41.528611","-12.885","41W31'43''","12S53'6''","1071","1071","HUEFS0102778","HUEFS0102778","615",NA,NA,NA,"Cerrado.","Angiospermae","Laurales",NA,"estrada para Guiné.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1181","2019-10-07 09:23:02-03","UEFS","HUEFS","106584","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Souza, V.C.","2001","07","19","Brasil","Bahia","Morro do Chapéu","-41.208056","-11.590278","41W12'29''","11S35'25''","1100","1100","HUEFS0106584","HUEFS0106584","26454",NA,NA,NA,"Campo rupestre.","Angiospermae","Laurales",NA,"Morro da Antena.",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1182","2020-11-03 11:00:07-03","UEFS","HUEFS","107557","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Santos, V.J.","2005","07","03","Brasil","Bahia","Miguel Calmon","-40.6","-11.416667","40W36'","11S25'",NA,NA,"HUEFS0107557","HUEFS0107557","413",NA,NA,NA,"Vegetação arbustiva-herbácea.","Angiospermae","Laurales",NA,"Vale do Jajá.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1183","2019-10-07 09:23:02-03","UEFS","HUEFS","107558","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Freitas, J.G.","2005","05","08","Brasil","Bahia","Miguel Calmon","-40.6","-11.416667","40W36'","11S25'",NA,NA,"HUEFS0107558","HUEFS0107558","38",NA,NA,NA,"Vegetação arbustiva-herbácea.","Angiospermae","Laurales",NA,"Trilha do Campo Limpo.",NA,NA,"2010","11",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1184","2019-10-07 09:23:02-03","UEFS","HUEFS","107559","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Santos, V.J.","2005","07","02","Brasil","Bahia","Miguel Calmon","-40.6","-11.416667","40W36'","11S25'",NA,NA,"HUEFS0107559","HUEFS0107559","390",NA,NA,NA,"Vegetação arbustiva-herbácea.","Angiospermae","Laurales",NA,"Cachoeira do Sinvaldo.",NA,NA,"2010","11",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1185","2019-10-07 09:23:02-03","UEFS","HUEFS","109679","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Ferreira, J.L.","2006","04","28","Brasil","Bahia","Morro do Chapéu","-41.2125","-11.419722","41W12'45''","11S25'11''","1074","1074","HUEFS0109679","HUEFS0109679","22",NA,NA,NA,"Transição entre caatinga e cerrado.","Angiospermae","Laurales",NA,"Parque Morro do Chapéu, estrada para o Barracão.",NA,NA,"2009","09",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1186","2019-10-07 09:23:02-03","UEFS","HUEFS","11140","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H.L.Ribeiro","Ganev, W.","1992","07","23","Brasil","Bahia","Abaíra","-41.85","-13.316667","41W51'","13S19'","1200","1200","HUEFS0011140","HUEFS0011140","697",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"2016","10",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1187","2019-10-07 09:23:02-03","UEFS","HUEFS","112535","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H.L.Ribeiro","Conceição, A.A.","2006","09","16","Brasil","Bahia","Mucugê","-41.566667","-12.95","41W34'","12S57'",NA,NA,"HUEFS0112535","HUEFS0112535","1840",NA,NA,NA,"Transição caatinga-cerrado.","Angiospermae","Laurales",NA,"Estrada Mucugê-Caraíbas.",NA,NA,"2016","10",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1188","2019-10-07 09:23:02-03","UEFS","HUEFS","114804","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Melo, E.","2006","10","12","Brasil","Bahia","Morro do Chapéu","-41.221667","-11.409444","41W13'18''","11S24'34''","1052","1052","HUEFS0114804","HUEFS0114804 HUEFS0114804_01","4470",NA,NA,NA,"Vegetação de cerrado.","Angiospermae","Laurales",NA,"Parque Estadual de Morro do Chapéu - PEMC. Estrada nova do Prefeito.",NA,NA,"2010","04",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1189","2019-10-07 09:23:02-03","UEFS","HUEFS","14463","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Ganev, W.","1993","07","16","Brasil","Bahia","Abaíra","-42.416667","-13.75","42W25'","13S45'","1170","1170","HUEFS0014463","HUEFS0014463","1876",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,"2010","02",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1190","2019-10-07 09:23:02-03","UEFS","HUEFS","121145","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, M.V.","2007","05","17","Brasil","Bahia","Feira de Santana","-39.066667","-12.25","39W4'","12S15'",NA,NA,"HUEFS0121145","HUEFS0121145","791",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Parque da cidade.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1191","2019-10-07 09:23:02-03","UEFS","HUEFS","126225","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","H.L.Ribeiro","Melo, E.","2007","09","07","Brasil","Bahia","Morro do Chapéu","-41.196944","-11.44","41W11'49''","11S26'24''","1160","1160","HUEFS0126225","HUEFS0126225","5037",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Nascente do Rio Salitre.",NA,NA,"2016","10",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1192","2019-10-07 09:23:02-03","UEFS","HUEFS","128417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Melo, E.","2007","10","12","Brasil","Bahia","Morro do Chapéu","-41.220556","-11.410556","41W13'14''","11S24'38''","1040","1040","HUEFS0128417","HUEFS0128417","5237",NA,NA,NA,"Cerrado, borda da mata.","Angiospermae","Laurales",NA,"ca. 5,0 Km da entrada da Fazenda Guariba.",NA,NA,"2010","04",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1193","2019-10-07 09:23:02-03","UEFS","HUEFS","128763","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Queiroz, L.P.de","2007","10","06","Brasil","Bahia","Morro do Chapéu","-40.983333","-11.616667","40W59'","11S37'","883","883","HUEFS0128763","HUEFS0128763","13239",NA,NA,NA,"Caatinga.","Angiospermae","Laurales",NA,"Distrito de Ventura, ca. 26 Km E de Morro do Chapéu na estrada para Mundo Novo.",NA,NA,"2009","11",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1194","2019-10-07 09:23:02-03","UEFS","HUEFS","128812","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Queiroz, L.P.de","2007","10","07","Brasil","Bahia","Morro do Chapéu","-40.983333","-11.616667","40W59'","11S37'",NA,NA,"HUEFS0128812","HUEFS0128812","13288",NA,NA,NA,"Cerrado. Solo arenoso.","Angiospermae","Laurales",NA,"Estrada para o Morrão, entrando ca. 1,0Km na estrada para Utinga.",NA,NA,"2009","09",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1195","2019-10-07 09:23:02-03","UEFS","HUEFS","146552","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Bovini, M.G.","2005","09","24","Brasil","Bahia","Mucugê","-41.438333","-13.023611","41W26'18''","13S1'25''","1027","1027","HUEFS0146552","HUEFS0146552","2500",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"BA-142, próximo as aeroporto de Mucugê, lado direito em direção a Ibicoara, estrada para a fazenda Bela Vista. Chapada Diamantina.",NA,NA,"2010","06",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1196","2019-10-07 09:23:02-03","UEFS","HUEFS","148226","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Moraes, P.L.R.de","2009","03","16","Brasil","Bahia","Rio de Contas","-41.786667","-13.589722","41W47'12''","13S35'23''",NA,NA,"HUEFS0148226","HUEFS0148226 HUEFS0148226_01","2598",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Trilha para o Pico do Itoibira",NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1197","2019-10-07 09:23:02-03","UEFS","HUEFS","152105","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","03","29","Brasil","Minas Gerais",NA,"-40.293889","-16.150833","40W17'38''","16S9'3''",NA,NA,"HUEFS0152105","HUEFS0152105","2608",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Vale do Jequitinhonha",NA,NA,"2010","03",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1198","2019-10-07 09:23:02-03","UEFS","HUEFS","152108","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","03","30","Brasil","Minas Gerais",NA,"-42.936111","-18.001111","42W56'10''","18S0'4''",NA,NA,"HUEFS0152108","HUEFS0152108","2611",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"Serra do Ambrósio",NA,NA,"2010","03",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1199","2019-10-07 09:23:02-03","UEFS","HUEFS","152110","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez","P.Moraes","Moraes, P.L.R.de","2009","03","30","Brasil","Minas Gerais",NA,"-43.178333","-17.954444","43W10'42''","17S57'16''",NA,NA,"HUEFS0152110","HUEFS0152110","2613",NA,NA,NA,NA,"Angiospermae","Laurales",NA,"venda antes da estrada para Pedra Menina",NA,NA,"2010","03",NA,"Magnolianae",NA,NA,NA,NA,NA,NA
"1200","2019-10-07 09:23:02-03","UEFS","HUEFS","152112","PreservedSpecimen","Plantae","Lauraceae","Ocotea","lancifolia","Ocotea lancifolia","(Schott) Mez",NA,"Moraes, P.L.R.de","2009","03","31","Brasil","Minas Gerais","Diamantina","-43.598056","-18.244167","43W35'53''","18S14'39''",NA,NA,"HUEFS0152112","HUEFS0152112","2615",NA,NA,NA,NA,"Angiospermae","Laurales",NA,NA,NA,NA,NA,NA,NA,"Magnolianae",NA,NA,NA,NA,NA,NA
