"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","occurrenceRemarks","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","class","infraspecificEpithet","relatedCatalogItem","relationshipType","previousCatalogNumber","fieldNumber","individualCount","typeStatus","sex"
"2119","2020-11-12 16:58:41-03","UEL","FUEL","2164","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC",NA,NA,NA,"Rodas, LAC; et al.","1986","05","15","Brasil","Paraná","Londrina","Fazenda Santa Helena","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","62",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2120","2020-11-12 16:58:41-03","UEL","FUEL","451","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1985",NA,NA,"s.coletor","1980","06","03","Brasil","Paraná","Londrina","FUEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2121","2019-10-16 14:11:28-03","UEL","FUEL","1543","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Domingues, HA","1985","11","28","Brasil","Paraná","Londrina","FUEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2122","2019-10-16 14:11:28-03","UEL","FUEL","1542","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Domingues, HA","1985","11","28","Brasil","Paraná","Londrina","FUEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2123","2020-11-12 16:58:41-03","UEL","FUEL","1221","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Khouri, ED","1985","06","10","Brasil","Paraná","Londrina","FUEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2124","2020-11-12 16:58:41-03","UEL","FUEL","1192","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"Pria, MD","1985","05","15","Brasil","Paraná","Londrina","FUEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2125","2020-11-12 16:58:41-03","UEL","FUEL","1172","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Oliveira, NC","1985","06","13","Brasil","Paraná","Londrina","FUEL, Horto","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2126","2020-11-12 16:58:41-03","UEL","FUEL","10903","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dolibaina, PC","1993","06",NA,"R.M. de Almeida; et al.","1993","05","12","Brasil","Paraná","Londrina","Horto da UEL, Campus Universitário","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2127","2020-11-12 16:58:41-03","UEL","FUEL","1124","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1985",NA,NA,"Furlaneto, MC","1985","05","30","Brasil","Paraná","Londrina","Horto Florestal da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2128","2020-11-12 16:58:41-03","UEL","FUEL","1115","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Theodoro, RN",NA,NA,NA,"Brasil","Paraná","Londrina","Horto Florestal da UEL","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2129","2020-11-12 16:58:42-03","UEL","FUEL","4947","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Pulli, RS","1987","07","24","Brasil","Paraná","Londrina","IAPAR","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019179",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2130","2020-11-12 16:58:41-03","UEL","FUEL","4706","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Santos, JCF","1987","07","29","Brasil","Paraná","Londrina","IAPAR, beira da estrada","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019176",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2131","2020-11-12 16:58:41-03","UEL","FUEL","2602","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Suguimoto, HH","1986","05","14","Brasil","Paraná","Londrina","loteamento atrás da Universidade Estadual de Londrina (Horto)","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019166",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2132","2020-11-12 16:58:42-03","UEL","FUEL","5469","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Shimabukuro, E; et al.","1988","05","11","Brasil","Paraná","Londrina","Mata da CONFEPAR, beira da mata","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019159",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2133","2020-11-12 16:58:42-03","UEL","FUEL","749","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1985",NA,NA,"Vieira, AOS; et al.","1985","05","02","Brasil","Paraná","Londrina","Mata do Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2134","2020-11-12 16:58:41-03","UEL","FUEL","1322","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Perri, CG","1985","09","20","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2135","2020-11-12 16:58:41-03","UEL","FUEL","1332","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Uchida, IF","1985","09","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2136","2020-11-12 16:58:41-03","UEL","FUEL","1347","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Dias, RM","1985","09","27","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2137","2020-11-12 16:58:41-03","UEL","FUEL","1890","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1986",NA,NA,"Gonçalves, RM","1986","03","13","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2138","2020-11-12 16:58:41-03","UEL","FUEL","2540","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Kiyota, N","1986","06","01","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019178",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2139","2020-11-12 16:58:41-03","UEL","FUEL","2577","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Wanderley, CS","1986","06","25","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019168",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2140","2020-11-12 16:58:41-03","UEL","FUEL","2637","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Manzatto, GR","1986","05","23","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019177",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2141","2020-11-12 16:58:41-03","UEL","FUEL","3291","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Perri, CG","1987",NA,NA,"Fernando A. de Mattos Alves","1987","04","29","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2142","2020-11-12 16:58:42-03","UEL","FUEL","658","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Vieira, AOS; et al.","1985","03","28","Brasil","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2143","2020-11-12 16:58:41-03","UEL","FUEL","3452","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Zampieri, C","1988",NA,NA,"Vieira, AOS; et al.","1986","10","22","Brasil","Paraná","Londrina","Rio Três Bocas","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","100",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2144","2020-11-12 16:58:42-03","UEL","FUEL","995","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Siqueira, JC","1985",NA,NA,"Carneiro, MF","1985","06","06","Brasil","Paraná","Londrina","Rua Simon Bolivar","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2145","2020-11-12 16:58:41-03","UEL","FUEL","2948","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Bertão, MR","1986","06","04","Brasil","Paraná","Londrina","Vale Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL019165",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2146","2020-11-12 16:58:41-03","UEL","FUEL","1094","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Palmitesta, WC","1985","06","06","Brasil","Paraná","Londrina","Vale Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2147","2020-11-12 16:58:41-03","UEL","FUEL","1191","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla",NA,NA,NA,NA,"Yokoro, GK","1985","05","25","Brasil","Paraná","Londrina","Vale Verde","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2148","2020-11-12 16:58:41-03","UEL","FUEL","1208","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Dias, MC","1986",NA,NA,"Pria, MD","1985","06","04","Brasil","Paraná","Londrina","Zona urbana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2149","2020-11-12 16:58:41-03","UEL","FUEL","42295","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Caxambu, MG","2007","05","11","Tomeleoti, LO","2007","03","19","Brasil","Paraná","Peabiru","Fazenda Nossa Senhora Aparecida","-52.3431015014648","-23.9127998352051",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"21732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2150","2020-11-12 16:58:41-03","UEL","FUEL","2509","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Machado, FC","1986","06","09","Brasil","Paraná","São Jerônimo da Serra","Sítio São Miguel","-50.7411003112793","-23.7275009155273",NA,NA,NA,NA,"FUEL019175",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2151","2020-11-12 16:58:41-03","UEL","FUEL","2650","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Sasajima, E","1986","05","31","Brasil","Paraná","Uraí","Seção Horizonte","-50.7963981628418","-23.1975002288818",NA,NA,NA,NA,"FUEL019181",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"13486","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2152","2020-11-12 16:58:41-03","UEL","FUEL","46309","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Miranda, AM","2009","08","20","Miranda, AM; et al.","2009","08","12","Brasil","Pernambuco","Ipubi","Bota fora da Nassau, caatinga","-40.1488990783691","-7.651939868927",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","6061",NA,NA,"42741","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2153","2020-11-12 16:58:41-03","UEL","FUEL","4715","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Marchioretto, MS","2019","12",NA,"Tamura, LA","1987","05","28","Brasil","São Paulo","Araçatuba","Sítio Nishijima, Bairro Atílio Mendes","-50.4300003051758","-21.2000007629395",NA,NA,NA,NA,"FUEL019180",NA,NA,"Tracheophyta","Caryophyllales","s.n.",NA,NA,"59490","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2154","2020-11-12 16:58:41-03","UEL","FUEL","24824","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","tenella","Alternanthera tenella","Colla","Leitão Filho, HF","1970",NA,NA,"Silva, TA; et al.","1964","09","02","Brasil","São Paulo","São José do Rio Preto","Extação Experimental de Zootecnia","-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Caryophyllales","15",NA,NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2155","2019-11-01 14:51:50-03","UnB","UB","146437","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Liesner, R","1979",NA,NA,"Fonseca, SG",NA,NA,NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"56",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2156","2019-11-01 14:51:50-03","UnB","UB","33017","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Incógnito",NA,NA,NA,"Hunt, DR","1966","06","23","Brasil","Goiás","Piranhas","Piranhas","-51.8222","-16.4269","-51.8222","-16.4269",NA,NA,NA,"Weedy herb, inflorescences white; Weedy roadside vegetation",NA,"Dicotyledoneae",NA,"6168","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2157","2019-11-01 14:51:50-03","UnB","UB","33018","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Incógnito",NA,NA,NA,"Conceição, CA","1985","02","05","Brasil","Mato Grosso do Sul","Ladário","Ladário","-57.583333","-19.016667","-57.583333","-19.016667",NA,NA,NA,"Encosta de morro",NA,"Dicotyledoneae",NA,"1689","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2158","2019-11-01 14:51:50-03","UnB","UB","33019","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Incógnito",NA,NA,NA,"Conceição, CA","1985","02","05","Brasil","Mato Grosso do Sul","Ladário","Ladário","-57.583333","-19.016667","-57.583333","-19.016667",NA,NA,NA,"Planta rasteira. Apresentando brácteas não espinhosas, flores alvas",NA,"Dicotyledoneae",NA,"1687","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2159","2019-11-01 14:51:50-03","UnB","UB","33020","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Incógnito",NA,NA,NA,"Conceição, CA","1985","02","05","Brasil","Mato Grosso do Sul","Ladário","Ladário","-57.583333","-19.016667","-57.583333","-19.016667",NA,NA,NA,"Erva rasteira; inflorescência com brácteas róseos, estames amarelos",NA,"Dicotyledoneae",NA,"1693","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2160","2019-11-01 14:51:50-03","UnB","UB","33132","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Smith, SF","1967",NA,NA,"Pires, JF","1963","04","27","Brasil","Distrito Federal","Brasília","Córrego Maranhão","-47.887778","-15.744444","-47.887778","-15.744444",NA,NA,NA,"Rasteiro sobre rocha calcárea",NA,"Dicotyledoneae",NA,"9490","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2161","2019-11-01 14:51:50-03","UnB","UB","33133","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Smith, SF","1967",NA,NA,"Heringer, EP","1962","05","05","Brasil","Distrito Federal","Brasília","Plano Piloto","-47.887778","-15.744444","-47.887778","-15.744444",NA,NA,NA,"Planta pequena. Flores brancas; Cerrado",NA,"Dicotyledoneae",NA,"8958","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2162","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.",NA,NA,NA,NA,"Bassoli, RL; et al.","2016","11","09","Brasil","Minas Gerais","Unaí","Cachoeira do Rio Preto, Rodovia sentido frigorífico Maria das Dores","-46.878056","-16.349167","-46.878056","-16.349167",NA,NA,NA,"Erva 0,1m. Inflorescência branca com pétala lilás, caule rosado; Mata antropizada, próximo a água",NA,"Dicotyledoneae",NA,"20","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2163","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.",NA,NA,NA,NA,"Proença, CEB","1986","08","01","Brasil","Pernambuco","Fernando de Noronha","Beira de estrada. Morro da Quixaba","-32.333333","3.666667","-32.333333","3.666667",NA,NA,NA,"Provavelmente invasora; Erva. Flores cremes; Mata com dossel a ca. 12m, moderadamente densa e solo raso com rochas aflorando",NA,"Dicotyledoneae",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2164","2019-11-01 14:51:50-03","UnB","UB","147000","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Harley, RM","1973",NA,NA,"Eiten, G","1970","02","11","Brasil","Maranhão","Loreto","Ilha de Balsas region between the Balsas & Parnaíba rivers. 26km south of Loreto. Alt.200m.","-45.833333","-7.283333","-45.833333","-7.283333",NA,NA,NA,"varjão do Mariana (or Varjão do Gonçal-Alves), flat valley floor just south of Riacho do Mariana; clayey soil becomes soaking for several days after a rain; with scattered trees (almost all Anadenanthera sp.) to 16m tall, shrubs 4-5m tall of Anad",NA,"Dicotyledoneae",NA,"10575","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2165","2019-11-01 14:51:50-03","UnB","UB","185884","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Coelho, B","1986","12","05","Krieger, PL","1986","12","05","Brasil","Minas Gerais","Juiz de Fora","Museu Mariano Procópio.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,"Flores esbranquiçadas em capítulos auxiliares, sésseis.; Erva invasora.",NA,"Dicotyledoneae",NA,"25260","Southern America",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2166","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.",NA,NA,NA,NA,"Pires, JM","1963","01",NA,"Brasil","Pará","Belém",NA,"-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,"UB0037729","Rasteira, flores brancas","UB0037729","Dicotyledoneae",NA,"8167","Southern America",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2167","2019-11-01 14:51:50-03","UnB","UB","147001","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","ficoidea","Alternanthera ficoidea","(L.) R. Br.","Mattos, J","1963",NA,NA,"Camargo, PN","1962","12","13","Brasil","São Paulo","São José do Rio Preto",NA,"-49.3699989318848","-20.8199996948242",NA,NA,NA,NA,NA,"Altura 0,40m. Flores Brancas",NA,"Dicotyledoneae",NA,"112","Southern America",NA,"20305","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2168","2021-03-16 09:42:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br.","Josafá Carlos","1980","01","04","Lima, N","1963","01","05","Brasil","Rio Grande do Norte","Santana","Sítio do Sr. Otílio",NA,NA,NA,NA,NA,NA,"UB0123597","Planta rasteira. Flores alvas; Caatinga",NA,"Dicotyledoneae",NA,"42","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2169","2021-03-16 09:42:20-03","UnB","UB","33022","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br.","Incógnito",NA,NA,NA,"Philcox, D","1968","04","01","Brasil","Mato Grosso","Vale dos Sonhos",NA,NA,NA,NA,NA,NA,NA,"UB0123594","Herb, straggling. Flowers white; Dry forest",NA,"Dicotyledoneae",NA,"4650","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2170","2019-11-01 14:51:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br.","Oliveira, NR","1995","09","25","Heringer, EP","1974","04","20","Brasil","Distrito Federal","Brasília","Parque do Guará","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Herva rasteira de margem de brejo",NA,"Dicotyledoneae",NA,"13241","Southern America",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2171","2021-03-16 09:42:20-03","UnB","UB","147008","PreservedSpecimen","Plantae","Amaranthaceae","Alternanthera","polygonoides","Alternanthera polygonoides","(L.) R. Br.","Barreto, M","1945",NA,NA,"Mendes, M","1942","05","28","Brasil","Minas Gerais","Belo Horizonte","Horta florestal.","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"UB0123595","Flor alva. Herbacea 0,40-0,60 alt.",NA,"Dicotyledoneae",NA,"1826","Southern America",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
