"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"4065","2020-01-31 10:37:27-03","IFAM","EAFM","2766","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gurgel-Silva, E.; Dantas, F.M.","291","2010","11","21",NA,"Brasil",NA,NA,"; HABITAT: Platô.; DESC: Arvoreta; 12 m; folhas com face abaxail de cor verde-opaco; nervuras central pouco evidente e nervura central amarelada; pecíolo engrossado e com indumento de cor marrom; ritidoma escamoso e de cor marrom; casca viva de cor alara",NA,NA,"IFAM, Campus Manaus-Zona Leste, Permacultura, área de capoeira.",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.","Gurgel-Silva, E.",NA,NA,"138090","auto",NA,NA,"2011","11","21",NA,NA,NA,NA,NA
"4066","2020-01-31 10:37:27-03","IFAM","EAFM","2766","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gurgel-Silva, E.; Dantas, F.M.","291","2010","11","21",NA,"Brasil",NA,NA,"; HABITAT: Platô.; DESC: Arvoreta; 12 m; folhas com face abaxail de cor verde-opaco; nervuras central pouco evidente e nervura central amarelada; pecíolo engrossado e com indumento de cor marrom; ritidoma escamoso e de cor marrom; casca viva de cor alara",NA,NA,"IFAM, Campus Manaus-Zona Leste, Permacultura, área de capoeira.",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.","Gurgel-Silva, E.",NA,NA,"138090","auto",NA,NA,"2011","11","21",NA,NA,NA,NA,NA
"4067","2020-01-31 10:37:27-03","IFAM","EAFM","5493","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Revilla, J.; et al.","4134","1979","02","13",NA,"Brasil",NA,NA,"; DESC: Arvoreta de 2-3m de altura, sobre solo arenoso, flores brancas.",NA,NA,"Rio Negro Praia Grande",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","Miralha, J.M.S.",NA,NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA
"4068","2020-01-31 10:37:27-03","IFAM","EAFM","3640","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ramos, M.B.; Lima Filho, D.A.; Oliveira, J.G. de & Souza, S.","257","2007","06","17",NA,"Brasil",NA,NA,"; DESC: Arvoreta de 7m de altura, DAP 6cm. Frutos verdes meio vermelhos.",NA,NA,"Eixo da Ferrovia Inicio",NA,NA,"Pará","Juruti","-57.040833","-2.182778",NA,"(Lam.) Mart.","Formiga, K.",NA,NA,NA,NA,"-57.040833","-2.182778","2007","09",NA,NA,NA,NA,NA,NA
"4069","2020-01-31 10:37:27-03","IFAM","EAFM","2730","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Gurgel-Silva, E.; Dantas, F.M.","255","2010","11","13",NA,"Brasil",NA,NA,"; HABITAT: Platô.; DESC: Árvore 12 m; CAP 47 cm; folhas coriáceas com nervura central plana na face adaxial, face abaxial opaca; pilosidade no pecíolo e na nervura; ramos com lenticelas de cor creme.",NA,NA,"IFAM, Campus Manaus-Zona Leste, Ao lado do restaurante.",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.","Gurgel-Silva, E.",NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4070","2020-01-31 10:37:27-03","IFAM","EAFM","2881","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Ajuricaba, A.A.L.; Evaristo, S.S.; Furtado, F.R.A.; Kinupp, V.F.; Gurgel-Silva, E.; et al.","97","2011","01","15",NA,"Brasil",NA,NA,"; HABITAT: Platô.; DESC: Arvoreta; 3 m; discolores com face abaxial esbranquiçada; indumento na nervura central percorrendo até o pecíolo; botões florais de cor vermelha; flores com sépalas brancas e marrons na parte externa, base interna de cor pink; fr",NA,NA,"IFAM, Campus Manaus-Zona Leste, Atrás do Hiroshi.",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.",NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4071","2020-01-31 10:37:27-03","IFAM","EAFM","5494","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Revilla, J.; et al.","4209","1979","03","20",NA,"Brasil",NA,NA,"; DESC: Arvoreta de 3 a 5m de altura; frutos verdes a grená",NA,NA,"Rio Negro, Praia Grande",NA,NA,"Amazonas",NA,NA,NA,NA,"(Lam.) Mart.","Rankin, J.M.",NA,NA,NA,NA,NA,NA,"1985",NA,NA,NA,NA,NA,NA,NA
"4072","2020-01-31 10:37:27-03","IFAM","EAFM","3183","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Junqueira, A.B.; Neto, R.F.","412","2007","10","13",NA,"Brasil",NA,NA,"; HABITAT: Terra firme, floresta secundária sobre solo antropogênico (Terra Preta de Índio).; DESC: Árvore; 11 m.",NA,NA,"Rio Atininga, afluente da margem direita do Rio Madeira. Comunidade Terra Preta do Atininga.",NA,NA,"Amazonas","Manicoré","-61.075","-6.087886",NA,"(Lam.) Mart.","Junqueira, A.B.",NA,NA,NA,NA,"-61.075","-6.087886","2008","01","15",NA,NA,NA,NA,NA
"4073","2020-01-31 10:37:27-03","IFAM","EAFM","5500","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Madison, M.T.; Braga, P.I.S. & Kennedy, H.","PFE477","1978","10","19",NA,"Brasil",NA,NA,"; DESC: Caatinga do Porto de Camanaus. Campina. Arvoreta de 7m de alutra. Flor creme.Frutos verdes, tronando-se marrons.",NA,NA,"Caatinga do Porto de Camanaus",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.","Dias, M.C.",NA,NA,"138090","auto",NA,NA,"1988","02",NA,NA,NA,NA,NA,NA
"4074","2020-01-31 10:37:27-03","IFAM","EAFM","11239","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Kinupp, V.F.; Turma de Etnobotânica 2014-2","4988","2014","09","23",NA,"Brasil",NA,NA,"; DESC: Arvoreta; 5 m; botões alaranjados; flores brancas perfumadas; frutos verdes com móculos avermelhados com sementes prestas.","EAFM000011239",NA,"IFAM - CMZL, Barragem da zoo 3",NA,NA,"Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,"(Lam.) Mart.","Kinupp, V.F.",NA,NA,"138090","auto",NA,NA,"2014","09","23",NA,NA,NA,NA,NA
"4075","2021-03-04 15:44:30-03","IF","SPSF","00538","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","D.Bento Pickel",NA,"1944","01","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"fazenda Santa Albertina","Magnoliophyta","Magnoliales","SP","Santa Olivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4076","2021-03-04 15:44:30-03","IF","SPSF","04729","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","O.Vecchi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Boa Vista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4077","2021-03-04 15:44:30-03","IF","SPSF","50741","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A. Maruyama","118","2015","10","07","América do Sul","Brasil",NA,NA,"COLETA: Árvore ca. 5,0 m de altura com flores com tépalas brancas e vermelhas aromática.; GEOGRAFIA: Cerradão;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Araraquara","-47.305556","-21.581111",NA,"(Lam.) Mart.","A. Maruyama","886","886",NA,NA,NA,NA,"2015","10","07","Magnoliopsida",NA,NA,NA,NA
"4078","2021-03-04 15:44:30-03","IF","SPSF","13005","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A.A.I.F.Castro","19746","1985","09","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual da Vassununga","Magnoliophyta","Magnoliales","SP","Santa Rita do Passa Quatro","-47.6","-21.633333",NA,NA,NA,"690","710",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4079","2021-03-04 15:44:30-03","IF","SPSF","13021","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A.A.I.F.Castro","19745","1985","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual da Vassununga","Magnoliophyta","Magnoliales","SP","Santa Rita do Passa Quatro","-47.6","-21.633333",NA,NA,NA,"690","710",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4080","2021-03-04 15:44:30-03","IF","SPSF","31043","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","V.C.Souza","9431","1995","11","10","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"rodovia Washington Luis, km.201, cerrado","Magnoliophyta","Magnoliales","SP","Itirapina","-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4081","2021-03-04 15:44:30-03","IF","SPSF","19212","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J.P.Souza",NA,"1977","01","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4082","2021-03-04 15:44:30-03","IF","SPSF","11542","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","L.M.A.G.Garrido",NA,"1984","04","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Estação Experimental Lemos Maia","Magnoliophyta","Magnoliales","BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4083","2021-03-04 15:44:30-03","IF","SPSF","08546","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","L.M.A.G.Garrido",NA,"1984","05","23","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Estação Experimental Lemos Maia","Magnoliophyta","Magnoliales","BA","Una","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4084","2021-03-04 15:44:30-03","IF","SPSF","19214","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J.P.Souza",NA,"1977","01","20","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4085","2021-03-04 15:44:30-03","IF","SPSF","08978","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","O.Cesar","290","1984","10","22","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","MS","Selviria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,NA,"74358","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4086","2021-03-04 15:44:30-03","IF","SPSF","04538","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","O.Vecchi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Loreto","Magnoliophyta","Magnoliales","SP","Araras","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,"22739","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4087","2021-03-04 15:44:30-03","IF","SPSF","26622","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","W.Maschio & A.Soares","288","1998","11","30","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"cerrado","Magnoliophyta","Magnoliales","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4088","2021-03-04 15:44:30-03","IF","SPSF","21318","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","E.D.Castellani","159","1997","03","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Barretos","-48.560001373291","-20.5499992370605",NA,NA,NA,NA,NA,"34752","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4089","2021-03-04 15:44:30-03","IF","SPSF","27273","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","S.A.Nicolau","1796","1999","10","31","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Fazenda Santana","Magnoliophyta","Magnoliales","SP","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,NA,"21243","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4090","2021-03-04 15:44:30-03","IF","SPSF","06489","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","N.Brioso",NA,"1930","02","01","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4091","2021-03-04 15:44:30-03","IF","SPSF","19210","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J.P.Souza",NA,"1977","09","21","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4092","2021-03-04 15:44:30-03","IF","SPSF","19213","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","J.P.Souza",NA,"1977","01","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cerrado de Emas","Magnoliophyta","Magnoliales","SP","Pirassununga","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4093","2021-03-04 15:44:30-03","IF","SPSF","27379","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","E.P.Dickfeldt","53","1997","11","18","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Parque Estadual","Magnoliophyta","Magnoliales","SP","Porto Ferreira","-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4094","2021-03-04 15:44:30-03","IF","SPSF","26152","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","S.A.P.Godoy","1139","1997","10","27","América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Cerrado Pé-de-Gigante","Magnoliophyta","Magnoliales","SP","Santa Rita do Passa Quatro","-47.4700012207031","-21.7099990844727",NA,NA,NA,NA,NA,"24893","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4095","2021-03-04 15:44:30-03","IF","SPSF","03944","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","A.E.Amaral","35",NA,NA,NA,"América do Sul","Brasil",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"Magnoliophyta","Magnoliales","SP","Tatui","-47.8499984741211","-23.3500003814697",NA,NA,NA,NA,NA,"22710","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"4096","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","grandiflora","Xylopia grandiflora","Schott, HW","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit per magnam plagam Brasiliae tropicae; HABITAT: Crescit per magnam plagam Brasiliae tropicae",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4097","2017-09-11 17:06:44-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","grandiflora","Xylopia grandiflora","Sellow, F","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"Crescit per magnam plagam Brasiliae tropicae; HABITAT: Crescit per magnam plagam Brasiliae tropicae",NA,NA,NA,NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"A.St.-Hil.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4098","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","grandiflora","Xylopia grandiflora","Riedel, L","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"In campis glareosis ad Sabará; HABITAT: In campis glareosis ad Sabará",NA,NA,NA,NA,NA,"Minas Gerais","Sabará ","-43.81","-19.89",NA,"A.St.-Hil.",NA,NA,NA,NA,NA,"-43.81","-19.89",NA,NA,NA,NA,NA,NA,NA,NA
"4099","2017-09-11 16:26:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Annonaceae","Xylopia","grandiflora","Xylopia grandiflora","Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"IBB/Ega, In silvis ad praedium Yha et flumem Rio Fermoso in deserto occidentali Minarum, nec non in silvis ad Ega et alibi in regione amozonica",NA,NA,"Amazonas","Tefé","-64.7114","-3.35417",NA,"A.St.-Hil.",NA,NA,NA,"340205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4100","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","9830","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica",NA,"HM18","2005","08","20",NA,"Brasil",NA,NA,"Coleta vegetativa, CM2-H2, N°36[HABITAT=Campos de Murundu]",NA,NA,"Parque Estadual do Araguaia",NA,NA,"Mato Grosso","Novo Santo Antônio","-50.73","-12.04",NA,"(Lam.) Mart.","Marimon B. S.",NA,NA,NA,NA,"-50.73","-12.04","2005","12",NA,NA,NA,NA,NA,NA
"4101","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","143","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica",NA,"AC1","1998","12","05",NA,"Brasil",NA,NA,"Comum.[HABITAT=Cerrado]",NA,NA,"Campus Universitário de Nova Xavantina. Estação Biológica Mário Viana.",NA,NA,"Mato Grosso","Nova Xavantina","-52.35","-14.69",NA,"(Lam.) Mart.","Viana R.H.O.","300","300",NA,NA,"-52.35","-14.69","1998","12","07",NA,NA,NA,NA,NA
"4102","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","4813","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Fernandes-Bulhão C. , Stefanello D.; Lima H.; Athayde-Filho F.P.; Felizardo M.P.P.; Pozzobom U.M.","CFB407","2004","02","21",NA,"Brasil",NA,NA,"Casca grossa, formando placas; entrecasca bege. Frutos maduros.[HABITAT=Mata Ciliar]",NA,NA,"Fazenda Pontal. Foz do Rio Pindaíba.",NA,NA,"Mato Grosso","Nova Xavantina","-51.72","-14.46",NA,"(Lam.) Mart.",NA,NA,NA,NA,NA,"-51.72","-14.46",NA,NA,NA,NA,NA,NA,NA,NA
"4103","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","137","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica",NA,"31","1998","08","24",NA,"Brasil",NA,NA,"Casca descamante em placas retangulares. Flores com sépalas vermelhas e pétalas brancas.",NA,NA,"Estação Biológica Mário Viana, em frente ao antigo galinheiro.",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,"(Lam.) Mart.","Rosa C.N.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4104","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","150","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica",NA,"4","2001","02","05",NA,"Brasil",NA,NA,"Fruto de poupa avermelhada. [HABITAT=Cerrado s.s.]",NA,NA,"Fazenda de propriedade de Rosalino Musselin.",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,"(Lam.) Mart.","Batista-Neto J.B.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4105","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","1480","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica",NA,"AIS3","2000","04","08",NA,"Brasil",NA,NA,"Coleta vegetativa.[HABITAT=Cerradão]",NA,NA,"Reserva Indígena Parabubure, distante cerca de 138km do centro de Campinápolis.",NA,NA,"Mato Grosso","Nova Xavantina","-52.353099822998","-14.6732997894287",NA,"(Lam.) Mart.","Lima E.S.",NA,NA,"79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4106","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","3793","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Fernandes-Bulhão C. , Stefanello D.; Fragas-Silva E.","CFB275","2003","10","12",NA,"Brasil",NA,NA,"Casca grossa com placas quadradas. Botões florais vermelhos. Corola.[HABITAT=Cerrado ]",NA,NA,"Barreira Amarela.",NA,NA,"Mato Grosso","Ribeirão Cascalheira","-51.8241996765137","-12.9416999816895",NA,"(Lam.) Mart.","Ratter J.A.",NA,NA,"106632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4107","2020-10-26 09:31:56-03","UNEMAT","NX-FANEROGAMAS","3684","PreservedSpecimen","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Fernandes-Bulhão C. , Stefanello D.;Fragas-Silva E.","CFB243","2003","10","06",NA,"Brasil",NA,NA,"Casca grossa com estrias longitudinais; entrecasca bege. Botões florais. Frutos jovens.[HABITAT=Cerrado s.s.]",NA,NA,"Fazenda Marruá.",NA,NA,"Mato Grosso","Ribeirão Cascalheira","-51.8241996765137","-12.9416999816895",NA,"(Lam.) Mart.",NA,NA,NA,"106632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4108","2021-02-08 12:31:51-03","UFRGS","ICN","082342","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Mendonça, RC; Dalmacio, J","345","1984","09","08","América do Sul","Brasil",NA,NA,"Doação IBGE; Árvore ca. 3 m de altura, botão floral esbranquiçado, frutos maduros de cor avermelhada com cheiro agradável","ICN00027838",NA,"Fazenda Farias, córrego Farias, próximo ao barranco do córrego","Dicotyledon",NA,"GO","São João d'Aliança","-47.5247001647949","-14.7055997848511","ICN00027838 ICN00027838_1","Mart.","Dias, MC",NA,NA,"91641","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4109","2021-02-08 12:31:51-03","UFRGS","ICN","042284","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Baptista, MLL","s.n.","1977","01","28","América do Sul","Brasil",NA,NA,"Cerrado","ICN00027840",NA,NA,"Dicotyledon",NA,"MG","Belo Horizonte","-43.937801361084","-19.9207992553711","ICN00027840","Mart.","Dias, MC",NA,NA,"17082","auto",NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4110","2021-02-08 12:31:51-03","UFRGS","ICN","003163","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Schultz, AR","3163","1963","01","23","América do Sul","Brasil",NA,NA,"Doação INPA; Selva","ICN00027841",NA,NA,"Dicotyledon",NA,"AM",NA,NA,NA,"ICN00027841 ICN00027841_1","Mart.","Dias, MC",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"4111","2021-02-08 12:31:51-03","UFRGS","ICN","085793","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Dias, BJ; Oliveira, NR; Cardoso, E; Bensusan, NR","138","1989","10","15","América do Sul","Brasil",NA,NA,"Doação; Arbusto ca. 3 m de altura, folhas cartáceas, botões florais de cor verde ferrugínea, flores brancas com centro da corola vermelha; Solo arenoso","ICN00027837",NA,"Cerrado entre os povoados de Sítio Grande e Estiva","Dicotyledon",NA,"BA","São Desidério","-45.204444","-12.480556","ICN00027837","Mart.","Dias, MC",NA,NA,NA,NA,"-45.204444","-12.480556","1998",NA,NA,NA,NA,NA,NA,NA
"4112","2021-02-08 12:31:51-03","UFRGS","ICN","030932","S","Plantae","Annonaceae","Xylopia","aromatica","Xylopia aromatica","Porto, ML","1948","1975","12","28","América do Sul","Brasil",NA,NA,"Árvore, flores verdes","ICN00027842",NA,"Estrada Manaus-Caracaraí, mata beira da rodovia","Dicotyledon",NA,"AM","Manaus","-60.0250015258789","-3.10193991661072","ICN00027842","Mart.","Dias, MC",NA,NA,"138090","auto",NA,NA,"1998","03","25",NA,NA,NA,NA,NA
