"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","recordNumber","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","eventTime","infraspecificEpithet","fieldNumber","individualCount","sex"
"564","2020-12-21 16:18:50-03","MBM","MBM","398800","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Damasceno-Junior, G.A.","Damasceno-Junior, G.A.; Ishii, I.H.; Silva, R.R.; Lima, M.S.; Velasques, J.S.; S; Ishii, I.H.; Silva, R.R.; Lima, M.S.; Velasques, J.S.; Sório, V.F.","2001","10","18","Brazil","Mato Grosso do Sul","Ladário","Fazenda Vale do Paraíso, Morro Santa Cruz","-57.580981","-19.175358","-57.580981","-19.175358","400","400","Árvore de 15,00 m de altura. Fruto marrom.; Mata decídual de encosta. Solo litólico e rico em ferro. Morro.","MBM398800","MBM398800",NA,NA,"2822","Southern America",NA,NA,NA,"2003","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2020-12-21 16:18:50-03","MBM","MBM","418615","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","2018","10","06","Brazil","Minas Gerais","Mariana","Beira de Estrada","-43.417222","-20.3325","-43.417222","-20.3325","830","830","Árvore 5 m; frutos amarelos.; Vegetação Secundária Estágio Inicial","MBM418615",NA,NA,NA,"873","Southern America",NA,NA,NA,"2019","05","03",NA,NA,NA,NA,NA,NA,NA,NA
"566","2020-12-21 16:18:50-03","MBM","MBM","425814","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Lima, H.C.","Lima, H.C.; Nascimento, M.T.; Queiroz, G.A.; Fernandes, T.; Nascimento, M.T.; Queiroz, G.A.; Fernandes, T.","2018","04","19","Brazil","Rio de Janeiro","Nova Iguaçu","Reserva Biológica do Tinguá, Boa Esperança, ORBEL II, junto a estrada da Trilha para a parcela 1","-43.399722","-22.570833","-43.399722","-22.570833","152","152","Árvore com 16 metro de alt. Inflorescências amplas, flores com cálice alvo-esverdeado e corola branca. Ocasional. Fotos LBN e GAQ.; Floresta de encosta.","MBM425814",NA,NA,NA,"8650","Southern America",NA,NA,NA,"2018","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"567","2020-12-21 16:18:50-03","MBM","MBM","96353","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1984","09","13","Brazil","Minas Gerais","São Fernandes","Ligação Rodovia BR-116 a Divisópolis",NA,NA,NA,NA,NA,NA,NA,"MBM096353","MBM096353",NA,NA,"48166","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"568","2020-12-21 16:18:50-03","MBM","MBM","101857","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1985","06","17","Brazil","Espírito Santo","Linhares","Reserva Florestal do Sooretama","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"MBM101857","MBM101857",NA,NA,"49440","Southern America",NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"569","2020-12-21 16:18:50-03","MBM","MBM","194225","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Assis, M.A.","Assis, M.A.","1989","10","28","Brazil","Mato Grosso do Sul","Jateí","Lagoa Raimundo, Rio Ivinheima","-54.3025016784668","-22.4818992614746",NA,NA,NA,NA,NA,"MBM194225","MBM194225",NA,NA,"s.n.","Southern America",NA,"85335","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2020-12-21 16:18:50-03","MBM","MBM","131301","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Forther, H.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","1989","05","19","Brazil","Minas Gerais","Conceição do Mato Dentro","Ouro Fino","-43.4249992370605","-19.0372009277344",NA,NA,NA,NA,NA,"MBM131301","MBM131301",NA,NA,"52894","Southern America",NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2020-12-21 16:18:50-03","MBM","MBM","258049","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Förther, R.","Gottsberger, G.; et al.; et al.","1986","03","02","Brazil","Minas Gerais","Indianópolis","Fazenda Bela Tanda","-47.9169006347656","-19.0386009216309",NA,NA,NA,NA,NA,"MBM258049","MBM258049",NA,NA,"112-23","Southern America",NA,"30244","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"572","2020-12-21 16:18:50-03","MBM","MBM","255710","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Trameirão Neto, E.","Trameirão Neto, E.; et al.; et al.","1994","08","25","Brazil","Minas Gerais","Perdizes","Mata da Zilda","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"MBM255710","MBM255710",NA,NA,"1194","Southern America",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-12-21 16:18:50-03","MBM","MBM","255709","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Trameirão Neto, E.","Trameirão Neto, E.; et al.; et al.","1994","07","24","Brazil","Minas Gerais","Perdizes","Mata da Zilda","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,NA,"MBM255709","MBM255709",NA,NA,"1195","Southern America",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-12-21 16:18:50-03","MBM","MBM","301910","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Stapf, M.N.S.","Mello-Silva, R.; et al.; et al.","1985","07","31","Brazil","Minas Gerais","Rio Vermelho","Pedra Menina","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,NA,"MBM301910","MBM301910",NA,NA,"38784","Southern America",NA,"26996","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-12-21 16:18:50-03","MBM","MBM","23350","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1972","08","09","Brazil","Minas Gerais","Santo Antônio do Itambé","Pico Itambé","-43.3067016601562","-18.465799331665",NA,NA,NA,NA,NA,"MBM023350","MBM023350",NA,NA,"30132","Southern America",NA,"19014","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-12-21 16:18:50-03","MBM","MBM","14820","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1970","03","24","Brazil","Paraná","Bocaiúva do Sul","Sesmaria, Rio Capivari, 2 Km ao Oeste","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,"MBM014820","MBM014820",NA,NA,"24050","Southern America",NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-12-21 16:18:50-03","MBM","MBM","25063","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1972","12","19","Brazil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"MBM025063","MBM025063",NA,NA,"31002","Southern America",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-12-21 16:18:50-03","MBM","MBM","180334","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Dombrowski, L.T.","Dombrowski, L.T.","1982","10",NA,"Brazil","Paraná","Curitiba","Praça Osório","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"MBM180334",NA,NA,NA,"12585","Southern America",NA,"25180","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-12-21 16:18:50-03","MBM","MBM","21734","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1972","02","10","Brazil","Paraná","Guaraqueçaba","Caminho do Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM021734","MBM021734",NA,NA,"29138","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-12-21 16:18:50-03","MBM","MBM","25089","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1972","12","07","Brazil","Paraná","Guaraqueçaba","Paruquara","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM025089","MBM025089",NA,NA,"30934","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-12-21 16:18:50-03","MBM","MBM","25086","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1972","12","07","Brazil","Paraná","Guaraqueçaba","Rio Morato","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM025086","MBM025086",NA,NA,"20950","Southern America",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-12-21 16:18:50-03","MBM","MBM","21735","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1971","12","16","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM021735","MBM021735",NA,NA,"28528","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-12-21 16:18:50-03","MBM","MBM","21652","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1960","11","06","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"MBM021652","MBM021652",NA,NA,"7417","Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-12-21 16:18:50-03","MBM","MBM","14828","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.","1969","04","24","Brazil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM014828","MBM014828",NA,NA,"21433","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-12-21 16:18:50-03","MBM","MBM","111293","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Silva, S.M.","Silva, S.M.; et al.; et al.","1985","03","09","Brazil","Paraná","Paranaguá","Morro do Joaquim, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM111293","MBM111293",NA,NA,"s.n.","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-12-21 16:18:50-03","MBM","MBM","111292","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Silva, S.M.","Britez, R.M.","1985","10","09","Brazil","Paraná","Paranaguá","Morro do Joaquim, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM111292","MBM111292",NA,NA,"103","Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-12-21 16:18:50-03","MBM","MBM","21654","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Smith, L.B.","Reitz, R.; Klein, R.M.; Klein, R.M.","1954","01","02","Brazil","Santa Catarina","Araquari","Barra da Sul","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,NA,"MBM021654","MBM021654",NA,NA,"1498","Southern America",NA,"25329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-12-21 16:18:50-03","MBM","MBM","124158","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Hatschbach, G.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","1988","08","03","Brazil","Santa Catarina","Garuva","Rio da Onça","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"MBM124158","MBM124158",NA,NA,"52287","Southern America",NA,"22441","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-12-21 16:18:50-03","MBM","MBM","65540","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Kuhlmann, M.","Kuhlmann, M.","1943","03","31","Brazil","São Paulo","Amparo","Monte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,NA,"MBM065540","MBM065540",NA,NA,"484","Southern America",NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2019-11-01 15:28:05-03","PUC-RIO","FCAB","6698","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Miranda, A.M.","A.M. Miranda","2005","03","01","Brasil","Maranhão","Parnarama","Localidade Mirindíba.","-43.0932998657227","-5.68167018890381",NA,NA,NA,NA,"Árvore ca. 6m alt: caule verde-amarronzado; folhas membranáceas; frutos imaturos verdes, depois amarelos.","006698",NA,NA,"Angiospermae","4913",NA,NA,"95189","auto","2005","03","01",NA,NA,NA,NA,NA,NA,NA,NA
"591","2019-11-01 15:28:05-03","PUC-RIO","FCAB","3798","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","J.C. Siqueira","J.C. Siqueira; Prof. Helênio","1985","09","06","Brasil","Rio de Janeiro","Nova Friburgo","Cascata do Pinel","-42.5311012268066","-22.2819004058838",NA,NA,NA,NA,NA,"003798",NA,NA,"Angiospermae","2129",NA,NA,"33190","auto","1986","10","14",NA,NA,NA,NA,NA,NA,NA,NA
"592","2019-11-01 15:28:05-03","PUC-RIO","FCAB","5388","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"H.C. Lima","1994","01","17","Brasil","Rio de Janeiro","Silva Jardim","Rebio Poço das Antas, Estrada para Juturnaiba, próximo a entrada da trilha para Portuense.","-42.3917007446289","-22.6508007049561",NA,NA,NA,NA,"&nf;; Arbusto com 4m de altura. Flores com cálice verde e corola alva. Frutos jovens esverdeados. Alimento/ Fauna. Frequente.","005388",NA,NA,"Angiospermae","4859",NA,NA,"29995","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2019-11-01 15:33:01-03","PUC-RIO","FCAB","7829","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","E.F. Guimarães","J.M. Freire; R.R. Oliveira; B.L. Rosendo","2009","08","13","Brasil","Rio de Janeiro","Camorim","Maciço da Pedra Branca 10.10","-75.021889","-66.3025","-75.021889","-66.3025","470","470","Árvore com 16 m de altura, com 88 e 33 de CAP. Bifurcada.","FCAB007829",NA,NA,"Angiospermae","657",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0677","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Luciana Mautony","P. Capell S.J.","1952","01","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insula e Cocainha e Littore Sti. Pauli. arborea nam crescit aliqua metra.","000677",NA,NA,"Angiospermae","s.n.",NA,NA,NA,NA,"1980","05","24",NA,NA,NA,NA,NA,NA,NA,NA
"595","2019-11-01 15:28:05-03","PUC-RIO","FCAB","0676","PreservedSpecimen","Plantae","Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.","Luciana Mautony","P. Capell S.J.","1953","11","06","Brasil","Rio de Janeiro","Duas Barras","Monnerat","-42.5217018127441","-22.0510997772217",NA,NA,NA,NA,NA,"000676",NA,NA,"Angiospermae","s.n.",NA,NA,"18303","auto","1980","05","24",NA,NA,NA,NA,NA,NA,NA,NA
"596","2015-09-24 17:18:27-03","MNHN","RECOLNAT_MNHN_P","P00634040","PreservedSpecimen",NA,"Boraginaceae","Cordia","obscura","Cordia obscura tomentosa","Cham.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Reçu le 13 Novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634040' target='other'> <mi>dwc_moreinfo</mi></a>","P00634040","P00634040_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"tomentosa",NA,NA,NA
"597","2015-09-24 17:18:27-03","MNHN","RECOLNAT_MNHN_P","P00634040","PreservedSpecimen",NA,"Boraginaceae","Cordia","obscura","Cordia obscura tomentosa","Cham.",NA,"Sellow, F.",NA,NA,NA,"Brésil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,"Reçu le 13 Novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00634040' target='other'> <mi>dwc_moreinfo</mi></a>","P00634040","P00634040_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"isotype",NA,"tomentosa",NA,NA,NA
"598","2015-09-04 12:41:59-03","MNHN","RECOLNAT_MNHN_P","P03862834","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Richard","1968","8","20","Brasil",NA,NA,"Mato Grosso. Base Camp Square.","-51.76667","-12.81667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862834' target='other'> <mi>dwc_moreinfo</mi></a>","P03862834","P03862834_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6739",NA,NA
"599","2015-09-04 12:41:59-03","MNHN","RECOLNAT_MNHN_P","P03862837","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Forero, E.|Wrigley, B.L.","1968","8","17","Brasil","Rondônia",NA,"20 km. north of Ariquemes.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862837' target='other'> <mi>dwc_moreinfo</mi></a>","P03862837","P03862837_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7146",NA,NA
"600","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862793","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862793' target='other'> <mi>dwc_moreinfo</mi></a>","P03862793","P03862793_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 639",NA,NA
"601","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862794","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862794' target='other'> <mi>dwc_moreinfo</mi></a>","P03862794","P03862794_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 639",NA,NA
"602","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862795","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Vauthier",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862795' target='other'> <mi>dwc_moreinfo</mi></a>","P03862795","P03862795_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"559",NA,NA
"603","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862796","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Richard",NA,NA,NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862796' target='other'> <mi>dwc_moreinfo</mi></a>","P03862796","P03862796_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862797","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862797' target='other'> <mi>dwc_moreinfo</mi></a>","P03862797","P03862797_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1683",NA,NA
"605","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862798","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire, A. de","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862798' target='other'> <mi>dwc_moreinfo</mi></a>","P03862798","P03862798_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1683",NA,NA
"606","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862799","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862799' target='other'> <mi>dwc_moreinfo</mi></a>","P03862799","P03862799_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D 639",NA,NA
"607","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862800","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Mori, S.|Cardoso, J.|Nonato, R.|dos Santos, M.R.|Rabelo, B.|Belo, H.","1983","9","19","Brasil","Amapá",NA,"Camaipi. EMBRAPA reserve and vicinity.","-51.61667","-0.16667",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862800' target='other'> <mi>dwc_moreinfo</mi></a>","P03862800","P03862800_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16396",NA,NA
"608","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862801","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862801' target='other'> <mi>dwc_moreinfo</mi></a>","P03862801","P03862801_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862802","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire","1816","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862802' target='other'> <mi>dwc_moreinfo</mi></a>","P03862802","P03862802_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2015-09-04 12:41:39-03","MNHN","RECOLNAT_MNHN_P","P03862803","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Saint-Hilaire, A.","1816","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862803' target='other'> <mi>dwc_moreinfo</mi></a>","P03862803","P03862803_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C2 1683",NA,NA
"611","2015-12-11 16:42:34-02","MNHN","RECOLNAT_MNHN_P","P03862804","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Guillemin","1839","2","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862804' target='other'> <mi>dwc_moreinfo</mi></a>","P03862804","P03862804_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"423",NA,NA
"612","2015-09-04 12:41:59-03","MNHN","RECOLNAT_MNHN_P","P03862829","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Argent, G.|Ramos, J.|Souza, R.|Richards, P.W.","1967","9","15","Brasil",NA,NA,"Mato Grosso. 6km South of Xavantina.","-52.23333","-14.63333",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862829' target='other'> <mi>dwc_moreinfo</mi></a>","P03862829","P03862829_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6398",NA,NA
"613","2015-09-04 12:41:59-03","MNHN","RECOLNAT_MNHN_P","P03862830","PreservedSpecimen",NA,"Boraginaceae","Cordia","sellowiana","Cordia sellowiana","Cham.",NA,"Hassler, E.","1907","1","1","Paraguai",NA,NA,"In altaplanitie et declivibus. Sierra de Amabay.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03862830' target='other'> <mi>dwc_moreinfo</mi></a>","P03862830","P03862830_01",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10595",NA,NA
