"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","scientificNameAuthorship","identifiedBy","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","relatedCatalogItem","coordinatePrecision","geoFlag","dayIdentified","fieldNumber","individualCount","typeStatus"
"181","2019-10-07 09:16:32-03","UEFS","HUEFS","180801","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Neves, S.P.S.","322","2010","03","25",NA,"Brasil",NA,NA,"Cerrado típico.","HUEFS0180801","Angiospermae","Lamiales","Bahia","Palmeiras",NA,"-41.518056","-12.434722","889","889","HUEFS0180801 HUEFS0180801_e1","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2019","41W31'5''","12S26'5''","06","Asteranae",NA,NA,NA,NA,NA,NA,NA
"182","2019-10-07 09:16:32-03","UEFS","HUEFS","213702","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Melo, E.","12957","2014","09","16",NA,"Brasil",NA,NA,NA,"HUEFS0213702","Angiospermae","Lamiales","Bahia","Mucugê","Chapada Diamantina, Alagados do rio Paraguaçu.","-41.4275","-13.016667","1005","1005","HUEFS0213702","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2017","41W25'39''","13S1'0''","11","Asteranae",NA,NA,NA,NA,NA,NA,NA
"183","2019-10-07 09:16:32-03","UEFS","HUEFS","27810","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Silva, M.A.da","2966","1996","05","29",NA,"Brasil",NA,NA,NA,"HUEFS0027810","Angiospermae","Lamiales","Bahia","Niquelândia","Macedo, ca. 1 km abaixo da mina de níquel.","-48.386389","-14.358056",NA,NA,"HUEFS0027810","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018","48W23'11''","14S21'29''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"184","2019-10-07 09:16:32-03","UEFS","HUEFS","244055","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, R.M.","56926","2014","02","02",NA,"Brasil",NA,NA,"Cerrado/Carrasco.","HUEFS0244055","Angiospermae","Lamiales","Bahia","Abaíra","Na estrada para Catolés, um pouco após o entroncamento com a estrada Abaíra - Piatã.","-41.7425","-13.272222","1117","1117","HUEFS0244055","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.",NA,NA,"41W44'33''","13S16'20''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"185","2019-10-07 09:16:32-03","UEFS","HUEFS","251881","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Harley, R.M.","58391","2019","05","27",NA,"Brasil",NA,NA,"Área aberta e plana, campo rupestre com afloramentos rochosos, sobre areia e cascalho de quartzito.","HUEFS0251881","Angiospermae","Lamiales","Bahia","Rio de Contas","Distrito Mato Grosso. Proximidades de Betancourt. Trilha para o Pico de Itobira.","-41.8475","-13.431111","1402","1402",NA,"(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.",NA,NA,"41W50'51''","13S25'52''",NA,"Asteranae",NA,NA,NA,NA,NA,NA,NA
"186","2019-10-07 09:16:32-03","UEFS","HUEFS","26203","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Atkinson, R.","PCD2376","1996","03","14",NA,"Brasil",NA,NA,"Solo arenoso.","HUEFS0026203","Angiospermae","Lamiales","Bahia","Morro do Chapéu","5 km ao sul de Morro do Chapéu.","-41.208056","-11.591389","1400","1400","HUEFS0026203","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018","41W12'29''","11S35'29''","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"187","2019-10-07 09:16:32-03","UEFS","HUEFS","53619","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Hind, D.J.N.","H51419","1992","01","31",NA,"Brasil",NA,NA,"Campos gerais.","HUEFS0053619","Angiospermae","Lamiales","Bahia","Abaíra","Gerais do Pastinho.","-41.75","-13.25","900","1000","HUEFS0053619","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","R.M.Harley","2014","41W45'","13S15'","03","Asteranae",NA,NA,NA,NA,NA,NA,NA
"188","2019-10-07 09:16:32-03","UEFS","HUEFS","17915","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Carvalho, A.M.de","3743","1992","02","18",NA,"Brasil",NA,NA,NA,"HUEFS0017915","Angiospermae","Lamiales","Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,"HUEFS0017915","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","G.M.Antar","2018",NA,NA,"03","Asteranae",NA,"53684","auto",NA,NA,NA,NA
"189","2019-10-07 09:16:32-03","UEFS","HUEFS","233202","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Giulietti, A.M.","CFSC7779","1982","02","16",NA,"Brasil",NA,NA,NA,"HUEFS0233202","Angiospermae","Lamiales","Minas Gerais","Santana do Riacho","Serra do Cipó, 28 Km de S José de Almeida na estrada para Santana do Riacho.","-43.7144012451172","-19.1688995361328","680","680","HUEFS0233202","(Pohl x Benth.) Harley, R.M. & Pastore, J.F.B.","C.L.Silva-Luz","2015",NA,NA,NA,"Asteranae",NA,"26557","auto",NA,NA,NA,NA
"190","2015-03-07 08:47:30-03","F","FMNH-SEEDPLANTS","V0143700F","PreservedSpecimen","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0143700F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0143700F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"191","2019-09-04 18:38:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","glaziovii","Hyptis glaziovii","A. Glaziou","13047",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"192","2019-09-04 18:57:19-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","J. B. E. Pohl","6059",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"193","2018-05-14 17:29:30-03","F","FMNH-SEEDPLANTS","V0145543F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","H. S. Irwin","22326",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0145543F","Spermatophyta",NA,"Minas Gerais",NA,NA,"-44","-18",NA,NA,"V0145543F_01 V0145543F_02",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"22326",NA,NA
"194","2015-03-07 08:48:23-03","F","FMNH-SEEDPLANTS","V0145544F","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0145544F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0145544F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"195","2020-07-23 12:09:17-03","CEPLAC","CEPEC","46951","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","27260","1986","06","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Fundo do Vale ao oeste da Serra do Pau Queimado.","-41.983333","-13.5",NA,NA,NA,NA,"A. S. Soares",NA,"41W59'","13S30'",NA,NA,"30/12/1995",NA,NA,NA,NA,NA,NA
"196","2020-07-23 12:09:17-03","CEPLAC","CEPEC","12084","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","15160","1984","07","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","RIO DE CONTAS","12-14Km ao N da cidade, Rod. Para o povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,"A. S. Soares",NA,"41W50'0","13S28'0",NA,NA,"06/02/1990",NA,NA,NA,NA,NA,NA
"197","2020-07-23 12:09:17-03","CEPLAC","CEPEC","12085","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","16084","1974","02","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","8Km ao SW de, Rod. para Cascavel, prox. a Faz. Paraguaçu.","-41.416667","-13.033333",NA,NA,NA,NA,"A. S. Soares",NA,"41W25'0","13S2'0",NA,NA,"30/12/1977",NA,NA,NA,NA,NA,NA
"198","2020-07-23 12:09:17-03","CEPLAC","CEPEC","16910","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","S. A. Mori","12434","1994","01","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","RIO DE CONTAS","6-10Km ao NW da cidade, na estrada para o Pico das Almas.","-41.883333","-13.533333",NA,NA,NA,NA,"A. S. Soares",NA,"41W53'","13S32'",NA,NA,"06/02/1990",NA,NA,NA,NA,NA,NA
"199","2020-07-23 12:09:17-03","CEPLAC","CEPEC","20053","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","15280","1990","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","RIO DE CONTAS","10Km ao N da cidade, Rod. para o povoado de Mato Grosso.","-41.833333","-13.466667",NA,NA,NA,NA,"A. S. Soares",NA,"41W50'0","13S28'0",NA,NA,"06/02/1990",NA,NA,NA,NA,NA,NA
"200","2020-07-23 12:09:17-03","CEPLAC","CEPEC","21092","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","20088","1977","03","28",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","RIO DE CONTAS","2-5Km ao S da Vila do Rio de Contas, ao W da Rod. p/ Livramento.","-41.833333","-13.6",NA,NA,NA,NA,"A. S. Soares",NA,"41W50'0","13S36'0",NA,NA,"30/12/1990",NA,NA,NA,NA,NA,NA
"201","2020-07-23 12:09:17-03","CEPLAC","CEPEC","25251","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","20951","1983","08","29",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","MUCUGÊ","Serra do Sincorá. 13.3Km ao N de Cascavel, Rod. p/ Mucuge.","-41.366667","-13.1",NA,NA,NA,NA,"A. S. Soares",NA,"41W22'0","13S6'0",NA,NA,"30/12/1982",NA,NA,NA,NA,NA,NA
"202","2020-07-23 12:09:24-03","CEPLAC","CEPEC","108602","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","R. M. Harley","27260","1988","12","16",NA,"Brasil",NA,NA,"Material em álccol.",NA,NA,NA,"Bahia","ÁGUA QUENTE","Pico das Almas. Vertente norte. Vale ao oeste da Serra do Pau Queimado.","-41.983333","-13.5","1500","1500",NA,NA,"A. S. Soares",NA,"41W59'","13S30'",NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2020-07-23 12:09:24-03","CEPLAC","CEPEC","73153","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","R. Atkinson","2376","1996","03","14",NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,"Bahia","MORRO DO CHAPÉU","5Km ao S de Morro do Chapéu.","-41.208056","-11.591389",NA,NA,NA,NA,"A. S. Soares",NA,"41W12'29","11S35'29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2020-07-23 12:09:17-03","CEPLAC","CEPEC","38118","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","R. Kral","72740","1983","11","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","RIO DE CONTAS","2Km ao SE da cidade. Prox. a Rod. Para o salto do Rio Brumado.","-41.8114013671875","-13.5789003372192",NA,NA,NA,NA,"A. S. Soares",NA,NA,NA,NA,NA,"18/10/1988","49773","auto",NA,NA,NA,NA
"205","2020-07-23 12:09:17-03","CEPLAC","CEPEC","54770","PreservedSpecimen","Plantae","Labiatae","Physominthe","vitifolia","Physominthe vitifolia","A. M. de Carvalho","3743","1971","09","21",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","CAETITÉ","Ca. 3Km ao SW de Caetité. Brejinho das Ametistas.","-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,"A. S. Soares",NA,NA,NA,NA,NA,"30/12/1993","53684","auto",NA,NA,NA,NA
"206","2019-11-01 15:01:51-03","UnB","UB","207836","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Schliewe, MA","42","2014","12","01","Southern America","Brasil",NA,NA,"Semelhante a Eriope confusa; Subarbusto de cerca de 3m., crescendo na borda da pista com flores arroxeadas em panículas laxas; Borda da Estrada, vegetação mista de mata seca e cerrado, encosta da pista",NA,"Dicotyledoneae",NA,"Minas Gerais","Gouvêa","BR-259, entre Km 448-451 de Gouveia para Diamantina-MG","-43.728611","-18.431389","1118","1118",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017","-43.728611","-18.431389","07",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:01:51-03","UnB","UB","151542","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Irwin, HS; et al.","27062","1970","03","06","Southern America","Brasil",NA,NA,"Corolla lavender, the lobes deep purple.; Subshrub 2m; Cerrado",NA,"Dicotyledoneae",NA,"Minas Gerais",NA,"3 km S. of Joaquim Felício.",NA,NA,NA,NA,NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:01:51-03","UnB","UB","152073","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Irwin, HS; Harley, RM; Smith, GL","32425","1971","02","17","Southern America","Brasil",NA,NA,"Robust herb or subshrub to 2,5m with stems woody at base with long spreading hairs. Main flowering stems above with inflated internodes, glaucous green, striate. Leaves dull yellow green above, with tormentose beneath, with foetid odour, calix glauco",NA,"Dicotyledoneae",NA,"Bahia",NA,"Ca. 7kmS of Town of Morro do Chapéu",NA,NA,"1100","1100",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-11-01 15:01:51-03","UnB","UB","207835","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Schliewe, MA","41","2014","12","01","Southern America","Brasil",NA,NA,"Especime semelhante à Eriope confusa, porém esta especie somente tem registrado ocorrência no estado da Bahia; Subarbusto de aproximadamente 3 m., apoiado por vegetação, flores arroxeadas em panículas laxas semelhante à algumas espécies de Eriope; Se",NA,"Dicotyledoneae",NA,"Minas Gerais","Congonhas do Norte","Localidade denominada Terra Preta; estrada de terra a cerca de 5km antes da entrada da cidade, percurso de aproximadamente 3km","-43.713889","-18.849183","1074","1074",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017","-43.713889","-18.849183","07",NA,NA,NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:01:51-03","UnB","UB","216166","PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Faria, JEQ; Paz, JRL; Chaves, DA","5335","2016","01","22","Southern America","Brasil",NA,NA,"Erva prostrada com flores rosas; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Minas Gerais","São Gonçalo do Rio Preto","Margem da estrada entre Couto Magalhães e São Gonçalo do Rio Preto, próximo a esta última","-43.404722","-18.013056","984","984",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017","-43.404722","-18.013056","07",NA,NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Irwin, HS; Santos, RR; Souza, R; Fonseca, SF","23880","1969","02","25","Southern America","Brasil",NA,NA,"Erect herb to ca. 2 m tall, the internodes swollen. Corolla lavender-purple; Cerrado slopes",NA,"Dicotyledoneae",NA,"Minas Gerais",NA,"Ca. 48 km west of Montes Claros, road to Agua Boa",NA,NA,"950","950",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Schliewe, MA; Oliveira, CC","108","2016","01","13","Southern America","Brasil",NA,NA,"Subarbusto com folhas ovais e lanceoladas de cerca de ,8-1,2 m de altura; Mata de transição",NA,"Dicotyledoneae",NA,"Bahia","Rio de Contas","Borda da estrada de terra para a subida do Pico das Almas","-41.896133","-13.522511","1229","1229",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Schliewe, MA","2016","-41.896133","-13.522511","01",NA,NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Schliewe, MA; Oliveira, CC","99","2016","01","12","Southern America","Brasil",NA,NA,"erva de 50-70 cm, caule fistuloso com inflorescência organizada em tirso, pedicelo longo; Campo rupestre",NA,"Dicotyledoneae",NA,"Bahia","Piatã","estrada não pavimentada que margeia a Serra da Tromba na periferia da cidade","-41.808806","-13.140722","1320","1320",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Schliewe, MA","2016","-41.808806","-13.140722","01",NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Schliewe, MA; Oliveira, CC","109","2016","01","13","Southern America","Brasil",NA,NA,"Erva de cerca de 50-70 cm de altura com folhas de base cordada, caule da inflorescência fistuloso; Mata de transição",NA,"Dicotyledoneae",NA,"Bahia","Rio de Contas","Estrada de terra em direção a trilha da subida do Pico das Almas","-41.915008","-13.518417","1231","1231",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Schliewe, MA","2016","-41.915008","-13.518417","01",NA,NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Irwin, HS; Harley, GM; Smith, GL","30819","1971","02","23","Southern America","Brasil",NA,NA,"Herb with woody glacous base, to 2 (-3) m. tall, the stems little branched, hairy, dull green bellow, glaucose above with swollen hollow internodes below inflorescence. Leaves dark green above, gray tomentose beneath. Calyx green, tinged dark puple w",NA,"Dicotyledoneae",NA,"Bahia",NA,"26 km N. of Seabra, road to Agua de Rega, near to Rio Riachão",NA,NA,"1000","1000",NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017",NA,NA,"07",NA,NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:01:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Hatschbach, G; Hatschbach, M; Silva, JM","64413","1996","01","19","Southern America","Brasil",NA,NA,"Erva ereta, odorífera, inflorescência até 1,50 m, flor lilás; Campo cerrado, solo rochoso, próximo ao rio encachoeirado",NA,"Dicotyledoneae",NA,"Minas Gerais","Joaquim Felício","Rio da Onça","-44.1721992492676","-17.7574996948242",NA,NA,NA,"(Pohl. ex Benth.) Harley & J.F.B. Pastore","Antar, GM","2017",NA,NA,"07",NA,NA,"37503","auto",NA,NA,NA,NA
"217","2021-02-23 13:22:36-03","MN","R-TIPOS","11456","PreservedSpecimen","Plantae","Lamiaceae","Hyptis","glaziovii","Hyptis glaziovii","Glaziou, A.F.M.","13047","1879","09","10",NA,"Brasil",NA,NA,NA,"R000011456",NA,NA,"São Paulo",NA,"Campos da Bocaina",NA,NA,NA,NA,"R000011456_001","Briq.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotypus"
"218","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Hyptis","calophylla","Hyptis calophylla","St.-Hil, A","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Minas Gerais",NA,"Habitat in monte Morro d'Andaia dicto districtus Minarum Novarum",NA,NA,NA,NA,NA,"A.St.-Hil. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2017-09-11 17:10:13-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Hyptis","calophylla","Hyptis calophylla","Gardner, G","5081",NA,NA,NA,"Southern America","Brazil",NA,NA,"ex Benth",NA,NA,NA,"Minas Gerais",NA,"prope Formigas prov. Minarum",NA,NA,NA,NA,NA,"A.St.-Hil. ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2017-09-11 17:10:16-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lamiaceae","Hyptis","vitifolia","Hyptis vitifolia","Pohl, JBE","6059",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"Goiás",NA,"Habitat ad S. Cruz prov. Goyazensis",NA,NA,NA,NA,NA,"Pohl ex Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-21 10:07:14-03","IBt","SP","204953","S","Plantae","Lamiaceae","Hypenia","vitifolia","Hypenia vitifolia","Kral, R; Wanderley, MGL; Cerati, TM; Lima, E","72740","1985","07","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,NA,"(Pohl ex Benth.) Harley",NA,NA,NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA,NA
"222","2021-02-04 09:01:44-03","IBt","SP","179222","S","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Giulietti, AM","CFSC7779","1982","02","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,NA,"(Pohl ex Benth.) Harley & J.F.B.Pastore",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"223","2014-09-23 10:58:05-03","G","G","G00437798","S","Plantae","Lamiaceae","Physominthe","vitifolia","Physominthe vitifolia","Glaziou, A. F. M.","13047",NA,NA,NA,"AMERIQUE DU SUD","Brazil",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: No picture available on the institution's web site","G00437798",NA,NA,"Rio de Janeiro",NA,NA,"-42.9125","-22.48222222",NA,NA,NA,"(Benth.) Harley & J. F. B. Pastore","?",NA,"-42.9125","-22.48222222",NA,NA,NA,NA,NA,NA,NA,NA,"HOLOTYPUS of Hyptis glaziovii Briq."
