"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","imagecode","class","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","individualCount","fieldNumber","infraspecificEpithet","typeStatus"
"46","2019-08-27 13:25:33-03","IAP","PACA-AGP","2073","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","C. Orth SJ",NA,"1935","09","26","Brasil","RS","Porto Alegre","Morro Santana","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA002073",NA,NA,NA,"Confirmado por Silveira em 2007 Habitat: in paludosis Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","29946","auto","01","19",NA,NA,NA,NA
"47","2019-08-27 13:25:33-03","IAP","PACA-AGP","686","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisam","2004","C. Orth SJ",NA,"1933","12","06","Brasil","RS","Porto Alegre","Tristeza","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA000686",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","29946","auto","01","19",NA,NA,NA,NA
"48","2019-08-27 13:25:33-03","IAP","PACA-AGP","44106","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Rambo, B.",NA,"1949","10","24","Brasil","RS","São Leopoldo","Barreto","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA044106",NA,NA,NA,"Habitat: In paludosis alte graminosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","10287","auto","01","19",NA,NA,NA,NA
"49","2019-08-27 13:25:33-03","IAP","PACA-AGP","114579.1","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2013","R. Trevisan","1367","2013","11","05","Brasil","SC","Florianópolis","Campus Universidade Federal de Santa Catarina, em frenta a secretaria do departamento de Botânica.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"PACA114579-1",NA,NA,NA,"FLOR 51150 Habitat: terreno úmido","Magnoliophyta","Cyperales",NA,"Liliatae","27000","auto","11","05",NA,NA,NA,NA
"50","2019-08-27 13:25:33-03","IAP","PACA-AGP","36630","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA036630",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","30776","auto","01","19",NA,NA,NA,NA
"51","2019-08-27 13:25:33-03","IAP","PACA-AGP","36640","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Rambo, B.",NA,"1948","02",NA,"Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"PACA036640",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","30776","auto","03","11",NA,NA,NA,NA
"52","2019-08-27 13:25:33-03","IAP","PACA-AGP","62753","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Camargo, O. R.","2333","1957","10","31","Brasil","RS","Farroupilha",NA,"-51.3478012084961","-29.2250003814697",NA,NA,NA,NA,"PACA062753",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","19545","auto","03","11",NA,NA,NA,NA
"53","2019-08-27 13:25:33-03","IAP","PACA-AGP","32739","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Henz, E.",NA,"1945","10","17","Brasil","RS","Montenegro","Zimmerberg","-51.4611015319824","-29.6886005401611",NA,NA,NA,NA,"PACA032739",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","21601","auto","01","19",NA,NA,NA,NA
"54","2019-08-27 13:25:33-03","IAP","PACA-AGP","62573","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Emrich-Rambo","1958","Camargo, O. R.","2207","1957","10","20","Brasil","RS","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,NA,NA,"PACA062573",NA,NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","25060","auto","09","26",NA,NA,NA,NA
"55","2019-08-27 13:25:33-03","IAP","PACA-AGP","56983","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Rambo, B.",NA,"1955","11","04","Brasil","RS","Porto Alegre","Vila Manresa","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"PACA056983",NA,NA,NA,"Habitat: In paludosis. Fenofase: flor e fruto","Magnoliophyta","Cyperales",NA,"Liliatae","29946","auto","01","19",NA,NA,NA,NA
"56","2019-08-27 13:25:33-03","IAP","PACA-AGP","47351","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Emrich-Rambo","1954","A. Spies",NA,"1947",NA,NA,"Brasil","RS","São Leopoldo",NA,"-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA047351",NA,NA,NA,"SEM MATERIAL Habitat: in paludosis Fenofase: flor","Magnoliophyta","Cyperales",NA,"Liliatae","10287","auto","07","25",NA,NA,NA,NA
"57","2019-08-27 13:25:33-03","IAP","PACA-AGP","44081.1","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","R. Trevisan","2004","Rambo, B.",NA,"1949","10","24","Brasil","RS","São Leopoldo","Barreto Vianna","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"PACA044081-1",NA,NA,NA,"Habitat: In paludosis","Magnoliophyta","Cyperales",NA,"Liliatae","10287","auto","01","15",NA,NA,NA,NA
"58","2019-08-20 09:59:46-03","UNICAMP","UEC","16347","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Faria, AD","1998","Davis, PH; Kinoshita, LS; Semir, J; Shepherd, GJ; Cruz, ND; Felippe, GM","3114","1976","09","30","Brazil","São Paulo","Campos do Jordão","Parque Estadual do Instituto Florestal, Junto da sede.","-45.5900001525879","-22.7299995422363",NA,NA,"1500","1500","UEC025843",NA,NA,NA,"Beira do córrego.","Liliopsida",NA,"UEC025843",NA,"21048","auto","01",NA,NA,NA,NA,NA
"59","2019-08-20 09:59:46-03","UNICAMP","UEC","98030","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Faria, AD","1998","Faria, AD","97821","1997","07",NA,"Brazil","São Paulo","Campos do Jordão","Parque Estadual do Instituto Florestal, Margem de riacho.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC025841",NA,NA,NA,NA,"Liliopsida",NA,"UEC025841",NA,"21048","auto","01",NA,NA,NA,NA,NA
"60","2019-08-20 09:59:46-03","UNICAMP","UEC","93616","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Faria, AD","1998","Mattos, J","16351","1973","09","15","Brazil","São Paulo","Campos do Jordão","Parque Estadual do Instituto Florestal, Perto da sede, num brejo.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UEC025844",NA,NA,NA,NA,"Liliopsida",NA,"UEC025844",NA,"21048","auto","01",NA,NA,NA,NA,NA
"61","2019-01-17 11:23:06-02","PUCRS","MPUC","18017","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,NA,NA,"1998","11","24","Brasil","RS","Cambará do Sul","Canion Macuco","-50.1444444","-29.0477778","-50.1444444000","-29.0477778000",NA,NA,NA,"South America",NA,NA,NA,NA,"Poales",NA,"Liliopsida",NA,NA,NA,NA,"1",NA,NA,NA
"62","2019-01-17 11:23:06-02","PUCRS","MPUC","10221","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","C.S.A. Martins","2001",NA,NA,"1988","02","04","Brasil","RS","Pelotas",".","-52.3422222","-31.7719444","-52.3422222000","-31.7719444000",NA,NA,NA,"South America",NA,NA,NA,NA,"Poales",NA,"Liliopsida",NA,NA,"01","01","1",NA,NA,NA
"63","2019-01-17 11:23:06-02","PUCRS","MPUC","5314","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Ir. Augusto","1943",NA,NA,"1943","12","07","Brasil","RS","Tramandaí",".","-50.1333333","-29.9847222","-50.1333333000","-29.9847222000",NA,NA,NA,"South America",NA,NA,NA,NA,"Poales",NA,"Liliopsida",NA,NA,"01","01","1",NA,NA,NA
"64","2020-09-24 17:42:53-03","PUCRS","MPUC","10224","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","C.S.A. Martins",NA,NA,NA,NA,NA,NA,"Brasil","RS","Cachoeira do Sul","Distrito Ferreira","-52.8938889","-30.0394444","-52.8938889000","-30.0394444000",NA,NA,NA,"South America",NA,NA,NA,NA,"Poales",NA,"Liliopsida",NA,NA,NA,NA,"1",NA,NA,NA
"65","2019-11-08 08:51:28-03","FURB","FURB","50373","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2015","Funez, L.A.; Trevisan, R.; Venturi, S. & Ferreira, J.P.R.","4062","2014","11","04","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","-48.9544444","-26.0391666","1200","1200","FURB50373",NA,NA,NA,NA,NA,NA,"FURB50373",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2019-11-08 08:51:28-03","FURB","FURB","50378","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R","2015","Funez, L.A.; Trevisan, R.; Venturi, S. & Ferreira, J.P.R.","3822","2014","11","04","Brasil","Santa Catarina","Garuva","Alto Quiriri.","-48.9544444","-26.0391666","-48.9544444","-26.0391666","1200","1200","FURB50378",NA,NA,NA,NA,NA,NA,"FURB50378",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-16 17:54:20-03","UCS","HUCS","49880","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Kunth","Gonzatti, F.","2019","Abreu, F.P.","102","2018","12","04","Brasil","Rio Grande do Sul","Caxias do Sul","Parque Jardim da Lagoa - Desvio Rizzo","-51.401197","-29.313939","-51.401197","-29.313939","740","740",NA,NA,NA,NA,"próximo a banhado, vegetação densa","Angiospermae","Poales",NA,NA,NA,NA,"04","08",NA,NA,NA,NA
"68","2021-03-16 17:54:20-03","UCS","HUCS","29085","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Kunth","Strong","2005","Strong","2005","2004","10","16","Brasil","Santa Catarina",NA,"Salto do Rio Avencal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário MBM; mata de galeria - solo seco","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-16 17:54:20-03","UCS","HUCS","44980","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Kunth",NA,NA,"Irgang, B.E.","s.n.","1998","11","24","Brasil","Rio Grande do Sul","Cambará do Sul","Cânion do Macuco","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Poales",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA
"70","2020-12-07 11:51:14-03","UFSM","SMDB","11912","S","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Zachia, R",NA,"Ghedini, PC; Dorigoni, PA","s.n.","1997",NA,NA,"Brasil","Rio Grande do Sul","São João do Polêsine","Quest. 3","-53.4455986022949","-29.613899230957",NA,NA,NA,NA,"SMDB011912",NA,NA,NA,"Pesquisa Etnobotânica em São João do Polêsine. Nome atribuido: cabelo-de-porco, ou pêlo-de-porco.",NA,NA,NA,NA,"12492","auto",NA,NA,NA,NA,NA,NA
"71","2020-12-21 16:22:13-03","MBM","MBM","120834","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Múlgura de Romero; et al.; et al.","294","1982","12","08","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM120834","Southern America",NA,NA,NA,NA,NA,"MBM120834",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-12-21 16:22:13-03","MBM","MBM","12563","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Pedersen, T.M.",NA,"Pedersen, T.M.","7099","1964","10","18","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM012563","Southern America",NA,NA,NA,NA,NA,"MBM012563",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-12-21 16:22:13-03","MBM","MBM","147878","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Pedersen, T.M.","15266","1989","03","16","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM147878","Southern America",NA,NA,NA,NA,NA,"MBM147878",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-12-21 16:22:13-03","MBM","MBM","169895","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2008","Imaguire, N.","1069","1973","12","12","Brazil","Paraná",NA,"Estrada para Campina Grande do Sul, km 9",NA,NA,NA,NA,NA,NA,"MBM169895","Southern America",NA,NA,"Da mata",NA,NA,"MBM169895",NA,NA,NA,"12","20",NA,NA,NA,NA
"75","2020-12-21 16:22:13-03","MBM","MBM","19806","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Krapovickas, A.; et al.; et al.","16507","1970","11","15","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM019806","Southern America",NA,NA,NA,NA,NA,"MBM019806",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-12-21 16:22:13-03","MBM","MBM","23538","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Pedersen, T.M.",NA,"Pedersen, T.M.","10034","1971","02","25","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM023538","Southern America",NA,NA,NA,NA,NA,"MBM023538",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-12-21 16:22:13-03","MBM","MBM","45282","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Pedersen, T.M.",NA,"Pedersen, T.M.","10751","1974","11","02","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM045282","Southern America",NA,NA,NA,NA,NA,"MBM045282",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-12-21 16:22:13-03","MBM","MBM","262763","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Longhi-Wagner, H.M.",NA,"Kozera, C.; Dittrich, VA de O; Dittrich, VA de O","264","1966","10","18","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM262763","Southern America",NA,NA,NA,NA,NA,"MBM262763",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"79","2020-12-21 16:22:13-03","MBM","MBM","27960","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Pedersen, T.M.",NA,"Kummrow, R.","141","1973","11","19","Brazil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"MBM027960","Southern America",NA,NA,NA,NA,NA,"MBM027960",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"80","2020-12-21 16:22:13-03","MBM","MBM","174979","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2008","Sacco, J.C.","608","1957","03","11","Brazil","Rio Grande do Sul","Pelotas","Granja do IAS","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,"MBM174979","Southern America",NA,NA,"Nos quadros de lavoura de arroz. Abundante",NA,NA,"MBM174979",NA,"51462","auto","12","22",NA,NA,NA,NA
"81","2020-12-21 16:22:13-03","MBM","MBM","298540","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2008","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78110","2004","10","16","Brazil","Santa Catarina","Urubici","Salto do Rio Avencal, base","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"MBM298540","Southern America",NA,NA,"Mata de galeria; solo seco. Nota do determinador: immature",NA,NA,"MBM298540",NA,"30102","auto","12","20",NA,NA,NA,NA
"82","2020-12-21 16:22:13-03","MBM","MBM","298541","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Trevisan, R.","2008","Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.","78115","2004","10","16","Brazil","Santa Catarina","Urubici","Salto do Rio Avencal, base","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"MBM298541","Southern America",NA,NA,"Margem do córrego. Nota do determinador: immature",NA,NA,"MBM298541",NA,"30102","auto","12","22",NA,NA,NA,NA
"83","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224205","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Pedersen, T.M.",NA,"1959","10","3","Argentine",NA,NA,"Estancia Santa teresa, Dep. Mburucuya, P¨ov. Corrientes",NA,NA,NA,NA,NA,NA,"P00224205",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224205' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224205_01",NA,NA,NA,NA,NA,NA,"5099",NA,NA
"84","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224206","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Krapovickas, A.|Cristobal, C.L.",NA,"1970","11","15","Argentine",NA,NA,"Prov. Corrientes, Dep. Capital, Alrededores de Santa Ana",NA,NA,NA,NA,NA,NA,"P00224206",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224206' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224206_01",NA,NA,NA,NA,NA,NA,"16507",NA,NA
"85","2015-09-18 06:41:08-03","MNHN","RECOLNAT_MNHN_P","P00224184","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Burchell, W.J.",NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00224184",NA,"hb",NA,"donné en 1872 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224184' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224184_01",NA,NA,NA,NA,NA,NA,"2286",NA,NA
"86","2015-09-04 08:21:34-03","MNHN","RECOLNAT_MNHN_P","P00224185","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Gardner, G.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P00224185",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224185' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224185_01",NA,NA,NA,NA,NA,NA,"719",NA,NA
"87","2015-09-03 22:00:57-03","MNHN","RECOLNAT_MNHN_P","P00224186","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Gardner, G.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P00224186",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224186' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224186_01",NA,NA,NA,NA,NA,NA,"719",NA,NA
"88","2015-09-04 12:54:26-03","MNHN","RECOLNAT_MNHN_P","P00224187","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Courbon, A.",NA,"1856",NA,NA,"Uruguay",NA,NA,"Montévidéo, Arroyo de Carasco",NA,NA,NA,NA,NA,NA,"P00224187",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224187' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-09-03 22:01:22-03","MNHN","RECOLNAT_MNHN_P","P00224188","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees",NA,NA,"Kükenthal, G.",NA,"1919","12","10","Uruguay",NA,NA,"Montévidéo, La Plata près Poritos",NA,NA,NA,NA,NA,NA,"P00224188",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224188' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224188_01",NA,NA,NA,NA,NA,NA,"15162",NA,NA
"90","2015-09-03 22:01:22-03","MNHN","RECOLNAT_MNHN_P","P00224189","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Fruchard, C.",NA,"1866","12",NA,"Uruguay",NA,NA,"Montévidéo, bords du Pantanoso",NA,NA,NA,NA,NA,NA,"P00224189",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224189' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224189_01",NA,NA,NA,NA,NA,NA,"525",NA,NA
"91","2015-09-03 22:01:22-03","MNHN","RECOLNAT_MNHN_P","P00224190","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Commerson, P.",NA,"1767","11",NA,"Uruguay",NA,NA,"Montévidéo",NA,NA,NA,NA,NA,NA,"P00224190",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224190' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224190_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224192","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Commerson, P.",NA,"1767","11",NA,"Uruguay",NA,NA,"Marais de la Plage de Montévidéo",NA,NA,NA,NA,NA,NA,"P00224192",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224192' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224193","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Fruchard, C.",NA,"1870","11","20","[Uruguay]",NA,NA,"Montévidéo",NA,NA,NA,NA,NA,NA,"P00224193",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224193' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224193_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224194","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Hassler, E.",NA,NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P00224194",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224194' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224194_01",NA,NA,NA,NA,NA,NA,"1307",NA,NA
"95","2015-09-03 22:01:23-03","MNHN","RECOLNAT_MNHN_P","P00224195","PreservedSpecimen",NA,"Cyperaceae","Eleocharis","bonariensis","Eleocharis bonariensis","Nees","Raynal",NA,"Balansa, B.",NA,"1875","11","19","Argentine",NA,NA,"Rio de la Plata à Buenos Aires",NA,NA,NA,NA,NA,NA,"P00224195",NA,"hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00224195' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"P00224195_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
