"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","fieldNumber","individualCount","sex"
"513","2019-11-13 11:17:34-03","USP","SPF","13558","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Jono, VY","2015","Hoehne, W","s.n.","1944","09","05","Brasil","São Paulo",NA,"Parque do Estado de São Paulo.",NA,NA,NA,NA,NA,NA,NA,"SPF00013558","SPF00013558","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-13 11:17:34-03","USP","SPF","13559","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Jono, VY","2015","Hoehne, W","s.n.","1944","11","30","Brasil","São Paulo",NA,"Parque do Estado de São Paulo.",NA,NA,NA,NA,NA,NA,NA,"SPF00013559","SPF00013559","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-13 11:17:34-03","USP","SPF","161554","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Jono, VY","2015","Assis, LCS","601","2002","10","19","Brasil","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,NA,"SPF00161554","SPF00161554","12",NA,NA,NA,NA,NA,NA,"7934","auto",NA,NA,NA,NA,NA,NA
"516","2019-11-13 11:17:34-03","USP","SPF","173982","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Marquínez-Casas, X","2005","Lohmann, LG","727","2005","10","17","Brasil","Paraná","Curitiba","Jardim Botânico (MBM).","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"SPF00173982","SPF00173982",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"517","2019-11-13 11:17:34-03","USP","SPF","158132","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Jono, VY","2015","Francisco, EM","s.n.","1999","10","19","Brasil","Paraná","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,"SPF00158132","SPF00158132","12",NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"518","2019-11-13 11:17:34-03","USP","SPF","186627","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Jono, VY","2015","Verdi, M","50","2008","03","10","Brasil","Santa Catarina","Itaiópolis",NA,"-49.9063987731934","-26.3363990783691",NA,NA,"932","932","Coordenadas em UTM: 613802S 7072914O","SPF00186627","SPF00186627","12",NA,NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"519","2014-04-04 18:26:54-03","PNFM","IRAI","5611","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Lopes, G.L.",NA,"Inoue, M.T.","s.n.","2005","05",NA,"Brasil","Paraná","Irati","UNICENTRO",NA,NA,NA,NA,NA,NA,NA,"IRAI00005611",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2014-04-04 18:26:54-03","PNFM","IRAI","5588","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Martins, E.","007","2009","10","08","Brasil","Paraná","Irati","Faxinal, Tijuco Preto",NA,NA,NA,NA,NA,NA,"Árvore, 4 m, fruto imaturo esverdeado","IRAI00005588",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","2021-03-25 13:51:53-03","UNIVILLE","JOI","6739","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schw.) Occhioni","G. Hatschbach",NA,"G. Hatschbach","30273","1972","08","29","Brasil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,"50","50","; HABITAT: mata pluvial da encosta do morro; HABITO: Árvore","JOI006739","JOI006739",NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"522","2021-03-25 13:51:53-03","UNIVILLE","JOI","8290","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schw.) Occhioni","L. Sevegnani & A. Uhlmann","2007","Gasper, A. L.","884","2007","11","06","Brasil","Santa Catarina","Bela Vista do Toldo","Rio da Areia de Cima.","-50.4644012451172","-26.2733001708984",NA,NA,"800","800","; HABITO: arbórea; TIPO VEGETACIONAL: FOM","JOI008290","JOI008290","12","07",NA,NA,NA,NA,NA,"41037","auto",NA,NA,NA,NA,NA,NA
"523","2021-03-25 13:51:53-03","UNIVILLE","JOI","8005","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schw.) Occhioni","Sevegnani, L.","2008","Verdi, M.","50","2006","03","10","Brasil","Santa Catarina","Itaiópolis","Distrito de Itaió.","-49.9063987731934","-26.3363990783691",NA,NA,"902","902","; TIPO VEGETACIONAL: FOM","JOI008005","JOI008005","03","10",NA,NA,NA,NA,NA,"51919","auto",NA,NA,NA,NA,NA,NA
"524","2021-03-25 13:51:53-03","UNIVILLE","JOI","17581","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, M.E.","2013","Engels, M. E.","1522","2013","09","07","Brasil","Paraná","Guaratuba","Serra do Mar. Linha de transmissão elétrica Curitiba à Joinville.","-48.943056","-25.881944","48º56'35''W","25º52'55''S","800","800","Folhas verdes. Botões florais roxos. Habito: Arbórea","JOI017581",NA,"10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-25 13:51:53-03","UNIVILLE","JOI","10160","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","M. Verdi","2009","Verdi, M.","1369","2009","01","21","Brasil","Santa Catarina","Anita Garibaldi","Arrozal.","-51.162778","-27.633333","51º9'46''W","27º37'60''S","762","762","; TIPO VEGETACIONAL: Ecótono Floresta Estacional Decidual/Floresta Ombrófila Mista","JOI010160","JOI010160","01","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-03-25 13:51:53-03","UNIVILLE","JOI","17723","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Barboza, E.","2015","Engels, M. E.","1613","2013","09","22","Brasil","Paraná","Carambeí","Catanduva de Fora.","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"Caule castanho. Folhas verdes. Flores roxas. Habito: Arbórea","JOI017723",NA,"04","14",NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA,NA
"527","2021-03-25 13:51:53-03","UNIVILLE","JOI","17684","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, M.E.","2013","Engels, M.E.","1702","2013","09","25","Brasil","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Caule castanho. Folhas verdes. Flores vinaceas. Habito: Arbórea","JOI017684","JOI017684","12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"528","2021-03-25 13:51:53-03","UNIVILLE","JOI","17805","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Engels, M.E.","2013","Engels, M. E.","1692","2013","09","26","Brasil","Paraná","São José dos Pinhais","Resgate FLORA Linha de transmissão elétrica Curitiba a Joinville.","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"Caule castanho. Folhas verdes. Flores vináceas. Habito: Arbórea","JOI017805",NA,"12","10",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"529","2019-10-07 09:22:53-03","UEFS","HUEFS","195711","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"HulyK, L.","1","2011","09","20","Brasil","Paraná","Curitiba","Bosque do Alemão.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Floresta Ombrófila mista.","HUEFS0195711","HUEFS0195711",NA,NA,"Angiospermae","Canellales",NA,NA,NA,"25180","auto","Magnolianae",NA,NA,NA,NA,NA
"530","2019-10-07 09:22:53-03","UEFS","HUEFS","10255","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Silva, J.M.","1040","1991","09","17","Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"HUEFS0010255","HUEFS0010255",NA,NA,"Angiospermae","Canellales",NA,NA,NA,"25180","auto","Magnolianae",NA,NA,NA,NA,NA
"531","2020-03-13 15:43:49-03","UEFS","HUEFS","254902","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","Endl.",NA,NA,"HulyK, L.C.","9","2013","09","27","Brasil","Paraná","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUEFS0254902",NA,NA,NA,"Angiospermae","Canellales",NA,NA,NA,"12577","auto","Magnolianae",NA,NA,NA,NA,NA
"532","2019-10-07 09:22:53-03","UEFS","HUEFS","83048","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Silva, J.M.","3775","2003","10","27","Brasil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"HUEFS0083048","HUEFS0083048",NA,NA,"Angiospermae","Canellales",NA,NA,NA,"45291","auto","Magnolianae",NA,NA,NA,NA,NA
"533","2019-10-07 09:22:53-03","UEFS","HUEFS","133149","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Hatschbach, G.","30273","1972","08","29","Brasil","Paraná","Antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUEFS0133149","HUEFS0133149",NA,NA,"Angiospermae","Canellales",NA,NA,NA,"38300","auto","Magnolianae",NA,NA,NA,NA,NA
"534","2018-04-04 16:25:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii",NA,"RRC ID Flag",NA,"R. Kummrow","2503",NA,NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"2503",NA,NA
"535","2017-09-29 17:44:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii",NA,"RRC ID Flag",NA,"C. A. W. Schwacke","12273",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"12273",NA,NA
"536","2018-04-04 16:25:20-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii",NA,"RRC ID Flag",NA,"P. L. R. Moraes","2135",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,"2135",NA,NA
"537","2019-09-05 17:52:38-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisis","Cinnamodendron dinisis",NA,NA,NA,"C. A. W. Schwacke","12273",NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"Type [status unknown]","South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"538","2019-01-25 15:34:21-02","IAC","IAC","43346","S","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","E.L.M. Catharino",NA,"E.L.M. Catharino","s/nº",NA,NA,NA,"Brasil","São Paulo","Cotia","Morro Grande, Reserva, área Grilos, indivíduo 9.4","-47.006895","-23.776739","-47.006895","-23.776739",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-01-25 15:39:10-02","IAC","IAC","36554","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","V.C. Souza & R.R. Rodrigues","1998","J.M. Torezan et al.","609","1997","12","13","Brasil","São Paulo","Apiaí","estrada para Pinhalzinho a Apiaí, 11 km de Bom Sucesso de Itararé","-49.0666667","-24.3333333","-49.0666667","-24.3333333",NA,NA,"Coordenadas do material: 24°20#?#S 49°04#?#W",NA,NA,"01","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-01-25 15:39:10-02","IAC","IAC","54568","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","L.C. Bernacci","2015","F.C. Hoehne","s/nº","1930","10","15","Brasil","São Paulo","São Paulo","Parque Estadual, Jardim Botânico","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"ISOSYNTYPUS: Capsicodendron pimenteira Hoehne - Ostenia 294, pls. 1#?#3. 1933. Nome popular: pimenteira",NA,NA,"12","02",NA,NA,"Isosíntipo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2020-07-23 12:02:32-03","CEPLAC","CEPEC","132626","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii",NA,"G. Hatschbach",NA,"G. Hatschbach","30273","1972","08","29","Brasil","Paraná","antonina","Serrinha.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38300","auto",NA,"30/12/2007",NA,NA,NA,NA
"542","2020-07-23 12:02:32-03","CEPLAC","CEPEC","137993","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","pimenteira","Capsicodendron pimenteira",NA,"Toledo, J.F.",NA,"Hoehne, F. C.",NA,NA,NA,NA,"Brasil","São Paulo","SÃO PAULO",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,"Sintipo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"543","2019-11-12 17:14:50-03","URICER","HPBR","9359","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","MILESI, T. R.","2013","SCARIOT,E.C",NA,"2003","06","09","Brasil","RS","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR009359",NA,"12","09",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA
"544","2019-11-12 17:14:50-03","URICER","HPBR","6898","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwanke","MILESI, T. R.","2013","TOMAZIN, A.",NA,"2000","11","01","Brasil","RS","Erechim","PARQ. MUNIC LONGINES MALINOWSKI","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006898",NA,"12","09",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"2",NA
"545","2019-11-12 17:14:50-03","URICER","HPBR","6922","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","MILESI, T.R.","2013","TOMAZIN,A.",NA,"2000","10","01","Brasil","RS","Erechim","Parque municipal Longines Malinowski","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,"HPBR006922",NA,"12","09",NA,NA,NA,NA,NA,"46790","auto",NA,NA,NA,NA,"1",NA
"546","2019-04-02 09:30:53-03","URICER","HPBR","9554","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"SCARIOT,E.C",NA,"2004","12","15","Brasil","RS","Getúlio Vargas",NA,"-52.2275009155273","-27.8903007507324",NA,NA,NA,NA,NA,"HPBR009554",NA,NA,NA,NA,NA,NA,NA,NA,"18803","auto",NA,NA,NA,NA,"1",NA
"547","2019-11-12 17:14:50-03","URICER","HPBR","11666","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwancke","SLAVIEIRO, L. B.","2011","SLAVIEIRO, L. B.",NA,"2011","11","30","Brasil","RS","Sertão","Parque Natural Municipal de Sertão","-52.2597007751465","-27.979700088501",NA,NA,NA,NA,NA,"HPBR011666",NA,"12","02",NA,NA,NA,NA,NA,"30142","auto",NA,NA,NA,NA,NA,NA
"548","2019-04-02 09:30:53-03","URICER","HPBR","8576","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","MILESI, T. R.",NA,"RÖHRIG, C.",NA,"2002","11","26","Brasil","SC","Anita Garibaldi",NA,"-51.1300010681152","-27.6891994476318",NA,NA,NA,NA,NA,"HPBR008576",NA,NA,NA,NA,NA,NA,NA,NA,"23768","auto",NA,NA,NA,NA,"2",NA
"549","2019-04-02 09:30:53-03","URICER","HPBR","9071","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwanke","MILESI, T. R.",NA,"RÖHRIG, C.",NA,"2002","10","18","Brasil","SC","Celso Ramos",NA,"-51.3363990783691","-27.6343994140625",NA,NA,NA,NA,NA,"HPBR009071",NA,NA,NA,NA,NA,NA,NA,NA,"13642","auto",NA,NA,NA,NA,"1",NA
"550","2020-11-19 14:06:05-03","Unimontes","MCMG","3032","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","NUNES,YRF",NA,"NUNES,YRF |",NA,NA,NA,NA,"Brasil","Minas gerais","Lavras","UFLAReserva florestal","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA
"551","2019-02-27 14:01:52-03","UFSJ","HUFSJ","5916","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M","2013","Sobral, M","15561","2013","10","29","Brasil","Minas Gerais","Lagoa Dourada","Estrada secundária da BR-383 para Casa Grande.","-44.115389","-20.959306","-44.115389","-20.959306","107","107","Árvore 3 m, em beira de mata junto à estrada; frutos imaturos.","HUFSJ005916",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2019-02-27 14:01:52-03","UFSJ","HUFSJ","1383","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M","2010","Sobral, M","13412","2010","10","22","Brasil","Minas Gerais","Ritápolis","Carioca","-44.3180999755859","-21.021900177002",NA,NA,NA,NA,"Árvore 4 m, em resto de mata; frutos imaturos.","HUFSJ001383","HUFSJ001383_v00 HUFSJ001383_v01 HUFSJ001383_v02 HUFSJ001383_v03",NA,NA,NA,NA,NA,NA,NA,"18703","auto",NA,NA,NA,NA,NA,NA
"553","2019-12-20 18:46:30-03","UFSJ","HUFSJ","2343","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Sobral, M","2011","Wasum, R","4782","2011","01","06","Brasil","Rio Grande do Sul","Bom Jesus","Fazenda do Cilho. Interior da mata da sede.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,NA,"HUFSJ002343",NA,NA,NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA,NA
"554","2020-09-22 13:46:51-03","USP","SPFW","4833","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Serviço Florestal",NA,"Sem coletor","s.n.",NA,NA,NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Ministério da Agricultura, Serviço Florestal, Seção de Tecnologia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-09-22 13:48:32-03","USP","SPFW","947","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","P.R. Reitz 1958",NA,"Reitz ;Klein","6507","1958","02","28","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"200","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"556","2020-11-04 17:28:51-03","UEM","HUEM","8229","S","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Vieira, AOS","2000","E.M. Francisco","s.n.","1999","11","05","Brasil","Paraná","Ortigueira","Fazenda Santa Rita, Pasto, beira do mato","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"Árvore; 8 m de altura; frutos imaturos verdes","HUEM000002905","HUEM000002905",NA,NA,NA,NA,NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"557","2020-11-12 16:58:39-03","UEL","FUEL","27307","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Hatschbach, G","1992","Hatschbach, G; Silva, JM","1040","1991","09","17","Brasil","Paraná","Curitiba","Jardim Botânico Municipal de Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"558","2020-11-12 16:58:39-03","UEL","FUEL","38","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Hatschbach, G",NA,"Hatschbach, G","18340",NA,NA,NA,"Brasil","Paraná","Guarapuava","Porto Agropecuário","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"53832","auto",NA,NA,NA,NA,NA,NA
"559","2020-11-12 16:58:39-03","UEL","FUEL","11709","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni","Dias, MC","1994","Vieira, AOS; Dias, MC; Mansano, VF","s.n.","1994","08","11","Brasil","Paraná","Tibagi","Fazenda Barra Grande, Rio Barrinha, Rio Barrinha.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"560","2020-11-12 16:58:39-03","UEL","FUEL","33261","PreservedSpecimen","Plantae","Canellaceae","Capsicodendron","dinisii","Capsicodendron dinisii","(Schwacke) Occhioni",NA,NA,"Farah, FT; et al.","2309","2001","04","17","Brasil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"561","2020-11-12 16:58:39-03","UEL","FUEL","50460","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Caxambu, MG","2012","Caxambu, MG; Siqueira, EL","2857","2009","11","13","Brasil","Paraná","Turvo","Propriedade da família Rickli, relevo ondulado, Floresta Ombrófila Mista Montana","-51.557278","-25.046333","-51.557278","-25.046333","1011","1011",NA,NA,NA,"03","23","Tracheophyta","Canellales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2020-11-12 16:58:39-03","UEL","FUEL","49814","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke",NA,NA,"Martins, E; Lopes, GL; Zarzevski, G; Jarema, L; Rosseto, VM","7","2009","10","08","Brasil","Paraná","Irati","Faxinal Tijuca Preto","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"563","2019-10-16 14:11:25-03","UEL","FUEL","49768","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Lopes, GL",NA,"Takinoue; Chraier, PS","154","2003","10","06","Brasil","Paraná","Irati","UNICENTRO","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"564","2019-10-16 14:11:25-03","UEL","FUEL","49759","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Souza, MKF","2008","Nascimento, JCF","s.n.","2003","10","23","Brasil","Paraná","Irati","UNICENTRO","-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,NA,NA,NA,"04",NA,"Tracheophyta","Canellales",NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA,NA
"565","2020-11-12 16:58:39-03","UEL","FUEL","27056","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Vieira, AOS","2000","Juliana S. Carneiro; et al.","s.n.","1999","12","15","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"566","2020-11-12 16:58:39-03","UEL","FUEL","27767","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Vieira, AOS","2000","Francisco, EM","s.n.","1999","11","05","Brasil","Paraná","Ortigueira","Fazenda Santa Rita","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
"567","2020-11-12 16:58:39-03","UEL","FUEL","30723","PreservedSpecimen","Plantae","Canellaceae","Cinnamodendron","dinisii","Cinnamodendron dinisii","Schwacke","Dias, MC","2001","Ferreira, JA","s.n.","2000","11","08","Brasil","Paraná","Ortigueira","Sítio Cubines","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Canellales",NA,NA,NA,"46016","auto",NA,NA,NA,NA,NA,NA
