"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"2530","2019-10-07 09:15:59-03","UEFS","HUEFS","114294","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Cunha, N.M.L.","117","1988","10","08","Brasil","São Paulo","Ubatuba","Picinguaba. Estrada da casa da farinha.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0114294",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2531","2019-10-07 09:15:59-03","UEFS","HUEFS","114293","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Furlan, A.","812","1989","07","14","Brasil","São Paulo","Ubatuba","Picinguaba. Trilha atrás do alojamento.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0114293",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2532","2019-10-07 09:15:59-03","UEFS","HUEFS","114326","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Romero, R.","393","1991","11","26","Brasil","São Paulo","Ubatuba","Picinguaba. Trilha do Picadão da Barra.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0114326",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2533","2019-10-07 09:15:58-03","UEFS","HUEFS","29448","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Leite, E.C.","29429","1993","11","14","Brasil","São Paulo","Ubatuba","Praia vermelha do meio.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0029448",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2534","2019-10-07 09:15:58-03","UEFS","HUEFS","27892","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Kawall, M.","98","1991","10","25","Brasil","São Paulo","Ubatuba","Praia Vermelha do Sul.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"HUEFS0027892",NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2535","2019-10-07 09:15:59-03","UEFS","HUEFS","114281","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Grotta, A.S.","SPF12383","1947","04","24","Brasil","São Paulo","São Paulo","Presidente Altino.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0114281",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2536","2019-10-07 09:15:57-03","UEFS","HUEFS","27882","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Silvestre, M.S.F.","228","1979","11","28","Brasil","São Paulo","São Paulo","Reserva Biologica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027882",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2537","2019-10-07 09:15:57-03","UEFS","HUEFS","27873","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Nicolau, S.A.","238","1992","03","26","Brasil","São Paulo","São Paulo","Reserva Biologica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027873",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2538","2019-10-07 09:15:57-03","UEFS","HUEFS","27870","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Hiroko, M.","149","1979","01","19","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027870",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2539","2019-10-07 09:15:57-03","UEFS","HUEFS","27867","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Barros, F.de","599","1980","12","24","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027867",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2540","2019-10-07 09:15:57-03","UEFS","HUEFS","27868","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Correa, S.A.","3","1979","01","31","Brasil","São Paulo","São Paulo","Reserva Biológica do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027868",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2541","2019-10-07 09:15:57-03","UEFS","HUEFS","27865","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Kirizawa, M.","182","1978","03","09","Brasil","São Paulo","São Paulo","Reserva Biológica, Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027865",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2542","2019-10-07 09:15:59-03","UEFS","HUEFS","114325","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Ussui, S.Y.","13","1983","02","03","Brasil","São Paulo","São Paulo","Reserva Biológica Paruqe Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0114325",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2543","2019-10-07 09:15:58-03","UEFS","HUEFS","29473","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.","F.França","Tamashiro, J.Y.","169","1994","05","26","Brasil","São Paulo","Bauru","Reserva Estadual de Bauru.","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,NA,"HUEFS0029473",NA,"1997","11",NA,"29186","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2544","2019-10-07 09:15:57-03","UEFS","HUEFS","27866","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Romaniuc Neto, S.","254","1985","03","26","Brasil","São Paulo","São Paulo","Reserva Florestal do Parque Estadual das Fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"HUEFS0027866",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2545","2019-11-22 16:07:27-03","UEFS","HUEFS","176094","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"1804","1993","01","27","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao Aceiro. Canto Grande.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Capoeira.","HUEFS0176094","HUEFS0176094",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2546","2019-11-22 16:07:27-03","UEFS","HUEFS","176099","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"1909","1993","06","22","Brasil","Espírito Santo","Linhares","Reserva Natural Vale. Próximo ao João Pedro.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"Capoeira.","HUEFS0176099","HUEFS0176099",NA,NA,NA,"48094","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2547","2019-10-07 09:15:59-03","UEFS","HUEFS","178510","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Chagas e Silva, F.","1657","1993","11","28","Brasil","Paraná","Palmeira","Rod. 376, Curitiba / Ponta Grossa.","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Floresta Ciliar.","HUEFS0178510","HUEFS0178510",NA,NA,NA,"35166","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2548","2019-10-07 09:15:58-03","UEFS","HUEFS","27894","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Bernacci, L.C.","1087","1995","01","11","Brasil","São Paulo","Pariquera-Açu","Rodovia a partir da Br 116, para a cidade.","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"Floresta secundária.","HUEFS0027894",NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2549","2019-10-07 09:15:58-03","UEFS","HUEFS","41564","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Duncan, A.","14660","1994","11","05","Brasil","Paraná","Tibagi","Salto Santa Rosa.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"HUEFS0041564","HUEFS0041564",NA,NA,NA,"56988","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2550","2019-11-22 16:07:27-03","UEFS","HUEFS","176095","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,NA,"2538","1995","01","31","Brasil","Espírito Santo","Venda Nova do Imigrante","Sítio Guaçuvirá - ICEB.","-41.1347007751465","-20.3397006988525",NA,NA,NA,NA,"Capoeira.","HUEFS0176095","HUEFS0176095",NA,NA,NA,"15909","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2551","2019-10-07 09:15:59-03","UEFS","HUEFS","165694","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Marinho, A.M.","91","2009","05","15","Brasil","Rio Grande do Norte","Macaíba","UTM 0237781 e 29341545","-35.3539009094238","-5.85832977294922",NA,NA,"81","81",NA,"HUEFS0165694","HUEFS0165694",NA,NA,NA,"33221","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2552","2019-10-07 09:15:58-03","UEFS","HUEFS","33604","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Martinelli, G.","126","1970","01","06","Brasil","Rio de Janeiro","Petrópolis","Vale dos Vedeiras, Morro do Cuca.","-43.1786003112793","-22.5049991607666",NA,NA,"1700","1700",NA,"HUEFS0033604","HUEFS0033604",NA,NA,NA,"36524","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2553","2019-10-07 09:15:57-03","UEFS","HUEFS","27874","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","sellowiana","Aegiphila sellowiana","Cham.",NA,"Kirizawa, M.","1144","1984","01","17","Brasil","São Paulo","Mogi Guaçu","Vila Padua Sales, Fazenda Campininha.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,"HUEFS0027874",NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,"Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2554","2019-10-07 09:15:59-03","UEFS","HUEFS","89802","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","villosa","Aegiphila villosa","(Aubl.) J.F.Gmel.",NA,"Sem coletor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"HUEFS0089802",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tipo","Angiospermae","Lamiales",NA,"Asteranae",NA,NA,NA,NA,NA
"2555","2019-09-04 19:32:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","conturbata","Aegiphila conturbata",NA,NA,"Newman",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2556","2019-09-04 20:34:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","guianensis","Aegiphila guianensis",NA,NA,"J. J. Triana",NA,NA,NA,NA,"Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2557","2018-05-14 16:15:46-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","G. T. Prance","11680","1971","3","31","Brazil","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"11680",NA,NA
"2558","2019-06-11 12:36:35-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","P. Nuñez V.","5975","1986","8","29","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"5975",NA,NA
"2559","2017-09-29 16:32:03-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,NA,"R. B. Foster","11532","1986","9","29","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2560","2019-06-11 12:54:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","S. Knapp","7805","1986","7","9","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"7805",NA,NA
"2561","2019-06-11 12:57:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","D. Irvine","DI765","1984","4","7","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"DI 765",NA,NA
"2562","2019-06-11 12:57:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","D. Irvine","DI747","1984","4","3","Ecuador","Napo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"DI 747",NA,NA
"2563","2019-06-11 12:34:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","J. Schunke V.","6531","1964","5","30","Peru","San Martín",NA,NA,"-76.8333","-7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"6531",NA,NA
"2564","2017-04-21 10:07:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","J. A. Steyermark","57675","1944","7","31","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"57675",NA,NA
"2565","2017-09-29 17:32:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","R. B. Foster","4588","1981","8","8","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"4588",NA,NA
"2566","2018-11-28 15:39:24-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","G. Villa","954","2001","3","22","Ecuador","Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"954",NA,NA
"2567","2019-06-11 12:38:45-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","C. E. Benítez de Rojas","2811","1980","6","7","Venezuela","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"2811",NA,NA
"2568","2019-06-11 12:34:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","J. Salick","7283","1985","4","6","Peru","Pasco",NA,"Oxapampa","-75.4","-10.5667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"7283",NA,NA
"2569","2017-09-29 17:32:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"RRC ID Flag","J. Schunke V.","1796","1967","3","28","Peru","Huánuco",NA,NA,"-75.8333","-9.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"1796",NA,NA
"2570","2019-06-13 10:07:08-03","F","FMNH-SEEDPLANTS","V0087838F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","integrifolia","Aegiphila integrifolia",NA,"N. Hensold : Field Museum of Natural History","I. M. Sánchez Vega & M. O. Dillon","8926","1997","6","17","Peru","San Martín","Moyobamba","Distrito Calzada. Ladera de Morro Calzada","-77.05","-6.03",NA,NA,"1110",NA,NA,"V0087838F","V0087838F_01",NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2571","2019-09-04 19:32:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","intermedia","Aegiphila intermedia",NA,NA,"A. Goeldi",NA,"1909","6","11","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2572","2019-09-04 19:46:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","medulosa","Aegiphila medulosa",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Holotype","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2573","2019-01-23 11:23:37-02","F","FMNH-SEEDPLANTS","V0074199F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","medulosa","Aegiphila medulosa",NA,NA,"A. Saint-Hilaire",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0074199F","V0074199F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Isotype","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2574","2019-09-04 19:32:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","parviflora","Aegiphila parviflora",NA,NA,"R. Spruce","589","1850","1",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Type [status unknown]","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2575","2019-01-22 20:18:16-02","F","FMNH-SEEDPLANTS","V0074212F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","salticola","Aegiphila salticola",NA,NA,"Y. Mexía","5922","1931","7","16","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0074212F","V0074212F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Holotype","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2576","2019-01-23 11:23:40-02","F","FMNH-SEEDPLANTS","V0074213F","PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","sellowiana","Aegiphila sellowiana",NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0074213F","V0074213F_01",NA,NA,NA,NA,NA,"South America",NA,NA,"Isotype","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2577","2019-09-04 18:47:47-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","sellowiana","Aegiphila sellowiana",NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Isotype","Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"2578","2018-03-08 12:06:58-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","sellowiana","Aegiphila sellowiana",NA,"RRC ID Flag","R. Kummrow","1598","1981","12","16","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"1598",NA,NA
"2579","2019-06-11 13:29:06-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Verbenaceae","Aegiphila","sellowiana","Aegiphila sellowiana",NA,"RRC ID Flag","M. Koscinski","7226",NA,NA,NA,"Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,"Spermatophyta",NA,NA,"Dicotyledoneae",NA,NA,"7226",NA,NA
"2580","2020-04-29 16:29:56-03","UFVJM","HDJF","5417","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke","Moreira, SN","Moreira, SN; Pereira, E","1923","2016","01","18","Brasil","Minas Gerais","Conceição do Mato Dentro","Cava Sul - Anglo American","-43.425819","-18.904729","-43.425819","-18.904729","838","838",NA,"HDJF005417","HDJF005417_01","2016","03",NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2581","2020-04-29 16:29:56-03","UFVJM","HDJF","6018","PreservedSpecimen","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) Moldenke","Machado, ELM","Soares, CCC; Barbalho, PPG; Silva, LFA","58","2018","03","21","Brasil","Minas Gerais","Conceição do Mato Dentro","RESERVATàRIO","-43","-19","-43","-19","667","667",NA,"HDJF006018","HDJF006018_01","2018",NA,NA,NA,NA,"Southern America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"2582","2019-01-25 15:41:39-02","IAC","IAC","10689","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","C. Pacheco","s/nº","1949","05","24","Brasil","São Paulo","Campinas","Bosque dos Jequitibás","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,NA,NA,NA,"2003","06","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2583","2019-01-25 15:41:39-02","IAC","IAC","12796","S","Plantae","Lamiaceae","Aegiphila","integrifolia","Aegiphila integrifolia","(Jacq.) B.D.Jacks.","F. França","S. Schultes & G.A. Black","46-5","1946","08","16","Colômbia","Amazonas","Leticia",NA,"-69.95","-4.15","-69.9500","-4.1500",NA,NA,"Plantas recebidas do Instituto Agronômico do Norte, do Sr. J. Murça Pires, em maio de 1950",NA,NA,"2006","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
