"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","typeStatus","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"965","2020-10-01 14:20:19-03","JBB","HEPH","17776","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Monteiro, RCB","106","2002","05","10","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília - Área do antigo Projeto do IBDF - próximo do Modelo Filogenético","-47.85","-15.866667","1102","1102",NA,"Ramos, AE",NA,NA,NA,NA,"-47.85","-15.866667","2002",NA,NA,NA,NA,NA,NA,NA
"966","2020-10-01 14:20:19-03","JBB","HEPH","18844","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Nóbrega, MGG","s.n.","1997","04","10","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Samambaia","Parque Três Meninas Samambaia",NA,NA,NA,NA,NA,"Nóbrega, MGG",NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA
"967","2020-10-01 14:20:19-03","JBB","HEPH","3064","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Maury, CM","377","1983","01","19","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Planaltina","Estação Ecológica de Águas Emendadas, Estação Ecológica de Águas Emendadas","-47.55","-15.516667","100","100",NA,"Schütz Rodrigues, R",NA,NA,NA,NA,"-47.55","-15.516667","2005",NA,NA,NA,NA,NA,NA,NA
"968","2020-10-01 14:20:19-03","JBB","HEPH","19979","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Moreira, KRS","24","2003","11","18","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.85","-15.866667","1102","1102",NA,"Oliveira, MS",NA,NA,NA,NA,"-47.85","-15.866667","2003",NA,NA,NA,NA,NA,NA,NA
"969","2020-10-01 14:20:19-03","JBB","HEPH","2805","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Oliveira, PEAM de","131","1982","10","01","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Planaltina","Estação Ecológica de Águas Emendadas, Estação Ecológica de Águas Emendadas","-47.55","-15.516667","100","100",NA,"Schütz Rodrigues, R",NA,NA,NA,NA,"-47.55","-15.516667","2005",NA,NA,NA,NA,NA,NA,NA
"970","2020-10-01 14:20:19-03","JBB","HEPH","26184","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Bringel Júnior, JBA","454","2009","09","02","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília - Trilha em cerrado denso - próximo a Alameda das Nações","-47.840278","-15.887222",NA,NA,NA,"Bringel Júnior, JBA",NA,NA,NA,NA,"-47.840278","-15.887222","2009",NA,NA,NA,NA,NA,NA,NA
"971","2020-10-01 14:20:19-03","JBB","HEPH","33484","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Paiva, VF; Soares, ACA; Caldas, ALR; Tinti, BV","950","2017","11","08","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Pirenópolis","Mosteiro Zen Horyu-Zan Eisho-Ji, Cachoeira dos Dragões. Subida da trilha, próximo a sede do mosteiro","-48.939444","-15.717222","1152","1152",NA,"Simon, MF",NA,NA,NA,NA,"-48.939444","-15.717222","2018","08",NA,NA,NA,NA,NA,NA
"972","2020-10-01 14:20:19-03","JBB","HEPH","36294","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Rosa, PO; Soares, ACA; Miranda, LA","2578","2019","11","13","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Colinas do Sul","Fazenda Oréades, Região da Chapada dos Veadeiros - Dríades","-47.928611","-14.206111","585","585",NA,"A.C.A. Soares",NA,NA,NA,NA,"-47.928611","-14.206111","2019","11",NA,NA,NA,NA,NA,NA
"973","2020-10-01 14:20:19-03","JBB","HEPH","36342","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Romão, DR; Pinto, JRR; Meinen, AA; Rodrigues, RR; Oliveira, NR","142","2017","10","23","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Nova Roma","Área de ampliação do Parque Nacional da Chapada dos dos Veadeiros","-46.991389","-13.952222","618","618",NA,"Oliveira, NR",NA,NA,NA,NA,"-46.991389","-13.952222","2017","10","23",NA,NA,NA,NA,NA
"974","2020-10-01 14:20:19-03","JBB","HEPH","36725","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Faria, JEQ; Romão, DR; Soares, ACA","9780","2019","10","08","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Alto Paraíso de Goiás","Região da Chapada dos Veadeiros, ca. de 13 km entrando ao lado esquerdo sentido São Jorge para Colinas do Sul, fazenda Hamadríades","-47.894167","-14.228333","731","731",NA,"Faria, JEQ",NA,NA,NA,NA,"-47.894167","-14.228333","2019","10",NA,NA,NA,NA,NA,NA
"975","2020-10-01 14:20:19-03","JBB","HEPH","4980","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Equipe do Jardim Botânico de Brasília","601","1985","10","31","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília Trilha de entrada","-47.85","-15.866667","1102","1102",NA,"Schütz Rodrigues, R",NA,NA,NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA
"976","2020-10-01 14:20:19-03","JBB","HEPH","961","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Ferreira, MB","922","1971","11","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Planaltina","Estação Ecológica de Águas Emendadas, Estação Ecológica de Águas Emendadas","-47.55","-15.516667","100","100",NA,"Schütz Rodrigues, R",NA,NA,NA,NA,"-47.55","-15.516667","2005",NA,NA,NA,NA,NA,NA,NA
"977","2020-10-01 14:20:19-03","JBB","HEPH","8395","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Bulhões, B","34","1993","10","08","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília Trilha Ecológica","-47.85","-15.866667","1102","1102",NA,"Schütz Rodrigues, R",NA,NA,NA,NA,"-47.85","-15.866667","2005",NA,NA,NA,NA,NA,NA,NA
"978","2020-10-01 14:20:19-03","JBB","HEPH","11825","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Walter, BMT","2074","1993","10","22","Southern America","Brasil","Bahia",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Correntina","Fazenda Jatobá a Sudoeste do Município na divisa GOBA","-44.6366996765137","-13.3432998657227",NA,NA,NA,"Walter, BMT","182507","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"979","2016-08-04 15:37:05-03","JBB","HEPH","8767","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Vieira, RF","482","1990","09","25","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"Rodrigues, RS","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"980","2020-10-01 14:20:19-03","JBB","HEPH","6215","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Heringer, EP","3524","1980","02","28","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Bacia do Rio São Bartolomeu","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"981","2020-10-01 14:20:19-03","JBB","HEPH","16834","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Jesus, FPR de","104","2001","10","09","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Condomínio Mansões Park Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"982","2020-10-01 14:20:19-03","JBB","HEPH","13568","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Nóbrega, MGG","902","1997","09","21","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Estação Ecológica do Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"983","2020-10-01 14:20:19-03","JBB","HEPH","8307","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Boaventura, M","27","1993","10","04","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"984","2020-10-01 14:20:19-03","JBB","HEPH","24128","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Haidar, RF","629","2008","05","10","Southern America","Brasil","Distrito Federal",NA,NA,".Levantamento feito para o Plano de Manejo.",NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Haidar, RF","70570","auto",NA,NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA
"985","2020-10-01 14:20:19-03","JBB","HEPH","19720","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Moreira, KRS","8","2003","10","10","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília próximo ao Mirante","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Oliveira, MS","70570","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"986","2020-10-01 14:20:19-03","JBB","HEPH","16107","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Nóbrega, MGG","1426","2001","01","29","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Jardim Botânico de Brasília próximo a portaria principal","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"987","2020-10-01 14:20:19-03","JBB","HEPH","382","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Heringer, EP","8783","1961","12","15","Southern America","Brasil","Distrito Federal",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Brasília","Vargem Bonita","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Schütz Rodrigues, R","70570","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"988","2020-10-01 14:20:19-03","JBB","HEPH","6231","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Heringer, EP","16654","1977","01","05","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Caldas Novas","Serra de Caldas Novas","-48.625","-17.74169921875",NA,NA,NA,"Heringer, EP","36612","auto",NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"989","2020-10-01 14:20:19-03","JBB","HEPH","2439","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Heringer, EP","17986","1980","12","12","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Luziânia","15km ao Sul da Cidade","-47.9502983093262","-16.2525005340576",NA,NA,NA,"Ramos, AE","83221","auto",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA
"990","2020-10-01 14:20:19-03","JBB","HEPH","23233","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Martins, RC","692","2006","09","18","Southern America","Brasil","Goiás",NA,NA,"Inalacao da raiz para sinusite.Informante: Geraldo Ferreira de Souza",NA,"Dicotyledon","Fabales","Vogel","Mambaí","Área da Reserva do assentamento Cyntia Peter","-46.1130981445312","-14.4877996444702",NA,NA,NA,"Martins, RC","31977","auto",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA
"991","2020-10-01 14:20:19-03","JBB","HEPH","8557","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Bucci, FFB","77","1993","11","18","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Padre Bernardo","Córrego do Angico","-48.2839012145996","-15.1603002548218",NA,NA,NA,"Bucci, FFB","56279","auto",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA
"992","2020-10-01 14:20:19-03","JBB","HEPH","10654","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Ramos, AE","1004","1994","12","18","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Serranópolis","Fazenda São Luis do Alcéu Vilela","-51.9622001647949","-18.3061008453369",NA,NA,NA,"Milhomens, LC","86936","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"993","2020-10-01 14:20:19-03","JBB","HEPH","12978","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Oliveira, RC; et al.","733","1997","11","24","Southern America","Brasil","Maranhão",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Balsas","Projeto Geral de Balsas - Final da Chapada, L.19 na depressão","-46.0355987548828","-7.53249979019165","300","300",NA,"Oliveira, RC","222094","auto",NA,NA,NA,NA,"2008","09",NA,NA,NA,NA,NA,NA
"994","2020-10-01 14:20:19-03","JBB","HEPH","12722","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Oliveira, RC","418","1996","11","09","Southern America","Brasil","Maranhão",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Balsas","Projeto Geral de Balsas Lote 16 área recém queimada","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Walter, BMT","222094","auto",NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA
"995","2020-10-01 14:20:19-03","JBB","HEPH","12778","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Oliveira, RC","485","1996","11","13","Southern America","Brasil","Maranhão",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Balsas","Projeto Geral de Balsas Lote 23 área recém queimada","-46.0355987548828","-7.53249979019165",NA,NA,NA,"Walter, BMT","222094","auto",NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA
"996","2020-10-01 14:20:19-03","JBB","HEPH","6639","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Salles, AEH","1312","1989","09","24","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Paracatu","80km de Paracatu - MG, Reserva da Campo","-46.874698638916","-17.2222003936768",NA,NA,NA,"Milhomens, LC","72344","auto",NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"997","2020-10-01 14:20:19-03","JBB","HEPH","25048","S","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Santos, ER dos","118","2005","11","22","Southern America","Brasil","Tocantins",NA,NA,NA,NA,"Dicotyledon","Fabales","Vogel","Palmas","Sub-bacia Ribeirão São João","-48.3602981567383","-10.2128000259399",NA,NA,NA,"Santos, ER dos","62375","auto",NA,NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA
"998","2020-12-11 11:35:33-03","UFMG","BHCB","133933","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Carmo, FF","3855","2009","01","12","Southern America","Brasil","Minas Gerais",NA,NA,"coletado em capão. Afloramento gnaisse","BHCB002932","Dicotyledon",NA,"(Vogel) Yakovlev","Moeda","Marinho da Serra, GR1","-43.958611","-20.33","1135","1135",NA,NA,NA,NA,NA,NA,"-43.958611","-20.33","2009","10","26",NA,NA,NA,NA,NA
"999","2020-12-11 11:35:33-03","UFMG","BHCB","133943","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Carmo, FF","4190","2009","01","12","Southern America","Brasil","Minas Gerais",NA,NA,"Afloramento de gnaisse.","BHCB001327","Dicotyledon",NA,"(Vogel) Yakovlev","Moeda","Serra da Moeda, GR3","-43.957778","-20.283333","1260","1260","BHCB001327",NA,NA,NA,NA,NA,"-43.957778","-20.283333","2009","10","26",NA,NA,NA,NA,NA
"1000","2020-12-11 11:35:33-03","UFMG","BHCB","133952","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Carmo, FF","4475","2009","04","22","Southern America","Brasil","Minas Gerais",NA,NA,"coletado afloramento gnaisse","BHCB002933","Dicotyledon",NA,"(Vogel) Yakovlev","Moeda","Marinho da Serra, GR1","-43.958611","-20.33","1135","1135",NA,NA,NA,NA,NA,NA,"-43.958611","-20.33","2009","10","26",NA,NA,NA,NA,NA
"1001","2020-12-11 11:35:33-03","UFMG","BHCB","163991","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Mendes, MS","s.n.","2012","02",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Coordenadas aproximadas.; Arbóreo.; Campo sujo.",NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Nova Lima","Condomínio Vale dos Cristais, Coordenadas aproximadas.","-44.551158","-20.017972","1050","1050",NA,NA,NA,NA,NA,NA,"-44.551158","-20.017972",NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-12-11 11:35:33-03","UFMG","BHCB","182741","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Siriani-Oliveira, S","162","2012","11","24","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore; flores brancas com perfume forte.; Terreno arenoso","BHCB038969","Dicotyledon",NA,"(Vogel) Yakovlev","Jaboticatubas","Parque Nacional da Serra do Cipó, Trilha do Capão","-43.616806","-19.349167",NA,NA,NA,NA,NA,NA,NA,NA,"-43.616806","-19.349167","2013","04","22",NA,NA,NA,NA,NA
"1003","2020-12-11 11:35:33-03","UFMG","BHCB","185202","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Rezende, SG; Justo, AG","5862","2015","04","02","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore; Cerrado","BHCB185202","Dicotyledon",NA,"(Vogel) Yakovlev","Itabirito","Pico do Itabirito","-43.853889","-20.267222","1090","1195",NA,NA,NA,NA,NA,NA,"-43.853889","-20.267222",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2020-12-11 11:35:33-03","UFMG","BHCB","180509","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Rezende, SG; Justo, AG","4870","2015","04","08","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo; Campo sujo",NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Rio Acima","Região do Córrego Fazenda Velha","-44.341389","-20.241389","940","980",NA,NA,NA,NA,NA,NA,"-44.341389","-20.241389","2015","04",NA,NA,NA,NA,NA,NA
"1005","2020-12-11 11:35:33-03","UFMG","BHCB","58370","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Barreto, HLM","82",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1006","2020-12-11 11:35:33-03","UFMG","BHCB","65791","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Magalhães, GM","1461",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1007","2020-12-11 11:35:33-03","UFMG","BHCB","65792","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Oliveira, JE","1186",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1008","2020-12-11 11:35:33-03","UFMG","BHCB","132320","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Melo Júnior, JCF; Bartz, MC; Andreacci, F; Garcia, RJF; Cardim, RH","521","2006","10","22","Southern America","Brasil","Minas Gerais",NA,NA,"Arvore h=3,5m, CAP=23cm. Madeiro galho coletada.","BHCB002930","Dicotyledon",NA,"(Vogel) Yakovlev","Matozinhos",NA,"-44.0814018249512","-19.5578002929688","711","711",NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1009","2020-12-11 11:35:33-03","UFMG","BHCB","25698","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum",NA,"s.n.",NA,NA,NA,"Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"Dicotyledon",NA,"(Vogel) Yakovlev","Perdizes",NA,"-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-12-11 11:35:33-03","UFMG","BHCB","132249","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Melo Júnior, JCF; Bartz, MC; Andreacci, F; Garcia, RJF; Cardim, RH","599","2006","10","24","Southern America","Brasil","Minas Gerais",NA,NA,"Arvore h=2m, DAP=4cm. Flores brancas. Madeira de galho coletada. SPFw2557","BHCB002931","Dicotyledon",NA,"(Vogel) Yakovlev","Matozinhos","Cerrado IBAMA WGS84","-44.0814018249512","-19.5578002929688","758","758",NA,NA,"20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1011","2020-12-11 11:35:33-03","UFMG","BHCB","169713","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Arruda, R; Romero, R; Mendes, S; Amorim, EH","179","2003","02","14","Southern America","Brasil","Minas Gerais",NA,NA,"Árboreo, ca. 2 m de altura. Frutos esverdeados alados.; Cerrado.","BHCB014193","Dicotyledon",NA,"(Vogel) Yakovlev","Perdizes","Estação Ambiental Galheiro, Céu do Cavalo.","-47.2928009033203","-19.3528003692627",NA,NA,NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1012","2020-12-11 11:35:33-03","UFMG","BHCB","138740","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Silva, MS; Nunes, GFS; Castro, EDP; Ferreira, DS; Camargos, JC","49","2009","08","22","Southern America","Brasil","Minas Gerais",NA,NA,NA,"BHCB002934","Dicotyledon",NA,"(Vogel) Yakovlev","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,NA,NA,NA,"14750","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"1013","2020-12-11 11:35:33-03","UFMG","BHCB","138781","PreservedSpecimen","Plantae","Fabaceae","Acosmium","dasycarpum","Acosmium dasycarpum","Ferreira, DS; Nunes, GFS; Camargos, JC; Silva, JC; Castro","15","2009","11","11","Southern America","Brasil","Minas Gerais",NA,NA,"Granito, influrescência amarela.","BHCB002935","Dicotyledon",NA,"(Vogel) Yakovlev","Moeda","Serra da Moeda","-44.0527992248535","-20.3330993652344","1000","1200",NA,NA,"14750","auto",NA,NA,NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA
"1014","2020-12-11 11:36:06-03","UFMG","BHCB","169558","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Sarmento, CD","s.n.","2013","06",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Arvoreta, 2,05 m.; Cerrado Rupestre","BHCB014739","Dicotyledon",NA,"Vogel","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.614444","-19.370278","954","954",NA,NA,NA,NA,NA,NA,"-43.614444","-19.370278",NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-12-11 11:36:06-03","UFMG","BHCB","169557","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Sarmento, CD","s.n.","2012","11",NA,"Southern America","Brasil","Minas Gerais",NA,NA,"Arvoreta, 1,35 m.; Cerrado Rupestre","BHCB014733","Dicotyledon",NA,"Vogel","Santana do Riacho","Parque Nacional da Serra do Cipó","-43.614444","-19.370278","954","954",NA,NA,NA,NA,NA,NA,"-43.614444","-19.370278",NA,NA,NA,NA,NA,NA,NA,NA
"1016","2020-12-11 11:36:06-03","UFMG","BHCB","138214","PreservedSpecimen","Plantae","Fabaceae","Leptolobium","dasycarpum","Leptolobium dasycarpum","Rezende, SG","3498","2008","09","23","Southern America","Brasil","Minas Gerais",NA,NA,"Arbóreo.; Floresta estacional semidecidual em estágio médio de regeneração.","BHCB013747","Dicotyledon",NA,"Vogel","Betim","Próximo à refinaria Gabriel Paços. Área da Fiat.","-44.110833","-19.98","875","875",NA,NA,NA,NA,NA,NA,"-44.110833","-19.98","2014","03","27",NA,NA,NA,NA,NA
