"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","recordNumber","year","month","day","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","class","order","continentOcean","preparationType","coordinatePrecision","geoFlag","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus"
"401","2019-10-07 09:19:40-03","UEFS","HUEFS","1847","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Noblick, L.R.","Brasil","Bahia","Camaçari","-38.3","-12.483333","38W18'","12S29'",NA,"HUEFS0001847","HUEFS0001847 HUEFS0001847_01 HUEFS0001847_02 HUEFS0001847_03","2388","1982","12","09",NA,NA,NA,"Angiospermae","Lilianae","Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-10-07 09:19:40-03","UEFS","HUEFS","3989","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Santos, F.S.","Brasil","Bahia","Santa Cruz Cabrália","-39.133333","-16.383333","39W8'","16S23'",NA,"HUEFS0003989","HUEFS0003989 HUEFS0003989_01","368","1984","09","18",NA,NA,NA,"Angiospermae","Lilianae","Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-04 11:15:54-03","UEFS","HUEFS","121306","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","J.Jardim","2004",NA,NA,"Neves, M.L.C.","Brasil","Bahia","Santa Terezinha","-39.471667","-12.869444","39W28'18''","12S52'10''","Mata Atlântica.","HUEFS0121306","HUEFS0121306","123","2004","07","18","Serra da Jibóia.",NA,NA,"Angiospermae","Lilianae","Arecales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2021-03-04 11:15:54-03","UEFS","HUEFS","62227","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","L.R.Noblick","1997","07",NA,"França, F.","Brasil","Bahia","Lençóis","-41.3899993896484","-12.563099861145",NA,NA,"Grotões com Mata Atlântica.","HUEFS0062227","HUEFS0062227 HUEFS0062227_01 HUEFS0062227_02 HUEFS0062227_e1","PCD5898","1997","12","27","Chapadinha.",NA,NA,"Angiospermae","Lilianae","Arecales",NA,NA,"47385","auto",NA,NA,NA,NA,NA
"405","2019-09-04 19:50:43-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"C. F. P. von Martius","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta","Monocotyledoneae",NA,"South America",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"406","2019-01-25 15:38:27-02","IAC","IAC","16642","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","D.M. Dedecca","1954","02","07","A. Tosello","Brasil","Paraná",NA,NA,NA,NA,NA,"Nome popular: palmito-branco",NA,NA,"s/nº","1954","02","07","Eng. Beltrão, norte do Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2019-01-25 15:33:45-02","IAC","IAC","37378","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","H.Q.B. Fernandes","1988","09","09","H.Q.B. Fernandes et al.","Brasil","Espírito Santo","Santa Teresa","-40.6003","-19.9356","-40.6003","-19.9356","Casca comAneis obscuros E e strias tenues(1x1 mm)",NA,NA,"2520","1988","09","09","Alto Santo Antônio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408","2019-06-24 08:12:17-03","IAC","IAC","49134","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","M.S. Leme & E. Ramos","2007","09","15","M.S. Leme & J.A. Franciscon","Brasil","São Paulo","Leme","-47.3903","-22.1856","-47.3903","-22.1856",NA,NA,NA,"275","2007","07","15","Sítio Santa Tereza, Bairro Souza Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-08-06 13:07:54-03","IAC","IAC","49271","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","E. Ramos et al.","2007","03","03","E. Ramos; H.R. Gonçalves & S. Santos","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339","Subparcela 93 indivíduo F1329.&nf;Nome popular: palmito",NA,NA,"456","2007","03","03","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2020-07-23 11:58:15-03","CEPLAC","CEPEC","51843","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. de Carvalho",NA,NA,NA,"R. Voeks","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","0*0'99","99*99'99","<ll>dwc_commonname:</ll> Jucara",NA,NA,"335","1991","08","19","Est. Exp. Lemos Maia - CEPLAC.",NA,NA,NA,NA,NA,NA,NA,"36070","auto","30/12/1991",NA,NA,NA,NA
"411","2020-07-23 11:58:15-03","CEPLAC","CEPEC","14436","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"S. A. Mori",NA,NA,NA,"S. A. Mori","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878","0*0'99","99*99'99","<ll>dwc_commonname:</ll> Jussara",NA,NA,"9337","1978","02","27","Ramal BA-265/BR-101, a 8Km SW cruzam. e 20Km NW Una.",NA,NA,NA,NA,NA,NA,NA,"36070","auto","30/12/1978",NA,NA,NA,NA
"412","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135717","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"Carvalho, G. M.","Brasil","Bahia","PORTO SEGURO","-39.133333","-16.333333","39W8'0","16S20'0","Indivíduo P05-06",NA,NA,NA,NA,NA,NA,"RPPN Estação Veracel","100","100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413","2020-07-23 11:58:15-03","CEPLAC","CEPEC","127507","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"Sant`Ana, S.C.","Brasil","Bahia","VALENÇA","-39.090278","-13.328889","39W5'25","13S19'44","Unicata.",NA,NA,"1143","2004","05","05","Estrada de Valença para Guaibim ca. 2km entrada a esquerda, 8km, ramal vicinal à esquerda, ca.1km. RPPN Á.gua Branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135404","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"J. Bomfim","Brasil","Bahia","UNA","-39.054722","-15.159722","39W3'17","15S9'35",NA,NA,NA,"19","2012","08","07","Trilha do Mazão",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2020-07-23 11:58:15-03","CEPLAC","CEPEC","135496","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"M.M. Coelho","Brasil","Bahia","ALMADINA","-39.603333","-14.701667","39W36'12","14S42'6","(Unicata). Material prensado com álcool.",NA,NA,"822","2012","06","08","Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2020-07-23 11:58:15-03","CEPLAC","CEPEC","142450","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"Rocha, F.O.","Brasil","Bahia","MARAÚ","-39.240556","-14.220278","39W14'26","14S13'13","Duplicatas: NAO",NA,NA,"117","2014","09","04","Conglomerado BA_1185-4-10-73",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2020-07-23 11:58:15-03","CEPLAC","CEPEC","142381","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"Sem Informação",NA,NA,NA,"Oliveira, N.E.","Brasil","Bahia","ITAMARAJÚ","-39.42","-17.099444","39W25'12","17S5'58","Duplicatas: NAO",NA,NA,"160","2014","08","12","Conglomerado BA_1412-4-5-34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2020-07-23 11:58:15-03","CEPLAC","CEPEC","21955","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"R. M. Harley","Brasil","Bahia","PORTO SEGURO","-39.416667","-16.883333","39W25'0","16S53'0","<ll>dwc_commonname:</ll> Jucara",NA,NA,"17818","1977","01","11","Parque Nacional Monte Pascoal. Ao do NW Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1988",NA,NA,NA,NA
"419","2020-07-23 11:58:15-03","CEPLAC","CEPEC","73992","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. Amorim",NA,NA,NA,"W. W. Thomas","Brasil","Bahia","PORTO SEGURO","-40.574722","-15.264722","40W34'29","15S15'53",NA,NA,NA,"11307","1996","11","14","Parque Nacional Monte Pascoal. Caminho p/ Park Monte Pascoal. Acima da rampa e topo Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"420","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44567","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","MUCURÍ","-39.65","-18.083333","39W39'0","18S5'0","<ll>dwc_commonname:</ll> Jussara",NA,NA,"4800","1988","02","04","10Km SW Mucuri, ao S Rio Mucuri. Faz. Pitizeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"421","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44568","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","MUCURÍ","-39.65","-18.083333","39W39'0","18S5'0","<ll>dwc_commonname:</ll> Jussara",NA,NA,"4801","1989","02","04","10Km SW Mucuri, ao S Rio Mucuri. Faz. Oitizeiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"422","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44578","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","BELMONTE","-38.9","-15.85","38W54'0","15S51'0",NA,NA,NA,"4741","1989","01","17","7Km a E Barrolandia. Est. Exp. Gregorio Bondar (CEPLAC).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"423","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44602","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","teixeira de freitas","-39.7","-17.483333","39W42'0","17S29'0","<ll>dwc_commonname:</ll> Jucara",NA,NA,"4776","1989","01","31","5Km SE cidade, area da bahia Sul Celulose.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"424","2020-07-23 11:58:15-03","CEPLAC","CEPEC","44640","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","alagoinhas","-38.433333","-12.166667","38W26'0","12S10'0","<ll>dwc_commonname:</ll> Jucara",NA,NA,"4687","1988","11","23","13Km SW Aracas e a W BA-093, Riacho das Mocas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"425","2020-07-23 11:58:15-03","CEPLAC","CEPEC","45273","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"L. R. Noblick","Brasil","Bahia","CAIRÚ","-39.05","-13.5","39W3'0","13S30'0","<ll>dwc_commonname:</ll> Jucara",NA,NA,"4719","1988","12","09","0.5Km NE Cairu. Ilha de Tinhare, Faz. Piloes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1989",NA,NA,NA,NA
"426","2020-07-23 11:58:15-03","CEPLAC","CEPEC","50780","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"F. S. Santos","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0","<ll>dwc_commonname:</ll> Jussara",NA,NA,"563","1986","04","01","16Km W P. Seguro, BR-367. Area da ESPAB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"427","2020-07-23 11:58:15-03","CEPLAC","CEPEC","35574","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. A. Mattos-Silva",NA,NA,NA,"F. S. Santos","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'0","16S23'0","<ll>dwc_commonname:</ll> Jussara Palmito",NA,NA,"368","1984","09","18","16km W P. Seguro, BR-367. Area da ESPAB. A Oeste do rumo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1984",NA,NA,NA,NA
"428","2020-07-23 11:58:15-03","CEPLAC","CEPEC","53337","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"W. W. Thomas","Brasil","Bahia","URUÇUCA","-39.016667","-14.416667","39W1'","14S25'",NA,NA,NA,"6929","1991","07","01","7.3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz Parcela 4. Árvore 136.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992",NA,NA,NA,NA
"429","2020-07-23 11:58:15-03","CEPLAC","CEPEC","61773","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","Brasil","Bahia","UNA","-39.083333","-15.15","39W5'0","15S9'0",NA,NA,NA,"4519","1994","04","26","Reserva Biológica do Mico-leão. Entada. KM 46 BA-001 Ilheus/Una.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"430","2020-07-23 11:58:15-03","CEPLAC","CEPEC","61774","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"A. M. de Carvalho","Brasil","Bahia","PORTO SEGURO","-39.325278","-16.4625","39W19'31","16S27'45",NA,NA,NA,"4456","1994","04","06","Res. Brasil Holanda Km 22 Rod. p/ P. Seguro, 9,5Km na entr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"431","2020-07-23 11:58:15-03","CEPLAC","CEPEC","65703","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. M. de Carvalho",NA,NA,NA,"A. M. de Carvalho","Brasil","Bahia","ILHÉUS","-39.069167","-14.781944","39W4'9","14S46'55","<ll>dwc_commonname:</ll> Jussara",NA,NA,"4643","1994","09","17","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Arvore n. 34 Parcel n. 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA
"432","2020-07-23 11:58:15-03","CEPLAC","CEPEC","80571","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"M. B. Thomas",NA,NA,NA,"M. B. Thomas","Brasil","Bahia","PORTO SEGURO","-39.25","-16.866667","39W15'","16S52'","<ll>dwc_commonname:</ll> Jussara-branca",NA,NA,"493","1998","08","22","Reserva Indígena Pataxó. 10Km da Vila de Barra velha, ao longo trilha da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA,NA
"433","2020-07-23 11:58:15-03","CEPLAC","CEPEC","96468","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"W. W. Thomas",NA,NA,NA,"W. W. Thomas","Brasil","Alagoas","UNIÃO DOS PALMARES","-35.866667","-9.2","35W52'","9S12'",NA,NA,NA,"13265","2001","04","04","Sera das Bananeiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA
"434","2020-07-23 11:58:15-03","CEPLAC","CEPEC","94420","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"P. Fiaschi",NA,NA,NA,"J. L. da Paixão","Brasil","Bahia","JUSSARÍ","-39.528611","-15.158056","39W31'43","15S9'29",NA,NA,NA,"192","2004","04","05","Rod. Jussari/Palmira, entrada ca. 7,5Km de Jussari,Faz. Teimoso. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28/02/2003",NA,NA,NA,NA
"435","2020-07-23 11:58:15-03","CEPLAC","CEPEC","94421","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"J. G. Jardim",NA,NA,NA,"J. G. Jardim","Brasil","Bahia","JUSSARÍ","-39.531111","-15.154444","39W31'52","15S9'16",NA,NA,NA,"3902","2001","09","12","Entrada 7,5Km Rod. Jussari/Palmira.Faz. Teimoso 1,7Km da entrada. RPPN Serra do Teimoso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2001",NA,NA,NA,NA
"436","2020-07-23 11:58:15-03","CEPLAC","CEPEC","5155","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"J. P. Lanna","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555","0*0'0","0*0'0",NA,NA,NA,"1533","1967","06","26","Parq. Nac. Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,"68835","auto","30/12/1992",NA,NA,NA,NA
"437","2020-07-23 11:58:15-03","CEPLAC","CEPEC","3180","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"L. R. Noblick",NA,NA,NA,"J. P. Lanna","Brasil","Bahia","PORTO SEGURO","-39.0647010803223","-16.4496994018555","0W0'0","0S0'0",NA,NA,NA,"1534","1967","06","27","Parque Nacional Monte Pascoal.",NA,NA,NA,NA,NA,NA,NA,"68835","auto","30/12/1992",NA,NA,NA,NA
"438","2020-07-23 11:58:15-03","CEPLAC","CEPEC","88765","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"A. C. Marcato",NA,NA,NA,"M. das G. Costa e Silva","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,"3","2001","09","12","ECOPARQUE de Una. Entrada ca. 46KM da BR-001 Ilheus/Una. Interior da mata.",NA,NA,NA,NA,NA,NA,NA,"36070","auto","28/02/2002",NA,NA,NA,NA
"439","2020-07-23 11:58:15-03","CEPLAC","CEPEC","129845","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"R. C. Forzza",NA,NA,NA,"R. C. Forzza","Brasil","Espírito Santo","cariacica","-40.4199981689453","-20.2639007568359",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"5300",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18507","auto",NA,NA,NA,NA,NA
"440","2020-07-23 11:58:15-03","CEPLAC","CEPEC","63149","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,"H. Fernandes",NA,NA,NA,"W. Boone","Brasil","Espírito Santo","SANTA TERESA","-40.6002998352051","-19.9356002807617",NA,NA,"<ll>dwc_commonname:</ll> Palmiteiro Jucara",NA,NA,"404","1985","04","23","Estaçã Biol. da Caixa D'Agua.",NA,NA,NA,NA,NA,NA,NA,"23813","auto","30/12/1985",NA,NA,NA,NA
"441","2019-08-02 10:04:42-03","CPATSA","HTSA-CARPOTECA","204","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Lima, J.L.S.","Brasil","Bahia","Porto Seguro","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,"1985","09","22",NA,NA,NA,NA,NA,NA,NA,"Álcool","68835","auto",NA,NA,NA,NA,NA
"442","2013-02-07 10:17:50-02","UMC","HUMC","4537","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"Equipe FEPAF","Brazil","São Paulo","Salesópolis","-45.970556","-23.593333","45W58'14","23S35'36","Arbórea.",NA,NA,"8","2004","04","09","Entorno da Barragem de Ponte Nova; Próximo á casa de educação ambiental. Árvore isolada.","790","790",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"443","2013-02-07 10:17:50-02","UMC","HUMC","33","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis",NA,NA,NA,NA,NA,"Sakagushi, R.T.","Brazil","São Paulo","Mogi das Cruzes","-46.1883","-23.5228",NA,NA,NA,NA,NA,"41","2003","04","29",NA,NA,NA,NA,NA,NA,"Southern America",NA,"28666","auto",NA,NA,NA,NA,NA
"444","2020-09-22 13:48:28-03","USP","SPFW","5610","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","R. Mello-Silva 2014",NA,NA,NA,"Mello-Silva, R.","Brasil","Minas Gerais","Santos Dumont","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,NA,"3643","2014","10","01",NA,NA,NA,NA,NA,NA,NA,NA,"25699","auto",NA,NA,NA,NA,NA
"445","2021-04-08 17:13:20-03","UESB","HUESB","6808","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, M.N.; Ferreira, E.M.S.; Miranda, F.M.; Silva, G.S.; Silva, T.O.;; Ferreira, E.M.S.; Miranda, F.M.; Silva, G.S.; Silva, T.O.;","Brasil","Bahia","Itamari","-39.635833","-13.718778","-39.635833","-13.718778","Árvore; Folhas alternas, simples, grandes. Frutos roxos, carnosos, indeiscentes.","HUESB000006808",NA,"214","2011","11","04","Fazenda Mesquita., Floresta Estacional Semi Decidual",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-04-08 17:13:20-03","UESB","HUESB","7534","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, M.N.; Silva, G.S.; Silva, G.S.","Brasil","Bahia","Itamari","-39.637139","-13.717056","-39.637139","-13.717056","Árvore. Folhas alternas, pinadas, dispostas em um único plano, folíolos lanceolados.&nf;; Floresta Ombrófila Densa.","HUESB000007534",NA,"552","2012","03","30","Fazenda Mesquita.",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2021-04-08 17:13:20-03","UESB","HUESB","6892","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Oliveira, M.N.; Silva, G.S.; Rodrigues, A.S.; Silva, G.S.; Rodrigues, A.S.","Brasil","Bahia","Itamari","-39.635583","-13.725611","-39.635583","-13.725611","Árvore; Folhas compostas, alternas. Inflorescência marrom, haste amarela.","HUESB000006892",NA,"298","2011","11","26","Fazenda Mesquita., Floresta Estacional Semi Decidual",NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-11-13 16:04:27-03","UNISANTA","HUSC","2235","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"Martins, S.E.; Sampaio, P.S.P.","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,"Palmeira com 8m de altura, flores creme; Floresta de restinga alta umida",NA,NA,"583","1999","11","11","São Lourenço, Rod. SP-55, km 211,5. Fazenda da Família Pinto.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"449","2019-11-13 16:04:27-03","UNISANTA","HUSC","10956","PreservedSpecimen","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Costa, D.",NA,NA,NA,"Costa, D.; Martins, G.","Brasil","São Paulo","Guarujá","-46.25","-23.9899997711182",NA,NA,"Plântula de palmito juçara; próximoa matriz, com ca. de 51 cm de comprimento, estipe 10 cm, pecíolo 41cm; folha composta palmada, com 5 folíolos de cada lado; cada folíolo com ca de 15cm.; Floresta Atlântica.",NA,NA,"143","2012","05","12","Serra do Guararu, condomínio Iporanga, área B.",NA,NA,"Magnoliophyta",NA,NA,NA,NA,"18989","auto",NA,NA,NA,NA,NA
"450","2019-07-02 15:54:56-03","UEM","HUEM","30125","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,NA,NA,NA,"João Alves","Brasil","Paraná","Antonina","-48.739722","-25.261389","-48.739722","-25.261389","Arbórea, cerca de 4,0 m de altura; frutos imaturos de coloração marrom","HUEM000014557","HUEM000014557 HUEM000014557_1 HUEM000014557_2","s.n.","2016","05","14","ASPRAN (Associção de pequenos produtores rurais e, Rio Pequeno; Estrada Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2019-07-02 15:54:56-03","UEM","HUEM","33161","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.",NA,"2016",NA,NA,"Luana Magri","Brasil","Paraná","Maringá","-52.056583","-23.375167","-52.056583","-23.375167",NA,"HUEM000015676",NA,"s.n.","2016","02","20","Rua Irineu Meneguetti.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2020-11-04 17:28:29-03","UEM","HUEM","20311","S","Plantae","Arecaceae","Euterpe","edulis","Euterpe edulis","Mart.","Caxambu, MG","2010","10","13","Caxambu, MG; et al.","Brasil","Paraná","Tuneiras do Oeste","-52.725278","-23.094278","-52.725278","-23.094278","Porte arbóreo ca. 7m. Inflorescência amarelada, logo abaixo do palmito. Relevo: suave-ondulado - Vegetação: Floresta Estacional Semidecidual Montana.","HUEM000000961","HUEM000000961_1 HUEM000000961_2","3275","2010","10","13","Reserva Biológica das Perobas - Palmital","545","545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
