"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","year","month","day","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"152","2020-12-21 16:14:03-03","MBM","MBM","27064","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Oliveira, A.A.","Southern America","Brazil",NA,NA,"Arbusto 1,8 m; capítulos amarelos; pouco exsudato aquoso incolor líquido, com odor.","MBM027064",NA,NA,"DC.","Bringel, J.B.","3792","2016","10","24","Paraná","Conglomerado: 166; subunidade: 4; subparcela: 10; indivíduo: 1RN","-49.86","-23.94","MBM027064","Arapoti",NA,NA,"2017","05","23","-49.86","-23.94",NA,NA,NA,NA,NA,NA
"153","2020-12-21 16:14:03-03","MBM","MBM","272595","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bautista, H.P.; Hind, N.; Smith, S.; Harley, R.; Hind, N.; Smith, S.; Harley, R.","Southern America","Brazil",NA,NA,"Arbusto até 1 m, ramos longos saindo da base, caule e ramos verdes com estrias vináceas, ramos novos verdes. Folhas membranáceas, discolores. Inflorescência com filários foliáceos verdes formando um cálice, flores creme. Frutos imatu","MBM272595",NA,NA,"DC.",NA,"3457","1996","07","06","Bahia",NA,"-40.545278","-11.018611","MBM272595","Jacobina","632","632",NA,NA,NA,"-40.545278","-11.018611",NA,NA,NA,NA,NA,NA
"154","2020-12-21 16:14:03-03","MBM","MBM","355404","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Guedes, M.L.; Gomes, F.S.; Melo, E.; Silva, B.M. da; Gomes, F.S.; Melo, E.; Silva, B.M. da","Southern America","Brazil",NA,NA,"Herbácea de ca. 30 cm. Folhas membranáceas. Inflorescências esverdeadas.; Área antropizada.","MBM355404",NA,NA,"DC.",NA,"16096","2009","10","25","Bahia","Barra do Mendes, Barragem de São Bento.","-42.09","-11.812222","MBM355404","Irecê",NA,NA,NA,NA,NA,"-42.09","-11.812222",NA,NA,NA,NA,NA,NA
"155","2020-12-21 16:14:03-03","MBM","MBM","400289","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Cordeiro, J.; Kramer, J.M.F.; Vaz, J.; Kramer, J.M.F.; Vaz, J.","Southern America","Brazil",NA,NA,"Arbusto de 1,6m; capítulos amarelos.; Beira de estrada.","MBM400289",NA,NA,"DC.","Cordeiro, J.","5368","2015","01","20","Paraná","Parque Náutico do Iguaçu","-49.223333","-25.526944","MBM400289","Curitiba","873","873","2015","01","20","-49.223333","-25.526944",NA,NA,NA,NA,NA,NA
"156","2020-12-21 16:14:03-03","MBM","MBM","401944","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Barboza, E.","Southern America","Brazil",NA,NA,"Arbusto, 1,50m; capítulos amarelos.; Estepe gramíneo-lenhosa (Campos de Curitiba).","MBM401944",NA,NA,"DC.","Barboza, E.","4335","2015","12","22","Paraná","Jardim Botânico Municipal, Coleção do Campo Nativo","-49.2375","-25.443611",NA,"Curitiba","920","920","2016","02","01","-49.2375","-25.443611",NA,NA,NA,NA,NA,NA
"157","2020-12-21 16:14:03-03","MBM","MBM","409299","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Caxambu, M.G.",NA,"Brasil",NA,NA,"Subarbusto heliófito, ca. 3 m. Flores amarelas.; Relevo: montanhoso.Vegetação: Estepe (Campos Gerais).","MBM409299",NA,NA,"DC.","Cordeiro, J.","5607","2015","03","27","Paraná","Morro da Pedra Branca","-51.081778","-23.965528","MBM409299","Ortigueira","1204","1204","2015",NA,NA,"-51.081778","-23.965528",NA,NA,NA,NA,NA,NA
"158","2020-12-21 16:14:03-03","MBM","MBM","53360","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto, 1,50 m, flor creme.; Capoeira.","MBM053360",NA,NA,"DC.","Hatschbach, G.","39297","1976","11","20","Paraná",NA,NA,NA,"MBM053360","Calógenas",NA,NA,"1977","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:14:03-03","MBM","MBM","66370","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kummrow, R.","Southern America","Brazil",NA,NA,"Sufrutice de 1 m, flor verde, estames amarelos.; Da orla da mata.","MBM066370",NA,NA,"DC.","Hatschbach, G.","1143","1976","10","06","Paraná",NA,"-48.7118988037109","-25.4286003112793","MBM066370","Antonina",NA,NA,"1980",NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA
"160","2020-12-21 16:14:03-03","MBM","MBM","182190","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Motta, J.T.","Southern America","Brazil",NA,NA,NA,"MBM182190",NA,NA,"DC.","Motta, J.T.","1724","1989","11","17","Paraná","Fazenda Barra Mansa","-49.8266983032227","-24.1578006744385",NA,"Arapoti",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA
"161","2020-12-21 16:14:03-03","MBM","MBM","44103","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Erva ereta, 1 m, capítulos creme. Comum.; Capoeira.","MBM044103",NA,NA,"DC.","Barroso, G.M.","11845","1964","11","14","Paraná",NA,"-49.1150016784668","-25.2061004638672","MBM044103","Bocaiúva do Sul",NA,NA,"1965",NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"162","2020-12-21 16:14:03-03","MBM","MBM","44103","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,NA,"MBM044103",NA,NA,"DC.","Barroso, G.M.","11845","1984","11","13","Paraná","Tunas","-49.1150016784668","-25.2061004638672","MBM044103","Bocaiúva do Sul",NA,NA,NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA
"163","2020-12-21 16:14:03-03","MBM","MBM","44102","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Erva alta, ereta, 1 m.; Capoeira.","MBM044102",NA,NA,"DC.","Smith, L.B.","5218","1958","11","23","Paraná",NA,"-49.0553016662598","-25.3055992126465","MBM044102","Campina Grande do Sul",NA,NA,"1959",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"164","2020-12-21 16:14:03-03","MBM","MBM","340690","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Gasper, A.L. de","Southern America","Brazil",NA,NA,NA,"MBM340690",NA,NA,"DC.",NA,"4929","2006","10","21","Paraná","Morro Capivari","-49.0553016662598","-25.3055992126465","MBM340690","Campina Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"165","2020-12-21 16:14:03-03","MBM","MBM","340690","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Gasper, A.L. de","Southern America","Brazil",NA,NA,NA,"MBM340690",NA,NA,"DC.",NA,"4929","2006","10","21","Paraná","Morro Capivari","-49.0553016662598","-25.3055992126465","MBM340690","Campina Grande do Sul",NA,NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"166","2020-12-21 16:14:03-03","MBM","MBM","6892","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto, capítulos creme.; Capoeira.","MBM006892",NA,NA,"DC.","Cabrera, A.","17859","1967","02","15","Paraná","Sítio do Belizário.","-49.0553016662598","-25.3055992126465","MBM006892","Campina Grande do Sul",NA,NA,"1969","01",NA,NA,NA,"55154","auto",NA,NA,NA,NA
"167","2020-12-21 16:14:03-03","MBM","MBM","182185","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Imaguire, N.","Southern America","Brazil",NA,NA,NA,"MBM182185",NA,NA,"DC.","Dombrowski, L.T.","493","1971","04","24","Paraná","Morro de Jacavem","-49.5283012390137","-25.4585990905762",NA,"Campo Largo",NA,NA,NA,NA,NA,NA,NA,"53742","auto",NA,NA,NA,NA
"168","2020-12-21 16:14:03-03","MBM","MBM","63842","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto, 2 m, flor creme.; Capoeira.","MBM063842",NA,NA,"DC.","Hatschbach, G.","42561","1979","11","21","Paraná",NA,"-49.261100769043","-24.823600769043","MBM063842","Cerro Azul",NA,NA,"1979","12",NA,NA,NA,"32006","auto",NA,NA,NA,NA
"169","2020-12-21 16:14:03-03","MBM","MBM","116355","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kummrow, R.; Berry, P.; Brako, L.; Berry, P.; Brako, L.","Southern America","Brazil",NA,NA,"Anual, 1,50 m, odorífera, capítulos amarelo-esverdeados.; Capoeira.","MBM116355",NA,NA,"DC.","Hatschbach, G.","2859","1987","01","19","Paraná",NA,"-49.2242012023926","-25.2917003631592","MBM116355","Colombo",NA,NA,"1987","05",NA,NA,NA,"13536","auto",NA,NA,NA,NA
"170","2020-12-21 16:14:03-03","MBM","MBM","182187","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Imaguire, N.","Southern America","Brazil",NA,NA,NA,"MBM182187",NA,NA,"DC.","Imaguire, N.","s.n.","1971","04","08","Paraná","Lagoa das Almas","-49.5346984863281","-25.6756000518799",NA,"Contenda",NA,NA,NA,NA,NA,NA,NA,"22732","auto",NA,NA,NA,NA
"171","2020-12-21 16:14:03-03","MBM","MBM","20686","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Planta, 1,50 m, capítulos creme.; Capoeira.","MBM020686",NA,NA,"DC.","Hatschbach, G.","29152","1972","02","17","Paraná","Rodovia do Xisto.","-49.5346984863281","-25.6756000518799","MBM020686","Contenda",NA,NA,"1972","03",NA,NA,NA,"22732","auto",NA,NA,NA,NA
"172","2020-12-21 16:14:03-03","MBM","MBM","203831","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Kozera, C.","Southern America","Brazil",NA,NA,"Herbácea com ca. 2 m, inflorescências amarelas.; Área degradada.","MBM203831",NA,NA,"DC.","Silva, S.M.; Kozera, C.","413","1996","12","01","Paraná","Uberaba.","-49.2731018066406","-25.4277992248535","MBM203831","Curitiba",NA,NA,"1996","12",NA,NA,NA,"25180","auto",NA,NA,NA,NA
"173","2020-12-21 16:14:03-03","MBM","MBM","312011","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Carneiro, J.","Southern America","Brazil",NA,NA,"Erva ruderal. Flor esverdeada.","MBM312011",NA,NA,"DC.","Cordeiro, J.","1592","2005","10","22","Paraná","Fazenda Monte Verde.","-50.247501373291","-23.4367008209229","MBM312011","Jundiaí do Sul",NA,NA,"2012",NA,NA,NA,NA,"17300","auto",NA,NA,NA,NA
"174","2020-12-21 16:14:03-03","MBM","MBM","168869","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Imaguire, N.","Southern America","Brazil",NA,NA,"Nao frequente.; Em terreno de cultura.","MBM168869",NA,NA,"DC.",NA,"3454","1974","03","20","Paraná","Fazenda Experimental da Escola de Agronomia.","-49.0633010864258","-25.4416999816895","MBM168869","Piraquara",NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"175","2020-12-21 16:14:03-03","MBM","MBM","182188","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Dombrowski, L.T.; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM182188",NA,NA,"DC.","Dombrowski, L.T.","2697","1971","04","06","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,"Quatro Barras",NA,NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA
"176","2020-12-21 16:14:03-03","MBM","MBM","7118","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.","Southern America","Brazil",NA,NA,"Arbusto, 1 m, capítulos creme.; Capoeira.","MBM007118",NA,NA,"DC.","Hatschbach, G.","18063","1967","12","07","Paraná",NA,"-49.3142013549805","-25.1900005340576","MBM007118","Rio Branco do Sul",NA,NA,"1968","08",NA,NA,NA,"37352","auto",NA,NA,NA,NA
"177","2020-12-21 16:14:03-03","MBM","MBM","182186","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"?","Southern America","Brazil",NA,NA,NA,"MBM182186",NA,NA,"DC.","Hatschbach, G.","1304","1965","03","01","Paraná","Colônia Muricy","-49.2064018249512","-25.5347003936768",NA,"São José dos Pinhais",NA,NA,NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"178","2020-12-21 16:14:03-03","MBM","MBM","116366","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Silva, S.M.; Britez, R.M.; Britez, R.M.","Southern America","Brazil",NA,NA,"Subarbusto de capítulos alvescentes.; Roça abandonada.","MBM116366",NA,NA,"DC.","Silva, S.M.","619","1986","04","24","Paraná","Fazenda do Durgo.","-50.3828010559082","-25.8742008209229","MBM116366","São Mateus do Sul",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"179","2020-12-21 16:14:03-03","MBM","MBM","56763","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Carnielli, V.","Southern America","Brazil",NA,NA,"Subarbusto até 1,5 m, capítulos amarelos.","MBM056763",NA,NA,"DC.",NA,"s.n.","1977","12","01","São Paulo",NA,"-47.060001373291","-22.8999996185303","MBM056763","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"180","2020-12-21 16:14:03-03","MBM","MBM","56763","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Vera Carnielli; et al.; et al.","Southern America","Brazil",NA,NA,NA,"MBM056763",NA,NA,"DC.",NA,"6518","1977","02","01","São Paulo","Campinas","-47.060001373291","-22.8999996185303","MBM056763","Campinas",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA
"181","2020-12-21 16:14:03-03","MBM","MBM","201121","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bartolomeu, J.G.","Southern America","Brazil",NA,NA,"Subarbusto.; Pé da Serra.","MBM201121",NA,NA,"DC.","Hoehne, W.","s.n.","1953","12","26","São Paulo",NA,"-46.6199989318848","-24.0799999237061","MBM201121","Mongaguá",NA,NA,NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA
"182","2020-12-21 16:14:03-03","MBM","MBM","201121","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Bartolomeu, J.G.","Southern America","Brazil",NA,NA,NA,"MBM201121",NA,NA,"DC.","Hoehne, W.","s.n.","1953","12","26","São Paulo","Serra do Mar","-46.6199989318848","-24.0799999237061","MBM201121","Mongaguá",NA,NA,NA,NA,NA,NA,NA,"12311","auto",NA,NA,NA,NA
"183","2020-12-21 16:14:03-03","MBM","MBM","201119","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W.","Southern America","Brazil",NA,NA,NA,"MBM201119",NA,NA,"DC.","Hoehne, W.","s.n.","1941","11","13","São Paulo","Cidade Jardim","-46.6300010681152","-23.5400009155273","MBM201119","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"184","2020-12-21 16:14:03-03","MBM","MBM","201119","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W.","Southern America","Brazil",NA,NA,NA,"MBM201119",NA,NA,"DC.","Hoehne, W.","s.n.","1941","11","13","São Paulo","Cidade Jardim.","-46.6300010681152","-23.5400009155273","MBM201119","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"185","2020-12-21 16:14:03-03","MBM","MBM","201126","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W.","Southern America","Brazil",NA,NA,NA,"MBM201126",NA,NA,"DC.","Hoehne, W.","s.n.","1948","10","28","São Paulo","Via Anhanguera","-46.6300010681152","-23.5400009155273","MBM201126","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"186","2020-12-21 16:14:03-03","MBM","MBM","201126","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W.","Southern America","Brazil",NA,NA,NA,"MBM201126",NA,NA,"DC.","Hoehne, W.","s.n.","1948","10","28","São Paulo","Via Anhanguera.","-46.6300010681152","-23.5400009155273","MBM201126","São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"187","2019-11-01 15:27:58-03","PUC-RIO","FCAB","2919","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"H.F. Leitão",NA,"Brasil",NA,NA,"Capítulos amarelos.","002919",NA,"Angiospermae","DC.",NA,"6991",NA,NA,NA,"São Paulo","Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,"Mogi Guaçu",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA
"188","2015-09-04 07:17:21-03","MNHN","RECOLNAT_MNHN_P","P03779504","PreservedSpecimen",NA,"Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Heiner, A.",NA,"Brésil","hb",NA,"Prélèvement de feuille pour Poczai P., Finlande, 03/2016, demande Colhelper n° 52509 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03779504' target='other'> <mi>dwc_moreinfo</mi></a>","P03779504",NA,NA,"DC.",NA,NA,"1904","10","28",NA,"Sao Paulo : Campinas",NA,NA,"P03779504_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"297"
"189","2015-09-04 05:21:56-03","MNHN","RECOLNAT_MNHN_P","P02506186","PreservedSpecimen",NA,"Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Saint-Hilaire, A. de",NA,"Brésil","hb",NA,". Voyage d´Auguste de Saint-Hilaire. 1º part <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02506186' target='other'> <mi>dwc_moreinfo</mi></a>","P02506186",NA,NA,"DC.",NA,NA,"1816",NA,NA,"Minas Gerais","Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P02506186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2015-09-04 05:21:56-03","MNHN","RECOLNAT_MNHN_P","P02506187","PreservedSpecimen",NA,"Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Saint-Hilaire, A. de",NA,"Brésil","hb",NA,". Voyage d´Auguste de Saint-Hilaire. Nº 1291. 1º part <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02506187' target='other'> <mi>dwc_moreinfo</mi></a>","P02506187",NA,NA,"DC.",NA,NA,"1816",NA,NA,"Minas Gerais","Province. Minas Gerais, Sudeste, Brasil, América do Sul",NA,NA,"P02506187_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2015-09-04 05:21:56-03","MNHN","RECOLNAT_MNHN_P","P02506194","PreservedSpecimen",NA,"Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Mexia, Y.",NA,"Brésil","hb",NA,"Prélèvement de feuille pour Poczai P., Finlande, 03/2016, demande Colhelper n° 52509 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02506194' target='other'> <mi>dwc_moreinfo</mi></a>","P02506194",NA,NA,"DC.",NA,NA,"1930","12","19",NA,"State of Minas Geraes : Viçosa, Fazenda de Bom Jardim; Reserva; overgrown cultivated field",NA,NA,"P02506194_01",NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5428"
"192","2020-10-01 14:15:14-03","JBB","HEPH","34980","S","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Cezare, CHG; Souza-Silva, S; Raimundo, R","Southern America","Brasil",NA,NA,"Espécie comum",NA,"Dicotyledon","Asterales","DC.","Proença, CEB","16","2007","09","25","Goiás","Hidrelétrica de Corumbá III, Na margem esquerda do Rio Corumbá","-48.015556","-16.636111",NA,"Luziânia","751","751","2008","06",NA,"-48.015556","-16.636111",NA,NA,NA,NA,NA,NA
"193","2020-12-11 11:32:16-03","UFMG","BHCB","164706","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Roth, L","Southern America","Brasil",NA,NA,NA,"BHCB009555","Dicotyledon",NA,"DC.",NA,"s.n.","1953","02","05","Minas Gerais",NA,"-43.3502998352051","-21.7642002105713",NA,"Juiz de Fora",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"194","2020-12-11 11:32:16-03","UFMG","BHCB","164705","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Krieger, L","Southern America","Brasil",NA,NA,"Ruderal, flores creme. Folhas de gosto amargo-estomacal","BHCB009554","Dicotyledon",NA,"DC.",NA,"8326","1970","02",NA,"Minas Gerais",NA,"-44.2616996765137","-21.1355991363525",NA,"São João Del Rei",NA,NA,"1977","10","27",NA,NA,"39093","auto",NA,NA,NA,NA
"195","2020-12-11 11:32:16-03","UFMG","BHCB","236","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Grandi, TSM","Southern America","Brasil",NA,NA,"Terrestre. Herbáceo.",NA,"Dicotyledon",NA,"DC.",NA,"5","1977","12",NA,"Minas Gerais","Campus da UFMG.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"196","2020-12-11 11:32:16-03","UFMG","BHCB","28226","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Macedo, JF","Southern America","Brasil",NA,NA,"Invasora. Herbáceo. Flor amarela.",NA,"Dicotyledon",NA,"DC.",NA,"s.n.","1993","09","28","Minas Gerais","Estação Ecológica da UFMG.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"197","2020-12-11 11:32:16-03","UFMG","BHCB","22900","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Tameirão Neto, E","Southern America","Brasil",NA,NA,"Invasora. Herbáceo.",NA,"Dicotyledon",NA,"DC.",NA,"292","1990","11","21","Minas Gerais","Estação Ecológica da UFMG.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"198","2020-12-11 11:32:16-03","UFMG","BHCB","55792","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Barreto, HLM","Southern America","Brasil",NA,NA,"Muito frequente. Subarbusto 1,5m.; Campo sujo.","BHCB043326","Dicotyledon",NA,"DC.",NA,"3831","1934","02","19","Minas Gerais","Jardim Botânico.","-43.937801361084","-19.9207992553711","BHCB043326","Belo Horizonte",NA,NA,"1934",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"199","2020-12-11 11:32:16-03","UFMG","BHCB","4445","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Grandi, TSM; Andrade, PM de","Southern America","Brasil",NA,NA,"Campo rupestre. Arbustivo 1,5m.",NA,"Dicotyledon",NA,"DC.",NA,"1230","1982","12","01","Minas Gerais","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,"Nova Lima",NA,NA,NA,NA,NA,NA,NA,"29211","auto",NA,NA,NA,NA
"200","2020-12-11 11:32:16-03","UFMG","BHCB","2119","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Rennó, LR","Southern America","Brasil",NA,NA,"Campo; margem da represa. Ruderal. Herbáceo.",NA,"Dicotyledon",NA,"DC.",NA,"s.n.","1953","01","15","Minas Gerais","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"201","2020-12-11 11:32:16-03","UFMG","BHCB","4448","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Grandi, TSM; Regina F.; Lopes, C","Southern America","Brasil",NA,NA,"Terrestre; margem da represa. Herbáceo.",NA,"Dicotyledon",NA,"DC.",NA,"s.n.","1982","12","23","Minas Gerais","Represa da Pampulha.","-43.937801361084","-19.9207992553711",NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA
"202","2020-12-11 11:32:16-03","UFMG","BHCB","36785","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hoehne, W","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledon",NA,"DC.",NA,"s.n.","1948","10","28","São Paulo","Via Anhanguera.","-46.6300010681152","-23.5400009155273",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"203","2021-02-11 17:17:59-03","UFPR","UPCB","14112","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Silva, S.M.",NA,"Brasil",NA,NA,"Subarbusto de capítulos alvescentes, roça abandonada..",NA,NA,NA,"DC.","Silva, S.M.","619","1986","04","24","Paraná","Fazenda do Durgo","-50.3828010559082","-25.8742008209229",NA,"São Mateus do Sul",NA,NA,NA,NA,NA,NA,NA,"31353","auto",NA,NA,NA,NA
"204","2021-02-11 17:17:59-03","UFPR","UPCB","1772","PreservedSpecimen","Plantae","Asteraceae","Ambrosia","polystachya","Ambrosia polystachya",NA,"Hatschbach, G.",NA,"Brasil",NA,NA,"Erva alta, erta, 1m, capoeira..",NA,NA,NA,"DC.","Smith, L.B.","5218","1958","11","23","Paraná","Ribeirão Grande","-49.0553016662598","-25.3055992126465",NA,"Campina Grande do Sul",NA,NA,"1959","01","01",NA,NA,"55154","auto",NA,NA,NA,NA
