"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","phylum","order","infraspecificEpithet","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"475","2021-02-08 12:53:30-03","UFRGS","ICN","043636b","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hackel) Eckman","Boechat, S","1996","07","08","Valls, JFM; et al.","1978","12","18","Brasil","RS",NA,"BR-290, Km 89",NA,NA,NA,NA,"Frequente na vegetação rala da beira do acostamento; ao sope do barranco.",NA,NA,"Monocotyledon",NA,"lindmanii","4261","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2021-02-08 12:53:30-03","UFRGS","ICN","043685b","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hackel) Eckman","Boechat, S",NA,NA,NA,"Valls, JFM; et al.","1978","12","21","Brasil","RS","Bagé","Estrada da BR-293, Km 40","-54.1068992614746","-31.3313999176025",NA,NA,"Comum no barranco à beira da estrada.",NA,NA,"Monocotyledon",NA,"lindmanii","4311","América do Sul",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"477","2021-02-08 12:53:30-03","UFRGS","ICN","118458","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii lindmanii","(Hackel) Eckman","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM; et al.","1992","03","13","Brasil","RS","Porto Alegre","Morro da Polícia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"Monocotyledon",NA,"lindmanii","2606","América do Sul",NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"478","2021-02-08 12:53:30-03","UFRGS","ICN","043636a","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S","1996","07","08","Valls, JFM; et al.","1978","12","18","Brasil","RS",NA,"BR-290, Km 89",NA,NA,NA,NA,"Frequente na vegetação rala da beira do acostamento; ao sope do barranco.",NA,NA,"Monocotyledon",NA,"neesii","4261","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2021-02-08 12:53:30-03","UFRGS","ICN","043685a","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S",NA,NA,NA,"Valls, JFM; et al.","1978","12","21","Brasil","RS","Bagé","Estrada da BR-293, Km 40","-54.1068992614746","-31.3313999176025",NA,NA,"Comum no barranco à beira da estrada.",NA,NA,"Monocotyledon",NA,"neesii","4311","América do Sul",NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"480","2021-02-08 12:53:30-03","UFRGS","ICN","041778a","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S","1996","07","08","Boechat, S","1978","03",NA,"Brasil","RS","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,NA,"Monocotyledon",NA,"neesii",NA,"América do Sul",NA,NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"481","2021-02-08 12:53:30-03","UFRGS","ICN","046511a","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Boechat, S","1996","07","08","Waechter, JL","1979","10","06","Brasil","RS","Viamão","Parque Saint Hilaire","-51.0233001708984","-30.0811004638672",NA,NA,"Herbácea.; Terrícola, em campo.",NA,NA,"Monocotyledon",NA,"neesii","1408","América do Sul",NA,NA,NA,"41667","auto",NA,NA,NA,NA,NA,NA
"482","2021-02-08 12:53:30-03","UFRGS","ICN","127630","S","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii neesii","Trin.","Longhi-Wagner, HM",NA,NA,NA,"Longhi-Wagner, HM","1997","01","22","Brasil","SC","Lages","BR 282 próximo ao trevo de acesso à São Joaquim","-50.326099395752","-27.8160991668701",NA,NA,"no banhado",NA,NA,"Monocotyledon",NA,"neesii","3669","América do Sul",NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"483","2021-04-08 09:32:08-03","FEPAGRO","BLA","1458","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Uruguai","Paysandú",NA,"Estrada para Taquarembó - Km 60",NA,NA,NA,NA,"Data de Coleta: 10/1954. Exsicata sem cidade definida.Habitat: Em campo nativo","BLA001458",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-04-08 09:32:08-03","FEPAGRO","BLA","14023","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","V. Döll","1979","10","01","Medán, Tortosa & J. J. Valla","1979","08","01","Argentina","Corrientes","San Tomé","Cuay Chico",NA,NA,NA,NA,"Ex BAA 16934.Habitat: Em borda de caminho","BLA014023",NA,"Spermatophyta",NA,"var. lindmanii","146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"485","2020-05-19 11:38:55-03","FEPAGRO","BLA","7615","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat","1978","07","01","A. Pott et alii","1972","01","28","Brasil","Rio Grande do Sul",NA,"RS 8 - Km 32",NA,NA,NA,NA,"Exsicata sem cidade nem região definidas.","BLA007615",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2020-05-19 11:38:55-03","FEPAGRO","BLA","5874","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat","1978","07","01","J. R. Mattos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Exsicata sem país, estado, cidade nem região definidos. Desconsiderar Data de Coleta. Exsicata sem Data de Coleta.","BLA005874",NA,"Spermatophyta",NA,NA,"2565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-05-19 11:38:55-03","FEPAGRO","BLA","8071","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"J. R. Mattos","1966","02","25","Brasil","Paraná","Mandirituba",NA,"-49.326099395752","-25.7789001464844",NA,NA,"Habitat: Numa picada.","BLA008071",NA,"Spermatophyta",NA,"var. neesii","13437",NA,NA,NA,NA,"20385","auto",NA,NA,NA,NA,NA,NA
"488","2020-05-19 11:38:55-03","FEPAGRO","BLA","1217","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto","1955","05","11","Brasil","Rio Grande do Sul","Alegrete","Posto Velho","-55.7919006347656","-29.7831001281738",NA,NA,"Habitat: Em campo baixo","BLA001217",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"89305","auto",NA,NA,NA,NA,NA,NA
"489","2020-05-19 11:38:55-03","FEPAGRO","BLA","1424","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto","1956","03","08","Brasil","Rio Grande do Sul","Bagé","Fazenda Experimental de Criação","-54.1068992614746","-31.3313999176025",NA,NA,"Habitat: Em campo alto e seco","BLA001424",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"490","2020-05-19 11:38:55-03","FEPAGRO","BLA","1430","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto","1956","03","09","Brasil","Rio Grande do Sul","Bagé","Fazenda Experimental de Criação","-54.1068992614746","-31.3313999176025",NA,NA,"Habitat: Em campo alto","BLA001430",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"74087","auto",NA,NA,NA,NA,NA,NA
"491","2021-02-18 17:09:07-03","FEPAGRO","BLA","16557","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","P. N. Capparelli",NA,NA,NA,"P. N. Capparelli","1954","12","05","Brasil","Rio Grande do Sul","Cachoeira do Sul",NA,"-52.8939018249512","-30.0391998291016",NA,NA,"Habitat: Em lavoura de trigo","BLA016557",NA,"Spermatophyta",NA,NA,"781",NA,"85","85",NA,"71201","auto",NA,NA,NA,NA,NA,NA
"492","2020-05-19 11:38:55-03","FEPAGRO","BLA","703","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Camaquã","Próximo á cidade","-51.812198638916","-30.8511009216309",NA,NA,"Data de Coleta: 02/1953.Habitat: Em cultivos","BLA000703",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"493","2020-05-19 11:38:55-03","FEPAGRO","BLA","695","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","I. L. Barreto",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","Camaquã","Próximo à cidade","-51.812198638916","-30.8511009216309",NA,NA,"Data de Coleta: 02/1953. Com Duplicata.Habitat: Em solo cultivado","BLA000695",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"49429","auto",NA,NA,NA,NA,NA,NA
"494","2020-05-19 11:38:55-03","FEPAGRO","BLA","1629","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto","1953","04","22","Brasil","Rio Grande do Sul","Canoas","Fazenda Guajuvira","-51.1836013793945","-29.9178009033203",NA,NA,NA,"BLA001629",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA
"495","2021-02-18 17:09:07-03","FEPAGRO","BLA","16567","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"O. R. Camargo","1957","11","18","Brasil","Rio Grande do Sul","Farroupilha","Povoado de São Marcos","-51.3478012084961","-29.2250003814697",NA,NA,"Habitat: No campo seco","BLA016567",NA,"Spermatophyta",NA,NA,NA,NA,"600","600",NA,"19545","auto",NA,NA,NA,NA,NA,NA
"496","2020-05-19 11:38:55-03","FEPAGRO","BLA","10029","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","C. R. Dillenburg","1976","01","01","C. R. Dillenburg","1976","04","14","Brasil","Rio Grande do Sul","Guaíba","Centro Agronômico","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Campo alto","BLA010029",NA,"Spermatophyta",NA,"var. neesii","28",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"497","2020-12-29 16:52:41-03","FEPAGRO","BLA","10406","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.",NA,NA,NA,NA,"L. A.","1970","09","23","Brasil","Rio Grande do Sul","Guaíba","Centro Agronômico","-51.3250007629395","-30.113899230957",NA,NA,NA,"BLA010406",NA,"Spermatophyta",NA,NA,"216",NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"498","2021-04-08 09:32:08-03","FEPAGRO","BLA","11810","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"L. A. Arzivenco","1972","01","20","Brasil","Rio Grande do Sul","Guaíba","Centro Agronômico - UFRGS","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Solo modificado","BLA011810",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"499","2021-04-08 09:32:08-03","FEPAGRO","BLA","11812","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"L. A. Arzivenco","1972","01","20","Brasil","Rio Grande do Sul","Guaíba","Centro Agronômico - UFRGS","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Área experimental do alto","BLA011812",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"500","2021-04-08 09:32:08-03","FEPAGRO","BLA","2457","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","A. P. Silva & A. Kappel",NA,NA,NA,"A. P. Silva & A. Kappel","1962","12","07","Brasil","Rio Grande do Sul","Guaíba","Nova Faculdade - Fruticultura","-51.3250007629395","-30.113899230957",NA,NA,NA,"BLA002457",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"501","2021-04-08 09:32:08-03","FEPAGRO","BLA","2504","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","I. L. Barreto",NA,NA,NA,"V. Fagundes","1962","02","16","Brasil","Rio Grande do Sul","Guaíba","Nova Faculdade - Instituto de Plantas Forrageiras","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Em campo alto livre de animais, solo arenoso pobre.","BLA002504",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"502","2021-04-08 09:32:08-03","FEPAGRO","BLA","2224","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"I. L. Barreto","1961","10","19","Brasil","Rio Grande do Sul","Guaíba","Nova Faculdade - Instituto de Plantas Forrageiras","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Em campo modificado.","BLA002224",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"503","2021-02-18 17:09:07-03","FEPAGRO","BLA","2699","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"A. P. Silva","1962","02","28","Brasil","Rio Grande do Sul","Guaíba","Nova Faculdade - Instituto de Plantas Forrageiras","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Campo alto","BLA002699",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"504","2021-02-18 17:09:07-03","FEPAGRO","BLA","2298","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","J. F. M. Valls",NA,NA,NA,"A. P. Silva & A. Kappel","1962","10","02","Brasil","Rio Grande do Sul","Guaíba","Nova Faculdade - Zootecnia","-51.3250007629395","-30.113899230957",NA,NA,"Habitat: Solo já trabalhado","BLA002298",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"28343","auto",NA,NA,NA,NA,NA,NA
"505","2021-03-22 16:23:35-03","FEPAGRO","BLA","16562","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","E. X. Pinheiro",NA,NA,NA,"E. X. Pinheiro","1986","10","30","Brasil","Rio Grande do Sul","Julio de Castilhos",NA,"-53.6817016601562","-29.226900100708",NA,NA,"<ll>dwc_commonname:</ll> capim-sereno","BLA016562",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"41205","auto",NA,NA,NA,NA,NA,NA
"506","2021-02-18 17:09:07-03","FEPAGRO","BLA","5368","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Montenegro","Posto Zootécnico","-51.4611015319824","-29.6886005401611",NA,NA,"Data de Coleta: 02/1932.","BLA005368",NA,"Spermatophyta",NA,"var. neesii","12",NA,NA,NA,NA,"21601","auto",NA,NA,NA,NA,NA,NA
"507","2021-03-22 16:23:35-03","FEPAGRO","BLA","9619","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Normann-Kämpf","1975","01","01","L. A. Arzivenco","1975","02","26","Brasil","Rio Grande do Sul","Passo Fundo",NA,"-52.4067001342773","-28.2628002166748",NA,NA,"Habitat: Em praça da cidade","BLA009619",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"25060","auto",NA,NA,NA,NA,NA,NA
"508","2020-05-19 11:38:55-03","FEPAGRO","BLA","1557","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"M. H. Homerich","1956","03","09","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,NA,"BLA001557",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"509","2021-03-22 16:23:35-03","FEPAGRO","BLA","16559","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"C. Neto","1944","02","13","Brasil","Rio Grande do Sul","Pelotas",NA,"-52.3424987792969","-31.771900177002",NA,NA,"Habitat: Componente de associação que reveste o pomar","BLA016559",NA,"Spermatophyta",NA,NA,NA,NA,"30","30",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"510","2021-03-22 16:23:35-03","FEPAGRO","BLA","16568","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"C. Neto","1944","02","13","Brasil","Rio Grande do Sul","Pelotas","Cascata E.E.","-52.3424987792969","-31.771900177002",NA,NA,NA,"BLA016568",NA,"Spermatophyta",NA,NA,NA,NA,"30","30",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"511","2021-02-18 17:09:07-03","FEPAGRO","BLA","16561","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"P. N. Capparelli","1950","02","08","Brasil","Rio Grande do Sul","Pelotas","Inst. Agronomico do Sul","-52.3424987792969","-31.771900177002",NA,NA,"Habitat: Potreiros experimentais.","BLA016561",NA,"Spermatophyta",NA,"var. lindmanii","423",NA,"5","5",NA,"51462","auto",NA,NA,NA,NA,NA,NA
"512","2021-02-18 17:09:07-03","FEPAGRO","BLA","16569","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"P. N. Capparelli","1950","02","08","Brasil","Rio Grande do Sul","Pelotas","Inst. Agron. Sul","-52.3424987792969","-31.771900177002",NA,NA,NA,"BLA016569",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"513","2021-02-18 17:09:07-03","FEPAGRO","BLA","2716","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"A. Kappel & V. Froner","1962","12","12","Brasil","Rio Grande do Sul","Pelotas","Instituto Agronômico - Horto Botânico","-52.3424987792969","-31.771900177002",NA,NA,NA,"BLA002716",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"51462","auto",NA,NA,NA,NA,NA,NA
"514","2021-02-18 17:09:07-03","FEPAGRO","BLA","16564","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"P. N. Capparelli","1957","11","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,"IGUAL A BLA 16570Habitat: Go arepo seeo","BLA016564",NA,"Spermatophyta",NA,NA,"942",NA,"480","480",NA,"70026","auto",NA,NA,NA,NA,NA,NA
"515","2021-02-18 17:09:07-03","FEPAGRO","BLA","16570","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"P. N. Capparelli","1957","11","20","Brasil","Rio Grande do Sul","Pinheiro Machado","Pedras Altas","-53.3810997009277","-31.5783004760742",NA,NA,"IGUAL A BLA 16564","BLA016570",NA,"Spermatophyta",NA,NA,"942",NA,NA,NA,NA,"70026","auto",NA,NA,NA,NA,NA,NA
"516","2021-02-18 17:09:07-03","FEPAGRO","BLA","16560","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"P. N. Capparelli","1944","09","27","Brasil","Rio Grande do Sul","Porto Alegre","Belem Velho","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: Componente de associação que reveste o pomar","BLA016560",NA,"Spermatophyta",NA,NA,"128",NA,"70","70",NA,"29946","auto",NA,NA,NA,NA,NA,NA
"517","2021-03-22 16:23:35-03","FEPAGRO","BLA","16571","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"V. H. Gandolfi","1972","04","23","Brasil","Rio Grande do Sul","Porto Alegre","Clube Santa Paula","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: Encontrada na estrada. <ll>dwc_commonname:</ll> capim-sereno; orvalhada","BLA016571",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"518","2021-03-22 16:23:35-03","FEPAGRO","BLA","16563","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","S. Boechat",NA,NA,NA,"V. H. Gandolfi","1972","04","24","Brasil","Rio Grande do Sul","Porto Alegre","Clube Santa Paula","-51.2299995422363","-30.0331001281738",NA,NA,"Habitat: Na estrada <ll>dwc_commonname:</ll> capim-sereno; orvalhada","BLA016563",NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"519","2021-04-08 09:32:08-03","FEPAGRO","BLA","2040","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"O. R. Camargo","1955","11","30","Brasil","Rio Grande do Sul","Santa Maria","Estação Experimental de Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: Em campo seco","BLA002040",NA,"Spermatophyta",NA,"var. lindmanii","89",NA,NA,NA,NA,"37819","auto",NA,NA,NA,NA,NA,NA
"520","2021-02-18 17:09:07-03","FEPAGRO","BLA","16566","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"O. R. Camargo","1955","11","30","Brasil","Rio Grande do Sul","Santa Maria","Est. Exp. Silvicultura","-53.8069000244141","-29.6842002868652",NA,NA,"Habitat: No campo seco","BLA016566",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,"200","200",NA,"37819","auto",NA,NA,NA,NA,NA,NA
"521","2021-03-22 16:23:35-03","FEPAGRO","BLA","11754","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"A. O. Castro","1974","12","10","Brasil","Rio Grande do Sul","Santana do Livramento","Estação Experimental","-55.5327987670898","-30.8908004760742",NA,NA,"Habitat: Terreno alto e seco, baixa densidade nas áreas de pastagem; Pasto de inverno.","BLA011754",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"522","2021-04-08 09:32:08-03","FEPAGRO","BLA","84","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"E. F. Xavier",NA,NA,NA,"Brasil","Rio Grande do Sul","Santana do Livramento","Estância São Miguel","-55.5327987670898","-30.8908004760742",NA,NA,"Data de Coleta: 03/1936.Habitat: Habita camest nativos, enxutos","BLA000084",NA,"Spermatophyta",NA,"var. lindmanii","101",NA,NA,NA,NA,"79795","auto",NA,NA,NA,NA,NA,NA
"523","2020-05-19 11:38:55-03","FEPAGRO","BLA","17287","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"A. Pott et alii","1972","12","20","Brasil","Rio Grande do Sul","São Borja","57 Km após a cidade, na estrada para Santiago.","-56.0043983459473","-28.6606006622314",NA,NA,"Ex BLA 7906 B.Habitat: Frequente, beira de mato","BLA017287",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"75549","auto",NA,NA,NA,NA,NA,NA
"524","2020-05-19 11:38:55-03","FEPAGRO","BLA","749","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. neesii","Trin.","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Próximo à cidade","-50.5835990905762","-29.4480991363525",NA,NA,"Data de Coleta: 03/1953.Habitat: Campo sem pastoreio, solo argiloso","BLA000749",NA,"Spermatophyta",NA,"var. neesii",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"525","2021-02-18 17:09:07-03","FEPAGRO","BLA","12032","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii","Trin.","A. Pott",NA,NA,NA,"A. Pott","1969","01","13","Brasil","Rio Grande do Sul","São Gabriel",NA,"-54.3199996948242","-30.3363990783691",NA,NA,"Habitat: Comum em solo modificado","BLA012032",NA,"Spermatophyta",NA,NA,"SG 153",NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
"526","2021-04-08 09:32:08-03","FEPAGRO","BLA","1041","PreservedSpecimen","Plantae","Poaceae","Eragrostis","neesii","Eragrostis neesii var. lindmanii","(Hack.) Ekman","S. Boechat",NA,NA,NA,"I. L. Barreto",NA,NA,NA,"Brasil","Rio Grande do Sul","São Gabriel","Estação Experimental de Forrageiras","-54.3199996948242","-30.3363990783691",NA,NA,"Data de Coleta: 03/1953.Habitat: Em área de cultivo","BLA001041",NA,"Spermatophyta",NA,"var. lindmanii",NA,NA,NA,NA,NA,"56206","auto",NA,NA,NA,NA,NA,NA
