"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"867","2019-11-01 15:06:48-03","UnB","UB","96389","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Batalha, MA","2547","1999","01","02","Southern America","Brasil","Goiás","Municípios de Chapadão do Céu e Mineiros, Parque Nacional das Emas. Próxima à sede",NA,"SubArbusto 0,4m. Fruto verde.; Campo sujo.",NA,NA,"Proença, CEB",NA,"-52.65","-17.816667",NA,NA,"-52.65","-17.816667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"868","2019-11-01 15:06:48-03","UnB","UB","96624","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Heringer, EP","8749","1961","12","10","Southern America","Brasil","Distrito Federal","Vargem Bonita",NA,"Arbusto; Cerrado aberto.",NA,NA,"Proença, CEB","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"869","2019-11-01 15:06:48-03","UnB","UB","14083","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Coda, S; et al.","s.n.","1994","11","04","Southern America","Brasil","Paraná ","Canyon Guartela",NA,NA,NA,NA,"Proença, CEB; Soares-Silva, LH","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"870","2019-11-01 15:06:48-03","UnB","UB","14084","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","cinereum","paraguariae","Psidium cinereum paraguariae","D. Legrand",NA,"Chagas e Silva, FC; Francisco, EM","2068","1996","11","05","Southern America","Brasil","Paraná ","Arredores de Ventania",NA,"Botão floral acinzentado.; .",NA,NA,"Proença, CEB; Soares-Silva, LH","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA,NA
"871","2019-11-01 15:06:50-03","UnB","UB","215927","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Zanatta, MRV; Moreira, ALC; Paz, JRL","5258","2015","12","03","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,"Arbusto ca. 1,2 m de altura, frutos imaturos verdes; Cerrado sensu stricto",NA,NA,"Faria, JEQ","Brasília","-47.878611","-15.919444","1148","1148","-47.878611","-15.919444","2015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2019-11-01 15:06:50-03","UnB","UB","109840","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Amaral, AG; Eugênio, CUO","2342","2006","12",NA,"Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (FAL)",NA,"Coleta de inventário na linha (L) 03, unidade amostral (UA) 25, apelidada em campo como Pilosa abaxial branca; Subarbusto; Campo Sujo.",NA,NA,"Proença, CEB","Brasília","-47.905556","-15.593056","1050","1050","-47.905556","-15.593056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2019-11-01 15:06:50-03","UnB","UB","110316","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Proença, CEB; Harris, SA","3463","2008","01","05","Southern America","Brasil","Minas Gerais","Mirante do Morro do Carvão",NA,"Flores totalmente brancas. Botões verde claros, semi-fechados. Fotos C. Proença; Subarbusto. Flor branca; Pasto com remanescentes de vegetação nativa.",NA,NA,"Proença, CEB","São Roque de Minas","-46.55","-20.3",NA,NA,"-46.55","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2019-11-01 15:06:50-03","UnB","UB","110318","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Proença, CEB; Harris, SA","3465","2008","01","05","Southern America","Brasil","Minas Gerais","Mirante do Morro do Carvão",NA,"Subarbusto 1m. Fruto imaturo verde.; Pasto com remanescentes de vegetação nativa.",NA,NA,"Proença, CEB","São Roque de Minas","-46.55","-20.3",NA,NA,"-46.55","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-11-01 15:06:50-03","UnB","UB","110319","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Proença, CEB; Harris, SA","3467","2008","01","05","Southern America","Brasil","Minas Gerais","Mirante do Morro do Carvão",NA,"Botões creme-esverdeados. Fotos C. Proença; Subarbusto 0,7m. Flor branca; Pasto com remanescentes de vegetação nativa.",NA,NA,"Proença, CEB","São Roque de Minas","-46.55","-20.3",NA,NA,"-46.55","-20.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","2019-11-01 15:06:50-03","UnB","UB","171057","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Moreira, HJC","2001","2011","10","09","Southern America","Brasil","Goiás","Entrada para a cachoeira Cristal",NA,"Arbusto ca. 0,3 m de altura, botões florais cinéreos (coletado material em sílica gel); Cerrado sensu stricto queimado",NA,NA,"Faria, JEQ","Alto Paraíso de Goiás","-47.525","-14.096944","1391","1391","-47.525","-14.096944","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","2019-11-01 15:06:50-03","UnB","UB","181028","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Eiten, G; Eiten, LT; Felippe, GM","2907","1961","06","14","Southern America","Brasil","São Paulo","3,5 km NNW of center of São Carlos. (1,2 km WNW of clover-leaf intersection on road to Ibaté).",NA,"Small shrub, lvs. opposite. Fruit obpyriform, green, 24 mm diam. x 30 mm long to 28 mm diam. x 35 mm long.; Open grassy field, side of road. (General vegetation of region os open cerrado; primitively it was forest, wich was cut and the soil exhaust",NA,NA,"Sobral, M","São Carlos","-47.916667","-21.983333","825","825","-47.916667","-21.983333","1992",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"878","2019-11-01 15:06:50-03","UnB","UB","208341","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Rios, MNS","191","2013","10","30","Southern America","Brasil","Distrito Federal","Reserva da Embrapa Cerrados",NA,"Projeto Década; Arbusto de ca. 1,4m; folhas discolores, opostas; flor com pétalas brancas, estames brancos; botões verdes; Cerrado sentido restrito",NA,NA,NA,"Planaltina","-47.716667","-15.633333",NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"879","2019-11-01 15:06:50-03","UnB","UB","183583","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Staggemeier, VG; Rosa, PO; Faria, JEQ","676","2012","02","01","Southern America","Brasil","Goiás",NA,NA,"Arbusto de 0.5 a 1 m.",NA,NA,NA,"Porangatu","-49.219928","-13.099125","350","350","-49.219928","-13.099125","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"880","2019-11-01 15:06:50-03","UnB","UB","183584","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Staggemeier, VG; Rosa, PO; Faria, JEQ","677","2012","02","01","Southern America","Brasil","Goiás",NA,NA,"Arbusto de 0.5 a 1 m.",NA,NA,NA,"Porangatu","-49.219928","-13.099125","350","350","-49.219928","-13.099125","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","2019-11-01 15:06:50-03","UnB","UB","183585","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Staggemeier, VG; Rosa, PO; Faria, JEQ","678","2012","02","01","Southern America","Brasil","Goiás",NA,NA,"Arbusto de 0.5 a 1 m.",NA,NA,NA,"Porangatu","-49.219928","-13.099125","350","350","-49.219928","-13.099125",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","2019-11-01 15:06:50-03","UnB","UB","183596","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Staggemeier, VG; Staggemeier, VR","240","2011","11","16","Southern America","Brasil","Goiás",NA,NA,"Flor velha",NA,NA,"Proença, CEB","Anápolis","-48.993761","-16.248931","1114","1114","-48.993761","-16.248931","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"883","2019-11-01 15:06:50-03","UnB","UB","183776","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Proença, CEB; Villarroel, D; Faria, JEQ; Chaves, D; Otoni, T","3715","2010","11","09","Southern America","Brasil","Minas Gerais",NA,NA,"Arbusto 1,2m, botões florais fechados com poro diminuto; Campo rupestre",NA,NA,"Proença, CEB","Diamantina","-43.577778","-18.203333",NA,NA,"-43.577778","-18.203333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","2019-11-01 15:06:50-03","UnB","UB","184097","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Staggemeier, VG; Camargo, MGG","205","2012","10","15","Southern America","Brasil","Distrito Federal","Entorno da Reserva Ecológica de Águas Emendadas",NA,"Cerrado sensu stricto",NA,NA,NA,"Planaltina",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","2019-11-01 15:06:50-03","UnB","UB","199146","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ","3087","2012","11","26","Southern America","Brasil","Minas Gerais","Ca. de 2 km de Itutinga em direção a Carrancas",NA,"Arbusto ca. 1,3 m de altura, frutos imaturos verdes cinéreos; Campo sujo",NA,NA,"Faria, JEQ","Itutinga","-44.666389","-21.3125","952","952","-44.666389","-21.3125","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"886","2019-11-01 15:06:50-03","UnB","UB","199592","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Silva, MA","781","2012","02","06","Southern America","Brasil","Distrito Federal","Reserva Biológica do IBGE. Próximo ao Córrego Taquara, na divisa com a Fazenda Água Limpa (FAL-UnB) e Jardim Botânico de Brasília",NA,"Subarbusto 0,4m. Frutos imaturos verdes, pubescentes com cheiro de goiaba. Folhas discolores verdes, face abaxial pubescente e esbranquiçada; Campo sujo. Relevo plano. Latossolo vermelho-amarelo",NA,NA,"Silva, MA","Brasília","-47.9","-15.936667",NA,NA,"-47.9","-15.936667","2012","05","17",NA,NA,NA,NA,NA,NA,NA,NA
"887","2019-11-01 15:06:50-03","UnB","UB","203436","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Zanatta, MRV; Villarroel, D; Castro, BM","3217","2013","02","11","Southern America","Brasil","Minas Gerais","Morro na rodovia entre Ituiutaba e Capinópolis",NA,"Subarbusto ca. 1,4 m, botões verde cinéreos, flor passada, fruto imaturo verde; Cerrado ralo",NA,NA,"Faria, JEQ","Capinópolis","-49.521667","-18.758333","658","658","-49.521667","-18.758333","2013","02","11",NA,NA,NA,NA,NA,NA,NA,NA
"888","2019-11-01 15:06:50-03","UnB","UB","214195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Zanatta, MRV; Martins, RC; Villarroel, D","4708","2015","06","28","Southern America","Brasil","Mato Grosso do Sul","Margem da rodovia entre Figueirão e Camapuã, pouco depois do povoado Pontinha do Cocho",NA,"Arbusto ca. 1,2 m de altura, estéril; Cerrado rupestre",NA,NA,"Faria, JEQ","Camapuã","-53.8925","-19.031667","444","444","-53.8925","-19.031667","2015","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","2019-11-01 15:06:50-03","UnB","UB","215928","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Zanatta, MRV; Moreira, ALC; Paz, JRL","5259","2015","12","03","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,"Arbusto ca. 1,3 m de altura, frutos imaturos cinéreos; Cerrado sensu stricto",NA,NA,"Faria, JEQ","Brasília","-47.878611","-15.919444","1148","1148","-47.878611","-15.919444","2015","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","2019-11-01 15:06:50-03","UnB","UB","96443","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Irwin, HS; Souza, R; Santos, RR","10377","1965","11","17","Southern America","Brasil","Goiás","Ca. 10km E of Cabeceiras",NA,"Corolla and anthers white.; Contorned shrub 2m; Rocky campo.",NA,NA,"Landrum, LR",NA,NA,NA,"1000","1000",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"891","2019-11-01 15:06:50-03","UnB","UB","96445","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Irwin, HS; Harley, RM; Smith, GL","32916","1971","03","21","Southern America","Brasil","Goiás","Ca. 21km N of Alto Paraíso",NA,"Shrub 0,75m. Fruto green.; Campo island. Cerrado on sandstone outcrops, with surrounding sandy campo.",NA,NA,"Landrum, LR",NA,NA,NA,"1250","1250",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"892","2019-11-01 15:06:50-03","UnB","UB","96454","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25998","1970","02","04","Southern America","Brasil","Minas Gerais","Ca. 5km N.W. of Paracatu",NA,"Shrub 1,5m. Fruto green.; Rocky hillside, recently burned over mostly in cerrado.",NA,NA,"Landrum, L",NA,NA,NA,"800","800",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","2019-11-01 15:06:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ","5942","2016","06","04","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação",NA,"Arbusto ca. 1,5 m de altura, frutos imaturos verdes; Campo sujo",NA,NA,"Faria, JEQ","Diamantina","-43.606944","-18.271389","1283","1283","-43.606944","-18.271389","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:06:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ","6444","2016","08","16","Southern America","Brasil","Minas Gerais","Margem da rodovia de Mendanha para Diamantina",NA,"Arbusto ca. 1,8 m de altura, frutos imaturos verdes; Campo rupestre",NA,NA,"Faria, JEQ","Diamantina","-43.555","-18.181111","1231","1231","-43.555","-18.181111","2016","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"895","2020-07-29 09:05:29-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Projeto Barcode Cerrado; Proença, CEB; Pinheiro, JDS; Mattos, GAFF; Farinasso, HC","RBS 4_77","2020","01","16","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE",NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Estéril; Cerrado plano. Ambiente aberto, só uma arvore de 8m; poucas árvores de 2-3m. Latossolo amarelo",NA,NA,NA,"Brasília","-47.867222","-15.954722",NA,NA,"-47.867222","-15.954722",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"896","2019-11-01 15:06:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ","6595","2016","09","24","Southern America","Brasil","Minas Gerais","Margem da estrada para a Formação",NA,"Arbusto ca. 1,5 m de altura, botões florais verdes cinéreos; Campo sujo",NA,NA,"Faria, JEQ","Diamantina","-43.606111","-18.271111","1297","1297","-43.606111","-18.271111","2016","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:06:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Villarroel, D; Martinez, MT; Alemán, L","3756","2013","11","30","Southern America","Bolivia","Santa Cruz","Monumento Natural Espejillos. Zona de Alto Espejo. Campo sujo con suelos pedregosos y bien drenados. Campo limpo con suelos arenosos y afloramientos abruptos de rocas.",NA,NA,NA,NA,"Villarroel, D","Prov. Andrés Ibáñez","-63.452778","-17.913333","885","885","-63.452778","-17.913333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2020-11-11 11:05:31-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Proença, CEB; Faria, JEQ; Caires, CS","5362","2017","03","01","Southern America","Brasil","Minas Gerais","Estrada para Conselheiro Mata, Cachoeria do Telésporo",NA,"Arbusto 1,7m. Frutos imaturos verde escuros; Campo úmido (época de chuvas) com lajedos, blocos de rochas e vários pequenos cursos d'água",NA,NA,NA,"Diamantina","-43.953278","-18.286833","1150","1150","-43.953278","-18.286833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:06:50-03","UnB","UB","203158","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Dias, EBA; et al.","158A","2006","10","19","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília",NA,"Solo úmido com afloramento rochoso. Frequente no local.&nf;Participantes: Eduarda Barreto Andrade Dias, Juarez Pereira do Amaral, Juliene Roveratti Santos, Lourdiane Mendes Getro Nogueira.&nf;Patrocinadores: EMBRAPA/CENARGEM; Arbust, flor branca; Campo s",NA,NA,"Walter, BMT","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2013","12",NA,"70570","auto",NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:06:50-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium","grandifolium","Psidium grandifolium grandifolium","Mart. ex DC.",NA,"Rios, MNS","175","2013","09","25","Southern America","Brasil","Distrito Federal","Reserva da Embrapa Cerrados",NA,"Subarbusto ca. de 0,9m; folha simples, oposta, lisa; flores com cálice esverdeado, corola branca, estames exsertos brancos; frutos ainda verdes.; Cerrado sentido restrito.",NA,NA,NA,"Planaltina","-47.716667","-15.633333",NA,NA,"-47.716667","-15.633333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:06:50-03","UnB","UB","215746","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium","grandifolium","Psidium grandifolium grandifolium","Mart. ex DC.",NA,"Conceição, CA","1589","1984","01","04","Southern America","Brasil","Mato Grosso do Sul","Morro do Urucum. Campo limpo",NA,"Subarbusto 50cm. Folhas coriáceas. Exsicata de origem do herbário UFMS.",NA,NA,"Proença, C","Corumbá","-57.4","-17.85","960","960","-57.4","-17.85","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:06:50-03","UnB","UB","170860","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ; Moreira, HJC","1705","2011","09","07","Southern America","Brasil","Goiás","Margem da GO-118 entre Alto Paraíso e Teresina de Goiás",NA,"Subarbusto ca. 0,3 m de altura, folha discolor, botões florais verdes e flores brancas (coletado material em sílica gel); Campo sujo rebrotando após queimada",NA,NA,"Faria, JEQ","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"2011","09",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:06:50-03","UnB","UB","170717","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Faria, JEQ","1175","2011","03","02","Southern America","Brasil","Goiás","Portal da Chapada",NA,"Arbusto ca. 0,5 m de altura, frutos maduros verdes; Campo sujo",NA,NA,"Faria, JEQ","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,NA,NA,"2011","03",NA,"44724","auto",NA,NA,NA,NA,NA,NA
"904","2019-11-01 15:06:50-03","UnB","UB","179882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium","grandifolium","Psidium grandifolium grandifolium","Mart. ex DC.",NA,"Costa, IR; Verola, CF","654","2006","04","19","Southern America","Brasil","Minas Gerais","Estrada para a Cachoeira da Zilda, aprox. 1,5m do centro de Carrancas, próximo ao Lixão da cidade",NA,"Arbusto com ca. 50cm, folhas jovens avermelhadas, caule tetrágono, margens das folhas imaturas e maduras avermelhadas",NA,NA,"Proença, CEB","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"2009","01",NA,"21143","auto",NA,NA,NA,NA,NA,NA
"905","2019-11-01 15:06:50-03","UnB","UB","181037","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Sobral, M","13035","2009","11","27","Southern America","Brasil","Minas Gerais","Rua Luís Giarola.",NA,"Subarbusto 0,5 m.; flores fenecidas.; Campo alterado.",NA,NA,"Sobral, M","São João del Rei","-44.2616996765137","-21.1355991363525",NA,NA,NA,NA,"2009",NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA
"906","2019-11-01 15:06:50-03","UnB","UB","181040","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","grandifolium",NA,"Psidium grandifolium","O. Berg",NA,"Sobral, M; Godoy, E; Otieres","12971","2009","06","03","Southern America","Brasil","Minas Gerais","Trilha do carteiro, Águas Santas, Serra de São José.",NA,"Subarbusto; flores fenecidas; frutos imaturos.; Campo rupestre.",NA,NA,"Sobral, M","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"2009",NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA
"907","2019-11-01 15:06:53-03","UnB","UB","4951","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Nascimento, EA; Catharina, B","87","1986","02","24","Southern America","Brasil","Distrito Federal","SQN 208",NA,"Erva x 40cm. Fruto verde.; Cerrado perturbado.",NA,NA,"Incógnito","Brasília","-45.883333","-15.75",NA,NA,"-45.883333","-15.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","2019-11-01 15:06:53-03","UnB","UB","11785","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Taxonomy Class of Universidade de Brasília; Proença, CEB","1581","2002","05","07","Southern America","Brasil","Distrito Federal","Parque Olhos D'Água - Asa Norte, Plano Piloto",NA,"Frutos Verdes; Arbusto 1,50m. Fruto verdes.; Cerrado perturbado.",NA,NA,"Taxonomy Class of Universidade de Brasília","Brasília","-47.887778","-15.744444","1050","1050","-47.887778","-15.744444",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2019-11-01 15:06:53-03","UnB","UB","145831","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Silva, MA; Inazawa, FK","6516","2008","03","12","Southern America","Brasil","Distrito Federal","Reserva Ecológica do IBGE. Junto a Chácara 2",NA,"Folhas discolores verdes.; Arbusto 1,6m. Frutos maduros comestíveis e imaturos de cor verde.; Cerrado",NA,NA,"Silva, MA","Brasília","-47.876667","-15.943889",NA,NA,"-47.876667","-15.943889","2008","04","14",NA,NA,NA,NA,NA,NA,NA,NA
"910","2019-11-01 15:06:53-03","UnB","UB","3948","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Ramos, PCM","275","1990","11","05","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília, Estuário do Morrinhos",NA,"Erva 0,0,3. Flor branca; .",NA,NA,"Ramos, PCM","Brasília","-47.933333","-15.883333",NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2019-11-01 15:06:53-03","UnB","UB","96442","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Myrtaceae","Psidium","incanescens",NA,"Psidium incanescens","Mart.",NA,"Irwin, HS; Onishi, E; Fonsêca, SF; Souza, R; Santos, RR; Ramos, J","25294","1970","01","24","Southern America","Brasil","Goiás","Ca. 35km N.E. of Catalão",NA,"Few-branched shrub 1m. Fruto yellow-green.; Cerrado.",NA,NA,"Proença, CEB",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
