"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","occurrenceRemarks","geoFlag","phylum","order","individualCount","infraspecificEpithet","continentOcean","preparationType","relationshipType","relatedCatalogItem","class","fieldNumber"
"140","2020-10-14 10:00:04-03","FURB","FURB","28199","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Gasper, AL de","Korte, A.; Kniess, A.","3986","2010","02","22","Brasil","Santa Catarina","Rio do Campo","Anta Branca (Antigo Alto Rio do Oeste).","-50.2202778","-26.91","-50.2202778","-26.9100000","786","786","FURB19419","FURB19419","2010","08","25",NA,"Florística IFFSC 681 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: epífita; flor bráctea rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-10-14 10:00:04-03","FURB","FURB","28212","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Costa, A","Korte, A.; Kniess, A.","3960","2010","06","29","Brasil","Santa Catarina","José Boiteux","Rio Platê.","-49.6805556","-26.8202778","-49.6805556","-26.8202778","394","394","FURB19397","FURB19397","2011","10","03",NA,"Florística IFFSC 743 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: epífita; flor brácteas rosas e flores amarelas com listras vináceas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-10-14 10:00:04-03","FURB","FURB","28223","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Costa, A","Schmitt, J.L.; Caglioni, E.; Andrade, S. & Cristofolini, C.","2676","2010","06","09","Brasil","Santa Catarina","Rio do Sul","Fazenda Mirador.","-49.59","-27.09","-49.5900000","-27.0900000","787","787","FURB19396","FURB19396","2011","10","03",NA,"Epífita IFFSC e573b (Abaixo de 4m) Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto em desenvolvimento; flor seca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-10-14 10:00:04-03","FURB","FURB","28477","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Cadorin, TJ","Cadorin, T.J.; Grosch, B. & Lopes, C.P.","2291","2010","07","10","Brasil","Santa Catarina","Antônio Carlos","RPPN Caraguatá.","-48.87","-27.45","-48.8700000","-27.4500000","710","710","FURB19417","FURB19417","2010","07","10",NA,"Epífita IFFSC e388b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa Montana; Estágio Avançado; interior do fragmento Habito: epífita; flor esverdeada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-10-14 10:00:04-03","FURB","FURB","30879","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Costa, A","Korte, A.; Kniess, A.","4327","2010","09","15","Brasil","Santa Catarina","Taió","Gramado.","-50.2205556","-27.0002778","-50.2205556","-27.0002778","893","893","FURB19400","FURB19400","2011","10","03",NA,"Florística IFFSC 624 (Epífita) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita; flor verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-10-14 10:00:04-03","FURB","FURB","31524","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Schmitt, JL","Schmitt, J.L.; Caglioni, E.","3009","2010","10","11","Brasil","Santa Catarina","Vitor Meireles","Pratinha.","-49.8591667","-26.7294445","-49.8591667","-26.7294445","590","590","FURB19423","FURB19423","2010","11","03",NA,"Epífita IFFSC e798b (Abaixo de 4m) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: epífita de arbórea; Fruto verde;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-10-14 10:00:04-03","FURB","FURB","32519","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Verdi, M","Verdi, M.; Caglioni, E. & Martins, E.M.","5366","2010","08","15","Brasil","Santa Catarina","Taió","Barragem Oeste de Taió.","-50.0366666","-27.0913889","-50.0366666","-27.0913889","374","374","FURB19415","FURB19415","2011","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-10-14 10:00:04-03","FURB","FURB","32520","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Verdi, M","Verdi, M.; Caglioni, E. & Martins, E.M.","5246","2010","08","10","Brasil","Santa Catarina","Apiúna","Anta Gorda.","-49.4122222","-27.1788889","-49.4122222","-27.1788889","783","783","FURB19413","FURB19413","2011","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2019-11-08 08:50:40-03","FURB","FURB","32524","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Verdi, M","Verdi, M.; Caglioni, E. & Martins, E.M.","5298","2010","08","13","Brasil","Santa Catarina","Ituporanga","Rio do Norte.","-49.5016667","-27.36","-49.5016667","-27.3600000","708","708","FURB19414","FURB19414","2011","06","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-10-14 10:00:04-03","FURB","FURB","35108","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Schmitt, JL","Schmitt, J.L.","3195","2011","05","12","Brasil","Santa Catarina","Corupá",NA,"-49.3505556","-26.4183334","-49.3505556","-26.4183334","292","292","FURB19416","FURB19416","2011","06","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-10-14 10:00:04-03","FURB","FURB","36023","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Costa, A","Carneiro, F.E.","39","2011","07","15","Brasil","Santa Catarina","Santa Rosa de Lima","PCH do Rio Chapéu - SC-431.","-49.1383333","-28.0702778","-49.1383333","-28.0702778","200","200","FURB19403","FURB19403","2011","10","03",NA,"Área suprimida Habitat: Floresta Ombrófila Densa; Habito: epífita; flor botão floral verde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-10-14 10:00:04-03","FURB","FURB","48494","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez",NA,"Schwirkowski, P.","1121","2015","03","22","Brasil","Santa Catarina","São Bento do Sul",NA,"-49.3244445","-26.2905555","-49.3244445","-26.2905555","750","750","FURB48494","FURB48494","2015","03","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-10-14 10:00:04-03","FURB","FURB","51942","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Schwirkowski, P.","Schwirkowski, P.","1836","2016","09","07","Brasil","Santa Catarina","São Bento do Sul","Sertãozinho. Recanto Buger Strass.","-49.3661111","-26.3252778","-49.3661111","-26.3252778","600","600","FURB51942","FURB51942","2016","09","07",NA,"Epífita, semi-ciófita, flores creme",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-10-14 10:00:04-03","FURB","FURB","52511","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Farias, D.M.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","696","2016","09","14","Brasil","Santa Catarina","Bom Retiro","Laranjeiras.","-49.4997222","-27.72","-49.4997222","-27.7200000","866","866","FURB52511","FURB52511","2017","02","01",NA,"flores verdes com anteras amarelas, brácteas rosa, epífita coletada próxima ao solo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2020-10-14 10:00:04-03","FURB","FURB","62362","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Kassner-Filho, A.","Kassner-Filho, A.","3565","2018","09","12","Brasil","Santa Catarina","Penha","J.B. World Entretenimentos S/A.","-48.6163889","-26.8019444","-48.6163889","-26.8019444","7","7","FURB62362","FURB62362","2018","09","12",NA,"flor amarela Habitat: interior do fragmento Habito: epífita",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-16 17:54:13-03","UCS","HUCS","8742","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Schltdl.","Spencer, M.A.","Wasum, R.A.","s.n.","1992","10","28","Brasil","São Paulo","Campos do Jordão","Horto Municipal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"1993","03",NA,"21048","Epífita, interior da mata","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-16 17:54:13-03","UCS","HUCS","28262","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Schltdl.","Farias, A.P.G. de","Silva, J.M.","2419","1988","08","20","Brasil","Paraná","Tunas do Paraná","Parque Estadual do Campinhos","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"41885","Ruícola, afloramento de calcário","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-16 17:54:13-03","UCS","HUCS","10563","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Schltdl.",NA,"Oliveira, P.I.","s.n.","1982","06","15","Brasil","Paraná","São José dos Pinhais","Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45291","Sobre árvores","auto","Angiospermae","Poales",NA,NA,NA,NA,NA,NA,NA,NA
"158","2019-08-16 08:38:50-03","UTFPR","HCF","19344","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","A.P.G. de Farias","G. Hatschbach","42189","1979","03","27","Brasil","PR","Cerro Azul","Rio Santa Ana","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"32006","epífita, flor esverdeada, borda anil. Mata de galeria.","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-06-29 09:29:55-03","UFRRJ","RBR","4820","S","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez",NA,"G.V. Somner; M.V.L. Pereira","558","1991","04","24","Brasil","Rio de Janeiro","Piraí","represa de ribeirao das lages, estradas de barragem da represa.","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00004820",NA,NA,NA,NA,"20293",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:19:20-03","MBM","MBM","8877","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, L.B.","Hatschbach, G.","19506","1968","07","16","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM008877","MBM008877",NA,NA,NA,"55154","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"161","2020-12-21 16:19:20-03","MBM","MBM","62827","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Faria, A.P.G.","Hatschbach, G.","42189","1979","03","27","Brazil","Paraná","Cerro Azul","Rio Santa Ana","-49.261100769043","-24.823600769043",NA,NA,NA,NA,"MBM062827","MBM062827",NA,NA,NA,"32006",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"162","2020-12-21 16:19:20-03","MBM","MBM","19309","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","27192","1971","10","08","Brazil","Paraná","Sengés","Estrada Santo Antonio - Itararé","-49.4636001586914","-24.1128005981445",NA,NA,NA,NA,"MBM019309","MBM019309",NA,NA,NA,"55682","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"163","2020-12-21 16:19:20-03","MBM","MBM","142444","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Leme, E.M.C.","Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","53507","1989","09","20","Brazil","Espírito Santo","Victor Hugo","Victor Hugo, arredores",NA,NA,NA,NA,NA,NA,"MBM142444","MBM142444",NA,NA,NA,NA,"Epífita.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"164","2020-12-21 16:19:20-03","MBM","MBM","243671","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Wanderley, M.G.L.","Sano, P.T.; et al.; et al.","137","1995","06","03","Brazil","São Paulo","Engenheiro Passos","Rio do Salto",NA,NA,NA,NA,NA,NA,"MBM243671","MBM243671",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"165","2020-12-21 16:19:20-03","MBM","MBM","340559","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Versieux, L.M.","Verardo, S.M.S.; et al.; et al.","24190","1989","09",NA,"Brazil","Minas Gerais","Pirapitinga",NA,NA,NA,NA,NA,NA,NA,"MBM340559","MBM340559","2003","09","03",NA,"Epífita e terrestre, formações médias. Em solo arenítico no meio da mata. Brácteas rosa-salmão. Flores com tépalas amarelas na base, passando a azul no ápice",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"166","2020-12-21 16:19:20-03","MBM","MBM","425543","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Baez, C.","Baez, C.; Lima, T.; Rosa, P.; Maurenza, D.; Marins, J.; Lima, T.; Rosa, P.; Maurenza, D.; Marins, J.","893","2016","08","25","Brazil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Pico do Desengano.","-41.911389","-21.893611","-41.911389","-21.893611","1484","1484","MBM425543",NA,"2016","09",NA,NA,"Erva terrícola ou epífita na base dos troncos. Escapo alvacento. Brácteas escapais e florais róseas. Cálice alvo com uma mácula azul no ápice. Corola verde com uma mácula azul no ápice. Anteras amarelas. Folhas verdes com áculeos vin",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"167","2020-12-21 16:19:20-03","MBM","MBM","34032","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","4897","1958","07","06","Brazil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM034032","MBM034032",NA,NA,NA,"41937","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"168","2020-12-21 16:19:20-03","MBM","MBM","19311","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, L.B.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","25493","1971","11","18","Brazil","Paraná","Jaguariaíva","Sertão de Cima","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"MBM019311","MBM019311",NA,NA,NA,"44368","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"169","2020-12-21 16:19:20-03","MBM","MBM","34031","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","8244","1961","07","27","Brazil","Paraná","Morretes","Pilão de Pedra","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM034031","MBM034031",NA,NA,NA,"30514","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"170","2020-12-21 16:19:20-03","MBM","MBM","11521","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","21615","1969","06","10","Brazil","Paraná","Morretes","Serra do Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM011521","MBM011521",NA,NA,NA,"30514","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"171","2020-12-21 16:19:20-03","MBM","MBM","113424","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","157","1986","08","28","Brazil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM113424",NA,NA,NA,NA,"30514","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"172","2020-12-21 16:19:20-03","MBM","MBM","180479","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Dombrowski, L.T.","Dombrowski, L.T.","15893","1989","06","20","Brazil","Paraná","Palmeira","Fazenda Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM180479","MBM180479",NA,NA,NA,"35166",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"173","2020-12-21 16:19:20-03","MBM","MBM","7451","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","19456","1968","06","27","Brazil","Paraná","Paranaguá","Rio Cachoeirinha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM007451","MBM007451",NA,NA,NA,"24916","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"174","2020-12-21 16:19:20-03","MBM","MBM","34029","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","9187","1962","05","31","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM034029","MBM034029",NA,NA,NA,"24916","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"175","2020-12-21 16:19:20-03","MBM","MBM","34030","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Hatschbach, G.","9188","1962","05","31","Brazil","Paraná","Paranaguá","Sítio do Meio","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM034030","MBM034030",NA,NA,NA,"24916","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"176","2020-12-21 16:19:20-03","MBM","MBM","34033","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, L.B.","Hatschbach, G.","1443","1949","07","03","Brazil","Paraná","Piraquara","Pinhal","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM034033","MBM034033",NA,NA,NA,"12577","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"177","2020-12-21 16:19:20-03","MBM","MBM","3128","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Smith, L.B.","Hatschbach, G.","14587","1966","08","12","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM003128","MBM003128",NA,NA,NA,"45291","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"178","2020-12-21 16:19:20-03","MBM","MBM","76308","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Hatschbach, G.","Oliveira, P.I.","550","1982","06","15","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM076308","MBM076308",NA,NA,NA,"45291","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"179","2020-12-21 16:19:20-03","MBM","MBM","40628","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Leme, U.M.C.","Hatschbach, G.","37009","1975","06","20","Brazil","Paraná","São José dos Pinhais","Rio Capivari","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM040628","MBM040628",NA,NA,NA,"45291","Epífita.","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"180","2020-12-21 16:19:20-03","MBM","MBM","231874","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia","(Vell.) Mez","Garcia, A.P.G.","Silva, J.M.; Abe, L.M.; Abe, L.M.","2419","1998","08","20","Brazil","Paraná","Tunas do Paraná","Parque Estadual de Campinhos","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM231874","MBM231874",NA,NA,NA,"41885",NA,"auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA
"181","2020-12-21 16:19:20-03","MBM","MBM","168613","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia straussiana","(Wittm.) L.B.Sm.","Hatschbach, G.","Silva, J.M.; Barboza, E.; Barboza, E.","1344","1994","07","21","Brazil","Paraná","Paranaguá","Ipanema","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM168613","MBM168613",NA,NA,NA,"24916","Epífita.","auto",NA,NA,NA,"straussiana","Southern America",NA,NA,NA,NA,NA
"182","2020-12-21 16:19:20-03","MBM","MBM","34028","PreservedSpecimen","Plantae","Bromeliaceae","Billbergia","distachia","Billbergia distachia straussiana","(Wittm.) L.B.Sm.","Smith, L.B.","Reitz, R.; Klein, R.M.; Klein, R.M.","780","1953","06","12","Brazil","Santa Catarina","Araquari","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,NA,NA,"MBM034028","MBM034028",NA,NA,NA,"25329","Epífita.","auto",NA,NA,NA,"straussiana","Southern America",NA,NA,NA,NA,NA
